seed,target,level,regime,order_a,order_b,transition_type,source_score_gradient,R_src_gradient,rank_gradient,target_gauge_margin_gradient,target_unlabeled_R3_gradient,source_sign_agrees_with_transition,rank_sign_agrees_with_transition,target_gauge_jump
1,2,1,S2_rare_cells,10,11,good_to_bad,0.080244153745203,-0.03476779228232296,0.6785714285714286,-0.0063924241505276536,-0.19265028849000337,0,0,0
1,2,1,S2_rare_cells,11,12,bad_to_good,-0.004794736378804454,0.000571234514167962,-0.0357142857142857,0.011862631677526603,0.011834453850069315,0,0,0
1,2,1,S2_rare_cells,12,13,good_to_good,-0.002061404868387906,5.0970796234839355e-05,-0.0357142857142857,-0.004409385346105743,-0.001088869142121529,,,0
1,2,1,S2_rare_cells,13,14,good_to_good,-0.002167615919550059,0.00015853651656361212,-0.0357142857142857,-0.0015155014594030458,-0.00027523265639606276,,,0
1,2,1,S2_rare_cells,14,15,good_to_good,-0.0022392343274959536,0.00012723192878727474,-0.03571428571428581,0.0018823372817055595,-0.0008802458588339501,,,0
1,2,1,S2_rare_cells,15,16,good_to_good,-0.0022226575341214305,7.363152814199303e-05,-0.25,0.00013168651216127758,-0.00010816460435358888,,,0
1,2,1,S2_rare_cells,16,17,good_to_good,-0.0004726057047682586,6.884561102593612e-05,-0.1071428571428571,8.624065278622917e-05,5.064730077741775e-05,,,0
1,2,1,S2_rare_cells,17,18,good_to_good,0.0013945356412295995,6.004707362017303e-05,0.25,3.4037856077195894e-05,-5.105571742147763e-05,,,0
1,2,1,S2_rare_cells,18,19,good_to_good,0.0005189839408544783,2.914414137722421e-05,0.0714285714285714,6.590806519635173e-05,-2.750250795130471e-05,,,0
1,2,1,S2_rare_cells,19,20,good_to_good,-0.001162363121747445,4.3159725302999163e-05,-0.1428571428571428,5.587712144994317e-05,5.094216634432547e-05,,,0
1,2,1,S2_rare_cells,20,21,good_to_good,0.000808857156269327,2.8167628982056492e-05,0.1071428571428571,3.146197585224275e-05,-6.15859739322433e-06,,,0
1,2,1,S2_rare_cells,21,22,good_to_good,-0.001768508042733763,2.3130396207493575e-05,-0.35714285714285715,3.206409699463286e-05,2.5875676311237772e-05,,,0
1,2,1,S2_rare_cells,22,23,good_to_good,0.0010968043936580019,1.9960896955772967e-05,0.28571428571428575,3.3446141665727236e-05,6.350864297754999e-05,,,0
1,2,1,S2_rare_cells,23,24,good_to_good,-0.0012250571270607802,1.7320225614847473e-05,-0.32142857142857145,2.4310836731211705e-05,3.414994304024033e-05,,,0
1,2,1,S2_rare_cells,24,25,good_to_good,0.0009599723167883489,1.5199382451758225e-05,0.25000000000000006,2.38074113518838e-05,6.340604488469515e-05,,,0
1,2,1,S2_rare_cells,25,26,good_to_good,-0.0004559965313988279,1.0340720311585727e-05,-0.07142857142857151,2.1129434809419312e-05,4.308062732871765e-05,,,0
1,2,1,S2_rare_cells,26,27,good_to_good,-0.0002801631296570628,7.877175522974511e-06,-0.1071428571428571,1.0519580232126735e-05,7.967303736922116e-06,,,0
1,2,1,S2_rare_cells,27,28,good_to_good,0.00024483014352327803,5.946471733020431e-06,0.0714285714285714,1.00296350790674e-05,2.7843261215521053e-06,,,0
1,3,0,S2_rare_cells,0,1,bad_to_good,0.05193829840273989,-0.09915499086277446,0.037037037037037035,0.2107427512297641,-0.041087319136081546,1,1,1
1,3,0,S2_rare_cells,1,2,good_to_bad,0.14415789753970043,-0.08730272983490928,0.8518518518518519,-0.08506944444444442,0.04599949282903526,0,0,1
1,3,0,S2_rare_cells,2,3,bad_to_bad,-0.13427499436964607,0.16589483262352445,-0.8148148148148149,0.00694444444444442,-0.10103646984941539,,,0
1,3,0,S2_rare_cells,3,4,bad_to_bad,0.07883772862247118,0.025357006724065156,0.3333333333333333,-0.01388888888888895,0.05146602367227071,,,0
1,3,0,S2_rare_cells,4,5,bad_to_bad,0.026193794948746185,0.02821731983069875,0.2592592592592593,-0.0017361111111110494,-0.0209013538017348,,,0
1,3,0,S2_rare_cells,5,6,bad_to_bad,-0.08025000189368126,-0.005299821914141578,-0.5185185185185186,-0.05729166666666674,-0.07249124472356838,,,1
1,3,0,S2_rare_cells,6,7,bad_to_bad,-0.2182751153997955,0.0037784116670149803,-0.18518518518518517,-0.005208333333333315,0.11877095338478011,,,0
1,3,0,S2_rare_cells,7,8,bad_to_good,0.2292518821936711,-0.005461704029248393,0.25925925925925924,0.09722222222222227,-0.02992680695102229,1,1,1
1,3,0,S2_rare_cells,8,9,good_to_bad,0.03627040831761952,-0.0068916154470267665,0.1111111111111111,-0.01388888888888895,0.029032856888146108,0,0,0
1,3,0,S2_rare_cells,9,10,bad_to_bad,-0.07025198984035153,0.020518861734756366,-0.2222222222222222,-0.10243055555555552,-0.07854067457813729,,,1
1,3,0,S2_rare_cells,10,11,bad_to_good,0.03414243365932035,-0.00421311229816923,0.14814814814814814,0.18055555555555552,0.1171475546140206,1,1,1
1,3,0,S2_rare_cells,11,12,good_to_good,0.04139822528194326,-0.02335905418584394,0.1111111111111111,-0.07118055555555558,-0.11933762297090211,,,1
1,3,0,S2_rare_cells,12,13,good_to_good,-0.04183990991301567,-0.050732972667699716,-0.18518518518518517,0.0017361111111111605,0.006448002102522665,,,0
1,3,0,S2_rare_cells,13,14,good_to_bad,0.03184203560285015,-0.04219056214740835,0.1111111111111111,-0.03125,0.12273341285834455,0,0,1
1,3,0,S2_rare_cells,14,15,bad_to_bad,0.06360231739447741,-0.02494379616316822,0.5555555555555556,0.02256944444444442,-0.0543891389222142,,,1
1,3,0,S2_rare_cells,15,16,bad_to_good,0.017154537076978782,-0.012991507130461932,0.11111111111111116,0.01736111111111116,-0.022639537239037444,0,1,0
1,3,0,S2_rare_cells,16,17,good_to_good,-0.008499335804271868,0.005773556076207886,-0.03703703703703709,-0.00868055555555558,0.002655960267505364,,,0
1,3,0,S2_rare_cells,17,18,good_to_bad,-0.013835231821864968,0.006956781021640657,-0.11111111111111105,-0.01041666666666663,0.0037983783655234915,0,1,0
1,3,0,S2_rare_cells,18,19,bad_to_bad,-0.014754009680613134,0.004565673448100549,-0.03703703703703709,-0.0052083333333333695,-0.004002969695101555,,,0
1,3,0,S2_rare_cells,19,20,bad_to_bad,-0.0006050349468911254,0.0028133664491178934,-0.03703703703703698,0.0,-0.002337818275482517,,,0
1,3,0,S2_rare_cells,20,21,bad_to_bad,-0.0032752568946733396,0.0020631849708176997,-0.03703703703703709,-0.00347222222222221,-0.0003751268365473348,,,0
1,3,0,S2_rare_cells,21,22,bad_to_bad,-0.004452566991474671,0.001471827198858744,-0.07407407407407407,-0.00347222222222221,-0.0004642613055064193,,,0
1,3,0,S2_rare_cells,22,23,bad_to_bad,-0.0037734131706967933,0.0012423713673073156,-0.03703703703703698,-0.0017361111111111605,-7.714930197022518e-05,,,0
1,3,0,S2_rare_cells,23,24,bad_to_bad,-0.003525194904798301,0.0008245456593378719,-0.03703703703703709,0.0,0.0006098350541494657,,,0
1,3,0,S2_rare_cells,24,25,bad_to_bad,-0.0012114030209146032,0.0006310232732814613,-0.03703703703703698,0.0,0.00021606894212661265,,,0
1,3,0,S2_rare_cells,25,26,bad_to_bad,-0.0013262112709613305,0.00043483524586918065,-0.07407407407407413,0.0,0.00034701119481755915,,,0
1,3,0,S2_rare_cells,26,27,bad_to_bad,0.001048110008385561,0.00032808949702112233,0.037037037037037035,0.0,0.00024146665137780854,,,0
1,3,1,S2_rare_cells,0,1,good_to_good,-0.04995238036450367,-0.05299506918898478,-0.21052631578947373,0.005362369367598707,-0.0397709982882396,,,0
1,3,1,S2_rare_cells,1,2,good_to_bad,0.14844599857918406,-0.08959610493582959,0.5263157894736843,-0.029901023324876472,0.05724237543554511,0,0,1
1,3,1,S2_rare_cells,2,3,bad_to_bad,-0.13194704383357547,0.16216050229860413,-0.4736842105263158,-0.0015030127093888642,-0.025377381514586905,,,0
1,3,1,S2_rare_cells,3,4,bad_to_bad,0.06332142580905953,0.037926738535715154,0.26315789473684215,-0.05325965726940686,-0.036600084524098464,,,1
1,3,1,S2_rare_cells,4,5,bad_to_bad,-0.20928886845251782,-0.04052134528266205,-0.736842105263158,-0.0005381498462927459,-0.007201745943730298,,,0
1,3,1,S2_rare_cells,5,6,bad_to_bad,0.22878222606816334,0.02557447814021585,0.7894736842105263,-0.056701647589123466,-0.05595820268194873,,,1
1,3,1,S2_rare_cells,6,7,bad_to_bad,-0.18267561260784493,-0.010808744685736782,-0.631578947368421,0.06015223248260086,-0.10037582251147953,,,1
1,3,1,S2_rare_cells,7,8,bad_to_bad,0.04069073014196689,0.014357254757709992,0.10526315789473684,-0.11483750384855945,-0.20255172850522657,,,1
1,3,1,S2_rare_cells,8,9,bad_to_bad,-0.050990233189322276,0.0024018817700683925,-0.21052631578947367,0.13393472607078166,0.3517082697376716,,,1
1,3,1,S2_rare_cells,9,10,bad_to_bad,0.21409852978731492,-0.14306827284420898,0.7894736842105263,-0.007211990196169374,0.06772679862447467,,,0
1,3,1,S2_rare_cells,10,11,bad_to_bad,-0.08869535981727439,0.03418065241563384,-0.26315789473684215,0.031517545751724954,0.00040331527418463464,,,1
1,3,1,S2_rare_cells,11,12,bad_to_bad,-0.12416369751874523,0.06813118111416339,-0.47368421052631576,-0.05589633253607608,-0.17884491827355742,,,1
1,3,1,S2_rare_cells,12,13,bad_to_bad,0.08724236785608419,0.007744262244376632,0.2631578947368421,0.0020768880916316595,0.12083071633875442,,,0
1,3,1,S2_rare_cells,13,14,bad_to_bad,0.026212086122943012,0.0183683906256058,0.1578947368421053,0.015624999999999944,0.014737251438183496,,,0
1,3,1,S2_rare_cells,14,15,bad_to_bad,0.10631867047411869,-0.03426277443210246,0.36842105263157887,0.036458333333333426,-0.031110043353778427,,,1
1,3,1,S2_rare_cells,15,16,bad_to_bad,-0.04837541483122332,0.020703273050275972,-0.21052631578947367,-0.04861111111111116,-0.030320796970452146,,,1
1,3,1,S2_rare_cells,16,17,bad_to_bad,-0.5229438588182551,0.029952208847293327,-0.7368421052631579,-0.03176400604066261,-0.019187146380339415,,,1
1,3,1,S2_rare_cells,17,18,bad_to_bad,0.41521289989110416,-0.04446773431280371,0.3684210526315789,-0.0012221050704485509,-0.12834584911680974,,,0
1,3,1,S2_rare_cells,18,19,bad_to_bad,-0.04039571697305766,0.04162959882109196,-0.10526315789473684,0.0017361111111111605,0.20173148119494128,,,0
1,4,0,S2_rare_cells,0,1,bad_to_good,0.08353999973029123,-0.0746440125332003,0.05882352941176472,0.04340277777777779,-0.07870602377242486,1,1,1
1,4,0,S2_rare_cells,1,2,good_to_good,0.09805013461939854,0.15866836078720958,0.6470588235294117,0.0,-0.03354621729961327,,,0
1,4,0,S2_rare_cells,2,3,good_to_good,-0.009224003872921938,0.02722650634598689,-0.11764705882352933,-0.006944444444444475,-0.08371600757598108,,,0
1,4,0,S2_rare_cells,3,4,good_to_good,0.1224979444739131,-0.0284459427881234,0.2941176470588235,-0.010416666666666685,0.07170913544656665,,,0
1,4,0,S2_rare_cells,4,5,good_to_good,-0.29944654274057303,0.026587313382631317,-0.9411764705882353,5.551115123125783e-17,-0.11917412863697763,,,0
1,4,0,S2_rare_cells,5,6,good_to_good,-0.002208246277542125,-0.004158755632016731,-0.058823529411764705,0.036458333333333315,0.15438765639224883,,,1
1,4,0,S2_rare_cells,6,7,good_to_good,0.11657738657240108,-0.03857152889002091,0.29411764705882354,-0.013888888888888895,-0.1924177602970769,,,0
1,4,0,S2_rare_cells,7,8,good_to_good,0.0408677901349869,-0.019477868141654753,0.35294117647058826,0.034722222222222265,-0.03845186890564767,,,1
1,4,0,S2_rare_cells,8,9,good_to_good,-0.03809125295106361,0.010757416828028,-0.29411764705882354,-0.01041666666666674,-0.00012847488302636378,,,0
1,4,0,S2_rare_cells,9,10,good_to_good,0.08141714602757069,-0.06487960089630518,0.5294117647058822,-0.01909722222222221,0.06667872601579117,,,0
1,4,0,S2_rare_cells,10,11,good_to_good,-0.013269952394019346,-0.018101098667548943,-0.11764705882352944,0.012152777777777846,0.03561764929040878,,,0
1,4,0,S2_rare_cells,11,12,good_to_good,-0.04566367228113796,0.008290970287151644,-0.17647058823529405,0.010416666666666574,-0.023597771979440907,,,0
1,4,0,S2_rare_cells,12,13,good_to_good,-0.015951867831349664,0.01745191235300403,-0.11764705882352944,-0.001736111111111105,0.005530023247386162,,,0
1,4,0,S2_rare_cells,13,14,good_to_good,0.00555210269832393,0.09506671306627579,0.05882352941176472,-0.04513888888888884,0.003956824472777787,,,1
1,4,0,S2_rare_cells,14,15,good_to_good,0.10287381129157763,-0.002299105309130467,0.4117647058823529,0.03819444444444442,-0.04061511599947332,,,1
1,4,0,S2_rare_cells,15,16,good_to_good,-0.11440223952707937,0.012983726174264243,-0.5294117647058824,0.0,-0.03385296260790038,,,0
1,4,0,S2_rare_cells,16,17,good_to_good,-0.015350965720096033,-0.014641496896527162,-0.1764705882352941,-0.005208333333333315,0.038754585758231874,,,0
1,4,1,S2_rare_cells,0,1,bad_to_bad,0.2880362957076938,0.03290300522448719,0.9565217391304348,0.08427229477426929,-0.0345620176733481,,,1
1,4,1,S2_rare_cells,1,2,bad_to_good,-0.30936170867636764,0.07550947561768317,-1.0,0.01388888888888884,-0.16648450694827616,0,0,0
1,4,1,S2_rare_cells,2,3,good_to_bad,0.033400777165140706,-0.10337332133740174,0.13043478260869565,-0.10923635977381474,0.07354317112718267,0,0,1
1,4,1,S2_rare_cells,3,4,bad_to_bad,0.2723023216201623,-0.02910023144123708,0.8260869565217391,0.0797224708849259,0.10858969795093171,,,1
1,4,1,S2_rare_cells,4,5,bad_to_bad,-0.2616822211920688,0.09180102363255982,-0.7391304347826088,-0.052253901793368585,0.04926329808478602,,,1
1,4,1,S2_rare_cells,5,6,bad_to_good,0.03434025829400823,0.024215049705736846,0.08695652173913046,0.10954556846003521,-0.1070840665465368,1,1,1
1,4,1,S2_rare_cells,6,7,good_to_bad,-0.0047238199369668,-0.029944740498504596,-0.043478260869565244,-0.06770833333333331,0.22974299522144948,0,1,1
1,4,1,S2_rare_cells,7,8,bad_to_good,0.025850560822730212,0.037868886268904056,0.17391304347826086,0.043402777777777735,-0.048084618385633604,1,1,1
1,4,1,S2_rare_cells,8,9,good_to_bad,-0.07171124512268885,-0.0033296489862768563,-0.34782608695652173,-0.01736111111111105,0.04269347841418303,1,1,0
1,4,1,S2_rare_cells,9,10,bad_to_good,0.16695814578573082,0.03250216068064993,0.5217391304347827,0.06076388888888884,-0.39508421145746897,1,1,1
1,4,1,S2_rare_cells,10,11,good_to_good,-0.10487232943291272,-1.0864374295649348e-05,-0.26086956521739135,0.00347222222222221,0.11616263154929407,,,0
1,4,1,S2_rare_cells,11,12,good_to_good,0.024273875752411578,-0.07367998536081166,0.13043478260869568,-0.01215277777777779,0.011659053638161998,,,0
1,4,1,S2_rare_cells,12,13,good_to_good,-0.02209874538638995,-0.040076537185410044,-0.08695652173913043,-0.02777777777777779,0.12812962488551827,,,1
1,4,1,S2_rare_cells,13,14,good_to_good,0.16783126723760697,-0.02332901662789988,0.43478260869565216,0.01736111111111116,-0.0919537234943692,,,0
1,4,1,S2_rare_cells,14,15,good_to_good,-0.0659861670699674,-0.014559972582433245,-0.26086956521739135,-0.00868055555555558,-0.0721959569127828,,,0
1,4,1,S2_rare_cells,15,16,good_to_bad,-0.16026838783106845,0.14155709422550866,-0.3913043478260869,-0.02777777777777779,0.05097828390134773,1,1,1
1,4,1,S2_rare_cells,16,17,bad_to_bad,0.23696549694475944,-0.06071671884743679,0.6956521739130435,-0.00694444444444442,0.1611147189752768,,,0
1,4,1,S2_rare_cells,17,18,bad_to_bad,-0.014127311549734178,0.04781030292893362,-0.08695652173913038,0.005208333333333315,0.08776783615392958,,,0
1,4,1,S2_rare_cells,18,19,bad_to_bad,0.026947346288641205,0.013100426586768577,0.13043478260869557,0.001736111111111105,-0.11078235840832973,,,0
1,4,1,S2_rare_cells,19,20,bad_to_good,-0.08095442339195358,-0.002681886572002079,-0.26086956521739124,0.0034722222222222654,0.020327105560175363,0,0,0
1,4,1,S2_rare_cells,20,21,good_to_good,0.0464458492981612,-0.013920772908487478,0.08695652173913038,0.019097222222222265,-0.015900158309742674,,,0
1,4,1,S2_rare_cells,21,22,good_to_good,-0.06475580637238429,0.009456249330051514,-0.21739130434782605,0.00868055555555547,0.031903933165712495,,,0
1,4,1,S2_rare_cells,22,23,good_to_good,0.05767334898352469,0.007896130784778133,0.17391304347826086,0.0,-0.11661852486813584,,,0
1,5,0,S2_rare_cells,0,1,bad_to_bad,0.17426180021427679,-0.002013123726785526,0.3529411764705882,-0.034237778041343536,0.06442682601865665,,,1
1,5,0,S2_rare_cells,1,2,bad_to_bad,-0.24547748093667565,0.13756142033071228,-0.5294117647058824,0.06757073975455702,0.1227104679819713,,,1
1,5,0,S2_rare_cells,2,3,bad_to_bad,0.2730561108683904,-0.16067543254468064,0.7058823529411765,-0.04956612051050491,-0.22055241165069717,,,1
1,5,0,S2_rare_cells,3,4,bad_to_bad,-0.2695598317320662,0.16167607795375294,-0.6470588235294118,0.08517455716838046,0.23758880343577982,,,1
1,5,0,S2_rare_cells,4,5,bad_to_good,0.07958836151457163,-0.01668601115920032,0.1764705882352941,0.03087406235169693,-0.19857312861293203,1,1,1
1,5,0,S2_rare_cells,5,6,good_to_bad,-0.07385592370568425,-0.043576480118982075,-0.11764705882352941,-0.1659302437541132,-0.46543857744129274,1,1,1
1,5,0,S2_rare_cells,6,7,bad_to_bad,0.2520737507325943,-0.05577345834171843,0.47058823529411764,0.14683302153189098,0.6770642743691524,,,1
1,5,0,S2_rare_cells,7,8,bad_to_bad,0.1696701391348121,-0.05204175338662442,0.4117647058823529,-0.0034722222222222376,-0.20381531352081483,,,0
1,5,0,S2_rare_cells,8,9,bad_to_good,-0.02853768535890988,-0.0004965251024360295,-0.05882352941176472,0.026041666666666713,0.004996690068820253,0,0,1
1,5,0,S2_rare_cells,9,10,good_to_good,-0.11523981118966647,0.1454405683454112,-0.05882352941176472,-0.00520833333333337,-0.039084749743029445,,,0
1,5,0,S2_rare_cells,10,11,good_to_good,-0.02071316964102221,-0.01341525976810476,-0.23529411764705876,-0.00520833333333337,-0.037646311905144225,,,0
1,5,0,S2_rare_cells,11,12,good_to_bad,0.017819647599181532,-0.006453867464019547,0.17647058823529405,-0.04023852794178456,-0.02992183388145475,0,0,1
1,5,0,S2_rare_cells,12,13,bad_to_bad,-0.12914226852777227,0.032107943488814183,-0.3529411764705882,0.022877416830673458,0.1869601086625607,,,1
1,5,0,S2_rare_cells,13,14,bad_to_good,0.11980784808593942,0.009490447526466661,0.2941176470588235,0.01909722222222221,0.10514734383550606,1,1,0
1,5,0,S2_rare_cells,14,15,good_to_bad,-0.15192090949539977,-0.013000260193587465,-0.3529411764705882,-0.08547155641975585,-0.5692981107039534,1,1,1
1,5,0,S2_rare_cells,15,16,bad_to_bad,-0.030247778770213285,-0.016386933477675836,-0.11764705882352938,-0.0966696011216368,0.1869137457456168,,,1
1,5,0,S2_rare_cells,16,17,bad_to_bad,0.001548538802780608,0.02730768113940074,0.05882352941176472,0.035639248006607116,0.15315667113609904,,,1
1,5,1,S2_rare_cells,0,1,bad_to_bad,0.0714912380254375,-0.029842918759863557,0.38888888888888884,-0.13228380024638287,-0.5148631736251434,,,1
1,5,1,S2_rare_cells,1,2,bad_to_bad,0.0030492829092192975,0.15668209130801736,0.11111111111111116,0.05314957481461552,0.5543287640358021,,,1
1,5,1,S2_rare_cells,2,3,bad_to_bad,-0.002957334138675549,-0.020339842815155884,-0.05555555555555558,0.020589662119427588,-0.29087944171094793,,,1
1,5,1,S2_rare_cells,3,4,bad_to_bad,-0.055368394877305216,0.01585510367786569,-0.3888888888888889,0.048009198191928004,0.35545200595607157,,,1
1,5,1,S2_rare_cells,4,5,bad_to_good,-0.06803572174034539,-0.02332739651072324,-0.16666666666666666,0.07834796289458068,0.04890754434020417,0,0,1
1,5,1,S2_rare_cells,5,6,good_to_good,0.08856838691696911,0.0303641833966376,0.2777777777777778,-0.02903361360402751,0.08356848453061722,,,1
1,5,1,S2_rare_cells,6,7,good_to_bad,0.00322008749689362,-0.07535230613944066,0.05555555555555558,-0.18817673147780417,-0.7535009388566498,0,0,1
1,5,1,S2_rare_cells,7,8,bad_to_bad,0.02952824402671772,-0.0527364828762833,0.11111111111111116,0.029084155861098915,0.2976339898810277,,,1
1,5,1,S2_rare_cells,8,9,bad_to_bad,0.15515171390551308,-0.04876644398078345,0.38888888888888884,0.07950951999073269,-0.09181731190509651,,,1
1,5,1,S2_rare_cells,9,10,bad_to_bad,-0.01841093041206987,0.012596077285198404,-0.05555555555555558,-0.029242678341969697,-0.22790856357796485,,,1
1,5,1,S2_rare_cells,10,11,bad_to_bad,-0.2846334064787186,0.1643014796261527,-0.8333333333333333,-0.009983585041909382,0.30316678575193684,,,0
1,5,1,S2_rare_cells,11,12,bad_to_bad,0.2577567143947501,-0.04234965069182284,0.7777777777777777,0.006331167633612744,0.06848415460455975,,,0
1,5,1,S2_rare_cells,12,13,bad_to_bad,-0.12880899361605347,0.02554352791395542,-0.33333333333333326,-0.04028010483340383,-0.13502202294778665,,,1
1,5,1,S2_rare_cells,13,14,bad_to_bad,-0.03219495124091032,0.017154970466779385,-0.16666666666666669,0.028789366668240557,0.2644723541221902,,,1
1,5,1,S2_rare_cells,14,15,bad_to_bad,0.12166463588904008,-0.0230766370063874,0.4444444444444445,0.03838922436108877,-0.1320673425883468,,,1
1,5,1,S2_rare_cells,15,16,bad_to_bad,-0.16142165403817138,0.009298976619882326,-0.6111111111111112,0.019607442958091192,0.05377623516704344,,,0
1,5,1,S2_rare_cells,16,17,bad_to_bad,-0.08583382273035706,-0.029125578845445532,-0.16666666666666666,-0.0143280126415678,0.018689260395674312,,,0
1,5,1,S2_rare_cells,17,18,bad_to_bad,-0.01025316969042639,0.042096680102891915,-0.05555555555555555,-0.047172348658499674,0.07274194509631643,,,1
1,6,0,S2_rare_cells,0,1,good_to_good,-0.01610502703353056,0.0025311896420641133,-0.1499999999999999,-0.001736111111111105,-0.04358997540820453,,,0
1,6,0,S2_rare_cells,1,2,good_to_good,-0.08732203083266327,-0.09564131616906268,-0.4,-0.05793242452571401,0.24406477735596577,,,1
1,6,0,S2_rare_cells,2,3,good_to_good,0.0456738285939578,0.098737195897313,0.25,0.0232102023034918,-0.04780280131003167,,,1
1,6,0,S2_rare_cells,3,4,good_to_good,0.04218223247468461,-0.01564745801752654,0.19999999999999996,0.0,-0.08692655460299603,,,0
1,6,0,S2_rare_cells,4,5,good_to_good,-0.047578003532125934,0.008503983051755148,-0.25,0.01041666666666663,-0.09491932903394373,,,0
1,6,0,S2_rare_cells,5,6,good_to_good,-0.017413968975095673,-0.006366433875781619,-0.09999999999999998,-0.024305555555555525,0.022239844783253027,,,1
1,6,0,S2_rare_cells,6,7,good_to_good,0.1260745225024995,-0.04136864380079375,0.6,0.041666666666666685,0.10251474644067538,,,1
1,6,0,S2_rare_cells,7,8,good_to_good,0.04403136397087898,-0.049990754900843926,0.09999999999999998,0.01736111111111105,0.11498448304434983,,,0
1,6,0,S2_rare_cells,8,9,good_to_good,-0.0066877869795898826,-0.048447802878248014,-0.04999999999999993,-0.0361890005605805,0.08486643885432399,,,1
1,6,0,S2_rare_cells,9,10,good_to_good,-0.038382403206309645,0.10752928078523771,-0.09999999999999998,0.024036222782802763,-0.3155356945785067,,,1
1,6,0,S2_rare_cells,10,11,good_to_good,-0.07152021739622055,0.007777911912718816,-0.30000000000000004,0.0020743325370431998,0.08988034797027633,,,0
1,6,0,S2_rare_cells,11,12,good_to_good,0.1454648125946188,0.04908272554705584,0.5,0.03264788968517901,-0.14419862081651047,,,1
1,6,0,S2_rare_cells,12,13,good_to_good,-0.07863160661873109,-0.03243999747633941,-0.25,-0.032986111111111105,0.037849522248968426,,,1
1,6,0,S2_rare_cells,13,14,good_to_good,-0.13718041344457454,0.009200793223465453,-0.55,-0.00520833333333337,-0.13715358401348787,,,0
1,6,0,S2_rare_cells,14,15,good_to_good,-0.012189833213012757,0.006526300585055322,-0.1,-0.008680555555555525,0.0869638442277374,,,0
1,6,0,S2_rare_cells,15,16,good_to_good,-0.06442388404041538,0.005128376465007856,-0.1,-0.006944444444444475,-0.09996069412388342,,,0
1,6,0,S2_rare_cells,16,17,good_to_good,0.1683642346390148,-0.04715294292490968,0.65,0.022569444444444475,0.14370433485125056,,,1
1,6,0,S2_rare_cells,17,18,good_to_good,-0.10705149267372388,0.03997864988763533,-0.6,-0.036458333333333315,-0.06715152180983641,,,1
1,6,0,S2_rare_cells,18,19,good_to_good,0.043244916800126765,0.01585400621775923,0.25,0.0,-0.04729559101202718,,,0
1,6,0,S2_rare_cells,19,20,good_to_good,0.03579032544869676,-0.02364519582409197,0.15000000000000002,0.04340277777777779,-0.12099469970807197,,,1
1,6,1,S2_rare_cells,0,1,good_to_bad,-0.15210180527510686,-0.03627822934572067,-0.3333333333333333,-0.022729317336814103,0.4687141583627372,1,1,1
1,6,1,S2_rare_cells,1,2,bad_to_good,0.3064836096466088,-0.0591957258339344,0.9583333333333334,0.015784872892369683,-0.17850974806112752,1,1,0
1,6,1,S2_rare_cells,2,3,good_to_good,-0.18276156017935025,0.09451281266956268,-0.75,-0.010483095277577348,-0.06923056290447005,,,0
1,6,1,S2_rare_cells,3,4,good_to_good,0.019167373242213015,0.06002886421731979,0.08333333333333331,0.04346920638868845,-0.2534494269665961,,,1
1,6,1,S2_rare_cells,4,5,good_to_good,0.07519980439520135,0.028749822161289296,0.625,0.001736111111111105,0.02194759965519888,,,0
1,6,1,S2_rare_cells,5,6,good_to_good,-0.22721493559277667,-0.019684384787280185,-0.9583333333333334,0.001736111111111105,0.1928005032520308,,,0
1,6,1,S2_rare_cells,6,7,good_to_good,0.1365871780861302,-0.04724085343508011,0.2916666666666667,0.01909722222222221,-0.10628625258123503,,,0
1,6,1,S2_rare_cells,7,8,good_to_bad,-0.023662145809427992,0.0663488907121611,-0.08333333333333334,-0.06944444444444442,-0.18370038506060393,1,1,1
1,6,1,S2_rare_cells,8,9,bad_to_good,-0.021511946561244666,-0.04909444834988286,-0.125,0.024305555555555525,-0.12257651187951724,0,0,1
1,6,1,S2_rare_cells,9,10,good_to_good,0.002300791538037583,-0.035076839557554584,0.04166666666666667,-0.00694444444444442,0.14441355571219672,,,0
1,6,1,S2_rare_cells,10,11,good_to_good,0.006917383824196099,-0.0036450871370119486,0.04166666666666666,-0.015625,0.08753581830418078,,,0
1,6,1,S2_rare_cells,11,12,good_to_good,0.09796790993225202,-0.0442073344933287,0.75,0.02604166666666663,0.016733164542044543,,,1
1,6,1,S2_rare_cells,12,13,good_to_good,-0.01623563605722378,-0.009798348235563137,-0.33333333333333326,-0.0034722222222221544,0.028767966300308978,,,0
1,6,1,S2_rare_cells,13,14,good_to_good,-0.0002831344263150015,0.000203542452584915,-0.04166666666666674,-5.551115123125783e-17,-0.0019646148431556876,,,0
1,6,1,S2_rare_cells,14,15,good_to_good,0.000735169008136416,4.3629693146973736e-05,0.20833333333333337,-0.0017361111111110494,-0.002697760995059695,,,0
1,6,1,S2_rare_cells,15,16,good_to_good,-0.0038081598527064386,2.1193117350826185e-05,-0.3333333333333333,0.00347222222222221,-0.0015286640777334437,,,0
1,6,1,S2_rare_cells,16,17,good_to_good,0.005176482322171605,8.736619385496525e-06,0.4583333333333333,0.0,-0.0011491983008349305,,,0
1,6,1,S2_rare_cells,17,18,good_to_good,-0.0009501798325776134,1.3690744053884707e-05,-0.08333333333333337,0.0,-0.00022231966938268677,,,0
1,6,1,S2_rare_cells,18,19,good_to_good,-0.0006838325132533241,3.272598828119033e-05,-0.16666666666666663,0.001736111111111105,-0.0009685718280412203,,,0
