dataset,panel,training_seed,level,candidate_index,unit_id,regime,epoch,trajectory_order,level_intervention_id,target_artifact_sha256
Lee2019_MI,A,6,1,61,c84l1_7348ec469249d999aea0f3783b1c25d4,SRC,104,21,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,166bc04d14a258c1ebf1f13d4325468b43e4819475e4c629754cfb44f3bb592b
Lee2019_MI,A,6,1,62,c84l1_41f96d61749f14061e4951b611985faf,SRC,109,22,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,84af5c4b5dcd783bedb6de352144632e91938962d36c06b40dbbc562f805d563
Lee2019_MI,A,6,1,63,c84l1_448c9ccd9330aeeddc97e6c727d00ecf,SRC,114,23,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,2c029193e40500e0ff72ee014365159aaa7946f0caaad9711ec2ed2b4a6cad6e
Lee2019_MI,A,6,1,64,c84l1_8d9ae5442f8e1235cf8a4ef968ef9bce,SRC,119,24,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,52ee2fa7cb733fa1cd34d011cc768e839679ea74e195f1245e8136fab4ddf8b4
Lee2019_MI,A,6,1,65,c84l1_20487db2edc66ab9aca9012228da4eef,SRC,124,25,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,0764c1bf116303c164c61872c8111cb31c06353078bcea0f17d3493328a5bdac
Lee2019_MI,A,6,1,66,c84l1_2763fedce4922de33185c9498258975a,SRC,129,26,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,9fd9c3ef0220e40afe2eeeaeaac35f9f9e423bc9fe749e86a937f4279c8c0697
Lee2019_MI,A,6,1,67,c84l1_40fc86ac208d39f3b0e90c92b0c54641,SRC,134,27,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f7055f91dcce3de422e4430ccc4e7370902e4308277500596ba8083da8ca8e8c
Lee2019_MI,A,6,1,68,c84l1_046f8d113abcd10cd64fb726d0f5b440,SRC,139,28,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,e860c80da116d719eace2f33fc45005682ea6ec286ed9730ca6f9def0fcc8b9f
Lee2019_MI,A,6,1,69,c84l1_f51241b2882ca4b6c9d22dfa20ad0fd8,SRC,144,29,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,cdc036f2fb19fd58bf45d493319417b0bac0d052df99456c9f81fa76d20da581
Lee2019_MI,A,6,1,70,c84l1_0bab7daa41e4d57f004084bd47158807,SRC,149,30,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,738e7cbef620e002f69dc3bbaeea57afd16a3a264df85327a3367caef70b8bb6
Lee2019_MI,A,6,1,71,c84l1_d97b31c3e678ef113d0a7469b40156d6,SRC,154,31,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,36f4e18dabbd02a7e4e9c8794a4d1fd7534b683cd75f802b9cae359f7bdba900
Lee2019_MI,A,6,1,72,c84l1_1fea13408f68ce2299d82d7a50dd8778,SRC,159,32,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,d0d696851bfc8e0403052258b1c5678771f766f50dde4bd47dc1387314748e9e
Lee2019_MI,A,6,1,73,c84l1_5459e26e305b4ae93884f9abbcb58569,SRC,164,33,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,18a11c0d524c0fe3ec0adfea53b2a2f909627b90a1e15cb6ac96f84d5b440ab6
Lee2019_MI,A,6,1,74,c84l1_8995d25146be83f41e7e04d9d95dbc5b,SRC,169,34,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,1cc5db5abb7aea350f992794b15fec71d4c12243bf7b7b46f00ff9a413f6fc3a
Lee2019_MI,A,6,1,75,c84l1_ac58688f0f1842f4c0eb6fe03af69d05,SRC,174,35,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,108b8bb22a392410620a4e660100b1a0d4a45612fe7c97a174fe4f790c17a32b
Lee2019_MI,A,6,1,76,c84l1_687bfb3b85601820a09c12ad6ecc828c,SRC,179,36,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,d07d27df20de700123be18952633e39bb863a476f9839043e9cca550bec97341
Lee2019_MI,A,6,1,77,c84l1_ae27c320c214b73e4aa953b38adb2005,SRC,184,37,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,740679954e3bbda1942924f8dfcbc7ab2574ef19d17bfdcdfbedb17598624e2d
Lee2019_MI,A,6,1,78,c84l1_c5464ef81b0a886e9f84b774354b25d0,SRC,189,38,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,3b808c9c471b6bd395eb67c513eaefa41eb847e8c6d0cac9d0ee05781d1a6d22
Lee2019_MI,A,6,1,79,c84l1_294676f3db784d8155053f3b24eb4bd6,SRC,194,39,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,2a24a9ac9119ddef62b085a975d57daefd2a60e0c18ac2143579ce522efe2940
Lee2019_MI,A,6,1,80,c84l1_488bc536dc04467dd683b946bd8dd8ec,SRC,199,40,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,682e87783e7dddb5dee46ea7f4889577b03812906ad4ec35a3d53511ea09aa47
Lee2019_MI,B,5,0,0,c84v2_066daa3c85a356ffa7577b1a801f48c4,ERM,199,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,bc0e117e89a09b38bb4e99ab99a954a0d06f020ab2d19656cf3c940da8905da4
Lee2019_MI,B,5,0,1,c84v2_ac894e3525f78c8f843560e2cecf20ed,OACI,4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,81cd9df6d58b0d6649fb8bab8aab135476fce89fc6b7dc144f06c70296961c2e
Lee2019_MI,B,5,0,2,c84v2_5b47d8c4f452a0cbfe4f706f8f531f6b,OACI,9,2,C84_LEVEL0_FULL_SOURCE_PANEL_V1,7fbb79842d8c3cb8bb341948c5145778790962f33a0c7c827f8ca54e84025213
Lee2019_MI,B,5,0,3,c84v2_fc922ba880fe6f446b3d4f1085d1231a,OACI,14,3,C84_LEVEL0_FULL_SOURCE_PANEL_V1,49b1b7db7fcc93de8d96401bee00caad0860c551ad9ddce68301deb2717b0a4d
Lee2019_MI,B,5,0,4,c84v2_da357af7bf1bc05bbde8f6f45bd432fd,OACI,19,4,C84_LEVEL0_FULL_SOURCE_PANEL_V1,044dc86905b750e3ff47d3b06bb4997231e72d37286ec338f53eec158ab688b9
Lee2019_MI,B,5,0,5,c84v2_a9fc48fb089adb9d38a6ab837bd1c4f6,OACI,24,5,C84_LEVEL0_FULL_SOURCE_PANEL_V1,b7c00308864d2b396dc7de6550b857c6fdad56ff2fd12a603cb32110eeb20537
Lee2019_MI,B,5,0,6,c84v2_ef444992617878637d875009a41361db,OACI,29,6,C84_LEVEL0_FULL_SOURCE_PANEL_V1,4742ac98d2467864de315fe5e4c7109e35ca994725e9cfda9824f60dcc03b509
Lee2019_MI,B,5,0,7,c84v2_a7aa5d8e4f8c83a5b3b01e2ea791f783,OACI,34,7,C84_LEVEL0_FULL_SOURCE_PANEL_V1,a216406466ee238f5278adb8e65309b4b43ea59f4db663d7a2619b37015b9d97
Lee2019_MI,B,5,0,8,c84v2_7e66b42271855583b6f2e0fe9709921c,OACI,39,8,C84_LEVEL0_FULL_SOURCE_PANEL_V1,69919d720ff53d5857d40cc086bcf00f94fc42f42dffe3944db6be1f388f4011
Lee2019_MI,B,5,0,9,c84v2_eb5f79ef21e9b7af2ff991de2812ada2,OACI,44,9,C84_LEVEL0_FULL_SOURCE_PANEL_V1,62a818527f8775b7e8d98d4c1d557eca17a8273de1c5565d023bb908e4d42920
Lee2019_MI,B,5,0,10,c84v2_148525bbc3ec40e2c182dc14d64843c7,OACI,49,10,C84_LEVEL0_FULL_SOURCE_PANEL_V1,78393358820f48667b94c59d6a454023a2bd3eb97f25b56aafd16bf7e0254f69
Lee2019_MI,B,5,0,11,c84v2_6720d6def3bfb99cc64ae5ecb17c2ae7,OACI,54,11,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f642f14042ca5f6cead93ca26fbc84b04fce7786ed4fc47fcbc102829e9e4596
Lee2019_MI,B,5,0,12,c84v2_2066df04675af085b40fe506fde85f10,OACI,59,12,C84_LEVEL0_FULL_SOURCE_PANEL_V1,2332da2d640c3cd544942e91be5a6763aa1a87a168f4de92e9e39c188eeb94ef
Lee2019_MI,B,5,0,13,c84v2_c86e92aa0e21a42edcebad6b56c8351c,OACI,64,13,C84_LEVEL0_FULL_SOURCE_PANEL_V1,b7366207de151663ff767e3d86cd4bce71a78ae8a17c07d919cfc53cc3d05dc0
Lee2019_MI,B,5,0,14,c84v2_5e0795f309f40932029c89aa951226f2,OACI,69,14,C84_LEVEL0_FULL_SOURCE_PANEL_V1,5f7fdc3da154e89c893f1a646cf48f5ee1acbc2e26198be32a5b8bdd9ced02c8
Lee2019_MI,B,5,0,15,c84v2_8a62259d6ea12984861e6e8576d3b0e6,OACI,74,15,C84_LEVEL0_FULL_SOURCE_PANEL_V1,82d2410e0b21c22ce2b709d6237b2460cad2bd73368e6ce0e574e8fdccb29339
Lee2019_MI,B,5,0,16,c84v2_327b483ae3d91cbd8f1d20390f90f8f0,OACI,79,16,C84_LEVEL0_FULL_SOURCE_PANEL_V1,5f9677c0579b6f5a4bc91957266194585d2a0e69668cefc0a7734c5ff0304a7d
Lee2019_MI,B,5,0,17,c84v2_790b381ab2a34104c7ea46d8c88e2124,OACI,84,17,C84_LEVEL0_FULL_SOURCE_PANEL_V1,55241f73d64c223c3765eacb15ec590aa0fbcaba7c0b98786d540e883e4d7fcc
Lee2019_MI,B,5,0,18,c84v2_3abe2d0612351f65f43d5ca9a2720e38,OACI,89,18,C84_LEVEL0_FULL_SOURCE_PANEL_V1,04bb51d08d546595c9507e4f6b0b71daa6d1fe441bab7199ffaf68b1934817d0
Lee2019_MI,B,5,0,19,c84v2_3dfcad3bf75d3a7e1cefce4e1559c458,OACI,94,19,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0392e3a7f78285711cd8912729cb863bafb0f7d9f4cbefb636344a41720d09b3
Lee2019_MI,B,5,0,20,c84v2_6ca06518a753f2c6c4648717c0c476df,OACI,99,20,C84_LEVEL0_FULL_SOURCE_PANEL_V1,a28dfa0a99003ecfe06c0d047edc339ee5acdd361e1196a9c7386ed6ac9f1cac
Lee2019_MI,B,5,0,21,c84v2_e849b9b8e75f57384902abd3df0d1599,OACI,104,21,C84_LEVEL0_FULL_SOURCE_PANEL_V1,790d2158d9c11d96f92ce6014c2689e1f9787a0e8c2312788c6c5168c2e6a2cc
Lee2019_MI,B,5,0,22,c84v2_f919bcfeb79c7cbfea641696fff868de,OACI,109,22,C84_LEVEL0_FULL_SOURCE_PANEL_V1,7c335c18164a47679d692ee774c0ee689178e2e9d7e7bd3a453f14c735c7d39d
Lee2019_MI,B,5,0,23,c84v2_77af782eadd379565f888ad7c61bfe0b,OACI,114,23,C84_LEVEL0_FULL_SOURCE_PANEL_V1,007e52b3cc6f8a8dc7d4cbe14fba1122b80a4b570bc61f281d85838dd6a9c598
Lee2019_MI,B,5,0,24,c84v2_30aad3dd19c374b9dcb81480d6981320,OACI,119,24,C84_LEVEL0_FULL_SOURCE_PANEL_V1,67f8358cbc1c9e8299ebfb7da2e307a261da786223c9650dee6beaa1564fb6e8
Lee2019_MI,B,5,0,25,c84v2_3e87df4b56f0bfbdfacf40c3dceed305,OACI,124,25,C84_LEVEL0_FULL_SOURCE_PANEL_V1,9d80701bfc456fc2f2b8b1299f04604465dc9b288585ffc0c344082ca56b064f
Lee2019_MI,B,5,0,26,c84v2_b54552d2bb2d0c86f2f644a1e345f5d3,OACI,129,26,C84_LEVEL0_FULL_SOURCE_PANEL_V1,cfe9f058626e1bb83e2bc7200f60c52f1a304be69f538ea04a4920ed6fb805f2
Lee2019_MI,B,5,0,27,c84v2_cbc6bcc0dc97bcfa947fc29ef368ddeb,OACI,134,27,C84_LEVEL0_FULL_SOURCE_PANEL_V1,afbf39a2df89e8b542a69d7f086e23a0461ec93d79abeaee8796fdad10109538
Lee2019_MI,B,5,0,28,c84v2_fe29600397661ff86d4ddb1155f02f09,OACI,139,28,C84_LEVEL0_FULL_SOURCE_PANEL_V1,d59222a22dbffb6e4db8f969435f91ae6b2b68719c16d781ce5986db7383f2eb
Lee2019_MI,B,5,0,29,c84v2_b08a357994be18b3b91888b030ef0194,OACI,144,29,C84_LEVEL0_FULL_SOURCE_PANEL_V1,7d375d2a2f998035a60f386143be68823124273e00348f35333d3f3f366ea118
Lee2019_MI,B,5,0,30,c84v2_3b6dac72abd1c097bd6868d7e7b1625f,OACI,149,30,C84_LEVEL0_FULL_SOURCE_PANEL_V1,be10d0d103cd736c390cc3c2477dfab172b400eab42e4fe12ee7035f009267c5
Lee2019_MI,B,5,0,31,c84v2_fef5fbb96058b5be53c5d6e2b8d473d3,OACI,154,31,C84_LEVEL0_FULL_SOURCE_PANEL_V1,30088dddf2631a8c01ddd0040bf1bb5cdcb09ade2e60937d6084b6fa10d56ede
Lee2019_MI,B,5,0,32,c84v2_311e63b59aee952ee633a0966987ac3c,OACI,159,32,C84_LEVEL0_FULL_SOURCE_PANEL_V1,7c899d6e4a1ac05ac0e64525b64c15368a0e01e7d15650d4e6a2591ca7f20c90
Lee2019_MI,B,5,0,33,c84v2_d47072b042c26ab72f39b612e4542295,OACI,164,33,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ea0f61d22fda26df4b5f7e16f17df8079171c7454a8456bbc307b7ab5bf9a971
Lee2019_MI,B,5,0,34,c84v2_7377bdd9482ba8467561e1261dc38fa4,OACI,169,34,C84_LEVEL0_FULL_SOURCE_PANEL_V1,dbbec0c51dd50824280963c46b8f90aed6738b50f72f24da6f3545b50ee90230
Lee2019_MI,B,5,0,35,c84v2_e874c26b8cf8315b86d5816032005669,OACI,174,35,C84_LEVEL0_FULL_SOURCE_PANEL_V1,212f392764f6ac2762750afc978259f36c35206b4377bd197d8a7b01b390b564
Lee2019_MI,B,5,0,36,c84v2_90020e5db71df6c983d420824ce0ad30,OACI,179,36,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e5affa8c7fd5c47c164d8d21ab0b1c09969a588873e9862cc4d6593082fc6f67
Lee2019_MI,B,5,0,37,c84v2_96c075ae4f43fa6b965a5043fbec5dd4,OACI,184,37,C84_LEVEL0_FULL_SOURCE_PANEL_V1,5f8a52b3297f299b5e244e97065dc4fba36380b8faa4e16b366802e683be009c
Lee2019_MI,B,5,0,38,c84v2_094886a91e22101d6552c73b96ba6979,OACI,189,38,C84_LEVEL0_FULL_SOURCE_PANEL_V1,a45c4a2958a3eef78d825368f64dfe4aeec847021f67753846d9148028127aea
Lee2019_MI,B,5,0,39,c84v2_5646f6f04aee45faa34d7c5f2aaed2bd,OACI,194,39,C84_LEVEL0_FULL_SOURCE_PANEL_V1,a8fde8b7eff1e1d6b1aa0db030e303843f58fc20434e51543178742af6fbdf0f
Lee2019_MI,B,5,0,40,c84v2_78b44e6d17181fc81f70636a348792a0,OACI,199,40,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f774ed8da3e3ae2ec383e489b796c44e59afb34b1ae1f947ba79f44eccb90667
Lee2019_MI,B,5,0,41,c84v2_76bf767e807187e1e04ed638e6595779,SRC,4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,cbb570ece769d94127256e64c1d367cfd5d6229211e4297de1467d25383ae45f
Lee2019_MI,B,5,0,42,c84v2_c0517c68171b54a1fa99c1eee0ac601f,SRC,9,2,C84_LEVEL0_FULL_SOURCE_PANEL_V1,94d6ae8bcbcd7c0de4b0c54a050d1487757a6cc2368e4b2132926f80205981fa
Lee2019_MI,B,5,0,43,c84v2_fcc756b47fa6187df2d7fc3cc85ddb37,SRC,14,3,C84_LEVEL0_FULL_SOURCE_PANEL_V1,c73c8b791cdab130ad1a07d10568ea7800fe8e993367c3703436328f259c0ded
Lee2019_MI,B,5,0,44,c84v2_5e730b90e4e788c4967fb833ec8193da,SRC,19,4,C84_LEVEL0_FULL_SOURCE_PANEL_V1,66807d7e61a530db720191569b9d9804a6113ad2c739ea4962d791ab2160487c
Lee2019_MI,B,5,0,45,c84v2_bf339032a07b8aeaefe8236c0d0b6cf3,SRC,24,5,C84_LEVEL0_FULL_SOURCE_PANEL_V1,000d6417f21614839838974836fe20c2bae4bf55343b64f20afb7418ae11cb29
Lee2019_MI,B,5,0,46,c84v2_5cc079c3f731dece082cb602efef1b32,SRC,29,6,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1fcbb85c610431c6d70a06bb4cf323438d38b4331682e7cb0a8d6a3bcda7764e
Lee2019_MI,B,5,0,47,c84v2_0278fba8d2c34f446633f7958ae39cd1,SRC,34,7,C84_LEVEL0_FULL_SOURCE_PANEL_V1,15855b010f091a511323a7bc91074a2989a854e6ac727afdf51648592cbb7567
Lee2019_MI,B,5,0,48,c84v2_504c0dd446f3d9c4154800e3462b8f2e,SRC,39,8,C84_LEVEL0_FULL_SOURCE_PANEL_V1,3d90c3fc964ada4238d96c51cbffbfde974c14a3a6450c570484c44a5aa35da0
Lee2019_MI,B,5,0,49,c84v2_ebcd5135085254b332c3379e1c4823ac,SRC,44,9,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0ae2dd8db6b09ff038d16d0db63efc10491872813027cf6a9a0d1268f013fd17
Lee2019_MI,B,5,0,50,c84v2_4b665e8284a2ee4aafb97dd02b8791a4,SRC,49,10,C84_LEVEL0_FULL_SOURCE_PANEL_V1,faee975d22841f01bacddcadff1cface9fb5eee1ccb5139dacd30b5c5d3b395e
Lee2019_MI,B,5,0,51,c84v2_3822ad340f71e7abef4ee7ecc77f5275,SRC,54,11,C84_LEVEL0_FULL_SOURCE_PANEL_V1,8f502a114fd5d1b67cb0cf4662a67ce3dd815a56082788b6376ff04cf3f6faa2
Lee2019_MI,B,5,0,52,c84v2_eccbeab0b18f50103e7348a0a5b23099,SRC,59,12,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f53161dff6fda0204d3880ab65ec5fbef0c79db47f6370143e9381e0c24088a0
Lee2019_MI,B,5,0,53,c84v2_936275135d947bfbf95e8452f95b2e2c,SRC,64,13,C84_LEVEL0_FULL_SOURCE_PANEL_V1,7f665d3b9c15ca2c93e2be424b1358a8aff5379465a10c7f11c03361c156f719
Lee2019_MI,B,5,0,54,c84v2_eb87b01d03aa38a26324ddf0d2af5145,SRC,69,14,C84_LEVEL0_FULL_SOURCE_PANEL_V1,b1cd5bd464c9908eda72ae0236397370e3212bdec419caff61ddceaa6db1f136
Lee2019_MI,B,5,0,55,c84v2_ed24e3bb5f56835398595d85ad359bf4,SRC,74,15,C84_LEVEL0_FULL_SOURCE_PANEL_V1,4d7eaa0215d03fe8dae7d43ff8ed000e914700a298681812716c4c09e3e66069
Lee2019_MI,B,5,0,56,c84v2_e13db5ddaf4e39bb31a7fad7fe39d5da,SRC,79,16,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ec14133f89de16fd480665611dab4bc93293d152c674b6f431f872919c3294b8
Lee2019_MI,B,5,0,57,c84v2_d3ecc3c9fa6b696f9f39fe3911076c8d,SRC,84,17,C84_LEVEL0_FULL_SOURCE_PANEL_V1,4bf9ede2ed7c87c0aea7ce3b5b45f631f33c01b824b70bef749d537e58830529
Lee2019_MI,B,5,0,58,c84v2_8dea286c480c22feca98e3de88d509b0,SRC,89,18,C84_LEVEL0_FULL_SOURCE_PANEL_V1,555dd3ac1698983efde893231c665accdae83fa5f8376c1ddb82bc9607f6338a
Lee2019_MI,B,5,0,59,c84v2_96e69670e306ed2761703127dfb6d5fc,SRC,94,19,C84_LEVEL0_FULL_SOURCE_PANEL_V1,4b2bffca8ce9f86b2dc6bbcb816308e7b985d5a885f0babe2af3d3a3cd49f609
Lee2019_MI,B,5,0,60,c84v2_a527bde608045718e55c2a52b338fd51,SRC,99,20,C84_LEVEL0_FULL_SOURCE_PANEL_V1,93897ac7992b50039123c0a45db2e0cc882bc81d591d3ec96cfb2398f8c46754
Lee2019_MI,B,5,0,61,c84v2_a0cd3d680f39fce73231ecb0698c83d3,SRC,104,21,C84_LEVEL0_FULL_SOURCE_PANEL_V1,8e17c7496fdfe8aaa637e1d36a3bf40cc5e085cb86377dbab31a505e3f02ed84
Lee2019_MI,B,5,0,62,c84v2_6c6edf8d7790cc7bb48d70339800b105,SRC,109,22,C84_LEVEL0_FULL_SOURCE_PANEL_V1,c66694c0370fb332f7f5e7385061606e32d958586f372dacc9ef2a5ba4d731bd
Lee2019_MI,B,5,0,63,c84v2_64a68b816c5152591d5f90c673f02585,SRC,114,23,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ed2b067e39faf2cc23695740f15eeaa30775795737f8484aec26ee68b7daa87f
Lee2019_MI,B,5,0,64,c84v2_b428f8070a1d81b245b4d47c2f13794c,SRC,119,24,C84_LEVEL0_FULL_SOURCE_PANEL_V1,74dc0f3ce331e5f438364e45ca8c3f91fff42f13fd0dae9c8683cc93baba863a
Lee2019_MI,B,5,0,65,c84v2_1c0721e4d615ab46ec8f18cbff70949d,SRC,124,25,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0fb82c44e0363c06816292066591d1f8d5e18d80c2db2f9360680b721fb99334
Lee2019_MI,B,5,0,66,c84v2_acc731b9785a6a763db27f996f2fec5b,SRC,129,26,C84_LEVEL0_FULL_SOURCE_PANEL_V1,190460701cf2172c23368aa9aab4798965f3c49f722133ddc7c4b4ff39e5656a
Lee2019_MI,B,5,0,67,c84v2_cf9989e916bd664bfe9f053d2f3956c1,SRC,134,27,C84_LEVEL0_FULL_SOURCE_PANEL_V1,21e31b3f2f418ab6dd587a9c8d827738a523e4a6f2989b1e947ddc2f145d34a7
Lee2019_MI,B,5,0,68,c84v2_3963008277e8e0027fd7bd132679f504,SRC,139,28,C84_LEVEL0_FULL_SOURCE_PANEL_V1,6e1712a05cd66c22d42d127326a6bda19a4fa7006d041dadd2c490b1197f85d5
Lee2019_MI,B,5,0,69,c84v2_5018a20a77535c2efd22cee17be0b2a2,SRC,144,29,C84_LEVEL0_FULL_SOURCE_PANEL_V1,3749652f6d2e837bef699d67fd919f00497f55cc0b803df6b3de2ddc85facf5d
Lee2019_MI,B,5,0,70,c84v2_64417fefbdf3bdf8461a7e2fb4f349d3,SRC,149,30,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e48bfa5dc1abab8f771b280a2ac4a910ff0107551be5e7ecd8a12df0d008256d
Lee2019_MI,B,5,0,71,c84v2_28df1c2df372cb049b6534cdd24770a6,SRC,154,31,C84_LEVEL0_FULL_SOURCE_PANEL_V1,43d83b12d6b70fc06503c4b6918e0f1b8832b2871a4e42ac17ca1d644130b4ef
Lee2019_MI,B,5,0,72,c84v2_c8e162d8207c53b5f469186526df4ed7,SRC,159,32,C84_LEVEL0_FULL_SOURCE_PANEL_V1,60938444c5f600eb918953e77935d346392cca59b0e8459dc848a32328e2d1fa
Lee2019_MI,B,5,0,73,c84v2_95a171aa6f6ca63a81312d392e66c563,SRC,164,33,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ae8dab55dcdcf0897ae6ee28207c8c70141a1888cf6ae9807dbca1ce517e6f03
Lee2019_MI,B,5,0,74,c84v2_b08663bad23dbf2b56d23e65d4c43334,SRC,169,34,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e6462dc500f35c429ab9e221a66c434869bda9c110eeaba2708e7fb99077c815
Lee2019_MI,B,5,0,75,c84v2_e55fcd863fddf6b11be7c8da174e6657,SRC,174,35,C84_LEVEL0_FULL_SOURCE_PANEL_V1,094548a6f097ca883731473d4bc79921986da3c9f09301550caa837087b67af9
Lee2019_MI,B,5,0,76,c84v2_33704b56d5348faa0d500f8c399830ca,SRC,179,36,C84_LEVEL0_FULL_SOURCE_PANEL_V1,c29b23ecb06f02a6cebb6d4cb987981c04dcc3b1442dad2af288eca2b259ed82
Lee2019_MI,B,5,0,77,c84v2_f9f97089b3d3a39c93d6bf8e473c58a1,SRC,184,37,C84_LEVEL0_FULL_SOURCE_PANEL_V1,46c3239267b9fd55833849dbc4e635921b20277efed3ff66c59cf958a329397e
Lee2019_MI,B,5,0,78,c84v2_4e461b7687b7ccd3090b36f5376b605d,SRC,189,38,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f30c4b9d99a4024e29297908f138cfd7dd6400663a51d4d04b3312344a4d843b
Lee2019_MI,B,5,0,79,c84v2_b128d776f1816f98d9c2c0d25c9e09ad,SRC,194,39,C84_LEVEL0_FULL_SOURCE_PANEL_V1,12bc4ba32932dc3e661031e0646a2a5ca17e9b740df10b3cfe023d24002f1cfc
Lee2019_MI,B,5,0,80,c84v2_cf042989e7560db3f652489025913f02,SRC,199,40,C84_LEVEL0_FULL_SOURCE_PANEL_V1,5b93815ba4e6dc2b99b2d972eab54e447d716480b0fa87ad39aaf6b6cfba62a6
Lee2019_MI,B,5,1,0,c84l1_5157598aa6330adde3ed403549626197,ERM,199,0,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,bd1aba324f095f91403a6ccdf4d6caa36291c78ee14bdde89f6dbd3a42b9ac71
Lee2019_MI,B,5,1,1,c84l1_1bb99f75a2820dc7508a63f5d340f8bc,OACI,4,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f9faa837524b54de4574f9bb68cac7fecb21fb590316cf5ff9628fb012501741
Lee2019_MI,B,5,1,2,c84l1_7e68e142fcdb67d8dd6ad915d140d309,OACI,9,2,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,52554c3be9dddbcf934bceeb5066c4b42879638e1f2cc3144700e933b734beb7
Lee2019_MI,B,5,1,3,c84l1_ec50967052ebd8c1a7cd78efb3b003fa,OACI,14,3,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,709c944cc88afd4d464693d455a8d483a7f2bbd7df5b413d7cd4d89547812590
Lee2019_MI,B,5,1,4,c84l1_e3686bc1741e30701047c489fb946c69,OACI,19,4,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,157ac6b963622209e6a6bc8e35d802b2feb7dc8d670ffa935c6ac29420f99f30
Lee2019_MI,B,5,1,5,c84l1_da20ab067c58835385874f7e1445fde9,OACI,24,5,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,988f87b4a04f5a3c5a87b1a0138a2bf12c95f669ff2016b9b4e6a191dac7957f
Lee2019_MI,B,5,1,6,c84l1_6ab51ca6956535167e3e77fbb4ba5ada,OACI,29,6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b288398d2b1b6e49efbeab8806296aa58ccc3f6f99334658100a6ac0bec093b0
Lee2019_MI,B,5,1,7,c84l1_7fe7652ce6b6d1ad2f1ff9aa6e75e8d0,OACI,34,7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8f7ee5afe6603eb3c2628629f189f2bcb92ac9ccad66dbc71c1628df53a1415d
Lee2019_MI,B,5,1,8,c84l1_12e8a14bf547de52d0e17535e346a998,OACI,39,8,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c163ce91dce49930457906d926c42868a752eb28b5565046014f820c6dcc9289
