dataset,target_subject_id,panel,training_seed,level,context_id,candidate_count,candidate_id_order_sha256,target_artifact_input_sha256
Cho2017,16,A,6,1,fac34a5519668270507f4a05,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,16,B,5,0,3f4cbc88e9256d9fa67941a9,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,16,B,5,1,361bcf149119cea676f73279,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,16,B,6,0,4c937eb43f6af54d5b1cff7e,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,16,B,6,1,cefbe08c299ad333cd8fe723,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,20,A,5,0,26e874658f0d28001117805a,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,20,A,5,1,69d58ea22426210fa9a297da,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,20,A,6,0,682627c06b7e399c208084f7,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,20,A,6,1,ed5b151c8711f3da651aa264,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,20,B,5,0,60ccd547b08c85952c7aebeb,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,20,B,5,1,4acfc9b9973887a25db0855c,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,20,B,6,0,61d956a55f85bd48580c71e9,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,20,B,6,1,c088512c8506396737861900,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,21,A,5,0,c2b6594272ebe431f81877bd,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,21,A,5,1,9ee6d2665a8aeeee21ada5d1,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,21,A,6,0,ebcb5a4040febaea7e6a6334,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,21,A,6,1,f242409e6a04ca25a4b9894e,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,21,B,5,0,b741020d4c3049959b409e0f,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,21,B,5,1,d249c236dacdf56c824d52d3,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,21,B,6,0,cb5894ac01dbf462e935a47f,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,21,B,6,1,94d5d320a94583c2cc8ec2de,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,24,A,5,0,5493e56233b33bf2de6fe7e8,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,24,A,5,1,d66a67dca25ae8cb37c56a09,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,24,A,6,0,849b69961a5fe5d64376f7b2,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,24,A,6,1,2b79d242dfd1590ffe5589ed,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,24,B,5,0,d25ed1e68091294250041113,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,24,B,5,1,e56b40360a717e479f50d0f9,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,24,B,6,0,7d95b6fb2cfe3aefe2c3eb9b,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,24,B,6,1,e235b1797a66f74eaa519673,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,30,A,5,0,96a4f947061abf1ea63af436,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,30,A,5,1,cb7c7616e2824250b2ab32d6,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,30,A,6,0,89d4d08c5efb2a0dd0428aa4,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,30,A,6,1,0c1955b4209eeea505349de6,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,30,B,5,0,5475439b77ea6b44af5770ba,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,30,B,5,1,498f2efabca883a3a1e6cd91,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,30,B,6,0,92456488d3fa06172640e561,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,30,B,6,1,852120890f777a11c0b80619,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,31,A,5,0,4f130ef4bf3b3339d96f76ca,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,31,A,5,1,177dba581e97e868cc662f48,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,31,A,6,0,77eaba886cd7ed28ed888171,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,31,A,6,1,1a267199d4421663a8271f40,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,31,B,5,0,2e225b5ec6518a33fde24b57,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,31,B,5,1,1ccc840bf9996fa1ad492a89,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,31,B,6,0,31aa53ee1ffa079ce1d7067b,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,31,B,6,1,683b3962e8841b6711d6b463,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,36,A,5,0,98507a024bc2fe80cf4195cb,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,36,A,5,1,4bf0b75304bca5dbd57ace6b,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,36,A,6,0,c56cebc19ab0d5e713ea4080,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,36,A,6,1,a412590d8921886cbbecb284,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,36,B,5,0,21060e98e429152783eb7976,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,36,B,5,1,ce41b22c4d2b92ac053365d6,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,36,B,6,0,f482bfdab06da805dfb32313,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,36,B,6,1,e0d5835943fd481dbea01420,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,40,A,5,0,289ffd732f24a5692f6ad829,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,40,A,5,1,d36501f6e66bb069bf26bb1f,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,40,A,6,0,bd9e88661ec86c313c734c79,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,40,A,6,1,50abd357124ec98162884d3e,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,40,B,5,0,d926de9d3e0f8844da7dd30c,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,40,B,5,1,2f8a0235b59330e8cc827d47,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,40,B,6,0,bbeed9e0da7c013f8fcc9812,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,40,B,6,1,5cf94709de826f94424ebb31,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,41,A,5,0,e23a40d9ece6674f139da65f,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,41,A,5,1,57fc89fe2be39886c61bd5cd,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,41,A,6,0,07988129d1c59a8453919582,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,41,A,6,1,116868c9552e0646de71a65d,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,41,B,5,0,3745b49e1d43654540e0e48b,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,41,B,5,1,cefb948e73340b1373d0b90f,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,41,B,6,0,59e34f9aad45c40f03921255,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,41,B,6,1,fbf14b39dfd8e7aebbca2fd2,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,43,A,5,0,ddf69512033773cb9a9aa259,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,43,A,5,1,8ff1158253cb83d384236340,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,43,A,6,0,ecd3b48342e1b7bcd8569414,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,43,A,6,1,ef915f5c3b33b6775599a4dc,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,43,B,5,0,f9b45cbed71ed02f67860344,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,43,B,5,1,f9e04c3879e173b9cf448f73,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,43,B,6,0,f8031fea1f545d441fdfb252,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,43,B,6,1,fb283c00277d309cd83e5c21,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,45,A,5,0,743a4bf472018bc3c755ec6b,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,45,A,5,1,90283b8c3edee5c40f70028a,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,45,A,6,0,f0a4af034aeb796840aa4495,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,45,A,6,1,1f0c887d5b2f5ae636e5684b,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,45,B,5,0,b98a3feeb7263cf1f44d1018,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,45,B,5,1,782898bb2b480741065aa742,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,45,B,6,0,9531634c799ee7d910d12bbd,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,45,B,6,1,9c5cf068c64d00acebaaaa1c,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,47,A,5,0,4a773280cc05aad0bf7eaa7c,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,47,A,5,1,c883e56ef349514cbd1814ce,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,47,A,6,0,c5cb32650e2160634246f02a,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,47,A,6,1,dece1ef285fbe23fa322aebd,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,47,B,5,0,bdeed47d9abecb88ae22b8ed,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,47,B,5,1,2b41f7361b94861273dfd17a,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,47,B,6,0,e1716336eb6bc9be882ae687,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,47,B,6,1,24a91c7f121b2e83791d7dca,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,48,A,5,0,fe21445e359f74d813aa06e3,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,48,A,5,1,e95b5904154a0f5f3283e2f0,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,48,A,6,0,9804abeba15791f110270878,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,48,A,6,1,b50f7e2f0e162d9e4d550a69,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,48,B,5,0,65d541623c7174ad9aa2a441,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,48,B,5,1,54c609974d1cccac263efce2,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,48,B,6,0,0d648abff20c9522190d8169,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,48,B,6,1,50333f7bfbe89aad598eea2a,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,50,A,5,0,bc52356c2e3fba010999c644,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,50,A,5,1,2ff564c10198ebdedf57833a,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,50,A,6,0,e03fcb878dc6094cd31a3bd0,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,50,A,6,1,0f5ff6a95a7ed3946714c697,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,50,B,5,0,45921c6e1cf20add335ca8c6,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,50,B,5,1,385cbd20ef1787651f3171b1,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,50,B,6,0,2846c965601d90b4fa0ee7e2,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,50,B,6,1,c80cb6ecfb4afbf6e66a7902,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
PhysionetMI,1,A,5,0,f190b027486c488c33b42232,81,f835916b38ed7f95f3937ae4a8e1aff81bf0811efdc225bb3aad91748300efd4,afd9f6c9a27f298c525df5d50cc18b067a75d7268dbeefe29de962e56adedc7c
PhysionetMI,1,A,5,1,2d71a4a8a3cc9f850953e190,81,0905f42583a88b1727628455a7e73f583a6524556dd002d97d1e4e9c8d26022d,40d9d2bb35a27cdd7311e4b3cf66a225fe35b5639d5e499db39786a8a1c2f207
PhysionetMI,1,A,6,0,f1551b50c70eca03027872b4,81,b7bc1e1bac49074c433c2711c83d61cc1baafad0d31b725c60d45fd1b2efaea4,f3589eaa9b5a11007d4c0044fdaec3ff5efe7f72f0afa3a73419cfaa3240507a
PhysionetMI,1,A,6,1,9dff98d44ac0bc0fe00d79d7,81,adb44c280ef37e045829f1f42a9a2ee07a38ce24a89e79ba86849fd53dc91a42,c3ae1ed0f243cabfad87a270d3fbb37727545d559bc0a20c7ebc2086f99eed56
PhysionetMI,1,B,5,0,134fc9e2fa5d82395981b8f6,81,96c97159a4fef2d0e7fb161a1965963d3613355decafe9cd22b8a5a5b4684e1f,ed62fdf21d9b40aeb5ee7345a41daeeb68c7f7e9cff97a8d65ec1bf1e2d977b5
PhysionetMI,1,B,5,1,fe06ee00d08711eddfaf0ab0,81,e1e08b882661b614b640353813710ccf7b57d44c45382cc41c68d2442b00290c,e5795de68d02f92b73fc559fbb67df525d5961ad1489dfba0e3ec31f2c5c13c2
PhysionetMI,1,B,6,0,97a5da08bf7fcaaf1cb5402b,81,dedc44e214e3613a50b3679ed486f605ae58b4226ac49f7e6bff3918c44043d5,91da2817e599dc81087d556e7a4fcc5ee22f676d8b94e9175fe46eacdf0ce12d
