seed,target,level,method_id,standardized_regret,selected_utility,top1,top5,top10,coverage_top1,coverage_top5,coverage_top10,selected_regime,evaluation_label_access_after_selection_freeze,same_label_oracle_accessed,target4_primary
4,3,1,U13,0.09787234042553192,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,SRC,True,False,False
4,3,1,U14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,U15,0.7319148936170212,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,B0,0.48936170212765956,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.14814814814814814,0.5613656151630835,0.8189768825710162,RANDOM,True,False,False
4,3,1,B5,0.0,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,5,0,B1,0.7847222222222222,0.27708333333333335,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
4,5,0,B2,0.29166666666666674,0.7208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,0,B3,0.6157407407407408,0.4291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,B4O,0.08333333333333341,0.9083333333333333,0.0,0.0,0.0,1.0,1.0,1.0,OACI,True,False,False
4,5,0,B4S,0.5370370370370372,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,S1,0.9907407407407408,0.09166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,S2,0.6898148148148148,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,U1,0.962962962962963,0.11666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,0,U2,0.962962962962963,0.11666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,0,U3,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,U4,0.513888888888889,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,U5,0.513888888888889,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,U6,0.800925925925926,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,U7,0.7037037037037036,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,0,U11,0.962962962962963,0.11666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,0,U12,0.513888888888889,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,U13,0.513888888888889,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,U14,0.962962962962963,0.11666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,0,U15,0.9907407407407408,0.09166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,0,B0,0.5370370370370371,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.07407407407407407,0.3263733453606872,0.558701843595248,RANDOM,True,False,False
4,5,0,B5,0.0,0.9833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,5,1,B1,0.25221238938053103,0.7291666666666666,0.0,0.0,0.0,0.0,1.0,1.0,ERM,True,False,False
4,5,1,B2,0.5022123893805309,0.4937500000000001,0.0,0.0,0.0,0.0,1.0,1.0,OACI,True,False,False
4,5,1,B3,0.1460176991150443,0.8291666666666666,0.0,0.0,0.0,1.0,1.0,1.0,SRC,True,False,False
4,5,1,B4O,0.36946902654867253,0.61875,0.0,0.0,0.0,0.0,1.0,1.0,OACI,True,False,False
4,5,1,B4S,0.8761061946902654,0.14166666666666666,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
4,5,1,S1,0.9247787610619469,0.09583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,1,S2,0.8672566371681416,0.15,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,1,U1,0.8539823008849557,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,1,U2,0.8539823008849557,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,1,U3,0.8539823008849557,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,1,U4,0.8672566371681416,0.15,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,1,U5,0.8672566371681416,0.15,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,1,U6,0.8716814159292036,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,1,U7,0.34955752212389385,0.6375,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,1,U11,0.8539823008849557,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,1,U12,0.7345132743362832,0.27499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,1,U13,0.25221238938053103,0.7291666666666666,0.0,0.0,0.0,0.0,1.0,1.0,ERM,True,False,False
4,5,1,U14,0.8539823008849557,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,5,1,U15,0.9247787610619469,0.09583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,5,1,B0,0.495575221238938,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.06172839506172845,0.27893484855510176,0.4918384865642249,RANDOM,True,False,False
4,5,1,B5,0.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,6,0,B1,0.7268722466960352,0.28750000000000003,0.0,0.0,0.0,0.0,1.0,1.0,ERM,True,False,False
4,6,0,B2,0.5947136563876654,0.4124999999999999,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,6,0,B3,0.7400881057268723,0.27499999999999997,0.0,0.0,0.0,0.0,0.0,1.0,SRC,True,False,False
4,6,0,B4O,0.48898678414096913,0.5125000000000001,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,6,0,B4S,0.7841409691629956,0.23333333333333336,0.0,0.0,0.0,0.0,0.0,1.0,SRC,True,False,False
4,6,0,S1,0.9118942731277533,0.11249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,S2,0.9118942731277533,0.11249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,U1,1.0,0.029166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,U2,1.0,0.029166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,U3,0.5947136563876654,0.4124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,6,0,U4,0.6343612334801763,0.375,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,U5,0.9118942731277533,0.11249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,U6,0.9118942731277533,0.11249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,U7,0.7136563876651982,0.3,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,U11,1.0,0.029166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,U12,0.6343612334801763,0.375,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,U13,0.02643171806167403,0.9500000000000001,0.0,1.0,1.0,1.0,1.0,1.0,OACI,True,False,False
4,6,0,U14,1.0,0.029166666666666664,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
4,6,0,U15,0.9118942731277533,0.11249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,0,B0,0.5022026431718062,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.14814814814814814,0.5613656151630835,0.8189768825710162,RANDOM,True,False,False
4,6,0,B5,0.0,0.9750000000000001,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,6,1,B1,0.5757575757575758,0.4083333333333334,0.0,0.0,0.0,0.0,1.0,1.0,ERM,True,False,False
4,6,1,B2,0.18614718614718617,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,6,1,B3,0.8225108225108225,0.1708333333333333,0.0,0.0,0.0,0.0,0.0,1.0,SRC,True,False,False
4,6,1,B4O,0.4415584415584416,0.5375,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,6,1,B4S,0.7575757575757576,0.23333333333333336,0.0,0.0,0.0,0.0,0.0,1.0,SRC,True,False,False
4,6,1,S1,0.6363636363636364,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,S2,0.6363636363636364,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,U1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,U2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,U3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
4,6,1,U4,0.7532467532467532,0.23750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,U5,0.7532467532467532,0.23750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,U6,0.6363636363636364,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,U7,0.8225108225108225,0.1708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,U11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,U12,0.7532467532467532,0.23750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,U13,0.21212121212121204,0.7583333333333334,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,6,1,U14,0.303030303030303,0.6708333333333334,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,6,1,U15,0.6363636363636364,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,6,1,B0,0.48051948051948057,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.09876543209876543,0.41376274920578715,0.6692251656497714,RANDOM,True,False,False
4,6,1,B5,0.0,0.9625,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,7,0,B1,0.1999999999999998,0.7541666666666668,0.0,0.0,0.0,0.0,0.0,1.0,ERM,True,False,False
4,7,0,B2,0.2511627906976743,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,7,0,B3,0.8790697674418604,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,1.0,SRC,True,False,False
4,7,0,B4O,0.3581395348837208,0.6125,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,7,0,B4S,0.6325581395348836,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,SRC,True,False,False
4,7,0,S1,1.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,0,S2,0.8744186046511627,0.15,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,0,U1,1.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,7,0,U2,1.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,7,0,U3,1.0,0.0375,0.0,0.0,0.0,0.0,1.0,1.0,OACI,True,False,False
4,7,0,U4,0.8139534883720929,0.2041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,0,U5,0.8139534883720929,0.2041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,0,U6,1.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,0,U7,0.8790697674418604,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,0,U11,1.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,7,0,U12,0.8139534883720929,0.2041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,0,U13,0.8139534883720929,0.2041666666666667,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
4,7,0,U14,1.0,0.0375,0.0,1.0,1.0,0.0,1.0,1.0,OACI,True,False,False
4,7,0,U15,1.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,0,B0,0.4837209302325581,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.12345679012345678,0.4918384865642249,0.7541844552945219,RANDOM,True,False,False
4,7,0,B5,0.0,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,7,1,B1,0.13664596273291943,0.8166666666666665,0.0,0.0,1.0,0.0,0.0,0.0,ERM,True,False,False
4,7,1,B2,0.639751552795031,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,7,1,B3,0.8633540372670807,0.32916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,B4O,0.4285714285714287,0.6208333333333332,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,7,1,B4S,0.7639751552795031,0.3958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,S1,0.9813664596273293,0.25,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,S2,0.8571428571428571,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,U1,0.8633540372670807,0.32916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,U2,0.9813664596273293,0.25,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,U3,0.49689440993788814,0.5750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,7,1,U4,0.8633540372670807,0.32916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,U5,0.8633540372670807,0.32916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,U6,0.9813664596273293,0.25,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,U7,0.68944099378882,0.4458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,7,1,U11,0.6708074534161491,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,7,1,U12,0.7888198757763975,0.3791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,U13,0.596273291925466,0.5083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,U14,0.0,0.9083333333333333,1.0,1.0,1.0,0.0,0.0,0.0,OACI,True,False,False
4,7,1,U15,0.9813664596273293,0.25,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,7,1,B0,0.6086956521739131,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.012345679012345734,0.06172839506172845,0.12345679012345678,RANDOM,True,False,False
4,7,1,B5,0.0,0.9083333333333333,1.0,1.0,1.0,0.0,0.0,1.0,ORACLE,True,False,False
4,8,0,B1,0.35319148936170214,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
4,8,0,B2,0.3787234042553192,0.6083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,8,0,B3,0.16595744680851052,0.8166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,B4O,0.502127659574468,0.4875,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,8,0,B4S,0.8085106382978723,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,S1,0.6212765957446809,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,S2,0.5787234042553192,0.4124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,U1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,8,0,U2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,8,0,U3,0.9787234042553191,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,U4,0.6212765957446809,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,U5,0.6212765957446809,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,U6,0.5787234042553192,0.4124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,U7,0.6340425531914893,0.3583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,U11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,8,0,U12,0.6212765957446809,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,U13,0.42978723404255315,0.5583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,U14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,8,0,U15,0.6212765957446809,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,0,B0,0.4893617021276596,0.5000000000000001,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.03703703703703709,0.17604313173933428,0.3301101734646038,RANDOM,True,False,False
4,8,0,B5,0.0,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,8,1,B1,0.8592233009708737,0.1791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
4,8,1,B2,0.2864077669902912,0.6708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,8,1,B3,0.27184466019417486,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,B4O,0.7281553398058253,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,8,1,B4S,0.8300970873786409,0.20416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,S1,0.8446601941747574,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,S2,0.7766990291262135,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U1,0.9757281553398058,0.07916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U2,0.9757281553398058,0.07916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U3,0.3737864077669903,0.5958333333333333,0.0,0.0,0.0,0.0,1.0,1.0,OACI,True,False,False
4,8,1,U4,0.8446601941747574,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U5,0.8446601941747574,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U6,0.9223300970873787,0.12500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U7,0.8300970873786409,0.20416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U11,0.8592233009708737,0.1791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
4,8,1,U12,0.8446601941747574,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U13,0.8737864077669903,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U14,0.45631067961165045,0.525,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,U15,0.8446601941747574,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,8,1,B0,0.48543689320388356,0.4999999999999999,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.04938271604938271,0.22886087970476154,0.4159934845588854,RANDOM,True,False,False
4,8,1,B5,0.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,9,0,B1,0.7608695652173914,0.2333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,ERM,True,False,False
4,9,0,B2,0.40869565217391307,0.5708333333333333,0.0,0.0,1.0,0.0,0.0,1.0,OACI,True,False,False
4,9,0,B3,0.48695652173913045,0.4958333333333333,0.0,0.0,1.0,0.0,0.0,1.0,SRC,True,False,False
4,9,0,B4O,0.2130434782608696,0.7583333333333333,0.0,0.0,1.0,0.0,0.0,1.0,OACI,True,False,False
4,9,0,B4S,0.7565217391304347,0.23750000000000002,0.0,0.0,1.0,0.0,0.0,1.0,SRC,True,False,False
4,9,0,S1,0.6782608695652174,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,S2,0.6391304347826087,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,U1,0.6521739130434783,0.33749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,U2,0.6521739130434783,0.33749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,U3,1.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,9,0,U4,0.6782608695652174,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,U5,0.6521739130434783,0.33749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,U6,0.7391304347826088,0.25416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,U7,0.108695652173913,0.8583333333333334,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
4,9,0,U11,0.6521739130434783,0.33749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,U12,0.7391304347826088,0.25416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,U13,0.717391304347826,0.275,0.0,1.0,1.0,0.0,1.0,1.0,SRC,True,False,False
4,9,0,U14,0.5826086956521739,0.4041666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,9,0,U15,0.6782608695652174,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,0,B0,0.48260869565217385,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.06172839506172845,0.27893484855510176,0.4918384865642249,RANDOM,True,False,False
4,9,0,B5,0.0,0.9625,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,9,1,B1,0.7047619047619048,0.29583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
4,9,1,B2,0.37619047619047624,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,9,1,B3,0.23333333333333325,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,B4O,0.4523809523809523,0.5166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,9,1,B4S,0.6571428571428571,0.33749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,S1,0.5952380952380951,0.39166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,S2,0.7999999999999999,0.2125,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,U1,0.5952380952380951,0.39166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,U2,0.5952380952380951,0.39166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,U3,0.5952380952380951,0.39166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,U4,0.6476190476190476,0.3458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,U5,0.6476190476190476,0.3458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,U6,0.7999999999999999,0.2125,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,U7,0.7047619047619048,0.29583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,9,1,U11,0.5952380952380951,0.39166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,U12,0.5857142857142856,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,U13,0.23333333333333325,0.7083333333333334,0.0,0.0,1.0,0.0,1.0,1.0,SRC,True,False,False
4,9,1,U14,0.6142857142857142,0.375,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,9,1,U15,0.5952380952380951,0.39166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,9,1,B0,0.4714285714285714,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.07407407407407407,0.3263733453606872,0.558701843595248,RANDOM,True,False,False
4,9,1,B5,0.0,0.9125,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
