dataset,unit_id,regime,epoch,trajectory_order,checkpoint_sha256,optimizer_sha256,sidecar_sha256,source_audit_sha256,target_unlabeled_sha256,Wz_plus_b_max_error,persisted_linear_max_error,softmax_max_error,repeat_logits_max_error,repeat_z_max_error,status
Lee2019_MI,c84l1_1be8576b633d024ed15fe001e3a54d43,SRC,4,1,0eb4a22387b7aa151c664d82b566550696b409af4ce01b62b5c78fe657e53cd4,fc8e4d7aa3c0aa00348bfa984b9c69d7bd72e3144264e6b800bcde4b3daf381c,8b4365c4cc31081001a9e2ecbc5e83e4317aa523a4fe048ab64b24b7fdeac9e8,201ec2a8b06c4a49631ef6265dc6aa45361fb92889cbe05231a9a6f419898786,aeb96dc39d29de748298b5552576127e03f178447f2a77484e90c2d152b9f0ab,4.291534423828125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_1fff0266122e51ee0d355633bb417035,SRC,84,17,9fb62dfa67c8b3bc58cc8490cfd9ec79f9fcbf1db995a0949d27f7ec50e8eff2,1a080106116b8ddf8e58487b70bab74ac5b874f71f1447f116ca239eb994b78b,0e17ddce571a4b9b40d19f7626f4e0f38228d264cdf204c837f344150fab454d,d893ab8a670a9935a53c2164304b50901c2c7bc93b145d7713698e3364396535,89e11b82fb8e7d145a742aae09a630f190ace6828cbd03479ef1858ee81400f1,4.76837158203125e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_2330f4a27deb07d917646b7fc59c4159,SRC,169,34,6155cf03707a79aead209f9973fd72c957dea87c68343300cf1f5866ecc12d66,0596aaafcf16e947d0a67af65d0ed224d3a8ba13e9d890c4c1a899516ee07f6b,9e9c38dac7364213838cbc49e9af92177f02dc9311f2951c2de2ff045397b36b,4e7c1d2a472c2843757a6c947e7518ce07244e782c60f8940629f7572e5fa2ff,0b35c04ff5f39b38ea25b84162f7515a5fd36cc17d7f983b417e1cbe9b60fd40,6.67572021484375e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_256d0fd4f538156fb8ef598079898eec,OACI,174,35,14ade0cf33369c945a01c48d5125f176dc529c183d41c35a78c40532ae24aca2,f8598afd656a420afd8f9624d6489f253841d840a8b10f6acbe5ac7f04a61667,88f2485582fdfc1541c4aee37f0ba06f19ad3d3fd5b365bd3482e8574d5bbb5b,73a13015a9e391970e5a21f4cb362aa69bc1c712d6a638d36de882a9ecca82f3,c4fef88d9f5e862db4c552338ada353d494ce74229ea4fc721021b7bd672a8c4,4.112720489501953e-06,1.6689300537109375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_2f4bb52be437fbddbcbdcf6a51673edb,OACI,154,31,737bcb454c37d68ae2df4b49402b10cf70db5d2c9c78dcc2e01862c9be31c743,126236262a574ed03a9b0c08c751025b67c488202068d3842ce1b945d1c51df1,091ea31d2808340106e396d470b347085af167d00fde27b7b0e6aa6268cdb733,572da3069e3bf6b9ed0b62294f1c9816f856f6171cca47a9c400f47309698772,8e9f45b4225fc7f0178adbf0423cbe9a8cea0b06b4b571bb2e4f1d692e9060c5,5.245208740234375e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_30516fcc8dd71b7e67708afe489180aa,OACI,199,40,cfa3c1df2057556aa3d68c1df68c5068d8c1a7fcfd802ca9f7a20504317e1b86,1bdc9c41d66e328dbc2ab86b51bad70bb97d431c59ec8172be884bffaa42d586,06d95174869b0cd91a72e41991f484fa900f984da048757112f2d5efd4aea800,d9198a283a67c24c7a92e9794e83d431addcf197ae14f8bf01d16e40e2f66337,f763dfabfb104a4261e3ec77fac6c179dcd6e1359b5f0da40c10b44ee4028dfc,3.5762786865234375e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_33b8cdc547bb6d75bfa457fbd3f51522,OACI,119,24,d2141202aa79c45ebfc1510383ec0e4b28cd90f7ddccfd1567c17756fdc37e49,8045921b87d0f21ff7ead1a3eaf8543c4efa7a3a43aca28c373a640fa44c7735,89c4b06ee80f22eea45d1f83abfe46f95c5fcc0dc88df48839d133e8e28feb9d,ae881deb710f38ded1c48de184cc6636dc21abeeade227a19a0571f05e921bce,f130b8f60a6fa78f05a923b45bfc273982ae84c5a1b70c3cde0cfac14e991ee7,7.152557373046875e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_34c3c7fc3ff7fdfd4845cbbf8c9a0490,SRC,134,27,c33195a3b366747409753c9dd8bc00fde63b58770b13067a8cd9beac6990cde6,84254166bc4f7917cd45404a08d083ac9c6274446655aaf6dfaafb03c46c958e,481823ffadf8238d9482fec26d7f1e7237c95bbf18171aa2b68e065230c65412,48e8a59b7a22f4641ed8e7c80fa811617d9b157591451689cf03c0ae1e02f817,b829d0914cff92bfc7a394bb7599242c6bdde64cffda25be8a9750fd89380859,6.67572021484375e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_3694c9bcfa6865ae595f4607e9c03a0f,SRC,164,33,faf9a16f6f58697b2eae59d73967a73d28a3ac6f17c63586755c0be88c5f3010,8631c638f295f6f97bedcaca03b1539efd482f4abf7bbd02517ff255c1b94274,dfc4ee5ea79eb634e53c9b7eb700aea2d2d27a1c76cf1b87481b7e0c1729e14b,3871f0a5e039e17303ad6931b005a922a2e76276e0a3ee017bb444f18b70bdb5,f72315fdeaed312a3f0df7b25d9776f08b8e2b9ffb06fe923231db28fb392403,1.0967254638671875e-05,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_3fdfe3b8b23edb81c10193f37b706caf,ERM,199,0,11042c9881d694b6e5d306259130cc6b313567fdab259898b02f8644320b5552,ecce37c23e86c4b93a39e4ca16cb3abd00379cd987481cab5e19e54133b5c61e,35c36c0605eda9c5ebf2e4becef2fdc03d04006ea74fdfc40dcaca631019d338,466b384f5e6ec9be26542b2dc66d00e23859bf02cc612cf7cc9350e5019ba9ff,61594ceb7765dff08aaccbeba317535d75f645d54188693ddf632376c9d8456e,2.6226043701171875e-06,7.152557373046875e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_4571709ec6cdb29dbb272ebec2a641e2,OACI,129,26,b52259af6b5645ca7a2895cb9a8421dd126f63660d42fe834f85d1a3568ab7c4,81daaf1d935a493518bde3aff96a1af871d6ebafb83d8c5ea9acbf9da4a85de3,6bc0987badbae845c3896400ee49e1e7ca61847ec8f179374e3e4cc9c6268211,e5d773950dde25a6eea74e7263a0381f9f6a6173b13c861c775cdaadb1580404,ad6475b800df8cc9925b4fa68d0272cb0f209dd2f95b697fdbcf1103cfa665b7,5.7220458984375e-06,1.7285346984863281e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_47f107debb64245a9b0256e5d799c55c,SRC,109,22,06b83d32899f2c1a8bc4abf68ae9474a2ee0241f267d46be97af87f5ce815857,add16f44771cf458fe229f98687f36ea8b7edbae676794db8b60c357addf274b,4bde0d3b8c64f80630292c9bb81cde83c53cdd9ff24be04ca2c1f71eb5696e73,aee6b4b442b8e481853b6797272a67c63d5402d081a2a8d6bf79ad8c90ac619c,130f84944036376d2b7f30b19387267963ba95973879e610cb71bbafaca40794,9.5367431640625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_49af0eabf41bdd6cc7aea44c5d38579c,SRC,94,19,d863f7751a16775a71dafad51ed3c784394f915581896c96a73d052c857f4753,8b3382511ce3496887c5d88d421f531c26c0f4e44d5d153af0131c237edcfce2,cd61c37d99ed50fc7074a93f02cb2aa9d4a2c1592dcff5bafacd20220713d26a,88455062d3370b9b9ea61f91093382c337551529fa5228d96261b66ca91258c0,8c92a160c6dc5d9792727d45496d1421eb973aadda19f46fd663d3b3199e4a6b,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_535a9b97205b4d53288986f7aaf32465,SRC,29,6,0734491ae112406d3d1ab8d6f163b9ac04e23ceb767cca7d70a73844a9011173,dfc24fef0bb899051c984a798c12760c12fc16e56cb442ef62a576e1431713b7,137648b84e26d188be9163cfa3fb42f085395097d79dbf700962b783a8735e5a,32018aadf1fabab12e0bd25b8a372959a9d1d566e9ea98dbee33ec2b8273a9e1,fb2aeefa36abc19e1f1f34cb6e691011776c4ec9e8735faa563f52e1d906651d,2.7418136596679688e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_546889c86b3ae459803849a84e47a028,OACI,14,3,9f0e0b667611f0dfff2c588f8fea7d94238720e95a282be573ac9dd157e0c915,895929ab8847ce5cd7215463ab49b389ca708c5c8933cbd622d60ecdc1f99e71,2f5902285cf33d6c6ad05980b4c8b03bcafb5023c4b33b590b2eb05c2d7164bd,3ee0e75b76616d2352f35ac6eab93c5081a2ffab68da206cfb5c2608f3b93442,0a360a6e064846ec754592f74643e815abae788ac39dac9b96d94110f0bfe988,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_5690e9935c35c420a3d3e9cbfcdabee3,OACI,89,18,baafe62776010f4f49083f90753cbe200bc938d06da2951d491ba103ea442039,1347aceaf6df86a55482da38ee10c4c14486197d4dd8cde6d33ca31c40f27aba,a22456d13f97dea675c4e21921f8776f095594253bd38330e1888076fac5fd3b,0f28c9adca50b361173d8310382190b359b90a3c2df813b150bb26305a9cdc7e,71fbef528ce8747588778b8b7d0e5c575cc28bb8d48f4f9af2b0abf15a2164b2,2.384185791015625e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_59d72dcc7e23729eb17613812a3affe9,SRC,89,18,a311c17f7903569a47023942e5cf450383004095e812d3cb47df1d646adc9f70,41b5cd94cff3c16a72e1698edbc9ac6dca05a045a69aba9882ecec8dd29bc7e0,658b91246dff92338b1adaf1d6ee495dc372c71f92f4b953740e8dc96d6bffcc,e678492639b2f7d8422c308944f332e29858e7dcab21377b6724429186ed9bbc,b5aaddd7656281943e6b05c45797134e43b1c11eba4235fcee47de5498549a7e,3.0994415283203125e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_5a261fb78894c0de6ed521a67ee1b181,OACI,4,1,8f45d28fd359e0eb0827204441ee29258c2ae9d63ba1f391017a9a95e13b5cb1,24a7f85eee3065f05b07e6dea5188e8178d7ea1853f77382be0b9523de08914c,63462d3cba7699aa26921ebf5747cfae245d8d4c9b22ae444735e2d327b9c6a1,6a5f371d0da86d708033a6ad49f78dfc2d91422f08a2fb6ec3a5683755222452,61978ff6d1da0652948d4e2c68025376fa14a5c840153fe73b863f07d5aea4f8,3.5762786865234375e-06,5.960464477539062e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_5db624684bd42ade6ae8746fd0c44b65,OACI,9,2,743a8d67d94b491564c0c587405d89ba2593405112b4cea6f5535fa300a0ba6c,9dda6fe04e318ce2811e0e31fe5b90f8f4b4ab1ecb4f6101d7e20cdc3e56fdc0,c6c9c1f9e873108065ec8c9479ceb2d83aad4a4262e8becabb734024adba7713,7bb24cad71b1aa12d4ffc5d5808c503665f5f137d559c866cdea8a037bbc7538,063cd8c6a76798972b3cffe410e317352f538b9d29d5b4c7e4246af28ec70dcf,2.384185791015625e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_5f56ef4ea030c9de31e25e5bad64f273,SRC,189,38,3808353c1c33abf6fd2bf19f8fe33350919813056c81b74f1eb5b7eb4e7fded9,4c08e17fba4b60a74e88ce257e709050f940c3924fc224ad69c1c50d7d87dbb2,58266c547bc4b0f066d6044ef3ba7767519c253d18d6c4f213f59b6099b416ba,21e66b04a6886f6b5de36be2f4d9b7de0b24845390567d8c4865f366f7780a52,b3955c1717c7c8f19c85f3a14d1dd7e6ccb4e45aa05aa0a7aaada79a1abd23a8,4.291534423828125e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_64c72b818c79ad47ad71a1a109e4c2f4,OACI,54,11,d2f6d34258bf4a90abe16bb0b777b909e30e7537200a350ce8ec85a5bac6e99f,708841de60e9be4d9d46fa35eb0cd7abd9c19135e6bfc89737642b27570ddeb0,a6a714d688aa67e8444c78548a3bcfbb1e89ab0253dc1d83024e384638054aa9,a1bf1cec1aba5e13155f90dfb7e0a9df1adc8013707c52dfe5495b4f59a2d322,8e300bf03d100f2631412895d6edfd74a81c0b1b4e557aa575b0041990c6266e,4.291534423828125e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_65ee96c814b41043ce144dfec9a4a502,SRC,74,15,51fc6abdc70ede7debf427fd9ca3cdd2652a97d9e8ee52be659b6a8bc223898a,1967a248d0d5326e53d48aa79e0a6bcd5d99ed8fb1c62d154579af87107c7eab,a9fc80a13981bdc7154189820dec4d4826d9868893cebeb680d7310c8e574f09,0f8e36234626779c6520bf250b25e0b6650c4b5d6316682a25f5e60a0c06b46b,2e654e3d8b623620fee54f60be87dce3e08a4d8fd84f3e1f068cf385b41f4c23,3.814697265625e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_67a00e015cc5df7e8dcaa0562aacfbf8,OACI,139,28,50b111419979c2e8c336102d26a750a7821017970e6d6eef3db703830fb502c5,dda98cba09a45e61a4b6a62a7679f929748724acffc6dba48a93a43c24ea56bb,8be45b910dc717e35533a2bdf8cabcef78a31089daae0afbe7bfc3465272e512,3a79a25d911886b071eb3ff3b30322a58dcd2f1e14838258ed3b046c4e34d5ac,a4b58d7b8bb446714864207fca885f5f2c8e76fe0b4ec62db0ab5f620ac31f6b,4.5299530029296875e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_69df275b710382cda2ba407eb50abb35,OACI,74,15,f9214ba3a9cb18145f500ea72aad952931e672ec81daf30180035da50260db7e,d2d239fdcfda1a24d2bd93cc0810eeda70c31e34c8eaeed6546524b062a9ec39,fc4616e71a7fa253681ec8ae6af65a676f542bde8bc23e1895adb9884b32d785,61066af3fa07a284cec9203b31eeddbbe3b4b97660379b862897609adecc371e,122e75ab9fe11c5a357625f675af868b5b14acf15b1d3f43d7deede634b5e20d,2.6226043701171875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_6e083cfeb5f228d5d81e6d5f404d3b1e,OACI,29,6,112815f90c1d516eaf73e330ab7f06885dee74ffc2c77ceb11d898d1c2a64d53,fb1f98a33375466d54c18601a4f6b05a6da2d70eeda8e19c47d3dbe0994a0487,a8e3403b5a3e1f895fa03ba95e645dbd65de47021aac7c6e14da6e6478216931,8a42376c9120ca16a61330b0dbbcf956f954ea1f8383c6950dfb2d8a3c6b1bfc,9b4b5480b3901c15817fea6a16c51c7558fca190003d2a2e957875534ed7a741,2.1457672119140625e-06,1.0132789611816406e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_6f4b50f54ba96a4b491bff7a8c2012f5,SRC,9,2,9d0782e9908f4bdf33704edff724f7afa5e1e062b41b7c28559deef7fe871a74,135ed42b72516e94e8862dc007aa3916545b036f5482b67d4057a69a8eade5d7,6eb64315439b11bb588036a51c83214d76fb4fa4f55a76b4c94622288807b4fd,0083122cde6f6aa23040a0a73b83d37fa8c9f4e8d7667c0302d8be023eb62a98,c80dbdc4852f1f0b9b6ebe9d1eaa4aa4ca145a65716d41315a164e1a533b06e5,4.0531158447265625e-06,1.3113021850585938e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_72a14310185dea3db9dcd1db50d1dee0,SRC,39,8,11fa5d985ec755993b501c78c2da445999b3b3661d18def1e4b5ad45eb7dd185,949872e64f1857a463778b88493884dc811ff6657279c0d955c7871972e59804,f46d42f62c850f6b78389036b1c34c5a8221affb2f6775b379da8b5d0621e491,f2872d07f3977a61b186785fdde8f924da93eee3a8e21f8200c91366be128fd7,f732b1bb83b20cd0bffd65b982b47e7e5252df98201fbedbe4c85dac64bf0f0d,2.86102294921875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_72d56dcc4cfc1bb8e6fa739d25b170f0,OACI,84,17,347151bd26601d0dfca6c7b2579d7b2718b5f6aba49a90a5ad36df5169c48303,d1d71467314a4c918e3b66c0e625746828e6a7bc50a5dec83bf269e431f132c5,f2acaab65f477c8dbee24f885eff11bfc71944fc986bc40c822c3f39d6864675,60e965dfbee372268dbb1508f93a0a8fd8d75667873538d6b6d71099f67feb39,6279f28ce7acefa9f24d29682ded658576e249ae3f3b131a9645f38ab8798a60,2.384185791015625e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_77e430faf1c08b15f5f4f77305b11b16,OACI,19,4,068d1322100ef2c351917ebae2bbbac0b55142ee83d365a8d30cb045b21cf20e,4a0c695bd9d1ff803d3df33e34d4e322b850abb0d6bcd1a03500c4c3bbcd20ce,c960a9371060dbed2e3fb0d896e4449e9065f4b62a6e9fe7b25a2be0ab82b175,ca814323000318cff28befcd5921d73bfe5a5e2396a3db32990468c8577fe0f8,42518bb7a21a3eb66b1505d747d483cfcc320de9ace1aed32b8f604820b9d93a,1.9073486328125e-06,7.152557373046875e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_7cc2b00ce4c5a5d3427a5c7b40f36ce8,OACI,94,19,920e0d5d92f454c5b57c1d88c4b2bf0c30a2bed32060a63564539f350c42a28e,53a57153f9632b0cf8a3af3a5db9683fece6f9b55affa79d396addb7a806c44b,56a24fee21e58f1075ad51cad3927988ac85c0806993499b9d024e251a52569d,d3e4b9a61ea6542e9f4fff1729ee2a6bf9e6c4b2010fb79a37f0f78ed0cbec01,798f97c004b0e82001312a9f3b01cb8fb2db3210c145099387111c7f32cf3734,3.337860107421875e-06,1.0728836059570312e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_7d3bd9e557747eaa116274a7c51ba72f,OACI,34,7,39c7bce0f83ea9814df67257b8af89c593f465aba01fe99550105b939a4a12c7,512fea02c87efb1be71f82434a2e3628b8c028d90f05857efe86d9775b110c27,2d562ccac034827d837f529e371e4bfa5c4f244feaf0a5e3f06d31b121d12700,e642d1c2dfe2a2d748f5b7328b7c3b77eb35c1ca3f5274a72e72948dacd37dff,7fb94feaa52631c512b700b75d86714836d67ebe83af2d418b4261fd98db963f,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_81e8dfe0ab28635b361016498f87cd9a,SRC,184,37,f7c3e235d12fad8f039d049f17b42209c5463e10f776065b4e68f0e0781a6cff,71fe78720f95cb73d6b34246f7a6c15f6cb165b4c268e62b857d4c9c78c996be,2c690172ca0b21b2acc74058436b5d3fac97df87bad4ef7e96353cffe8058895,6a5866a92ee4e9e123ba8356b59ada8b4ca3040a887cede832dc2c9addc27b5f,f0dab771e22800252f7809b6688e0d75c9c8ce817781a0b88458b563cc45ecbb,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_8370ce43fd19243906d8d8b5da764dea,SRC,119,24,d1b8c00afd37bf75020725d1dc4d7d286531b9a9e23a054f03901e33dc994baa,ad89ef8361fe66f9cf1c1b900bc44346f64e62abd1b66fbd698cbd2fc36d1bc8,bb1efab9e26b4c0aa503e78551a05c63e86b0897e77626f54c1b9c3367cb7a31,fe1ead4cd2611f6a651c0bbac1090224261b28216717e7c43d34f39d137dc6f1,4fa97d2e0fef668b1150ca050018b22e75d03cd67e20877cf69372b21543f3e8,4.76837158203125e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_8cf3363c88953c89168ab7f5b67e68af,OACI,194,39,349c28e542c7928871c71e31bc7355d231300b3a9290bc76472ad8742c31fafd,5003af9ce0f34e29ae66c359b249e4e6e6f25420834375a36b7059d108ac3a41,1023f94f64c70d9cf2fdfc1948f45d91cdfcbe137527122b24f92c88ef0f2f2f,c5ec605f4940043cd9ed34cd668f3ca0c9a6d51a22ef5502447b8875752f5102,ee66a1bf8fe87783c343eaaad7b715d567e571c74c5204866c648b068537b259,6.198883056640625e-06,1.6689300537109375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_916f9c755b18b8d11c0662e2c6ac4b5c,OACI,64,13,edeeae81f692af1745c598785b15ac767a2626398e7f1668a8cfa8b1e646928a,89b84aae61782a8b853d826e72079ac6ee156716996593ad561ce1c854052373,0f9c6919fe77e9c9e79dc92fa5b6b276616aa4e85b38517e455d91ce3dd956f6,54973d5663741c1ee681918228ea9855a6311a857c8e7e977cbf84d9bfd03427,f7d783525e67f304378948d60d11259774d8d91f07a03602cdea6939d84ac0f8,3.0994415283203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_92978abdc3b02c9ad8cb19e59b354436,SRC,129,26,585766ac7a6f14b34bf60e67a234a77251b3ec9ba8872321aa0d7dd5cf391c3c,bc92aa74b85495f3372e03074a62a7c2183a1f6a42d40c4d99cba4ab005d7dad,9db8c40c9fb9a3e0761990faa2fbdfea8d8e98d40736538a0ed9bc0f0a2cbde2,700e614af4edd718ee0f6d98190d78f071023bf9755dacbff0a9ffd7603e3e46,48e9ea57cae166a1bbb5246843d67158d5fdca0ba93b00da58e896c354a0d7e7,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_979cf016742e1deddcf01bdad04280df,SRC,139,28,42bca4dc7544ec9891ac2fbfe20a8eee876561753c0b91f8af87a2d397eb658d,2657c780fb5a52d1953e333959f87601245c5af11e5e3e88658fb48bbd5694b7,4db070a5ede95229f0fd586db56c4dd3eebdc5e25bd62a0925bb77c4849f31e3,e4a200cf1bf941c047972e70c8d7f624a11ba78330bd8471d6973b261aea65f5,af891c51620e93d449ef03a38369bc99c69415a6dd49d3e7e0daffea357577b7,3.814697265625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_9b978427d5b6e867faf683118dabdd66,OACI,149,30,e7344b76bc5810c94a12620fdc3d0d733683e5bcfd03bad4b5ff21f10163bff9,f7dc94bc5e8c79f2ab0f79ba9865d04d7e1f8a9a8624de5b1d0e128d88c7491e,e813f10a19101697c8f5b9e4037578a317401615ba3bb48362235c46b69aa935,30ef0fca68da8018f523888f60bcbbaa1244776c5d2bad039f0314c791f68bb0,8a8dbb5ff987a6f4f8309541f51e8379e731327e7b98f26b1c7b0246d09d35e3,5.4836273193359375e-06,2.1457672119140625e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_9edc93f32845b74dc64a486202b32fd7,OACI,39,8,ca090753c0a5cc7f2cb2c20e21c9ac13331154630c4eb06c188cc9e786bb4838,de2b34ba6651184565864e5164b3d30ab295d1a6153f6a1a719b69140c6991ef,175f06b9a996c0ae9611732a58bb302a7319925e6d45eb2e771d1210e1da1e42,37c0c7711716b2b4134aac626962a5dbf6b4d4db51f5a43e97312bab4222ae3e,b0622d6017b8d19518af26c4cedaccb84d76d8f0cec3870c53fbe28c8d91d73e,2.86102294921875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_a912236da14472c02d7dd0db7fcf416a,OACI,44,9,e9982bf56cf4d13fb5d80ba0605465535690c7eb4f4779b834c9a605dbc003d7,5c3200d26468152afad3425b24be91c90d1701d15bb731de131685c172e96e73,38742ad1e8d96f31213d168561b8e821437c5c283861d81eaeed73ac36a13539,d79f27d9af17a97a78f5fd30c08383781ec0804c0afece5143b274a401e4f031,d0cf8bc5dde6af1610a246ad3f015b79b21c6b516a3b262bdbaae1aa683aac3a,3.814697265625e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_aebdd6bb9eab28e182fcc9a9379a5eae,OACI,24,5,2f78a4ffae8bf99b08005fa343080875bbffca82e2d6b9f4713347876922eb57,42c12100a524bb6aff73b9b7cffc185a8acd75e4cc3da749aad44acd51e25329,05f8814d3577df14f83a2f1e3f898a001a568933cf3cf5c26637d34044b7f65e,cbe7e41459d1c55533b71cd52d0ecab905c1233481f0fae7be9ac0f8a89a8676,85f35dad58f9dc5f71504bf79078fa0e01df57fc3433a078bb8884345f66844d,3.337860107421875e-06,1.2516975402832031e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_b0a9d1d4786fbfa860453bb9f37e3ef3,SRC,34,7,8a21871711a7f451143a039d9abc004c7a4cbfeec85ef9338be9a0da214b4c2a,ae87f13c5bf30ec6e2e28c903b1beeb909a41c9d73da5bfa4ff4d16b0ece3343,93c1966447bc632f79f33542437a13b4b3a3f39176ea6fb274bab3a66ae30f89,799b4e9f10e75c1fd91272593aca59dbca4389203892a262ebc766dbebb2b595,e6ce0a718c97ec541f5edb83333e9ad0e4c97ee8ab943b5ad26518b3ef03e012,2.9802322387695312e-06,1.0728836059570312e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_b63ad1153577b6bfe2bb7cf0a7d60015,SRC,59,12,f032ffb51a72adf10339f89fbb9dbe44794b644dd09ea3bb1256788ab17de7a5,1df35811f3e69ddbf69b6bfad62e5b47c7916066a3200981049eee2bf73d6d42,dfcd190e77cd81532488a2bb892a17f0d2149a741b18a0c0ca6d876aee333676,c2f09e61a96c7473551aece60f7224cf26a0ba3339b219a5b004db8c36774590,24dfa1f4f4143c3d0ccb33415683a922f5224f700cf17cc8dd08dc0f0e9960f3,4.291534423828125e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_b84d50a18b3d8ad7f45e7015e7f082f4,OACI,124,25,f8363c44a33ca283dab898038a29217345c077de58ac9e13d1334790fbe0ce63,a01bcae824392799740ffbf62ff0f6bca4e19438e27a2a6656a70b05ab648de6,5f86b411c6972b9e1d304ebfd88dfe46e0dd226299b71c4facc0e8b8241abd9e,8fc5b332efdd01e73467335d92b5164bde906bcc16aeeba9d1be07d64c324512,5bdf8669f2ceb168b77a7ec4f46b808800bb4fe2f1d0fc92d28c0572b848cae4,2.86102294921875e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_b85dc20271021ced7b8c46387c5ffb27,SRC,154,31,449b4685e91ffa8b128adae2f3987236b4b24e25d5569374ea603aed92fa2dbc,0a691ef0fdc55ece88eae631114dd8cdd0fffd145e64105754622ad545367dee,21ddc7a1e0d5da1183264db63373b5f3c90c756252dbc560b6b60a1429e84703,707df6df23cda0cf51aab8485cb2f217067c27ad214672680f223dbd924a0636,4125f8961a39eea2b96a848dfb5ef703fb4b3016169aa53f0cff4047ba980e7b,5.7220458984375e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_ba7d4ea8129f9fb0146f4fc39ac62ecf,SRC,24,5,cf082b71a0ba29da694d5f12512a9eb69be52666155e912a2c1b46dbea2952a2,4afef3a6988475959c4942bcd34a364bd5c87d730d0b1eced86d51c77fcda0e4,ea36a9ef0607072f115fb64a4e87b8b08b840804ded744267452d1e308a91298,16ad8ab49cec020c479e9a00800c124015fce7fdde32dcc283f50189349f90b4,f9b16fa6e2d483c7d9ffe5e52bd2a36134627972072a69bdcb6e3f773de67927,3.337860107421875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
