world,dataset,backbone,seed,fold,n_source,alpha,intervention,ground_truth,z_dim,m_eff,degenerate,cond,skip_reason,src_task_full,src_task_eras,task_drop,z_full,z_eras,domain_gain,tgt_bacc_full,tgt_bacc_eras,router_acc
B,Cho2017,TSMNet,1,3,all,0.25,identity,unsafe,210,42,False,4660.590031593508,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.25,leace_baseline,unsafe,210,42,False,4660.590031593508,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,3,all,0.25,tos_vd,unsafe,210,42,False,4660.590031593508,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.25,rlace,unsafe,210,42,False,4660.590031593508,,1.0,0.8653721424666228,0.13462785753337725,1.0,0.8653100775193798,0.13468992248062017,1.0,0.91,nan
B,Cho2017,TSMNet,1,3,all,0.25,inlp,unsafe,210,42,False,4660.590031593508,,1.0,0.5539320479588291,0.4460679520411709,1.0,0.5534883720930233,0.44651162790697674,1.0,0.735,nan
B,Cho2017,TSMNet,1,3,all,0.25,tp_leace,unsafe,210,42,False,4660.590031593508,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.25,alpha_leace,unsafe,210,42,False,4660.590031593508,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.25,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4660.590031593508,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,3,all,0.25,random_k,unsafe,210,42,False,4660.590031593508,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.25,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4660.590031593508,,1.0,0.9928400250061638,0.007159974993836249,1.0,0.9928294573643411,0.007170542635658861,1.0,0.88,nan
B,Cho2017,TSMNet,1,3,all,0.5,identity,unsafe,210,42,False,4660.853104553939,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.5,leace_baseline,unsafe,210,42,False,4660.853104553939,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,3,all,0.5,tos_vd,unsafe,210,42,False,4660.853104553939,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.5,rlace,unsafe,210,42,False,4660.853104553939,,1.0,0.9217097040411457,0.07829029595885428,1.0,0.9217054263565891,0.07829457364341086,1.0,0.94,nan
B,Cho2017,TSMNet,1,3,all,0.5,inlp,unsafe,210,42,False,4660.853104553939,,1.0,0.5438696362162087,0.45613036378379135,1.0,0.5434108527131783,0.45658914728682165,1.0,0.7250000000000001,nan
B,Cho2017,TSMNet,1,3,all,0.5,tp_leace,unsafe,210,42,False,4660.853104553939,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.5,alpha_leace,unsafe,210,42,False,4660.853104553939,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.5,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4660.853104553939,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,3,all,0.5,random_k,unsafe,210,42,False,4660.853104553939,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,0.5,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4660.853104553939,,1.0,0.9928400250061638,0.007159974993836249,1.0,0.9928294573643411,0.007170542635658861,1.0,0.88,nan
B,Cho2017,TSMNet,1,3,all,1.0,identity,unsafe,210,42,False,4661.589523630396,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,1.0,leace_baseline,unsafe,210,42,False,4661.589523630396,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,3,all,1.0,tos_vd,unsafe,210,42,False,4661.589523630396,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,1.0,rlace,unsafe,210,42,False,4661.589523630396,,1.0,0.9947655176361513,0.005234482363848714,1.0,0.9947674418604651,0.005232558139534937,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,1.0,inlp,unsafe,210,42,False,4661.589523630396,,1.0,0.5442761892012856,0.4557238107987144,1.0,0.5437984496124031,0.4562015503875969,1.0,0.72,nan
B,Cho2017,TSMNet,1,3,all,1.0,tp_leace,unsafe,210,42,False,4661.589523630396,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,1.0,alpha_leace,unsafe,210,42,False,4661.589523630396,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,1.0,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4661.589523630396,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,3,all,1.0,random_k,unsafe,210,42,False,4661.589523630396,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,1.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4661.589523630396,,1.0,0.9928400250061638,0.007159974993836249,1.0,0.9928294573643411,0.007170542635658861,1.0,0.88,nan
B,Cho2017,TSMNet,1,3,all,2.0,identity,unsafe,210,42,False,4664.204361196167,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,2.0,leace_baseline,unsafe,210,42,False,4664.204361196167,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,3,all,2.0,tos_vd,unsafe,210,42,False,4664.204361196167,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,2.0,rlace,unsafe,210,42,False,4664.204361196167,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,2.0,inlp,unsafe,210,42,False,4664.204361196167,,1.0,0.5354996928316416,0.46450030716835844,1.0,0.5348837209302325,0.4651162790697675,1.0,0.67,nan
B,Cho2017,TSMNet,1,3,all,2.0,tp_leace,unsafe,210,42,False,4664.204361196167,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,2.0,alpha_leace,unsafe,210,42,False,4664.204361196167,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,2.0,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4664.204361196167,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,3,all,2.0,random_k,unsafe,210,42,False,4664.204361196167,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,3,all,2.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4664.204361196167,,1.0,0.9928400250061638,0.007159974993836249,1.0,0.9928294573643411,0.007170542635658861,1.0,0.88,nan
B,Cho2017,TSMNet,1,4,all,0.25,identity,unsafe,210,42,False,4522.070166301135,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,0.25,leace_baseline,unsafe,210,42,False,4522.070166301135,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,4,all,0.25,tos_vd,unsafe,210,42,False,4522.070166301135,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,0.25,rlace,unsafe,210,42,False,4522.070166301135,,1.0,0.8815860344091663,0.11841396559083373,1.0,0.8815891472868217,0.1184108527131783,1.0,0.865,nan
B,Cho2017,TSMNet,1,4,all,0.25,inlp,unsafe,210,42,False,4522.070166301135,,1.0,0.5458737801720233,0.45412621982797674,1.0,0.5455426356589147,0.4544573643410853,1.0,0.605,nan
B,Cho2017,TSMNet,1,4,all,0.25,tp_leace,unsafe,210,42,False,4522.070166301135,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,0.25,alpha_leace,unsafe,210,42,False,4522.070166301135,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.995,nan
B,Cho2017,TSMNet,1,4,all,0.25,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4522.070166301135,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,4,all,0.25,random_k,unsafe,210,42,False,4522.070166301135,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,0.25,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4522.070166301135,,1.0,0.9951499851486465,0.004850014851353501,1.0,0.9951550387596899,0.004844961240310086,1.0,0.7649999999999999,nan
B,Cho2017,TSMNet,1,4,all,0.5,identity,unsafe,210,42,False,4522.3834934268925,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,0.5,leace_baseline,unsafe,210,42,False,4522.3834934268925,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,4,all,0.5,tos_vd,unsafe,210,42,False,4522.3834934268925,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,0.5,rlace,unsafe,210,42,False,4522.3834934268925,,1.0,0.9389478661151609,0.0610521338848391,1.0,0.938953488372093,0.061046511627906974,1.0,0.9299999999999999,nan
B,Cho2017,TSMNet,1,4,all,0.5,inlp,unsafe,210,42,False,4522.3834934268925,,1.0,0.5416856534122281,0.4583143465877719,1.0,0.5412790697674419,0.4587209302325581,1.0,0.5700000000000001,nan
B,Cho2017,TSMNet,1,4,all,0.5,tp_leace,unsafe,210,42,False,4522.3834934268925,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,0.5,alpha_leace,unsafe,210,42,False,4522.3834934268925,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,0.5,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4522.3834934268925,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,4,all,0.5,random_k,unsafe,210,42,False,4522.3834934268925,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,0.5,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4522.3834934268925,,1.0,0.9951499851486465,0.004850014851353501,1.0,0.9951550387596899,0.004844961240310086,1.0,0.7649999999999999,nan
B,Cho2017,TSMNet,1,4,all,1.0,identity,unsafe,210,42,False,4523.253248836068,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,1.0,leace_baseline,unsafe,210,42,False,4523.253248836068,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,4,all,1.0,tos_vd,unsafe,210,42,False,4523.253248836068,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,1.0,rlace,unsafe,210,42,False,4523.253248836068,,1.0,0.995928385376172,0.0040716146238279904,1.0,0.9959302325581395,0.0040697674418604946,1.0,0.995,nan
B,Cho2017,TSMNet,1,4,all,1.0,inlp,unsafe,210,42,False,4523.253248836068,,1.0,0.5399934104161399,0.4600065895838601,1.0,0.5395348837209303,0.4604651162790697,1.0,0.59,nan
B,Cho2017,TSMNet,1,4,all,1.0,tp_leace,unsafe,210,42,False,4523.253248836068,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,1.0,alpha_leace,unsafe,210,42,False,4523.253248836068,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,1.0,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4523.253248836068,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,4,all,1.0,random_k,unsafe,210,42,False,4523.253248836068,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,1.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4523.253248836068,,1.0,0.9951499851486465,0.004850014851353501,1.0,0.9951550387596899,0.004844961240310086,1.0,0.7649999999999999,nan
B,Cho2017,TSMNet,1,4,all,2.0,identity,unsafe,210,42,False,4526.343719833495,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,2.0,leace_baseline,unsafe,210,42,False,4526.343719833495,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,4,all,2.0,tos_vd,unsafe,210,42,False,4526.343719833495,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,2.0,rlace,unsafe,210,42,False,4526.343719833495,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,2.0,inlp,unsafe,210,42,False,4526.343719833495,,1.0,0.5402174202094694,0.4597825797905306,1.0,0.5395348837209303,0.4604651162790697,1.0,0.5549999999999999,nan
B,Cho2017,TSMNet,1,4,all,2.0,tp_leace,unsafe,210,42,False,4526.343719833495,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,2.0,alpha_leace,unsafe,210,42,False,4526.343719833495,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,2.0,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4526.343719833495,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,4,all,2.0,random_k,unsafe,210,42,False,4526.343719833495,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,4,all,2.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4526.343719833495,,1.0,0.9951499851486465,0.004850014851353501,1.0,0.9951550387596899,0.004844961240310086,1.0,0.7649999999999999,nan
B,Cho2017,TSMNet,1,5,all,0.25,identity,unsafe,210,42,False,4528.765747099356,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.25,leace_baseline,unsafe,210,42,False,4528.765747099356,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,5,all,0.25,tos_vd,unsafe,210,42,False,4528.765747099356,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.25,rlace,unsafe,210,42,False,4528.765747099356,,1.0,0.8545281754289653,0.1454718245710347,1.0,0.8544573643410853,0.14554263565891468,1.0,0.845,nan
B,Cho2017,TSMNet,1,5,all,0.25,inlp,unsafe,210,42,False,4528.765747099356,,1.0,0.5441910023784702,0.4558089976215298,1.0,0.5437984496124031,0.4562015503875969,1.0,0.585,nan
B,Cho2017,TSMNet,1,5,all,0.25,tp_leace,unsafe,210,42,False,4528.765747099356,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.25,alpha_leace,unsafe,210,42,False,4528.765747099356,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.25,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4528.765747099356,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,5,all,0.25,random_k,unsafe,210,42,False,4528.765747099356,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.25,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4528.765747099356,,1.0,0.9928400250061638,0.007159974993836249,1.0,0.9928294573643411,0.007170542635658861,1.0,0.5599999999999999,nan
B,Cho2017,TSMNet,1,5,all,0.5,identity,unsafe,210,42,False,4529.078137205326,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.5,leace_baseline,unsafe,210,42,False,4529.078137205326,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,5,all,0.5,tos_vd,unsafe,210,42,False,4529.078137205326,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.5,rlace,unsafe,210,42,False,4529.078137205326,,1.0,0.9111242271774811,0.0888757728225189,1.0,0.911046511627907,0.08895348837209305,1.0,0.895,nan
B,Cho2017,TSMNet,1,5,all,0.5,inlp,unsafe,210,42,False,4529.078137205326,,1.0,0.5394072439448621,0.46059275605513794,1.0,0.538953488372093,0.461046511627907,1.0,0.605,nan
B,Cho2017,TSMNet,1,5,all,0.5,tp_leace,unsafe,210,42,False,4529.078137205326,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.5,alpha_leace,unsafe,210,42,False,4529.078137205326,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.5,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4529.078137205326,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,5,all,0.5,random_k,unsafe,210,42,False,4529.078137205326,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,0.5,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4529.078137205326,,1.0,0.9928400250061638,0.007159974993836249,1.0,0.9928294573643411,0.007170542635658861,1.0,0.5599999999999999,nan
B,Cho2017,TSMNet,1,5,all,1.0,identity,unsafe,210,42,False,4529.944297214846,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,1.0,leace_baseline,unsafe,210,42,False,4529.944297214846,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,5,all,1.0,tos_vd,unsafe,210,42,False,4529.944297214846,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,1.0,rlace,unsafe,210,42,False,4529.944297214846,,1.0,0.9790526053420702,0.02094739465792983,1.0,0.9790697674418605,0.020930232558139528,1.0,0.985,nan
B,Cho2017,TSMNet,1,5,all,1.0,inlp,unsafe,210,42,False,4529.944297214846,,1.0,0.5380205917734769,0.46197940822652306,1.0,0.5375968992248062,0.46240310077519375,1.0,0.605,nan
B,Cho2017,TSMNet,1,5,all,1.0,tp_leace,unsafe,210,42,False,4529.944297214846,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,1.0,alpha_leace,unsafe,210,42,False,4529.944297214846,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,1.0,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4529.944297214846,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,5,all,1.0,random_k,unsafe,210,42,False,4529.944297214846,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,1.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4529.944297214846,,1.0,0.9928400250061638,0.007159974993836249,1.0,0.9928294573643411,0.007170542635658861,1.0,0.5599999999999999,nan
B,Cho2017,TSMNet,1,5,all,2.0,identity,unsafe,210,42,False,4533.020133108747,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,2.0,leace_baseline,unsafe,210,42,False,4533.020133108747,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,5,all,2.0,tos_vd,unsafe,210,42,False,4533.020133108747,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,2.0,rlace,unsafe,210,42,False,4533.020133108747,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,2.0,inlp,unsafe,210,42,False,4533.020133108747,,1.0,0.5339683582786493,0.4660316417213507,1.0,0.5331395348837209,0.4668604651162791,1.0,0.615,nan
B,Cho2017,TSMNet,1,5,all,2.0,tp_leace,unsafe,210,42,False,4533.020133108747,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,2.0,alpha_leace,unsafe,210,42,False,4533.020133108747,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,2.0,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4533.020133108747,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,5,all,2.0,random_k,unsafe,210,42,False,4533.020133108747,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,5,all,2.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4533.020133108747,,1.0,0.9928400250061638,0.007159974993836249,1.0,0.9928294573643411,0.007170542635658861,1.0,0.5599999999999999,nan
B,Cho2017,TSMNet,1,6,all,0.25,identity,unsafe,210,42,False,4432.10192113692,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.25,leace_baseline,unsafe,210,42,False,4432.10192113692,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,6,all,0.25,tos_vd,unsafe,210,42,False,4432.10192113692,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.25,rlace,unsafe,210,42,False,4432.10192113692,,1.0,0.8591607159839777,0.1408392840160223,1.0,0.859108527131783,0.14089147286821702,1.0,0.85,nan
B,Cho2017,TSMNet,1,6,all,0.25,inlp,unsafe,210,42,False,4432.10192113692,,1.0,0.5408757025095857,0.4591242974904143,1.0,0.5405038759689923,0.4594961240310077,1.0,0.53,nan
B,Cho2017,TSMNet,1,6,all,0.25,tp_leace,unsafe,210,42,False,4432.10192113692,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.25,alpha_leace,unsafe,210,42,False,4432.10192113692,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.25,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4432.10192113692,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,6,all,0.25,random_k,unsafe,210,42,False,4432.10192113692,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.25,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4432.10192113692,,1.0,0.9903094354998281,0.009690564500171917,1.0,0.9903100775193798,0.009689922480620172,1.0,0.535,nan
B,Cho2017,TSMNet,1,6,all,0.5,identity,unsafe,210,42,False,4432.370561102986,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.5,leace_baseline,unsafe,210,42,False,4432.370561102986,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,6,all,0.5,tos_vd,unsafe,210,42,False,4432.370561102986,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.5,rlace,unsafe,210,42,False,4432.370561102986,,1.0,0.9199859103699406,0.0800140896300594,1.0,0.9199612403100775,0.08003875968992247,1.0,0.905,nan
B,Cho2017,TSMNet,1,6,all,0.5,inlp,unsafe,210,42,False,4432.370561102986,,1.0,0.5443548405271126,0.4556451594728874,1.0,0.5439922480620155,0.4560077519379845,1.0,0.525,nan
B,Cho2017,TSMNet,1,6,all,0.5,tp_leace,unsafe,210,42,False,4432.370561102986,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.5,alpha_leace,unsafe,210,42,False,4432.370561102986,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.5,fair_conditional_leace_disjoint_router,unsafe,210,42,False,4432.370561102986,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
B,Cho2017,TSMNet,1,6,all,0.5,random_k,unsafe,210,42,False,4432.370561102986,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,0.5,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,unsafe,210,42,False,4432.370561102986,,1.0,0.9903094354998281,0.009690564500171917,1.0,0.9903100775193798,0.009689922480620172,1.0,0.535,nan
B,Cho2017,TSMNet,1,6,all,1.0,identity,unsafe,210,42,False,4433.105745107945,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,1.0,leace_baseline,unsafe,210,42,False,4433.105745107945,,1.0,0.5,0.5,1.0,0.49593023255813956,0.5040697674418604,1.0,0.5,nan
B,Cho2017,TSMNet,1,6,all,1.0,tos_vd,unsafe,210,42,False,4433.105745107945,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
B,Cho2017,TSMNet,1,6,all,1.0,rlace,unsafe,210,42,False,4433.105745107945,,1.0,0.9858565084310165,0.014143491568983535,1.0,0.9858527131782946,0.014147286821705407,1.0,0.985,nan
B,Cho2017,TSMNet,1,6,all,1.0,inlp,unsafe,210,42,False,4433.105745107945,,1.0,0.5415123500610506,0.4584876499389494,1.0,0.5410852713178295,0.45891472868217054,1.0,0.54,nan
B,Cho2017,TSMNet,1,6,all,1.0,tp_leace,unsafe,210,42,False,4433.105745107945,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,nan
