unit_id,dataset,panel,training_seed,level,regime,epoch,trajectory_order,interface_id,montage_sha256,wave,wave_order,reuse_C84C_model_state_source_audit,train_in_C84F,target_subject_contexts,complete_target_artifact_required
c84v2_a029bd453838e3e79930c98ed81ea572,Cho2017,A,6,1,OACI,124,25,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_1cd8f593a9799acdb0fdeae14cfd8b41,Cho2017,A,6,1,OACI,129,26,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_43346129c02c32b86bca0c8e7341f1e7,Cho2017,A,6,1,OACI,134,27,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_194e8a4e6356422ba1f4154784345f2c,Cho2017,A,6,1,OACI,139,28,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_ac4c1c023cf4fc53e6ff23b74299be9e,Cho2017,A,6,1,OACI,144,29,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_22b45c06640d363ac53332379786f843,Cho2017,A,6,1,OACI,149,30,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_e39c719117c9f86df727e85000cd5aab,Cho2017,A,6,1,OACI,154,31,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_5fe3af4fcc6f875d9c288fda7a177a43,Cho2017,A,6,1,OACI,159,32,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_c03b6d7cf73af1c77182cefabdc1a1d6,Cho2017,A,6,1,OACI,164,33,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_35bd4fc2489a0c508d87fc85ccd74347,Cho2017,A,6,1,OACI,169,34,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_fb8fb96bdc6d281ba8b7918146c80ee2,Cho2017,A,6,1,OACI,174,35,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_98c9a0eec3ae5dc3379150298642c788,Cho2017,A,6,1,OACI,179,36,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_7bdf4d213ed9ea58d1819e0dfe45abed,Cho2017,A,6,1,OACI,184,37,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_8db6a86d2ed677be03b2d6001649bc63,Cho2017,A,6,1,OACI,189,38,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_e51c1f880a7a37d497c55060d6262cc6,Cho2017,A,6,1,OACI,194,39,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_70d4735f77552b96e32011ba4a806705,Cho2017,A,6,1,OACI,199,40,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_ca4fc9172186061d4bf2872e3a7757d1,Cho2017,A,6,1,SRC,4,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_c1668bd3de38833d3ef6080a5e51455f,Cho2017,A,6,1,SRC,9,2,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_e9d40cf0e314928305eba4ff2cc77bf5,Cho2017,A,6,1,SRC,14,3,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_2509990298121e173131f739091709fb,Cho2017,A,6,1,SRC,19,4,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_bbb2f71c927095e76d62158492f6aada,Cho2017,A,6,1,SRC,24,5,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_62f1d60eec68ccec82cb18e447fbaf12,Cho2017,A,6,1,SRC,29,6,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_582707fa647f4063be87b59b259bdda8,Cho2017,A,6,1,SRC,34,7,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_31daf752ed1c64019d60c5f14e435574,Cho2017,A,6,1,SRC,39,8,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_a087c0955c53f7d22642d3ae8d81e333,Cho2017,A,6,1,SRC,44,9,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_89aabfea1020858a7e911461eff7fe17,Cho2017,A,6,1,SRC,49,10,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_c4fc104f8c5e85b50ea77288463e7871,Cho2017,A,6,1,SRC,54,11,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_d41de261620cd19b888eb2e024551212,Cho2017,A,6,1,SRC,59,12,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_ac670cf2fd0cde0d360a1161fe2e7708,Cho2017,A,6,1,SRC,64,13,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_a7fd857857751d142963c658d6849193,Cho2017,A,6,1,SRC,69,14,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_ac796ac360b5f87119251a8d10d89b15,Cho2017,A,6,1,SRC,74,15,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_ff2ab4ba9fe74c20e2e38293a639c76b,Cho2017,A,6,1,SRC,79,16,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_6e53bdbfb3ffa4f1b63089a174752cfc,Cho2017,A,6,1,SRC,84,17,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_4a3aa2e7aab803f6af1258a968558f07,Cho2017,A,6,1,SRC,89,18,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_cf7e851c506a6cbbec3e77da15e90b2d,Cho2017,A,6,1,SRC,94,19,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_9fc22bc2f06524992b89303554b303d2,Cho2017,A,6,1,SRC,99,20,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_d75d9d4c528fb8e572a62f5c4bc5dc43,Cho2017,A,6,1,SRC,104,21,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_0a1180dbfae1490752a18319f0927a01,Cho2017,A,6,1,SRC,109,22,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_d7e2e7b8266ede0e275923083cf3e698,Cho2017,A,6,1,SRC,114,23,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_c9c3e1f6e28c0e4d53304d7d1a860959,Cho2017,A,6,1,SRC,119,24,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_1dc206b54c2a3f3213c26b6436d41212,Cho2017,A,6,1,SRC,124,25,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_731c54f04ced76a96a3b887d597a34a1,Cho2017,A,6,1,SRC,129,26,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_358a5ef45f43119f8f1c27dbaa988004,Cho2017,A,6,1,SRC,134,27,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_c7e8fc893d5070066ab160ef00ae3cb0,Cho2017,A,6,1,SRC,139,28,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_7c40d2f0ecb8d2d12230018095b62c49,Cho2017,A,6,1,SRC,144,29,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_00f5d7010a2f09298db1fd6462b89924,Cho2017,A,6,1,SRC,149,30,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_0aceb73405cf9fd35a109141505c7968,Cho2017,A,6,1,SRC,154,31,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_91cbd99aabf40ffdc9b6c61d1b6cbb3d,Cho2017,A,6,1,SRC,159,32,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_cc2df6521de48c3f5c5ad2dd8521d0bf,Cho2017,A,6,1,SRC,164,33,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_7ba389473d4f8a4a4b44ea29966d2e7d,Cho2017,A,6,1,SRC,169,34,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_927994e58b5b1bdbe576b246c7f4af56,Cho2017,A,6,1,SRC,174,35,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_7d3ee74f40f4fee1fdd8193f3b173d99,Cho2017,A,6,1,SRC,179,36,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_e12153d28aae3ed0a23de7a8af95d773,Cho2017,A,6,1,SRC,184,37,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_54215469295900073d6a0229d9e5c50b,Cho2017,A,6,1,SRC,189,38,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_9a173d417a6d81decca911fd4bb4aff5,Cho2017,A,6,1,SRC,194,39,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_4a600239fedc654c229ae77c4dcd5715,Cho2017,A,6,1,SRC,199,40,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,20,1
c84v2_1f74d33b736aa36b3cacd1fcfd0d6ff8,Cho2017,B,5,0,ERM,199,0,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_e087a845514dfe986f8918a5d14c09f3,Cho2017,B,5,0,OACI,4,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_ea05ddc5357b09793fcbe17f3363fb62,Cho2017,B,5,0,OACI,9,2,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_b476b3c1d93912c4a82f3138a234a156,Cho2017,B,5,0,OACI,14,3,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_b650476d73caf0e9a448c2021ce8de03,Cho2017,B,5,0,OACI,19,4,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_e2ade0a9e32f2aaa41cdc66439bb02fb,Cho2017,B,5,0,OACI,24,5,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_d69cc235c4f475828821151fd35d562b,Cho2017,B,5,0,OACI,29,6,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_77c2917a810352a6673057e053424320,Cho2017,B,5,0,OACI,34,7,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_361503ee18f484ab7b632b5bf5ae0e41,Cho2017,B,5,0,OACI,39,8,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_c8419a4c07fc87fc8a94aafdd336681d,Cho2017,B,5,0,OACI,44,9,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_b6554789935ebbfc5cc833d7c1fdaffa,Cho2017,B,5,0,OACI,49,10,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_82f61d9901d58b60b8f54fe485869efc,Cho2017,B,5,0,OACI,54,11,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_1115fbc042246ce708519afe246c3d81,Cho2017,B,5,0,OACI,59,12,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_b2c3a60b02470e9c0126dfacd0c8aed6,Cho2017,B,5,0,OACI,64,13,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_c5d07d417f3889aa22d75cbfb32faa91,Cho2017,B,5,0,OACI,69,14,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_ec8e9d296d46fac8beeda954de69bc4d,Cho2017,B,5,0,OACI,74,15,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_13418cf104480e94dfbe082ffb8f84ed,Cho2017,B,5,0,OACI,79,16,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_61f2d5227d480e210e78be01fef1da9f,Cho2017,B,5,0,OACI,84,17,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_d903225b2a4d24b525fcd39381a6b87a,Cho2017,B,5,0,OACI,89,18,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_2209444f5e198401b44a2ac47b29e1a7,Cho2017,B,5,0,OACI,94,19,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_8969e20cba0c016d340704d87e42cf1d,Cho2017,B,5,0,OACI,99,20,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_1a1fab7cb2bd225c4b9ccec47fbe83d4,Cho2017,B,5,0,OACI,104,21,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_7b3a290a39a8027074071ee6a7c1a232,Cho2017,B,5,0,OACI,109,22,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_4e7d13e390c20957ed81759f8ad43b50,Cho2017,B,5,0,OACI,114,23,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_ca0645e06501b4bfb2f535dcea13a403,Cho2017,B,5,0,OACI,119,24,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_fd5f679edafe90856cefeac09f55767e,Cho2017,B,5,0,OACI,124,25,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_99fd833cae99a47bdc66609dcf0f8ece,Cho2017,B,5,0,OACI,129,26,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_ad7dfdc391b6e33fe62944f120b4b942,Cho2017,B,5,0,OACI,134,27,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_e439c1f632ea3b78f3aa02f11238b0f1,Cho2017,B,5,0,OACI,139,28,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_ec44b89cf7cb6cdad4548fe5fcac200f,Cho2017,B,5,0,OACI,144,29,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_f234e5940e3cbba4fdc777a466d614bc,Cho2017,B,5,0,OACI,149,30,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_17218891c59f936ca0ffae5198f979e4,Cho2017,B,5,0,OACI,154,31,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_7c1989a323b2e3d99b92328ff69dac6b,Cho2017,B,5,0,OACI,159,32,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_7b87afb058ac1a236c72d33f714dee04,Cho2017,B,5,0,OACI,164,33,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_aa892055d893b87807737e104eb1803b,Cho2017,B,5,0,OACI,169,34,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_06db048a19bc4f7c8526369a6147301a,Cho2017,B,5,0,OACI,174,35,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_67ce83272d257646524d3ff56f07f911,Cho2017,B,5,0,OACI,179,36,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_2533f39b8d8299009f7ff9c6011e5029,Cho2017,B,5,0,OACI,184,37,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_3e81f674c9615fa191b7258d8274b9f4,Cho2017,B,5,0,OACI,189,38,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_6d08c6fbc7733d254b0c51622d87ffea,Cho2017,B,5,0,OACI,194,39,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_43fe30452ed7483788853e4678deacb8,Cho2017,B,5,0,OACI,199,40,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_67eb2c415a6acbc48266c0452b20b531,Cho2017,B,5,0,SRC,4,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_843b24096ed17628d31897c022ecf4ed,Cho2017,B,5,0,SRC,9,2,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_4e343fca824d5fcc775aa00cdfa131b8,Cho2017,B,5,0,SRC,14,3,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_6546ea72cc1853588a5821a24b2d405f,Cho2017,B,5,0,SRC,19,4,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_0b3e963a8a7202bc4fe5f8b38e0451bc,Cho2017,B,5,0,SRC,24,5,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_7a24818d210b8348be6f29543a665d45,Cho2017,B,5,0,SRC,29,6,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
c84v2_c8a0c3fb9cf18b70b2f05c8b75a7e130,Cho2017,B,5,0,SRC,34,7,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,20,1
