dataset,backbone,seed,fold,alpha,env,intervention,task_drop,domain_gain,n_env,tgt_bacc_full,tgt_bacc_eras,skip,fail
Lee2019_MI,EEGNet,0,4,0.5,subject,leace,0.010955412198630166,0.4981132075471698,53,0.5650000000000001,0.65,,
Lee2019_MI,EEGNet,0,4,0.5,subject,rlace,0.016624656441805108,0.4116981132075471,53,0.5650000000000001,0.675,,
Lee2019_MI,EEGNet,0,4,0.5,subject,tos_vd,0.0,0.0,53,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,subject,tp_leace,2.848150838064001e-06,0.34358490566037736,53,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,subject,alpha_leace,2.848150838064001e-06,0.0,53,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,subject,random_k,0.0,0.0,53,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,subject,oracle_nuisance_DIAGNOSTIC,0.0037737998604405742,0.48415094339622644,53,0.5650000000000001,0.595,,
Lee2019_MI,EEGNet,0,4,0.5,oracle,identity,0.0,0.0,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,oracle,leace,0.010955412198630166,0.4981132075471698,3,0.5650000000000001,0.65,,
Lee2019_MI,EEGNet,0,4,0.5,oracle,rlace,0.016624656441805108,0.4116981132075471,3,0.5650000000000001,0.675,,
Lee2019_MI,EEGNet,0,4,0.5,oracle,tos_vd,0.0,0.0,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,oracle,tp_leace,2.848150838064001e-06,0.34358490566037736,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,oracle,alpha_leace,2.848150838064001e-06,0.0,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,oracle,random_k,0.0,0.0,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,oracle,oracle_nuisance_DIAGNOSTIC,0.0037737998604405742,0.48415094339622644,3,0.5650000000000001,0.595,,
Lee2019_MI,EEGNet,0,4,0.5,covariance_cluster,identity,0.0,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,covariance_cluster,leace,0.010955412198630166,0.4981132075471698,8,0.5650000000000001,0.65,,
Lee2019_MI,EEGNet,0,4,0.5,covariance_cluster,rlace,0.016624656441805108,0.4116981132075471,8,0.5650000000000001,0.675,,
Lee2019_MI,EEGNet,0,4,0.5,covariance_cluster,tos_vd,0.0,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,covariance_cluster,tp_leace,2.848150838064001e-06,0.34358490566037736,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,covariance_cluster,alpha_leace,2.848150838064001e-06,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,covariance_cluster,random_k,0.0,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.0037737998604405742,0.48415094339622644,8,0.5650000000000001,0.595,,
Lee2019_MI,EEGNet,0,4,0.5,margin_cluster,identity,0.0,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,margin_cluster,leace,0.010955412198630166,0.4981132075471698,8,0.5650000000000001,0.65,,
Lee2019_MI,EEGNet,0,4,0.5,margin_cluster,rlace,0.016624656441805108,0.4116981132075471,8,0.5650000000000001,0.675,,
Lee2019_MI,EEGNet,0,4,0.5,margin_cluster,tos_vd,0.0,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,margin_cluster,tp_leace,2.848150838064001e-06,0.34358490566037736,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,margin_cluster,alpha_leace,2.848150838064001e-06,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,margin_cluster,random_k,0.0,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.0037737998604405742,0.48415094339622644,8,0.5650000000000001,0.595,,
Lee2019_MI,EEGNet,0,4,0.5,augmentation_shift,identity,0.0,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,augmentation_shift,leace,0.010955412198630166,0.4981132075471698,8,0.5650000000000001,0.65,,
Lee2019_MI,EEGNet,0,4,0.5,augmentation_shift,rlace,0.016624656441805108,0.4116981132075471,8,0.5650000000000001,0.675,,
Lee2019_MI,EEGNet,0,4,0.5,augmentation_shift,tos_vd,0.0,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,augmentation_shift,tp_leace,2.848150838064001e-06,0.34358490566037736,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,augmentation_shift,alpha_leace,2.848150838064001e-06,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,augmentation_shift,random_k,0.0,0.0,8,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.0037737998604405742,0.48415094339622644,8,0.5650000000000001,0.595,,
Lee2019_MI,EEGNet,0,4,0.5,random,identity,0.0,0.0,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,random,leace,0.010955412198630166,0.4981132075471698,3,0.5650000000000001,0.65,,
Lee2019_MI,EEGNet,0,4,0.5,random,rlace,0.016624656441805108,0.4116981132075471,3,0.5650000000000001,0.675,,
Lee2019_MI,EEGNet,0,4,0.5,random,tos_vd,0.0,0.0,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,random,tp_leace,2.848150838064001e-06,0.34358490566037736,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,random,alpha_leace,2.848150838064001e-06,0.0,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,random,random_k,0.0,0.0,3,0.5650000000000001,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,0.5,random,oracle_nuisance_DIAGNOSTIC,0.0037737998604405742,0.48415094339622644,3,0.5650000000000001,0.595,,
Lee2019_MI,EEGNet,0,4,1.0,subject,identity,0.0,0.0,53,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,subject,leace,0.013213995813218249,0.4981132075471698,53,0.56,0.65,,
Lee2019_MI,EEGNet,0,4,1.0,subject,rlace,0.01775964455077539,0.29792452830188676,53,0.56,0.68,,
Lee2019_MI,EEGNet,0,4,1.0,subject,tos_vd,0.0,0.0,53,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,subject,tp_leace,0.0,0.3441509433962264,53,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,subject,alpha_leace,0.0,0.0,53,0.56,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,1.0,subject,random_k,0.0,0.0,53,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,subject,oracle_nuisance_DIAGNOSTIC,0.00490593981857268,0.48415094339622644,53,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,1.0,oracle,identity,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,oracle,leace,0.013213995813218249,0.4981132075471698,3,0.56,0.65,,
Lee2019_MI,EEGNet,0,4,1.0,oracle,rlace,0.01775964455077539,0.29792452830188676,3,0.56,0.68,,
Lee2019_MI,EEGNet,0,4,1.0,oracle,tos_vd,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,oracle,tp_leace,0.0,0.3441509433962264,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,oracle,alpha_leace,0.0,0.0,3,0.56,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,1.0,oracle,random_k,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,oracle,oracle_nuisance_DIAGNOSTIC,0.00490593981857268,0.48415094339622644,3,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,1.0,covariance_cluster,identity,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,covariance_cluster,leace,0.013213995813218249,0.4981132075471698,8,0.56,0.65,,
Lee2019_MI,EEGNet,0,4,1.0,covariance_cluster,rlace,0.01775964455077539,0.29792452830188676,8,0.56,0.68,,
Lee2019_MI,EEGNet,0,4,1.0,covariance_cluster,tos_vd,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,covariance_cluster,tp_leace,0.0,0.3441509433962264,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,covariance_cluster,alpha_leace,0.0,0.0,8,0.56,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,1.0,covariance_cluster,random_k,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.00490593981857268,0.48415094339622644,8,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,1.0,margin_cluster,identity,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,margin_cluster,leace,0.013213995813218249,0.4981132075471698,8,0.56,0.65,,
Lee2019_MI,EEGNet,0,4,1.0,margin_cluster,rlace,0.01775964455077539,0.29792452830188676,8,0.56,0.68,,
Lee2019_MI,EEGNet,0,4,1.0,margin_cluster,tos_vd,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,margin_cluster,tp_leace,0.0,0.3441509433962264,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,margin_cluster,alpha_leace,0.0,0.0,8,0.56,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,1.0,margin_cluster,random_k,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.00490593981857268,0.48415094339622644,8,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,1.0,augmentation_shift,identity,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,augmentation_shift,leace,0.013213995813218249,0.4981132075471698,8,0.56,0.65,,
Lee2019_MI,EEGNet,0,4,1.0,augmentation_shift,rlace,0.01775964455077539,0.29792452830188676,8,0.56,0.68,,
Lee2019_MI,EEGNet,0,4,1.0,augmentation_shift,tos_vd,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,augmentation_shift,tp_leace,0.0,0.3441509433962264,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,augmentation_shift,alpha_leace,0.0,0.0,8,0.56,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,1.0,augmentation_shift,random_k,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.00490593981857268,0.48415094339622644,8,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,1.0,random,identity,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,random,leace,0.013213995813218249,0.4981132075471698,3,0.56,0.65,,
Lee2019_MI,EEGNet,0,4,1.0,random,rlace,0.01775964455077539,0.29792452830188676,3,0.56,0.68,,
Lee2019_MI,EEGNet,0,4,1.0,random,tos_vd,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,random,tp_leace,0.0,0.3441509433962264,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,random,alpha_leace,0.0,0.0,3,0.56,0.5650000000000001,,
Lee2019_MI,EEGNet,0,4,1.0,random,random_k,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,1.0,random,oracle_nuisance_DIAGNOSTIC,0.00490593981857268,0.48415094339622644,3,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,2.0,subject,identity,0.0,0.0,53,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,subject,leace,0.013026729895615263,0.4981132075471698,53,0.56,0.645,,
Lee2019_MI,EEGNet,0,4,2.0,subject,rlace,0.012283362526879449,0.07566037735849052,53,0.56,0.615,,
Lee2019_MI,EEGNet,0,4,2.0,subject,tos_vd,0.0,0.0,53,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,subject,tp_leace,0.0001872659176029856,0.3409433962264151,53,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,subject,alpha_leace,0.0001872659176029856,0.0,53,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,subject,random_k,0.0,0.0,53,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,subject,oracle_nuisance_DIAGNOSTIC,0.00471582575013163,0.48415094339622644,53,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,2.0,oracle,identity,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,oracle,leace,0.013026729895615263,0.4981132075471698,3,0.56,0.645,,
Lee2019_MI,EEGNet,0,4,2.0,oracle,rlace,0.012283362526879449,0.07566037735849052,3,0.56,0.615,,
Lee2019_MI,EEGNet,0,4,2.0,oracle,tos_vd,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,oracle,tp_leace,0.0001872659176029856,0.3409433962264151,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,oracle,alpha_leace,0.0001872659176029856,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,oracle,random_k,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,oracle,oracle_nuisance_DIAGNOSTIC,0.00471582575013163,0.48415094339622644,3,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,2.0,covariance_cluster,identity,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,covariance_cluster,leace,0.013026729895615263,0.4981132075471698,8,0.56,0.645,,
Lee2019_MI,EEGNet,0,4,2.0,covariance_cluster,rlace,0.012283362526879449,0.07566037735849052,8,0.56,0.615,,
Lee2019_MI,EEGNet,0,4,2.0,covariance_cluster,tos_vd,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,covariance_cluster,tp_leace,0.0001872659176029856,0.3409433962264151,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,covariance_cluster,alpha_leace,0.0001872659176029856,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,covariance_cluster,random_k,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.00471582575013163,0.48415094339622644,8,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,2.0,margin_cluster,identity,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,margin_cluster,leace,0.013026729895615263,0.4981132075471698,8,0.56,0.645,,
Lee2019_MI,EEGNet,0,4,2.0,margin_cluster,rlace,0.012283362526879449,0.07566037735849052,8,0.56,0.615,,
Lee2019_MI,EEGNet,0,4,2.0,margin_cluster,tos_vd,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,margin_cluster,tp_leace,0.0001872659176029856,0.3409433962264151,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,margin_cluster,alpha_leace,0.0001872659176029856,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,margin_cluster,random_k,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.00471582575013163,0.48415094339622644,8,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,2.0,augmentation_shift,identity,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,augmentation_shift,leace,0.013026729895615263,0.4981132075471698,8,0.56,0.645,,
Lee2019_MI,EEGNet,0,4,2.0,augmentation_shift,rlace,0.012283362526879449,0.07566037735849052,8,0.56,0.615,,
Lee2019_MI,EEGNet,0,4,2.0,augmentation_shift,tos_vd,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,augmentation_shift,tp_leace,0.0001872659176029856,0.3409433962264151,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,augmentation_shift,alpha_leace,0.0001872659176029856,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,augmentation_shift,random_k,0.0,0.0,8,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.00471582575013163,0.48415094339622644,8,0.56,0.595,,
Lee2019_MI,EEGNet,0,4,2.0,random,identity,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,random,leace,0.013026729895615263,0.4981132075471698,3,0.56,0.645,,
Lee2019_MI,EEGNet,0,4,2.0,random,rlace,0.012283362526879449,0.07566037735849052,3,0.56,0.615,,
Lee2019_MI,EEGNet,0,4,2.0,random,tos_vd,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,random,tp_leace,0.0001872659176029856,0.3409433962264151,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,random,alpha_leace,0.0001872659176029856,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,random,random_k,0.0,0.0,3,0.56,0.56,,
Lee2019_MI,EEGNet,0,4,2.0,random,oracle_nuisance_DIAGNOSTIC,0.00471582575013163,0.48415094339622644,3,0.56,0.595,,
Lee2019_MI,EEGNet,0,5,0.5,subject,identity,0.0,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,subject,leace,0.010789784022036897,0.4984905660377359,53,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,subject,rlace,0.010783802870354742,0.39754716981132077,53,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,subject,tos_vd,0.0,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,subject,tp_leace,-2.9905758410775363e-06,0.25792452830188684,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,subject,alpha_leace,-0.00018719580681392234,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,subject,random_k,0.0,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,subject,oracle_nuisance_DIAGNOSTIC,0.0018988732507089212,0.48018867924528297,53,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,oracle,identity,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,oracle,leace,0.010789784022036897,0.4984905660377359,3,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,oracle,rlace,0.010783802870354742,0.39754716981132077,3,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,oracle,tos_vd,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,oracle,tp_leace,-2.9905758410775363e-06,0.25792452830188684,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,oracle,alpha_leace,-0.00018719580681392234,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,oracle,random_k,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,oracle,oracle_nuisance_DIAGNOSTIC,0.0018988732507089212,0.48018867924528297,3,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,covariance_cluster,identity,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,covariance_cluster,leace,0.010789784022036897,0.4984905660377359,8,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,covariance_cluster,rlace,0.010783802870354742,0.39754716981132077,8,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,covariance_cluster,tos_vd,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,covariance_cluster,tp_leace,-2.9905758410775363e-06,0.25792452830188684,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,covariance_cluster,alpha_leace,-0.00018719580681392234,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,covariance_cluster,random_k,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.0018988732507089212,0.48018867924528297,8,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,margin_cluster,identity,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,margin_cluster,leace,0.010789784022036897,0.4984905660377359,8,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,margin_cluster,rlace,0.010783802870354742,0.39754716981132077,8,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,margin_cluster,tos_vd,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,margin_cluster,tp_leace,-2.9905758410775363e-06,0.25792452830188684,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,margin_cluster,alpha_leace,-0.00018719580681392234,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,margin_cluster,random_k,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.0018988732507089212,0.48018867924528297,8,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,augmentation_shift,identity,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,augmentation_shift,leace,0.010789784022036897,0.4984905660377359,8,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,augmentation_shift,rlace,0.010783802870354742,0.39754716981132077,8,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,augmentation_shift,tos_vd,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,augmentation_shift,tp_leace,-2.9905758410775363e-06,0.25792452830188684,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,augmentation_shift,alpha_leace,-0.00018719580681392234,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,augmentation_shift,random_k,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.0018988732507089212,0.48018867924528297,8,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,random,identity,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,random,leace,0.010789784022036897,0.4984905660377359,3,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,random,rlace,0.010783802870354742,0.39754716981132077,3,0.8200000000000001,0.855,,
Lee2019_MI,EEGNet,0,5,0.5,random,tos_vd,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,random,tp_leace,-2.9905758410775363e-06,0.25792452830188684,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,random,alpha_leace,-0.00018719580681392234,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,random,random_k,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,0.5,random,oracle_nuisance_DIAGNOSTIC,0.0018988732507089212,0.48018867924528297,3,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,subject,identity,0.0,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,subject,leace,0.010424364135932285,0.4984905660377359,53,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,1.0,subject,rlace,0.010023057339734631,0.2875471698113208,53,0.8200000000000001,0.845,,
Lee2019_MI,EEGNet,0,5,1.0,subject,tos_vd,0.0,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,subject,tp_leace,0.0,0.26754716981132076,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,subject,alpha_leace,-0.0001842052309728448,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,subject,random_k,0.0,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,subject,oracle_nuisance_DIAGNOSTIC,0.0019078449782321538,0.48018867924528297,53,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,oracle,identity,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,oracle,leace,0.010424364135932285,0.4984905660377359,3,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,1.0,oracle,rlace,0.010023057339734631,0.2875471698113208,3,0.8200000000000001,0.845,,
Lee2019_MI,EEGNet,0,5,1.0,oracle,tos_vd,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,oracle,tp_leace,0.0,0.26754716981132076,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,oracle,alpha_leace,-0.0001842052309728448,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,oracle,random_k,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,oracle,oracle_nuisance_DIAGNOSTIC,0.0019078449782321538,0.48018867924528297,3,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,covariance_cluster,identity,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,covariance_cluster,leace,0.010424364135932285,0.4984905660377359,8,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,1.0,covariance_cluster,rlace,0.010023057339734631,0.2875471698113208,8,0.8200000000000001,0.845,,
Lee2019_MI,EEGNet,0,5,1.0,covariance_cluster,tos_vd,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,covariance_cluster,tp_leace,0.0,0.26754716981132076,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,covariance_cluster,alpha_leace,-0.0001842052309728448,0.0,8,0.8200000000000001,0.8200000000000001,,
