dataset,backbone,seed,fold,alpha,env,intervention,task_drop,domain_gain,n_env,tgt_bacc_full,tgt_bacc_eras,skip,fail
Cho2017,EEGNet,0,4,0.5,margin_cluster,leace,0.010303485576923177,0.4941860465116279,8,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,margin_cluster,rlace,0.00814002403846159,0.39515503875968994,8,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,margin_cluster,tos_vd,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,margin_cluster,tp_leace,0.0001953125000000444,0.15833333333333333,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,margin_cluster,alpha_leace,0.00038762019230775824,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,margin_cluster,random_k,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.0058413461538462386,0.47073643410852717,8,0.73,0.755,,
Cho2017,EEGNet,0,4,0.5,augmentation_shift,identity,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,augmentation_shift,leace,0.010303485576923177,0.4941860465116279,8,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,augmentation_shift,rlace,0.00814002403846159,0.39515503875968994,8,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,augmentation_shift,tos_vd,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,augmentation_shift,tp_leace,0.0001953125000000444,0.15833333333333333,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,augmentation_shift,alpha_leace,0.00038762019230775824,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,augmentation_shift,random_k,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.0058413461538462386,0.47073643410852717,8,0.73,0.755,,
Cho2017,EEGNet,0,4,0.5,random,identity,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,random,leace,0.010303485576923177,0.4941860465116279,3,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,random,rlace,0.00814002403846159,0.39515503875968994,3,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,random,tos_vd,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,random,tp_leace,0.0001953125000000444,0.15833333333333333,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,random,alpha_leace,0.00038762019230775824,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,random,random_k,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,random,oracle_nuisance_DIAGNOSTIC,0.0058413461538462386,0.47073643410852717,3,0.73,0.755,,
Cho2017,EEGNet,0,4,1.0,subject,identity,0.0,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,subject,leace,0.009909855769230869,0.4941860465116279,51,0.73,0.76,,
Cho2017,EEGNet,0,4,1.0,subject,rlace,0.005222355769230802,0.24108527131782942,51,0.73,0.75,,
Cho2017,EEGNet,0,4,1.0,subject,tos_vd,0.0,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,subject,tp_leace,0.0,0.1622093023255814,51,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,subject,alpha_leace,0.00019230769230782485,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,subject,random_k,0.0,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,subject,oracle_nuisance_DIAGNOSTIC,0.004675480769230855,0.47073643410852717,51,0.73,0.755,,
Cho2017,EEGNet,0,4,1.0,oracle,identity,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,oracle,leace,0.009909855769230869,0.4941860465116279,3,0.73,0.76,,
Cho2017,EEGNet,0,4,1.0,oracle,rlace,0.005222355769230802,0.24108527131782942,3,0.73,0.75,,
Cho2017,EEGNet,0,4,1.0,oracle,tos_vd,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,oracle,tp_leace,0.0,0.1622093023255814,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,oracle,alpha_leace,0.00019230769230782485,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,oracle,random_k,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,oracle,oracle_nuisance_DIAGNOSTIC,0.004675480769230855,0.47073643410852717,3,0.73,0.755,,
Cho2017,EEGNet,0,4,1.0,covariance_cluster,identity,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,covariance_cluster,leace,0.009909855769230869,0.4941860465116279,8,0.73,0.76,,
Cho2017,EEGNet,0,4,1.0,covariance_cluster,rlace,0.005222355769230802,0.24108527131782942,8,0.73,0.75,,
Cho2017,EEGNet,0,4,1.0,covariance_cluster,tos_vd,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,covariance_cluster,tp_leace,0.0,0.1622093023255814,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,covariance_cluster,alpha_leace,0.00019230769230782485,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,covariance_cluster,random_k,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.004675480769230855,0.47073643410852717,8,0.73,0.755,,
Cho2017,EEGNet,0,4,1.0,margin_cluster,identity,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,margin_cluster,leace,0.009909855769230869,0.4941860465116279,8,0.73,0.76,,
Cho2017,EEGNet,0,4,1.0,margin_cluster,rlace,0.005222355769230802,0.24108527131782942,8,0.73,0.75,,
Cho2017,EEGNet,0,4,1.0,margin_cluster,tos_vd,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,margin_cluster,tp_leace,0.0,0.1622093023255814,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,margin_cluster,alpha_leace,0.00019230769230782485,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,margin_cluster,random_k,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.004675480769230855,0.47073643410852717,8,0.73,0.755,,
Cho2017,EEGNet,0,4,1.0,augmentation_shift,identity,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,augmentation_shift,leace,0.009909855769230869,0.4941860465116279,8,0.73,0.76,,
Cho2017,EEGNet,0,4,1.0,augmentation_shift,rlace,0.005222355769230802,0.24108527131782942,8,0.73,0.75,,
Cho2017,EEGNet,0,4,1.0,augmentation_shift,tos_vd,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,augmentation_shift,tp_leace,0.0,0.1622093023255814,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,augmentation_shift,alpha_leace,0.00019230769230782485,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,augmentation_shift,random_k,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.004675480769230855,0.47073643410852717,8,0.73,0.755,,
Cho2017,EEGNet,0,4,1.0,random,identity,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,random,leace,0.009909855769230869,0.4941860465116279,3,0.73,0.76,,
Cho2017,EEGNet,0,4,1.0,random,rlace,0.005222355769230802,0.24108527131782942,3,0.73,0.75,,
Cho2017,EEGNet,0,4,1.0,random,tos_vd,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,random,tp_leace,0.0,0.1622093023255814,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,random,alpha_leace,0.00019230769230782485,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,random,random_k,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,1.0,random,oracle_nuisance_DIAGNOSTIC,0.004675480769230855,0.47073643410852717,3,0.73,0.755,,
Cho2017,EEGNet,0,4,2.0,subject,identity,0.0,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,subject,leace,0.010285456730769305,0.4941860465116279,51,0.73,0.76,,
Cho2017,EEGNet,0,4,2.0,subject,rlace,-0.0005679086538460387,0.03701550387596897,51,0.73,0.74,,
Cho2017,EEGNet,0,4,2.0,subject,tos_vd,0.0,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,subject,tp_leace,0.00018930288461538325,0.16201550387596897,51,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,subject,alpha_leace,-3.0048076922195577e-06,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,subject,random_k,0.0,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,subject,oracle_nuisance_DIAGNOSTIC,0.0048647836538462386,0.47073643410852717,51,0.73,0.755,,
Cho2017,EEGNet,0,4,2.0,oracle,identity,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,oracle,leace,0.010285456730769305,0.4941860465116279,3,0.73,0.76,,
Cho2017,EEGNet,0,4,2.0,oracle,rlace,-0.0005679086538460387,0.03701550387596897,3,0.73,0.74,,
Cho2017,EEGNet,0,4,2.0,oracle,tos_vd,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,oracle,tp_leace,0.00018930288461538325,0.16201550387596897,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,oracle,alpha_leace,-3.0048076922195577e-06,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,oracle,random_k,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,oracle,oracle_nuisance_DIAGNOSTIC,0.0048647836538462386,0.47073643410852717,3,0.73,0.755,,
Cho2017,EEGNet,0,4,2.0,covariance_cluster,identity,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,covariance_cluster,leace,0.010285456730769305,0.4941860465116279,8,0.73,0.76,,
Cho2017,EEGNet,0,4,2.0,covariance_cluster,rlace,-0.0005679086538460387,0.03701550387596897,8,0.73,0.74,,
Cho2017,EEGNet,0,4,2.0,covariance_cluster,tos_vd,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,covariance_cluster,tp_leace,0.00018930288461538325,0.16201550387596897,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,covariance_cluster,alpha_leace,-3.0048076922195577e-06,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,covariance_cluster,random_k,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.0048647836538462386,0.47073643410852717,8,0.73,0.755,,
Cho2017,EEGNet,0,4,2.0,margin_cluster,identity,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,margin_cluster,leace,0.010285456730769305,0.4941860465116279,8,0.73,0.76,,
Cho2017,EEGNet,0,4,2.0,margin_cluster,rlace,-0.0005679086538460387,0.03701550387596897,8,0.73,0.74,,
Cho2017,EEGNet,0,4,2.0,margin_cluster,tos_vd,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,margin_cluster,tp_leace,0.00018930288461538325,0.16201550387596897,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,margin_cluster,alpha_leace,-3.0048076922195577e-06,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,margin_cluster,random_k,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.0048647836538462386,0.47073643410852717,8,0.73,0.755,,
Cho2017,EEGNet,0,4,2.0,augmentation_shift,identity,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,augmentation_shift,leace,0.010285456730769305,0.4941860465116279,8,0.73,0.76,,
Cho2017,EEGNet,0,4,2.0,augmentation_shift,rlace,-0.0005679086538460387,0.03701550387596897,8,0.73,0.74,,
Cho2017,EEGNet,0,4,2.0,augmentation_shift,tos_vd,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,augmentation_shift,tp_leace,0.00018930288461538325,0.16201550387596897,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,augmentation_shift,alpha_leace,-3.0048076922195577e-06,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,augmentation_shift,random_k,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.0048647836538462386,0.47073643410852717,8,0.73,0.755,,
Cho2017,EEGNet,0,4,2.0,random,identity,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,random,leace,0.010285456730769305,0.4941860465116279,3,0.73,0.76,,
Cho2017,EEGNet,0,4,2.0,random,rlace,-0.0005679086538460387,0.03701550387596897,3,0.73,0.74,,
Cho2017,EEGNet,0,4,2.0,random,tos_vd,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,random,tp_leace,0.00018930288461538325,0.16201550387596897,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,random,alpha_leace,-3.0048076922195577e-06,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,random,random_k,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,2.0,random,oracle_nuisance_DIAGNOSTIC,0.0048647836538462386,0.47073643410852717,3,0.73,0.755,,
Cho2017,EEGNet,0,5,0.5,subject,identity,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,subject,leace,0.00928485576923066,0.49554263565891477,51,0.57,0.62,,
Cho2017,EEGNet,0,5,0.5,subject,rlace,0.005814302884615374,0.3922480620155039,51,0.57,0.605,,
Cho2017,EEGNet,0,5,0.5,subject,tos_vd,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,subject,tp_leace,-0.0005739182692308109,0.1846899224806201,51,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,subject,alpha_leace,0.0003876201923076472,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,subject,random_k,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,subject,oracle_nuisance_DIAGNOSTIC,0.000558894230769158,0.4660852713178295,51,0.57,0.585,,
Cho2017,EEGNet,0,5,0.5,oracle,identity,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,oracle,leace,0.00928485576923066,0.49554263565891477,3,0.57,0.62,,
Cho2017,EEGNet,0,5,0.5,oracle,rlace,0.005814302884615374,0.3922480620155039,3,0.57,0.605,,
Cho2017,EEGNet,0,5,0.5,oracle,tos_vd,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,oracle,tp_leace,-0.0005739182692308109,0.1846899224806201,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,oracle,alpha_leace,0.0003876201923076472,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,oracle,random_k,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,oracle,oracle_nuisance_DIAGNOSTIC,0.000558894230769158,0.4660852713178295,3,0.57,0.585,,
Cho2017,EEGNet,0,5,0.5,covariance_cluster,identity,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,covariance_cluster,leace,0.00928485576923066,0.49554263565891477,8,0.57,0.62,,
Cho2017,EEGNet,0,5,0.5,covariance_cluster,rlace,0.005814302884615374,0.3922480620155039,8,0.57,0.605,,
Cho2017,EEGNet,0,5,0.5,covariance_cluster,tos_vd,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,covariance_cluster,tp_leace,-0.0005739182692308109,0.1846899224806201,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,covariance_cluster,alpha_leace,0.0003876201923076472,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,covariance_cluster,random_k,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.000558894230769158,0.4660852713178295,8,0.57,0.585,,
Cho2017,EEGNet,0,5,0.5,margin_cluster,identity,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,margin_cluster,leace,0.00928485576923066,0.49554263565891477,8,0.57,0.62,,
Cho2017,EEGNet,0,5,0.5,margin_cluster,rlace,0.005814302884615374,0.3922480620155039,8,0.57,0.605,,
Cho2017,EEGNet,0,5,0.5,margin_cluster,tos_vd,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,margin_cluster,tp_leace,-0.0005739182692308109,0.1846899224806201,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,margin_cluster,alpha_leace,0.0003876201923076472,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,margin_cluster,random_k,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.000558894230769158,0.4660852713178295,8,0.57,0.585,,
Cho2017,EEGNet,0,5,0.5,augmentation_shift,identity,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,augmentation_shift,leace,0.00928485576923066,0.49554263565891477,8,0.57,0.62,,
Cho2017,EEGNet,0,5,0.5,augmentation_shift,rlace,0.005814302884615374,0.3922480620155039,8,0.57,0.605,,
Cho2017,EEGNet,0,5,0.5,augmentation_shift,tos_vd,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,augmentation_shift,tp_leace,-0.0005739182692308109,0.1846899224806201,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,augmentation_shift,alpha_leace,0.0003876201923076472,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,augmentation_shift,random_k,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.000558894230769158,0.4660852713178295,8,0.57,0.585,,
Cho2017,EEGNet,0,5,0.5,random,identity,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,random,leace,0.00928485576923066,0.49554263565891477,3,0.57,0.62,,
Cho2017,EEGNet,0,5,0.5,random,rlace,0.005814302884615374,0.3922480620155039,3,0.57,0.605,,
Cho2017,EEGNet,0,5,0.5,random,tos_vd,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,random,tp_leace,-0.0005739182692308109,0.1846899224806201,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,random,alpha_leace,0.0003876201923076472,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,random,random_k,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,0.5,random,oracle_nuisance_DIAGNOSTIC,0.000558894230769158,0.4660852713178295,3,0.57,0.585,,
Cho2017,EEGNet,0,5,1.0,subject,identity,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,subject,leace,0.009867788461538574,0.49554263565891477,51,0.57,0.625,,
Cho2017,EEGNet,0,5,1.0,subject,rlace,0.00309194711538463,0.25387596899224807,51,0.57,0.6,,
Cho2017,EEGNet,0,5,1.0,subject,tos_vd,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,subject,tp_leace,-0.0005769230769230305,0.19573643410852715,51,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,subject,alpha_leace,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,subject,random_k,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,subject,oracle_nuisance_DIAGNOSTIC,0.0009495192307692468,0.4660852713178295,51,0.57,0.585,,
Cho2017,EEGNet,0,5,1.0,oracle,identity,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,oracle,leace,0.009867788461538574,0.49554263565891477,3,0.57,0.625,,
Cho2017,EEGNet,0,5,1.0,oracle,rlace,0.00309194711538463,0.25387596899224807,3,0.57,0.6,,
Cho2017,EEGNet,0,5,1.0,oracle,tos_vd,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,oracle,tp_leace,-0.0005769230769230305,0.19573643410852715,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,oracle,alpha_leace,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,oracle,random_k,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,oracle,oracle_nuisance_DIAGNOSTIC,0.0009495192307692468,0.4660852713178295,3,0.57,0.585,,
Cho2017,EEGNet,0,5,1.0,covariance_cluster,identity,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,covariance_cluster,leace,0.009867788461538574,0.49554263565891477,8,0.57,0.625,,
Cho2017,EEGNet,0,5,1.0,covariance_cluster,rlace,0.00309194711538463,0.25387596899224807,8,0.57,0.6,,
Cho2017,EEGNet,0,5,1.0,covariance_cluster,tos_vd,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,covariance_cluster,tp_leace,-0.0005769230769230305,0.19573643410852715,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,covariance_cluster,alpha_leace,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,covariance_cluster,random_k,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.0009495192307692468,0.4660852713178295,8,0.57,0.585,,
Cho2017,EEGNet,0,5,1.0,margin_cluster,identity,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,margin_cluster,leace,0.009867788461538574,0.49554263565891477,8,0.57,0.625,,
Cho2017,EEGNet,0,5,1.0,margin_cluster,rlace,0.00309194711538463,0.25387596899224807,8,0.57,0.6,,
Cho2017,EEGNet,0,5,1.0,margin_cluster,tos_vd,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,margin_cluster,tp_leace,-0.0005769230769230305,0.19573643410852715,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,margin_cluster,alpha_leace,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,margin_cluster,random_k,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.0009495192307692468,0.4660852713178295,8,0.57,0.585,,
Cho2017,EEGNet,0,5,1.0,augmentation_shift,identity,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,augmentation_shift,leace,0.009867788461538574,0.49554263565891477,8,0.57,0.625,,
Cho2017,EEGNet,0,5,1.0,augmentation_shift,rlace,0.00309194711538463,0.25387596899224807,8,0.57,0.6,,
Cho2017,EEGNet,0,5,1.0,augmentation_shift,tos_vd,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,augmentation_shift,tp_leace,-0.0005769230769230305,0.19573643410852715,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,augmentation_shift,alpha_leace,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,augmentation_shift,random_k,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.0009495192307692468,0.4660852713178295,8,0.57,0.585,,
Cho2017,EEGNet,0,5,1.0,random,identity,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,random,leace,0.009867788461538574,0.49554263565891477,3,0.57,0.625,,
Cho2017,EEGNet,0,5,1.0,random,rlace,0.00309194711538463,0.25387596899224807,3,0.57,0.6,,
Cho2017,EEGNet,0,5,1.0,random,tos_vd,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,random,tp_leace,-0.0005769230769230305,0.19573643410852715,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,random,alpha_leace,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,random,random_k,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,1.0,random,oracle_nuisance_DIAGNOSTIC,0.0009495192307692468,0.4660852713178295,3,0.57,0.585,,
Cho2017,EEGNet,0,5,2.0,subject,identity,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,subject,leace,0.009287860576923102,0.49554263565891477,51,0.57,0.625,,
Cho2017,EEGNet,0,5,2.0,subject,rlace,0.0021063701923077494,0.03527131782945736,51,0.57,0.58,,
Cho2017,EEGNet,0,5,2.0,subject,tos_vd,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,subject,tp_leace,0.0,0.19825581395348835,51,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,subject,alpha_leace,0.0003906250000000888,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,subject,random_k,0.0,0.0,51,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,subject,oracle_nuisance_DIAGNOSTIC,0.0015324519230769384,0.4660852713178295,51,0.57,0.585,,
Cho2017,EEGNet,0,5,2.0,oracle,identity,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,oracle,leace,0.009287860576923102,0.49554263565891477,3,0.57,0.625,,
Cho2017,EEGNet,0,5,2.0,oracle,rlace,0.0021063701923077494,0.03527131782945736,3,0.57,0.58,,
Cho2017,EEGNet,0,5,2.0,oracle,tos_vd,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,oracle,tp_leace,0.0,0.19825581395348835,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,oracle,alpha_leace,0.0003906250000000888,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,oracle,random_k,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,oracle,oracle_nuisance_DIAGNOSTIC,0.0015324519230769384,0.4660852713178295,3,0.57,0.585,,
Cho2017,EEGNet,0,5,2.0,covariance_cluster,identity,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,covariance_cluster,leace,0.009287860576923102,0.49554263565891477,8,0.57,0.625,,
Cho2017,EEGNet,0,5,2.0,covariance_cluster,rlace,0.0021063701923077494,0.03527131782945736,8,0.57,0.58,,
Cho2017,EEGNet,0,5,2.0,covariance_cluster,tos_vd,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,covariance_cluster,tp_leace,0.0,0.19825581395348835,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,covariance_cluster,alpha_leace,0.0003906250000000888,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,covariance_cluster,random_k,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.0015324519230769384,0.4660852713178295,8,0.57,0.585,,
Cho2017,EEGNet,0,5,2.0,margin_cluster,identity,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,margin_cluster,leace,0.009287860576923102,0.49554263565891477,8,0.57,0.625,,
