null,replicate,max_statistic,family_size
N3_trajectory_preserving,240,0.19252312892702308,24
N3_trajectory_preserving,241,0.20367134086177252,24
N3_trajectory_preserving,242,0.18172815453658525,24
N3_trajectory_preserving,243,0.20316693154649912,24
N3_trajectory_preserving,244,0.19051132587425626,24
N3_trajectory_preserving,245,0.1957496912083237,24
N3_trajectory_preserving,246,0.1950362273169141,24
N3_trajectory_preserving,247,0.2011991788301899,24
N3_trajectory_preserving,248,0.20680287009595186,24
N3_trajectory_preserving,249,0.1887334877427992,24
N3_trajectory_preserving,250,0.20235921896149628,24
N3_trajectory_preserving,251,0.19915251819695845,24
N3_trajectory_preserving,252,0.1962592537839609,24
N3_trajectory_preserving,253,0.18910805652758148,24
N3_trajectory_preserving,254,0.18795526600652107,24
N3_trajectory_preserving,255,0.2022740063587741,24
N3_trajectory_preserving,256,0.20208087546724124,24
N3_trajectory_preserving,257,0.1948101814440813,24
N3_trajectory_preserving,258,0.19648650649043342,24
N3_trajectory_preserving,259,0.20772867941244497,24
N3_trajectory_preserving,260,0.19388743182531107,24
N3_trajectory_preserving,261,0.19354347908200753,24
N3_trajectory_preserving,262,0.22106739691499244,24
N3_trajectory_preserving,263,0.19666967434599042,24
N3_trajectory_preserving,264,0.20314172003424918,24
N3_trajectory_preserving,265,0.19322647628505812,24
N3_trajectory_preserving,266,0.20497541143693315,24
N3_trajectory_preserving,267,0.20369135493495674,24
N3_trajectory_preserving,268,0.19213002576447535,24
N3_trajectory_preserving,269,0.20749949533806278,24
N3_trajectory_preserving,270,0.20024883284609124,24
N3_trajectory_preserving,271,0.19494977742315905,24
N3_trajectory_preserving,272,0.20250594322143384,24
N3_trajectory_preserving,273,0.1926563375180683,24
N3_trajectory_preserving,274,0.19688162576849488,24
N3_trajectory_preserving,275,0.1948548355401875,24
N3_trajectory_preserving,276,0.1921586970433745,24
N3_trajectory_preserving,277,0.18327249970322207,24
N3_trajectory_preserving,278,0.19147191751441517,24
N3_trajectory_preserving,279,0.2298822987499133,24
N3_trajectory_preserving,280,0.1950485623639939,24
N3_trajectory_preserving,281,0.19056063854362376,24
N3_trajectory_preserving,282,0.20224399821651787,24
N3_trajectory_preserving,283,0.198704800004664,24
N3_trajectory_preserving,284,0.19020166086341503,24
N3_trajectory_preserving,285,0.19935270157625942,24
N3_trajectory_preserving,286,0.20350191177153734,24
N3_trajectory_preserving,287,0.19402582458639223,24
N3_trajectory_preserving,288,0.2011761241960329,24
N3_trajectory_preserving,289,0.19976649598454363,24
N3_trajectory_preserving,290,0.20319320781353428,24
N3_trajectory_preserving,291,0.19552907571495426,24
N3_trajectory_preserving,292,0.1951042702536973,24
N3_trajectory_preserving,293,0.19749664185728075,24
N3_trajectory_preserving,294,0.20456484911872874,24
N3_trajectory_preserving,295,0.21253936790824152,24
N3_trajectory_preserving,296,0.18378685304886103,24
N3_trajectory_preserving,297,0.20435104226769843,24
N3_trajectory_preserving,298,0.18693434848010526,24
N3_trajectory_preserving,299,0.19873928120558887,24
N3_trajectory_preserving,300,0.2097891085800372,24
N3_trajectory_preserving,301,0.2074816313311877,24
N3_trajectory_preserving,302,0.19099543251253262,24
N3_trajectory_preserving,303,0.18377924517842692,24
N3_trajectory_preserving,304,0.20016784990029485,24
N3_trajectory_preserving,305,0.18882519748674687,24
N3_trajectory_preserving,306,0.1914728837626687,24
N3_trajectory_preserving,307,0.1935869112474773,24
N3_trajectory_preserving,308,0.19297816373222637,24
N3_trajectory_preserving,309,0.20905924284473953,24
N3_trajectory_preserving,310,0.19711397368373246,24
N3_trajectory_preserving,311,0.19638566474189567,24
N3_trajectory_preserving,312,0.1799621296698884,24
N3_trajectory_preserving,313,0.2032130427498734,24
N3_trajectory_preserving,314,0.20090917992422902,24
N3_trajectory_preserving,315,0.20099152379124352,24
N3_trajectory_preserving,316,0.20075081928667013,24
N3_trajectory_preserving,317,0.19482920102580956,24
N3_trajectory_preserving,318,0.18988162370063655,24
N3_trajectory_preserving,319,0.1990143693287034,24
N3_trajectory_preserving,320,0.20402301598312322,24
N3_trajectory_preserving,321,0.18385030886155973,24
N3_trajectory_preserving,322,0.20034117159591702,24
N3_trajectory_preserving,323,0.19698880751449055,24
N3_trajectory_preserving,324,0.1956890553739912,24
N3_trajectory_preserving,325,0.20058177810070482,24
N3_trajectory_preserving,326,0.18761008522894523,24
N3_trajectory_preserving,327,0.2015289972598291,24
N3_trajectory_preserving,328,0.19608742070480956,24
N3_trajectory_preserving,329,0.2046121524937402,24
N3_trajectory_preserving,330,0.19779412948533645,24
N3_trajectory_preserving,331,0.20066286628942237,24
N3_trajectory_preserving,332,0.19605384332775339,24
N3_trajectory_preserving,333,0.2004943145848622,24
N3_trajectory_preserving,334,0.198043147615922,24
N3_trajectory_preserving,335,0.18579695556871742,24
N3_trajectory_preserving,336,0.21188854514596625,24
N3_trajectory_preserving,337,0.19368595135327193,24
N3_trajectory_preserving,338,0.1898257786257035,24
N3_trajectory_preserving,339,0.19339880727879719,24
N3_trajectory_preserving,340,0.20375956970712866,24
N3_trajectory_preserving,341,0.19198845380766558,24
N3_trajectory_preserving,342,0.19827113807771615,24
N3_trajectory_preserving,343,0.2087790153150928,24
N3_trajectory_preserving,344,0.1964459477095189,24
N3_trajectory_preserving,345,0.1950704849899625,24
N3_trajectory_preserving,346,0.20782715306921798,24
N3_trajectory_preserving,347,0.19237511628298362,24
N3_trajectory_preserving,348,0.1984612924134119,24
N3_trajectory_preserving,349,0.19008999398871534,24
N3_trajectory_preserving,350,0.19321320957935575,24
N3_trajectory_preserving,351,0.19934243851268754,24
N3_trajectory_preserving,352,0.19757957151558658,24
N3_trajectory_preserving,353,0.20062506210794828,24
N3_trajectory_preserving,354,0.19314826511281968,24
N3_trajectory_preserving,355,0.1996726496121468,24
N3_trajectory_preserving,356,0.19438886275312217,24
N3_trajectory_preserving,357,0.19218019787502538,24
N3_trajectory_preserving,358,0.18490074639612555,24
N3_trajectory_preserving,359,0.21624518616832047,24
N3_trajectory_preserving,360,0.19546254622709136,24
N3_trajectory_preserving,361,0.19146555685162203,24
N3_trajectory_preserving,362,0.19210545790340527,24
N3_trajectory_preserving,363,0.20727328941826087,24
N3_trajectory_preserving,364,0.2015889480953567,24
N3_trajectory_preserving,365,0.20122433534625883,24
N3_trajectory_preserving,366,0.20585114061891513,24
N3_trajectory_preserving,367,0.20543433833711194,24
N3_trajectory_preserving,368,0.18153461800201226,24
N3_trajectory_preserving,369,0.20983516661244275,24
N3_trajectory_preserving,370,0.18418748952240144,24
N3_trajectory_preserving,371,0.18957535152155328,24
N3_trajectory_preserving,372,0.19363125353093164,24
N3_trajectory_preserving,373,0.19234227913404459,24
N3_trajectory_preserving,374,0.1960519925581033,24
N3_trajectory_preserving,375,0.20659166800829715,24
N3_trajectory_preserving,376,0.19866877836992883,24
N3_trajectory_preserving,377,0.20891652161927074,24
N3_trajectory_preserving,378,0.18739639492421648,24
N3_trajectory_preserving,379,0.20582997999248273,24
N3_trajectory_preserving,380,0.19539092117263326,24
N3_trajectory_preserving,381,0.20176184921333043,24
N3_trajectory_preserving,382,0.19784496887404546,24
N3_trajectory_preserving,383,0.18876073109081937,24
N3_trajectory_preserving,384,0.21098736976183002,24
N3_trajectory_preserving,385,0.20565014956727617,24
N3_trajectory_preserving,386,0.20257675487407514,24
N3_trajectory_preserving,387,0.20094360261789312,24
N3_trajectory_preserving,388,0.21039392769453003,24
N3_trajectory_preserving,389,0.1930262868385707,24
N3_trajectory_preserving,390,0.20673845966132404,24
N3_trajectory_preserving,391,0.20149460107818773,24
N3_trajectory_preserving,392,0.19880437068222362,24
N3_trajectory_preserving,393,0.1976979486801338,24
N3_trajectory_preserving,394,0.18923767206045627,24
N3_trajectory_preserving,395,0.1903201988152233,24
N3_trajectory_preserving,396,0.20069089228337164,24
N3_trajectory_preserving,397,0.19744364848466922,24
N3_trajectory_preserving,398,0.20633519464998482,24
N3_trajectory_preserving,399,0.20352494887512265,24
N3_trajectory_preserving,400,0.1970795475169954,24
N3_trajectory_preserving,401,0.19380053293559443,24
N3_trajectory_preserving,402,0.2051811428275749,24
N3_trajectory_preserving,403,0.18624339456880884,24
N3_trajectory_preserving,404,0.20956659962732183,24
N3_trajectory_preserving,405,0.21001214645219035,24
N3_trajectory_preserving,406,0.19237994221513768,24
N3_trajectory_preserving,407,0.19823652769500677,24
N3_trajectory_preserving,408,0.1929542602364177,24
N3_trajectory_preserving,409,0.19486230054930312,24
N3_trajectory_preserving,410,0.2079982666427651,24
N3_trajectory_preserving,411,0.20716448334411186,24
N3_trajectory_preserving,412,0.1899066244633292,24
N3_trajectory_preserving,413,0.18817161156357726,24
N3_trajectory_preserving,414,0.20630634798495548,24
N3_trajectory_preserving,415,0.19858506694174072,24
N3_trajectory_preserving,416,0.20480569189149078,24
N3_trajectory_preserving,417,0.19852294786831712,24
N3_trajectory_preserving,418,0.1964911197512043,24
N3_trajectory_preserving,419,0.19062708073793316,24
N3_trajectory_preserving,420,0.19884983768801595,24
N3_trajectory_preserving,421,0.20367051920894141,24
N3_trajectory_preserving,422,0.20130402478407117,24
N3_trajectory_preserving,423,0.19377913098792582,24
N3_trajectory_preserving,424,0.18815993462454123,24
N3_trajectory_preserving,425,0.20737937488451863,24
N3_trajectory_preserving,426,0.19584580940546525,24
N3_trajectory_preserving,427,0.19434886049567388,24
N3_trajectory_preserving,428,0.18171967412478413,24
N3_trajectory_preserving,429,0.18642033400750574,24
N3_trajectory_preserving,430,0.1897451818140873,24
N3_trajectory_preserving,431,0.19427022094915614,24
N3_trajectory_preserving,432,0.19920468150835893,24
N3_trajectory_preserving,433,0.20451451886398764,24
N3_trajectory_preserving,434,0.18367298988451053,24
N3_trajectory_preserving,435,0.19731261324481286,24
N3_trajectory_preserving,436,0.19090087596520322,24
N3_trajectory_preserving,437,0.2002118092784728,24
N3_trajectory_preserving,438,0.19987443129010274,24
N3_trajectory_preserving,439,0.19656417183806404,24
N3_trajectory_preserving,440,0.18801757897463955,24
N3_trajectory_preserving,441,0.20396368687163868,24
N3_trajectory_preserving,442,0.18870957499878355,24
N3_trajectory_preserving,443,0.20050245271051603,24
N3_trajectory_preserving,444,0.21118136266270443,24
N3_trajectory_preserving,445,0.19572633109301737,24
N3_trajectory_preserving,446,0.19463583235705392,24
N3_trajectory_preserving,447,0.1965521219117627,24
N3_trajectory_preserving,448,0.19803777800267813,24
N3_trajectory_preserving,449,0.1886522871365082,24
N3_trajectory_preserving,450,0.1957359273155154,24
N3_trajectory_preserving,451,0.20128255514262008,24
N3_trajectory_preserving,452,0.2030201074727491,24
N3_trajectory_preserving,453,0.1973850122530022,24
N3_trajectory_preserving,454,0.18638822964991406,24
N3_trajectory_preserving,455,0.1933722015340722,24
N3_trajectory_preserving,456,0.1923081110783019,24
N3_trajectory_preserving,457,0.20311825559231292,24
N3_trajectory_preserving,458,0.2071250007026193,24
N3_trajectory_preserving,459,0.19281751465677127,24
N3_trajectory_preserving,460,0.20527475483025373,24
N3_trajectory_preserving,461,0.1957301775899895,24
N3_trajectory_preserving,462,0.19939544452972552,24
N3_trajectory_preserving,463,0.19535174919006612,24
N3_trajectory_preserving,464,0.2129141260967563,24
N3_trajectory_preserving,465,0.19699507195984844,24
N3_trajectory_preserving,466,0.1955872816069328,24
N3_trajectory_preserving,467,0.2022406431518518,24
N3_trajectory_preserving,468,0.2041150627267104,24
N3_trajectory_preserving,469,0.20129417751007736,24
N3_trajectory_preserving,470,0.19874382648722286,24
N3_trajectory_preserving,471,0.19906038475555726,24
N3_trajectory_preserving,472,0.19022222236033035,24
N3_trajectory_preserving,473,0.193696049178908,24
N3_trajectory_preserving,474,0.1956642281974321,24
N3_trajectory_preserving,475,0.19896274676159248,24
N3_trajectory_preserving,476,0.1970039753389571,24
N3_trajectory_preserving,477,0.20154339106610267,24
N3_trajectory_preserving,478,0.1898519705453279,24
N3_trajectory_preserving,479,0.20283580941146034,24
N3_trajectory_preserving,480,0.2072879982249531,24
N3_trajectory_preserving,481,0.1905846351854054,24
N3_trajectory_preserving,482,0.20427766555922877,24
N3_trajectory_preserving,483,0.19662493598032948,24
N3_trajectory_preserving,484,0.21210355933280983,24
N3_trajectory_preserving,485,0.1918872540760935,24
N3_trajectory_preserving,486,0.20214557305352485,24
N3_trajectory_preserving,487,0.1866582436290302,24
N3_trajectory_preserving,488,0.19368690203672947,24
N3_trajectory_preserving,489,0.19933492186129473,24
N3_trajectory_preserving,490,0.1951108457892394,24
N3_trajectory_preserving,491,0.20019766589715585,24
N3_trajectory_preserving,492,0.19445977982769663,24
N3_trajectory_preserving,493,0.20693704323780943,24
N3_trajectory_preserving,494,0.19676037755362696,24
N3_trajectory_preserving,495,0.18509610269350088,24
N3_trajectory_preserving,496,0.19503605007044258,24
N3_trajectory_preserving,497,0.20202513186156168,24
N3_trajectory_preserving,498,0.21816586753528458,24
N4_candidate_within_target,0,0.18974211072883398,24
N4_candidate_within_target,1,0.19368534150278605,24
N4_candidate_within_target,2,0.19331844514834415,24
N4_candidate_within_target,3,0.19653036270485508,24
N4_candidate_within_target,4,0.19115102448383944,24
N4_candidate_within_target,5,0.18988521022834315,24
N4_candidate_within_target,6,0.20278534042390586,24
N4_candidate_within_target,7,0.1951349576421001,24
N4_candidate_within_target,8,0.21859197073563796,24
N4_candidate_within_target,9,0.192483651006462,24
N4_candidate_within_target,10,0.18826284141181332,24
N4_candidate_within_target,11,0.19554876922793368,24
N4_candidate_within_target,12,0.1887642796164394,24
N4_candidate_within_target,13,0.20863471075769036,24
N4_candidate_within_target,14,0.19520942841079597,24
N4_candidate_within_target,15,0.1901764038897535,24
N4_candidate_within_target,16,0.18748539916882578,24
N4_candidate_within_target,17,0.2010477717102979,24
N4_candidate_within_target,18,0.1861984339414345,24
N4_candidate_within_target,19,0.19386589935727425,24
N4_candidate_within_target,20,0.18942289808622184,24
N4_candidate_within_target,21,0.18427882419393088,24
N4_candidate_within_target,22,0.19316594874725423,24
N4_candidate_within_target,23,0.21599498651083124,24
N4_candidate_within_target,24,0.19072626570390827,24
N4_candidate_within_target,25,0.18730923661022514,24
N4_candidate_within_target,26,0.2004317451009577,24
N4_candidate_within_target,27,0.17764912823555995,24
N4_candidate_within_target,28,0.20829673998967543,24
N4_candidate_within_target,29,0.1997706381252282,24
N4_candidate_within_target,30,0.1884956026905869,24
N4_candidate_within_target,31,0.1910390368038721,24
N4_candidate_within_target,32,0.18408988180984764,24
N4_candidate_within_target,33,0.19310306285431594,24
N4_candidate_within_target,34,0.18971776191400752,24
N4_candidate_within_target,35,0.18504078789222586,24
N4_candidate_within_target,36,0.20096732664725891,24
N4_candidate_within_target,37,0.19024334891291705,24
N4_candidate_within_target,38,0.18673052803682524,24
N4_candidate_within_target,39,0.18801911743906816,24
N4_candidate_within_target,40,0.1874159265426943,24
N4_candidate_within_target,41,0.18900909854551515,24
N4_candidate_within_target,42,0.1949886737742421,24
N4_candidate_within_target,43,0.20014576467197293,24
N4_candidate_within_target,44,0.19685186046526035,24
N4_candidate_within_target,45,0.19186408929932194,24
N4_candidate_within_target,46,0.18278755051437426,24
N4_candidate_within_target,47,0.19318834243345243,24
N4_candidate_within_target,48,0.19020755155270036,24
N4_candidate_within_target,49,0.18647505762976316,24
N4_candidate_within_target,50,0.19180461298529283,24
N4_candidate_within_target,51,0.19118984722456597,24
N4_candidate_within_target,52,0.199387113782585,24
N4_candidate_within_target,53,0.19639993969033845,24
N4_candidate_within_target,54,0.19357860063370957,24
N4_candidate_within_target,55,0.20076140606321166,24
N4_candidate_within_target,56,0.18179421117578173,24
N4_candidate_within_target,57,0.19690227400074223,24
N4_candidate_within_target,58,0.18983861389260304,24
N4_candidate_within_target,59,0.20964764959003002,24
N4_candidate_within_target,60,0.18518438239536608,24
N4_candidate_within_target,61,0.18846430507231687,24
N4_candidate_within_target,62,0.20806830095061374,24
N4_candidate_within_target,63,0.20575380139180113,24
N4_candidate_within_target,64,0.20161028138291728,24
N4_candidate_within_target,65,0.19635581847662717,24
N4_candidate_within_target,66,0.19392189286146155,24
N4_candidate_within_target,67,0.19325396313859647,24
N4_candidate_within_target,68,0.19753504889906498,24
N4_candidate_within_target,69,0.17483475785531963,24
N4_candidate_within_target,70,0.19244439097250232,24
N4_candidate_within_target,71,0.18365803116968196,24
N4_candidate_within_target,72,0.19180086292322343,24
N4_candidate_within_target,73,0.18963434882969687,24
N4_candidate_within_target,74,0.19527576897336626,24
N4_candidate_within_target,75,0.18690480571303814,24
N4_candidate_within_target,76,0.19318749453869594,24
N4_candidate_within_target,77,0.19455844500419273,24
N4_candidate_within_target,78,0.18891688898876569,24
N4_candidate_within_target,79,0.1960551102758349,24
N4_candidate_within_target,80,0.18126904029680457,24
N4_candidate_within_target,81,0.2062763437264207,24
N4_candidate_within_target,82,0.20323387426914852,24
N4_candidate_within_target,83,0.19937577962618408,24
N4_candidate_within_target,84,0.18816378059489355,24
N4_candidate_within_target,85,0.19726538334256402,24
N4_candidate_within_target,86,0.17879522884480453,24
N4_candidate_within_target,87,0.18797125026420844,24
N4_candidate_within_target,88,0.18812333334571119,24
N4_candidate_within_target,89,0.1969144407844726,24
N4_candidate_within_target,90,0.1966101111911603,24
N4_candidate_within_target,91,0.18352540568191658,24
N4_candidate_within_target,92,0.19230769716446294,24
N4_candidate_within_target,93,0.19491267557709138,24
N4_candidate_within_target,94,0.1956639373222904,24
N4_candidate_within_target,95,0.17993506862683134,24
N4_candidate_within_target,96,0.19212791254658923,24
N4_candidate_within_target,97,0.18772468305528567,24
N4_candidate_within_target,98,0.19290390886789474,24
N4_candidate_within_target,99,0.18800765098460015,24
N4_candidate_within_target,100,0.20467195490520887,24
N4_candidate_within_target,101,0.1993688249670282,24
N4_candidate_within_target,102,0.19234385564078818,24
N4_candidate_within_target,103,0.19440220900507124,24
N4_candidate_within_target,104,0.1951253872645017,24
N4_candidate_within_target,105,0.17615265909519723,24
N4_candidate_within_target,106,0.18154013491286206,24
N4_candidate_within_target,107,0.18450672958369982,24
N4_candidate_within_target,108,0.19942573194188193,24
N4_candidate_within_target,109,0.19696638887485285,24
N4_candidate_within_target,110,0.2024380412066359,24
N4_candidate_within_target,111,0.19620450371812648,24
N4_candidate_within_target,112,0.19061559221621163,24
N4_candidate_within_target,113,0.18607675186139588,24
N4_candidate_within_target,114,0.19166110873861486,24
N4_candidate_within_target,115,0.18604749055323916,24
N4_candidate_within_target,116,0.19587356016288526,24
N4_candidate_within_target,117,0.2067955370664979,24
N4_candidate_within_target,118,0.20675704721465643,24
N4_candidate_within_target,119,0.2008797025416502,24
N4_candidate_within_target,120,0.19965723688932238,24
N4_candidate_within_target,121,0.1939034002113054,24
N4_candidate_within_target,122,0.1922396751971294,24
N4_candidate_within_target,123,0.19277971240546865,24
N4_candidate_within_target,124,0.1838396583316486,24
N4_candidate_within_target,125,0.1832604236828406,24
N4_candidate_within_target,126,0.188840850038926,24
N4_candidate_within_target,127,0.18264500960713514,24
N4_candidate_within_target,128,0.1949643712697306,24
N4_candidate_within_target,129,0.1785995936084962,24
N4_candidate_within_target,130,0.19269594515477964,24
N4_candidate_within_target,131,0.18653184535495393,24
N4_candidate_within_target,132,0.18821992704460647,24
N4_candidate_within_target,133,0.20039860408951585,24
N4_candidate_within_target,134,0.19343083371798944,24
N4_candidate_within_target,135,0.1951933230211353,24
N4_candidate_within_target,136,0.1905411309753635,24
N4_candidate_within_target,137,0.20469907104306714,24
N4_candidate_within_target,138,0.1846967268423162,24
N4_candidate_within_target,139,0.21880489318388247,24
N4_candidate_within_target,140,0.19814783341237605,24
N4_candidate_within_target,141,0.1860349352761783,24
N4_candidate_within_target,142,0.18649671076622837,24
N4_candidate_within_target,143,0.1878725737959911,24
N4_candidate_within_target,144,0.18781500134148973,24
N4_candidate_within_target,145,0.19007481917441982,24
N4_candidate_within_target,146,0.19371801950070752,24
N4_candidate_within_target,147,0.1897334420596794,24
N4_candidate_within_target,148,0.18926423011329485,24
N4_candidate_within_target,149,0.18456021303083506,24
N4_candidate_within_target,150,0.17873568203579648,24
N4_candidate_within_target,151,0.184569983885329,24
N4_candidate_within_target,152,0.19956578329599492,24
N4_candidate_within_target,153,0.1909524349742109,24
N4_candidate_within_target,154,0.1966295043667305,24
N4_candidate_within_target,155,0.1882361705291878,24
N4_candidate_within_target,156,0.19787493942409182,24
N4_candidate_within_target,157,0.19276841284618346,24
N4_candidate_within_target,158,0.19294799404396962,24
N4_candidate_within_target,159,0.2154204465252183,24
N4_candidate_within_target,160,0.18666130148261342,24
N4_candidate_within_target,161,0.20948258127190156,24
N4_candidate_within_target,162,0.20077344288731258,24
N4_candidate_within_target,163,0.1860116014875576,24
N4_candidate_within_target,164,0.18253581788306059,24
N4_candidate_within_target,165,0.1905118689234816,24
N4_candidate_within_target,166,0.19163058636312058,24
N4_candidate_within_target,167,0.1979525233539407,24
N4_candidate_within_target,168,0.18134735019637682,24
N4_candidate_within_target,169,0.19733014655193964,24
N4_candidate_within_target,170,0.20920188437061027,24
N4_candidate_within_target,171,0.1928961786272012,24
N4_candidate_within_target,172,0.18412445784876139,24
N4_candidate_within_target,173,0.18592973405999447,24
N4_candidate_within_target,174,0.19031096430843486,24
N4_candidate_within_target,175,0.18248044698415036,24
N4_candidate_within_target,176,0.1971933616962066,24
N4_candidate_within_target,177,0.1897990559314374,24
N4_candidate_within_target,178,0.18629108176407283,24
N4_candidate_within_target,179,0.19527950216509074,24
N4_candidate_within_target,180,0.18998172564494245,24
N4_candidate_within_target,181,0.19884616442273703,24
N4_candidate_within_target,182,0.17789948127593436,24
N4_candidate_within_target,183,0.19844727855306346,24
N4_candidate_within_target,184,0.19475301674222786,24
N4_candidate_within_target,185,0.19452509646799274,24
N4_candidate_within_target,186,0.191610144899368,24
N4_candidate_within_target,187,0.1916817865538534,24
N4_candidate_within_target,188,0.18914548412323648,24
N4_candidate_within_target,189,0.19019937031939374,24
N4_candidate_within_target,190,0.191819827735653,24
N4_candidate_within_target,191,0.18946866554487685,24
N4_candidate_within_target,192,0.204278025846149,24
N4_candidate_within_target,193,0.18523352246587657,24
N4_candidate_within_target,194,0.18409559544635484,24
N4_candidate_within_target,195,0.18484504454881515,24
N4_candidate_within_target,196,0.19394151766861073,24
N4_candidate_within_target,197,0.1804144908561183,24
N4_candidate_within_target,198,0.19190093413426673,24
N4_candidate_within_target,199,0.19741345918180114,24
N4_candidate_within_target,200,0.1996544403793502,24
N4_candidate_within_target,201,0.19204466464660253,24
N4_candidate_within_target,202,0.1863718325488629,24
N4_candidate_within_target,203,0.19355359075472756,24
N4_candidate_within_target,204,0.19155649763438698,24
N4_candidate_within_target,205,0.21293816571094115,24
N4_candidate_within_target,206,0.18045092742909652,24
N4_candidate_within_target,207,0.19294863527342787,24
N4_candidate_within_target,208,0.19457901977877937,24
N4_candidate_within_target,209,0.19547342436071224,24
N4_candidate_within_target,210,0.18735662714292622,24
N4_candidate_within_target,211,0.18167505924947372,24
N4_candidate_within_target,212,0.18073678152342704,24
N4_candidate_within_target,213,0.20651396752339388,24
N4_candidate_within_target,214,0.18818161341810555,24
N4_candidate_within_target,215,0.20641459166536624,24
N4_candidate_within_target,216,0.19517339492512994,24
N4_candidate_within_target,217,0.18658222241447256,24
N4_candidate_within_target,218,0.17929644594608588,24
N4_candidate_within_target,219,0.1908705681182095,24
N4_candidate_within_target,220,0.20106022625850067,24
N4_candidate_within_target,221,0.2046485691802864,24
N4_candidate_within_target,222,0.19416835122046766,24
N4_candidate_within_target,223,0.19219669233783,24
N4_candidate_within_target,224,0.19480441179335772,24
N4_candidate_within_target,225,0.18383245140115484,24
N4_candidate_within_target,226,0.19174556063538428,24
N4_candidate_within_target,227,0.17945388816129126,24
N4_candidate_within_target,228,0.19998912416477846,24
N4_candidate_within_target,229,0.18660773071837336,24
N4_candidate_within_target,230,0.2008497379560216,24
N4_candidate_within_target,231,0.19624943685826718,24
N4_candidate_within_target,232,0.1924811210571866,24
N4_candidate_within_target,233,0.18373050474320446,24
N4_candidate_within_target,234,0.18110836549582465,24
N4_candidate_within_target,235,0.18827676632787493,24
N4_candidate_within_target,236,0.18022137476555838,24
N4_candidate_within_target,237,0.18593949244642294,24
N4_candidate_within_target,238,0.18656208356455528,24
N4_candidate_within_target,239,0.19201424210458143,24
N4_candidate_within_target,240,0.19273278302970792,24
N4_candidate_within_target,241,0.19034865166099096,24
N4_candidate_within_target,242,0.19797397550248969,24
N4_candidate_within_target,243,0.1853324842069296,24
N4_candidate_within_target,244,0.17736352817970663,24
N4_candidate_within_target,245,0.21058448541791408,24
N4_candidate_within_target,246,0.18702613978445642,24
N4_candidate_within_target,247,0.18105874945797712,24
N4_candidate_within_target,248,0.1945641241719274,24
N4_candidate_within_target,249,0.1789672346299747,24
N4_candidate_within_target,250,0.20107180306309114,24
N4_candidate_within_target,251,0.19223209317587886,24
N4_candidate_within_target,252,0.1905555529243764,24
N4_candidate_within_target,253,0.1923104329173328,24
N4_candidate_within_target,254,0.18262063929962336,24
N4_candidate_within_target,255,0.19081484090612685,24
N4_candidate_within_target,256,0.19631682174664405,24
N4_candidate_within_target,257,0.18796907803896235,24
N4_candidate_within_target,258,0.1807961707129461,24
N4_candidate_within_target,259,0.19917987457952807,24
N4_candidate_within_target,260,0.19197246851225672,24
N4_candidate_within_target,261,0.19495797453448466,24
N4_candidate_within_target,262,0.18726068901952153,24
N4_candidate_within_target,263,0.19378645584713647,24
N4_candidate_within_target,264,0.19061222109110462,24
N4_candidate_within_target,265,0.21244214320505264,24
N4_candidate_within_target,266,0.19268424062393097,24
N4_candidate_within_target,267,0.2165061459846019,24
N4_candidate_within_target,268,0.1859259227296072,24
N4_candidate_within_target,269,0.18609189202410356,24
N4_candidate_within_target,270,0.1823399344330156,24
N4_candidate_within_target,271,0.18339688746837046,24
N4_candidate_within_target,272,0.1905320978909849,24
N4_candidate_within_target,273,0.1819839917101784,24
N4_candidate_within_target,274,0.1863919697434959,24
N4_candidate_within_target,275,0.18655161432077558,24
N4_candidate_within_target,276,0.19007754249313188,24
N4_candidate_within_target,277,0.18572508921997014,24
N4_candidate_within_target,278,0.18473262652690783,24
N4_candidate_within_target,279,0.1880273560091633,24
N4_candidate_within_target,280,0.18743445789248378,24
N4_candidate_within_target,281,0.19949924128718183,24
N4_candidate_within_target,282,0.19077159946094838,24
N4_candidate_within_target,283,0.20490671296795107,24
N4_candidate_within_target,284,0.1938630096763277,24
N4_candidate_within_target,285,0.18069884159556784,24
N4_candidate_within_target,286,0.19223594776004924,24
N4_candidate_within_target,287,0.19342901323822825,24
N4_candidate_within_target,288,0.18142098220604141,24
N4_candidate_within_target,289,0.1822051901245843,24
N4_candidate_within_target,290,0.19989601935323165,24
N4_candidate_within_target,291,0.1960843857867572,24
N4_candidate_within_target,292,0.18665004433526827,24
N4_candidate_within_target,293,0.18416900264116962,24
N4_candidate_within_target,294,0.19037741348746223,24
N4_candidate_within_target,295,0.1881924644284844,24
N4_candidate_within_target,296,0.18278130064858336,24
N4_candidate_within_target,297,0.1945830445209044,24
N4_candidate_within_target,298,0.19050598119112036,24
N4_candidate_within_target,299,0.18402505788108947,24
N4_candidate_within_target,300,0.1963650960500383,24
N4_candidate_within_target,301,0.19626339348343716,24
N4_candidate_within_target,302,0.18746815669789768,24
N4_candidate_within_target,303,0.18433666464919626,24
N4_candidate_within_target,304,0.1838150291878223,24
N4_candidate_within_target,305,0.18553826963775957,24
N4_candidate_within_target,306,0.1806086585854241,24
N4_candidate_within_target,307,0.1852879231038284,24
N4_candidate_within_target,308,0.18576848597406811,24
N4_candidate_within_target,309,0.18942824550303194,24
N4_candidate_within_target,310,0.19357788551612845,24
N4_candidate_within_target,311,0.20121997132270064,24
N4_candidate_within_target,312,0.18791166989133565,24
