orbit,replicate,path,candidate_density_order_spearman,kernel,bandwidth_factor,statistic,association,absolute_effect_retention,effect_sign_matches_baseline
O4,0,target_unlabeled_full_C75,0.9817391304347826,laplacian,0.5,centered_hsic,0.2493813758663022,0.9983695999482961,1
O4,0,target_unlabeled_full_C75,0.9817391304347826,laplacian,1.0,normalized_alignment,-0.003308117201932583,1.1833390198588165,1
O4,0,target_unlabeled_full_C75,0.9817391304347826,laplacian,1.0,centered_hsic,0.2554476545253561,0.9953610801307224,1
O4,0,target_unlabeled_full_C75,0.9817391304347826,laplacian,2.0,normalized_alignment,-0.023778084125546228,1.015685900466271,1
O4,0,target_unlabeled_full_C75,0.9817391304347826,laplacian,2.0,centered_hsic,0.25218224698400754,0.9928825430156978,1
O4,1,strict_source,0.9791304347826085,rbf,0.5,normalized_alignment,0.027585025205209376,1.0304858804780481,1
O4,1,strict_source,0.9791304347826085,rbf,0.5,centered_hsic,0.220428586762752,1.0021554629746898,1
O4,1,strict_source,0.9791304347826085,rbf,1.0,normalized_alignment,-0.013685175167033535,1.0294115657009684,1
O4,1,strict_source,0.9791304347826085,rbf,1.0,centered_hsic,0.20890245245350642,0.9989764171893915,1
O4,1,strict_source,0.9791304347826085,rbf,2.0,normalized_alignment,-0.03620053860825262,1.004613269479013,1
O4,1,strict_source,0.9791304347826085,rbf,2.0,centered_hsic,0.19431143319002878,0.9935454818055146,1
O4,1,strict_source,0.9791304347826085,laplacian,0.5,normalized_alignment,0.008730081908854511,0.9589435682214519,1
O4,1,strict_source,0.9791304347826085,laplacian,0.5,centered_hsic,0.23065065371851345,0.998176420282648,1
O4,1,strict_source,0.9791304347826085,laplacian,1.0,normalized_alignment,-0.014943644620766186,1.0330412964106332,1
O4,1,strict_source,0.9791304347826085,laplacian,1.0,centered_hsic,0.23384552872456948,0.9987268801509,1
O4,1,strict_source,0.9791304347826085,laplacian,2.0,normalized_alignment,-0.029511202731138015,1.0101246570020557,1
O4,1,strict_source,0.9791304347826085,laplacian,2.0,centered_hsic,0.23113555443962774,0.9981867385904261,1
O4,1,target_unlabeled,0.9739130434782608,rbf,0.5,normalized_alignment,0.04106004502876989,0.9391928765826543,1
O4,1,target_unlabeled,0.9739130434782608,rbf,0.5,centered_hsic,0.22020201236955084,1.0019115280339381,1
O4,1,target_unlabeled,0.9739130434782608,rbf,1.0,normalized_alignment,-0.004411239239294915,1.3142171829798877,1
O4,1,target_unlabeled,0.9739130434782608,rbf,1.0,centered_hsic,0.21371868259778,1.0029232068083436,1
O4,1,target_unlabeled,0.9739130434782608,rbf,2.0,normalized_alignment,-0.03359614072656351,1.0062006855060734,1
O4,1,target_unlabeled,0.9739130434782608,rbf,2.0,centered_hsic,0.2017768054461387,1.0029941737487302,1
O4,1,target_unlabeled,0.9739130434782608,laplacian,0.5,normalized_alignment,0.02279511469266205,0.8910622296397829,1
O4,1,target_unlabeled,0.9739130434782608,laplacian,0.5,centered_hsic,0.235274368710233,0.9967938177154256,1
O4,1,target_unlabeled,0.9739130434782608,laplacian,1.0,normalized_alignment,-0.005388347300320544,1.3477417489625596,1
O4,1,target_unlabeled,0.9739130434782608,laplacian,1.0,centered_hsic,0.23763852850774475,0.9996380008429704,1
O4,1,target_unlabeled,0.9739130434782608,laplacian,2.0,normalized_alignment,-0.02443235004454257,1.026646492810258,1
O4,1,target_unlabeled,0.9739130434782608,laplacian,2.0,centered_hsic,0.23410241628852127,1.0010578379410755,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,rbf,0.5,normalized_alignment,0.05494163819267919,0.9513316234049582,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,rbf,0.5,centered_hsic,0.24855851107489743,0.9930585412874838,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,rbf,1.0,normalized_alignment,-0.004727195562867002,1.1995050903061781,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,rbf,1.0,centered_hsic,0.23332677966443965,0.9992544125824313,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,rbf,2.0,normalized_alignment,-0.03333288759373627,1.0054800702666677,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,rbf,2.0,centered_hsic,0.21503303846515934,1.0027011574229345,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,laplacian,0.5,normalized_alignment,0.02951236530844856,0.9217506829852449,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,laplacian,0.5,centered_hsic,0.24813698875838647,0.993387839563043,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,laplacian,1.0,normalized_alignment,-0.004000860233793911,1.4311385415498605,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,laplacian,1.0,centered_hsic,0.255393952934246,0.9951518299270695,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,laplacian,2.0,normalized_alignment,-0.02396330795809617,1.0235977757106347,1
O4,1,target_unlabeled_full_C75,0.9808695652173912,laplacian,2.0,centered_hsic,0.253194372715553,0.9968674467200899,1
O4,2,strict_source,0.9799999999999999,rbf,0.5,normalized_alignment,0.02774096485488071,1.036311273277133,1
O4,2,strict_source,0.9799999999999999,rbf,0.5,centered_hsic,0.2207563978955619,1.0036458219267386,1
O4,2,strict_source,0.9799999999999999,rbf,1.0,normalized_alignment,-0.013023203829970291,0.9796174679113417,1
O4,2,strict_source,0.9799999999999999,rbf,1.0,centered_hsic,0.21156634925789353,1.0117152340589597,1
O4,2,strict_source,0.9799999999999999,rbf,2.0,normalized_alignment,-0.036037993879681145,1.000102436284682,1
O4,2,strict_source,0.9799999999999999,rbf,2.0,centered_hsic,0.19774401434717792,1.011096819076961,1
O4,2,strict_source,0.9799999999999999,laplacian,0.5,normalized_alignment,0.009420133871463206,1.034741355480589,1
O4,2,strict_source,0.9799999999999999,laplacian,0.5,centered_hsic,0.23145040007865036,1.0016374464970794,1
O4,2,strict_source,0.9799999999999999,laplacian,1.0,normalized_alignment,-0.014311880885173893,0.9893680128841662,1
O4,2,strict_source,0.9799999999999999,laplacian,1.0,centered_hsic,0.2351175464188692,1.0041595188258992,1
O4,2,strict_source,0.9799999999999999,laplacian,2.0,normalized_alignment,-0.029152186050597242,0.9978360490251731,1
O4,2,strict_source,0.9799999999999999,laplacian,2.0,centered_hsic,0.232824855040279,1.0054821867578494,1
O4,2,target_unlabeled,0.9678260869565216,rbf,0.5,normalized_alignment,0.040319036138666886,0.9222433025970066,1
O4,2,target_unlabeled,0.9678260869565216,rbf,0.5,centered_hsic,0.21664588375134997,0.9857312660126837,1
O4,2,target_unlabeled,0.9678260869565216,rbf,1.0,normalized_alignment,-0.0045793714355829235,1.3643079192531637,1
O4,2,target_unlabeled,0.9678260869565216,rbf,1.0,centered_hsic,0.21086868695863098,0.9895489583286984,1
O4,2,target_unlabeled,0.9678260869565216,rbf,2.0,normalized_alignment,-0.03370122638303543,1.0093479892526402,1
O4,2,target_unlabeled,0.9678260869565216,rbf,2.0,centered_hsic,0.19929066421518082,0.99063603791516,1
O4,2,target_unlabeled,0.9678260869565216,laplacian,0.5,normalized_alignment,0.02268684792215457,0.8868300758987293,1
O4,2,target_unlabeled,0.9678260869565216,laplacian,0.5,centered_hsic,0.23380725199528152,0.990578041303624,1
O4,2,target_unlabeled,0.9678260869565216,laplacian,1.0,normalized_alignment,-0.00546393032098934,1.3666466908288672,1
O4,2,target_unlabeled,0.9678260869565216,laplacian,1.0,centered_hsic,0.23533960759744582,0.9899674784857659,1
O4,2,target_unlabeled,0.9678260869565216,laplacian,2.0,normalized_alignment,-0.02449132304358999,1.029124536163933,1
O4,2,target_unlabeled,0.9678260869565216,laplacian,2.0,centered_hsic,0.2316169086451175,0.9904294260385462,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,rbf,0.5,normalized_alignment,0.05561673442204066,0.9630211254467556,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,rbf,0.5,centered_hsic,0.24847190042506234,0.9927125082942331,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,rbf,1.0,normalized_alignment,-0.0044366460736488455,1.1257794348582222,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,rbf,1.0,centered_hsic,0.23244696609119447,0.9954864884865365,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,rbf,2.0,normalized_alignment,-0.033274230822083896,1.0037107001598389,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,rbf,2.0,centered_hsic,0.21398775534764702,0.9978269920423711,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,laplacian,0.5,normalized_alignment,0.03036804210482385,0.9484757747639021,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,laplacian,0.5,centered_hsic,0.24879227267844176,0.9960111932230568,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,laplacian,1.0,normalized_alignment,-0.0034895817500206466,1.2482502873157875,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,laplacian,1.0,centered_hsic,0.25553008878261807,0.9956822882134527,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,laplacian,2.0,normalized_alignment,-0.023715362450276098,1.013006730820427,1
O4,2,target_unlabeled_full_C75,0.9765217391304346,laplacian,2.0,centered_hsic,0.2529686431821046,0.9959787128148113,1
O4,3,strict_source,0.9808695652173912,rbf,0.5,normalized_alignment,0.028142828402723925,1.0513235746562537,1
O4,3,strict_source,0.9808695652173912,rbf,0.5,centered_hsic,0.2228977207566423,1.0133811218474063,1
O4,3,strict_source,0.9808695652173912,rbf,1.0,normalized_alignment,-0.0130417734681535,0.9810142933142585,1
O4,3,strict_source,0.9808695652173912,rbf,1.0,centered_hsic,0.21112464418052734,1.0096029900404755,1
O4,3,strict_source,0.9808695652173912,rbf,2.0,normalized_alignment,-0.03590674994113789,0.9964602417961949,1
O4,3,strict_source,0.9808695652173912,rbf,2.0,centered_hsic,0.19811692452187,1.0130035685311851,1
O4,3,strict_source,0.9808695652173912,laplacian,0.5,normalized_alignment,0.010291406990577198,1.130445125784416,1
O4,3,strict_source,0.9808695652173912,laplacian,0.5,centered_hsic,0.23285245559658424,1.0077050588596124,1
O4,3,strict_source,0.9808695652173912,laplacian,1.0,normalized_alignment,-0.01398546437772441,0.9668031205447928,1
O4,3,strict_source,0.9808695652173912,laplacian,1.0,centered_hsic,0.23626001844385952,1.0090388831113808,1
O4,3,strict_source,0.9808695652173912,laplacian,2.0,normalized_alignment,-0.02897314283275603,0.9917076654869592,1
O4,3,strict_source,0.9808695652173912,laplacian,2.0,centered_hsic,0.23379978583738467,1.0096925428628356,1
O4,3,target_unlabeled,0.9747826086956521,rbf,0.5,normalized_alignment,0.03971113251365054,0.9083383311371828,1
O4,3,target_unlabeled,0.9747826086956521,rbf,0.5,centered_hsic,0.21667842490331443,0.98587932712683,1
O4,3,target_unlabeled,0.9747826086956521,rbf,1.0,normalized_alignment,-0.003600375370741729,1.0726407979093573,1
O4,3,target_unlabeled,0.9747826086956521,rbf,1.0,centered_hsic,0.2125616336166276,0.9974934930345805,1
O4,3,target_unlabeled,0.9747826086956521,rbf,2.0,normalized_alignment,-0.033153577031407276,0.9929459519618062,1
O4,3,target_unlabeled,0.9747826086956521,rbf,2.0,centered_hsic,0.20326376267774784,1.0103855557097041,1
O4,3,target_unlabeled,0.9747826086956521,laplacian,0.5,normalized_alignment,0.022978475656667233,0.8982298193456575,1
O4,3,target_unlabeled,0.9747826086956521,laplacian,0.5,centered_hsic,0.2344912723266802,0.9934760503016616,1
O4,3,target_unlabeled,0.9747826086956521,laplacian,1.0,normalized_alignment,-0.0048941701035449025,1.224137385257162,1
O4,3,target_unlabeled,0.9747826086956521,laplacian,1.0,centered_hsic,0.23671000341130322,0.9957321149709786,1
O4,3,target_unlabeled,0.9747826086956521,laplacian,2.0,normalized_alignment,-0.024035585756404493,1.0099744713245353,1
O4,3,target_unlabeled,0.9747826086956521,laplacian,2.0,centered_hsic,0.2335810482342666,0.9988283881752923,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,rbf,0.5,normalized_alignment,0.05511623031142728,0.9543547404656444,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,rbf,0.5,centered_hsic,0.24803696721655508,0.9909748323815077,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,rbf,1.0,normalized_alignment,-0.0036848694999199855,0.9350194345645606,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,rbf,1.0,centered_hsic,0.2342259933086145,1.0031054201825373,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,rbf,2.0,normalized_alignment,-0.032912925379580044,0.9928119917687671,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,rbf,2.0,centered_hsic,0.2164191315570342,1.0091645230407909,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,laplacian,0.5,normalized_alignment,0.03035642848220322,0.9481130500391769,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,laplacian,0.5,centered_hsic,0.24846048478729676,0.9946829186355924,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,laplacian,1.0,normalized_alignment,-0.0031832037896285135,1.1386565295296454,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,laplacian,1.0,centered_hsic,0.25601778479823456,0.9975826134827588,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,laplacian,2.0,normalized_alignment,-0.023443228177172717,1.0013824576971022,1
O4,3,target_unlabeled_full_C75,0.9895652173913043,laplacian,2.0,centered_hsic,0.25400267449663844,1.0000498623640393,1
O5,0,strict_source,0.983478260869565,rbf,0.5,normalized_alignment,0.02889854114570248,1.0795545190017268,1
O5,0,strict_source,0.983478260869565,rbf,0.5,centered_hsic,0.22252985341874781,1.0117086515578895,1
O5,0,strict_source,0.983478260869565,rbf,1.0,normalized_alignment,-0.01299278226479353,0.9773291295702206,1
O5,0,strict_source,0.983478260869565,rbf,1.0,centered_hsic,0.21148290002189152,1.011316177859191,1
O5,0,strict_source,0.983478260869565,rbf,2.0,normalized_alignment,-0.03604543184383153,1.0003088497185881,1
O5,0,strict_source,0.983478260869565,rbf,2.0,centered_hsic,0.19727351465175905,1.0086910787718233,1
O5,0,strict_source,0.983478260869565,laplacian,0.5,normalized_alignment,0.01029560472856635,1.1309062204096212,1
O5,0,strict_source,0.983478260869565,laplacian,0.5,centered_hsic,0.23247447357065898,1.0060692831118025,1
O5,0,strict_source,0.983478260869565,laplacian,1.0,normalized_alignment,-0.01392563424812245,0.9626671151580924,1
O5,0,strict_source,0.983478260869565,laplacian,1.0,centered_hsic,0.23585473680295252,1.0073079726637313,1
O5,0,strict_source,0.983478260869565,laplacian,2.0,normalized_alignment,-0.028989751309582805,0.9922761489917088,1
O5,0,strict_source,0.983478260869565,laplacian,2.0,centered_hsic,0.23329629713648822,1.0075181662487165,1
O5,0,target_unlabeled,0.988695652173913,rbf,0.5,normalized_alignment,0.04358604699131089,0.9969717476917829,1
O5,0,target_unlabeled,0.988695652173913,rbf,0.5,centered_hsic,0.2209544238747959,1.0053349743177318,1
O5,0,target_unlabeled,0.988695652173913,rbf,1.0,normalized_alignment,-0.0038609538181421537,1.1502735569846954,1
O5,0,target_unlabeled,0.988695652173913,rbf,1.0,centered_hsic,0.213088259358013,0.999964803314609,1
O5,0,target_unlabeled,0.988695652173913,rbf,2.0,normalized_alignment,-0.033613218478840405,1.0067121622910937,1
O5,0,target_unlabeled,0.988695652173913,rbf,2.0,centered_hsic,0.2005342867865567,0.9968178494998685,1
O5,0,target_unlabeled,0.988695652173913,laplacian,0.5,normalized_alignment,0.025172561086487563,0.9839967339444781,1
O5,0,target_unlabeled,0.988695652173913,laplacian,0.5,centered_hsic,0.23677015859857942,1.003131074601837,1
O5,0,target_unlabeled,0.988695652173913,laplacian,1.0,normalized_alignment,-0.004318966027781986,1.0802664534348965,1
O5,0,target_unlabeled,0.988695652173913,laplacian,1.0,centered_hsic,0.23817311214227135,1.0018867528406252,1
O5,0,target_unlabeled,0.988695652173913,laplacian,2.0,normalized_alignment,-0.024008012162123286,1.0088158298589633,1
O5,0,target_unlabeled,0.988695652173913,laplacian,2.0,centered_hsic,0.2339507932332661,1.0004094745013377,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,rbf,0.5,normalized_alignment,0.058065593732740596,1.0054238891824925,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,rbf,0.5,centered_hsic,0.25123788281725234,1.003763356755372,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,rbf,1.0,normalized_alignment,-0.00431165892054773,1.0940644942821784,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,rbf,1.0,centered_hsic,0.23332890392973743,0.999263510044263,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,rbf,2.0,normalized_alignment,-0.03332942835859229,1.0053757231114488,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,rbf,2.0,centered_hsic,0.2135149818140449,0.9956224444401728,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,laplacian,0.5,normalized_alignment,0.03212883711702551,1.0034701470594114,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,laplacian,0.5,centered_hsic,0.25034927980161437,1.0022444918135331,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,laplacian,1.0,normalized_alignment,-0.0029460531496751812,1.0538259178217757,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,laplacian,1.0,centered_hsic,0.25690463477584147,1.00103825668788,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,laplacian,2.0,normalized_alignment,-0.02355188783063097,1.006023877812549,1
O5,0,target_unlabeled_full_C75,0.9939130434782607,laplacian,2.0,centered_hsic,0.2539572672173904,0.9998710865166892,1
O5,1,strict_source,0.9913043478260868,rbf,0.5,normalized_alignment,0.023206879852601406,0.8669327593559731,1
O5,1,strict_source,0.9913043478260868,rbf,0.5,centered_hsic,0.21702798004540835,0.9866949610077541,1
O5,1,strict_source,0.9913043478260868,rbf,1.0,normalized_alignment,-0.015249971445907352,1.147116992761842,1
O5,1,strict_source,0.9913043478260868,rbf,1.0,centered_hsic,0.20442837491300184,0.9775812736707412,1
O5,1,strict_source,0.9913043478260868,rbf,2.0,normalized_alignment,-0.03661611765771736,1.0161461428466645,1
O5,1,strict_source,0.9913043478260868,rbf,2.0,centered_hsic,0.19044027054229776,0.9737516071227726,1
O5,1,strict_source,0.9913043478260868,laplacian,0.5,normalized_alignment,0.00611936132082226,0.6721726372663095,1
O5,1,strict_source,0.9913043478260868,laplacian,0.5,centered_hsic,0.22902943270862425,0.9911603353158429,1
O5,1,strict_source,0.9913043478260868,laplacian,1.0,normalized_alignment,-0.016324514834394756,1.1284996662971454,1
O5,1,strict_source,0.9913043478260868,laplacian,1.0,centered_hsic,0.23100333700875555,0.986588212028368,1
O5,1,strict_source,0.9913043478260868,laplacian,2.0,normalized_alignment,-0.030199239593206875,1.033675137327575,1
O5,1,strict_source,0.9913043478260868,laplacian,2.0,centered_hsic,0.2277881892393458,0.9837307386892371,1
O5,1,target_unlabeled,0.983478260869565,rbf,0.5,normalized_alignment,0.04129188856581391,0.9444959832480487,1
O5,1,target_unlabeled,0.983478260869565,rbf,0.5,centered_hsic,0.21704557595636714,0.9875498516993574,1
O5,1,target_unlabeled,0.983478260869565,rbf,1.0,normalized_alignment,-0.0052970254320154325,1.5781147799521411,1
O5,1,target_unlabeled,0.983478260869565,rbf,1.0,centered_hsic,0.20876474648703403,0.9796757422904026,1
O5,1,target_unlabeled,0.983478260869565,rbf,2.0,normalized_alignment,-0.03398956800864186,1.017983788932921,1
O5,1,target_unlabeled,0.983478260869565,rbf,2.0,centered_hsic,0.19633715186138864,0.9759546890039285,1
O5,1,target_unlabeled,0.983478260869565,laplacian,0.5,normalized_alignment,0.022660678957265562,0.8858071296878522,1
O5,1,target_unlabeled,0.983478260869565,laplacian,0.5,centered_hsic,0.23336245263989422,0.9886935468301953,1
O5,1,target_unlabeled,0.983478260869565,laplacian,1.0,normalized_alignment,-0.00586490208174004,1.4669383669215716,1
O5,1,target_unlabeled,0.983478260869565,laplacian,1.0,centered_hsic,0.23425570194256773,0.9854079767553493,1
O5,1,target_unlabeled,0.983478260869565,laplacian,2.0,normalized_alignment,-0.02481338760461254,1.0426576777335927,1
O5,1,target_unlabeled,0.983478260869565,laplacian,2.0,centered_hsic,0.229951833991464,0.9833093114356172,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,rbf,0.5,normalized_alignment,0.05540485953747762,0.9593524456526945,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,rbf,0.5,centered_hsic,0.24764674273983045,0.989415779955763,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,rbf,1.0,normalized_alignment,-0.0053421148574922216,1.3555381577393115,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,rbf,1.0,centered_hsic,0.2295854738015415,0.9832317494415006,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,rbf,2.0,normalized_alignment,-0.0335477848914987,1.0119624054513003,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,rbf,2.0,centered_hsic,0.21085068961631584,0.9831988239144894,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,laplacian,0.5,normalized_alignment,0.029707467636828966,0.9278442543597212,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,laplacian,0.5,centered_hsic,0.24761536588095648,0.9912995824842832,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,laplacian,1.0,normalized_alignment,-0.0041909821452460186,1.4991466146072452,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,laplacian,1.0,centered_hsic,0.2536867704665801,0.9884997313272467,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,laplacian,2.0,normalized_alignment,-0.02414445807270732,1.0313356412302843,1
O5,1,target_unlabeled_full_C75,0.9921739130434782,laplacian,2.0,centered_hsic,0.2506986415646037,0.987041347058145,1
O5,2,strict_source,0.9852173913043477,rbf,0.5,normalized_alignment,0.02717921100853178,1.0153259958427123,1
O5,2,strict_source,0.9852173913043477,rbf,0.5,centered_hsic,0.22137498503856112,1.0064581635281018,1
O5,2,strict_source,0.9852173913043477,rbf,1.0,normalized_alignment,-0.013405713079256868,1.0083901683260015,1
O5,2,strict_source,0.9852173913043477,rbf,1.0,centered_hsic,0.211476937796597,1.011287666358281,1
O5,2,strict_source,0.9852173913043477,rbf,2.0,normalized_alignment,-0.03611302055358197,1.0021845266364664,1
O5,2,strict_source,0.9852173913043477,rbf,2.0,centered_hsic,0.19793555872554824,1.0120762161642591,1
O5,2,strict_source,0.9852173913043477,laplacian,0.5,normalized_alignment,0.008999091207441306,0.9884925162570859,1
O5,2,strict_source,0.9852173913043477,laplacian,0.5,centered_hsic,0.23152860567701009,1.0019758933341392,1
O5,2,strict_source,0.9852173913043477,laplacian,1.0,normalized_alignment,-0.01456456287879661,1.0068357017175111,1
O5,2,strict_source,0.9852173913043477,laplacian,1.0,centered_hsic,0.23512374020434657,1.004185971758653,1
O5,2,strict_source,0.9852173913043477,laplacian,2.0,normalized_alignment,-0.02926549686665556,1.0017145100370235,1
O5,2,strict_source,0.9852173913043477,laplacian,2.0,centered_hsic,0.2328034724396667,1.0053898434209727,1
O5,2,target_unlabeled,0.983478260869565,rbf,0.5,normalized_alignment,0.045815909941139876,1.047976840276741,1
O5,2,target_unlabeled,0.983478260869565,rbf,0.5,centered_hsic,0.22256545803285047,1.0126651239273659,1
O5,2,target_unlabeled,0.983478260869565,rbf,1.0,normalized_alignment,-0.0029713316670135197,0.8852331332058079,1
O5,2,target_unlabeled,0.983478260869565,rbf,1.0,centered_hsic,0.21567200820947913,1.012089628585859,1
O5,2,target_unlabeled,0.983478260869565,rbf,2.0,normalized_alignment,-0.03331304061619129,0.997721868625236,1
O5,2,target_unlabeled,0.983478260869565,rbf,2.0,centered_hsic,0.20316543153590505,1.0098967702809314,1
O5,2,target_unlabeled,0.983478260869565,laplacian,0.5,normalized_alignment,0.026519299746416113,1.0366408188388754,1
O5,2,target_unlabeled,0.983478260869565,laplacian,0.5,centered_hsic,0.23729221452318047,1.0053428842477272,1
O5,2,target_unlabeled,0.983478260869565,laplacian,1.0,normalized_alignment,-0.003525419017387661,0.8817832495758512,1
O5,2,target_unlabeled,0.983478260869565,laplacian,1.0,centered_hsic,0.2395809352338069,1.0078088289854341,1
O5,2,target_unlabeled,0.983478260869565,laplacian,2.0,normalized_alignment,-0.02357272890069708,0.9905252424653023,1
O5,2,target_unlabeled,0.983478260869565,laplacian,2.0,centered_hsic,0.235835918632528,1.0084705598431787,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,rbf,0.5,normalized_alignment,0.05916230854693959,1.0244138486908934,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,rbf,0.5,centered_hsic,0.25234045565268437,1.0081684337204793,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,rbf,1.0,normalized_alignment,-0.00359105613146795,0.9112147047833502,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,rbf,1.0,centered_hsic,0.23544647584075745,1.0083323065154202,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,rbf,2.0,normalized_alignment,-0.03307852481527579,0.9978072665337043,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,rbf,2.0,centered_hsic,0.2157723693050172,1.006148664346221,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,laplacian,0.5,normalized_alignment,0.032833782849921486,1.0254875016148046,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,laplacian,0.5,centered_hsic,0.25072329625292983,1.0037418235752846,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,laplacian,1.0,normalized_alignment,-0.00241678903107316,0.8645040633883607,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,laplacian,1.0,centered_hsic,0.25799240608433816,1.0052767971691863,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,laplacian,2.0,normalized_alignment,-0.023233872858998517,0.9924398009323919,1
O5,2,target_unlabeled_full_C75,0.9921739130434782,laplacian,2.0,centered_hsic,0.2553896433803473,1.005510584555272,1
O5,3,strict_source,0.9895652173913043,rbf,0.5,normalized_alignment,0.024795953259899407,0.9262953191898677,1
O5,3,strict_source,0.9895652173913043,rbf,0.5,centered_hsic,0.21794693619387911,0.9908728988058826,1
O5,3,strict_source,0.9895652173913043,rbf,1.0,normalized_alignment,-0.014606224199766213,1.0986937279897417,1
O5,3,strict_source,0.9895652173913043,rbf,1.0,centered_hsic,0.20585083947336213,0.9843835324924938,1
O5,3,strict_source,0.9895652173913043,rbf,2.0,normalized_alignment,-0.03638312738280522,1.0096803517055641,1
O5,3,strict_source,0.9895652173913043,rbf,2.0,centered_hsic,0.19239858076542476,0.9837647609666774,1
O5,3,strict_source,0.9895652173913043,laplacian,0.5,normalized_alignment,0.0073360855877707114,0.8058220030191988,1
O5,3,strict_source,0.9895652173913043,laplacian,0.5,centered_hsic,0.22960168345080995,0.9936368390158329,1
O5,3,strict_source,0.9895652173913043,laplacian,1.0,normalized_alignment,-0.015606942844303175,1.0788945319591636,1
O5,3,strict_source,0.9895652173913043,laplacian,1.0,centered_hsic,0.2319100177749399,0.9904605394482807,1
O5,3,strict_source,0.9895652173913043,laplacian,2.0,normalized_alignment,-0.02982163951631959,1.020750447282758,1
O5,3,strict_source,0.9895652173913043,laplacian,2.0,centered_hsic,0.22896617901572838,0.9888180294603648,1
O5,3,target_unlabeled,0.9852173913043477,rbf,0.5,normalized_alignment,0.0412969480323781,0.9446117116880216,1
O5,3,target_unlabeled,0.9852173913043477,rbf,0.5,centered_hsic,0.21724457737332617,0.9884553012527054,1
O5,3,target_unlabeled,0.9852173913043477,rbf,1.0,normalized_alignment,-0.005011904976049888,1.4931703500261704,1
O5,3,target_unlabeled,0.9852173913043477,rbf,1.0,centered_hsic,0.20937209291227107,0.982525852617859,1
O5,3,target_unlabeled,0.9852173913043477,rbf,2.0,normalized_alignment,-0.03387986343263469,1.0146981490589848,1
