feature_set,path,kernel,bandwidth_factor,statistic,target_id,statistic_value,training_bandwidth,candidate_count
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,centered_hsic,7,0.23844134457784263,8.346585952539202,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,centered_hsic,8,0.18614734581157663,8.128933261981288,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,centered_hsic,9,0.1491305882296592,8.18210467161468,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,normalized_alignment,1,-0.0009830776751736004,2.0842034099552538,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,normalized_alignment,2,0.09170318747025658,2.024615669247213,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,normalized_alignment,3,0.0508653412049495,2.0622545465109123,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,normalized_alignment,4,0.11996868423295498,2.062089118898311,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,normalized_alignment,5,0.047850536567359006,2.1896751864825377,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,normalized_alignment,6,-0.05464787141201184,2.053778137385022,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,normalized_alignment,7,-0.010148443134886397,2.0866464881348006,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,normalized_alignment,8,0.018090178139151186,2.032233315495322,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,normalized_alignment,9,0.04335005314104096,2.04552616790367,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,centered_hsic,1,0.23979187548737102,2.0842034099552538,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,centered_hsic,2,0.28573190841439944,2.024615669247213,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,centered_hsic,3,0.26893479917298313,2.0622545465109123,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,centered_hsic,4,0.30447332071444116,2.062089118898311,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,centered_hsic,5,0.2482761151451003,2.1896751864825377,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,centered_hsic,6,0.17649600468144164,2.053778137385022,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,centered_hsic,7,0.24821279060628892,2.0866464881348006,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,centered_hsic,8,0.2320513643474692,2.032233315495322,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,0.5,centered_hsic,9,0.24383914439288032,2.04552616790367,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,normalized_alignment,1,-0.020916801131605812,4.1684068199105075,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,normalized_alignment,2,0.026419294240029787,4.049231338494426,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,normalized_alignment,3,0.02415624318453487,4.124509093021825,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,normalized_alignment,4,0.045812570414496934,4.124178237796622,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,normalized_alignment,5,0.01505930971537557,4.379350372965075,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,normalized_alignment,6,-0.04967316911631226,4.107556274770044,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,normalized_alignment,7,-0.026253381451901966,4.173292976269601,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,normalized_alignment,8,-0.008199797012308184,4.064466630990644,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,normalized_alignment,9,-0.00361641766571669,4.09105233580734,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,centered_hsic,1,0.23650108658578034,4.1684068199105075,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,centered_hsic,2,0.3103674513584229,4.049231338494426,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,centered_hsic,3,0.30835184237754487,4.124509093021825,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,centered_hsic,4,0.32731957968543146,4.124178237796622,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,centered_hsic,5,0.24907875820944494,4.379350372965075,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,centered_hsic,6,0.15015221519591615,4.107556274770044,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,centered_hsic,7,0.2528429634762079,4.173292976269601,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,centered_hsic,8,0.23186182049593074,4.064466630990644,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,1.0,centered_hsic,9,0.23793328875305644,4.09105233580734,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,normalized_alignment,1,-0.03258200477724847,8.336813639821015,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,normalized_alignment,2,-0.01003066606365426,8.098462676988852,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,normalized_alignment,3,-0.0033127232807493687,8.24901818604365,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,normalized_alignment,4,-0.00031470332565341683,8.248356475593244,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,normalized_alignment,5,-0.009390565922324227,8.75870074593015,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,normalized_alignment,6,-0.04716159698719743,8.215112549540088,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,normalized_alignment,7,-0.03521786594460949,8.346585952539202,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,normalized_alignment,8,-0.02609339912441945,8.128933261981288,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,normalized_alignment,9,-0.02656142148235979,8.18210467161468,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,centered_hsic,1,0.22375973822345932,8.336813639821015,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,centered_hsic,2,0.3100682959135314,8.098462676988852,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,centered_hsic,3,0.33213009631870194,8.24901818604365,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,centered_hsic,4,0.31912332006153477,8.248356475593244,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,centered_hsic,5,0.2380067529991331,8.75870074593015,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,centered_hsic,6,0.1325401247647799,8.215112549540088,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,centered_hsic,7,0.25408228153386553,8.346585952539202,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,centered_hsic,8,0.22622565696992414,8.128933261981288,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,laplacian,2.0,centered_hsic,9,0.22180890997453462,8.18210467161468,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,normalized_alignment,1,0.1225575249146307,2.8432459438190953,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,normalized_alignment,2,0.034910153424436555,2.8791391628776672,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,normalized_alignment,3,-0.007212790393862238,2.868547088921473,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,normalized_alignment,4,0.10215798119543967,2.874127490861388,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,normalized_alignment,5,0.06675316246843584,2.872363124455645,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,normalized_alignment,6,-0.01394386004795621,2.8547741125606434,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,normalized_alignment,7,-0.05516490705854951,2.890119953762171,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,normalized_alignment,8,0.13799351412767122,2.8735351964941214,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,normalized_alignment,9,0.005415158423640207,2.850218989127827,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,centered_hsic,1,0.29789932974318034,2.8432459438190953,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,centered_hsic,2,0.20717335612485652,2.8791391628776672,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,centered_hsic,3,0.1655013625304943,2.868547088921473,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,centered_hsic,4,0.3005655520925962,2.874127490861388,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,centered_hsic,5,0.2472922100112777,2.872363124455645,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,centered_hsic,6,0.16930109232900947,2.8547741125606434,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,centered_hsic,7,0.08124156650231197,2.890119953762171,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,centered_hsic,8,0.3124577077077378,2.8735351964941214,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,0.5,centered_hsic,9,0.19660486103404376,2.850218989127827,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,normalized_alignment,1,0.01692493883281131,5.686491887638191,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,normalized_alignment,2,-0.010294944933981831,5.7582783257553345,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,normalized_alignment,3,-0.012336243822952266,5.737094177842946,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,normalized_alignment,4,0.011474091291926286,5.748254981722776,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,normalized_alignment,5,0.00654949171594844,5.74472624891129,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,normalized_alignment,6,-0.027395747507917293,5.709548225121287,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,normalized_alignment,7,-0.050103234111258964,5.780239907524342,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,normalized_alignment,8,0.055241993135320716,5.747070392988243,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,normalized_alignment,9,-0.02026931893672167,5.700437978255654,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,centered_hsic,1,0.2852412372519762,5.686491887638191,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,centered_hsic,2,0.1515843663746183,5.7582783257553345,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,centered_hsic,3,0.20984595136758366,5.737094177842946,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,centered_hsic,4,0.27917735686957995,5.748254981722776,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,centered_hsic,5,0.2292472247224334,5.74472624891129,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,centered_hsic,6,0.1589147601732529,5.709548225121287,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,centered_hsic,7,0.05210796453062058,5.780239907524342,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,centered_hsic,8,0.35129438787374456,5.747070392988243,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,1.0,centered_hsic,9,0.20044858743799354,5.700437978255654,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,normalized_alignment,1,-0.029475999939683008,11.372983775276381,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,normalized_alignment,2,-0.036577696504327364,11.516556651510669,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,normalized_alignment,3,-0.033918360377404866,11.474188355685891,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,normalized_alignment,4,-0.030248409514594843,11.496509963445552,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,normalized_alignment,5,-0.0317301721213963,11.48945249782258,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,normalized_alignment,6,-0.039334068236025165,11.419096450242574,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,normalized_alignment,7,-0.04652155932952228,11.560479815048684,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,normalized_alignment,8,-0.014987230325955126,11.494140785976485,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,normalized_alignment,9,-0.037708452113783195,11.400875956511308,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,centered_hsic,1,0.2673514956684193,11.372983775276381,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,centered_hsic,2,0.112670938650048,11.516556651510669,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,centered_hsic,3,0.23054046990300314,11.474188355685891,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,centered_hsic,4,0.25006166215048636,11.496509963445552,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,centered_hsic,5,0.2020267625835863,11.48945249782258,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,centered_hsic,6,0.15923828002527868,11.419096450242574,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,centered_hsic,7,0.040132936713076994,11.560479815048684,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,centered_hsic,8,0.3512989012922652,11.494140785976485,24
target_unlabeled_G3_architecture,target_unlabeled,rbf,2.0,centered_hsic,9,0.19724864060258984,11.400875956511308,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,normalized_alignment,1,0.0811222289161959,2.8432459438190953,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,normalized_alignment,2,0.015047931402938652,2.8791391628776672,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,normalized_alignment,3,-0.01030710461288422,2.868547088921473,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,normalized_alignment,4,0.07475719618810382,2.874127490861388,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,normalized_alignment,5,0.042858540701850356,2.872363124455645,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,normalized_alignment,6,-0.016143810576713217,2.8547741125606434,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,normalized_alignment,7,-0.05323889141175746,2.890119953762171,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,normalized_alignment,8,0.10623682881702726,2.8735351964941214,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,normalized_alignment,9,-0.010095316023151314,2.850218989127827,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,centered_hsic,1,0.28388415163665026,2.8432459438190953,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,centered_hsic,2,0.2180176882535382,2.8791391628776672,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,centered_hsic,3,0.20793024469508425,2.868547088921473,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,centered_hsic,4,0.2950356272547693,2.874127490861388,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,centered_hsic,5,0.2509153939537629,2.872363124455645,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,centered_hsic,6,0.2068735628827467,2.8547741125606434,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,centered_hsic,7,0.14824889078292658,2.890119953762171,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,centered_hsic,8,0.29738356895441664,2.8735351964941214,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,0.5,centered_hsic,9,0.21599101935545323,2.850218989127827,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,normalized_alignment,1,0.021572709742792538,5.686491887638191,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,normalized_alignment,2,-0.012073256754948596,5.7582783257553345,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,normalized_alignment,3,-0.018232993279926196,5.737094177842946,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,normalized_alignment,4,0.021277244688656376,5.748254981722776,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,normalized_alignment,5,0.005708929790278619,5.74472624891129,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,normalized_alignment,6,-0.028636537737180084,5.709548225121287,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,normalized_alignment,7,-0.051470602369555314,5.780239907524342,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,normalized_alignment,8,0.04871568215200985,5.747070392988243,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,normalized_alignment,9,-0.02284368233184148,5.700437978255654,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,centered_hsic,1,0.2982374839380063,5.686491887638191,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,centered_hsic,2,0.1981317437052021,5.7582783257553345,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,centered_hsic,3,0.21461063614883732,5.737094177842946,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,centered_hsic,4,0.3022171286668185,5.748254981722776,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,centered_hsic,5,0.253862430404445,5.74472624891129,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,centered_hsic,6,0.19749888141400154,5.709548225121287,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,centered_hsic,7,0.12115814731605376,5.780239907524342,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,centered_hsic,8,0.33475511130854296,5.747070392988243,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,1.0,centered_hsic,9,0.21904969856089201,5.700437978255654,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,normalized_alignment,1,-0.012300571933011052,11.372983775276381,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,normalized_alignment,2,-0.029503120616260547,11.516556651510669,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,normalized_alignment,3,-0.028729474312239135,11.474188355685891,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,normalized_alignment,4,-0.011376075249671868,11.496509963445552,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,normalized_alignment,5,-0.019360097163208634,11.48945249782258,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,normalized_alignment,6,-0.03610517624634206,11.419096450242574,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,normalized_alignment,7,-0.04885087052000254,11.560479815048684,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,normalized_alignment,8,0.004975750697736674,11.494140785976485,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,normalized_alignment,9,-0.032934265289604275,11.400875956511308,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,centered_hsic,1,0.2984146042685364,11.372983775276381,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,centered_hsic,2,0.1762388294127404,11.516556651510669,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,centered_hsic,3,0.2204982187527013,11.474188355685891,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,centered_hsic,4,0.29759241268324854,11.496509963445552,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,centered_hsic,5,0.24720225878980956,11.48945249782258,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,centered_hsic,6,0.1910921717065318,11.419096450242574,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,centered_hsic,7,0.10520899836795096,11.560479815048684,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,centered_hsic,8,0.3494268965674274,11.494140785976485,24
target_unlabeled_G3_architecture,target_unlabeled,laplacian,2.0,centered_hsic,9,0.21902092948381036,11.400875956511308,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,normalized_alignment,1,0.12098437175642303,3.6451214012907336,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,normalized_alignment,2,0.06870604206717824,3.6442776996117665,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,normalized_alignment,3,0.0331769445472442,3.6528690522512433,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,normalized_alignment,4,0.12264648448709323,3.642232819250983,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,normalized_alignment,5,0.05445175421103267,3.7308862143846104,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,normalized_alignment,6,-0.026550548597596726,3.6372735484378853,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,normalized_alignment,7,-0.030309795193680596,3.6715662894762104,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,normalized_alignment,8,0.1142585564077891,3.6329537762751922,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,normalized_alignment,9,0.06240735272401774,3.615145508442283,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,centered_hsic,1,0.3279799163804448,3.6451214012907336,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,centered_hsic,2,0.24562003853806014,3.6442776996117665,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,centered_hsic,3,0.23761964990881043,3.6528690522512433,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,centered_hsic,4,0.3268346914439742,3.642232819250983,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,centered_hsic,5,0.2438615562878642,3.7308862143846104,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,centered_hsic,6,0.16839310728501072,3.6372735484378853,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,centered_hsic,7,0.1570429801879141,3.6715662894762104,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,centered_hsic,8,0.2916700691217736,3.6329537762751922,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,0.5,centered_hsic,9,0.25364136029243367,3.615145508442283,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,normalized_alignment,1,0.00396623433132683,7.290242802581467,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,normalized_alignment,2,-0.003341313214131372,7.288555399223533,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,normalized_alignment,3,0.004752042836289093,7.3057381045024865,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,normalized_alignment,4,0.01619600317901041,7.284465638501966,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,normalized_alignment,5,0.0014220359269123564,7.461772428769221,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,normalized_alignment,6,-0.0349889230741323,7.274547096875771,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,normalized_alignment,7,-0.043830963767290156,7.343132578952421,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,normalized_alignment,8,0.031864291197092935,7.2659075525503845,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,normalized_alignment,9,-0.011508002262760606,7.230291016884566,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,centered_hsic,1,0.302205110242985,7.290242802581467,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,centered_hsic,2,0.1959001004365052,7.288555399223533,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,centered_hsic,3,0.2878959305593065,7.3057381045024865,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,centered_hsic,4,0.30058636984248877,7.284465638501966,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,centered_hsic,5,0.21575225705669288,7.461772428769221,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,centered_hsic,6,0.14095464917761946,7.274547096875771,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,centered_hsic,7,0.10217663684869989,7.343132578952421,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,centered_hsic,8,0.324818593923612,7.2659075525503845,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,1.0,centered_hsic,9,0.23121822672142683,7.230291016884566,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,normalized_alignment,1,-0.03336082552669363,14.580485605162934,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,normalized_alignment,2,-0.03529995855037975,14.577110798447066,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,normalized_alignment,3,-0.028099430182115092,14.611476209004973,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,normalized_alignment,4,-0.029345925229992523,14.568931277003932,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,normalized_alignment,5,-0.025321693410004675,14.923544857538442,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,normalized_alignment,6,-0.04154455224809464,14.549094193751541,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,normalized_alignment,7,-0.044834315654866744,14.686265157904842,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,normalized_alignment,8,-0.023075116026394293,14.531815105100769,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,normalized_alignment,9,-0.03747913254767371,14.460582033769132,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,centered_hsic,1,0.2622989210568395,14.580485605162934,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,centered_hsic,2,0.1513169150398941,14.577110798447066,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,centered_hsic,3,0.31236814251412304,14.611476209004973,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,centered_hsic,4,0.2611373530850249,14.568931277003932,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,centered_hsic,5,0.19946160680288955,14.923544857538442,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,centered_hsic,6,0.13618675741634198,14.549094193751541,24
target_unlabeled_full_C75_mixed_diagnostic,target_unlabeled,rbf,2.0,centered_hsic,7,0.08232488647825112,14.686265157904842,24
