transfer_mode,target_id,trajectory_id,cell_id,n_candidates,n_donor_cells,transfer_hit,cell_base_hit,transfer_closed_fraction,target_label_derived,same_label_derived,available_at_selection_time,diagnostic_only,no_selection_artifact
T2_leave_trajectory_out,7,0|7|0|S2_rare_cells,0|7|0|S2_rare_cells,21,161,1.0,0.42857142857142855,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,0|7|0|S3_nonestimable_cells,0|7|0|S3_nonestimable_cells,21,161,1.0,0.42857142857142855,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,0|7|1|S0_full_support,0|7|1|S0_full_support,24,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,0|7|1|S2_rare_cells,0|7|1|S2_rare_cells,24,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,0|7|1|S3_nonestimable_cells,0|7|1|S3_nonestimable_cells,24,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,0|8|0|S0_full_support,0|8|0|S0_full_support,20,161,1.0,0.65,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,0|8|0|S2_rare_cells,0|8|0|S2_rare_cells,20,161,1.0,0.65,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,0|8|0|S3_nonestimable_cells,0|8|0|S3_nonestimable_cells,20,161,1.0,0.65,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,0|8|1|S0_full_support,0|8|1|S0_full_support,24,161,1.0,0.6666666666666666,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,0|8|1|S2_rare_cells,0|8|1|S2_rare_cells,24,161,1.0,0.6666666666666666,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,0|8|1|S3_nonestimable_cells,0|8|1|S3_nonestimable_cells,24,161,1.0,0.6666666666666666,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,0|9|0|S0_full_support,0|9|0|S0_full_support,24,161,0.0,0.3333333333333333,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,9,0|9|0|S2_rare_cells,0|9|0|S2_rare_cells,24,161,0.0,0.3333333333333333,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,9,0|9|0|S3_nonestimable_cells,0|9|0|S3_nonestimable_cells,24,161,0.0,0.3333333333333333,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,9,0|9|1|S0_full_support,0|9|1|S0_full_support,19,161,1.0,0.5263157894736842,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,0|9|1|S2_rare_cells,0|9|1|S2_rare_cells,19,161,1.0,0.5263157894736842,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,0|9|1|S3_nonestimable_cells,0|9|1|S3_nonestimable_cells,19,161,1.0,0.5263157894736842,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,1,1|1|0|S0_full_support,1|1|0|S0_full_support,28,161,1.0,0.9642857142857143,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,1,1|1|0|S2_rare_cells,1|1|0|S2_rare_cells,28,161,1.0,0.9642857142857143,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,1,1|1|0|S3_nonestimable_cells,1|1|0|S3_nonestimable_cells,28,161,1.0,0.9642857142857143,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,1,1|1|1|S0_full_support,1|1|1|S0_full_support,18,161,0.0,0.2222222222222222,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,1,1|1|1|S2_rare_cells,1|1|1|S2_rare_cells,18,161,0.0,0.2222222222222222,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,1,1|1|1|S3_nonestimable_cells,1|1|1|S3_nonestimable_cells,18,161,0.0,0.2222222222222222,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,1|2|0|S0_full_support,1|2|0|S0_full_support,23,161,0.0,0.13043478260869565,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,1|2|0|S2_rare_cells,1|2|0|S2_rare_cells,23,161,0.0,0.13043478260869565,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,1|2|0|S3_nonestimable_cells,1|2|0|S3_nonestimable_cells,23,161,0.0,0.13043478260869565,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,1|2|1|S0_full_support,1|2|1|S0_full_support,29,161,1.0,0.6551724137931034,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,2,1|2|1|S2_rare_cells,1|2|1|S2_rare_cells,29,161,1.0,0.6551724137931034,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,2,1|2|1|S3_nonestimable_cells,1|2|1|S3_nonestimable_cells,29,161,1.0,0.6551724137931034,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,3,1|3|0|S0_full_support,1|3|0|S0_full_support,28,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,3,1|3|0|S2_rare_cells,1|3|0|S2_rare_cells,28,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,3,1|3|0|S3_nonestimable_cells,1|3|0|S3_nonestimable_cells,28,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,3,1|3|1|S0_full_support,1|3|1|S0_full_support,20,161,0.0,0.1,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,3,1|3|1|S2_rare_cells,1|3|1|S2_rare_cells,20,161,0.0,0.1,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,3,1|3|1|S3_nonestimable_cells,1|3|1|S3_nonestimable_cells,20,161,0.0,0.1,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,4,1|4|0|S0_full_support,1|4|0|S0_full_support,18,161,1.0,0.9444444444444444,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,1|4|0|S2_rare_cells,1|4|0|S2_rare_cells,18,161,1.0,0.9444444444444444,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,1|4|0|S3_nonestimable_cells,1|4|0|S3_nonestimable_cells,18,161,1.0,0.9444444444444444,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,1|4|1|S0_full_support,1|4|1|S0_full_support,24,161,1.0,0.5416666666666666,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,1|4|1|S2_rare_cells,1|4|1|S2_rare_cells,24,161,1.0,0.5416666666666666,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,1|4|1|S3_nonestimable_cells,1|4|1|S3_nonestimable_cells,24,161,1.0,0.5416666666666666,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,5,1|5|0|S0_full_support,1|5|0|S0_full_support,18,161,0.0,0.2777777777777778,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,1|5|0|S2_rare_cells,1|5|0|S2_rare_cells,18,161,0.0,0.2777777777777778,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,1|5|0|S3_nonestimable_cells,1|5|0|S3_nonestimable_cells,18,161,0.0,0.2777777777777778,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,1|5|1|S0_full_support,1|5|1|S0_full_support,19,161,0.0,0.10526315789473684,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,1|5|1|S2_rare_cells,1|5|1|S2_rare_cells,19,161,0.0,0.10526315789473684,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,1|5|1|S3_nonestimable_cells,1|5|1|S3_nonestimable_cells,19,161,0.0,0.10526315789473684,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,6,1|6|0|S0_full_support,1|6|0|S0_full_support,21,161,1.0,1.0,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,6,1|6|0|S2_rare_cells,1|6|0|S2_rare_cells,21,161,1.0,1.0,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,6,1|6|0|S3_nonestimable_cells,1|6|0|S3_nonestimable_cells,21,161,1.0,1.0,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,6,1|6|1|S0_full_support,1|6|1|S0_full_support,25,161,1.0,0.92,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,6,1|6|1|S2_rare_cells,1|6|1|S2_rare_cells,25,161,1.0,0.92,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,6,1|6|1|S3_nonestimable_cells,1|6|1|S3_nonestimable_cells,25,161,1.0,0.92,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,1|7|0|S0_full_support,1|7|0|S0_full_support,26,161,1.0,0.2692307692307692,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,1|7|0|S2_rare_cells,1|7|0|S2_rare_cells,26,161,1.0,0.2692307692307692,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,1|7|0|S3_nonestimable_cells,1|7|0|S3_nonestimable_cells,26,161,1.0,0.2692307692307692,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,1|7|1|S0_full_support,1|7|1|S0_full_support,21,161,1.0,0.5238095238095238,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,1|7|1|S2_rare_cells,1|7|1|S2_rare_cells,21,161,1.0,0.5238095238095238,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,1|7|1|S3_nonestimable_cells,1|7|1|S3_nonestimable_cells,21,161,1.0,0.5238095238095238,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,1|8|0|S0_full_support,1|8|0|S0_full_support,23,161,1.0,0.5652173913043478,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,1|8|0|S2_rare_cells,1|8|0|S2_rare_cells,23,161,1.0,0.5652173913043478,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,1|8|0|S3_nonestimable_cells,1|8|0|S3_nonestimable_cells,23,161,1.0,0.5652173913043478,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,1|8|1|S0_full_support,1|8|1|S0_full_support,22,161,1.0,0.045454545454545456,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,1|8|1|S2_rare_cells,1|8|1|S2_rare_cells,22,161,1.0,0.045454545454545456,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,1|8|1|S3_nonestimable_cells,1|8|1|S3_nonestimable_cells,22,161,1.0,0.045454545454545456,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,1|9|0|S0_full_support,1|9|0|S0_full_support,22,161,1.0,1.0,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,1|9|0|S2_rare_cells,1|9|0|S2_rare_cells,22,161,1.0,1.0,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,1|9|0|S3_nonestimable_cells,1|9|0|S3_nonestimable_cells,22,161,1.0,1.0,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,1|9|1|S0_full_support,1|9|1|S0_full_support,20,161,0.0,0.7,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,9,1|9|1|S2_rare_cells,1|9|1|S2_rare_cells,20,161,0.0,0.7,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,9,1|9|1|S3_nonestimable_cells,1|9|1|S3_nonestimable_cells,20,161,0.0,0.7,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,1,2|1|0|S0_full_support,2|1|0|S0_full_support,21,161,1.0,0.9047619047619048,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,1,2|1|0|S2_rare_cells,2|1|0|S2_rare_cells,21,161,1.0,0.9047619047619048,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,1,2|1|0|S3_nonestimable_cells,2|1|0|S3_nonestimable_cells,21,161,1.0,0.9047619047619048,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,1,2|1|1|S0_full_support,2|1|1|S0_full_support,27,161,0.0,0.18518518518518517,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,1,2|1|1|S2_rare_cells,2|1|1|S2_rare_cells,27,161,0.0,0.18518518518518517,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,1,2|1|1|S3_nonestimable_cells,2|1|1|S3_nonestimable_cells,27,161,0.0,0.18518518518518517,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,2|2|0|S0_full_support,2|2|0|S0_full_support,26,161,0.0,0.23076923076923078,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,2|2|0|S2_rare_cells,2|2|0|S2_rare_cells,26,161,0.0,0.23076923076923078,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,2|2|0|S3_nonestimable_cells,2|2|0|S3_nonestimable_cells,26,161,0.0,0.23076923076923078,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,2|2|1|S0_full_support,2|2|1|S0_full_support,33,161,0.0,0.030303030303030304,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,2|2|1|S2_rare_cells,2|2|1|S2_rare_cells,33,161,0.0,0.030303030303030304,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,2,2|2|1|S3_nonestimable_cells,2|2|1|S3_nonestimable_cells,33,161,0.0,0.030303030303030304,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,3,2|3|0|S0_full_support,2|3|0|S0_full_support,22,161,0.0,0.5454545454545454,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,3,2|3|0|S2_rare_cells,2|3|0|S2_rare_cells,22,161,0.0,0.5454545454545454,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,3,2|3|0|S3_nonestimable_cells,2|3|0|S3_nonestimable_cells,22,161,0.0,0.5454545454545454,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,3,2|3|1|S0_full_support,2|3|1|S0_full_support,34,161,0.0,0.029411764705882353,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,3,2|3|1|S2_rare_cells,2|3|1|S2_rare_cells,34,161,0.0,0.029411764705882353,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,3,2|3|1|S3_nonestimable_cells,2|3|1|S3_nonestimable_cells,34,161,0.0,0.029411764705882353,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,4,2|4|0|S0_full_support,2|4|0|S0_full_support,31,161,1.0,0.9354838709677419,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,2|4|0|S2_rare_cells,2|4|0|S2_rare_cells,31,161,1.0,0.9354838709677419,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,2|4|0|S3_nonestimable_cells,2|4|0|S3_nonestimable_cells,31,161,1.0,0.9354838709677419,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,2|4|1|S0_full_support,2|4|1|S0_full_support,20,161,1.0,1.0,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,2|4|1|S2_rare_cells,2|4|1|S2_rare_cells,20,161,1.0,1.0,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,4,2|4|1|S3_nonestimable_cells,2|4|1|S3_nonestimable_cells,20,161,1.0,1.0,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,5,2|5|0|S0_full_support,2|5|0|S0_full_support,22,161,0.0,0.0,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,2|5|0|S2_rare_cells,2|5|0|S2_rare_cells,22,161,0.0,0.0,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,2|5|0|S3_nonestimable_cells,2|5|0|S3_nonestimable_cells,22,161,0.0,0.0,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,2|5|1|S0_full_support,2|5|1|S0_full_support,25,161,0.0,0.0,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,2|5|1|S2_rare_cells,2|5|1|S2_rare_cells,25,161,0.0,0.0,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,5,2|5|1|S3_nonestimable_cells,2|5|1|S3_nonestimable_cells,25,161,0.0,0.0,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,6,2|6|0|S0_full_support,2|6|0|S0_full_support,23,161,0.0,0.2608695652173913,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,6,2|6|0|S2_rare_cells,2|6|0|S2_rare_cells,23,161,0.0,0.2608695652173913,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,6,2|6|0|S3_nonestimable_cells,2|6|0|S3_nonestimable_cells,23,161,0.0,0.2608695652173913,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,6,2|6|1|S0_full_support,2|6|1|S0_full_support,20,161,1.0,0.9,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,6,2|6|1|S2_rare_cells,2|6|1|S2_rare_cells,20,161,1.0,0.9,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,6,2|6|1|S3_nonestimable_cells,2|6|1|S3_nonestimable_cells,20,161,1.0,0.9,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,2|7|0|S0_full_support,2|7|0|S0_full_support,21,161,1.0,0.42857142857142855,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,2|7|0|S2_rare_cells,2|7|0|S2_rare_cells,21,161,1.0,0.42857142857142855,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,2|7|0|S3_nonestimable_cells,2|7|0|S3_nonestimable_cells,21,161,1.0,0.42857142857142855,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,2|7|1|S0_full_support,2|7|1|S0_full_support,23,161,1.0,0.7391304347826086,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,2|7|1|S2_rare_cells,2|7|1|S2_rare_cells,23,161,1.0,0.7391304347826086,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,7,2|7|1|S3_nonestimable_cells,2|7|1|S3_nonestimable_cells,23,161,1.0,0.7391304347826086,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,2|8|0|S0_full_support,2|8|0|S0_full_support,23,161,0.0,0.08695652173913043,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,8,2|8|0|S2_rare_cells,2|8|0|S2_rare_cells,23,161,0.0,0.08695652173913043,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,8,2|8|0|S3_nonestimable_cells,2|8|0|S3_nonestimable_cells,23,161,0.0,0.08695652173913043,-1.0675675675675675,1,0,0,1,1
T2_leave_trajectory_out,8,2|8|1|S0_full_support,2|8|1|S0_full_support,18,161,1.0,0.2222222222222222,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,2|8|1|S2_rare_cells,2|8|1|S2_rare_cells,18,161,1.0,0.2222222222222222,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,8,2|8|1|S3_nonestimable_cells,2|8|1|S3_nonestimable_cells,18,161,1.0,0.2222222222222222,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,2|9|0|S0_full_support,2|9|0|S0_full_support,24,161,1.0,0.375,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,2|9|0|S2_rare_cells,2|9|0|S2_rare_cells,24,161,1.0,0.375,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,2|9|0|S3_nonestimable_cells,2|9|0|S3_nonestimable_cells,24,161,1.0,0.375,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,2|9|1|S0_full_support,2|9|1|S0_full_support,30,161,1.0,0.9,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,2|9|1|S2_rare_cells,2|9|1|S2_rare_cells,30,161,1.0,0.9,1.1216216216216217,1,0,0,1,1
T2_leave_trajectory_out,9,2|9|1|S3_nonestimable_cells,2|9|1|S3_nonestimable_cells,30,161,1.0,0.9,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,1,0|1|0|S0_full_support,0|1|0|S0_full_support,20,161,0.0,0.05,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,1,0|1|0|S2_rare_cells,0|1|0|S2_rare_cells,20,161,0.0,0.05,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,1,0|1|0|S3_nonestimable_cells,0|1|0|S3_nonestimable_cells,20,161,0.0,0.05,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,1,0|1|1|S0_full_support,0|1|1|S0_full_support,20,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,1,0|1|1|S2_rare_cells,0|1|1|S2_rare_cells,20,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,1,0|1|1|S3_nonestimable_cells,0|1|1|S3_nonestimable_cells,20,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,2,0|2|0|S0_full_support,0|2|0|S0_full_support,27,161,1.0,0.5185185185185185,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,2,0|2|0|S2_rare_cells,0|2|0|S2_rare_cells,27,161,1.0,0.5185185185185185,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,2,0|2|0|S3_nonestimable_cells,0|2|0|S3_nonestimable_cells,27,161,1.0,0.5185185185185185,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,2,0|2|1|S0_full_support,0|2|1|S0_full_support,28,161,1.0,0.2857142857142857,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,2,0|2|1|S2_rare_cells,0|2|1|S2_rare_cells,28,161,1.0,0.2857142857142857,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,2,0|2|1|S3_nonestimable_cells,0|2|1|S3_nonestimable_cells,28,161,1.0,0.2857142857142857,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,3,0|3|0|S0_full_support,0|3|0|S0_full_support,23,161,1.0,0.7391304347826086,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,3,0|3|0|S2_rare_cells,0|3|0|S2_rare_cells,23,161,1.0,0.7391304347826086,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,3,0|3|0|S3_nonestimable_cells,0|3|0|S3_nonestimable_cells,23,161,1.0,0.7391304347826086,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,3,0|3|1|S0_full_support,0|3|1|S0_full_support,25,161,0.0,0.0,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,3,0|3|1|S2_rare_cells,0|3|1|S2_rare_cells,25,161,0.0,0.0,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,3,0|3|1|S3_nonestimable_cells,0|3|1|S3_nonestimable_cells,25,161,0.0,0.0,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,4,0|4|0|S0_full_support,0|4|0|S0_full_support,24,161,0.0,0.625,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,4,0|4|0|S2_rare_cells,0|4|0|S2_rare_cells,24,161,0.0,0.625,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,4,0|4|0|S3_nonestimable_cells,0|4|0|S3_nonestimable_cells,24,161,0.0,0.625,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,4,0|4|1|S0_full_support,0|4|1|S0_full_support,36,161,0.0,0.1111111111111111,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,4,0|4|1|S2_rare_cells,0|4|1|S2_rare_cells,36,161,0.0,0.1111111111111111,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,4,0|4|1|S3_nonestimable_cells,0|4|1|S3_nonestimable_cells,36,161,0.0,0.1111111111111111,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,5,0|5|0|S0_full_support,0|5|0|S0_full_support,20,161,1.0,0.55,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,5,0|5|0|S2_rare_cells,0|5|0|S2_rare_cells,20,161,1.0,0.55,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,5,0|5|0|S3_nonestimable_cells,0|5|0|S3_nonestimable_cells,20,161,1.0,0.55,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,5,0|5|1|S0_full_support,0|5|1|S0_full_support,22,161,0.0,0.045454545454545456,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,5,0|5|1|S2_rare_cells,0|5|1|S2_rare_cells,22,161,0.0,0.045454545454545456,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,5,0|5|1|S3_nonestimable_cells,0|5|1|S3_nonestimable_cells,22,161,0.0,0.045454545454545456,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,6,0|6|0|S0_full_support,0|6|0|S0_full_support,22,161,0.0,0.09090909090909091,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,6,0|6|0|S2_rare_cells,0|6|0|S2_rare_cells,22,161,0.0,0.09090909090909091,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,6,0|6|0|S3_nonestimable_cells,0|6|0|S3_nonestimable_cells,22,161,0.0,0.09090909090909091,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,6,0|6|1|S0_full_support,0|6|1|S0_full_support,21,161,0.0,0.09523809523809523,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,6,0|6|1|S2_rare_cells,0|6|1|S2_rare_cells,21,161,0.0,0.09523809523809523,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,6,0|6|1|S3_nonestimable_cells,0|6|1|S3_nonestimable_cells,21,161,0.0,0.09523809523809523,-1.0675675675675675,1,0,0,1,1
T3_leave_target_trajectory_cell_out,7,0|7|0|S0_full_support,0|7|0|S0_full_support,21,161,1.0,0.42857142857142855,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,7,0|7|0|S2_rare_cells,0|7|0|S2_rare_cells,21,161,1.0,0.42857142857142855,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,7,0|7|0|S3_nonestimable_cells,0|7|0|S3_nonestimable_cells,21,161,1.0,0.42857142857142855,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,7,0|7|1|S0_full_support,0|7|1|S0_full_support,24,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,7,0|7|1|S2_rare_cells,0|7|1|S2_rare_cells,24,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,7,0|7|1|S3_nonestimable_cells,0|7|1|S3_nonestimable_cells,24,161,1.0,0.25,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,8,0|8|0|S0_full_support,0|8|0|S0_full_support,20,161,1.0,0.65,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,8,0|8|0|S2_rare_cells,0|8|0|S2_rare_cells,20,161,1.0,0.65,1.1216216216216217,1,0,0,1,1
T3_leave_target_trajectory_cell_out,8,0|8|0|S3_nonestimable_cells,0|8|0|S3_nonestimable_cells,20,161,1.0,0.65,1.1216216216216217,1,0,0,1,1
