dataset,target_subject,source_seed,split_family,method,n_adapt,n_eval,class_counts_adapt,class_counts_eval,acc,bacc,macro_f1,prediction_hash,logits_hash,status,failure_reason,source_model_sha256,source_checkpoint_file_sha256,result_origin,target_label_leakage_detected,target_performance_selection_detected,classifier_frozen,backbone_frozen
Lee2019_MI,18,0,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.82,0.8200000000000001,0.8199279711884754,62da22934e56aebeee3e57f0ed60de91b212c3a1de4c18dc62bf792d2fd8392c,78874c4e0709b5acc86bde132a942f50b3a9028f3c30004f96f3340247b638dd,ok,,2d7a3743fe627f92bf78a8647d8c3bdd76d61f9b05f7b0911943f565ef257750,62893cab477a4c2367c685355ce963b9c90c896cdd4f3ed860764ee92a0472ec,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,0,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.76,0.76,0.7564935064935066,cd6a4b392a60c5c7a94429ce52ad53ba271058ae1efbb260503cf3bb009f14aa,4a7c0fa84f25df89f18a1ce7bcb49d67fc217127729eea20dfb7d78f2273ba19,ok,,2d7a3743fe627f92bf78a8647d8c3bdd76d61f9b05f7b0911943f565ef257750,62893cab477a4c2367c685355ce963b9c90c896cdd4f3ed860764ee92a0472ec,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,0,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.82,0.8200000000000001,0.8139727159983464,bbcbcf28e63e93b84825280b0481c610a5f7ac08d12a606b12028657d9a50f86,96d317833e3f6bfb395233187012ad9cc1c7fd27b959772098e3437b188f4c80,ok,,2d7a3743fe627f92bf78a8647d8c3bdd76d61f9b05f7b0911943f565ef257750,62893cab477a4c2367c685355ce963b9c90c896cdd4f3ed860764ee92a0472ec,P12_new_method,False,False,True,True
Lee2019_MI,18,0,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.82,0.8200000000000001,0.8139727159983464,bbcbcf28e63e93b84825280b0481c610a5f7ac08d12a606b12028657d9a50f86,7d18db9a8938a4a320c0fa468dc6ebcf2da86d409db28809f8110f2eceb4043c,ok,,2d7a3743fe627f92bf78a8647d8c3bdd76d61f9b05f7b0911943f565ef257750,62893cab477a4c2367c685355ce963b9c90c896cdd4f3ed860764ee92a0472ec,P12_new_method,False,False,True,True
Lee2019_MI,18,1,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,99ea146382269f241512b8188e19620141f3c1e371f8a96cad1e2fd1e578161a,ok,,462b723fcfc9638ab92f26d6f46b3a496fc902829cddf80c061adcf68190e257,a4d0fca3ca8106a2b5499bf772250962335744ccc2a1cbfd70197e1c9a8779ee,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,1,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.88,0.88,0.88,54f83af9e89ad1e1809b6b59d05bd4b64ae32f788c446c44e5779badcdfd6fa0,5c9969db8e4dfa445bc36a582f61144c9bf7d1580c22c7f3aa06f079b16dabb7,ok,,462b723fcfc9638ab92f26d6f46b3a496fc902829cddf80c061adcf68190e257,a4d0fca3ca8106a2b5499bf772250962335744ccc2a1cbfd70197e1c9a8779ee,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,1,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.8,0.8,0.797077922077922,b18aeb835e9c1d21b7e002b01ff927d0df4275c5392604c0320ef4adacfbf056,1dcef87b5fe9a313f3f8f3ad63dfab6a0155e7d064aed81c1189b5c255c8d07b,ok,,462b723fcfc9638ab92f26d6f46b3a496fc902829cddf80c061adcf68190e257,a4d0fca3ca8106a2b5499bf772250962335744ccc2a1cbfd70197e1c9a8779ee,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,1,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.78,0.78,0.7756017951856384,a400e1f94a922affb490120afd1ca870a7f434a305d88025c660b1c1e0cd7c58,0424878fb571acc9686b4f163ed9d5ca71bc45301c8da5f1d9a746544a67dc95,ok,,462b723fcfc9638ab92f26d6f46b3a496fc902829cddf80c061adcf68190e257,a4d0fca3ca8106a2b5499bf772250962335744ccc2a1cbfd70197e1c9a8779ee,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,1,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.68,0.68,0.6604414261460102,5e93cb0db408ed3f4566a4a1f3c8f94a80758728171f3f02d49fd5c1c586c082,06d785a7e683524ac462bfee1ff2f5f7259c4a705668e5f40bbe5c83eb3af0f2,ok,,462b723fcfc9638ab92f26d6f46b3a496fc902829cddf80c061adcf68190e257,a4d0fca3ca8106a2b5499bf772250962335744ccc2a1cbfd70197e1c9a8779ee,P12_new_method,False,False,True,True
Lee2019_MI,18,1,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.7,0.7,0.6847414880201765,0ef70c7a8f67c77d6fe22eb5c03824f622ae18e6285cb0390dc7a46c1752e7f2,1f7e6546d1f87fe5aa23c96f708c701b99bed075f7904f2062b3b456f742dc80,ok,,462b723fcfc9638ab92f26d6f46b3a496fc902829cddf80c061adcf68190e257,a4d0fca3ca8106a2b5499bf772250962335744ccc2a1cbfd70197e1c9a8779ee,P12_new_method,False,False,True,True
Lee2019_MI,18,2,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.52,0.52,0.37629937629937626,cbfc36dd68ed7370c1933a5397afe98eaec5d1fd4153f43152e37482d408d2a2,2b023b26e4555b43ff6607466f05a4306521a64df56516f4f03f6fe365007a97,ok,,8bda08e8be7b19c15f66662efc9d3a372cfa934920e7128db52549db8098f47b,d8bab102bb9f54847a290141a9a90568804ea2ebbfbecde7d2c692f3f790d296,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,2,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.86,0.86,0.8599439775910365,0bd8b90f4f2a6b57cd3a06657c12efaa31eb3529e6b0cd20e7238c7f9a07df22,3f6e5a5ccf830d98a420744f325a083f87e59347b78c875c1698b0b14cb0f8cc,ok,,8bda08e8be7b19c15f66662efc9d3a372cfa934920e7128db52549db8098f47b,d8bab102bb9f54847a290141a9a90568804ea2ebbfbecde7d2c692f3f790d296,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,2,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.84,0.8400000000000001,0.8389694041867954,0d5efd7d40a0b435863a6ee88522f3a0e95605249d5efca3034d2820880263fe,0ce030b63fec5a7348ba456a9df5ced13d55a5a94cb6572137602a833c91bcbc,ok,,8bda08e8be7b19c15f66662efc9d3a372cfa934920e7128db52549db8098f47b,d8bab102bb9f54847a290141a9a90568804ea2ebbfbecde7d2c692f3f790d296,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,2,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.8,0.8,0.7947454844006567,b25d5bad59ebfbad6f0a8c6b99a0ade54a2efc4dad6688afeb7adaf3f97f6728,74f98adab1ced4428d919b73569668c1593a8d925ba4063d288c36aa95dfa4fc,ok,,8bda08e8be7b19c15f66662efc9d3a372cfa934920e7128db52549db8098f47b,d8bab102bb9f54847a290141a9a90568804ea2ebbfbecde7d2c692f3f790d296,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,18,2,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.86,0.8600000000000001,0.8594941790445605,1d188b73cf04e7baf8e039c3fbb5129d2747faa560f23da6a3466b4c8a909fa0,ce729efee952d52f19f345b6c6795158332e18635fa967e2b831481a14df0e1c,ok,,8bda08e8be7b19c15f66662efc9d3a372cfa934920e7128db52549db8098f47b,d8bab102bb9f54847a290141a9a90568804ea2ebbfbecde7d2c692f3f790d296,P12_new_method,False,False,True,True
Lee2019_MI,18,2,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.86,0.8600000000000001,0.8594941790445605,1d188b73cf04e7baf8e039c3fbb5129d2747faa560f23da6a3466b4c8a909fa0,5be6ae8e9e1eeafe8aea11dd17de2b219f69b32d726db48e85b03dd64a44df3d,ok,,8bda08e8be7b19c15f66662efc9d3a372cfa934920e7128db52549db8098f47b,d8bab102bb9f54847a290141a9a90568804ea2ebbfbecde7d2c692f3f790d296,P12_new_method,False,False,True,True
Lee2019_MI,19,0,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,6686829282deb6f6bee80580c309580990e4aeb745007f79d64fac5cc482707a,ok,,424e942f03541fe95165e0c9b2e2372b696e3a2e15d0a15eedee4d949dda3e71,4e520e760f1c8e442eaf14064569e418485589a30342f75554d28df5fa26eeb2,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,0,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.66,0.66,0.6565656565656566,f289d2eefe0e508ce69aad89ab91a7c7f2345920d09d7598b4ab5ba120ae8dc5,56f8fd122fcf236f215f3ca289723754dd764b13015544f7b72c236f983206e6,ok,,424e942f03541fe95165e0c9b2e2372b696e3a2e15d0a15eedee4d949dda3e71,4e520e760f1c8e442eaf14064569e418485589a30342f75554d28df5fa26eeb2,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,0,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.64,0.64,0.6394230769230769,43e3eefa781bc3b7cf4cd289670c3de452aa34925762ac77779fc852cc22512f,74b8b9956a2624ea9b28fe0f051fd6e17e47b3ca7fe2e8aba48a816a51ded549,ok,,424e942f03541fe95165e0c9b2e2372b696e3a2e15d0a15eedee4d949dda3e71,4e520e760f1c8e442eaf14064569e418485589a30342f75554d28df5fa26eeb2,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,0,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.64,0.64,0.6376811594202898,f1cfe98476fe0e8febb83489a44179b101c653510ce9f0e136e22b940e1fba65,a90f7c1a9e657bde375ccc52ee65d95a6668ee7b543d8524cf9cba62261e5ca4,ok,,424e942f03541fe95165e0c9b2e2372b696e3a2e15d0a15eedee4d949dda3e71,4e520e760f1c8e442eaf14064569e418485589a30342f75554d28df5fa26eeb2,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,0,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.64,0.64,0.6305418719211823,f548900a8908f249dda12efb2f268ac9422fa66888dcb67b8090eb5a79325569,3346f7ad9460392d51427c9857f88e2d6c22b587c69b80cd82d75c36ad6600d0,ok,,424e942f03541fe95165e0c9b2e2372b696e3a2e15d0a15eedee4d949dda3e71,4e520e760f1c8e442eaf14064569e418485589a30342f75554d28df5fa26eeb2,P12_new_method,False,False,True,True
Lee2019_MI,19,0,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.62,0.62,0.6006725514922235,9e735119152cf424865f67b201e6a08990faa907b1b5acdc484deeed394a15e9,58b0852cd5cea9d76ee27eee3f4d8d4f41f38e179aba044d6521d8fdba8fa6a7,ok,,424e942f03541fe95165e0c9b2e2372b696e3a2e15d0a15eedee4d949dda3e71,4e520e760f1c8e442eaf14064569e418485589a30342f75554d28df5fa26eeb2,P12_new_method,False,False,True,True
Lee2019_MI,19,1,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.7,0.7,0.6940024479804161,b495a3ab3e81c0e53c98c7094326f022ed66c95967f6d8e4643785bed525ef23,d3bc5444548e6cae95838eafb88b2fccb2fa6995d6e91493f8d54b8eb37dfc74,ok,,aaff5da7d972e7e25732aec1c142a926103e17c1e69e4289efa73d680d58b74b,ec55d5c0d299e6b8c1975d5f770c0ba24f2df22be9726ef0ef319249b9957553,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,1,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.7,0.7,0.6998799519807923,95db5956f014b3fb4b339942df06e55a9129f37be2aaf9235782eee1b69a3600,0dd044c7234e4bd364db588ee41cd5a268d6f76c1de5a2f375b5645eff3413ad,ok,,aaff5da7d972e7e25732aec1c142a926103e17c1e69e4289efa73d680d58b74b,ec55d5c0d299e6b8c1975d5f770c0ba24f2df22be9726ef0ef319249b9957553,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,1,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.7,0.7,0.6998799519807923,95db5956f014b3fb4b339942df06e55a9129f37be2aaf9235782eee1b69a3600,664280a65154473c7380bd801b734c65057be4d31bb48851102e62f325f44b0a,ok,,aaff5da7d972e7e25732aec1c142a926103e17c1e69e4289efa73d680d58b74b,ec55d5c0d299e6b8c1975d5f770c0ba24f2df22be9726ef0ef319249b9957553,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,1,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0.677938808373591,17e42d6f2d54ed05ed1a5ff2f943e8c49d5a6d4be99bf925a316e342ead2b12f,f82d7b6c50f3857731af4845b8bfb828f9a449422999c898fc03a110bd8c69e8,ok,,aaff5da7d972e7e25732aec1c142a926103e17c1e69e4289efa73d680d58b74b,ec55d5c0d299e6b8c1975d5f770c0ba24f2df22be9726ef0ef319249b9957553,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,1,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.7,0.7,0.696969696969697,98e1a988a3b897cd79697a4c2baaf5d2bab259e399367291c34f9b02496237a0,fb1bfbb0323a4d6c1323389b2313c4ff0d50be61008993e3b12b9978a7a138b8,ok,,aaff5da7d972e7e25732aec1c142a926103e17c1e69e4289efa73d680d58b74b,ec55d5c0d299e6b8c1975d5f770c0ba24f2df22be9726ef0ef319249b9957553,P12_new_method,False,False,True,True
Lee2019_MI,19,1,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.68,0.68,0.6753246753246753,05f69a9a3af4e1ede12a44228ad3d7f360a62fb4840b6b4ab49d3fc968f4c29f,9096356348c6e7069772149687f25cb05f8d1bf60a56bed25b464d996fde3a1a,ok,,aaff5da7d972e7e25732aec1c142a926103e17c1e69e4289efa73d680d58b74b,ec55d5c0d299e6b8c1975d5f770c0ba24f2df22be9726ef0ef319249b9957553,P12_new_method,False,False,True,True
Lee2019_MI,19,2,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,7e7c13cb5fa49dc08b0b48666f9245e0289c8a0712a27d54a79ca0cbb407db37,ok,,3b1ca6b2467fcd7334a1c4f646c6b3d8f2b0a7beaaf3b0b7d32ac5ed77ed87c0,648dcb15c289c0c55049d24e00587be3e3d51bba0a8bb95fc376c6613e3b8b51,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,2,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.7,0.7,0.696969696969697,b204497993ac66150bd8e6b4428bdae279b362d18ffd8c9224ff876baba18e97,de7555e127e93e10f50732a45b70c4615588df4a023d603a41e8280776f499c7,ok,,3b1ca6b2467fcd7334a1c4f646c6b3d8f2b0a7beaaf3b0b7d32ac5ed77ed87c0,648dcb15c289c0c55049d24e00587be3e3d51bba0a8bb95fc376c6613e3b8b51,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,2,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.7,0.7,0.6989160979526294,d8484282cd5c8f2cb31a8e5f19d453ff726c65a954bc94a1452652fd02c71ab6,5330af91da35d0f43a578d6ca01d578a0f9cea1cc827ecc40f82cae75555d52a,ok,,3b1ca6b2467fcd7334a1c4f646c6b3d8f2b0a7beaaf3b0b7d32ac5ed77ed87c0,648dcb15c289c0c55049d24e00587be3e3d51bba0a8bb95fc376c6613e3b8b51,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,2,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.7,0.7,0.696969696969697,b204497993ac66150bd8e6b4428bdae279b362d18ffd8c9224ff876baba18e97,4c2bcea93a9ab0c53977cdde2eee49f67444a3fd594afe9c53ac351d3a74b359,ok,,3b1ca6b2467fcd7334a1c4f646c6b3d8f2b0a7beaaf3b0b7d32ac5ed77ed87c0,648dcb15c289c0c55049d24e00587be3e3d51bba0a8bb95fc376c6613e3b8b51,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,19,2,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.7,0.7,0.696969696969697,b204497993ac66150bd8e6b4428bdae279b362d18ffd8c9224ff876baba18e97,2f9146c14754fec6a7d75c46288b4599dc3953fbbc95de8b396ce365b32e9d87,ok,,3b1ca6b2467fcd7334a1c4f646c6b3d8f2b0a7beaaf3b0b7d32ac5ed77ed87c0,648dcb15c289c0c55049d24e00587be3e3d51bba0a8bb95fc376c6613e3b8b51,P12_new_method,False,False,True,True
Lee2019_MI,19,2,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.7,0.7,0.696969696969697,b204497993ac66150bd8e6b4428bdae279b362d18ffd8c9224ff876baba18e97,7ef38ae00d0ef35d56350878c7abd270bf4cbb1b0879c419ada6fc87e5964a66,ok,,3b1ca6b2467fcd7334a1c4f646c6b3d8f2b0a7beaaf3b0b7d32ac5ed77ed87c0,648dcb15c289c0c55049d24e00587be3e3d51bba0a8bb95fc376c6613e3b8b51,P12_new_method,False,False,True,True
Lee2019_MI,20,0,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.3333333333333333,a5715e1a252293926ce45687f072170542aa181ae7cb09cac83c6a06f59d9d33,b5ce60c580bdf8106fde0bf189f6184c907ec624ce58d62fe832d9eb2c276d1a,ok,,306481a668e1ba72172ff11b6ab2adbea5e631773c0dedcc8f8141c1247a941d,33ce7b399e1bccaa1b78cbba61d1f46f736cb8fdf4adf9e2e01fc0160f91157f,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,0,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.8,0.8,0.797077922077922,9211689279d45c049747fb9eab938112fcef2f4f696b0350737fda56b3d2626c,91a944c7b0bdb9b91bf799ae5034571bce88caec43310c063135c4fb2517fc1e,ok,,306481a668e1ba72172ff11b6ab2adbea5e631773c0dedcc8f8141c1247a941d,33ce7b399e1bccaa1b78cbba61d1f46f736cb8fdf4adf9e2e01fc0160f91157f,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,0,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.78,0.78,0.7756017951856384,73946914202f3c1cfd285995af07be51141570442eab06f34f31b184bcd8aab0,2ed50e6abe10ba7f97b75f9230b536bf11592fee8a9025f8537b84f3f62961aa,ok,,306481a668e1ba72172ff11b6ab2adbea5e631773c0dedcc8f8141c1247a941d,33ce7b399e1bccaa1b78cbba61d1f46f736cb8fdf4adf9e2e01fc0160f91157f,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,0,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.76,0.76,0.7453310696095077,95eb6a03fac68928687067e108677779208009ade3b795602769cadbf2e5b82c,046c854acc28857428dec5d1683c1d87a76974ce134a52da978612a017fcca2b,ok,,306481a668e1ba72172ff11b6ab2adbea5e631773c0dedcc8f8141c1247a941d,33ce7b399e1bccaa1b78cbba61d1f46f736cb8fdf4adf9e2e01fc0160f91157f,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,0,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0.64349376114082,1653ef7f410daf697d523fa19cf8f46f03e8a62b23292fbb832f7c119bde31cc,e153a60fffb99f778e9fdc000110600cfb9a75a439bc608567b1da5495d7800d,ok,,306481a668e1ba72172ff11b6ab2adbea5e631773c0dedcc8f8141c1247a941d,33ce7b399e1bccaa1b78cbba61d1f46f736cb8fdf4adf9e2e01fc0160f91157f,P12_new_method,False,False,True,True
Lee2019_MI,20,0,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0.64349376114082,1653ef7f410daf697d523fa19cf8f46f03e8a62b23292fbb832f7c119bde31cc,4d710839bdc9d9934ea9eb2f5ad15825170aa0d6407b830d94b245257e90bb17,ok,,306481a668e1ba72172ff11b6ab2adbea5e631773c0dedcc8f8141c1247a941d,33ce7b399e1bccaa1b78cbba61d1f46f736cb8fdf4adf9e2e01fc0160f91157f,P12_new_method,False,False,True,True
Lee2019_MI,20,1,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,c44857b439004147735f4f279909c7df25b58d21fb9a15eab0b9dd8ec86306b8,ok,,5739caa78683595dc0533c081f47f66573413ad04d1199fda814980edeeea9a2,cbc99890260a6239759cedc49fc527e8a77611344aaa136824628adcebc73fc4,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,1,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.74,0.74,0.7398959583833533,cacfb3fda741ba6d76aca502f96c0783574647d28190f045bf6faeb65e4b0711,dd12edbcab81f7bb30944e8907bc1d276ad3b8abe11f5a751eb7714ecd8c2b6c,ok,,5739caa78683595dc0533c081f47f66573413ad04d1199fda814980edeeea9a2,cbc99890260a6239759cedc49fc527e8a77611344aaa136824628adcebc73fc4,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,1,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.72,0.72,0.7181964573268921,70a450a24f979d797241f519292ad997bc0db0325d7d4bba41eba148328907b3,36d022eb445f26533e620ee46f30ce859a25f7a06c174ef05759a88ced9b3f1d,ok,,5739caa78683595dc0533c081f47f66573413ad04d1199fda814980edeeea9a2,cbc99890260a6239759cedc49fc527e8a77611344aaa136824628adcebc73fc4,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,1,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.7,0.7,0.696969696969697,bef028ece6139637f15179a36f80c74f95f7fc720c4c67db9995bbfeb0c8dd40,a9919e13c66606f6662e4eeb0675a7531d72321e4f4fb6746167952d190e8b7a,ok,,5739caa78683595dc0533c081f47f66573413ad04d1199fda814980edeeea9a2,cbc99890260a6239759cedc49fc527e8a77611344aaa136824628adcebc73fc4,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,1,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.74,0.74,0.7398959583833533,cacfb3fda741ba6d76aca502f96c0783574647d28190f045bf6faeb65e4b0711,1240c78e8b6a39e7a5341e79144aa7d3ce9152f5ffd54a07b16af3ee1607a77e,ok,,5739caa78683595dc0533c081f47f66573413ad04d1199fda814980edeeea9a2,cbc99890260a6239759cedc49fc527e8a77611344aaa136824628adcebc73fc4,P12_new_method,False,False,True,True
Lee2019_MI,20,1,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.76,0.76,0.76,049c5d7d09575c8486a81e401be5e61cc48020545b9786b9872592402ed2ebf5,9eca276c06e72b498b4b5a8ca5b17b3e371fbb5cc1cb695a65ea4ba00a27207d,ok,,5739caa78683595dc0533c081f47f66573413ad04d1199fda814980edeeea9a2,cbc99890260a6239759cedc49fc527e8a77611344aaa136824628adcebc73fc4,P12_new_method,False,False,True,True
Lee2019_MI,20,2,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.54,0.54,0.4165398274987316,21a8b4beaee2c66aef53cc5636d068976177b3c8f34bc460f68c0878f5e75829,0d664ec720dfdb68d2a7961c9ac0f72f2f3c4c66554885b9a6fb6831da2f6ef1,ok,,8067ad2d9d349917d6ea4a52e7d2614ae8e5c7a7781629cdd71f3b2b3e802441,fec722738a3a2517387bf32004585921f6cb1f4e234d27d328d5fe9dc96a1c99,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,2,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.76,0.76,0.7596153846153846,77b7be6076a95fe918cdb327dd86cc4bca510f7cc8edc2ccea5299b69c426590,40b782e6dfe232fe24f1b14a2bcb17e7e5f7d0cef996e4658ce6837063a2e1dd,ok,,8067ad2d9d349917d6ea4a52e7d2614ae8e5c7a7781629cdd71f3b2b3e802441,fec722738a3a2517387bf32004585921f6cb1f4e234d27d328d5fe9dc96a1c99,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,2,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.76,0.76,0.7596153846153846,77b7be6076a95fe918cdb327dd86cc4bca510f7cc8edc2ccea5299b69c426590,e73a715b2c1b49ab5a47e165f3407c63ddf390541f79aba47a8642ce0a25cade,ok,,8067ad2d9d349917d6ea4a52e7d2614ae8e5c7a7781629cdd71f3b2b3e802441,fec722738a3a2517387bf32004585921f6cb1f4e234d27d328d5fe9dc96a1c99,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,2,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.74,0.74,0.7398959583833533,3ab8212c0ab5893b8601c573764ad34cc145b62324ccedc594e10b3612b37298,ebcd19ee3fb7f264ac694a6f2a5c0cfdbeed1fddeb112de8bb67fc99a5abcf84,ok,,8067ad2d9d349917d6ea4a52e7d2614ae8e5c7a7781629cdd71f3b2b3e802441,fec722738a3a2517387bf32004585921f6cb1f4e234d27d328d5fe9dc96a1c99,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,20,2,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0.6715927750410509,d9a75dfd6f3e59f11fc14f73773ca16039713f072cad64759e0840e0c769ce45,4649a3741e044295bbf413dedc30bd7aba3ad6b2acca2e11487b9cefe4413be4,ok,,8067ad2d9d349917d6ea4a52e7d2614ae8e5c7a7781629cdd71f3b2b3e802441,fec722738a3a2517387bf32004585921f6cb1f4e234d27d328d5fe9dc96a1c99,P12_new_method,False,False,True,True
Lee2019_MI,20,2,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.72,0.72,0.7159090909090908,2de5e885a48730658a760d26de1c58a1fd1258bdae598227d8ab2afc6a9cabb6,6dc3f29b85abc6b37cda77b5922f86ac1800ea11f0090af679ccb4d433619099,ok,,8067ad2d9d349917d6ea4a52e7d2614ae8e5c7a7781629cdd71f3b2b3e802441,fec722738a3a2517387bf32004585921f6cb1f4e234d27d328d5fe9dc96a1c99,P12_new_method,False,False,True,True
Lee2019_MI,21,0,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,bb415c051c4888a8f9d4138db20dada332ec7867980a74204175f1cc3b4a3849,ok,,dce2db31683393209739915a7599639f11f05c528fc42c34684f050c0aa3541a,76d2b4d82e29e9769631251db104483aee16815391f5a96646bc75e899f9be91,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,21,0,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.8,0.8,0.797077922077922,70d09007ba5c7fcfbf403e23a73642ce87d7c8c02e938490b82bd43384f5392a,559810016cc5cf59296f0a2d4ee723e8ed622700122912c99dbf8165831e27e6,ok,,dce2db31683393209739915a7599639f11f05c528fc42c34684f050c0aa3541a,76d2b4d82e29e9769631251db104483aee16815391f5a96646bc75e899f9be91,P12_same_checkpoint_control,False,False,True,True
