unit_id,dataset,target,seed,level,regime,epoch,trajectory_order,wave,role,retention_rule,target_outcome_used_for_retention,primary
c79_145213ba7dcd0a6899db,BNCI2014_001,6,4,0,SRC,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4cea21e607c84278add7,BNCI2014_001,6,4,0,SRC,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_81c76462fc796d9ec5d7,BNCI2014_001,6,4,0,SRC,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e0a4fa28217861e33908,BNCI2014_001,6,4,0,SRC,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_46a1b328404648c79136,BNCI2014_001,6,4,0,SRC,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0e6726dd430fe89d8bfd,BNCI2014_001,6,4,0,SRC,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_82755fe7ae9c5dc55386,BNCI2014_001,6,4,0,SRC,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_300815b7cdb42bd76b42,BNCI2014_001,6,4,0,SRC,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ccba7f26480b22f50e77,BNCI2014_001,6,4,0,SRC,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fdfda3a36671865660a8,BNCI2014_001,6,4,0,SRC,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bf8e452842f78a33c4ec,BNCI2014_001,6,4,0,SRC,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_657992b80bfe2c42f7d1,BNCI2014_001,6,4,0,SRC,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b0a1c27db713ba0cb68e,BNCI2014_001,6,4,0,SRC,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_214bc38f95fd823c5c25,BNCI2014_001,6,4,0,SRC,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_97701bac9bffe1986b91,BNCI2014_001,6,4,0,SRC,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a77a9a92cd8f1d14b7f5,BNCI2014_001,6,4,0,SRC,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f39584f30901a0e2a24f,BNCI2014_001,6,4,0,SRC,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6202a8258db0ed71292f,BNCI2014_001,6,4,1,ERM,199,0,A,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_14579b3a49c31e436f42,BNCI2014_001,6,4,1,OACI,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0bf74fc681e0178b1357,BNCI2014_001,6,4,1,OACI,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_97a949d4d04aa38ff4ab,BNCI2014_001,6,4,1,OACI,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1b41b3722599c97abbc7,BNCI2014_001,6,4,1,OACI,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0d4977280cd36215a128,BNCI2014_001,6,4,1,OACI,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_25da61233f9c1a390820,BNCI2014_001,6,4,1,OACI,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4b50b899f4c61044d813,BNCI2014_001,6,4,1,OACI,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7fd42f7d9755714519a2,BNCI2014_001,6,4,1,OACI,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7fc577d29a06df59fc74,BNCI2014_001,6,4,1,OACI,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_164e92029fdc6c24ea62,BNCI2014_001,6,4,1,OACI,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ce135bf5d48637ac5958,BNCI2014_001,6,4,1,OACI,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6d72cb81ea4c0b718994,BNCI2014_001,6,4,1,OACI,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_07f8896577bd755e8ed5,BNCI2014_001,6,4,1,OACI,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_da856092163b7d800f5c,BNCI2014_001,6,4,1,OACI,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cb6c4ad0cb5b52274adb,BNCI2014_001,6,4,1,OACI,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_220662f8f3f644cea61d,BNCI2014_001,6,4,1,OACI,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_427e47a7933415d9835c,BNCI2014_001,6,4,1,OACI,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e941b11d8e890cb468c5,BNCI2014_001,6,4,1,OACI,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_eed316c39a79e73b665f,BNCI2014_001,6,4,1,OACI,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0e9626a9c174e3024f18,BNCI2014_001,6,4,1,OACI,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fdaf34ec1a347d849f17,BNCI2014_001,6,4,1,OACI,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2a875bd83bc4fd12c0eb,BNCI2014_001,6,4,1,OACI,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c6bb29d9c0e63dac926b,BNCI2014_001,6,4,1,OACI,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7b42f2f681393402be61,BNCI2014_001,6,4,1,OACI,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d0080d6f315624d47232,BNCI2014_001,6,4,1,OACI,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d490871ddc02a6cac451,BNCI2014_001,6,4,1,OACI,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c366a276af28eaea3bff,BNCI2014_001,6,4,1,OACI,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9a392010594f05e5449f,BNCI2014_001,6,4,1,OACI,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c79aa453495977680dcb,BNCI2014_001,6,4,1,OACI,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_323d531a961c98d6f6d9,BNCI2014_001,6,4,1,OACI,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2cccb3cc4e9e2b69d6b0,BNCI2014_001,6,4,1,OACI,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b3135158dc921a3dcbf4,BNCI2014_001,6,4,1,OACI,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4057140c59512cd15604,BNCI2014_001,6,4,1,OACI,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ff00083a6372d25dfef0,BNCI2014_001,6,4,1,OACI,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bcac6c168213cea308cc,BNCI2014_001,6,4,1,OACI,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4057eb38865cf017d6eb,BNCI2014_001,6,4,1,OACI,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b76ed73207ab1eac0882,BNCI2014_001,6,4,1,OACI,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ea991e22f4dcf81affda,BNCI2014_001,6,4,1,OACI,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7207b4940c48e96b9484,BNCI2014_001,6,4,1,OACI,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3163c222037e28cb9859,BNCI2014_001,6,4,1,OACI,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5177baaefe5d51aa4885,BNCI2014_001,6,4,1,SRC,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0fd23a053b426564a590,BNCI2014_001,6,4,1,SRC,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_db3a10b1bde39d0531fb,BNCI2014_001,6,4,1,SRC,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cc9779a7c64a6165db81,BNCI2014_001,6,4,1,SRC,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8d42ae263d39dfd8b970,BNCI2014_001,6,4,1,SRC,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4bcef6ecbaf01dacc85b,BNCI2014_001,6,4,1,SRC,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f42ffd385e5caab7dccb,BNCI2014_001,6,4,1,SRC,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_70495bdff803bd2c2676,BNCI2014_001,6,4,1,SRC,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_befe35311c6a82e23a69,BNCI2014_001,6,4,1,SRC,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_41677d8a107cf3837010,BNCI2014_001,6,4,1,SRC,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c9c6ff12d708dd9b3975,BNCI2014_001,6,4,1,SRC,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c23868fa3655478908fd,BNCI2014_001,6,4,1,SRC,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3868ce47eb73262b9f31,BNCI2014_001,6,4,1,SRC,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_184f813dccf2ef0675aa,BNCI2014_001,6,4,1,SRC,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_33ea21b99b0c5082bc17,BNCI2014_001,6,4,1,SRC,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_10a8ad242876e627e5d5,BNCI2014_001,6,4,1,SRC,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_42ed1997d7470af4a324,BNCI2014_001,6,4,1,SRC,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9f015935999f37ac0e88,BNCI2014_001,6,4,1,SRC,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9c1767a321db7599416d,BNCI2014_001,6,4,1,SRC,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c4194347cbdbeb40ad23,BNCI2014_001,6,4,1,SRC,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f4029e4f3bc82f7b7443,BNCI2014_001,6,4,1,SRC,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_177648c2ff98bc6a36d3,BNCI2014_001,6,4,1,SRC,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f5dda1118e6ec81432da,BNCI2014_001,6,4,1,SRC,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_80661769aec0d8c1e3f6,BNCI2014_001,6,4,1,SRC,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c3971e4882e05074032b,BNCI2014_001,6,4,1,SRC,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5d4c6b6f78930e72cd81,BNCI2014_001,6,4,1,SRC,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ee95017fa7b7384d08fe,BNCI2014_001,6,4,1,SRC,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a0e54fe2610cab24400e,BNCI2014_001,6,4,1,SRC,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5317c5c80b12a90c1b68,BNCI2014_001,6,4,1,SRC,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_282e59e9082f58c003b6,BNCI2014_001,6,4,1,SRC,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f975284acb9d62185228,BNCI2014_001,6,4,1,SRC,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ae90b35b3ffd2ba30e0a,BNCI2014_001,6,4,1,SRC,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4bdd09d3acce50c9b898,BNCI2014_001,6,4,1,SRC,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d37ade27db04fcbca16f,BNCI2014_001,6,4,1,SRC,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4508ba9519bd61ae4e8f,BNCI2014_001,6,4,1,SRC,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_dd1c22ca263929b0ec89,BNCI2014_001,6,4,1,SRC,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0193ac7be4afe844811b,BNCI2014_001,6,4,1,SRC,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3338cb7c64f0bc7b603c,BNCI2014_001,6,4,1,SRC,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_090b2756c976498b0929,BNCI2014_001,6,4,1,SRC,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ed6d06c905620e8c622c,BNCI2014_001,6,4,1,SRC,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0901cd896cba8deaee2e,BNCI2014_001,5,4,0,ERM,199,0,B,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_e9aa3ea6ad7f69778dc9,BNCI2014_001,5,4,0,OACI,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_98609dd7b61f7c39f83b,BNCI2014_001,5,4,0,OACI,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c7a622b79c72657aa267,BNCI2014_001,5,4,0,OACI,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1f8f2ff4855928aa19ae,BNCI2014_001,5,4,0,OACI,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d61ffd3ab15c32936b8f,BNCI2014_001,5,4,0,OACI,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_514b856d0bf6d8d53b32,BNCI2014_001,5,4,0,OACI,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a6a2ab4795e65cbd371d,BNCI2014_001,5,4,0,OACI,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_14288386811a1671d7c1,BNCI2014_001,5,4,0,OACI,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_807144b0b38f23a3bcfd,BNCI2014_001,5,4,0,OACI,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3072d29b7a442a4250d1,BNCI2014_001,5,4,0,OACI,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e05153e3641569171504,BNCI2014_001,5,4,0,OACI,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_265ba1c11e6721d3b9a0,BNCI2014_001,5,4,0,OACI,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_df204647080c1dc751b7,BNCI2014_001,5,4,0,OACI,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f3b45c2e214a2e0aa373,BNCI2014_001,5,4,0,OACI,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_061b884388a18dc091f1,BNCI2014_001,5,4,0,OACI,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bbd22baf68d483989ece,BNCI2014_001,5,4,0,OACI,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_98421fd6aeaa03c5d865,BNCI2014_001,5,4,0,OACI,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c613cf91bd4ac1939dbd,BNCI2014_001,5,4,0,OACI,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_689613c63f5775a3c948,BNCI2014_001,5,4,0,OACI,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5e41db294e219c72ec69,BNCI2014_001,5,4,0,OACI,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_76ecc8831f0284dceec7,BNCI2014_001,5,4,0,OACI,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f6cddf722a67e20ad3aa,BNCI2014_001,5,4,0,OACI,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ebc8f3d1fbf7046d5756,BNCI2014_001,5,4,0,OACI,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5bf1aa8661f2804854b1,BNCI2014_001,5,4,0,OACI,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1784aad1c349ad087944,BNCI2014_001,5,4,0,OACI,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c6f4909b111e0043b0b6,BNCI2014_001,5,4,0,OACI,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_adae59895ea7b396fd08,BNCI2014_001,5,4,0,OACI,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9dae86fd98d62a14dd6c,BNCI2014_001,5,4,0,OACI,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_25f42931ba83bcc14701,BNCI2014_001,5,4,0,OACI,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_636041462ad9e084196b,BNCI2014_001,5,4,0,OACI,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a58e5719e8e9168eaa12,BNCI2014_001,5,4,0,OACI,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_404984094d5b6629193c,BNCI2014_001,5,4,0,OACI,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bfccfb3854e44acae8e4,BNCI2014_001,5,4,0,OACI,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d42b79991db378689ae5,BNCI2014_001,5,4,0,OACI,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_47ff767dcc23239b3580,BNCI2014_001,5,4,0,OACI,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fd2e9802558b636d5773,BNCI2014_001,5,4,0,OACI,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1d30da9ef09aa0115499,BNCI2014_001,5,4,0,OACI,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5aebfcacf0fab5dde79d,BNCI2014_001,5,4,0,OACI,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d5ce1d8f96bd2a8d7e12,BNCI2014_001,5,4,0,OACI,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1fc66ca22b0b45f6b341,BNCI2014_001,5,4,0,OACI,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1cbd63fc9b0ed5e76fb8,BNCI2014_001,5,4,0,SRC,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2cadb125a9b24938ee49,BNCI2014_001,5,4,0,SRC,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4fdc638d59121ef152c5,BNCI2014_001,5,4,0,SRC,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1848db352721b7aa8c9f,BNCI2014_001,5,4,0,SRC,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e7c3c9cb170f32dcc530,BNCI2014_001,5,4,0,SRC,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f9c0de0d976661f7f57e,BNCI2014_001,5,4,0,SRC,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_862984a624f5a0e470b8,BNCI2014_001,5,4,0,SRC,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f055392ed22de45f642d,BNCI2014_001,5,4,0,SRC,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f48ad96f80096918679b,BNCI2014_001,5,4,0,SRC,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4a90659e7eb781be4c4e,BNCI2014_001,5,4,0,SRC,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_aeffdb14e832c48818f5,BNCI2014_001,5,4,0,SRC,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_98c272326ef94ee1ec40,BNCI2014_001,5,4,0,SRC,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a80aabfdc942e6c41e98,BNCI2014_001,5,4,0,SRC,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_de46f9738105ddf58653,BNCI2014_001,5,4,0,SRC,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1e169ef3d860fd78b36d,BNCI2014_001,5,4,0,SRC,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0ac9ed1b18eba0ef5250,BNCI2014_001,5,4,0,SRC,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_15f8ddc25457500e0656,BNCI2014_001,5,4,0,SRC,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7fb98df0fc21509c9afc,BNCI2014_001,5,4,0,SRC,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_42d3ea5f4429f064671b,BNCI2014_001,5,4,0,SRC,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_53af13e64809d3142deb,BNCI2014_001,5,4,0,SRC,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9ff5ba23978dc7549d2a,BNCI2014_001,5,4,0,SRC,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a82897e6bbd70f99fe39,BNCI2014_001,5,4,0,SRC,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7c7b6689728c9a12fe6d,BNCI2014_001,5,4,0,SRC,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_be933728bc490ca2f4dc,BNCI2014_001,5,4,0,SRC,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e990d0a9f16e1868918a,BNCI2014_001,5,4,0,SRC,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cc6530f232b1ecf84ab9,BNCI2014_001,5,4,0,SRC,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_50588fc41b0840ba58da,BNCI2014_001,5,4,0,SRC,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bb5efcd66eafdbeaffa3,BNCI2014_001,5,4,0,SRC,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cea98df54a65fc6ab691,BNCI2014_001,5,4,0,SRC,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f2ee7ef146ed1507d3eb,BNCI2014_001,5,4,0,SRC,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1547e50315beb405a726,BNCI2014_001,5,4,0,SRC,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8c350c03c5b08587bd8c,BNCI2014_001,5,4,0,SRC,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_09a5834438f0310c86ec,BNCI2014_001,5,4,0,SRC,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ba8fb7009036b89b855b,BNCI2014_001,5,4,0,SRC,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4e709900501b662168ca,BNCI2014_001,5,4,0,SRC,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5542bf20e5217d70a5d0,BNCI2014_001,5,4,0,SRC,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_822081301265184831c7,BNCI2014_001,5,4,0,SRC,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_483b827a877fa3dc4baa,BNCI2014_001,5,4,0,SRC,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d7b6bd392892717c1ce1,BNCI2014_001,5,4,0,SRC,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fa9dd8b1c5862187acba,BNCI2014_001,5,4,0,SRC,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_09ab3a9af4ed99eab34e,BNCI2014_001,5,4,1,ERM,199,0,B,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_9f75abd3fb7d3a8d49c7,BNCI2014_001,5,4,1,OACI,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b80cf9c1eca955223987,BNCI2014_001,5,4,1,OACI,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_31773a01639506d74cc6,BNCI2014_001,5,4,1,OACI,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_792eaa4f29363996edd7,BNCI2014_001,5,4,1,OACI,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0b37d118b81f80f7d00a,BNCI2014_001,5,4,1,OACI,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0512fafd62b5529a67be,BNCI2014_001,5,4,1,OACI,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_599ba1d15ed3d8cc0ffd,BNCI2014_001,5,4,1,OACI,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c7d983825caa128394d5,BNCI2014_001,5,4,1,OACI,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_447abea82e70b377bb4e,BNCI2014_001,5,4,1,OACI,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1b1391ca475549e41899,BNCI2014_001,5,4,1,OACI,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cee968cddd4c956dffa9,BNCI2014_001,5,4,1,OACI,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0e15e52b42d3bd1cd827,BNCI2014_001,5,4,1,OACI,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7ac40fbc43462e43530d,BNCI2014_001,5,4,1,OACI,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
