subset_seed,unique_data_h,subject,windows,hours,recordings,group_ids
0,1000,1933,45,0.375000000,1,015e0f55bbea866b_LE
0,1000,1942,50,0.416666667,1,1b459fa27e8ef82f_LE
0,1000,1944,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,1945,1,0.008333333,1,1b459fa27e8ef82f_LE
0,1000,1948,40,0.333333333,1,015e0f55bbea866b_LE
0,1000,1955,40,0.333333333,1,015e0f55bbea866b_LE
0,1000,1956,42,0.350000000,1,1b459fa27e8ef82f_LE
0,1000,1958,16,0.133333333,1,015e0f55bbea866b_LE
0,1000,1960,39,0.325000000,1,015e0f55bbea866b_LE
0,1000,1965,41,0.341666667,1,1b459fa27e8ef82f_LE
0,1000,1973,30,0.250000000,1,4ac580a294689373_LE
0,1000,1975,45,0.375000000,5,015e0f55bbea866b_LE
0,1000,1980,41,0.341666667,1,015e0f55bbea866b_LE
0,1000,1983,37,0.308333333,1,1b459fa27e8ef82f_LE
0,1000,1985,46,0.383333333,1,1b459fa27e8ef82f_LE
0,1000,1987,41,0.341666667,1,015e0f55bbea866b_LE
0,1000,1991,48,0.400000000,1,1b459fa27e8ef82f_LE
0,1000,1993,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,1995,3,0.025000000,1,015e0f55bbea866b_LE
0,1000,2008,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,2015,42,0.350000000,1,015e0f55bbea866b_LE
0,1000,2019,40,0.333333333,1,015e0f55bbea866b_LE
0,1000,2022,53,0.441666667,1,1b459fa27e8ef82f_LE
0,1000,2027,80,0.666666667,2,1b459fa27e8ef82f_LE;810e5e581c9b962e_REF
0,1000,2028,60,0.500000000,1,4ac580a294689373_LE
0,1000,2029,91,0.758333333,1,015e0f55bbea866b_LE
0,1000,2033,42,0.350000000,1,1b459fa27e8ef82f_LE
0,1000,2036,50,0.416666667,1,015e0f55bbea866b_LE
0,1000,2040,46,0.383333333,1,4ac580a294689373_LE
0,1000,2043,22,0.183333333,1,1b459fa27e8ef82f_LE
0,1000,2044,121,1.008333333,1,4ac580a294689373_LE
0,1000,2045,46,0.383333333,1,4ac580a294689373_LE
0,1000,2054,50,0.416666667,1,015e0f55bbea866b_LE
0,1000,2059,50,0.416666667,1,015e0f55bbea866b_LE
0,1000,2061,18,0.150000000,1,4ac580a294689373_LE
0,1000,2067,6,0.050000000,1,1b459fa27e8ef82f_LE
0,1000,2070,50,0.416666667,1,015e0f55bbea866b_LE
0,1000,2075,18,0.150000000,1,1b459fa27e8ef82f_LE
0,1000,2080,18,0.150000000,1,4ac580a294689373_LE
0,1000,2081,15,0.125000000,1,1b459fa27e8ef82f_LE
0,1000,2084,859,7.158333333,17,1b459fa27e8ef82f_LE;8f63aeb560d76a12_REF
0,1000,2089,47,0.391666667,1,1b459fa27e8ef82f_LE
0,1000,2090,49,0.408333333,1,015e0f55bbea866b_LE
0,1000,2099,41,0.341666667,1,1b459fa27e8ef82f_LE
0,1000,2101,5,0.041666667,1,1b459fa27e8ef82f_LE
0,1000,2106,7,0.058333333,1,4ac580a294689373_LE
0,1000,2107,10,0.083333333,1,4ac580a294689373_LE
0,1000,2109,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,2111,50,0.416666667,1,015e0f55bbea866b_LE
0,1000,2113,14,0.116666667,1,4ac580a294689373_LE
0,1000,2116,49,0.408333333,3,4ac580a294689373_LE
0,1000,2118,43,0.358333333,1,1b459fa27e8ef82f_LE
0,1000,2123,60,0.500000000,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
0,1000,2124,15,0.125000000,1,1b459fa27e8ef82f_LE
0,1000,2129,5,0.041666667,1,1b459fa27e8ef82f_LE
0,1000,2133,27,0.225000000,2,4ac580a294689373_LE
0,1000,2134,14,0.116666667,1,4ac580a294689373_LE
0,1000,2141,50,0.416666667,2,4ac580a294689373_LE
0,1000,2142,40,0.333333333,1,015e0f55bbea866b_LE
0,1000,2143,32,0.266666667,1,1b459fa27e8ef82f_LE
0,1000,2144,93,0.775000000,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
0,1000,2145,11,0.091666667,1,015e0f55bbea866b_LE
0,1000,2149,40,0.333333333,1,015e0f55bbea866b_LE
0,1000,2150,29,0.241666667,1,015e0f55bbea866b_LE
0,1000,2151,1179,9.825000000,5,8f63aeb560d76a12_REF
0,1000,2154,39,0.325000000,1,1b459fa27e8ef82f_LE
0,1000,2156,14,0.116666667,1,1b459fa27e8ef82f_LE
0,1000,2158,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,2163,8,0.066666667,1,1b459fa27e8ef82f_LE
0,1000,2171,11,0.091666667,1,015e0f55bbea866b_LE
0,1000,2172,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,2174,52,0.433333333,1,1b459fa27e8ef82f_LE
0,1000,2176,46,0.383333333,1,015e0f55bbea866b_LE
0,1000,2191,48,0.400000000,1,015e0f55bbea866b_LE
0,1000,2196,50,0.416666667,1,015e0f55bbea866b_LE
0,1000,2197,50,0.416666667,1,1b459fa27e8ef82f_LE
0,1000,2198,22,0.183333333,1,1b459fa27e8ef82f_LE
0,1000,2199,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,2201,50,0.416666667,1,015e0f55bbea866b_LE
0,1000,2209,49,0.408333333,1,1b459fa27e8ef82f_LE
0,1000,2212,40,0.333333333,1,015e0f55bbea866b_LE
0,1000,2216,46,0.383333333,1,015e0f55bbea866b_LE
0,1000,2217,23,0.191666667,1,1b459fa27e8ef82f_LE
0,1000,2219,46,0.383333333,1,015e0f55bbea866b_LE
0,1000,2221,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,2223,48,0.400000000,1,015e0f55bbea866b_LE
0,1000,2224,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,2228,38,0.316666667,1,015e0f55bbea866b_LE
0,1000,2247,41,0.341666667,1,1b459fa27e8ef82f_LE
0,1000,2249,40,0.333333333,1,015e0f55bbea866b_LE
0,1000,2251,42,0.350000000,1,1b459fa27e8ef82f_LE
0,1000,2253,1,0.008333333,1,1b459fa27e8ef82f_LE
0,1000,2269,44,0.366666667,2,4ac580a294689373_LE
0,1000,2273,39,0.325000000,1,4ac580a294689373_LE
0,1000,2275,23,0.191666667,4,1b459fa27e8ef82f_LE
0,1000,2342,39,0.325000000,1,015e0f55bbea866b_LE
0,1000,2370,27,0.225000000,1,4ac580a294689373_LE
0,1000,2373,42,0.350000000,1,4ac580a294689373_LE
0,1000,2375,3,0.025000000,1,4ac580a294689373_LE
0,1000,2402,43,0.358333333,1,4ac580a294689373_LE
0,1000,2517,15,0.125000000,1,4ac580a294689373_LE
0,1000,2558,12,0.100000000,1,4ac580a294689373_LE
0,1000,2565,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,2569,39,0.325000000,1,4ac580a294689373_LE
0,1000,2588,16,0.133333333,2,4ac580a294689373_LE
0,1000,2607,27,0.225000000,1,4ac580a294689373_LE
0,1000,2635,911,7.591666667,10,810e5e581c9b962e_REF
0,1000,2641,39,0.325000000,1,4ac580a294689373_LE
0,1000,2663,2,0.016666667,1,4ac580a294689373_LE
0,1000,2670,19,0.158333333,1,4ac580a294689373_LE
0,1000,2685,17,0.141666667,1,4ac580a294689373_LE
0,1000,2707,46,0.383333333,1,1b459fa27e8ef82f_LE
0,1000,2711,42,0.350000000,1,1b459fa27e8ef82f_LE
0,1000,2712,39,0.325000000,1,1b459fa27e8ef82f_LE
0,1000,2716,41,0.341666667,1,1b459fa27e8ef82f_LE
0,1000,2717,40,0.333333333,1,4ac580a294689373_LE
0,1000,2720,2,0.016666667,1,1b459fa27e8ef82f_LE
0,1000,2768,40,0.333333333,1,4ac580a294689373_LE
0,1000,2779,39,0.325000000,1,4ac580a294689373_LE
0,1000,2789,29,0.241666667,1,4ac580a294689373_LE
0,1000,2790,39,0.325000000,1,4ac580a294689373_LE
0,1000,2833,29,0.241666667,1,4ac580a294689373_LE
0,1000,2841,11,0.091666667,1,4ac580a294689373_LE
0,1000,2849,49,0.408333333,2,4ac580a294689373_LE
0,1000,2881,40,0.333333333,1,4ac580a294689373_LE
0,1000,2984,71,0.591666667,1,4ac580a294689373_LE
0,1000,3027,54,0.450000000,1,4ac580a294689373_LE
0,1000,3055,691,5.758333333,5,8f63aeb560d76a12_REF
0,1000,3088,641,5.341666667,4,810e5e581c9b962e_REF
0,1000,3438,42,0.350000000,1,4ac580a294689373_LE
0,1000,3444,43,0.358333333,1,4ac580a294689373_LE
0,1000,3452,6,0.050000000,1,810e5e581c9b962e_REF
0,1000,3592,44,0.366666667,1,8f63aeb560d76a12_REF
0,1000,4399,161,1.341666667,16,8f63aeb560d76a12_REF
0,1000,5046,47,0.391666667,1,1b459fa27e8ef82f_LE
0,1000,5056,40,0.333333333,1,1b459fa27e8ef82f_LE
0,1000,5066,120,1.000000000,1,1b459fa27e8ef82f_LE
0,1000,5254,40,0.333333333,2,810e5e581c9b962e_REF
0,1000,5608,14,0.116666667,2,8f63aeb560d76a12_REF
0,1000,5762,60,0.500000000,4,810e5e581c9b962e_REF
0,1000,5792,10,0.083333333,1,810e5e581c9b962e_REF
0,1000,5943,32,0.266666667,3,8f63aeb560d76a12_REF
0,1000,5998,30,0.250000000,2,810e5e581c9b962e_REF
0,1000,6066,20,0.166666667,1,810e5e581c9b962e_REF
0,1000,6136,53,0.441666667,4,810e5e581c9b962e_REF
0,1000,6303,750,6.250000000,1,8f63aeb560d76a12_REF
0,1000,6381,43,0.358333333,1,810e5e581c9b962e_REF
0,1000,6502,2071,17.258333333,9,8f63aeb560d76a12_REF
0,1000,6638,2740,22.833333333,3,8f63aeb560d76a12_REF
0,1000,6780,1,0.008333333,1,810e5e581c9b962e_REF
0,1000,6987,220,1.833333333,10,8f63aeb560d76a12_REF
0,1000,6998,37,0.308333333,4,8f63aeb560d76a12_REF
0,1000,7015,60,0.500000000,3,810e5e581c9b962e_REF
0,1000,7236,1367,11.391666667,2,8f63aeb560d76a12_REF
0,1000,7783,46,0.383333333,2,810e5e581c9b962e_REF
0,1000,7850,1252,10.433333333,2,8f63aeb560d76a12_REF
0,1000,8084,290,2.416666667,31,8f63aeb560d76a12_REF
0,1000,8112,9,0.075000000,3,8f63aeb560d76a12_REF
0,1000,8164,60,0.500000000,3,810e5e581c9b962e_REF
0,1000,8187,20,0.166666667,1,810e5e581c9b962e_REF
0,1000,8234,544,4.533333333,12,810e5e581c9b962e_REF
0,1000,8371,1430,11.916666667,4,8f63aeb560d76a12_REF
0,1000,8396,127,1.058333333,8,810e5e581c9b962e_REF
0,1000,8411,2677,22.308333333,4,810e5e581c9b962e_REF
0,1000,8451,35,0.291666667,2,8f63aeb560d76a12_REF
0,1000,8593,40,0.333333333,2,810e5e581c9b962e_REF
0,1000,8610,80,0.666666667,4,810e5e581c9b962e_REF
0,1000,8656,227,1.891666667,7,6882d6283bd5a576_REF
0,1000,8698,22,0.183333333,2,810e5e581c9b962e_REF
0,1000,8768,441,3.675000000,9,810e5e581c9b962e_REF
0,1000,8782,365,3.041666667,2,810e5e581c9b962e_REF
0,1000,8816,121,1.008333333,9,810e5e581c9b962e_REF
0,1000,8877,50,0.416666667,3,810e5e581c9b962e_REF
0,1000,8878,60,0.500000000,4,810e5e581c9b962e_REF
0,1000,8967,19,0.158333333,2,810e5e581c9b962e_REF
0,1000,8999,30,0.250000000,2,810e5e581c9b962e_REF
0,1000,9041,10,0.083333333,1,810e5e581c9b962e_REF
0,1000,9061,30,0.250000000,3,810e5e581c9b962e_REF
0,1000,9067,70,0.583333333,5,810e5e581c9b962e_REF
0,1000,9075,53,0.441666667,3,810e5e581c9b962e_REF
0,1000,9087,38,0.316666667,2,810e5e581c9b962e_REF
0,1000,9106,68,0.566666667,4,810e5e581c9b962e_REF
0,1000,9109,70,0.583333333,5,810e5e581c9b962e_REF
0,1000,9116,20,0.166666667,1,810e5e581c9b962e_REF
0,1000,9121,30,0.250000000,2,810e5e581c9b962e_REF
0,1000,9124,7,0.058333333,1,810e5e581c9b962e_REF
0,1000,9132,295,2.458333333,19,810e5e581c9b962e_REF
0,1000,9133,562,4.683333333,1,8f63aeb560d76a12_REF
0,1000,9178,113,0.941666667,7,810e5e581c9b962e_REF
0,1000,9199,90,0.750000000,5,810e5e581c9b962e_REF
0,1000,9203,50,0.416666667,3,810e5e581c9b962e_REF
0,1000,9222,203,1.691666667,3,810e5e581c9b962e_REF
0,1000,9231,21,0.175000000,1,810e5e581c9b962e_REF
0,1000,9232,30,0.250000000,3,810e5e581c9b962e_REF
0,1000,9242,40,0.333333333,1,810e5e581c9b962e_REF
0,1000,9248,40,0.333333333,2,810e5e581c9b962e_REF
0,1000,9263,40,0.333333333,2,810e5e581c9b962e_REF
0,1000,9268,91,0.758333333,6,810e5e581c9b962e_REF
0,1000,9272,58,0.483333333,1,810e5e581c9b962e_REF
0,1000,9273,42,0.350000000,1,810e5e581c9b962e_REF
0,1000,9278,34,0.283333333,2,810e5e581c9b962e_REF
0,1000,9279,42,0.350000000,1,810e5e581c9b962e_REF
0,1000,9280,68,0.566666667,3,810e5e581c9b962e_REF
0,1000,9281,38,0.316666667,1,810e5e581c9b962e_REF
0,1000,9317,376,3.133333333,1,810e5e581c9b962e_REF
0,1000,9326,35,0.291666667,1,810e5e581c9b962e_REF
0,1000,9381,28,0.233333333,1,810e5e581c9b962e_REF
0,1000,9405,30,0.250000000,2,810e5e581c9b962e_REF
0,1000,9413,50,0.416666667,1,810e5e581c9b962e_REF
0,1000,9466,20,0.166666667,1,810e5e581c9b962e_REF
0,1000,9470,12,0.100000000,1,810e5e581c9b962e_REF
0,1000,9475,35,0.291666667,1,810e5e581c9b962e_REF
0,1000,9476,478,3.983333333,7,810e5e581c9b962e_REF
0,1000,9482,90,0.750000000,5,810e5e581c9b962e_REF
0,1000,9490,20,0.166666667,1,810e5e581c9b962e_REF
0,1000,9493,79,0.658333333,5,810e5e581c9b962e_REF
0,1000,9499,2,0.016666667,1,810e5e581c9b962e_REF
0,1000,9532,47,0.391666667,1,810e5e581c9b962e_REF
0,1000,9541,164,1.366666667,10,810e5e581c9b962e_REF
0,1000,9548,32,0.266666667,1,810e5e581c9b962e_REF
0,1000,9563,20,0.166666667,1,810e5e581c9b962e_REF
0,1000,9576,100,0.833333333,6,810e5e581c9b962e_REF
0,1000,9579,70,0.583333333,6,810e5e581c9b962e_REF
0,1000,9583,31,0.258333333,4,810e5e581c9b962e_REF
0,1000,9586,38,0.316666667,1,810e5e581c9b962e_REF
0,1000,9601,5,0.041666667,1,810e5e581c9b962e_REF
0,1000,9603,18,0.150000000,1,810e5e581c9b962e_REF
0,1000,9610,9,0.075000000,2,810e5e581c9b962e_REF
0,1000,9619,140,1.166666667,9,810e5e581c9b962e_REF
0,1000,9625,2,0.016666667,1,810e5e581c9b962e_REF
0,1000,9645,2,0.016666667,1,810e5e581c9b962e_REF
0,1000,9724,41,0.341666667,1,810e5e581c9b962e_REF
0,1000,9789,20,0.166666667,1,810e5e581c9b962e_REF
0,1000,9791,20,0.166666667,2,810e5e581c9b962e_REF
0,1000,9795,106,0.883333333,6,810e5e581c9b962e_REF
0,1000,9810,41,0.341666667,2,810e5e581c9b962e_REF
0,1000,9812,42,0.350000000,1,810e5e581c9b962e_REF
0,1000,9829,15,0.125000000,1,810e5e581c9b962e_REF
0,1000,9839,50,0.416666667,3,810e5e581c9b962e_REF
0,1000,9855,618,5.150000000,2,810e5e581c9b962e_REF;8f63aeb560d76a12_REF
0,1000,9870,50,0.416666667,1,810e5e581c9b962e_REF
0,1000,9901,1032,8.600000000,3,810e5e581c9b962e_REF
0,1000,9907,40,0.333333333,1,810e5e581c9b962e_REF
0,1000,9958,20,0.166666667,1,810e5e581c9b962e_REF
0,1000,9967,59,0.491666667,1,810e5e581c9b962e_REF
0,1000,9968,4,0.033333333,1,810e5e581c9b962e_REF
0,1000,9971,40,0.333333333,3,810e5e581c9b962e_REF
0,1000,9984,319,2.658333333,2,810e5e581c9b962e_REF
0,1000,9995,2,0.016666667,1,810e5e581c9b962e_REF
0,1000,10002,72,0.600000000,8,8f63aeb560d76a12_REF
0,1000,10020,1661,13.841666667,39,810e5e581c9b962e_REF
0,1000,10036,41,0.341666667,3,8f63aeb560d76a12_REF
0,1000,10038,50,0.416666667,4,810e5e581c9b962e_REF
0,1000,10082,979,8.158333333,3,810e5e581c9b962e_REF
0,1000,10121,46,0.383333333,1,810e5e581c9b962e_REF
0,1000,10147,43,0.358333333,1,810e5e581c9b962e_REF
0,1000,10386,80,0.666666667,5,810e5e581c9b962e_REF
0,1000,10409,54,0.450000000,1,810e5e581c9b962e_REF
0,1000,10448,57,0.475000000,4,810e5e581c9b962e_REF
0,1000,10450,70,0.583333333,4,810e5e581c9b962e_REF
0,1000,10465,757,6.308333333,1,810e5e581c9b962e_REF
0,1000,10473,2,0.016666667,1,8f63aeb560d76a12_REF
0,1000,10533,1527,12.725000000,5,810e5e581c9b962e_REF
0,1000,10552,2696,22.466666667,10,8f63aeb560d76a12_REF
0,1000,10572,31,0.258333333,2,810e5e581c9b962e_REF
0,1000,10654,4663,38.858333333,9,810e5e581c9b962e_REF
0,1000,10690,168,1.400000000,15,8f63aeb560d76a12_REF
0,1000,10925,2687,22.391666667,11,8f63aeb560d76a12_REF
0,1000,11252,312,2.600000000,31,8f63aeb560d76a12_REF
0,1000,11392,979,8.158333333,10,8f63aeb560d76a12_REF
0,1000,11715,475,3.958333333,14,8f63aeb560d76a12_REF
0,1000,11989,51,0.425000000,1,8f63aeb560d76a12_REF
0,1000,11994,97,0.808333333,10,8f63aeb560d76a12_REF
0,1000,12101,72,0.600000000,6,8f63aeb560d76a12_REF
0,1000,12173,2,0.016666667,1,8f63aeb560d76a12_REF
0,1000,12207,46,0.383333333,1,8f63aeb560d76a12_REF
0,1000,12231,53,0.441666667,1,8f63aeb560d76a12_REF
0,1000,12238,2880,24.000000000,2,8f63aeb560d76a12_REF
0,1000,12241,1896,15.800000000,3,8f63aeb560d76a12_REF
0,1000,12242,1524,12.700000000,6,8f63aeb560d76a12_REF
0,1000,12248,3,0.025000000,1,8f63aeb560d76a12_REF
0,1000,12263,119,0.991666667,13,8f63aeb560d76a12_REF
0,1000,12291,1540,12.833333333,10,8f63aeb560d76a12_REF
0,1000,12293,22,0.183333333,3,8f63aeb560d76a12_REF
0,1000,12294,1462,12.183333333,4,8f63aeb560d76a12_REF
0,1000,12305,1182,9.850000000,3,8f63aeb560d76a12_REF
0,1000,12326,97,0.808333333,7,8f63aeb560d76a12_REF
0,1000,12335,2875,23.958333333,7,8f63aeb560d76a12_REF
0,1000,12375,1778,14.816666667,5,8f63aeb560d76a12_REF
0,1000,12376,2593,21.608333333,13,8f63aeb560d76a12_REF
0,1000,12413,60,0.500000000,4,8f63aeb560d76a12_REF
0,1000,12418,46,0.383333333,4,8f63aeb560d76a12_REF
0,1000,12422,48,0.400000000,1,8f63aeb560d76a12_REF
0,1000,12429,77,0.641666667,5,8f63aeb560d76a12_REF
0,1000,12480,9,0.075000000,1,8f63aeb560d76a12_REF
0,1000,12500,10,0.083333333,1,8f63aeb560d76a12_REF
0,1000,12521,609,5.075000000,6,8f63aeb560d76a12_REF
0,1000,12575,10,0.083333333,1,8f63aeb560d76a12_REF
0,1000,12599,151,1.258333333,16,8f63aeb560d76a12_REF
0,1000,12600,51,0.425000000,4,8f63aeb560d76a12_REF
0,1000,12610,10,0.083333333,2,8f63aeb560d76a12_REF
0,1000,12630,343,2.858333333,19,8f63aeb560d76a12_REF
0,1000,12701,34,0.283333333,4,8f63aeb560d76a12_REF
0,1000,12751,421,3.508333333,28,8f63aeb560d76a12_REF
0,1000,12773,51,0.425000000,1,8f63aeb560d76a12_REF
0,1000,12820,143,1.191666667,6,8f63aeb560d76a12_REF
0,1000,12948,40,0.333333333,4,8f63aeb560d76a12_REF
0,1000,13066,1137,9.475000000,10,8f63aeb560d76a12_REF
0,1000,13148,1968,16.400000000,12,8f63aeb560d76a12_REF
0,1000,13172,3368,28.066666667,11,8f63aeb560d76a12_REF
0,1000,13183,62,0.516666667,7,8f63aeb560d76a12_REF
0,1000,13201,2048,17.066666667,6,8f63aeb560d76a12_REF
0,1000,13234,1094,9.116666667,7,8f63aeb560d76a12_REF
0,1000,13242,2425,20.208333333,6,8f63aeb560d76a12_REF
0,1000,13243,3453,28.775000000,17,8f63aeb560d76a12_REF
0,1000,13253,2884,24.033333333,18,8f63aeb560d76a12_REF
0,1000,13265,709,5.908333333,4,8f63aeb560d76a12_REF
0,1000,13266,3696,30.800000000,17,8f63aeb560d76a12_REF
0,1000,13272,407,3.391666667,33,8f63aeb560d76a12_REF
0,1000,13332,53,0.441666667,1,8f63aeb560d76a12_REF
0,1000,13431,62,0.516666667,8,8f63aeb560d76a12_REF
0,1000,13440,251,2.091666667,9,8f63aeb560d76a12_REF
1,200,21,30,0.250000000,1,015e0f55bbea866b_LE
1,200,40,44,0.366666667,1,1b459fa27e8ef82f_LE
1,200,45,37,0.308333333,1,015e0f55bbea866b_LE
1,200,47,43,0.358333333,1,1b459fa27e8ef82f_LE
1,200,49,36,0.300000000,1,015e0f55bbea866b_LE
1,200,53,45,0.375000000,1,1b459fa27e8ef82f_LE
1,200,60,39,0.325000000,1,015e0f55bbea866b_LE
1,200,64,46,0.383333333,1,1b459fa27e8ef82f_LE
1,200,71,40,0.333333333,1,015e0f55bbea866b_LE
1,200,85,41,0.341666667,1,1b459fa27e8ef82f_LE
1,200,111,51,0.425000000,1,015e0f55bbea866b_LE
1,200,118,119,0.991666667,1,015e0f55bbea866b_LE
1,200,128,1,0.008333333,1,015e0f55bbea866b_LE
1,200,136,4,0.033333333,1,015e0f55bbea866b_LE
1,200,175,50,0.416666667,1,015e0f55bbea866b_LE
1,200,185,31,0.258333333,1,1b459fa27e8ef82f_LE
1,200,195,46,0.383333333,1,015e0f55bbea866b_LE
1,200,214,13,0.108333333,1,015e0f55bbea866b_LE
1,200,240,34,0.283333333,1,1b459fa27e8ef82f_LE
1,200,245,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,270,10,0.083333333,1,1b459fa27e8ef82f_LE
1,200,285,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,295,42,0.350000000,1,1b459fa27e8ef82f_LE
1,200,300,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,321,4,0.033333333,1,015e0f55bbea866b_LE
1,200,330,2,0.016666667,1,1b459fa27e8ef82f_LE
1,200,331,42,0.350000000,1,1b459fa27e8ef82f_LE
1,200,346,38,0.316666667,1,015e0f55bbea866b_LE
1,200,352,55,0.458333333,4,8f63aeb560d76a12_REF
1,200,353,1,0.008333333,1,015e0f55bbea866b_LE
1,200,366,39,0.325000000,1,1b459fa27e8ef82f_LE
1,200,383,45,0.375000000,1,1b459fa27e8ef82f_LE
1,200,408,39,0.325000000,1,1b459fa27e8ef82f_LE
1,200,418,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,436,44,0.366666667,1,015e0f55bbea866b_LE
1,200,440,10,0.083333333,1,1b459fa27e8ef82f_LE
1,200,441,1,0.008333333,1,1b459fa27e8ef82f_LE
1,200,446,9,0.075000000,1,1b459fa27e8ef82f_LE
1,200,451,40,0.333333333,1,015e0f55bbea866b_LE
1,200,468,4,0.033333333,1,1b459fa27e8ef82f_LE
1,200,471,43,0.358333333,2,015e0f55bbea866b_LE
1,200,474,58,0.483333333,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,200,476,50,0.416666667,1,015e0f55bbea866b_LE
1,200,489,39,0.325000000,1,015e0f55bbea866b_LE
1,200,498,21,0.175000000,1,1b459fa27e8ef82f_LE
1,200,503,50,0.416666667,1,015e0f55bbea866b_LE
1,200,505,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,521,13,0.108333333,1,1b459fa27e8ef82f_LE
1,200,525,15,0.125000000,1,1b459fa27e8ef82f_LE
1,200,543,3,0.025000000,1,1b459fa27e8ef82f_LE
1,200,544,42,0.350000000,1,1b459fa27e8ef82f_LE
1,200,565,44,0.366666667,1,015e0f55bbea866b_LE
1,200,578,8,0.066666667,1,1b459fa27e8ef82f_LE
1,200,612,44,0.366666667,1,1b459fa27e8ef82f_LE
1,200,631,41,0.341666667,1,1b459fa27e8ef82f_LE
1,200,635,50,0.416666667,1,015e0f55bbea866b_LE
1,200,672,7,0.058333333,1,015e0f55bbea866b_LE
1,200,675,1,0.008333333,1,1b459fa27e8ef82f_LE
1,200,695,42,0.350000000,1,1b459fa27e8ef82f_LE
1,200,697,39,0.325000000,1,1b459fa27e8ef82f_LE
1,200,701,39,0.325000000,1,1b459fa27e8ef82f_LE
1,200,710,4,0.033333333,1,1b459fa27e8ef82f_LE
1,200,738,50,0.416666667,1,015e0f55bbea866b_LE
1,200,748,41,0.341666667,1,1b459fa27e8ef82f_LE
1,200,764,37,0.308333333,1,015e0f55bbea866b_LE
1,200,801,2,0.016666667,1,015e0f55bbea866b_LE
1,200,810,19,0.158333333,1,1b459fa27e8ef82f_LE
1,200,818,7,0.058333333,1,015e0f55bbea866b_LE
1,200,821,14,0.116666667,1,1b459fa27e8ef82f_LE
1,200,829,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,832,14,0.116666667,1,015e0f55bbea866b_LE
1,200,860,27,0.225000000,1,1b459fa27e8ef82f_LE
1,200,870,120,1.000000000,1,015e0f55bbea866b_LE
1,200,871,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,872,335,2.791666667,2,1b459fa27e8ef82f_LE
1,200,879,41,0.341666667,1,1b459fa27e8ef82f_LE
1,200,912,50,0.416666667,2,8f63aeb560d76a12_REF
1,200,915,3,0.025000000,1,015e0f55bbea866b_LE
1,200,960,12,0.100000000,1,1b459fa27e8ef82f_LE
1,200,963,32,0.266666667,1,1b459fa27e8ef82f_LE
1,200,1007,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1020,43,0.358333333,1,015e0f55bbea866b_LE
1,200,1024,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1030,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1040,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1056,39,0.325000000,1,015e0f55bbea866b_LE
1,200,1079,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1082,47,0.391666667,1,015e0f55bbea866b_LE
1,200,1087,38,0.316666667,1,015e0f55bbea866b_LE
1,200,1099,4,0.033333333,2,1b459fa27e8ef82f_LE
1,200,1102,30,0.250000000,1,015e0f55bbea866b_LE
1,200,1112,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1114,48,0.400000000,1,1b459fa27e8ef82f_LE
1,200,1118,41,0.341666667,1,1b459fa27e8ef82f_LE
1,200,1124,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1144,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1158,42,0.350000000,1,015e0f55bbea866b_LE
1,200,1171,52,0.433333333,1,015e0f55bbea866b_LE
1,200,1196,30,0.250000000,2,810e5e581c9b962e_REF
1,200,1209,50,0.416666667,1,015e0f55bbea866b_LE
1,200,1217,31,0.258333333,1,015e0f55bbea866b_LE
1,200,1227,41,0.341666667,1,015e0f55bbea866b_LE
1,200,1229,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1239,43,0.358333333,1,1b459fa27e8ef82f_LE
1,200,1240,17,0.141666667,1,015e0f55bbea866b_LE
1,200,1250,35,0.291666667,1,015e0f55bbea866b_LE
1,200,1281,41,0.341666667,1,1b459fa27e8ef82f_LE
1,200,1308,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1311,5,0.041666667,1,1b459fa27e8ef82f_LE
