unit_id,dataset,target,seed,level,regime,epoch,trajectory_order,wave,role,retention_rule,target_outcome_used_for_retention
c78f_a37b85fefd3e6b8ca0a1,BNCI2014_001,5,3,1,OACI,19,4,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_dbadb8cd5335df69a322,BNCI2014_001,5,3,1,OACI,24,5,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_b1dff17b5511f1b12186,BNCI2014_001,5,3,1,OACI,29,6,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_72f0bd702eaccbe86b2f,BNCI2014_001,5,3,1,OACI,34,7,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_8bb0d4df28fda3e771f6,BNCI2014_001,5,3,1,OACI,39,8,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_ecea610087be87d75dc7,BNCI2014_001,5,3,1,OACI,44,9,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_03a161e3d5a606e267ca,BNCI2014_001,5,3,1,OACI,49,10,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_4f060e36a9c85beeff22,BNCI2014_001,5,3,1,OACI,54,11,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_dbb69b378f661afd1dfe,BNCI2014_001,5,3,1,OACI,59,12,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_46593dbc27e60d9860b8,BNCI2014_001,5,3,1,OACI,64,13,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_faf52d482bf3c93711ce,BNCI2014_001,5,3,1,OACI,69,14,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_3035ab6dbc3dfc546917,BNCI2014_001,5,3,1,OACI,74,15,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d5fbee2167a1edb13cc2,BNCI2014_001,5,3,1,OACI,79,16,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_3abf5ecdccecf1b37252,BNCI2014_001,5,3,1,OACI,84,17,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c55057ce6d3176cc3634,BNCI2014_001,5,3,1,OACI,89,18,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_6af87e43f76b7da46e99,BNCI2014_001,5,3,1,OACI,94,19,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_b38faaf6e323863adacb,BNCI2014_001,5,3,1,OACI,99,20,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_a5ceec90e2cf5fcfd1a3,BNCI2014_001,5,3,1,OACI,104,21,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_188d5c702e4b73fb9a86,BNCI2014_001,5,3,1,OACI,109,22,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_dc108f28edf28b7cb768,BNCI2014_001,5,3,1,OACI,114,23,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_2f023197f17417e6b18a,BNCI2014_001,5,3,1,OACI,119,24,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_dc928cb9e1c550217248,BNCI2014_001,5,3,1,OACI,124,25,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_1c2fd2ab1c1807b93bff,BNCI2014_001,5,3,1,OACI,129,26,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_a4576696399e12b53051,BNCI2014_001,5,3,1,OACI,134,27,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_2e4b5e6d14e332e337dc,BNCI2014_001,5,3,1,OACI,139,28,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_8f849b1b91d17a387094,BNCI2014_001,5,3,1,OACI,144,29,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_969e3b6fc95133003ba8,BNCI2014_001,5,3,1,OACI,149,30,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_05aeb52cebcd8a08b680,BNCI2014_001,5,3,1,OACI,154,31,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_a34c97826824988e6e2c,BNCI2014_001,5,3,1,OACI,159,32,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_a974b280ed7ef835ce6b,BNCI2014_001,5,3,1,OACI,164,33,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_16b592b418fb4911de4b,BNCI2014_001,5,3,1,OACI,169,34,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d59a830122f48284016b,BNCI2014_001,5,3,1,OACI,174,35,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_63c94884cf82628e3459,BNCI2014_001,5,3,1,OACI,179,36,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_b3e64dfb347b57137e91,BNCI2014_001,5,3,1,OACI,184,37,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_8b864512f218fb9172aa,BNCI2014_001,5,3,1,OACI,189,38,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_7f68f72df396723b770b,BNCI2014_001,5,3,1,OACI,194,39,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_9de682d87588dcee3aa6,BNCI2014_001,5,3,1,OACI,199,40,B,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_bbcae43c6772c4764f79,BNCI2014_001,5,3,1,SRC,4,1,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_5cc6e4097f25bccac121,BNCI2014_001,5,3,1,SRC,9,2,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_ddf2268f832f02270a29,BNCI2014_001,5,3,1,SRC,14,3,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_2928dda8f35b86f5af0f,BNCI2014_001,5,3,1,SRC,19,4,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_5f76d54804296174843d,BNCI2014_001,5,3,1,SRC,24,5,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_4c6936efb63a2897fba9,BNCI2014_001,5,3,1,SRC,29,6,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_eb4eb6afd1661a01e9fd,BNCI2014_001,5,3,1,SRC,34,7,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_d0771b5778a37f23a8cb,BNCI2014_001,5,3,1,SRC,39,8,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_ed8c969754a4ede8daae,BNCI2014_001,5,3,1,SRC,44,9,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_1c781c736535a3bbbf95,BNCI2014_001,5,3,1,SRC,49,10,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_fca80003569cd0d9b824,BNCI2014_001,5,3,1,SRC,54,11,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_19c93092a2f7731ab119,BNCI2014_001,5,3,1,SRC,59,12,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_28575ef2b9656176544b,BNCI2014_001,5,3,1,SRC,64,13,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_6583eb3371984205dc0a,BNCI2014_001,5,3,1,SRC,69,14,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_565e56687d7af9ef395d,BNCI2014_001,5,3,1,SRC,74,15,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9c3bdbe567da6328bb23,BNCI2014_001,5,3,1,SRC,79,16,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_ec8da20ec3d00bd51c26,BNCI2014_001,5,3,1,SRC,84,17,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_c7569b40e99dc78ffdc5,BNCI2014_001,5,3,1,SRC,89,18,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_8f435dfccfe941befe87,BNCI2014_001,5,3,1,SRC,94,19,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_099c35ab6fcce0014bcc,BNCI2014_001,5,3,1,SRC,99,20,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_41b05a209473726d7f31,BNCI2014_001,5,3,1,SRC,104,21,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_a62595b0fb8be84bf69a,BNCI2014_001,5,3,1,SRC,109,22,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9405bfd024611051d878,BNCI2014_001,5,3,1,SRC,114,23,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_f4e26ad9c928ca79ea7d,BNCI2014_001,5,3,1,SRC,119,24,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_f38f775f64be58799207,BNCI2014_001,5,3,1,SRC,124,25,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_87aec41befc7b58e2a5e,BNCI2014_001,5,3,1,SRC,129,26,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_7adb1235bd4646c68d47,BNCI2014_001,5,3,1,SRC,134,27,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_7eab423038b9e30c7727,BNCI2014_001,5,3,1,SRC,139,28,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_71f014e4114ce3daca5d,BNCI2014_001,5,3,1,SRC,144,29,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e5504c88a2700a3b0559,BNCI2014_001,5,3,1,SRC,149,30,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_251386b1f3a726d43d18,BNCI2014_001,5,3,1,SRC,154,31,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9737ebdbba0447110042,BNCI2014_001,5,3,1,SRC,159,32,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_3acc15abbc9481fc7a1e,BNCI2014_001,5,3,1,SRC,164,33,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9247cae6b5c50172f627,BNCI2014_001,5,3,1,SRC,169,34,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_3760a9e4ad2d9a108398,BNCI2014_001,5,3,1,SRC,174,35,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_ff400314f3e3b831b2e4,BNCI2014_001,5,3,1,SRC,179,36,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_784fa064cc28662660a7,BNCI2014_001,5,3,1,SRC,184,37,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_4261ec4494a27c80de24,BNCI2014_001,5,3,1,SRC,189,38,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9a4ca467defa32667fb0,BNCI2014_001,5,3,1,SRC,194,39,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_8058e66b6275b32ebdb7,BNCI2014_001,5,3,1,SRC,199,40,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_84f4fe3c0c3c2e2007ce,BNCI2014_001,6,3,0,ERM,199,0,A,shared_stage1_anchor,stage1_final_only,0
c78f_f1d3d385232e9e93b0fa,BNCI2014_001,6,3,0,OACI,4,1,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c2b4585f98871ba658f5,BNCI2014_001,6,3,0,OACI,9,2,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c988c888a2dfd93e1163,BNCI2014_001,6,3,0,OACI,14,3,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_46798a324c63ca5d0f24,BNCI2014_001,6,3,0,OACI,19,4,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_92e1e630c7973c040a16,BNCI2014_001,6,3,0,OACI,24,5,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_23551499e0f3fac193f1,BNCI2014_001,6,3,0,OACI,29,6,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_dbbafd0d4445592c1e27,BNCI2014_001,6,3,0,OACI,34,7,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_37362b8de009c4987ecf,BNCI2014_001,6,3,0,OACI,39,8,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_493b09775b166c518c54,BNCI2014_001,6,3,0,OACI,44,9,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_b9baddf95c4f425b6176,BNCI2014_001,6,3,0,OACI,49,10,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c11aaa41e0a1a5e23863,BNCI2014_001,6,3,0,OACI,54,11,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_0b8d86d31ea6f4cadd78,BNCI2014_001,6,3,0,OACI,59,12,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_a1c8f3c37bca21e05a7c,BNCI2014_001,6,3,0,OACI,64,13,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_63eef0be7f58a783e95c,BNCI2014_001,6,3,0,OACI,69,14,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_1a8ecf33e348e1c2a332,BNCI2014_001,6,3,0,OACI,74,15,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_a9240d666e0909018d86,BNCI2014_001,6,3,0,OACI,79,16,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_b998c363d8d695c6bc85,BNCI2014_001,6,3,0,OACI,84,17,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_4571f351f83cc62aa0e2,BNCI2014_001,6,3,0,OACI,89,18,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_b705efab8ed1a51e9125,BNCI2014_001,6,3,0,OACI,94,19,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_62042ff1930dc12f5340,BNCI2014_001,6,3,0,OACI,99,20,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_6cced7d1a540036350ec,BNCI2014_001,6,3,0,OACI,104,21,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_f60625ee55fe49b966fe,BNCI2014_001,6,3,0,OACI,109,22,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_7b07ff5dffa70dceae23,BNCI2014_001,6,3,0,OACI,114,23,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_269932eb5d8e885396e5,BNCI2014_001,6,3,0,OACI,119,24,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_9803595af8922a538e4b,BNCI2014_001,6,3,0,OACI,124,25,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_8b7230a0b6c62faac61c,BNCI2014_001,6,3,0,OACI,129,26,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_bdbe1144b252568875db,BNCI2014_001,6,3,0,OACI,134,27,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_6830b4ac88a91de9304b,BNCI2014_001,6,3,0,OACI,139,28,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_cc098bdcdbc9ff875961,BNCI2014_001,6,3,0,OACI,144,29,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c0c76ab262671e5c98c8,BNCI2014_001,6,3,0,OACI,149,30,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c2fa73596f1e01bc64d0,BNCI2014_001,6,3,0,OACI,154,31,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_8ca676377566d395653d,BNCI2014_001,6,3,0,OACI,159,32,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_0f36f7cacc1b9e90d2c7,BNCI2014_001,6,3,0,OACI,164,33,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_22f645bc11e8eda4af6a,BNCI2014_001,6,3,0,OACI,169,34,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_60e49b5fb01ed674537c,BNCI2014_001,6,3,0,OACI,174,35,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_58fabdb90ebbefe47b9c,BNCI2014_001,6,3,0,OACI,179,36,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_5f65130bdc625ed5a928,BNCI2014_001,6,3,0,OACI,184,37,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_7010ebb65da2769fc886,BNCI2014_001,6,3,0,OACI,189,38,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_4dba69d279b30903d0b9,BNCI2014_001,6,3,0,OACI,194,39,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_e932cc0bebdd4c411c6a,BNCI2014_001,6,3,0,OACI,199,40,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_a972bbbc33b7bb261b4c,BNCI2014_001,6,3,0,SRC,4,1,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_ea171b34aafe1b0a52df,BNCI2014_001,6,3,0,SRC,9,2,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_d63cd083cf4da98cec8b,BNCI2014_001,6,3,0,SRC,14,3,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_f61b121986a593b2bb4e,BNCI2014_001,6,3,0,SRC,19,4,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_8d8449b64192bb661347,BNCI2014_001,6,3,0,SRC,24,5,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_5666423e51823e005513,BNCI2014_001,6,3,0,SRC,29,6,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_dc597c221d4fca1c4105,BNCI2014_001,6,3,0,SRC,34,7,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_d88ec6b69511f205ebd9,BNCI2014_001,6,3,0,SRC,39,8,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_189084dcc055d93190b4,BNCI2014_001,6,3,0,SRC,44,9,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_18f29204754cd6fcd0b6,BNCI2014_001,6,3,0,SRC,49,10,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_3a5981dc50c60a450d03,BNCI2014_001,6,3,0,SRC,54,11,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_8edafefd7e22b43111a4,BNCI2014_001,6,3,0,SRC,59,12,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9280aaf7a486875217aa,BNCI2014_001,6,3,0,SRC,64,13,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_518751ee92dd2bf1bc7f,BNCI2014_001,6,3,0,SRC,69,14,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_3142b903ec58b483dfd8,BNCI2014_001,6,3,0,SRC,74,15,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_8ebf51f13090075fc399,BNCI2014_001,6,3,0,SRC,79,16,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_7e42b161c8f7b744102b,BNCI2014_001,6,3,0,SRC,84,17,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e052b886c83f60088d87,BNCI2014_001,6,3,0,SRC,89,18,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_06e95cbaf74fd40c70ae,BNCI2014_001,6,3,0,SRC,94,19,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e17b9aabdd96861a1d5b,BNCI2014_001,6,3,0,SRC,99,20,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_5c7f77d85e1d0e40bc0c,BNCI2014_001,6,3,0,SRC,104,21,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_b994d89a6a3847cf4e95,BNCI2014_001,6,3,0,SRC,109,22,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_a7b767ad3d3c6b62100a,BNCI2014_001,6,3,0,SRC,114,23,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_f70e18017405821b0929,BNCI2014_001,6,3,0,SRC,119,24,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_8dba21f3ff3a591f5222,BNCI2014_001,6,3,0,SRC,124,25,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_3b84245f5efa734572ec,BNCI2014_001,6,3,0,SRC,129,26,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_28c4c7b5b9670f8f320c,BNCI2014_001,6,3,0,SRC,134,27,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9231a3730c8d5296042c,BNCI2014_001,6,3,0,SRC,139,28,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_41e322c76784e78f4be5,BNCI2014_001,6,3,0,SRC,144,29,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_bccda8a41281d3b100bd,BNCI2014_001,6,3,0,SRC,149,30,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e5925917522694065304,BNCI2014_001,6,3,0,SRC,154,31,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_af4ef08b0d40fe06b32b,BNCI2014_001,6,3,0,SRC,159,32,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_fac3e458ccb3ea6a9161,BNCI2014_001,6,3,0,SRC,164,33,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_0187c112a5b7317e7229,BNCI2014_001,6,3,0,SRC,169,34,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_15235176b98219796c58,BNCI2014_001,6,3,0,SRC,174,35,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_d57f0bbaa0129e6a8e4e,BNCI2014_001,6,3,0,SRC,179,36,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_f49ef008c45bb74380a0,BNCI2014_001,6,3,0,SRC,184,37,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_781c5e848014f0fe3f76,BNCI2014_001,6,3,0,SRC,189,38,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_45a4f16361cd2837b279,BNCI2014_001,6,3,0,SRC,194,39,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_83a6b23e35920834d2c0,BNCI2014_001,6,3,0,SRC,199,40,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_88810103993fa125e759,BNCI2014_001,6,3,1,ERM,199,0,A,shared_stage1_anchor,stage1_final_only,0
c78f_3f4a33212f1e88af34a9,BNCI2014_001,6,3,1,OACI,4,1,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_101ee92527e08308611d,BNCI2014_001,6,3,1,OACI,9,2,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_0993940c0b8f828f9fe9,BNCI2014_001,6,3,1,OACI,14,3,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_bb5ea3239f73ebf620ca,BNCI2014_001,6,3,1,OACI,19,4,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_eb4b8f158ea2a141b8b1,BNCI2014_001,6,3,1,OACI,24,5,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_7c948645f52fe46c6ddf,BNCI2014_001,6,3,1,OACI,29,6,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_06a6208dd6bd13867f86,BNCI2014_001,6,3,1,OACI,34,7,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_132edc02a37b64638b2f,BNCI2014_001,6,3,1,OACI,39,8,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_040107bfc474d464c215,BNCI2014_001,6,3,1,OACI,44,9,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d7a915fc6a7a31571865,BNCI2014_001,6,3,1,OACI,49,10,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_dea5d3de8df3f9fe06f6,BNCI2014_001,6,3,1,OACI,54,11,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d01822eae9ed41986418,BNCI2014_001,6,3,1,OACI,59,12,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_ffde0d8dc27da66503b0,BNCI2014_001,6,3,1,OACI,64,13,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_6dfe7ec51110dd624038,BNCI2014_001,6,3,1,OACI,69,14,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_b530282b033cb60c1464,BNCI2014_001,6,3,1,OACI,74,15,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_f77a492f7a928ea0fd16,BNCI2014_001,6,3,1,OACI,79,16,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_bd42e6bcb93dbbfa566e,BNCI2014_001,6,3,1,OACI,84,17,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_2402380485b72cfef46e,BNCI2014_001,6,3,1,OACI,89,18,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_751aae966b8aa6e2b3b0,BNCI2014_001,6,3,1,OACI,94,19,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c373c8f5d0054e75ad13,BNCI2014_001,6,3,1,OACI,99,20,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_300eef8ae463cd698642,BNCI2014_001,6,3,1,OACI,104,21,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_743564863d0a7a3c75a3,BNCI2014_001,6,3,1,OACI,109,22,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c54abd1f51266e03eb1e,BNCI2014_001,6,3,1,OACI,114,23,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_febad207d5490323985b,BNCI2014_001,6,3,1,OACI,119,24,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_40efe22ccf4f0b8dbe7f,BNCI2014_001,6,3,1,OACI,124,25,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_52278d116ce6c1ef1e3b,BNCI2014_001,6,3,1,OACI,129,26,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_60d338968ccb3a732ac7,BNCI2014_001,6,3,1,OACI,134,27,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_e4c0f7fa3293e517651c,BNCI2014_001,6,3,1,OACI,139,28,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_96675f41e9592c5e259e,BNCI2014_001,6,3,1,OACI,144,29,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_44869033728511f40df0,BNCI2014_001,6,3,1,OACI,149,30,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_89c2b0460b77626161e0,BNCI2014_001,6,3,1,OACI,154,31,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c85502f6a75816e104c2,BNCI2014_001,6,3,1,OACI,159,32,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
