unit_id,target,level,regime,trajectory_order,checkpoint_id,parent_ERM_checkpoint_id,previous_trajectory_checkpoint_id,genealogy_rule,ERM_retrained_in_SRC_process,OACI_weight_access_in_SRC_process,passed
c78f_2f023197f17417e6b18a,5,1,OACI,24,88df60a6725dc87b8536ca0397dd28afbb51e7a9b17344f739976274d437bcef,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,57060d674b9f43a18b5fdd931e7497579cef13c17859141b6bbd8cccf07c7f53,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_dc928cb9e1c550217248,5,1,OACI,25,efbd3497d056d777af1cdb806420057651bd4085c04139c7a9cddc29f8829ce4,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,88df60a6725dc87b8536ca0397dd28afbb51e7a9b17344f739976274d437bcef,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_1c2fd2ab1c1807b93bff,5,1,OACI,26,39c3073501920bec378caf4e81a47993a5a3092f0254e3f2958a778b6612a493,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,efbd3497d056d777af1cdb806420057651bd4085c04139c7a9cddc29f8829ce4,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_a4576696399e12b53051,5,1,OACI,27,16c8bddaebbcce2a317eeedb3b146233feff225e110b70273172962bffc66500,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,39c3073501920bec378caf4e81a47993a5a3092f0254e3f2958a778b6612a493,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_2e4b5e6d14e332e337dc,5,1,OACI,28,f4e780aa7bb02251f8c7f6ce1bc247f87fd46be1a569156897b8de4a0a645d50,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,16c8bddaebbcce2a317eeedb3b146233feff225e110b70273172962bffc66500,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_8f849b1b91d17a387094,5,1,OACI,29,83781f79c6f7a4632b24f665e544a1e3ea07ab040bf576f0ed49c43f0a145f64,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,f4e780aa7bb02251f8c7f6ce1bc247f87fd46be1a569156897b8de4a0a645d50,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_969e3b6fc95133003ba8,5,1,OACI,30,f763db19d350ec2f69fc6e9286184592b1364eacbfd9290dfe73b50742273833,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,83781f79c6f7a4632b24f665e544a1e3ea07ab040bf576f0ed49c43f0a145f64,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_05aeb52cebcd8a08b680,5,1,OACI,31,c495ee805c30441baf3a82d2233369650b352841bb017b69bf9ee996e850886f,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,f763db19d350ec2f69fc6e9286184592b1364eacbfd9290dfe73b50742273833,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_a34c97826824988e6e2c,5,1,OACI,32,16b78b5fbbb07d9b435a4d9758eb0a6cb707db3d32d0463fde63c44e06b12c1b,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,c495ee805c30441baf3a82d2233369650b352841bb017b69bf9ee996e850886f,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_a974b280ed7ef835ce6b,5,1,OACI,33,2ff03d40f4cbdd567aaccad773c3ffe4106f31e06ae394019a13fa599dcb93b4,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,16b78b5fbbb07d9b435a4d9758eb0a6cb707db3d32d0463fde63c44e06b12c1b,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_16b592b418fb4911de4b,5,1,OACI,34,9cd91e742605b4ca6e04d69987a38159182594b977256d9db3513f96a65fb80f,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,2ff03d40f4cbdd567aaccad773c3ffe4106f31e06ae394019a13fa599dcb93b4,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_d59a830122f48284016b,5,1,OACI,35,136da085e21992ed1546681a024e6f875b7299f28820d8c7e6a42de047eec8b4,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,9cd91e742605b4ca6e04d69987a38159182594b977256d9db3513f96a65fb80f,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_63c94884cf82628e3459,5,1,OACI,36,dd283d2960ce401d767369a6d0dd6afd52655d4be91546371e34b2387796501c,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,136da085e21992ed1546681a024e6f875b7299f28820d8c7e6a42de047eec8b4,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_b3e64dfb347b57137e91,5,1,OACI,37,e0bb8c134682f2974220ccf926244d19b88469d099064692b800e4478fe4b19a,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,dd283d2960ce401d767369a6d0dd6afd52655d4be91546371e34b2387796501c,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_8b864512f218fb9172aa,5,1,OACI,38,7454adcb7815f7f66cc44a9c95325697a1e11d273b69feb07006c84c22a01f05,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,e0bb8c134682f2974220ccf926244d19b88469d099064692b800e4478fe4b19a,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_7f68f72df396723b770b,5,1,OACI,39,48fc92e9ac3e932f2f795ef6d9a46597dce3a3838b9aa43299453a9a3a5fd0eb,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,7454adcb7815f7f66cc44a9c95325697a1e11d273b69feb07006c84c22a01f05,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_9de682d87588dcee3aa6,5,1,OACI,40,0b903ae7b12af7c8a16590acccbd758f93537599869fb0e037848f17713b9040,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,48fc92e9ac3e932f2f795ef6d9a46597dce3a3838b9aa43299453a9a3a5fd0eb,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_bbcae43c6772c4764f79,5,1,SRC,1,dfca3b84ff52d36ed5cd26d323893134600a791c7f5f258b8e424948cdeb2fae,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_5cc6e4097f25bccac121,5,1,SRC,2,084cb6a177b0bb92272d5903340a701b647d77abc85e911ea68dc0d304d5412e,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,dfca3b84ff52d36ed5cd26d323893134600a791c7f5f258b8e424948cdeb2fae,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_ddf2268f832f02270a29,5,1,SRC,3,020adc37dd3ac78be68bc372f888771064f94f033e735928a0d72df7f3c0b5bf,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,084cb6a177b0bb92272d5903340a701b647d77abc85e911ea68dc0d304d5412e,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_2928dda8f35b86f5af0f,5,1,SRC,4,ce1aa4a47c6c1527f4a505c93ec6ecfb35153c5fca16355c2337848e7aa5a7f5,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,020adc37dd3ac78be68bc372f888771064f94f033e735928a0d72df7f3c0b5bf,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_5f76d54804296174843d,5,1,SRC,5,172ef8d2491f0f392902764a6080af3323b7f8ebc213e500f747c30f6c380019,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,ce1aa4a47c6c1527f4a505c93ec6ecfb35153c5fca16355c2337848e7aa5a7f5,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_4c6936efb63a2897fba9,5,1,SRC,6,d406c2c6bcb4e7727188874828504ac3258e25533ea520d3d11cb27cbe292fd2,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,172ef8d2491f0f392902764a6080af3323b7f8ebc213e500f747c30f6c380019,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_eb4eb6afd1661a01e9fd,5,1,SRC,7,ad0e25c3dea486ff5d8c0d358ebba5d8ab65490ea9c6514b84ea6f66c927480c,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,d406c2c6bcb4e7727188874828504ac3258e25533ea520d3d11cb27cbe292fd2,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_d0771b5778a37f23a8cb,5,1,SRC,8,64cc69b541f32f1a31695f28b039713f83830480fd87e72bd67b86f873065c7d,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,ad0e25c3dea486ff5d8c0d358ebba5d8ab65490ea9c6514b84ea6f66c927480c,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_ed8c969754a4ede8daae,5,1,SRC,9,452907075e8bc0adbb80bd3e8df81af529897d3e922b13ce6bfa53d74d564be8,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,64cc69b541f32f1a31695f28b039713f83830480fd87e72bd67b86f873065c7d,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_1c781c736535a3bbbf95,5,1,SRC,10,94f18e0448cfca486fea281481bd8bf3ffd1ee85b8a2962abd9e42c0f0743684,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,452907075e8bc0adbb80bd3e8df81af529897d3e922b13ce6bfa53d74d564be8,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_fca80003569cd0d9b824,5,1,SRC,11,aefe3715c2970c098537c44f0981d432157c86919f4d788e6acf78027fcbfa4d,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,94f18e0448cfca486fea281481bd8bf3ffd1ee85b8a2962abd9e42c0f0743684,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_19c93092a2f7731ab119,5,1,SRC,12,4b30676fa47ef07bd87929e53299c68e0d351ac83c6d219fcfe15682b5aa0676,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,aefe3715c2970c098537c44f0981d432157c86919f4d788e6acf78027fcbfa4d,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_28575ef2b9656176544b,5,1,SRC,13,99fe9020af9cbe9d22b38da588a7c7cef7a69a517e85a9621d441b9224efeaa2,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,4b30676fa47ef07bd87929e53299c68e0d351ac83c6d219fcfe15682b5aa0676,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_6583eb3371984205dc0a,5,1,SRC,14,e44197b5ba88305ed8c70d43928787e3fafe79034ea0b94afc672bcf40c880f1,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,99fe9020af9cbe9d22b38da588a7c7cef7a69a517e85a9621d441b9224efeaa2,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_565e56687d7af9ef395d,5,1,SRC,15,b6db53fefdda5d239a0154cfa99de5bf846905f160b58f005d37eb762c38454b,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,e44197b5ba88305ed8c70d43928787e3fafe79034ea0b94afc672bcf40c880f1,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_9c3bdbe567da6328bb23,5,1,SRC,16,96935761fcb7c3e1cd0f77a652ee22f9c81614474e866da391e84fed282aa668,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,b6db53fefdda5d239a0154cfa99de5bf846905f160b58f005d37eb762c38454b,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_ec8da20ec3d00bd51c26,5,1,SRC,17,15832f8e3eb59b9f3f2ff0dc7abaea94a076360283747f98b998ea428db24ef5,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,96935761fcb7c3e1cd0f77a652ee22f9c81614474e866da391e84fed282aa668,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_c7569b40e99dc78ffdc5,5,1,SRC,18,657532cda1ed460ce66d658806a62c90f53d07c4a74aa4fce14f0c5e78018185,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,15832f8e3eb59b9f3f2ff0dc7abaea94a076360283747f98b998ea428db24ef5,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_8f435dfccfe941befe87,5,1,SRC,19,bd39474155f700a82e8a31ccb7932b26a0a74a5bf2d49e0b0191574e81b2ece3,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,657532cda1ed460ce66d658806a62c90f53d07c4a74aa4fce14f0c5e78018185,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_099c35ab6fcce0014bcc,5,1,SRC,20,ef511cd493a3100b1c5d20118f485d7c7eed23b0f152fe8c530e9405d47fe89b,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,bd39474155f700a82e8a31ccb7932b26a0a74a5bf2d49e0b0191574e81b2ece3,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_41b05a209473726d7f31,5,1,SRC,21,b8a33958ba296166ebcf6cf4b93455457b55ab32781ca77da45ef90231b2efab,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,ef511cd493a3100b1c5d20118f485d7c7eed23b0f152fe8c530e9405d47fe89b,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_a62595b0fb8be84bf69a,5,1,SRC,22,042f4784497224923b4fa6cc309c89f6d04eb4e640b58a94503006caa03f0ac3,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,b8a33958ba296166ebcf6cf4b93455457b55ab32781ca77da45ef90231b2efab,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_9405bfd024611051d878,5,1,SRC,23,bfd25ec0119316593ddf621e6125f78e2a10189401d5ab197de183dacfec279d,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,042f4784497224923b4fa6cc309c89f6d04eb4e640b58a94503006caa03f0ac3,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_f4e26ad9c928ca79ea7d,5,1,SRC,24,957ab9d8790e319a4d1d306838eafad1ab9cc9b220e2f7778aa360a7cb31110c,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,bfd25ec0119316593ddf621e6125f78e2a10189401d5ab197de183dacfec279d,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_f38f775f64be58799207,5,1,SRC,25,c9eb06ef176effc2089e5b1e04cf5957685d5248eb2ce755063cd37ada5fbcc4,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,957ab9d8790e319a4d1d306838eafad1ab9cc9b220e2f7778aa360a7cb31110c,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_87aec41befc7b58e2a5e,5,1,SRC,26,9999856189c2d8d8303c7f39a0675610bca063eed6aeb6930031c70263614764,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,c9eb06ef176effc2089e5b1e04cf5957685d5248eb2ce755063cd37ada5fbcc4,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_7adb1235bd4646c68d47,5,1,SRC,27,b37c15f43f4d1fcf2a97971f181ab2c3a3d210d1a1c1684bf2b9b4e67d261e5d,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,9999856189c2d8d8303c7f39a0675610bca063eed6aeb6930031c70263614764,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_7eab423038b9e30c7727,5,1,SRC,28,c15ab004b34baca1e57b120421220a20eda581e60e47428e5c5c986dd041cf3a,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,b37c15f43f4d1fcf2a97971f181ab2c3a3d210d1a1c1684bf2b9b4e67d261e5d,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_71f014e4114ce3daca5d,5,1,SRC,29,a0aa87c119ba578fd67712feaf5eba9b88a1735db060b79fe90aa3d4608ec0f1,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,c15ab004b34baca1e57b120421220a20eda581e60e47428e5c5c986dd041cf3a,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_e5504c88a2700a3b0559,5,1,SRC,30,f1cb50ab9c34546ef1cf9af5f1c3d557b55cef7b7089e778782f00e046d8527e,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,a0aa87c119ba578fd67712feaf5eba9b88a1735db060b79fe90aa3d4608ec0f1,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_251386b1f3a726d43d18,5,1,SRC,31,9abacc6fef8f089c82c4c074011295002924e38082f50725359e31ff3495c22b,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,f1cb50ab9c34546ef1cf9af5f1c3d557b55cef7b7089e778782f00e046d8527e,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_9737ebdbba0447110042,5,1,SRC,32,3ce953ba2e8a4d6a4eb18e5baa894f9ef414cb905809e70d0424245752e430be,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,9abacc6fef8f089c82c4c074011295002924e38082f50725359e31ff3495c22b,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_3acc15abbc9481fc7a1e,5,1,SRC,33,bf54fd70f9d15f40bf82394e7d19b8ca06c2024e8c938e19ed7c14c02f59785b,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,3ce953ba2e8a4d6a4eb18e5baa894f9ef414cb905809e70d0424245752e430be,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_9247cae6b5c50172f627,5,1,SRC,34,f49d53672bda04d6a829647c432209f079d0ad72cf0676ae542b4531ecd45210,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,bf54fd70f9d15f40bf82394e7d19b8ca06c2024e8c938e19ed7c14c02f59785b,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_3760a9e4ad2d9a108398,5,1,SRC,35,ef6ce85932216bd99840a76dcac128be3bc5c4bcad647f367455c1b4e5e4e843,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,f49d53672bda04d6a829647c432209f079d0ad72cf0676ae542b4531ecd45210,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_ff400314f3e3b831b2e4,5,1,SRC,36,386d35974be117e7486849e56cde9222ccf9cf7b5d1bf34937546e426806fd39,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,ef6ce85932216bd99840a76dcac128be3bc5c4bcad647f367455c1b4e5e4e843,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_784fa064cc28662660a7,5,1,SRC,37,5dcdedeaeb76fb90fd8f38901b395ae5b1be1ee7b70f1c71d7c78bd5084d3046,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,386d35974be117e7486849e56cde9222ccf9cf7b5d1bf34937546e426806fd39,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_4261ec4494a27c80de24,5,1,SRC,38,8bc47a73c82d5f8bf1e14ca2edf91dfb0eb7ea05ceae0c534e1ed0de1662f69d,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,5dcdedeaeb76fb90fd8f38901b395ae5b1be1ee7b70f1c71d7c78bd5084d3046,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_9a4ca467defa32667fb0,5,1,SRC,39,cca5b0f1571969d22d4399ded6d8d3b5c4123d6596f60b61167cadb707d05671,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,8bc47a73c82d5f8bf1e14ca2edf91dfb0eb7ea05ceae0c534e1ed0de1662f69d,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_8058e66b6275b32ebdb7,5,1,SRC,40,e759a5b0eff31cb2b555932c2742954099a4e5f5740ed30390eba6f9102b43a1,b037125f4edba4767d594360cf481f201b1e7c8438504a3b28203e39c78aad44,cca5b0f1571969d22d4399ded6d8d3b5c4123d6596f60b61167cadb707d05671,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_84f4fe3c0c3c2e2007ce,6,0,ERM,0,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_f1d3d385232e9e93b0fa,6,0,OACI,1,622797a259ab2f44e7836ad56e3983f6b48be7763322936acc4c895c71eb8027,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_c2b4585f98871ba658f5,6,0,OACI,2,9e26f12c9f475b5192c01a45e62647a82c1ae7a36b5a6b5f38174d819aa90789,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,622797a259ab2f44e7836ad56e3983f6b48be7763322936acc4c895c71eb8027,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_c988c888a2dfd93e1163,6,0,OACI,3,b23205b7d18c14b8f978d10df97faec37e6c2b265ea779fbd7d19aaf2a70ee54,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,9e26f12c9f475b5192c01a45e62647a82c1ae7a36b5a6b5f38174d819aa90789,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_46798a324c63ca5d0f24,6,0,OACI,4,16602f64332a87f605ee41fc4098c6bb3632d83930721b1a5b1d4b2ba2a3db16,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,b23205b7d18c14b8f978d10df97faec37e6c2b265ea779fbd7d19aaf2a70ee54,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_92e1e630c7973c040a16,6,0,OACI,5,6ba3dc7b374271813d7d8ec1b7166e829292612e8df4a7f4a3272cfbda460877,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,16602f64332a87f605ee41fc4098c6bb3632d83930721b1a5b1d4b2ba2a3db16,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_23551499e0f3fac193f1,6,0,OACI,6,efb8f2d4772dc37ade67574eccce9517bef741a499424e8c30a997772662bb39,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,6ba3dc7b374271813d7d8ec1b7166e829292612e8df4a7f4a3272cfbda460877,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_dbbafd0d4445592c1e27,6,0,OACI,7,1aeb33403ed358ece1fc7cd6e6be068874e5f84b63855b2ce084085b64953970,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,efb8f2d4772dc37ade67574eccce9517bef741a499424e8c30a997772662bb39,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_37362b8de009c4987ecf,6,0,OACI,8,c3eb770053c9149dc45e670697a481722893edf3e2cad3b64165808d8c37d2f7,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,1aeb33403ed358ece1fc7cd6e6be068874e5f84b63855b2ce084085b64953970,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_493b09775b166c518c54,6,0,OACI,9,d21796a99df6fb4bd53adc5e0d5a517b8878764f7eb0847612d449f47aeb2058,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,c3eb770053c9149dc45e670697a481722893edf3e2cad3b64165808d8c37d2f7,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_b9baddf95c4f425b6176,6,0,OACI,10,653fd8364a9f86294ab71fc658ed9e60f257d2620600035e6060f3d1e2e71a37,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,d21796a99df6fb4bd53adc5e0d5a517b8878764f7eb0847612d449f47aeb2058,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_c11aaa41e0a1a5e23863,6,0,OACI,11,596fa4c513fdcc541eadd9cce158f7f487bcdadf8db28823e67271ebd9606650,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,653fd8364a9f86294ab71fc658ed9e60f257d2620600035e6060f3d1e2e71a37,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_0b8d86d31ea6f4cadd78,6,0,OACI,12,5020841d280e6f2394491d747cf5d702b16130757ae6f9fd691e5af8f733fd99,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,596fa4c513fdcc541eadd9cce158f7f487bcdadf8db28823e67271ebd9606650,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_a1c8f3c37bca21e05a7c,6,0,OACI,13,ae9434859e22db7d6a33e0a733f19d3b40ff3ef9bf3426d8af9de17af2daff8e,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,5020841d280e6f2394491d747cf5d702b16130757ae6f9fd691e5af8f733fd99,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_63eef0be7f58a783e95c,6,0,OACI,14,36ea392532e15c92072a675398cbe6a77af5c264d1382e3aeacaea54a2916be6,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,ae9434859e22db7d6a33e0a733f19d3b40ff3ef9bf3426d8af9de17af2daff8e,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_1a8ecf33e348e1c2a332,6,0,OACI,15,4d9989470d408e515cc8d852c70176b6a5b7cc898529121cd96d70b4ebb6318d,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,36ea392532e15c92072a675398cbe6a77af5c264d1382e3aeacaea54a2916be6,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_a9240d666e0909018d86,6,0,OACI,16,585655f0a4d3d0961c20730327a357bdaaeb481fa18178fc2bc7065cbe809242,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,4d9989470d408e515cc8d852c70176b6a5b7cc898529121cd96d70b4ebb6318d,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_b998c363d8d695c6bc85,6,0,OACI,17,758fb64e80df689fe6115cc4130e3cac4d2afdc0f2b042e05bff69bc26c2df09,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,585655f0a4d3d0961c20730327a357bdaaeb481fa18178fc2bc7065cbe809242,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_4571f351f83cc62aa0e2,6,0,OACI,18,c3cb6f2408ccd01ccb9693339c23ab4741b8c01de5d7e29c5a8d484d5bf4de66,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,758fb64e80df689fe6115cc4130e3cac4d2afdc0f2b042e05bff69bc26c2df09,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
c78f_b705efab8ed1a51e9125,6,0,OACI,19,a0a102c90062a6544da6d0b8bbebd4e0d3782681efb9b5fb894fad0fdd6ad30e,3174f9ba556618eac46d388aa2d6e4c552e1f21adc42bd02268b6726981427bb,c3cb6f2408ccd01ccb9693339c23ab4741b8c01de5d7e29c5a8d484d5bf4de66,shared_level_ERM_parent_plus_previous_regime_order,0,0,1
