unit_id,dataset,target,seed,level,regime,epoch,trajectory_order,checkpoint_id,checkpoint_file_sha256,sidecar_sha256,optimizer_state_hash,checkpoint_state_hash_match,checkpoint_file_hash_match,sidecar_hash_match,optimizer_state_hash_match,target_outcome_used_for_retention,parent_campaign,all_hashes_passed
c78f_dc597c221d4fca1c4105,BNCI2014_001,6,3,0,SRC,34,7,70e7cd9b8ef227c1145a944a444735b6603244da7f5167039e882db8b114dba9,3303f7de09478fb3c51191da64a0b0620f1bf31b3ae4411b9475076075a7ed21,8c70c0162dc8833a3590310a3587865d0be731f7e7b80cc28ebc46000d5035d1,3fc52ec6d55ebaef7f627e992393f3d73f1ff8a18636bc2d85c1c17593eba959,1,1,1,1,0,C78F,1
c78f_d88ec6b69511f205ebd9,BNCI2014_001,6,3,0,SRC,39,8,d6e5fde0328fd3cc4a268f5b74b567bbe88d4b79c5270d1ed35e1306898fcb77,371e3a32901803587608bdec33ad8a0ccf3f224154ba74adf50cdb0c3e66466e,da020f9ab1996be5996b3cae9e3430ab5d5d7f8190d29f76be67cbd3bce10118,33ea51da03260fbdcf477c2f6917f42edc7128f5ae7a7e62694bf1f5c561bef7,1,1,1,1,0,C78F,1
c78f_189084dcc055d93190b4,BNCI2014_001,6,3,0,SRC,44,9,75d9ce9b212ba4db080fe0ba4b5b4bbff7a3a848e00ebb936c4bb415411385be,cd1ea387155866f4d465725baabdabf13a80b51bf9b5e7977ff42c8c559e2bcf,3820e88094c72fbcbed7adc0818dc621e411bcd856128d8ae5bf632bc335e30c,d590838f6de8679d399f97474f7921ccc7f401791c7e6bccbe29814e34cc4ce6,1,1,1,1,0,C78F,1
c78f_18f29204754cd6fcd0b6,BNCI2014_001,6,3,0,SRC,49,10,1d962b24a8622528e6c7ef2d687d84ebb06377af0a51f9b3f012fedf3c9be229,998fd5901c49a1561d0e3b4230fdfb3d1e7c70fc8d2ac3f1198121abc5ceecb9,16aaac890644de39e3700c3648df731e760786b9b11a930d469104b822febb0b,36319f91df087ce9db79d1d4e08aaac134c9d3b43434ed89b1c17cd5503bf1ac,1,1,1,1,0,C78F,1
c78f_3a5981dc50c60a450d03,BNCI2014_001,6,3,0,SRC,54,11,2b4a294eadd63c50bbbbbcf314b63b6ae887345cd77cb36d5fbe29cb0c52803a,d36b9e045f23c4e18a4fd909100d478e16a8762b872762ff161158e337e5f2c1,fc680d9dbe903d9da2b3f80c7a780aa68a276ed6b6cfec2c02587a2a37a6c55c,e863a7473c5f96e8ef821fd0e5c3f969dd5d0a4805bc1192a57e7f2162100aee,1,1,1,1,0,C78F,1
c78f_8edafefd7e22b43111a4,BNCI2014_001,6,3,0,SRC,59,12,99afa38f81dc5089cab9279114482f8ab072ef16e2ef302b786c8db5e0b9dc18,85f76c98a782e2c55b308e47418b1334921e6957824cc3ecfc56a99642e8400e,97ffe6811a5b54597616c2749d291bcc3bdafbe5753f7f3d71c1dfe1fec08db4,fa94958d774604c4a7e78f9d50ac0f536fbc8b8eb4b6b2dac8d20869ba52d310,1,1,1,1,0,C78F,1
c78f_9280aaf7a486875217aa,BNCI2014_001,6,3,0,SRC,64,13,c706584894c84a372726a3460fa76ef7aa8c3ce4fa65a800da760f85945b5a11,68e002386e2e36f1b9ee80f624a903e13f1c16fcd830bf533ade052e6c11e839,1b5c653775d64105f04364aaf3eef3431abd197ed7eec66003fdf07029c1f121,4a675f723414c13015d4c4406e2546aa7e19ce037f89b5ea15a12e4d8060510c,1,1,1,1,0,C78F,1
c78f_518751ee92dd2bf1bc7f,BNCI2014_001,6,3,0,SRC,69,14,7e86a0690e8519adf70a45c58ffcceeb7566f70acb7e60b176517e6aacdfb5b0,b47624060edab0318132c5b3c24abaa9ccf16bdd9e76f606eeead169173d3cf1,f8dd0bdc5d603977529298e1f9f53d85aa9740ba40aff721c5b990519311105b,1f84dab24d7f9f46550ad3b63a4e8723855ed4e2e82278c859d5d735bc1234ba,1,1,1,1,0,C78F,1
c78f_3142b903ec58b483dfd8,BNCI2014_001,6,3,0,SRC,74,15,3643b0c8ad76842eed467c0a82421ec29bfb9bf5efca08268004aa02745c15d4,1cce77559a21d3fc034f4b22eb805b97b82b588f21eacc72093d51bd33545172,02eccf0a88e235332cdb434476ecf5fdb4feba3721c7c01e93a7f536881d587f,0b5e773e0a33355a1d92f3a5d6c0ef70312eaa06d248bc1765d376408dfa07ce,1,1,1,1,0,C78F,1
c78f_8ebf51f13090075fc399,BNCI2014_001,6,3,0,SRC,79,16,5934c4c9fbc2e008b19c80e668127f97ef880ee2926e0072be0d6d553bbb9ba2,b453113628682ce5771e73a5eeea86b4dd6bf1d1fdaa6d6c34a8141708c3f3d6,6f9d35dc84714702f3f958e5f3d37ed4f6e0f0d8f950cd86603393c6892df5f6,c895faf9662c10b237fbb6f63c2ef701d425a4643f633d5cd50770b7bd092902,1,1,1,1,0,C78F,1
c78f_7e42b161c8f7b744102b,BNCI2014_001,6,3,0,SRC,84,17,52c12d20e410bfc4e6e46e6de061125998f8666894024d3e6d7daa3282d8801c,f1712e5a188afc7ee4d90fd7a788d2d088ad1b60ce4f59bc599b541728dc4ad5,e76f8d2cdeba52c4af5f6f50177ee849ea185e84b4c30a18bc24860110b9cbfd,b08625026f0823b4007bcc80657d260f5140df0f1c0172223f7ea79dd14d1d6e,1,1,1,1,0,C78F,1
c78f_e052b886c83f60088d87,BNCI2014_001,6,3,0,SRC,89,18,84d8e69b1c1e2afd84203aae826e66bc3e98a9bd9739c54c07888bf776fe5754,32f44e4d6470daf544f8e5e72de7b27b434264c73f46d6b21c3a9cdea52bf938,48599b53c2e2a1d1c598818c885976dc9d2f29219c248df1a69d48ef7834dd63,76d3520bab7a7262ea0b289aa708f12a0a6f1e36d3ea9ec83b8db5f341f64fee,1,1,1,1,0,C78F,1
c78f_06e95cbaf74fd40c70ae,BNCI2014_001,6,3,0,SRC,94,19,2f02f24de2eba5cecf52ea1d15196d524ae0fe5fba932b808f273b67392fb7c3,67109dad7af2b17bfe31a95625e644bc2ebc92a26bdb9de1a6588f71a93042a1,c01ab79fd2645854c3bc047d3a1b29ee447964b664a6b58dba8bf50b7b0fabde,c15788d9ede397b1e96e6b4f8d56c0ebad061f91fd11caea80acdff45a437b7f,1,1,1,1,0,C78F,1
c78f_e17b9aabdd96861a1d5b,BNCI2014_001,6,3,0,SRC,99,20,ea3c39812612979de1713a130f48bd948776be95045b0b849f6d73df13cb5b0e,b88ece17d6ea80f4d67b34fd398d7ff45f30b58d96592654765569190fa90b0a,d7e98cb1e33ba19a8a38cc43fa062419bd40bdaef5024f879a934da90d3ce354,59bb3d8c57db48d4f582f6b16e2924fc6494d68b278a6bfe1ea3b8d240973ea6,1,1,1,1,0,C78F,1
c78f_5c7f77d85e1d0e40bc0c,BNCI2014_001,6,3,0,SRC,104,21,6f88cf75b3cf98cfb0698313e73c8c07b53089740ee36ee58ce1d2b844378b7f,22adaba6801164bc949750a2bd06c4af81a5986b07ebf83ce6f646c3ee64a935,fda54b546edeae03cbc8c6302f67a2b076e13248c191ebc4a83058bc68c138ad,2505dffbc3383ac90561b9f0e3b3829218f6eca81a213e01b6f20ecdb27f622b,1,1,1,1,0,C78F,1
c78f_b994d89a6a3847cf4e95,BNCI2014_001,6,3,0,SRC,109,22,b48cf69f7e1f87b4e4f144b79039f23fc360b042c75f7ee63143c2500a2e2d3e,c6ecb8ad6f637a4fad38fb0a9e511fab589a01fc55eadf399b3913ead72a3d19,3ed034c5bbfa1e1f81c04b690e5a18477ee0f50dfcab5e215286dcf9eb3d29e3,8d31f75e1b50e0cc99b1b9ff8f33fea1497e835f4a63a22018ba8aa249596271,1,1,1,1,0,C78F,1
c78f_a7b767ad3d3c6b62100a,BNCI2014_001,6,3,0,SRC,114,23,90fc90d0fcd324d24f10f575aad2f2714ae476c0db1fef0ec43cd6d8bee41396,fd63071fae9619b40f071894e9cef7e6d364e898ab860d10f77f028d0f9fd7ac,60c8909528b49f97e533f57fd29f8c770a487cf8ae9f0b9aed66aed7becfc988,6ef667809d372c7e25716913e128373ff1e07e92c0d6b00778527aaf636dae41,1,1,1,1,0,C78F,1
c78f_f70e18017405821b0929,BNCI2014_001,6,3,0,SRC,119,24,d9c2839819be6f2e22769cd00760a2aabeaf67e9bb941128d419b7f348e5a4e5,50df80cd757a74ce932408c40603e47860ea3663683d7e34222ba73417ca4e2b,437b6a408ae736642bbf500514b69ce7424eeb3bc6340b46482adaed7f49964b,5d3c1059d6283116a3c409065d168d06109e91e582b2d578781af65f5788eba4,1,1,1,1,0,C78F,1
c78f_8dba21f3ff3a591f5222,BNCI2014_001,6,3,0,SRC,124,25,28b605be4eae3dd60094614ffa3e5bb36de2a69e6bec90aea861819ef094f529,a24c4b7a83773e21119c06a822eb7830c3952f51731271e3bd1ad50b2916f0cd,3e95038a491e0b96ebfbaae58df8cb901a6d16f8520ff493b8a9827c9a4c69d2,2787caabbca6f4ec2a4d7d523a7883716bd652e66fdd98f8cafc9cdf519727c5,1,1,1,1,0,C78F,1
c78f_3b84245f5efa734572ec,BNCI2014_001,6,3,0,SRC,129,26,d3ec5be598cb13f1f04a5abf08c141825d29731eedd8ce4bdbbe2a0e51722f37,ff08a4b6f4b754ea73510c61177108e3013c9c6ca4989173bd76b2d1ab984f54,8a8fcc0fec390527cee8ff44f55220b1dabb30b2c98a10cf30bc4860994f88d9,9024eb665edc930031cb21bef12a1ab699a1e988cb88de786c2de556a6bbd443,1,1,1,1,0,C78F,1
c78f_28c4c7b5b9670f8f320c,BNCI2014_001,6,3,0,SRC,134,27,93888239ba8b94b00901fd0e80b1b28a9252984c2e4b64acf344c5bd2d79eb23,736d8e7871db288319c7f50d86a55ebb246f6e51104adf1e99aa7ee0611489ec,beeedc79b92c7378ccb0265d96a063ffbaa9ea67275802619f1a97988fbc821e,11868cd300ffa6dd76ca198b423ae0605b353322d0b8e2d4e31215c8204a428a,1,1,1,1,0,C78F,1
c78f_9231a3730c8d5296042c,BNCI2014_001,6,3,0,SRC,139,28,4683aa14b01e86b2bf34431d5eb337909d5e36dba6fb687c96a12e87a0119687,06de15d9c64094d0565e1deb9936989ecdfcf94ec5c4bac1b0943d2c3cf098ea,206fee401272a051883cdb7b65b6eca4ce9d3f579b6effdc3d7fe92e50295d77,84deb11b30d3ca9e3179cfc5e398c6dc0d09d1b25a92cea69bde1d0a369a211f,1,1,1,1,0,C78F,1
c78f_41e322c76784e78f4be5,BNCI2014_001,6,3,0,SRC,144,29,9c403983f836fcc790c4cfe70f829bebbbfa1b3cc646d4951301432275c357cd,4bd4d9fffe9cb62bded132e439b8b360cdd4e550b1e58397effd14cb80105579,46377c5bf09a76d3fcffe117e10a979873366decebb4485e5d7dc02b7e3636b5,77c49cffb015e5ef428688e194a9e5629c9594b9434f14e4361684ba21c92bf7,1,1,1,1,0,C78F,1
c78f_bccda8a41281d3b100bd,BNCI2014_001,6,3,0,SRC,149,30,2966c02b763f5ea7cea1c649c6a0e77ff9689b74d308d887303bed64d3ff91e9,2c5592423bd885744d0fc203c2d16bcfb136c3255421f09925c22d6124196a5c,25546f66733671ccaf7a306d51b469ddc8e5cde87a1b1b3e1243271acf177fbf,fe711de0419caa8849c740155f0d686db07b1317a5b19e9f01c1932ae9fb282b,1,1,1,1,0,C78F,1
c78f_e5925917522694065304,BNCI2014_001,6,3,0,SRC,154,31,4a258bf01dc1db113d8330f87fa6e44708957df9a17648875ec694c71fe61944,66e19f92651c94610a61e88523a68b9234dd4f13302904e7be64a3b2cfabc477,490a74170f9668f783f396c1fa103497e0ce155e9591aef4a965e7b4b5b143a1,f86516c45317fa8f0f67b58135a13422d3fbe717f1cfbdf67d5ff640ad39c45c,1,1,1,1,0,C78F,1
c78f_af4ef08b0d40fe06b32b,BNCI2014_001,6,3,0,SRC,159,32,f660406ac3096f7443f1311eadead92104c01797ab3cf6863f5b3fd74b427676,02d0cbd125790cb115d9e3e73221574aa0ca3b5ef3104586de43c65c22e1dd82,4a7e4aa3d9edcfc04a26f7612361320c5ee93669ad125871f725cf80a093169f,f72acec049bab861fae852d92d54cfb87103b35017cfb42c7815b6e14af08306,1,1,1,1,0,C78F,1
c78f_fac3e458ccb3ea6a9161,BNCI2014_001,6,3,0,SRC,164,33,bd03f8af8645a50198f6994b52aaf8b4695eccfff8baa278f1977365c67102b9,c5a3748061a3794ca8b5fb27280a90dc4698d1f096711345984fb452a9ad3008,486660d70f492a1a5725aa0f5845bd018bdb551ab5c977be5ae86c0c8d048a9d,22fe79a02f6982a4d63cf7842bd69c10e0d39803b9b70f2bdc6aea817c6be069,1,1,1,1,0,C78F,1
c78f_0187c112a5b7317e7229,BNCI2014_001,6,3,0,SRC,169,34,c26b350c90aa2a89f366f3791a37d92b9c5e286c11a3b90f98b9074a82f639ca,8507262e03821c60498b1bfac169ce67c6f6aa81cf3b044d7c2ad7425edb1ac9,fe31a191b8644bd64c5a150e0fe505fc277a89b831acdcecdb0dc169f361f5fb,48f828d9fbfe3a4d2fe1013a9a084ed882ce07feaa6e85e7d9183ab1a6836021,1,1,1,1,0,C78F,1
c78f_15235176b98219796c58,BNCI2014_001,6,3,0,SRC,174,35,abfd0cb64aff90de52188241dbe89ae9eb334029ee0758f0fcc86d354a2e30c7,33bcb24225b7c70c7d9fb0a403aca7aea31090619131d2f2c21d51f214ec532a,254b706fe636564efe40f82bbfc75d77b5cd6e7d366aeab0a9a346b0198c9e89,cc9c0d3f3558b49e202613bdfa68e79b9f0249a3ab1c567e00cead2ee1920bc0,1,1,1,1,0,C78F,1
c78f_d57f0bbaa0129e6a8e4e,BNCI2014_001,6,3,0,SRC,179,36,cf682a4583794e417d73509aa3421f52782b15749f9b4e8bd49fc2fcce9eb622,eefbfdbf812dd32e698cc224685b464941909c1e7b91aecae8f17739d094aa11,42ae59087a719a3240a4d1261a0ed0e2a079442e4ed54fe983356667a1680888,fba71ef1737d1ec184780d544e8f46c69b28bab4ea98496e618875df1837cf62,1,1,1,1,0,C78F,1
c78f_f49ef008c45bb74380a0,BNCI2014_001,6,3,0,SRC,184,37,ad8899350edaf1c152c8ab0a5834a9c72de49977fe363455f2807649c493b150,b0cace044b29e04a1583a9bce83c69fd19cdfe366cd65625749e5c2d5d7f459e,77feeac18ca6709f3edffb544dbce5beeaf4b07526025c171c313f9dd70e6c93,09aa93c5551b84641863970129a670c7c20149f7d54573e6c608d64dac55e3c2,1,1,1,1,0,C78F,1
c78f_781c5e848014f0fe3f76,BNCI2014_001,6,3,0,SRC,189,38,1ca5a5cc58eb9a2b3ecbb6dc2564d66362bbadcb63446acf91f95a3f54a9757e,e8415648d20b2c85064335c5abe9b09b3ab4f9369939616f809300fbb28b9d8e,8539a15b4ed73aedc74eaffcfb15d227ee33db43c502a03f1ab6581ba7bddf9b,59e1192957050f5b2523fd529f551ce633dc32f86250a482b6f1517ef641143c,1,1,1,1,0,C78F,1
c78f_45a4f16361cd2837b279,BNCI2014_001,6,3,0,SRC,194,39,f1f9e4a45431405f31c1ffcd36db7e8adbde98f60d4bf4c4ba06e05a26dc89b4,4c9710a83f45044b50abead027ddfa30a4a5de5b1b09815e1b8d615de331d480,0b7e24587d1ee5a8ce2351b89da85cd9a18d6dad075f474f7c0dfbc7f136f23d,0e086a338c32680d4d9bfaa20592e81c11c3e4bf2cd4917cc145c4e6cf3afe6e,1,1,1,1,0,C78F,1
c78f_83a6b23e35920834d2c0,BNCI2014_001,6,3,0,SRC,199,40,f8ab96122697c50c44c45a5a933cb64e58f2ba42de8a2766dc619df86b4b13b3,3a6408370704fd928e5a4e9f57e35f79faeb011ade896d6a3d37b5e148f3710a,356cdd61667291fd2ffbc0b0cc70eeac57c8aa0fc199675445c818be6a8b96e2,988aa5a2beba85dfd69863b6f9bfb4007364a9097041a63b5624f1f051637573,1,1,1,1,0,C78F,1
c78f_88810103993fa125e759,BNCI2014_001,6,3,1,ERM,199,0,f01c9aef3c8722e8b8e5035dd2bda181d9bb7acade1b969c35593c69ed403c4f,0cf9f3d72a6edca96720693e7c0fdfe79454e86a02df99ea220eef9c55f2247a,9237665c0d0c17048eed2ce857321139c210159b58bda196df3b3d3bb2a20daa,1df251e758964b2e909a49b2a7d57d5d304ebde987c286bb46babc725cdc5205,1,1,1,1,0,C78F,1
c78f_3f4a33212f1e88af34a9,BNCI2014_001,6,3,1,OACI,4,1,d1a0da417a0826e77ad7ad194348ebb30831918a522c26fa8faf5ea2c076b83c,32196079a40cc3957676ea0361844964baf4ed97ff496066a83a1545fd49b46c,9da7a4157369cc8d67e70f82919a47e8b7c4354d28c5917979a2673f2ec1789e,73912393cd51325bf367407d0bf87d2336ab7d8b044f89a469c0fb0c71a8a9c6,1,1,1,1,0,C78F,1
c78f_101ee92527e08308611d,BNCI2014_001,6,3,1,OACI,9,2,e07db248ca2f962ce9c086d044b135f8a537c3c3eaac4051bd7260798e1cf8f7,6785ad30afd7789d94d6d44c1eb97b22af31ce2007ec67a0b33f05af1679e2fc,5c2dc9bc552a7372742729c8e3830ac4f221baa4494907decc9a4e24def51fd9,96ba66d3e66a0b18c2a0fb56b12887c228b6c8deab588fc01d4c2fdbdad33fc2,1,1,1,1,0,C78F,1
c78f_0993940c0b8f828f9fe9,BNCI2014_001,6,3,1,OACI,14,3,2df70e7ac51387e66b02f15e84731ecbcfe3b6cb57dd8404f51b12f0ca3dcdf8,7463fa4a41a3ff2ca48f5612273ce9c42f8c6a59ac338d1ee798dd723e76516d,3584f5b739710c9f5107fe7097aa2d6a8b6c41f4b470ecfd00df4cfdf2aefc04,83e4371b3a01bd8ed6ef93c6c49b7f771adf40cb585ebdd40d2b9c4e046f23a7,1,1,1,1,0,C78F,1
c78f_bb5ea3239f73ebf620ca,BNCI2014_001,6,3,1,OACI,19,4,441e6de125d047dc768b090d7525469933a8e655452bc518dcab5649a72af65d,dcdabf9095336e16c978d9a9fbed5ed2fcc044de4cd3ddb1d291d1b0eb727db3,fce99a3ccb5465bbde97e830432510957e04634a0b407b7e4630c1572e230be3,0ab83f8739c677ac83602222ba1a33c764738414f644da046d05b6f3be73c10b,1,1,1,1,0,C78F,1
c78f_eb4b8f158ea2a141b8b1,BNCI2014_001,6,3,1,OACI,24,5,b659fee0aba7ff1cde05cb511b43aad60609ebe465cf8cc0ce8959d7a544341a,b90dbdd8efdbad613259becef6a14b458c130f2543d03dcda5914d61d54a8aeb,742b568e377aa7486d8ff8252e0fc1763ce57b43f8f7baa27cc2d9e34d522378,3230597e40efdf300688c609448ac988e9183a33683cd1fa527b4a22ad5b87cd,1,1,1,1,0,C78F,1
c78f_7c948645f52fe46c6ddf,BNCI2014_001,6,3,1,OACI,29,6,fc02c0dbbf713138cf9e4b969497e124d12d2928052185f8cac72f578901061d,993501dc7e662b59d4091de13558d5fbfabfbfbfd80f119aece27446041b21b9,9ffe0dc406923bef8a9121a10a822eead092c6b0d95a4209d1b4375c2b190628,d6f06382105fd2822d9293d6996b07367b9d4b5beb1c493c965ecafb9eac152a,1,1,1,1,0,C78F,1
c78f_06a6208dd6bd13867f86,BNCI2014_001,6,3,1,OACI,34,7,157b624ff17117eabf682b18094f8c6dafb931fc1b5a22e794aa451969e85223,f068a7c79fcbffc87a975e807f0114c5a9d96f9463105104e8248da48a341e6a,c54098b3a4ac3a68586e1775d49c0fb16c90ad263cece8ff6028bbcc73a7902b,0f19b144dd8ee00516cf965a356916b56075d79f1a2a72b274055ae1d7123be2,1,1,1,1,0,C78F,1
c78f_132edc02a37b64638b2f,BNCI2014_001,6,3,1,OACI,39,8,18a7bdc89c0de4a5a763a0d1774b440bc08b7b4a340b99fe2ca0acf0de0b099c,909d60b46b4780773fd418e0bb4fda2c48df7696ffab9d1158838b14cb2e4f80,6b4f339a32af2e44fa408580008744234c094b301fd461610ba48f1a2a7d317d,4bfdae106d19a7251be0882bb9468054773b899052979c38781f4033a6b6229c,1,1,1,1,0,C78F,1
c78f_040107bfc474d464c215,BNCI2014_001,6,3,1,OACI,44,9,ae53a0372c63e7722e7ecc02a5f15eadda6d7e6942d697090952bb2efad92c3a,cbf7878233760bd06f41b734a61756550db8bfee5f33902966f78748431432ff,6138f768b9a45a6f247098f5ed24bfac71ed14ea250601828560999cd3804944,8d9b711095b5e30b02e11fc90394d88dceb66d0560afc0e485f1463f203d7f19,1,1,1,1,0,C78F,1
c78f_d7a915fc6a7a31571865,BNCI2014_001,6,3,1,OACI,49,10,0d8169c52538d0132eaabba3225aa844f6bf76ef47dbdc3afc7a7d57f8121685,c597fc9cf9205db8ebabe5cf588143cbc9423cc832bc89adb40fc1271bc75eec,9a4b1b4493ef832424bdcfc4d21f238893813875e7f039a71913fb2ccce60bfe,17787616e92bca1db78e85f8bea18dfff60dd000a3cbe420375931eb9a8716e3,1,1,1,1,0,C78F,1
c78f_dea5d3de8df3f9fe06f6,BNCI2014_001,6,3,1,OACI,54,11,ac8ad912d2bc66bf124e663f908ecac3e0f2be02dc1748cb756c56cd5815aebc,2719bbb10f66805f573dfde70e7269ad4fe3167c44510b46964a2f2f0bce0f30,ce904dd35f856c43eec15ea94f6458266c51d424ce6a5c430bab041eca3ddc01,af3411f1be278ba824f943aed323fc8ef18103a73a2dce9d654a5fd33ab03780,1,1,1,1,0,C78F,1
c78f_d01822eae9ed41986418,BNCI2014_001,6,3,1,OACI,59,12,68402dca4724f01456962e45fa59dfadcedf5c2938d295fe462ffc57a0839f5c,44fea30efedfb7e3733c697ef67773b24e5f92ebd50b98819f5a64807d5d8926,603544d1ec9e96520174276f892d8157ca7c5df6df2ca8b3fefbbc41da00283b,de583d1e28bbdc66aa012f2ce155594e6590d77fba141475b65a55dbb91d66cd,1,1,1,1,0,C78F,1
c78f_ffde0d8dc27da66503b0,BNCI2014_001,6,3,1,OACI,64,13,b5918d63bfb864a5b97d9c59d52556f8dc14808081bf56f7557cd7d1404e29a0,a5764f48acb5b8ca8f5ec93ddc173f11ee939daeea0a2688e856ead5390787a8,02adc0915392d8755f3f1e632568aa62589ae7af20c3d264d2cea0481052c047,8bb9e6bf6857de892ef3265a57b9d9f2d8a5dadc6a9d8c1306defdd711b2822c,1,1,1,1,0,C78F,1
c78f_6dfe7ec51110dd624038,BNCI2014_001,6,3,1,OACI,69,14,67fe9d4a8040ab99d9aaa24d38b0c381ba774969ff3cce07657182971bb06993,ac8aa48bba511b64965daab64d2a3e03edc35a1895a5b1bac9e63f7b417874c6,7484b98d07358e822cb73d53dba36d931d720d458c927ae818fe33d692e7722b,4f3856b8fecaa0354a27ee71cc5ba44b54b10d6dd504d9721771b45ab946bf03,1,1,1,1,0,C78F,1
c78f_b530282b033cb60c1464,BNCI2014_001,6,3,1,OACI,74,15,ba365d1c9aa3721ae738bd0b20ea3c64437d8a7f59b40c750337bb99da6e7936,90126c6e52eec80bbc3edf5f091a40e0cf666cfd65783bb500bf9f317970123f,d716b9f964b99b581192d8aa43621c3c945b522181136c7116834cd0258ebdc2,31fbe1a0acdfb9df3098f4fc312b04ec94e5475805073517f6a30886c44ad802,1,1,1,1,0,C78F,1
c78f_f77a492f7a928ea0fd16,BNCI2014_001,6,3,1,OACI,79,16,4291d9576e75050001821a5fa905c5c276f004d751ea19bb15739d152954a173,b4539bc1ee3b96084a976918ab9720e511813f6a924fcb239562e1391d0d2b2c,0b664757cc326c511db02f1001e96a455b626b2e66a4baf05ad22bb89cccb665,9bf0acca920978038bb253b41d59cc6044c84874c9dca738e8bb50419e20a0e1,1,1,1,1,0,C78F,1
c78f_bd42e6bcb93dbbfa566e,BNCI2014_001,6,3,1,OACI,84,17,0fade45b22475880df9dd4bc83a049ad9a7fd7416558cb89c465a667edc739d3,4651371df135aa0f78fa2f1e157cf4640001517ac7c183a4589f24c897c8e8c0,4b602e4453c5998904e7192c38c30e0fc4f481e6878c92ea13f48010cd341252,70adc4e647d7a181336120ebd994b5b4fe4af9dc1ebdabad194dc9518e742751,1,1,1,1,0,C78F,1
c78f_2402380485b72cfef46e,BNCI2014_001,6,3,1,OACI,89,18,9f37bbc7c1d89c4afce4e10754e2c4693735481b15db5eb528b556a300856adf,e91fce47a7db32375d093e18815e3f6fb4d3079a5a9e86c12209a498e3c0c567,3600ba05c271d0123c8cc4111a2315c375e0aeacd48eabb1648a82b042842a55,0da0c0fe284b575c028977e8068b26c5c3fba854048c003ab6b300b5a0e51267,1,1,1,1,0,C78F,1
c78f_751aae966b8aa6e2b3b0,BNCI2014_001,6,3,1,OACI,94,19,679aec1a550dad17d43a8824a37f3f1192dceb4be4a5eff8b12d6e65562f95f9,e01b1ec7b05e712a5065441965d8f4fcefca5782588e749c4bcf0d1530a0c7d4,147a3c13f206dd67f3df0baea5e1eeaae9b3e74fb193feb96e98a5478f304eb6,b576719cc9446d90c009fa4846a52321e7adaea715d250726535d15656b7b9d5,1,1,1,1,0,C78F,1
c78f_c373c8f5d0054e75ad13,BNCI2014_001,6,3,1,OACI,99,20,31790b2219b670fcbe2d5c046b974cd4537011083a61f904d9f7c362a255867f,78af46610e65239ea4195697383b70b9e014627cc7ae940cdcf34928f9439784,a603e512c3c2022f3d374718343aa2c26d47bb85bec5eccb1a5f76d66ea24c39,67b8a56b4f702429583843c3a9ed718c000bb777c5cda2c0037324b487fe2a3d,1,1,1,1,0,C78F,1
c78f_300eef8ae463cd698642,BNCI2014_001,6,3,1,OACI,104,21,532091795b7866928fb0e91da88341af3b5211f30c6ea061376f100433bdba8f,fd902f4cbd70020e41340762f2d5b7685e279d2a053c7e5d4edd1c7d3c807f80,4a91d7be39e89466e48224c048487f2b2de2fac75bdb17d29e130cb96638224a,1b952e5d3a5db5c68f54fdc1ed015e42d468f3ca602ed907bc1ac565e8d9807a,1,1,1,1,0,C78F,1
c78f_743564863d0a7a3c75a3,BNCI2014_001,6,3,1,OACI,109,22,1bb2e43695e859c76af7295a98029c8a0437248ca46cf48463deccbdd0a19aad,a80b06e5624a599fdf32711f5b8612b0ee844f949fd7f2d1de7d05831f0048d8,961ce1e651d21fe78e3b4f8604c52fece516dd4654e441f5691ee057efd5c9d6,e6be8ce084afabbfbb3fed2b73e6998832cf58ba1161dd0b583643af83c32239,1,1,1,1,0,C78F,1
c78f_c54abd1f51266e03eb1e,BNCI2014_001,6,3,1,OACI,114,23,accce088c5824c62ec31007a5b694e396725090f276a2eabffdd09b102fcd5b7,aed30fad9b15bdf922e026ce0f63b6fe8abe01d3c457be1d3f4080d16619136c,bd6029eb827a8ae0f68a1b76a5c99c2db8baa8585026daac6e01e61a082cc0fe,6f14c0bfae6df45d7b045ba2b5ce143568e31018142a9cab1ac1e22c42a8d42d,1,1,1,1,0,C78F,1
c78f_febad207d5490323985b,BNCI2014_001,6,3,1,OACI,119,24,23dcf7cb7afddf0f1d7024db18418c9626169db6717756b154cc81ffb5a22bd1,b681f146a9a4ce58395bd1812007d166551b246186c99da527098cdbbbfc1007,6b7b585eb7b2355ca299042a3735898efbf546af4b1b40d099d097a78bfc0251,ff4ed40258f18949e94c0e47959c204c6a8a965c5fc18b958659012ca9a6b055,1,1,1,1,0,C78F,1
c78f_40efe22ccf4f0b8dbe7f,BNCI2014_001,6,3,1,OACI,124,25,392df5532ce3e4c0ec8efe638d741008ea839be0dbe554d270b8597d3d707b41,57ec95fad4b4c2bc35ed9defd8d7b040f47fc1a1a1186a919a8f76a956fca5cf,a6bdaf3e346395c03e36cc2dbe36e7f00cfe9dfb1ef16a18a3f8525722acd7a3,e12ad2c61daeecf41b338252b2e6c7c0c03a42c7a65d4d15aac2bd4258338a5d,1,1,1,1,0,C78F,1
