unit_id,target,level,regime,trajectory_order,optimizer_state_path,optimizer_state_file_sha256,optimizer_state_hash,file_hash_match,state_hash_match,passed
c78f_c9109d38ae44af0bdcfd,5,1,OACI,3,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-03_optimizer_1969dc84edf4e279.pt,65de66fb630cf30085a0d42bbbd2c391bd1efb412b0cad63013c45f4c0a5e6ab,1969dc84edf4e279d84a2e32a966c13409e26ab426f26c6f30208196ce754044,1,1,1
c78f_a37b85fefd3e6b8ca0a1,5,1,OACI,4,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-04_optimizer_6c56e259618619a7.pt,7ec2be61fc1fac3f09e26fc5cfb0643019582a1fe707c83fd7e0385e699debda,6c56e259618619a73c5dd48fc55d37625021652cd60c51e2537443519842712d,1,1,1
c78f_dbadb8cd5335df69a322,5,1,OACI,5,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-05_optimizer_69a4a6725b1a1e6d.pt,c70651edb4e1e82f768bfe0943fe564bc1a393574b69c8b0cd15d1688b9b0e12,69a4a6725b1a1e6d0a18e13bc2b7e67ee24cf6e06e2a50cc81560cba95ea60e5,1,1,1
c78f_b1dff17b5511f1b12186,5,1,OACI,6,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-06_optimizer_61e26536b9c9b9f2.pt,1044c3ad39479d8641d70ccd16a58ef9e1ec5e8145e7aef1191e14ea2937a25d,61e26536b9c9b9f265d8dc6b54d17fa8e430936ff0c966eedbd00ffc274fb391,1,1,1
c78f_72f0bd702eaccbe86b2f,5,1,OACI,7,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-07_optimizer_ca72f61654639100.pt,242ad6c221d0be817412ce99c80d351595d66b71fc590a959b29c9dfc63106a9,ca72f616546391006af719324fe15a102e19f0ea4b186243d16dd496bc4863e0,1,1,1
c78f_8bb0d4df28fda3e771f6,5,1,OACI,8,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-08_optimizer_e724e03335d22d47.pt,e19e4613d1b5fefe5829d6e70b11baae36066a87a33b32d9791e8ce3150cf3cb,e724e03335d22d47a01567802ff608914892d23ac4c160154a553d2e8119099b,1,1,1
c78f_ecea610087be87d75dc7,5,1,OACI,9,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-09_optimizer_e14c13d72d1e07a4.pt,88587bffa3eb9a69e547fbdf9c3751d6dffcd18f3cdc563b3287690d5c7d8cb5,e14c13d72d1e07a47068085c44e489b12c46d63568f142f00ac79ec36c5e9c97,1,1,1
c78f_03a161e3d5a606e267ca,5,1,OACI,10,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-10_optimizer_3d80be8a0dc09e78.pt,22232bde1ec0f2ead6b0088887ec4e7e96fe37c891db524b7225e7d42e3d2a66,3d80be8a0dc09e78da2f4d2098bf8f9ea641ef64d12ea63ffe34ac529677e8ac,1,1,1
c78f_4f060e36a9c85beeff22,5,1,OACI,11,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-11_optimizer_977fff69bff024d2.pt,735193d01b84b6e23929c3c55417c04795de384a1d8218f5b8abea7959bd24d5,977fff69bff024d2cf325686addaef782b498a2a0c627f119aa6be568b39e75c,1,1,1
c78f_dbb69b378f661afd1dfe,5,1,OACI,12,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-12_optimizer_f066a658c46c1c03.pt,a095d1e37e538abba2368d619c53ea0cb3b5b3dc3e35af0fb5a072e7a5af5b8b,f066a658c46c1c03cbddae16513c985403e16e9fa503eb6520cdafc0f7e2bcd4,1,1,1
c78f_46593dbc27e60d9860b8,5,1,OACI,13,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-13_optimizer_f4bf48ccc42c0ebc.pt,68584089afb87970c81582307dd2c61fd44d6ef04aa9158b9da3723cdbc18bf1,f4bf48ccc42c0ebc0f719fb99d64cf51f5b68ffc1a60d1ea60e0363dedf7a994,1,1,1
c78f_faf52d482bf3c93711ce,5,1,OACI,14,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-14_optimizer_9fb0f4fe2a9171fd.pt,708e75b3ee86b6d80572f486c1daad3ce0b13cfd9bd70ab5f1ca6ae8441f70fc,9fb0f4fe2a9171fd171aac8c026a06febf438f1e410fe8e5b8f2cb2fb1251672,1,1,1
c78f_3035ab6dbc3dfc546917,5,1,OACI,15,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-15_optimizer_039f9e9ea31a157e.pt,0931e038aab45ab9dde0fb5e5108a7cdb6f5285cddb436b1da2075adc9438b5e,039f9e9ea31a157ef96cb7805eb6c4376a860dc6f51d353bec652051f56c8819,1,1,1
c78f_d5fbee2167a1edb13cc2,5,1,OACI,16,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-16_optimizer_8ff82259836f1659.pt,fe2e558699f9da1f3e3df2d3f6dd830faeebc447376e262e4a8455c9ddc8cc4a,8ff82259836f16590a665d0cbc9fbd29024f078fffc38c10c2c46c975697543d,1,1,1
c78f_3abf5ecdccecf1b37252,5,1,OACI,17,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-17_optimizer_6f1846e95d4c2bc9.pt,8bf61f80b191d4be7e7e0fb6bef50dbe9a9cefd84e5899a62cfe08e3b80bffc2,6f1846e95d4c2bc9a43dcac58bf9b499dbb41ab53a26f3f8c713d3ce5797d6f3,1,1,1
c78f_c55057ce6d3176cc3634,5,1,OACI,18,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-18_optimizer_5df65ea812bfa9c1.pt,332f6d7e3142d64b25e4fa8be7eff2931aa04b8e77f0cd417acfc912c20cc732,5df65ea812bfa9c1b2255e4e92c48c9db99665474bd2acab179709c29e569727,1,1,1
c78f_6af87e43f76b7da46e99,5,1,OACI,19,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-19_optimizer_a99e45b37ae11b55.pt,9bc80d95cfdd9b99eb370c1ea3a0d480e99323aae9c5f797816b1e774ad35742,a99e45b37ae11b55c6aad92ee0e25f0373315b58eb42dcfc10ae904e24d057ae,1,1,1
c78f_b38faaf6e323863adacb,5,1,OACI,20,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-20_optimizer_6dd9d53ff83ac28c.pt,4653353792d7f6faac3fe4f74b99ba62adac232b1ef911cd714fef6e1d97f4d7,6dd9d53ff83ac28ca3ab7948c707b07284a537893767359f2fa659a4e43d02b4,1,1,1
c78f_a5ceec90e2cf5fcfd1a3,5,1,OACI,21,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-21_optimizer_443162a9a2d4556a.pt,50e5eddf1c278db3936cd29bf96eb51353fdb0b9b8ab44a244d0b69f7ead5b74,443162a9a2d4556a1eb38749756974db567a39882116547ffca447daa08deb34,1,1,1
c78f_188d5c702e4b73fb9a86,5,1,OACI,22,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-22_optimizer_c98eb0e8c717d57c.pt,63051958969d9748b204c1e9dad40c23297d2ce13ff802a917337a485484d2f4,c98eb0e8c717d57cba00ae1fb6d51002af25aca2a181fc69653c1e61a6e031ad,1,1,1
c78f_dc108f28edf28b7cb768,5,1,OACI,23,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-23_optimizer_925de4e6d2927758.pt,c7cde3eb6d6fcd4c79902d3532143ed5acbddab0052f9909649d86e2b33deb82,925de4e6d29277582c86ac895638d6115558f9474b421407264ae0e8a8c69579,1,1,1
c78f_2f023197f17417e6b18a,5,1,OACI,24,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-24_optimizer_0d4edd0624154468.pt,d6dfe15433a02ebeb8f13895c2249b0d6d69194a714816038a25bdbc1c468d30,0d4edd06241544684fcdd60e8eaa33ee2e73b6a4fdd3c31611ce8a4b9d3396de,1,1,1
c78f_dc928cb9e1c550217248,5,1,OACI,25,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-25_optimizer_c748092844786951.pt,444f9f5931471f2352c68f8c3deb6bf895456acd2f6699afab5aa33ba5cf0988,c748092844786951e5a1b60693b11b408f7ca79f6b088e2569b4b8abe3857979,1,1,1
c78f_1c2fd2ab1c1807b93bff,5,1,OACI,26,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-26_optimizer_7b13fd47f4e7e6b2.pt,c4762b7b24e2b61ce9a0d2bd9fdb0935a650610f4e04a16350f06429771b2b69,7b13fd47f4e7e6b2fa4d7dbb965533c33d35439bb5cb91fea16eebcbbc2a4aad,1,1,1
c78f_a4576696399e12b53051,5,1,OACI,27,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-27_optimizer_131204e82bd0e6d4.pt,31dd0376e5b70127fd3e65ce9007aff7350b2ff320bc74b2e8ab60e70e006c4b,131204e82bd0e6d4f21ba52638deb1649fe0728ecab90fc42baa7714a5d92ad0,1,1,1
c78f_2e4b5e6d14e332e337dc,5,1,OACI,28,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-28_optimizer_ede292f79d6d41de.pt,37f2904653226f7d11f21a808d3f62192d6167e12c1301f42e76656bdb1cbd4f,ede292f79d6d41de9f0c1043cecb3597bf41468b45f05d1e76db5e154158bebe,1,1,1
c78f_8f849b1b91d17a387094,5,1,OACI,29,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-29_optimizer_3cb7b67c949bba2d.pt,49a664a4a131584b34cf2f5b387b4c481963aa17b9ae437b2af313d2b6205882,3cb7b67c949bba2da4d8c642214ef11e2cb7e4ee52fd86997bc661a7cea54d0b,1,1,1
c78f_969e3b6fc95133003ba8,5,1,OACI,30,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-30_optimizer_a42df64a1bc11e81.pt,59b237306c61487a89dc7f5bb3e43cc7dbeb18e37e5b2733e9a91c2c7fc0ecb6,a42df64a1bc11e815af02708e4274df418472c9c8a084e051fe132f06a1a8c7a,1,1,1
c78f_05aeb52cebcd8a08b680,5,1,OACI,31,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-31_optimizer_32eaa1bbb5af3d8c.pt,f92877f50d4d2380b1ec963df43c46182803ac100f210ef58aaf6b56b2dfc4a0,32eaa1bbb5af3d8c993610e922c49b2023200c72f6324b0620dc8a09f59632d1,1,1,1
c78f_a34c97826824988e6e2c,5,1,OACI,32,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-32_optimizer_22164d2887d47f72.pt,e66ca096bea349d5c237fcd7393c793818867bb20418c4d23d876f148ab67925,22164d2887d47f721526245303c189c7ad7e5ed8244b0992d8fe31cc152cb439,1,1,1
c78f_a974b280ed7ef835ce6b,5,1,OACI,33,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-33_optimizer_5354cc83562f48d5.pt,376ccf9612bafa4750ad17c4303dafbc896b70a3ba864b07e71742ae22eefa7c,5354cc83562f48d567bd3850897f0b2fb94b4ff593f358dffcf38d04af4985bb,1,1,1
c78f_16b592b418fb4911de4b,5,1,OACI,34,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-34_optimizer_eeeef03400aca254.pt,5b6446f97900b0c5914dc2d1b03c530c2f249ff6a7cb71be918c33fbc8fe2353,eeeef03400aca254029bf7fbd4dab524a02f306ff78e47fcb910b703dc27f86b,1,1,1
c78f_d59a830122f48284016b,5,1,OACI,35,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-35_optimizer_b81921f0e400007b.pt,e1b2da7c11924c7c2dd95c612739408f8e0e03923ceb1223e4e1dfb917e60d16,b81921f0e400007b721c50a82fa63b9af22c5c9e6d211379bfd27b4e6940a707,1,1,1
c78f_63c94884cf82628e3459,5,1,OACI,36,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-36_optimizer_a1a1d8d4e012773c.pt,28669bb9d43a11b7c43d41005427b22aebf77ffa7076061af7e80e0035b51ee8,a1a1d8d4e012773cf5d63ececad1ce19ad527089c86aac71057dd50d0b5b7d54,1,1,1
c78f_b3e64dfb347b57137e91,5,1,OACI,37,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-37_optimizer_0ad1bb0f91004915.pt,b958526bf9d142a670b12781788c36189d75feb062a85fe71ecea995043c0a48,0ad1bb0f91004915ae8c98a1000856566ce547013544c3bed0bad3f675f4e3d2,1,1,1
c78f_8b864512f218fb9172aa,5,1,OACI,38,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-38_optimizer_446d365ac3024ee3.pt,2dbf9ec2aaff310d67342ceaba1d27968740b595ddbf36fac0966a7d12009eed,446d365ac3024ee35492bf89ff33bbcae207c796ea5743270de70271217e193d,1,1,1
c78f_7f68f72df396723b770b,5,1,OACI,39,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-39_optimizer_1561930803c49c1b.pt,fe83b65726ba5c157a63a05e16dd3ec4cc8a7dc1860dd7327242cfd0e0873a60,1561930803c49c1bf7857d36b75b0db94c3511710f0524b5f12f0f8fb792bbfb,1,1,1
c78f_9de682d87588dcee3aa6,5,1,OACI,40,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/oaci_erm/optimizer_states/level-1_stage2_order-40_optimizer_7c826df5a9f4ebd1.pt,c9a1ca35af2d53eba3d8295dbe4816002e7e315550ebd15f242dee4b23fbbf0f,7c826df5a9f4ebd10baeb9c9eff73174629a4b53599b5771febb040981c4c1a9,1,1,1
c78f_bbcae43c6772c4764f79,5,1,SRC,1,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-01_optimizer_804fc22cd43afa11.pt,70a2ebdb76020e7eaaeacbcf3a4e96dff35b840f80220d297a18961f0a7a7580,804fc22cd43afa11439c3294434f83ee5f240acd9b29856d79f984aedfa62d65,1,1,1
c78f_5cc6e4097f25bccac121,5,1,SRC,2,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-02_optimizer_ea8ff3a29af8b4ca.pt,c0eede27ee29f09868f722cbcf470e62a80e432ea38a934330140dc9e76a16bc,ea8ff3a29af8b4caf0885bfb25a4917621c2dbc9108e1f5078b2da3544dda4d6,1,1,1
c78f_ddf2268f832f02270a29,5,1,SRC,3,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-03_optimizer_e12799ae8883b1e1.pt,5df1fc572a172fa5299bc7d66457a7b77203bab3562fd8c48246a6e1908e3b9c,e12799ae8883b1e1b4d3116c16bdffaba3a49a4993566c4f5eabbd0733c45f9a,1,1,1
c78f_2928dda8f35b86f5af0f,5,1,SRC,4,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-04_optimizer_6c736ba06dee73a5.pt,8693034df7a8e03c9d7cf0547f8341a49caef06b6b36be7bff129663a7e45cce,6c736ba06dee73a5eee1fd4765bfe7961249927037ddbaf596eba5353817bec3,1,1,1
c78f_5f76d54804296174843d,5,1,SRC,5,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-05_optimizer_2aec4d37b03dfb69.pt,07472d1b81ef7946819d296661951990e52c97f68e9726fdce6f306001af1e10,2aec4d37b03dfb6943c8c63285102971e764c2b516a20ef04e29c514a9e52e1a,1,1,1
c78f_4c6936efb63a2897fba9,5,1,SRC,6,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-06_optimizer_2b6a81e9f79d9c91.pt,7eb3e0a1d6ce757095f2a011a2b2d87b9edc514df2e6a136061209d71753458b,2b6a81e9f79d9c915b4f7686581fe3d2f3d03bee24da875e4580686aea094298,1,1,1
c78f_eb4eb6afd1661a01e9fd,5,1,SRC,7,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-07_optimizer_2908aeaf84c78b37.pt,c473aedc1b3f411525e36165f2371ca4a101e42490ef76691bffdc997150212a,2908aeaf84c78b373aec1ca22d41b4f6e03910769213d9ff6d5ecc0990331ba8,1,1,1
c78f_d0771b5778a37f23a8cb,5,1,SRC,8,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-08_optimizer_e07aacca546a6eae.pt,58b506edbe61e6974aa7fef3b76536c516344f257d894dd57ec9c5a4d89fd59a,e07aacca546a6eaea43f225328d0ab7844d7ffb01768d1ce8fb59852ec82896d,1,1,1
c78f_ed8c969754a4ede8daae,5,1,SRC,9,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-09_optimizer_878a7e389d95f1e9.pt,35c1693d0c14f4323cf8a1d61f6b0d7fa00cc357f8d6e94dcaebc0d945a79c23,878a7e389d95f1e94a0172ea170378a5eae66e77c2313469b0407c5be7c28cff,1,1,1
c78f_1c781c736535a3bbbf95,5,1,SRC,10,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-10_optimizer_700d7ad8f2618e37.pt,f90d23840c7fd9779dcbcb48aade44997af0e956234a8b21c5a08c5fadc7ad96,700d7ad8f2618e375131646203e1f4a1184995d213d2e31188a936403734c1b8,1,1,1
c78f_fca80003569cd0d9b824,5,1,SRC,11,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-11_optimizer_669039d67344d6ba.pt,d43c55ee15e20a108968e1e12dd6b06bf9abd562a76c93fe3eae889d71ca65f1,669039d67344d6ba3cfbc843bf28e093b18488f456687e54221ff5f6b201be39,1,1,1
c78f_19c93092a2f7731ab119,5,1,SRC,12,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-12_optimizer_e44dbc95b46ba46f.pt,3a5c053eac0d8d51c7c501e58a530c23510bba802b003158876d032ceb5d0414,e44dbc95b46ba46f8026bba32e1b0cf80188f7c946932abcfa9e65b9e7a3edb2,1,1,1
c78f_28575ef2b9656176544b,5,1,SRC,13,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-13_optimizer_7f83709281d511e9.pt,05c83484107821243cc8e62bcbf296c7c9849db5fe3caba424a68a5b44806a4f,7f83709281d511e91fa60531a79c607cab8841ba5c442b28bc369a5168ccc4b1,1,1,1
c78f_6583eb3371984205dc0a,5,1,SRC,14,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-14_optimizer_00c4d5206a352036.pt,3f023aa075dfbf31f529af9f738a4139238c05743590dbdec7e307899a470fdf,00c4d5206a35203633dfde97c532cc69fcc5306eb39557efd01c6142e03ac280,1,1,1
c78f_565e56687d7af9ef395d,5,1,SRC,15,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-15_optimizer_5925025e7f2a0257.pt,09f5f80c5e65c1617c38b9bcbfae1b986e31995628a3e5baaedbe2be6770dd17,5925025e7f2a02574624010d4d6746db8d8ebd9e67c7ecad821042fd8e36e1ac,1,1,1
c78f_9c3bdbe567da6328bb23,5,1,SRC,16,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-16_optimizer_e13401d6eb18b7d9.pt,78c0929762d12ffd27d551627f1b1f4f262ccb0ef9be09368e79f6d619eb9f23,e13401d6eb18b7d9fed692ee1e099ad1595252d71e056041ff0fb50aa7e50d97,1,1,1
c78f_ec8da20ec3d00bd51c26,5,1,SRC,17,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-17_optimizer_2747a6f8c7bdd049.pt,0accffd5be6fcb23894995fd4a97b884535a5bca0fac411e764c7b4e297def75,2747a6f8c7bdd04911de74cbbc8a2546e538d1f404c1ecf0a8a3283d73b2f381,1,1,1
c78f_c7569b40e99dc78ffdc5,5,1,SRC,18,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-18_optimizer_75959e3406a7a896.pt,0ea516906c2fee301b8b4ec2a264c055ff0e842f1a3b10def97470c21854a900,75959e3406a7a896f38e4abdfb236761e5bce70e883df114896e1ac5bfe92283,1,1,1
c78f_8f435dfccfe941befe87,5,1,SRC,19,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-19_optimizer_777a9bcd9b9ac46f.pt,c009c3084c848d3c75e2fd10a7e5b6c0bb058bf80a32a47bae1dcc961db4f828,777a9bcd9b9ac46f4f64b1a46f621b926ab13defdc3a1f7d6540f2224db82dfb,1,1,1
c78f_099c35ab6fcce0014bcc,5,1,SRC,20,/projects/EEG-foundation-model/yinghao/oaci-c78f-full-seed3/protocol_85aba93fe2e232f0/implementation_644e275ed3d5a201/targets/target-005/training/src/optimizer_states/level-1_SRC_order-20_optimizer_a1d7f588f4c28b55.pt,4bb1c853ceb123a8e58614add877581ffdf134210abd27417fc28cc35d03c5b2,a1d7f588f4c28b55e87a2c5fa9bc133af62f88960c6af2583d2a4c03a15d96aa,1,1,1
