group_scope,score,label,top_k,n_groups,q10_radius,raw_mean_any_hit,smoothed_mean_any_hit,smoothing_any_hit_delta,raw_mean_gain_vs_random,smoothed_mean_gain_vs_random,smoothing_gain_delta,raw_mean_regret_vs_oracle,smoothed_mean_regret_vs_oracle,smoothing_regret_delta,hindsight_diagnostic_only,target_label_used,target_labels_diagnostic_only
within_target_level,C19_robust_core,pareto_good,10,18,1.269009511962666,0.7222222222222222,0.6111111111111112,-0.11111111111111105,-0.012216136196024414,-0.12332724730713553,-0.1111111111111111,0.4282090181531647,0.407992111072699,-0.020216907080465696,0,0,1
within_target_level,C19_robust_core,preference_robust_better_candidate,1,18,1.269009511962666,0.0,0.0,0.0,-0.02996197996733267,-0.02996197996733267,0.0,1.1218801420556141,1.0684877547487963,-0.053392387306817835,0,0,1
within_target_level,C19_robust_core,preference_robust_better_candidate,3,18,1.269009511962666,0.0,0.0,0.0,-0.08725066211553975,-0.08725066211553975,0.0,0.7863887733059741,0.9767701167295108,0.19038134342353663,0,0,1
within_target_level,C19_robust_core,preference_robust_better_candidate,5,18,1.269009511962666,0.05555555555555555,0.0,-0.05555555555555555,-0.08563510889970943,-0.141190664455265,-0.05555555555555558,0.5612190751676888,0.7337074319414487,0.17248835677375995,0,0,1
within_target_level,C19_robust_core,preference_robust_better_candidate,10,18,1.269009511962666,0.05555555555555555,0.0,-0.05555555555555555,-0.20705106268836426,-0.2626066182439198,-0.055555555555555525,0.4282090181531647,0.407992111072699,-0.020216907080465696,0,0,1
within_target_level,C30_source_rank,primary_joint_good,1,18,1.269009511962666,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.018952966078519578,0.1300640771896307,0.11111111111111112,1.1218801420556141,1.0684877547487963,-0.053392387306817835,0,0,1
within_target_level,C30_source_rank,primary_joint_good,3,18,1.269009511962666,0.8333333333333334,0.5555555555555556,-0.2777777777777778,0.09961454318560745,-0.17816323459217032,-0.2777777777777778,0.7863887733059741,0.9767701167295108,0.19038134342353663,0,0,1
within_target_level,C30_source_rank,primary_joint_good,5,18,1.269009511962666,0.8888888888888888,0.8333333333333334,-0.05555555555555547,0.05021119615653678,-0.005344359399018771,-0.05555555555555555,0.5612190751676888,0.7337074319414487,0.17248835677375995,0,0,1
within_target_level,C30_source_rank,primary_joint_good,10,18,1.269009511962666,0.8888888888888888,0.8333333333333334,-0.05555555555555547,-0.02773414178576963,-0.08328969734132517,-0.05555555555555554,0.4282090181531647,0.407992111072699,-0.020216907080465696,0,0,1
within_target_level,C30_source_rank,pareto_good,1,18,1.269009511962666,0.2222222222222222,0.16666666666666666,-0.05555555555555555,0.0845087604320682,0.02895320487651265,-0.05555555555555555,1.1218801420556141,1.0684877547487963,-0.053392387306817835,0,0,1
within_target_level,C30_source_rank,pareto_good,3,18,1.269009511962666,0.5,0.2222222222222222,-0.2777777777777778,0.1484241366704869,-0.12935364110729086,-0.2777777777777778,0.7863887733059741,0.9767701167295108,0.19038134342353663,0,0,1
within_target_level,C30_source_rank,pareto_good,5,18,1.269009511962666,0.6666666666666666,0.4444444444444444,-0.2222222222222222,0.16125883676597727,-0.060963385456244974,-0.22222222222222224,0.5612190751676888,0.7337074319414487,0.17248835677375995,0,0,1
within_target_level,C30_source_rank,pareto_good,10,18,1.269009511962666,0.7222222222222222,0.6111111111111112,-0.11111111111111105,-0.012216136196024414,-0.12332724730713553,-0.1111111111111111,0.4282090181531647,0.407992111072699,-0.020216907080465696,0,0,1
within_target_level,C30_source_rank,preference_robust_better_candidate,1,18,1.269009511962666,0.0,0.0,0.0,-0.02996197996733267,-0.02996197996733267,0.0,1.1218801420556141,1.0684877547487963,-0.053392387306817835,0,0,1
within_target_level,C30_source_rank,preference_robust_better_candidate,3,18,1.269009511962666,0.0,0.0,0.0,-0.08725066211553975,-0.08725066211553975,0.0,0.7863887733059741,0.9767701167295108,0.19038134342353663,0,0,1
within_target_level,C30_source_rank,preference_robust_better_candidate,5,18,1.269009511962666,0.05555555555555555,0.0,-0.05555555555555555,-0.08563510889970943,-0.141190664455265,-0.05555555555555558,0.5612190751676888,0.7337074319414487,0.17248835677375995,0,0,1
within_target_level,C30_source_rank,preference_robust_better_candidate,10,18,1.269009511962666,0.05555555555555555,0.0,-0.05555555555555555,-0.20705106268836426,-0.2626066182439198,-0.055555555555555525,0.4282090181531647,0.407992111072699,-0.020216907080465696,0,0,1
within_target_level,C43_best_hindsight_scalarization,primary_joint_good,1,18,1.269009511962666,0.4444444444444444,0.4444444444444444,0.0,0.018952966078519595,0.018952966078519595,0.0,1.148849084277212,1.148849084277212,0.0,1,0,1
within_target_level,C43_best_hindsight_scalarization,primary_joint_good,3,18,1.269009511962666,0.5555555555555556,0.4444444444444444,-0.11111111111111116,-0.17816323459217032,-0.28927434570328153,-0.11111111111111122,1.089394916625185,1.148849084277212,0.059454167652027046,1,0,1
within_target_level,C43_best_hindsight_scalarization,primary_joint_good,5,18,1.269009511962666,0.7777777777777778,0.7222222222222222,-0.05555555555555558,-0.060899914954574315,-0.11645547051012987,-0.05555555555555556,0.7283475077838832,0.7985732198435357,0.07022571205965245,1,0,1
within_target_level,C43_best_hindsight_scalarization,primary_joint_good,10,18,1.269009511962666,0.8888888888888888,0.8888888888888888,0.0,-0.027734141785769623,-0.027734141785769623,0.0,0.5383683387921638,0.5383683387921638,0.0,1,0,1
within_target_level,C43_best_hindsight_scalarization,pareto_good,1,18,1.269009511962666,0.05555555555555555,0.05555555555555555,0.0,-0.08215790623459844,-0.08215790623459844,0.0,1.148849084277212,1.148849084277212,0.0,1,0,1
within_target_level,C43_best_hindsight_scalarization,pareto_good,3,18,1.269009511962666,0.1111111111111111,0.05555555555555555,-0.05555555555555555,-0.24046475221840197,-0.29602030777395755,-0.05555555555555558,1.089394916625185,1.148849084277212,0.059454167652027046,1,0,1
within_target_level,C43_best_hindsight_scalarization,pareto_good,5,18,1.269009511962666,0.3333333333333333,0.2777777777777778,-0.055555555555555525,-0.17207449656735607,-0.22763005212291165,-0.05555555555555558,0.7283475077838832,0.7985732198435357,0.07022571205965245,1,0,1
within_target_level,C43_best_hindsight_scalarization,pareto_good,10,18,1.269009511962666,0.5555555555555556,0.5555555555555556,0.0,-0.1788828028626911,-0.1788828028626911,0.0,0.5383683387921638,0.5383683387921638,0.0,1,0,1
within_target_level,C43_best_hindsight_scalarization,preference_robust_better_candidate,1,18,1.269009511962666,0.05555555555555555,0.05555555555555555,0.0,0.025593575588222887,0.025593575588222887,0.0,1.148849084277212,1.148849084277212,0.0,1,0,1
within_target_level,C43_best_hindsight_scalarization,preference_robust_better_candidate,3,18,1.269009511962666,0.05555555555555555,0.05555555555555555,0.0,-0.0316951065599842,-0.0316951065599842,0.0,1.089394916625185,1.148849084277212,0.059454167652027046,1,0,1
within_target_level,C43_best_hindsight_scalarization,preference_robust_better_candidate,5,18,1.269009511962666,0.16666666666666666,0.16666666666666666,0.0,0.025476002211401658,0.025476002211401658,0.0,0.7283475077838832,0.7985732198435357,0.07022571205965245,1,0,1
within_target_level,C43_best_hindsight_scalarization,preference_robust_better_candidate,10,18,1.269009511962666,0.16666666666666666,0.16666666666666666,0.0,-0.09593995157725314,-0.09593995157725314,0.0,0.5383683387921638,0.5383683387921638,0.0,1,0,1
within_target_level,R_src,primary_joint_good,1,18,1.269009511962666,0.3888888888888889,0.3888888888888889,0.0,-0.03660258947703597,-0.03660258947703597,0.0,1.3445030757262595,1.3726120947086817,0.02810901898242224,0,0,1
within_target_level,R_src,primary_joint_good,3,18,1.269009511962666,0.3888888888888889,0.3888888888888889,0.0,-0.34482990125883706,-0.34482990125883706,0.0,1.3445030757262595,1.3726120947086817,0.02810901898242224,0,0,1
within_target_level,R_src,primary_joint_good,5,18,1.269009511962666,0.6111111111111112,0.6666666666666666,0.05555555555555547,-0.227566581621241,-0.1720110260656854,0.05555555555555558,0.9634904083758743,0.938008653271091,-0.025481755104783343,0,0,1
within_target_level,R_src,primary_joint_good,10,18,1.269009511962666,0.8333333333333334,0.8333333333333334,0.0,-0.08328969734132517,-0.08328969734132517,0.0,0.7159854606056363,0.6683974858668744,-0.04758797473876186,0,0,1
within_target_level,R_src,pareto_good,1,18,1.269009511962666,0.0,0.0,0.0,-0.137713461790154,-0.137713461790154,0.0,1.3445030757262595,1.3726120947086817,0.02810901898242224,0,0,1
within_target_level,R_src,pareto_good,3,18,1.269009511962666,0.0,0.0,0.0,-0.35157586332951307,-0.35157586332951307,0.0,1.3445030757262595,1.3726120947086817,0.02810901898242224,0,0,1
within_target_level,R_src,pareto_good,5,18,1.269009511962666,0.16666666666666666,0.16666666666666666,0.0,-0.3387411632340227,-0.3387411632340227,0.0,0.9634904083758743,0.938008653271091,-0.025481755104783343,0,0,1
within_target_level,R_src,pareto_good,10,18,1.269009511962666,0.5,0.4444444444444444,-0.05555555555555558,-0.23443835841824667,-0.2899939139738022,-0.055555555555555525,0.7159854606056363,0.6683974858668744,-0.04758797473876186,0,0,1
within_target_level,R_src,preference_robust_better_candidate,1,18,1.269009511962666,0.05555555555555555,0.05555555555555555,0.0,0.025593575588222887,0.025593575588222887,0.0,1.3445030757262595,1.3726120947086817,0.02810901898242224,0,0,1
within_target_level,R_src,preference_robust_better_candidate,3,18,1.269009511962666,0.05555555555555555,0.05555555555555555,0.0,-0.0316951065599842,-0.0316951065599842,0.0,1.3445030757262595,1.3726120947086817,0.02810901898242224,0,0,1
within_target_level,R_src,preference_robust_better_candidate,5,18,1.269009511962666,0.05555555555555555,0.05555555555555555,0.0,-0.08563510889970943,-0.08563510889970943,0.0,0.9634904083758743,0.938008653271091,-0.025481755104783343,0,0,1
within_target_level,R_src,preference_robust_better_candidate,10,18,1.269009511962666,0.05555555555555555,0.05555555555555555,0.0,-0.20705106268836426,-0.20705106268836426,0.0,0.7159854606056363,0.6683974858668744,-0.04758797473876186,0,0,1
within_target_level,selection_leakage,primary_joint_good,1,18,1.269009511962666,0.3888888888888889,0.3888888888888889,0.0,-0.03660258947703597,-0.03660258947703597,0.0,1.1875201053439963,1.1875201053439963,0.0,0,0,1
within_target_level,selection_leakage,primary_joint_good,3,18,1.269009511962666,0.3888888888888889,0.3888888888888889,0.0,-0.34482990125883706,-0.34482990125883706,0.0,1.1875201053439963,1.1875201053439963,0.0,0,0,1
within_target_level,selection_leakage,primary_joint_good,5,18,1.269009511962666,0.5,0.5,0.0,-0.3386776927323521,-0.3386776927323521,0.0,0.982310589835754,0.982310589835754,0.0,0,0,1
within_target_level,selection_leakage,primary_joint_good,10,18,1.269009511962666,0.6666666666666666,0.6666666666666666,0.0,-0.24995636400799187,-0.24995636400799187,0.0,0.6116514639581065,0.6116514639581065,0.0,0,0,1
within_target_level,selection_leakage,pareto_good,1,18,1.269009511962666,0.16666666666666666,0.16666666666666666,0.0,0.028953204876512657,0.028953204876512657,0.0,1.1875201053439963,1.1875201053439963,0.0,0,0,1
within_target_level,selection_leakage,pareto_good,3,18,1.269009511962666,0.16666666666666666,0.16666666666666666,0.0,-0.18490919666284641,-0.18490919666284641,0.0,1.1875201053439963,1.1875201053439963,0.0,0,0,1
within_target_level,selection_leakage,pareto_good,5,18,1.269009511962666,0.16666666666666666,0.16666666666666666,0.0,-0.3387411632340227,-0.3387411632340227,0.0,0.982310589835754,0.982310589835754,0.0,0,0,1
within_target_level,selection_leakage,pareto_good,10,18,1.269009511962666,0.3333333333333333,0.3333333333333333,0.0,-0.4011050250849133,-0.4011050250849133,0.0,0.6116514639581065,0.6116514639581065,0.0,0,0,1
within_target_level,selection_leakage,preference_robust_better_candidate,1,18,1.269009511962666,0.0,0.0,0.0,-0.02996197996733267,-0.02996197996733267,0.0,1.1875201053439963,1.1875201053439963,0.0,0,0,1
within_target_level,selection_leakage,preference_robust_better_candidate,3,18,1.269009511962666,0.0,0.0,0.0,-0.08725066211553975,-0.08725066211553975,0.0,1.1875201053439963,1.1875201053439963,0.0,0,0,1
within_target_level,selection_leakage,preference_robust_better_candidate,5,18,1.269009511962666,0.05555555555555555,0.05555555555555555,0.0,-0.08563510889970943,-0.08563510889970943,0.0,0.982310589835754,0.982310589835754,0.0,0,0,1
within_target_level,selection_leakage,preference_robust_better_candidate,10,18,1.269009511962666,0.1111111111111111,0.1111111111111111,0.0,-0.15149550713280868,-0.15149550713280868,0.0,0.6116514639581065,0.6116514639581065,0.0,0,0,1
within_regime,C19_robust_core,primary_joint_good,1,3,1.269009511962666,0.0,0.0,0.0,-0.4242902208201893,-0.4242902208201893,0.0,4.3467402894267595,3.9878031921931245,-0.358937097233635,0,0,1
within_regime,C19_robust_core,primary_joint_good,3,3,1.269009511962666,0.0,0.0,0.0,-0.8095187669944205,-0.8095187669944205,0.0,3.9316761790599286,3.9316761790599286,0.0,0,0,1
within_regime,C19_robust_core,primary_joint_good,5,3,1.269009511962666,0.3333333333333333,0.3333333333333333,0.0,-0.6037905623596104,-0.6037905623596104,0.0,3.839056008806992,3.839056008806992,0.0,0,0,1
within_regime,C19_robust_core,primary_joint_good,10,3,1.269009511962666,1.0,1.0,0.0,0.003895820072021716,0.003895820072021716,0.0,3.6504134998390825,3.461770990871173,-0.18864250896790935,0,0,1
within_regime,C19_robust_core,pareto_good,1,3,1.269009511962666,1.0,0.3333333333333333,-0.6666666666666667,0.8635646687697159,0.1968980021030494,-0.6666666666666665,4.3467402894267595,3.9878031921931245,-0.358937097233635,0,0,1
within_regime,C19_robust_core,pareto_good,3,3,1.269009511962666,1.0,1.0,0.0,0.6437570957031997,0.6437570957031997,0.0,3.9316761790599286,3.9316761790599286,0.0,0,0,1
within_regime,C19_robust_core,pareto_good,5,3,1.269009511962666,1.0,1.0,0.0,0.47965813942944946,0.47965813942944946,0.0,3.839056008806992,3.839056008806992,0.0,0,0,1
within_regime,C19_robust_core,pareto_good,10,3,1.269009511962666,1.0,1.0,0.0,0.2293508709297879,0.2293508709297879,0.0,3.6504134998390825,3.461770990871173,-0.18864250896790935,0,0,1
within_regime,C19_robust_core,preference_robust_better_candidate,1,3,1.269009511962666,0.0,0.0,0.0,-0.029968454258675115,-0.029968454258675115,0.0,4.3467402894267595,3.9878031921931245,-0.358937097233635,0,0,1
within_regime,C19_robust_core,preference_robust_better_candidate,3,3,1.269009511962666,0.0,0.0,0.0,-0.0873047569102191,-0.0873047569102191,0.0,3.9316761790599286,3.9316761790599286,0.0,0,0,1
within_regime,C19_robust_core,preference_robust_better_candidate,5,3,1.269009511962666,0.0,0.0,0.0,-0.1413360687131363,-0.1413360687131363,0.0,3.839056008806992,3.839056008806992,0.0,0,0,1
within_regime,C19_robust_core,preference_robust_better_candidate,10,3,1.269009511962666,0.0,0.0,0.0,-0.26314847512217043,-0.26314847512217043,0.0,3.6504134998390825,3.461770990871173,-0.18864250896790935,0,0,1
within_regime,C30_source_rank,primary_joint_good,1,3,1.269009511962666,0.0,0.0,0.0,-0.4242902208201893,-0.4242902208201893,0.0,4.3467402894267595,3.9878031921931245,-0.358937097233635,0,0,1
within_regime,C30_source_rank,primary_joint_good,3,3,1.269009511962666,0.0,0.0,0.0,-0.8095187669944205,-0.8095187669944205,0.0,3.9316761790599286,3.9316761790599286,0.0,0,0,1
within_regime,C30_source_rank,primary_joint_good,5,3,1.269009511962666,0.3333333333333333,0.3333333333333333,0.0,-0.6037905623596104,-0.6037905623596104,0.0,3.839056008806992,3.839056008806992,0.0,0,0,1
within_regime,C30_source_rank,primary_joint_good,10,3,1.269009511962666,1.0,1.0,0.0,0.003895820072021716,0.003895820072021716,0.0,3.6504134998390825,3.461770990871173,-0.18864250896790935,0,0,1
within_regime,C30_source_rank,pareto_good,1,3,1.269009511962666,1.0,0.3333333333333333,-0.6666666666666667,0.8635646687697159,0.1968980021030494,-0.6666666666666665,4.3467402894267595,3.9878031921931245,-0.358937097233635,0,0,1
within_regime,C30_source_rank,pareto_good,3,3,1.269009511962666,1.0,1.0,0.0,0.6437570957031997,0.6437570957031997,0.0,3.9316761790599286,3.9316761790599286,0.0,0,0,1
within_regime,C30_source_rank,pareto_good,5,3,1.269009511962666,1.0,1.0,0.0,0.47965813942944946,0.47965813942944946,0.0,3.839056008806992,3.839056008806992,0.0,0,0,1
within_regime,C30_source_rank,pareto_good,10,3,1.269009511962666,1.0,1.0,0.0,0.2293508709297879,0.2293508709297879,0.0,3.6504134998390825,3.461770990871173,-0.18864250896790935,0,0,1
within_regime,C30_source_rank,preference_robust_better_candidate,1,3,1.269009511962666,0.0,0.0,0.0,-0.029968454258675115,-0.029968454258675115,0.0,4.3467402894267595,3.9878031921931245,-0.358937097233635,0,0,1
within_regime,C30_source_rank,preference_robust_better_candidate,3,3,1.269009511962666,0.0,0.0,0.0,-0.0873047569102191,-0.0873047569102191,0.0,3.9316761790599286,3.9316761790599286,0.0,0,0,1
within_regime,C30_source_rank,preference_robust_better_candidate,5,3,1.269009511962666,0.0,0.0,0.0,-0.1413360687131363,-0.1413360687131363,0.0,3.839056008806992,3.839056008806992,0.0,0,0,1
within_regime,C30_source_rank,preference_robust_better_candidate,10,3,1.269009511962666,0.0,0.0,0.0,-0.26314847512217043,-0.26314847512217043,0.0,3.6504134998390825,3.461770990871173,-0.18864250896790935,0,0,1
within_regime,C43_best_hindsight_scalarization,primary_joint_good,1,3,1.269009511962666,0.0,0.0,0.0,-0.4242902208201893,-0.4242902208201893,0.0,3.9316761790599286,3.9316761790599286,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,primary_joint_good,3,3,1.269009511962666,0.0,0.0,0.0,-0.8095187669944205,-0.8095187669944205,0.0,3.9316761790599286,3.9316761790599286,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,primary_joint_good,5,3,1.269009511962666,1.0,1.0,0.0,0.06287610430705637,0.06287610430705637,0.0,3.5054377880446714,3.5054377880446714,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,primary_joint_good,10,3,1.269009511962666,1.0,1.0,0.0,0.003895820072021716,0.003895820072021716,0.0,3.5054377880446714,3.5054377880446714,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,pareto_good,1,3,1.269009511962666,0.0,0.0,0.0,-0.13643533123028395,-0.13643533123028395,0.0,3.9316761790599286,3.9316761790599286,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,pareto_good,3,3,1.269009511962666,0.0,0.0,0.0,-0.3562429042968003,-0.3562429042968003,0.0,3.9316761790599286,3.9316761790599286,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,pareto_good,5,3,1.269009511962666,0.0,0.0,0.0,-0.5203418605705505,-0.5203418605705505,0.0,3.5054377880446714,3.5054377880446714,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,pareto_good,10,3,1.269009511962666,1.0,1.0,0.0,0.2293508709297879,0.2293508709297879,0.0,3.5054377880446714,3.5054377880446714,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,preference_robust_better_candidate,1,3,1.269009511962666,0.0,0.0,0.0,-0.029968454258675115,-0.029968454258675115,0.0,3.9316761790599286,3.9316761790599286,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,preference_robust_better_candidate,3,3,1.269009511962666,0.0,0.0,0.0,-0.0873047569102191,-0.0873047569102191,0.0,3.9316761790599286,3.9316761790599286,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,preference_robust_better_candidate,5,3,1.269009511962666,0.0,0.0,0.0,-0.1413360687131363,-0.1413360687131363,0.0,3.5054377880446714,3.5054377880446714,0.0,1,0,1
within_regime,C43_best_hindsight_scalarization,preference_robust_better_candidate,10,3,1.269009511962666,0.0,0.0,0.0,-0.26314847512217043,-0.26314847512217043,0.0,3.5054377880446714,3.5054377880446714,0.0,1,0,1
within_regime,R_src,primary_joint_good,1,3,1.269009511962666,0.0,0.0,0.0,-0.4242902208201893,-0.4242902208201893,0.0,3.9316761790599286,3.9316761790599286,0.0,0,0,1
within_regime,R_src,primary_joint_good,3,3,1.269009511962666,1.0,1.0,0.0,0.1904812330055795,0.1904812330055795,0.0,3.1705630751769913,3.1705630751769913,0.0,0,0,1
within_regime,R_src,primary_joint_good,5,3,1.269009511962666,1.0,1.0,0.0,0.06287610430705637,0.06287610430705637,0.0,3.1705630751769913,3.1705630751769913,0.0,0,0,1
within_regime,R_src,primary_joint_good,10,3,1.269009511962666,1.0,1.0,0.0,0.003895820072021716,0.003895820072021716,0.0,3.1705630751769913,2.1703209705473685,-1.0002421046296228,0,0,1
within_regime,R_src,pareto_good,1,3,1.269009511962666,0.0,0.0,0.0,-0.13643533123028395,-0.13643533123028395,0.0,3.9316761790599286,3.9316761790599286,0.0,0,0,1
within_regime,R_src,pareto_good,3,3,1.269009511962666,0.0,0.0,0.0,-0.3562429042968003,-0.3562429042968003,0.0,3.1705630751769913,3.1705630751769913,0.0,0,0,1
within_regime,R_src,pareto_good,5,3,1.269009511962666,1.0,0.0,-1.0,0.47965813942944946,-0.5203418605705505,-1.0,3.1705630751769913,3.1705630751769913,0.0,0,0,1
within_regime,R_src,pareto_good,10,3,1.269009511962666,1.0,1.0,0.0,0.2293508709297879,0.2293508709297879,0.0,3.1705630751769913,2.1703209705473685,-1.0002421046296228,0,0,1
within_regime,R_src,preference_robust_better_candidate,1,3,1.269009511962666,0.0,0.0,0.0,-0.029968454258675115,-0.029968454258675115,0.0,3.9316761790599286,3.9316761790599286,0.0,0,0,1
within_regime,R_src,preference_robust_better_candidate,3,3,1.269009511962666,0.0,0.0,0.0,-0.0873047569102191,-0.0873047569102191,0.0,3.1705630751769913,3.1705630751769913,0.0,0,0,1
within_regime,R_src,preference_robust_better_candidate,5,3,1.269009511962666,0.0,0.0,0.0,-0.1413360687131363,-0.1413360687131363,0.0,3.1705630751769913,3.1705630751769913,0.0,0,0,1
within_regime,R_src,preference_robust_better_candidate,10,3,1.269009511962666,0.0,0.0,0.0,-0.26314847512217043,-0.26314847512217043,0.0,3.1705630751769913,2.1703209705473685,-1.0002421046296228,0,0,1
within_regime,selection_leakage,primary_joint_good,1,3,1.269009511962666,0.0,0.0,0.0,-0.4242902208201893,-0.4242902208201893,0.0,4.530287636914057,4.530287636914057,0.0,0,0,1
within_regime,selection_leakage,primary_joint_good,3,3,1.269009511962666,1.0,1.0,0.0,0.1904812330055795,0.1904812330055795,0.0,3.1379015992122308,3.1379015992122308,0.0,0,0,1
within_regime,selection_leakage,primary_joint_good,5,3,1.269009511962666,1.0,1.0,0.0,0.06287610430705637,0.06287610430705637,0.0,3.1379015992122308,3.1379015992122308,0.0,0,0,1
within_regime,selection_leakage,primary_joint_good,10,3,1.269009511962666,1.0,1.0,0.0,0.003895820072021716,0.003895820072021716,0.0,3.1379015992122308,3.1379015992122308,0.0,0,0,1
within_regime,selection_leakage,pareto_good,1,3,1.269009511962666,0.0,0.0,0.0,-0.13643533123028395,-0.13643533123028395,0.0,4.530287636914057,4.530287636914057,0.0,0,0,1
within_regime,selection_leakage,pareto_good,3,3,1.269009511962666,0.0,0.0,0.0,-0.3562429042968003,-0.3562429042968003,0.0,3.1379015992122308,3.1379015992122308,0.0,0,0,1
within_regime,selection_leakage,pareto_good,5,3,1.269009511962666,0.0,0.0,0.0,-0.5203418605705505,-0.5203418605705505,0.0,3.1379015992122308,3.1379015992122308,0.0,0,0,1
within_regime,selection_leakage,pareto_good,10,3,1.269009511962666,0.0,0.0,0.0,-0.7706491290702121,-0.7706491290702121,0.0,3.1379015992122308,3.1379015992122308,0.0,0,0,1
within_regime,selection_leakage,preference_robust_better_candidate,1,3,1.269009511962666,0.0,0.0,0.0,-0.029968454258675115,-0.029968454258675115,0.0,4.530287636914057,4.530287636914057,0.0,0,0,1
within_regime,selection_leakage,preference_robust_better_candidate,3,3,1.269009511962666,0.0,0.0,0.0,-0.0873047569102191,-0.0873047569102191,0.0,3.1379015992122308,3.1379015992122308,0.0,0,0,1
within_regime,selection_leakage,preference_robust_better_candidate,5,3,1.269009511962666,0.0,0.0,0.0,-0.1413360687131363,-0.1413360687131363,0.0,3.1379015992122308,3.1379015992122308,0.0,0,0,1
within_regime,selection_leakage,preference_robust_better_candidate,10,3,1.269009511962666,0.0,0.0,0.0,-0.26314847512217043,-0.26314847512217043,0.0,3.1379015992122308,3.1379015992122308,0.0,0,0,1
