seed,target,level,budget,MC_chains,expected_standardized_regret,MC_standard_error,source_standardized_regret,regret_reduction_vs_source,top1,top5,top10,source_top1,source_top5,source_top10,delta_top1_vs_source,delta_top5_vs_source,delta_top10_vs_source,coverage_top1,coverage_top5,coverage_top10,source_coverage_top1,source_coverage_top5,source_coverage_top10,reliability,probability_beats_random_expectation,random_expected_regret,evaluation_best_local_index,same_label_oracle_accessed,target4_primary,material_topk_component,material_regret_component,material_actionability
4,6,1,32,2048,0.10615995332792211,0.0016075887863726216,0.6363636363636364,0.5302036830357142,0.0,0.00732421875,0.0478515625,0,0,0,0.0,0.00732421875,0.0478515625,0.76123046875,0.9970703125,0.99951171875,0,0,0,0.7553085542311804,1.0,0.48051948051948057,67,0,0,0,1,1
4,6,1,FULL,2048,0.09523809523809536,0.0,0.6363636363636364,0.541125541125541,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.7844335408240392,1.0,0.48051948051948057,67,0,0,0,1,1
4,7,0,1,2048,0.31096248183139524,0.005648098359789989,1.0,0.6890375181686048,0.03125,0.1650390625,0.31884765625,0,0,0,0.03125,0.1650390625,0.31884765625,0.2197265625,0.69677734375,0.87841796875,0,0,0,0.4671243076386137,0.7353515625,0.4837209302325581,25,0,0,1,1,1
4,7,0,2,2048,0.23909656613372082,0.00469657331898127,1.0,0.7609034338662792,0.044921875,0.201171875,0.35302734375,0,0,0,0.044921875,0.201171875,0.35302734375,0.2587890625,0.7509765625,0.93798828125,0,0,0,0.5851626317751648,0.8359375,0.4837209302325581,25,0,0,1,1,1
4,7,0,4,2048,0.18536746002906965,0.0038628959439742446,1.0,0.8146325399709303,0.03564453125,0.2080078125,0.37646484375,0,0,0,0.03564453125,0.2080078125,0.37646484375,0.294921875,0.81298828125,0.96533203125,0,0,0,0.6817991907750361,0.90673828125,0.4837209302325581,25,0,0,1,1,1
4,7,0,8,2048,0.14957530886627896,0.003137944070558511,1.0,0.850424691133721,0.0263671875,0.1865234375,0.3623046875,0,0,0,0.0263671875,0.1865234375,0.3623046875,0.287109375,0.84521484375,0.98291015625,0,0,0,0.7460928089319295,0.94873046875,0.4837209302325581,25,0,0,1,1,1
4,7,0,16,2048,0.12878361191860452,0.0026475236540817347,1.0,0.8712163880813955,0.02001953125,0.14501953125,0.30078125,0,0,0,0.02001953125,0.14501953125,0.30078125,0.283203125,0.84228515625,0.984375,0,0,0,0.791451533517386,0.9716796875,0.4837209302325581,25,0,0,1,1,1
4,7,0,32,2048,0.09653888081395336,0.0018376968227898148,1.0,0.9034611191860467,0.0029296875,0.060546875,0.16943359375,0,0,0,0.0029296875,0.060546875,0.16943359375,0.30126953125,0.8603515625,0.99267578125,0,0,0,0.828274269258139,0.9912109375,0.4837209302325581,25,0,0,1,1,1
4,7,0,FULL,2048,0.06046511627906958,4.601003679118051e-19,1.0,0.9395348837209304,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0.8674704278050046,1.0,0.4837209302325581,25,0,0,0,1,1
4,7,1,1,2048,0.4517632715450311,0.00621975847554743,0.8633540372670807,0.4115907657220496,0.06201171875,0.25244140625,0.3857421875,0,0,0,0.06201171875,0.25244140625,0.3857421875,0.0126953125,0.080078125,0.166015625,0,0,0,0.3580361791515305,0.638671875,0.6086956521739131,9,0,0,1,1,1
4,7,1,2,2048,0.37503639363354035,0.005783004084382966,0.8633540372670807,0.48831764363354035,0.09375,0.29833984375,0.466796875,0,0,0,0.09375,0.29833984375,0.466796875,0.01416015625,0.0810546875,0.18994140625,0,0,0,0.45743237872268655,0.763671875,0.6086956521739131,9,0,0,1,1,1
4,7,1,4,2048,0.29786672651397517,0.005048630422112623,0.8633540372670807,0.5654873107531055,0.1240234375,0.376953125,0.55078125,0,0,0,0.1240234375,0.376953125,0.55078125,0.013671875,0.10009765625,0.2216796875,0,0,0,0.5492247580170853,0.87255859375,0.6086956521739131,9,0,0,1,1,1
4,7,1,8,2048,0.24161126746894412,0.004104752349836334,0.8633540372670807,0.6217427697981366,0.12939453125,0.40234375,0.60986328125,0,0,0,0.12939453125,0.40234375,0.60986328125,0.013671875,0.1025390625,0.23486328125,0,0,0,0.610277773628906,0.9462890625,0.6086956521739131,9,0,0,1,1,1
4,7,1,16,2048,0.22719938858695654,0.0034591511064901224,0.8633540372670807,0.6361546486801242,0.12060546875,0.41650390625,0.64111328125,0,0,0,0.12060546875,0.41650390625,0.64111328125,0.00439453125,0.08251953125,0.22900390625,0,0,0,0.6504912308116308,0.97705078125,0.6086956521739131,9,0,0,1,1,1
4,7,1,32,2048,0.25161648388975155,0.002872360097913714,0.8633540372670807,0.6117375533773292,0.0791015625,0.390625,0.68603515625,0,0,0,0.0791015625,0.390625,0.68603515625,0.00048828125,0.03564453125,0.189453125,0,0,0,0.6730457478388931,0.99755859375,0.6086956521739131,9,0,0,1,1,1
4,7,1,FULL,2048,0.34161490683229806,1.2269343144314802e-18,0.8633540372670807,0.5217391304347827,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.671510216753178,1.0,0.6086956521739131,9,0,0,1,1,1
4,8,0,1,2048,0.44619140625,0.00460617487703286,0.6212765957446809,0.17508518949468088,0.0244140625,0.11962890625,0.24609375,0,0,0,0.0244140625,0.11962890625,0.24609375,0.05859375,0.25537109375,0.453125,0,0,0,0.3531770803533236,0.53271484375,0.4893617021276596,28,0,0,1,1,1
4,8,0,2,2048,0.36845703124999996,0.004499876306378298,0.6212765957446809,0.2528195644946809,0.04833984375,0.19482421875,0.34521484375,0,0,0,0.04833984375,0.19482421875,0.34521484375,0.10498046875,0.3857421875,0.61181640625,0,0,0,0.48546873627480625,0.6806640625,0.4893617021276596,28,0,0,1,1,1
4,8,0,4,2048,0.29292927194148927,0.003984544786391646,0.6212765957446809,0.3283473238031916,0.07177734375,0.2841796875,0.46875,0,0,0,0.07177734375,0.2841796875,0.46875,0.15771484375,0.537109375,0.75390625,0,0,0,0.6197596574028338,0.841796875,0.4893617021276596,28,0,0,1,1,1
4,8,0,8,2048,0.22663730053191486,0.003450597577075298,0.6212765957446809,0.394639295212766,0.10791015625,0.3916015625,0.62744140625,0,0,0,0.10791015625,0.3916015625,0.62744140625,0.2373046875,0.689453125,0.89013671875,0,0,0,0.7286108360695336,0.9462890625,0.4893617021276596,28,0,0,1,1,1
4,8,0,16,2048,0.17124335106382974,0.0030085098527207065,0.6212765957446809,0.45003324468085115,0.18505859375,0.5751953125,0.80126953125,0,0,0,0.18505859375,0.5751953125,0.80126953125,0.35546875,0.83740234375,0.9677734375,0,0,0,0.8000205071593633,0.98974609375,0.4893617021276596,28,0,0,1,1,1
4,8,0,32,2048,0.12390292553191487,0.0027893835892255723,0.6212765957446809,0.497373670212766,0.3515625,0.7861328125,0.9326171875,0,0,0,0.3515625,0.7861328125,0.9326171875,0.50634765625,0.9423828125,0.99462890625,0,0,0,0.8453566855518269,1.0,0.4893617021276596,28,0,0,1,1,1
4,8,0,FULL,2048,0.0,0.0,0.6212765957446809,0.6212765957446809,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.8812554354370836,1.0,0.4893617021276596,28,0,0,1,1,1
4,8,1,1,2048,0.43587634632888345,0.006129887138907777,0.8446601941747574,0.4087838478458739,0.01806640625,0.099609375,0.18310546875,0,0,0,0.01806640625,0.099609375,0.18310546875,0.07568359375,0.34912109375,0.57080078125,0,0,0,0.3107319285867069,0.611328125,0.48543689320388356,74,0,0,1,1,1
4,8,1,2,2048,0.33731464274878636,0.005395007726000096,0.8446601941747574,0.507345551425971,0.02685546875,0.1318359375,0.2509765625,0,0,0,0.02685546875,0.1318359375,0.2509765625,0.09619140625,0.41845703125,0.662109375,0,0,0,0.45112988980355917,0.763671875,0.48543689320388356,74,0,0,1,1,1
4,8,1,4,2048,0.24996681583737862,0.004558221444997848,0.8446601941747574,0.5946933783373787,0.03955078125,0.1826171875,0.337890625,0,0,0,0.03955078125,0.1826171875,0.337890625,0.13818359375,0.5439453125,0.78857421875,0,0,0,0.5997971398917512,0.890625,0.48543689320388356,74,0,0,1,1,1
4,8,1,8,2048,0.1819866884101941,0.0036780442727575883,0.8446601941747574,0.6626735057645632,0.06591796875,0.25146484375,0.40966796875,0,0,0,0.06591796875,0.25146484375,0.40966796875,0.169921875,0.6611328125,0.880859375,0,0,0,0.7210396372551036,0.95849609375,0.48543689320388356,74,0,0,1,1,1
4,8,1,16,2048,0.12629655263956302,0.002670524928057737,0.8446601941747574,0.7183636415351944,0.056640625,0.306640625,0.51953125,0,0,0,0.056640625,0.306640625,0.51953125,0.16748046875,0.74365234375,0.9443359375,0,0,0,0.8077533727759674,0.99755859375,0.48543689320388356,74,0,0,1,1,1
4,8,1,32,2048,0.08265700849514554,0.0017039929138782666,0.8446601941747574,0.7620031856796118,0.06689453125,0.36962890625,0.66162109375,0,0,0,0.06689453125,0.36962890625,0.66162109375,0.16455078125,0.8525390625,0.98974609375,0,0,0,0.8719185730652481,1.0,0.48543689320388356,74,0,0,1,1,1
4,8,1,FULL,2048,0.04368932038834938,3.0673357860787005e-19,0.8446601941747574,0.800970873786408,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0.9204644281638381,1.0,0.48543689320388356,74,0,0,1,1,1
4,9,0,1,2048,0.4542756453804348,0.005561672755064282,0.6782608695652174,0.22398522418478256,0.0205078125,0.1142578125,0.23193359375,0,0,0,0.0205078125,0.1142578125,0.23193359375,0.1201171875,0.427734375,0.64697265625,0,0,0,0.24611609315499394,0.5146484375,0.48260869565217385,8,0,0,1,1,1
4,9,0,2,2048,0.3646887737771739,0.005437801303035481,0.6782608695652174,0.31357209578804346,0.0419921875,0.18359375,0.33154296875,0,0,0,0.0419921875,0.18359375,0.33154296875,0.1923828125,0.55419921875,0.78759765625,0,0,0,0.3528105655663636,0.68798828125,0.48260869565217385,8,0,0,1,1,1
4,9,0,4,2048,0.27246518342391307,0.005075668607418871,0.6782608695652174,0.4057956861413043,0.07568359375,0.30029296875,0.4931640625,0,0,0,0.07568359375,0.30029296875,0.4931640625,0.3134765625,0.75390625,0.91748046875,0,0,0,0.48551124586094,0.81494140625,0.48260869565217385,8,0,0,1,1,1
4,9,0,8,2048,0.17881071671195653,0.004260548675447392,0.6782608695652174,0.49945015285326083,0.130859375,0.45068359375,0.67822265625,0,0,0,0.130859375,0.45068359375,0.67822265625,0.47021484375,0.8916015625,0.9833984375,0,0,0,0.6095450235892637,0.9228515625,0.48260869565217385,8,0,0,1,1,1
4,9,0,16,2048,0.0979662024456522,0.003041981813762173,0.6782608695652174,0.5802946671195651,0.20458984375,0.6572265625,0.87744140625,0,0,0,0.20458984375,0.6572265625,0.87744140625,0.681640625,0.9765625,0.9990234375,0,0,0,0.703684145269029,0.9794921875,0.48260869565217385,8,0,0,1,1,1
4,9,0,32,2048,0.03931937839673917,0.0014443025692370784,0.6782608695652174,0.6389414911684782,0.28955078125,0.89111328125,0.9873046875,0,0,0,0.28955078125,0.89111328125,0.9873046875,0.9150390625,1.0,1.0,0,0,0,0.7770506606273311,0.9990234375,0.48260869565217385,8,0,0,1,1,1
4,9,0,FULL,2048,0.039130434782608796,1.5336678930393502e-19,0.6782608695652174,0.6391304347826086,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.8197624845855654,1.0,0.48260869565217385,8,0,0,1,1,1
4,9,1,1,2048,0.42364792596726186,0.005403552784543905,0.5952380952380951,0.17159016927083326,0.015625,0.07275390625,0.14013671875,0,0,0,0.015625,0.07275390625,0.14013671875,0.103515625,0.38818359375,0.5869140625,0,0,0,0.26045702644285207,0.5419921875,0.4714285714285714,14,0,0,1,1,1
4,9,1,2,2048,0.36365211123511904,0.0051332998102726545,0.5952380952380951,0.2315859840029761,0.02099609375,0.0947265625,0.16748046875,0,0,0,0.02099609375,0.0947265625,0.16748046875,0.12744140625,0.46728515625,0.66064453125,0,0,0,0.38318694412897764,0.66259765625,0.4714285714285714,14,0,0,1,1,1
4,9,1,4,2048,0.3027413504464286,0.004431292466050948,0.5952380952380951,0.29249674479166654,0.01513671875,0.0888671875,0.16650390625,0,0,0,0.01513671875,0.0888671875,0.16650390625,0.14111328125,0.5322265625,0.75,0,0,0,0.5241377980074016,0.78173828125,0.4714285714285714,14,0,0,1,1,1
4,9,1,8,2048,0.25153111049107146,0.0036790673236602287,0.5952380952380951,0.34370698474702366,0.02001953125,0.087890625,0.150390625,0,0,0,0.02001953125,0.087890625,0.150390625,0.16552734375,0.59521484375,0.794921875,0,0,0,0.6384981844621589,0.86572265625,0.4714285714285714,14,0,0,1,1,1
4,9,1,16,2048,0.22293526785714285,0.0028853048374117133,0.5952380952380951,0.3723028273809523,0.00634765625,0.0546875,0.1044921875,0,0,0,0.00634765625,0.0546875,0.1044921875,0.140625,0.58251953125,0.810546875,0,0,0,0.7063240255006249,0.91748046875,0.4714285714285714,14,0,0,1,1,1
4,9,1,32,2048,0.19496605282738097,0.0018710102558972116,0.5952380952380951,0.4002720424107141,0.0009765625,0.01806640625,0.0341796875,0,0,0,0.0009765625,0.01806640625,0.0341796875,0.109375,0.63134765625,0.82373046875,0,0,0,0.7415075863847252,0.96875,0.4714285714285714,14,0,0,0,1,1
4,9,1,FULL,2048,0.19047619047619058,6.134671572157401e-19,0.5952380952380951,0.40476190476190455,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0.7533819263640988,1.0,0.4714285714285714,14,0,0,0,1,1
