path,new_block,outcome,holdout_level,holdout_group,row_count,prior_rho,full_rho,increment_residual_rho
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|3|0|S0_full_support,4,0.0,0.0,0.19999999999999998
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|3|1|S0_full_support,4,nan,nan,-0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|4|0|S0_full_support,4,nan,nan,0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|4|1|S0_full_support,4,nan,nan,-0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|5|0|S0_full_support,4,nan,nan,0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|5|1|S0_full_support,4,nan,nan,-0.19999999999999998
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|6|0|S0_full_support,4,nan,nan,0.0
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|6|1|S0_full_support,4,nan,nan,-0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|7|0|S0_full_support,4,nan,nan,1.0
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|7|1|S0_full_support,4,-0.2581988897471611,-0.2581988897471611,-0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|8|0|S0_full_support,4,nan,nan,-0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|8|1|S0_full_support,4,nan,nan,0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|9|0|S0_full_support,4,-0.2581988897471611,-0.2581988897471611,-0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,1|9|1|S0_full_support,4,nan,nan,0.19999999999999998
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|1|0|S0_full_support,4,0.7745966692414834,0.7745966692414834,0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|1|1|S0_full_support,4,nan,nan,1.0
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|2|0|S0_full_support,4,nan,nan,0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|2|1|S0_full_support,4,0.7745966692414834,0.7745966692414834,0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|3|0|S0_full_support,4,nan,nan,0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|3|1|S0_full_support,4,-0.7745966692414834,0.2581988897471611,0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|4|0|S0_full_support,4,0.7745966692414834,0.7745966692414834,0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|4|1|S0_full_support,4,nan,nan,-0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|5|0|S0_full_support,4,0.2581988897471611,0.7745966692414834,0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|5|1|S0_full_support,4,-0.2581988897471611,0.7745966692414834,0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|6|0|S0_full_support,4,-0.2581988897471611,0.7745966692414834,0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|6|1|S0_full_support,4,nan,nan,-0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|7|0|S0_full_support,4,nan,nan,0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|7|1|S0_full_support,4,-0.4472135954999579,0.4472135954999579,0.7999999999999999
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|8|0|S0_full_support,4,0.2581988897471611,-0.7745966692414834,-0.19999999999999998
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|8|1|S0_full_support,4,nan,nan,0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|9|0|S0_full_support,4,0.4472135954999579,0.0,-0.39999999999999997
P_F3_target_functional,F3,primary_joint_good,target_x_trajectory_cell,2|9|1|S0_full_support,4,nan,nan,-1.0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,trajectory_template,seed-0|level-0|S0_full_support,36,-0.07181467181467181,-0.1655083655083655,-0.17323037323037324
P_F3_target_functional,F3,unexplained_candidate_specific_residual,trajectory_template,seed-0|level-1|S0_full_support,36,0.13384813384813385,0.15392535392535395,0.1500643500643501
P_F3_target_functional,F3,unexplained_candidate_specific_residual,trajectory_template,seed-1|level-0|S0_full_support,36,-0.25765765765765763,-0.24942084942084944,-0.06692406692406692
P_F3_target_functional,F3,unexplained_candidate_specific_residual,trajectory_template,seed-1|level-1|S0_full_support,36,-0.1093951093951094,-0.18841698841698845,-0.1626769626769627
P_F3_target_functional,F3,unexplained_candidate_specific_residual,trajectory_template,seed-2|level-0|S0_full_support,36,-0.1758043758043758,-0.10347490347490348,0.02496782496782497
P_F3_target_functional,F3,unexplained_candidate_specific_residual,trajectory_template,seed-2|level-1|S0_full_support,36,-0.21003861003861007,-0.1922779922779923,-0.23166023166023167
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|1|0|S0_full_support,4,-0.6000000000000001,-0.7999999999999999,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|1|1|S0_full_support,4,0.39999999999999997,0.0,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|2|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|2|1|S0_full_support,4,-0.39999999999999997,0.19999999999999998,0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|3|0|S0_full_support,4,-0.19999999999999998,-0.39999999999999997,-0.19999999999999998
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|3|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|4|0|S0_full_support,4,-0.19999999999999998,-0.39999999999999997,-0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|4|1|S0_full_support,4,0.39999999999999997,-0.39999999999999997,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|5|0|S0_full_support,4,-0.19999999999999998,-0.7999999999999999,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|5|1|S0_full_support,4,0.7999999999999999,0.39999999999999997,0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|6|0|S0_full_support,4,-0.39999999999999997,-0.19999999999999998,0.6000000000000001
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|6|1|S0_full_support,4,-0.7999999999999999,-0.39999999999999997,0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|7|0|S0_full_support,4,0.0,0.39999999999999997,0.0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|7|1|S0_full_support,4,0.39999999999999997,-0.6000000000000001,-0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|8|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|8|1|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,0.19999999999999998
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|9|0|S0_full_support,4,0.7999999999999999,0.39999999999999997,-0.6000000000000001
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,0|9|1|S0_full_support,4,-0.19999999999999998,-0.19999999999999998,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|1|0|S0_full_support,4,0.19999999999999998,1.0,0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|1|1|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,0.6000000000000001
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|2|0|S0_full_support,4,0.39999999999999997,-0.39999999999999997,-0.6000000000000001
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|2|1|S0_full_support,4,0.39999999999999997,0.7999999999999999,0.19999999999999998
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|3|0|S0_full_support,4,-0.7999999999999999,-0.7999999999999999,0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|3|1|S0_full_support,4,0.19999999999999998,0.39999999999999997,0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|4|0|S0_full_support,4,0.19999999999999998,-0.39999999999999997,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|4|1|S0_full_support,4,-1.0,-1.0,-0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|5|0|S0_full_support,4,0.0,0.0,0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|5|1|S0_full_support,4,-0.39999999999999997,0.19999999999999998,0.19999999999999998
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|6|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|6|1|S0_full_support,4,0.0,-0.6000000000000001,-1.0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|7|0|S0_full_support,4,-1.0,-0.7999999999999999,0.0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|7|1|S0_full_support,4,0.0,0.39999999999999997,0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|8|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|8|1|S0_full_support,4,0.19999999999999998,0.39999999999999997,0.6000000000000001
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|9|0|S0_full_support,4,-0.7999999999999999,-1.0,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,1|9|1|S0_full_support,4,0.0,0.6000000000000001,0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|1|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|1|1|S0_full_support,4,0.39999999999999997,-0.39999999999999997,-0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|2|0|S0_full_support,4,0.0,-0.6000000000000001,-0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|2|1|S0_full_support,4,-0.39999999999999997,-0.6000000000000001,0.19999999999999998
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|3|0|S0_full_support,4,-0.39999999999999997,0.0,0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|3|1|S0_full_support,4,0.6000000000000001,-0.39999999999999997,-0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|4|0|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|4|1|S0_full_support,4,-0.39999999999999997,-0.7999999999999999,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|5|0|S0_full_support,4,-0.19999999999999998,0.19999999999999998,0.19999999999999998
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|5|1|S0_full_support,4,0.39999999999999997,0.6000000000000001,0.0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|6|0|S0_full_support,4,-0.39999999999999997,-0.19999999999999998,0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|6|1|S0_full_support,4,1.0,0.39999999999999997,-0.19999999999999998
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|7|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|7|1|S0_full_support,4,0.39999999999999997,-0.7999999999999999,-1.0
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|8|0|S0_full_support,4,-0.39999999999999997,0.39999999999999997,0.7999999999999999
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|8|1|S0_full_support,4,0.7999999999999999,0.6000000000000001,-0.39999999999999997
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|9|0|S0_full_support,4,0.39999999999999997,0.39999999999999997,-0.19999999999999998
P_F3_target_functional,F3,unexplained_candidate_specific_residual,target_x_trajectory_cell,2|9|1|S0_full_support,4,0.0,0.0,0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,trajectory_template,seed-0|level-0|S0_full_support,36,0.6284538816339438,0.5493658137259213,-0.268983268983269
P_F4_target_architecture,F4,continuous_joint_utility,trajectory_template,seed-0|level-1|S0_full_support,36,0.5667760934643782,0.6795391772424375,-0.11042471042471043
P_F4_target_architecture,F4,continuous_joint_utility,trajectory_template,seed-1|level-0|S0_full_support,36,0.41552424022325973,0.43740748707516625,-0.0344916344916345
P_F4_target_architecture,F4,continuous_joint_utility,trajectory_template,seed-1|level-1|S0_full_support,36,0.6369312083719607,0.6949861750202537,0.007464607464607464
P_F4_target_architecture,F4,continuous_joint_utility,trajectory_template,seed-2|level-0|S0_full_support,36,0.5968458629058836,0.7222401404016408,-0.2918918918918919
P_F4_target_architecture,F4,continuous_joint_utility,trajectory_template,seed-2|level-1|S0_full_support,36,0.6517765406553355,0.567070049691241,-0.2653796653796654
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|1|0|S0_full_support,4,0.7378647873726218,0.9486832980505139,0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|1|1|S0_full_support,4,1.0,1.0,-0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|2|0|S0_full_support,4,0.39999999999999997,1.0,-0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|2|1|S0_full_support,4,0.39999999999999997,0.7999999999999999,-0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|3|0|S0_full_support,4,0.19999999999999998,0.19999999999999998,0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|3|1|S0_full_support,4,1.0,1.0,-0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|4|0|S0_full_support,4,0.0,-0.7999999999999999,0.0
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|4|1|S0_full_support,4,1.0,0.39999999999999997,-1.0
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|5|0|S0_full_support,4,0.7999999999999999,0.39999999999999997,0.0
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|5|1|S0_full_support,4,0.39999999999999997,0.39999999999999997,-0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|6|0|S0_full_support,4,0.19999999999999998,1.0,0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|6|1|S0_full_support,4,-0.632455532033676,0.316227766016838,0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|7|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|7|1|S0_full_support,4,0.39999999999999997,0.19999999999999998,-0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|8|0|S0_full_support,4,0.7999999999999999,0.6000000000000001,-0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|8|1|S0_full_support,4,-0.19999999999999998,0.19999999999999998,0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|9|0|S0_full_support,4,0.7999999999999999,1.0,-0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,0|9|1|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|1|0|S0_full_support,4,0.9486832980505139,0.9486832980505139,-0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|1|1|S0_full_support,4,-1.0,-0.19999999999999998,0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|2|0|S0_full_support,4,0.7999999999999999,1.0,-0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|2|1|S0_full_support,4,0.39999999999999997,-0.19999999999999998,0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|3|0|S0_full_support,4,0.19999999999999998,1.0,-0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|3|1|S0_full_support,4,0.39999999999999997,1.0,0.6000000000000001
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|4|0|S0_full_support,4,0.7999999999999999,0.19999999999999998,-1.0
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|4|1|S0_full_support,4,1.0,1.0,0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|5|0|S0_full_support,4,0.7999999999999999,0.19999999999999998,-0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|5|1|S0_full_support,4,0.7999999999999999,0.39999999999999997,-0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|6|0|S0_full_support,4,1.0,0.39999999999999997,-1.0
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|6|1|S0_full_support,4,0.7999999999999999,0.39999999999999997,0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|7|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|7|1|S0_full_support,4,1.0,1.0,-0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|8|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|8|1|S0_full_support,4,-0.39999999999999997,0.19999999999999998,0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|9|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,1|9|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.6000000000000001
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|1|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|1|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|2|0|S0_full_support,4,0.19999999999999998,0.7999999999999999,-0.19999999999999998
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|2|1|S0_full_support,4,0.7999999999999999,1.0,-0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|3|0|S0_full_support,4,-0.10540925533894598,0.632455532033676,0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|3|1|S0_full_support,4,0.6000000000000001,0.39999999999999997,-0.6000000000000001
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|4|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,-1.0
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|4|1|S0_full_support,4,0.39999999999999997,0.19999999999999998,1.0
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|5|0|S0_full_support,4,1.0,1.0,-0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|5|1|S0_full_support,4,1.0,1.0,-0.6000000000000001
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|6|0|S0_full_support,4,1.0,1.0,-1.0
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|6|1|S0_full_support,4,1.0,0.7999999999999999,-0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|7|0|S0_full_support,4,0.39999999999999997,-0.39999999999999997,-0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|7|1|S0_full_support,4,1.0,0.7999999999999999,-1.0
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|8|0|S0_full_support,4,-0.39999999999999997,0.7999999999999999,0.39999999999999997
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|8|1|S0_full_support,4,0.9486832980505139,0.9486832980505139,-0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|9|0|S0_full_support,4,-0.7999999999999999,0.6000000000000001,0.7999999999999999
P_F4_target_architecture,F4,continuous_joint_utility,target_x_trajectory_cell,2|9|1|S0_full_support,4,1.0,0.39999999999999997,-0.7999999999999999
P_F4_target_architecture,F4,bAcc,trajectory_template,seed-0|level-0|S0_full_support,36,0.5230373230373231,0.35083655083655085,0.10373230373230374
P_F4_target_architecture,F4,bAcc,trajectory_template,seed-0|level-1|S0_full_support,36,0.22471042471042474,0.5132561132561133,0.5011583011583012
P_F4_target_architecture,F4,bAcc,trajectory_template,seed-1|level-0|S0_full_support,36,0.22316602316602321,0.40952380952380957,0.3428571428571429
P_F4_target_architecture,F4,bAcc,trajectory_template,seed-1|level-1|S0_full_support,36,0.4411840411840412,0.383011583011583,0.2808236808236808
P_F4_target_architecture,F4,bAcc,trajectory_template,seed-2|level-0|S0_full_support,36,0.33333333333333337,0.5822393822393823,0.3603603603603604
P_F4_target_architecture,F4,bAcc,trajectory_template,seed-2|level-1|S0_full_support,36,0.20025740025740027,0.37477477477477483,0.209009009009009
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|1|0|S0_full_support,4,0.7999999999999999,1.0,1.0
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|1|1|S0_full_support,4,0.19999999999999998,0.39999999999999997,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|2|0|S0_full_support,4,-0.19999999999999998,0.7999999999999999,0.7999999999999999
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|2|1|S0_full_support,4,0.19999999999999998,0.19999999999999998,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|3|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.7999999999999999
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|3|1|S0_full_support,4,1.0,1.0,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|4|0|S0_full_support,4,0.7999999999999999,0.39999999999999997,-0.6000000000000001
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|4|1|S0_full_support,4,-0.19999999999999998,0.0,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|5|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|5|1|S0_full_support,4,-0.39999999999999997,0.19999999999999998,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|6|0|S0_full_support,4,0.0,0.19999999999999998,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|6|1|S0_full_support,4,-0.39999999999999997,0.19999999999999998,0.7999999999999999
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|7|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|7|1|S0_full_support,4,-0.39999999999999997,0.39999999999999997,0.0
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|8|0|S0_full_support,4,0.7999999999999999,0.0,0.0
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|8|1|S0_full_support,4,0.7999999999999999,0.19999999999999998,0.19999999999999998
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|9|0|S0_full_support,4,1.0,1.0,0.7999999999999999
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,0|9|1|S0_full_support,4,-0.39999999999999997,-0.19999999999999998,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,1|1|0|S0_full_support,4,0.39999999999999997,1.0,1.0
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,1|1|1|S0_full_support,4,0.6000000000000001,1.0,0.7999999999999999
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,1|2|0|S0_full_support,4,-0.6000000000000001,-0.19999999999999998,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,1|2|1|S0_full_support,4,0.7999999999999999,-0.7999999999999999,-0.7999999999999999
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,1|3|0|S0_full_support,4,0.19999999999999998,1.0,0.7999999999999999
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,1|3|1|S0_full_support,4,0.39999999999999997,0.19999999999999998,0.39999999999999997
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,1|4|0|S0_full_support,4,0.0,0.39999999999999997,0.19999999999999998
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,1|4|1|S0_full_support,4,0.7999999999999999,1.0,1.0
P_F4_target_architecture,F4,bAcc,target_x_trajectory_cell,1|5|0|S0_full_support,4,0.6000000000000001,0.7999999999999999,0.39999999999999997
