candidate_id,seed,target,level,regime,candidate_order,raw_replay_index,candidate_role,origin,is_erm,selected_oaci,epoch,lambda,R_src,shared_tau,risk_slack_to_tau,feasible,balanced_err,train_surrogate,selection_leakage_point,audit_leakage_point,source_guard_worst_bacc,source_guard_worst_nll,source_guard_worst_ece,source_audit_worst_bacc,source_audit_worst_nll,source_audit_worst_ece,target_worst_bacc,target_worst_nll,target_worst_ece,actual_selector_score_name,actual_selector_score_ucl,actual_selector_score_available,per_candidate_selector_ucl_available,actual_selector_rank_known,actual_selector_rank,actual_selector_relation,selection_reason,selection_status,n_feasible,checkpoint_hash_available,checkpoint_hash_emitted,tie_break_metadata_available
s1_t002_l000_S3_nonestimable_cells_o018,1,2,0,S3_nonestimable_cells,18,19,OACI,OACI,0,1,174,1.7507361754450967,0.9467592495849304,0.9494637292237665,0.0027044796388361325,1,0.3883101851851852,0.6774486905505912,0.5992928828220375,0.6182464052227246,0.4305555555555556,1.273801445917428,0.1288814848316907,0.3454861111111111,1.4733949472754932,0.16953725318892388,0.2847222222222222,1.8705768169519317,0.30694161908634116,selection_bootstrap_ucl,1.04368865323334,1,0,1,1,selected_by_actual_rule,stage2_best,estimable,23,1,0,0
s1_t002_l000_S0_full_support_o019,1,2,0,S0_full_support,19,20,OACI,OACI,0,0,179,1.4278890262755044,0.9354113135788659,0.9494637292237665,0.014052415644900673,1,0.3891782407407407,0.8462501099875228,0.8840618642406639,0.5967320599422182,0.4253472222222222,1.2750034880586236,0.13611406411373853,0.37673611111111116,1.403534851575412,0.11993779226614203,0.2743055555555556,1.60787397730508,0.21561071649086433,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S2_rare_cells_o019,1,2,0,S2_rare_cells,19,20,OACI,OACI,0,0,179,1.4278890262755044,0.9354113135788659,0.9494637292237665,0.014052415644900673,1,0.3891782407407407,0.8462501099875228,0.8840618642406639,0.5967320599422182,0.4253472222222222,1.2750034880586236,0.13611406411373853,0.37673611111111116,1.403534851575412,0.11993779226614203,0.2743055555555556,1.60787397730508,0.21561071649086433,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S3_nonestimable_cells_o019,1,2,0,S3_nonestimable_cells,19,20,OACI,OACI,0,0,179,1.4278890262755044,0.9354113135788659,0.9494637292237665,0.014052415644900673,1,0.3891782407407407,0.8462501099875228,0.8840618642406639,0.5967320599422182,0.4253472222222222,1.2750034880586236,0.13611406411373853,0.37673611111111116,1.403534851575412,0.11993779226614203,0.2743055555555556,1.60787397730508,0.21561071649086433,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S0_full_support_o020,1,2,0,S0_full_support,20,21,OACI,OACI,0,0,189,1.9666068681349138,0.9226518870677358,0.9494637292237665,0.02681184215603072,1,0.3721064814814815,0.6699983409216659,0.7626099356591968,0.6019034846450606,0.4444444444444444,1.2636929108011112,0.12600014463531092,0.36284722222222227,1.4846039063301923,0.1745584907793205,0.2638888888888889,1.9858196601717313,0.3488018926184769,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S2_rare_cells_o020,1,2,0,S2_rare_cells,20,21,OACI,OACI,0,0,189,1.9666068681349138,0.9226518870677358,0.9494637292237665,0.02681184215603072,1,0.3721064814814815,0.6699983409216659,0.7626099356591968,0.6019034846450606,0.4444444444444444,1.2636929108011112,0.12600014463531092,0.36284722222222227,1.4846039063301923,0.1745584907793205,0.2638888888888889,1.9858196601717313,0.3488018926184769,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S3_nonestimable_cells_o020,1,2,0,S3_nonestimable_cells,20,21,OACI,OACI,0,0,189,1.9666068681349138,0.9226518870677358,0.9494637292237665,0.02681184215603072,1,0.3721064814814815,0.6699983409216659,0.7626099356591968,0.6019034846450606,0.4444444444444444,1.2636929108011112,0.12600014463531092,0.36284722222222227,1.4846039063301923,0.1745584907793205,0.2638888888888889,1.9858196601717313,0.3488018926184769,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S0_full_support_o021,1,2,0,S0_full_support,21,22,OACI,OACI,0,0,194,1.682354216119297,0.9257725334081678,0.9494637292237665,0.023691195815598753,1,0.3776041666666667,0.7532954147627609,0.9097743171178062,0.580071099144384,0.4618055555555556,1.2255183772186038,0.12985220119581434,0.3350694444444444,1.4561691355600581,0.18811734335583902,0.265625,1.8478692694865875,0.291627557770263,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S2_rare_cells_o021,1,2,0,S2_rare_cells,21,22,OACI,OACI,0,0,194,1.682354216119297,0.9257725334081678,0.9494637292237665,0.023691195815598753,1,0.3776041666666667,0.7532954147627609,0.9097743171178062,0.580071099144384,0.4618055555555556,1.2255183772186038,0.12985220119581434,0.3350694444444444,1.4561691355600581,0.18811734335583902,0.265625,1.8478692694865875,0.291627557770263,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S3_nonestimable_cells_o021,1,2,0,S3_nonestimable_cells,21,22,OACI,OACI,0,0,194,1.682354216119297,0.9257725334081678,0.9494637292237665,0.023691195815598753,1,0.3776041666666667,0.7532954147627609,0.9097743171178062,0.580071099144384,0.4618055555555556,1.2255183772186038,0.12985220119581434,0.3350694444444444,1.4561691355600581,0.18811734335583902,0.265625,1.8478692694865875,0.291627557770263,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S0_full_support_o022,1,2,0,S0_full_support,22,23,OACI,OACI,0,0,199,1.4037875986642625,0.9105843807627496,0.9494637292237665,0.03887934846101693,1,0.36429398148148145,0.7657197794487731,0.8776200553730403,0.5773945890510871,0.4878472222222222,1.2035396677711043,0.16411922030296902,0.3194444444444444,1.491562589396897,0.20966681623749886,0.296875,1.9370633182575818,0.2859687448630198,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S2_rare_cells_o022,1,2,0,S2_rare_cells,22,23,OACI,OACI,0,0,199,1.4037875986642625,0.9105843807627496,0.9494637292237665,0.03887934846101693,1,0.36429398148148145,0.7657197794487731,0.8776200553730403,0.5773945890510871,0.4878472222222222,1.2035396677711043,0.16411922030296902,0.3194444444444444,1.491562589396897,0.20966681623749886,0.296875,1.9370633182575818,0.2859687448630198,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l000_S3_nonestimable_cells_o022,1,2,0,S3_nonestimable_cells,22,23,OACI,OACI,0,0,199,1.4037875986642625,0.9105843807627496,0.9494637292237665,0.03887934846101693,1,0.36429398148148145,0.7657197794487731,0.8776200553730403,0.5773945890510871,0.4878472222222222,1.2035396677711043,0.16411922030296902,0.3194444444444444,1.491562589396897,0.20966681623749886,0.296875,1.9370633182575818,0.2859687448630198,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s1_t002_l001_S0_full_support_erm,1,2,1,S0_full_support,-1,0,ERM,ERM,1,0,199,0.0,0.7105454246066816,0.7405454246066816,0.030000000000000027,1,0.2831018518518518,0.0,1.5162441820894705,0.6685158030700369,,1.0180230760559137,0.09391881303509449,0.28125,1.7607611084179202,0.31553157403913484,0.2864583333333333,1.8066661731134863,0.2917598962979635,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_erm,1,2,1,S2_rare_cells,-1,0,ERM,ERM,1,0,199,0.0,0.7105454246066816,0.7405454246066816,0.030000000000000027,1,0.2831018518518518,0.0,1.5162441820894705,0.6685158030700369,,1.0180230760559137,0.09391881303509449,0.28125,1.7607611084179202,0.31553157403913484,0.2864583333333333,1.8066661731134863,0.2917598962979635,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_erm,1,2,1,S3_nonestimable_cells,-1,0,ERM,ERM,1,0,199,0.0,0.7105454246066816,0.7405454246066816,0.030000000000000027,1,0.2831018518518518,0.0,1.5162441820894705,0.6685158030700369,,1.0180230760559137,0.09391881303509449,0.28125,1.7607611084179202,0.31553157403913484,0.2864583333333333,1.8066661731134863,0.2917598962979635,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o000,1,2,1,S0_full_support,0,1,OACI,OACI,0,0,4,12.06247426811159,0.7123791732408715,0.7405454246066816,0.02816625136581008,1,0.2690972222222222,1.2095838882230114,1.2004653372479563,0.6568568138612055,,1.010914710989817,0.11787167895067778,0.30208333333333337,1.7223419493856276,0.2688166089687649,0.2690972222222222,1.9550847688918114,0.33202944587074257,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o000,1,2,1,S2_rare_cells,0,1,OACI,OACI,0,0,4,12.06247426811159,0.7123791732408715,0.7405454246066816,0.02816625136581008,1,0.2690972222222222,1.2095838882230114,1.2004653372479563,0.6568568138612055,,1.010914710989817,0.11787167895067778,0.30208333333333337,1.7223419493856276,0.2688166089687649,0.2690972222222222,1.9550847688918114,0.33202944587074257,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o000,1,2,1,S3_nonestimable_cells,0,1,OACI,OACI,0,0,4,12.06247426811159,0.7123791732408715,0.7405454246066816,0.02816625136581008,1,0.2690972222222222,1.2095838882230114,1.2004653372479563,0.6568568138612055,,1.010914710989817,0.11787167895067778,0.30208333333333337,1.7223419493856276,0.2688166089687649,0.2690972222222222,1.9550847688918114,0.33202944587074257,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o001,1,2,1,S0_full_support,1,2,OACI,OACI,0,0,9,11.504670959491133,0.6720083390767151,0.7405454246066816,0.06853708552996651,1,0.2607638888888889,1.5093924705140185,1.1721746518034295,0.6585802405498566,,1.0571785213710365,0.1105199315945414,0.2881944444444444,1.8143057901663755,0.3241028666697572,0.27604166666666663,2.0133531644414067,0.33132042421591795,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o001,1,2,1,S2_rare_cells,1,2,OACI,OACI,0,0,9,11.504670959491133,0.6720083390767151,0.7405454246066816,0.06853708552996651,1,0.2607638888888889,1.5093924705140185,1.1721746518034295,0.6585802405498566,,1.0571785213710365,0.1105199315945414,0.2881944444444444,1.8143057901663755,0.3241028666697572,0.27604166666666663,2.0133531644414067,0.33132042421591795,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o001,1,2,1,S3_nonestimable_cells,1,2,OACI,OACI,0,0,9,11.504670959491133,0.6720083390767151,0.7405454246066816,0.06853708552996651,1,0.2607638888888889,1.5093924705140185,1.1721746518034295,0.6585802405498566,,1.0571785213710365,0.1105199315945414,0.2881944444444444,1.8143057901663755,0.3241028666697572,0.27604166666666663,2.0133531644414067,0.33132042421591795,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o002,1,2,1,S0_full_support,2,3,OACI,OACI,0,1,14,6.0287557116926065,0.5754349892233828,0.7405454246066816,0.16511043538329884,1,0.2222800925925926,1.6186077365852785,1.0239074940629909,0.639555783898317,,0.8380461444390384,0.09796901488407772,0.29861111111111116,1.882411888594144,0.3393432530306199,0.2673611111111111,2.0499453113938437,0.37266163558826715,selection_bootstrap_ucl,1.264243427796825,1,0,1,1,selected_by_actual_rule,stage2_best,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o002,1,2,1,S2_rare_cells,2,3,OACI,OACI,0,1,14,6.0287557116926065,0.5754349892233828,0.7405454246066816,0.16511043538329884,1,0.2222800925925926,1.6186077365852785,1.0239074940629909,0.639555783898317,,0.8380461444390384,0.09796901488407772,0.29861111111111116,1.882411888594144,0.3393432530306199,0.2673611111111111,2.0499453113938437,0.37266163558826715,selection_bootstrap_ucl,1.264243427796825,1,0,1,1,selected_by_actual_rule,stage2_best,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o002,1,2,1,S3_nonestimable_cells,2,3,OACI,OACI,0,1,14,6.0287557116926065,0.5754349892233828,0.7405454246066816,0.16511043538329884,1,0.2222800925925926,1.6186077365852785,1.0239074940629909,0.639555783898317,,0.8380461444390384,0.09796901488407772,0.29861111111111116,1.882411888594144,0.3393432530306199,0.2673611111111111,2.0499453113938437,0.37266163558826715,selection_bootstrap_ucl,1.264243427796825,1,0,1,1,selected_by_actual_rule,stage2_best,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o003,1,2,1,S0_full_support,3,4,OACI,OACI,0,0,19,1.4472223440935628,0.7117760273628375,0.7405454246066816,0.028769397243844086,1,0.28177083333333336,1.0256456811182093,1.268746961332773,0.6199861022000601,,1.0548876087301657,0.08697938963396175,0.2899305555555556,1.7737330578317958,0.30327312326551453,0.2621527777777778,2.2792608320218104,0.4373384477644729,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o003,1,2,1,S2_rare_cells,3,4,OACI,OACI,0,0,19,1.4472223440935628,0.7117760273628375,0.7405454246066816,0.028769397243844086,1,0.28177083333333336,1.0256456811182093,1.268746961332773,0.6199861022000601,,1.0548876087301657,0.08697938963396175,0.2899305555555556,1.7737330578317958,0.30327312326551453,0.2621527777777778,2.2792608320218104,0.4373384477644729,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o003,1,2,1,S3_nonestimable_cells,3,4,OACI,OACI,0,0,19,1.4472223440935628,0.7117760273628375,0.7405454246066816,0.028769397243844086,1,0.28177083333333336,1.0256456811182093,1.268746961332773,0.6199861022000601,,1.0548876087301657,0.08697938963396175,0.2899305555555556,1.7737330578317958,0.30327312326551453,0.2621527777777778,2.2792608320218104,0.4373384477644729,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o004,1,2,1,S0_full_support,4,5,OACI,OACI,0,0,24,1.472975687893102,0.7315388306557368,0.7405454246066816,0.00900659395094483,1,0.28304398148148147,0.8785837203465294,1.2673598331512814,0.6432935058037793,,1.0558964280488046,0.13853582329444442,0.28125,1.7346161683360442,0.31010522778917987,0.29687499999999994,1.8967507178028802,0.30316749070689,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o004,1,2,1,S2_rare_cells,4,5,OACI,OACI,0,0,24,1.472975687893102,0.7315388306557368,0.7405454246066816,0.00900659395094483,1,0.28304398148148147,0.8785837203465294,1.2673598331512814,0.6432935058037793,,1.0558964280488046,0.13853582329444442,0.28125,1.7346161683360442,0.31010522778917987,0.29687499999999994,1.8967507178028802,0.30316749070689,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o004,1,2,1,S3_nonestimable_cells,4,5,OACI,OACI,0,0,24,1.472975687893102,0.7315388306557368,0.7405454246066816,0.00900659395094483,1,0.28304398148148147,0.8785837203465294,1.2673598331512814,0.6432935058037793,,1.0558964280488046,0.13853582329444442,0.28125,1.7346161683360442,0.31010522778917987,0.29687499999999994,1.8967507178028802,0.30316749070689,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o005,1,2,1,S0_full_support,5,6,OACI,OACI,0,0,29,2.5861318226306684,0.7320309497726334,0.7405454246066816,0.008514474834048213,1,0.29421296296296295,0.8489890679918122,1.2398722432850233,0.6483799581519799,,1.0655693528219612,0.08837208693449966,0.2552083333333333,1.9056589374313617,0.3702586389439289,0.28645833333333337,1.7738266439570942,0.2591599251410642,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o005,1,2,1,S2_rare_cells,5,6,OACI,OACI,0,0,29,2.5861318226306684,0.7320309497726334,0.7405454246066816,0.008514474834048213,1,0.29421296296296295,0.8489890679918122,1.2398722432850233,0.6483799581519799,,1.0655693528219612,0.08837208693449966,0.2552083333333333,1.9056589374313617,0.3702586389439289,0.28645833333333337,1.7738266439570942,0.2591599251410642,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o005,1,2,1,S3_nonestimable_cells,5,6,OACI,OACI,0,0,29,2.5861318226306684,0.7320309497726334,0.7405454246066816,0.008514474834048213,1,0.29421296296296295,0.8489890679918122,1.2398722432850233,0.6483799581519799,,1.0655693528219612,0.08837208693449966,0.2552083333333333,1.9056589374313617,0.3702586389439289,0.28645833333333337,1.7738266439570942,0.2591599251410642,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o006,1,2,1,S0_full_support,6,7,OACI,OACI,0,0,34,1.9554469151562497,0.7338276369451756,0.7405454246066816,0.006717787661505992,1,0.28663194444444445,1.0064947962961983,1.2698234423554826,0.6516373098958947,,1.0695797795627204,0.11729764602620496,0.2986111111111111,1.8518662388092713,0.3193752689059406,0.28645833333333337,2.136945198218668,0.3323117345052783,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o006,1,2,1,S2_rare_cells,6,7,OACI,OACI,0,0,34,1.9554469151562497,0.7338276369451756,0.7405454246066816,0.006717787661505992,1,0.28663194444444445,1.0064947962961983,1.2698234423554826,0.6516373098958947,,1.0695797795627204,0.11729764602620496,0.2986111111111111,1.8518662388092713,0.3193752689059406,0.28645833333333337,2.136945198218668,0.3323117345052783,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o006,1,2,1,S3_nonestimable_cells,6,7,OACI,OACI,0,0,34,1.9554469151562497,0.7338276369451756,0.7405454246066816,0.006717787661505992,1,0.28663194444444445,1.0064947962961983,1.2698234423554826,0.6516373098958947,,1.0695797795627204,0.11729764602620496,0.2986111111111111,1.8518662388092713,0.3193752689059406,0.28645833333333337,2.136945198218668,0.3323117345052783,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o007,1,2,1,S0_full_support,7,8,OACI,OACI,0,0,94,19.62098708632549,0.7188524035775656,0.7405454246066816,0.021693021029115966,1,0.27783564814814815,1.713331625723828,1.4236299390195404,0.6681601841415816,,1.041221331004266,0.1487904561972171,0.3038194444444444,1.575934265622162,0.23851180042671574,0.3038194444444445,1.8188836345021018,0.2832459962313982,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o007,1,2,1,S2_rare_cells,7,8,OACI,OACI,0,0,94,19.62098708632549,0.7188524035775656,0.7405454246066816,0.021693021029115966,1,0.27783564814814815,1.713331625723828,1.4236299390195404,0.6681601841415816,,1.041221331004266,0.1487904561972171,0.3038194444444444,1.575934265622162,0.23851180042671574,0.3038194444444445,1.8188836345021018,0.2832459962313982,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o007,1,2,1,S3_nonestimable_cells,7,8,OACI,OACI,0,0,94,19.62098708632549,0.7188524035775656,0.7405454246066816,0.021693021029115966,1,0.27783564814814815,1.713331625723828,1.4236299390195404,0.6681601841415816,,1.041221331004266,0.1487904561972171,0.3038194444444444,1.575934265622162,0.23851180042671574,0.3038194444444445,1.8188836345021018,0.2832459962313982,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o008,1,2,1,S0_full_support,8,9,OACI,OACI,0,0,99,18.20595308509458,0.7004366321973874,0.7405454246066816,0.040108792409294214,1,0.2793402777777778,1.680180536415452,1.4014184512130685,0.665959986657001,,1.0398731966756602,0.1053835151753945,0.3003472222222222,1.7407724022021087,0.2855826405313547,0.2934027777777778,1.9323409447006081,0.31779332030507146,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o008,1,2,1,S2_rare_cells,8,9,OACI,OACI,0,0,99,18.20595308509458,0.7004366321973874,0.7405454246066816,0.040108792409294214,1,0.2793402777777778,1.680180536415452,1.4014184512130685,0.665959986657001,,1.0398731966756602,0.1053835151753945,0.3003472222222222,1.7407724022021087,0.2855826405313547,0.2934027777777778,1.9323409447006081,0.31779332030507146,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o008,1,2,1,S3_nonestimable_cells,8,9,OACI,OACI,0,0,99,18.20595308509458,0.7004366321973874,0.7405454246066816,0.040108792409294214,1,0.2793402777777778,1.680180536415452,1.4014184512130685,0.665959986657001,,1.0398731966756602,0.1053835151753945,0.3003472222222222,1.7407724022021087,0.2855826405313547,0.2934027777777778,1.9323409447006081,0.31779332030507146,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o009,1,2,1,S0_full_support,9,10,OACI,OACI,0,0,104,14.268000882098681,0.6308824335915064,0.7405454246066816,0.10966299101517518,1,0.23883101851851854,1.7400908407868942,1.4132998042338558,0.6704435300431103,,0.9736040410563533,0.15080141089627744,0.3055555555555555,1.616183370534795,0.2603515386596798,0.296875,2.0386007322015343,0.3097958819478864,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o009,1,2,1,S2_rare_cells,9,10,OACI,OACI,0,0,104,14.268000882098681,0.6308824335915064,0.7405454246066816,0.10966299101517518,1,0.23883101851851854,1.7400908407868942,1.4132998042338558,0.6704435300431103,,0.9736040410563533,0.15080141089627744,0.3055555555555555,1.616183370534795,0.2603515386596798,0.296875,2.0386007322015343,0.3097958819478864,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o009,1,2,1,S3_nonestimable_cells,9,10,OACI,OACI,0,0,104,14.268000882098681,0.6308824335915064,0.7405454246066816,0.10966299101517518,1,0.23883101851851854,1.7400908407868942,1.4132998042338558,0.6704435300431103,,0.9736040410563533,0.15080141089627744,0.3055555555555555,1.616183370534795,0.2603515386596798,0.296875,2.0386007322015343,0.3097958819478864,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o010,1,2,1,S0_full_support,10,11,OACI,OACI,0,0,109,8.064915450285469,0.6064202051125567,0.7405454246066816,0.13412521949412493,1,0.22332175925925926,1.7393941290253738,1.4567123167114315,0.6730989529960069,,0.9734369294875651,0.13294816634662873,0.3038194444444445,1.7887858288663847,0.30419334513339785,0.2881944444444444,1.9088659886288966,0.2905358471038631,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o010,1,2,1,S2_rare_cells,10,11,OACI,OACI,0,0,109,8.064915450285469,0.6064202051125567,0.7405454246066816,0.13412521949412493,1,0.22332175925925926,1.7393941290253738,1.4567123167114315,0.6730989529960069,,0.9734369294875651,0.13294816634662873,0.3038194444444445,1.7887858288663847,0.30419334513339785,0.2881944444444444,1.9088659886288966,0.2905358471038631,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o010,1,2,1,S3_nonestimable_cells,10,11,OACI,OACI,0,0,109,8.064915450285469,0.6064202051125567,0.7405454246066816,0.13412521949412493,1,0.22332175925925926,1.7393941290253738,1.4567123167114315,0.6730989529960069,,0.9734369294875651,0.13294816634662873,0.3038194444444445,1.7887858288663847,0.30419334513339785,0.2881944444444444,1.9088659886288966,0.2905358471038631,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o011,1,2,1,S0_full_support,11,12,OACI,OACI,0,0,114,0.25750111270583215,0.5716524128302337,0.7405454246066816,0.1688930117764479,1,0.2185763888888889,1.7458961207955386,1.4481715335819918,0.6739880317659073,,0.9058734329252274,0.15151250592787335,0.3194444444444444,1.6843354456213442,0.2693187468067807,0.30034722222222227,1.9496157317218055,0.29692827125439075,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o011,1,2,1,S2_rare_cells,11,12,OACI,OACI,0,0,114,0.25750111270583215,0.5716524128302337,0.7405454246066816,0.1688930117764479,1,0.2185763888888889,1.7458961207955386,1.4481715335819918,0.6739880317659073,,0.9058734329252274,0.15151250592787335,0.3194444444444444,1.6843354456213442,0.2693187468067807,0.30034722222222227,1.9496157317218055,0.29692827125439075,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o011,1,2,1,S3_nonestimable_cells,11,12,OACI,OACI,0,0,114,0.25750111270583215,0.5716524128302337,0.7405454246066816,0.1688930117764479,1,0.2185763888888889,1.7458961207955386,1.4481715335819918,0.6739880317659073,,0.9058734329252274,0.15151250592787335,0.3194444444444444,1.6843354456213442,0.2693187468067807,0.30034722222222227,1.9496157317218055,0.29692827125439075,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S0_full_support_o012,1,2,1,S0_full_support,12,13,OACI,OACI,0,0,119,0.0,0.5722236473444017,0.7405454246066816,0.16832177726227993,1,0.21591435185185187,1.7460912699999827,1.447652977008035,0.6740243553544942,,0.9045225368532753,0.14510293667499832,0.3055555555555555,1.7060389864530656,0.28810620046882884,0.31250000000000006,1.9147562060899206,0.28506563957686415,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S2_rare_cells_o012,1,2,1,S2_rare_cells,12,13,OACI,OACI,0,0,119,0.0,0.5722236473444017,0.7405454246066816,0.16832177726227993,1,0.21591435185185187,1.7460912699999827,1.447652977008035,0.6740243553544942,,0.9045225368532753,0.14510293667499832,0.3055555555555555,1.7060389864530656,0.28810620046882884,0.31250000000000006,1.9147562060899206,0.28506563957686415,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
s1_t002_l001_S3_nonestimable_cells_o012,1,2,1,S3_nonestimable_cells,12,13,OACI,OACI,0,0,119,0.0,0.5722236473444017,0.7405454246066816,0.16832177726227993,1,0.21591435185185187,1.7460912699999827,1.447652977008035,0.6740243553544942,,0.9045225368532753,0.14510293667499832,0.3055555555555555,1.7060389864530656,0.28810620046882884,0.31250000000000006,1.9147562060899206,0.28506563957686415,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,29,1,0,0
