subject_id,microblock_id,trial_id,C,Y_design
21,9,2629,0,0
21,9,2630,1,1
21,9,2631,0,1
21,9,2632,1,1
21,9,2633,0,0
21,9,2634,0,0
21,9,2635,1,0
21,9,2636,0,1
21,9,2637,1,0
21,9,2638,1,1
21,9,2639,1,0
22,0,2640,1,1
22,0,2641,1,0
22,0,2642,0,1
22,0,2643,0,1
22,0,2644,0,0
22,0,2645,0,0
22,0,2646,1,0
22,0,2647,0,1
22,0,2648,1,0
22,0,2649,1,1
22,0,2650,1,1
22,0,2651,0,0
22,1,2652,0,0
22,1,2653,1,1
22,1,2654,1,1
22,1,2655,0,1
22,1,2656,0,0
22,1,2657,0,1
22,1,2658,0,1
22,1,2659,1,1
22,1,2660,1,0
22,1,2661,1,0
22,1,2662,1,0
22,1,2663,0,0
22,2,2664,1,0
22,2,2665,0,1
22,2,2666,1,0
22,2,2667,0,1
22,2,2668,0,0
22,2,2669,1,0
22,2,2670,1,1
22,2,2671,0,0
22,2,2672,0,0
22,2,2673,1,1
22,2,2674,0,1
22,2,2675,1,1
22,3,2676,1,1
22,3,2677,0,0
22,3,2678,1,1
22,3,2679,1,0
22,3,2680,0,1
22,3,2681,1,0
22,3,2682,0,1
22,3,2683,0,1
22,3,2684,0,0
22,3,2685,0,0
22,3,2686,1,1
22,3,2687,1,0
22,4,2688,1,0
22,4,2689,0,1
22,4,2690,0,1
22,4,2691,1,0
22,4,2692,1,0
22,4,2693,1,1
22,4,2694,0,1
22,4,2695,1,1
22,4,2696,0,0
22,4,2697,1,1
22,4,2698,0,0
22,4,2699,0,0
22,5,2700,0,1
22,5,2701,0,1
22,5,2702,1,1
22,5,2703,0,0
22,5,2704,1,0
22,5,2705,1,0
22,5,2706,1,0
22,5,2707,0,0
22,5,2708,1,1
22,5,2709,1,1
22,5,2710,0,0
22,5,2711,0,1
22,6,2712,0,1
22,6,2713,0,1
22,6,2714,1,1
22,6,2715,0,0
22,6,2716,0,0
22,6,2717,1,1
22,6,2718,0,0
22,6,2719,1,0
22,6,2720,1,0
22,6,2721,1,1
22,6,2722,0,1
22,6,2723,1,0
22,7,2724,0,0
22,7,2725,1,1
22,7,2726,1,1
22,7,2727,0,1
22,7,2728,0,0
22,7,2729,1,0
22,7,2730,1,0
22,7,2731,1,0
22,7,2732,0,0
22,7,2733,0,1
22,7,2734,0,1
22,7,2735,1,1
22,8,2736,0,1
22,8,2737,1,0
22,8,2738,0,1
22,8,2739,1,0
22,8,2740,1,1
22,8,2741,1,1
22,8,2742,0,0
22,8,2743,0,1
22,8,2744,0,0
22,8,2745,1,1
22,8,2746,0,0
22,8,2747,1,0
22,9,2748,0,0
22,9,2749,0,1
22,9,2750,1,1
22,9,2751,1,0
22,9,2752,1,1
22,9,2753,0,0
22,9,2754,1,1
22,9,2755,0,0
22,9,2756,0,1
22,9,2757,0,1
22,9,2758,1,0
22,9,2759,1,0
23,0,2760,1,1
23,0,2761,1,1
23,0,2762,1,1
23,0,2763,1,0
23,0,2764,0,1
23,0,2765,1,0
23,0,2766,0,0
23,0,2767,1,0
23,0,2768,0,1
23,0,2769,0,1
23,0,2770,0,0
23,0,2771,0,0
23,1,2772,1,0
23,1,2773,0,0
23,1,2774,0,1
23,1,2775,0,0
23,1,2776,1,0
23,1,2777,1,1
23,1,2778,1,1
23,1,2779,1,0
23,1,2780,0,1
23,1,2781,0,1
23,1,2782,0,0
23,1,2783,1,1
23,2,2784,0,0
23,2,2785,1,0
23,2,2786,0,0
23,2,2787,1,0
23,2,2788,0,1
23,2,2789,0,1
23,2,2790,1,0
23,2,2791,0,0
23,2,2792,0,1
23,2,2793,1,1
23,2,2794,1,1
23,2,2795,1,1
23,3,2796,1,1
23,3,2797,1,0
23,3,2798,0,1
23,3,2799,1,0
23,3,2800,0,1
23,3,2801,0,0
23,3,2802,0,0
23,3,2803,1,1
23,3,2804,1,1
23,3,2805,1,0
23,3,2806,0,1
23,3,2807,0,0
23,4,2808,0,1
23,4,2809,1,1
23,4,2810,0,0
23,4,2811,1,0
23,4,2812,1,1
23,4,2813,1,0
23,4,2814,0,0
23,4,2815,0,1
23,4,2816,1,0
23,4,2817,0,1
23,4,2818,0,0
23,4,2819,1,1
23,5,2820,1,1
23,5,2821,0,0
23,5,2822,1,0
23,5,2823,0,1
23,5,2824,1,1
23,5,2825,1,0
23,5,2826,0,0
23,5,2827,1,0
23,5,2828,0,0
23,5,2829,0,1
23,5,2830,1,1
23,5,2831,0,1
23,6,2832,0,0
23,6,2833,1,1
23,6,2834,0,1
23,6,2835,0,1
23,6,2836,0,0
23,6,2837,1,1
23,6,2838,1,0
23,6,2839,0,1
23,6,2840,1,1
23,6,2841,0,0
23,6,2842,1,0
23,6,2843,1,0
23,7,2844,1,1
23,7,2845,0,1
23,7,2846,1,1
23,7,2847,1,0
23,7,2848,0,0
23,7,2849,0,0
23,7,2850,0,1
23,7,2851,1,1
23,7,2852,1,0
23,7,2853,1,0
23,7,2854,0,1
23,7,2855,0,0
23,8,2856,0,0
23,8,2857,1,0
23,8,2858,0,0
23,8,2859,1,1
23,8,2860,0,0
23,8,2861,1,1
23,8,2862,0,1
23,8,2863,1,0
23,8,2864,1,0
23,8,2865,1,1
23,8,2866,0,1
23,8,2867,0,1
23,9,2868,0,0
23,9,2869,1,1
23,9,2870,0,0
23,9,2871,1,1
23,9,2872,0,0
23,9,2873,1,1
23,9,2874,1,0
23,9,2875,1,0
23,9,2876,0,1
23,9,2877,1,0
23,9,2878,0,1
23,9,2879,0,1
24,0,2880,0,1
24,0,2881,1,0
24,0,2882,1,1
24,0,2883,0,1
24,0,2884,1,1
24,0,2885,0,0
24,0,2886,0,0
24,0,2887,0,0
24,0,2888,0,1
24,0,2889,1,1
24,0,2890,1,0
24,0,2891,1,0
24,1,2892,0,1
24,1,2893,0,1
24,1,2894,1,0
24,1,2895,1,1
24,1,2896,1,1
24,1,2897,0,0
24,1,2898,1,1
24,1,2899,1,0
24,1,2900,0,0
24,1,2901,0,1
24,1,2902,1,0
24,1,2903,0,0
24,2,2904,0,0
24,2,2905,1,1
24,2,2906,0,0
24,2,2907,0,1
24,2,2908,1,1
24,2,2909,0,1
24,2,2910,1,0
24,2,2911,0,1
24,2,2912,1,0
24,2,2913,0,0
24,2,2914,1,1
24,2,2915,1,0
24,3,2916,1,1
24,3,2917,1,1
24,3,2918,0,1
24,3,2919,1,0
24,3,2920,0,0
24,3,2921,0,1
24,3,2922,0,1
24,3,2923,1,1
24,3,2924,1,0
24,3,2925,0,0
24,3,2926,1,0
24,3,2927,0,0
24,4,2928,0,1
24,4,2929,1,0
24,4,2930,1,1
24,4,2931,0,0
24,4,2932,0,1
24,4,2933,1,1
24,4,2934,0,1
24,4,2935,0,0
24,4,2936,1,0
24,4,2937,0,0
24,4,2938,1,0
24,4,2939,1,1
24,5,2940,1,0
24,5,2941,1,0
24,5,2942,0,1
24,5,2943,0,0
24,5,2944,1,1
24,5,2945,0,0
24,5,2946,1,1
24,5,2947,0,0
24,5,2948,0,1
24,5,2949,1,0
24,5,2950,1,1
24,5,2951,0,1
24,6,2952,0,1
24,6,2953,1,0
24,6,2954,0,1
24,6,2955,1,0
24,6,2956,0,0
24,6,2957,1,1
24,6,2958,1,1
24,6,2959,0,0
24,6,2960,1,0
24,6,2961,0,1
24,6,2962,1,1
24,6,2963,0,0
24,7,2964,1,1
24,7,2965,1,0
24,7,2966,0,0
24,7,2967,1,0
24,7,2968,1,0
24,7,2969,0,1
24,7,2970,1,1
24,7,2971,0,1
24,7,2972,0,1
24,7,2973,0,0
24,7,2974,1,1
24,7,2975,0,0
24,8,2976,0,0
24,8,2977,0,0
24,8,2978,0,1
24,8,2979,1,0
24,8,2980,0,1
24,8,2981,1,0
24,8,2982,1,0
24,8,2983,1,1
24,8,2984,1,1
24,8,2985,0,1
24,8,2986,0,0
24,8,2987,1,1
24,9,2988,0,0
24,9,2989,0,1
24,9,2990,0,1
24,9,2991,0,0
24,9,2992,0,0
24,9,2993,1,0
24,9,2994,1,0
24,9,2995,1,1
24,9,2996,1,1
24,9,2997,1,0
24,9,2998,1,1
24,9,2999,0,1
25,0,3000,0,0
25,0,3001,1,0
25,0,3002,1,1
25,0,3003,0,0
25,0,3004,1,1
25,0,3005,1,0
25,0,3006,1,0
25,0,3007,0,1
25,0,3008,0,1
25,0,3009,1,1
25,0,3010,0,0
25,0,3011,0,1
25,1,3012,0,0
25,1,3013,0,1
25,1,3014,0,0
25,1,3015,1,0
25,1,3016,1,0
25,1,3017,1,0
25,1,3018,0,1
25,1,3019,0,1
25,1,3020,1,1
25,1,3021,1,1
25,1,3022,0,0
25,1,3023,1,1
25,2,3024,1,1
25,2,3025,1,0
25,2,3026,0,0
25,2,3027,0,1
25,2,3028,0,1
25,2,3029,1,0
25,2,3030,0,1
25,2,3031,0,0
25,2,3032,1,1
25,2,3033,1,1
25,2,3034,0,0
25,2,3035,1,0
25,3,3036,1,0
25,3,3037,0,1
25,3,3038,0,1
25,3,3039,1,1
25,3,3040,0,0
25,3,3041,0,0
25,3,3042,1,0
25,3,3043,0,1
25,3,3044,1,1
25,3,3045,0,0
25,3,3046,1,1
25,3,3047,1,0
25,4,3048,0,0
25,4,3049,0,1
25,4,3050,0,0
25,4,3051,0,1
25,4,3052,1,0
25,4,3053,1,1
25,4,3054,1,0
25,4,3055,0,1
25,4,3056,1,1
25,4,3057,1,0
25,4,3058,1,1
25,4,3059,0,0
25,5,3060,1,1
25,5,3061,1,1
25,5,3062,0,0
25,5,3063,0,0
25,5,3064,1,0
25,5,3065,1,0
25,5,3066,0,0
25,5,3067,0,1
25,5,3068,0,1
25,5,3069,1,1
25,5,3070,1,0
25,5,3071,0,1
25,6,3072,1,0
25,6,3073,0,0
25,6,3074,0,1
25,6,3075,1,1
25,6,3076,1,0
25,6,3077,0,1
25,6,3078,0,1
25,6,3079,0,0
25,6,3080,1,1
25,6,3081,1,0
25,6,3082,1,1
25,6,3083,0,0
25,7,3084,0,0
25,7,3085,1,1
25,7,3086,1,0
25,7,3087,1,1
25,7,3088,0,1
25,7,3089,0,1
25,7,3090,1,0
25,7,3091,0,0
25,7,3092,1,0
25,7,3093,1,1
25,7,3094,0,0
25,7,3095,0,1
25,8,3096,0,0
25,8,3097,0,0
25,8,3098,1,1
25,8,3099,0,1
25,8,3100,0,1
25,8,3101,0,1
25,8,3102,1,1
25,8,3103,0,0
25,8,3104,1,1
25,8,3105,1,0
25,8,3106,1,0
25,8,3107,1,0
25,9,3108,1,1
25,9,3109,0,0
25,9,3110,1,0
25,9,3111,0,0
25,9,3112,1,1
25,9,3113,0,0
25,9,3114,1,0
25,9,3115,1,0
25,9,3116,0,1
25,9,3117,0,1
25,9,3118,0,1
25,9,3119,1,1
26,0,3120,1,0
26,0,3121,1,0
26,0,3122,0,0
26,0,3123,0,0
26,0,3124,1,1
26,0,3125,1,1
26,0,3126,0,0
26,0,3127,0,1
26,0,3128,1,0
26,0,3129,1,1
26,0,3130,0,1
26,0,3131,0,1
26,1,3132,1,0
26,1,3133,0,1
26,1,3134,0,0
26,1,3135,0,0
26,1,3136,1,0
26,1,3137,1,1
26,1,3138,1,1
26,1,3139,0,1
26,1,3140,1,0
26,1,3141,0,0
26,1,3142,1,1
26,1,3143,0,1
26,2,3144,1,1
26,2,3145,1,0
26,2,3146,1,0
26,2,3147,0,1
26,2,3148,0,1
26,2,3149,1,1
26,2,3150,0,0
26,2,3151,0,0
26,2,3152,1,0
26,2,3153,1,1
26,2,3154,0,1
26,2,3155,0,0
26,3,3156,1,1
26,3,3157,1,1
26,3,3158,0,0
26,3,3159,1,0
26,3,3160,0,1
26,3,3161,0,0
26,3,3162,1,0
26,3,3163,1,1
26,3,3164,0,1
26,3,3165,0,1
26,3,3166,1,0
26,3,3167,0,0
26,4,3168,0,0
26,4,3169,0,1
26,4,3170,0,1
26,4,3171,1,1
26,4,3172,1,0
26,4,3173,1,1
26,4,3174,0,1
26,4,3175,1,1
26,4,3176,0,0
26,4,3177,1,0
26,4,3178,0,0
26,4,3179,1,0
26,5,3180,1,1
26,5,3181,0,0
26,5,3182,0,0
26,5,3183,1,0
26,5,3184,1,0
26,5,3185,0,1
26,5,3186,0,1
26,5,3187,1,0
26,5,3188,1,1
26,5,3189,0,0
26,5,3190,0,1
26,5,3191,1,1
26,6,3192,0,0
26,6,3193,0,1
26,6,3194,1,0
26,6,3195,1,1
26,6,3196,1,0
26,6,3197,1,0
26,6,3198,0,0
26,6,3199,0,1
26,6,3200,0,0
26,6,3201,0,1
26,6,3202,1,1
26,6,3203,1,1
26,7,3204,1,0
26,7,3205,1,0
26,7,3206,0,1
26,7,3207,0,0
26,7,3208,1,1
26,7,3209,1,1
26,7,3210,0,1
26,7,3211,0,0
26,7,3212,1,1
26,7,3213,1,0
26,7,3214,0,0
26,7,3215,0,1
26,8,3216,1,0
26,8,3217,0,0
26,8,3218,0,0
26,8,3219,0,1
26,8,3220,1,1
26,8,3221,0,0
26,8,3222,1,1
26,8,3223,0,1
26,8,3224,1,1
26,8,3225,1,0
26,8,3226,1,0
26,8,3227,0,1
26,9,3228,0,1
26,9,3229,1,0
26,9,3230,0,0
26,9,3231,0,0
26,9,3232,1,1
26,9,3233,0,1
26,9,3234,1,0
26,9,3235,0,0
26,9,3236,1,0
26,9,3237,0,1
26,9,3238,1,1
26,9,3239,1,1
27,0,3240,0,1
27,0,3241,0,0
27,0,3242,1,1
27,0,3243,1,1
27,0,3244,1,0
27,0,3245,0,1
27,0,3246,1,1
27,0,3247,1,0
27,0,3248,0,0
27,0,3249,1,0
27,0,3250,0,0
27,0,3251,0,1
27,1,3252,0,0
27,1,3253,1,1
27,1,3254,0,0
27,1,3255,0,0
27,1,3256,1,0
27,1,3257,1,1
27,1,3258,1,1
27,1,3259,0,1
27,1,3260,1,0
27,1,3261,0,1
27,1,3262,1,0
27,1,3263,0,1
27,2,3264,1,1
27,2,3265,0,0
27,2,3266,0,0
27,2,3267,1,0
27,2,3268,1,0
27,2,3269,1,0
27,2,3270,1,1
27,2,3271,1,1
27,2,3272,0,0
27,2,3273,0,1
27,2,3274,0,1
27,2,3275,0,1
27,3,3276,1,1
27,3,3277,1,1
27,3,3278,0,0
27,3,3279,0,1
27,3,3280,1,0
27,3,3281,1,0
27,3,3282,0,1
27,3,3283,0,0
27,3,3284,0,1
27,3,3285,1,0
27,3,3286,1,1
27,3,3287,0,0
27,4,3288,0,1
27,4,3289,1,0
27,4,3290,0,1
27,4,3291,1,1
27,4,3292,1,0
27,4,3293,0,0
27,4,3294,0,0
27,4,3295,0,1
27,4,3296,1,0
27,4,3297,1,1
27,4,3298,0,0
27,4,3299,1,1
27,5,3300,1,1
27,5,3301,0,0
27,5,3302,0,0
27,5,3303,0,1
27,5,3304,1,1
27,5,3305,1,0
27,5,3306,0,1
27,5,3307,1,1
27,5,3308,0,1
27,5,3309,0,0
27,5,3310,1,0
27,5,3311,1,0
27,6,3312,0,0
27,6,3313,1,1
27,6,3314,1,0
27,6,3315,0,0
27,6,3316,0,1
27,6,3317,1,1
27,6,3318,1,1
27,6,3319,1,0
27,6,3320,0,1
27,6,3321,0,0
27,6,3322,0,1
27,6,3323,1,0
27,7,3324,0,0
27,7,3325,0,1
27,7,3326,1,1
27,7,3327,1,0
27,7,3328,0,1
27,7,3329,1,0
27,7,3330,0,0
27,7,3331,1,1
27,7,3332,0,1
27,7,3333,1,0
27,7,3334,0,0
27,7,3335,1,1
27,8,3336,1,0
27,8,3337,1,1
27,8,3338,1,1
27,8,3339,1,1
27,8,3340,0,0
27,8,3341,1,0
27,8,3342,0,1
27,8,3343,0,1
27,8,3344,0,0
27,8,3345,0,0
27,8,3346,1,0
27,8,3347,0,1
27,9,3348,1,0
27,9,3349,1,1
27,9,3350,1,1
27,9,3351,0,1
27,9,3352,0,1
27,9,3353,1,1
27,9,3354,1,0
27,9,3355,0,0
27,9,3356,0,0
27,9,3357,0,1
27,9,3358,0,0
27,9,3359,1,0
28,0,3360,0,0
28,0,3361,1,1
28,0,3362,0,0
28,0,3363,1,0
28,0,3364,0,1
28,0,3365,1,1
28,0,3366,1,1
28,0,3367,0,1
28,0,3368,1,0
28,0,3369,0,1
28,0,3370,0,0
28,0,3371,1,0
28,1,3372,0,1
28,1,3373,0,0
28,1,3374,0,1
28,1,3375,1,1
28,1,3376,1,0
28,1,3377,0,0
28,1,3378,1,1
28,1,3379,1,0
28,1,3380,0,0
28,1,3381,1,1
28,1,3382,0,1
28,1,3383,1,0
28,2,3384,1,0
28,2,3385,0,0
28,2,3386,1,0
28,2,3387,1,1
28,2,3388,0,0
28,2,3389,1,1
28,2,3390,0,1
28,2,3391,0,1
28,2,3392,1,0
28,2,3393,1,1
28,2,3394,0,1
28,2,3395,0,0
28,3,3396,0,1
28,3,3397,1,0
28,3,3398,1,1
28,3,3399,0,1
28,3,3400,0,1
28,3,3401,0,0
28,3,3402,1,0
28,3,3403,1,1
28,3,3404,1,1
28,3,3405,0,0
28,3,3406,0,0
28,3,3407,1,0
28,4,3408,1,0
28,4,3409,1,1
28,4,3410,0,0
28,4,3411,0,1
28,4,3412,0,0
28,4,3413,1,0
28,4,3414,0,1
28,4,3415,1,1
28,4,3416,0,0
28,4,3417,1,1
28,4,3418,1,0
28,4,3419,0,1
28,5,3420,1,1
28,5,3421,0,0
28,5,3422,0,1
28,5,3423,1,0
28,5,3424,1,1
28,5,3425,0,0
28,5,3426,0,1
28,5,3427,1,0
28,5,3428,1,0
28,5,3429,0,0
28,5,3430,0,1
28,5,3431,1,1
28,6,3432,0,0
28,6,3433,0,1
28,6,3434,1,0
28,6,3435,0,0
28,6,3436,1,0
28,6,3437,1,1
28,6,3438,0,1
28,6,3439,1,1
28,6,3440,0,1
28,6,3441,1,1
28,6,3442,0,0
28,6,3443,1,0
28,7,3444,1,1
28,7,3445,0,0
28,7,3446,1,0
28,7,3447,0,0
28,7,3448,0,1
28,7,3449,1,1
28,7,3450,1,1
28,7,3451,1,0
28,7,3452,0,1
28,7,3453,1,0
28,7,3454,0,1
28,7,3455,0,0
28,8,3456,1,1
28,8,3457,1,1
28,8,3458,0,0
28,8,3459,0,1
28,8,3460,1,0
28,8,3461,0,1
28,8,3462,0,0
28,8,3463,1,1
28,8,3464,0,0
28,8,3465,1,0
28,8,3466,0,1
28,8,3467,1,0
28,9,3468,1,0
28,9,3469,1,0
28,9,3470,1,1
28,9,3471,0,1
28,9,3472,0,1
28,9,3473,0,0
28,9,3474,0,0
28,9,3475,0,1
28,9,3476,1,0
28,9,3477,1,1
28,9,3478,0,0
28,9,3479,1,1
29,0,3480,1,0
29,0,3481,0,1
29,0,3482,0,1
29,0,3483,0,0
29,0,3484,1,0
29,0,3485,0,0
29,0,3486,1,1
29,0,3487,1,1
29,0,3488,0,1
29,0,3489,0,0
29,0,3490,1,0
29,0,3491,1,1
29,1,3492,1,1
29,1,3493,1,1
29,1,3494,1,1
29,1,3495,0,0
29,1,3496,0,1
29,1,3497,1,0
29,1,3498,0,0
29,1,3499,1,0
29,1,3500,0,1
29,1,3501,0,0
29,1,3502,0,1
29,1,3503,1,0
29,2,3504,1,0
29,2,3505,0,0
29,2,3506,0,1
29,2,3507,0,1
29,2,3508,1,1
29,2,3509,1,1
29,2,3510,1,0
29,2,3511,1,0
29,2,3512,0,0
29,2,3513,0,1
29,2,3514,1,1
29,2,3515,0,0
29,3,3516,0,0
29,3,3517,0,1
29,3,3518,1,0
29,3,3519,0,1
29,3,3520,1,0
29,3,3521,1,1
29,3,3522,1,1
29,3,3523,1,0
29,3,3524,0,0
29,3,3525,0,1
29,3,3526,1,1
29,3,3527,0,0
29,4,3528,0,1
29,4,3529,0,1
29,4,3530,0,0
29,4,3531,0,1
29,4,3532,1,1
29,4,3533,1,0
29,4,3534,1,0
29,4,3535,0,0
29,4,3536,1,0
29,4,3537,1,1
29,4,3538,0,0
29,4,3539,1,1
29,5,3540,1,1
29,5,3541,0,1
29,5,3542,1,0
29,5,3543,0,1
29,5,3544,0,1
29,5,3545,1,1
29,5,3546,1,0
29,5,3547,0,0
29,5,3548,0,0
29,5,3549,0,0
29,5,3550,1,1
29,5,3551,1,0
29,6,3552,0,0
29,6,3553,0,1
29,6,3554,1,1
29,6,3555,1,0
29,6,3556,0,0
29,6,3557,1,1
29,6,3558,1,1
29,6,3559,0,1
29,6,3560,0,0
29,6,3561,1,0
29,6,3562,0,1
29,6,3563,1,0
29,7,3564,0,1
29,7,3565,1,1
29,7,3566,1,1
29,7,3567,1,1
29,7,3568,0,1
29,7,3569,0,0
29,7,3570,0,0
29,7,3571,1,0
29,7,3572,1,0
29,7,3573,1,0
29,7,3574,0,0
29,7,3575,0,1
29,8,3576,1,1
29,8,3577,0,1
29,8,3578,0,1
29,8,3579,1,1
29,8,3580,0,0
29,8,3581,0,1
29,8,3582,1,1
29,8,3583,1,0
29,8,3584,1,0
29,8,3585,0,0
29,8,3586,1,0
29,8,3587,0,0
29,9,3588,0,0
29,9,3589,0,1
29,9,3590,1,0
29,9,3591,1,0
29,9,3592,1,1
29,9,3593,0,1
29,9,3594,0,1
29,9,3595,1,1
29,9,3596,0,0
29,9,3597,0,0
29,9,3598,1,0
29,9,3599,1,1
