dataset,backbone,world,alpha,fold,target_subject,intervention,budget,split_id,k,decision_input_hash,audit_idx_hash,audit_label_hash,audit_delta_bacc,audit_delta_nll,specificity_flag
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,8,1,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,8,2,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,8,4,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,8,8,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,8,16,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,9,1,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,9,2,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,9,4,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,9,8,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,9,16,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,10,1,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,10,2,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,10,4,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,10,8,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B2_k_labels_per_class,10,16,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,1,1,f54b79d085148666,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,2,1,f54b79d085148666,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,3,1,f54b79d085148666,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,4,1,f54b79d085148666,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,5,1,f54b79d085148666,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,6,1,f54b79d085148666,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,7,1,f54b79d085148666,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,8,1,f54b79d085148666,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,9,1,f54b79d085148666,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B3_sequential_calibration,10,1,f54b79d085148666,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,alpha_leace,B4_oracle_selector,1,,0a34384197d44b93,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B0_source_only,1,,c591269679b6bf25,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B1_unlabeled_target,1,,c4afdf47104286c4,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,1,1,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,1,2,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,1,4,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,1,8,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,1,16,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,2,1,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,2,2,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,2,4,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,2,8,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,2,16,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,3,1,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,3,2,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,3,4,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,3,8,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,3,16,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,4,1,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,4,2,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,4,4,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,4,8,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,4,16,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,5,1,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,5,2,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,5,4,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,5,8,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,5,16,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,6,1,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,6,2,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,6,4,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,6,8,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,6,16,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,7,1,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,7,2,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,7,4,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,7,8,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,7,16,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,8,1,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,8,2,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,8,4,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,8,8,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,8,16,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,9,1,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,9,2,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,9,4,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,9,8,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,9,16,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,10,1,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,10,2,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,10,4,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,10,8,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B2_k_labels_per_class,10,16,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,1,1,f54b79d085148666,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,2,1,f54b79d085148666,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,3,1,f54b79d085148666,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,4,1,f54b79d085148666,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,5,1,f54b79d085148666,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,6,1,f54b79d085148666,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,7,1,f54b79d085148666,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,8,1,f54b79d085148666,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,9,1,f54b79d085148666,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B3_sequential_calibration,10,1,f54b79d085148666,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,1.0,5,5,random_k,B4_oracle_selector,1,,0a34384197d44b93,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B0_source_only,1,,c591269679b6bf25,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B1_unlabeled_target,1,,c4afdf47104286c4,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,1,1,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,1,2,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,1,4,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,1,8,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,1,16,1fcb732acd60d046,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,2,1,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,2,2,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,2,4,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,2,8,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,2,16,1fcb732acd60d046,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,3,1,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,3,2,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,3,4,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,3,8,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,3,16,1fcb732acd60d046,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,4,1,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,4,2,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,4,4,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,4,8,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,4,16,1fcb732acd60d046,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,5,1,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,5,2,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,5,4,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,5,8,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,5,16,1fcb732acd60d046,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,6,1,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,6,2,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,6,4,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,6,8,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,6,16,1fcb732acd60d046,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,7,1,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,7,2,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,7,4,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,7,8,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,7,16,1fcb732acd60d046,6bdd25016b3d21e2,e1c17284f3d3deaa,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,8,1,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,8,2,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,8,4,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,8,8,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,8,16,1fcb732acd60d046,def68a7eae14a5ab,819a5911f530929d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,9,1,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,9,2,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,9,4,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,9,8,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,9,16,1fcb732acd60d046,7c94992b62090605,e77f0269664e8f88,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,10,1,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,10,2,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,10,4,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,10,8,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B2_k_labels_per_class,10,16,1fcb732acd60d046,95cb8363d9f9ab7d,fb0fd5691bf8a1b0,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B3_sequential_calibration,1,1,f54b79d085148666,45d13cbb1a295a84,cf2bf535ba5bc960,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B3_sequential_calibration,2,1,f54b79d085148666,736ec21bfed9f0f9,4a929981c9d5aab1,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B3_sequential_calibration,3,1,f54b79d085148666,10fe3c995adc39da,450014c9cdb8e36a,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B3_sequential_calibration,4,1,f54b79d085148666,e066aef7c076b055,06faba3b42542fc8,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B3_sequential_calibration,5,1,f54b79d085148666,017cabe70576df37,acddd099d2490c8d,,,
Lee2019_MI,EEGNet,source_rich_source_visible_world_a,2.0,5,5,identity,B3_sequential_calibration,6,1,f54b79d085148666,00100bfc7a0a5f9f,e4bdbd9cf90aaffb,,,
