dataset,target_subject_id,adverse_rank_1_is_worst,primary_Q1_effect,level0_Q1_effect,level1_Q1_effect,primary_Q2_excess,favorable,registered_Q1_floor_breached,LOTO_category_frozen,LOTO_category_changed,analysis_status,source_artifacts,source_row_keys,confirmatory_gate_changed
PhysionetMI,34,66,0.28451329666566105,0.3163345671104564,0.25269202622086573,-0.08421951489245878,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=34|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=34,0
PhysionetMI,100,67,0.2879856614760058,0.1767906222210439,0.3991807007309677,-0.010731619368469641,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=100|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=100,0
PhysionetMI,64,68,0.2888810977242191,0.4344545147159112,0.14330768073252698,-0.19960094074964174,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=64|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=64,0
PhysionetMI,90,69,0.29169021567134235,0.22142541239772692,0.36195501894495774,-0.12744061488340452,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=90|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=90,0
PhysionetMI,7,70,0.2957987585296545,0.34323444158202165,0.2483630754772873,-0.20428730106732462,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=7|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=7,0
PhysionetMI,87,71,0.2970339242425211,0.43346391533952483,0.1606039331455174,-0.2176707988525401,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=87|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=87,0
PhysionetMI,21,72,0.3213713419626912,0.32023686956439157,0.3225058143609908,-0.16357175772542287,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=21|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=21,0
PhysionetMI,5,73,0.3702687916714287,0.265414079235334,0.4751235041075233,-0.12557583082648516,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=5|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=5,0
PhysionetMI,94,74,0.37307951031342357,0.5391960245929358,0.20696299603391138,-0.1990460384485805,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=94|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=94,0
PhysionetMI,105,75,0.37711844537850026,0.3802287453438969,0.37400814541310357,-0.16697441286148612,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=105|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=105,0
PhysionetMI,62,76,0.3874616739804708,0.6063589178808142,0.16856443008012745,-0.22956246795746005,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=62|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=62,0
