dataset,left_out_target,target_Q1_effect,full_panel_mean_Q1_effect,descriptive_mean_without_target,descriptive_mean_shift_after_omission,full_category_frozen,LOTO_category_frozen,category_changed_frozen,same_method_preserved_frozen,analysis_status,source_artifacts,source_row_keys,confirmatory_gate_changed
PhysionetMI,16,0.06809204698566501,0.09664007199525672,0.09702071232871794,0.0003806403334612185,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=16|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=16,0
PhysionetMI,56,0.1245395786507501,0.09664007199525672,0.09626807857318347,-0.00037199342207325237,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=56|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=56,0
PhysionetMI,54,0.1241700936866107,0.09664007199525672,0.096273005039372,-0.0003670669558847178,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=54|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=54,0
PhysionetMI,42,0.07005630099858504,0.09664007199525672,0.09699452227521234,0.0003544502799556204,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=42|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=42,0
PhysionetMI,8,0.12214479233147926,0.09664007199525672,0.0963000090574404,-0.0003400629378163128,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=8|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=8,0
PhysionetMI,106,0.12004970909289744,0.09664007199525672,0.0963279435006215,-0.0003121284946352165,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=106|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=106,0
PhysionetMI,55,0.08306154006001981,0.09664007199525672,0.09682111908772653,0.0001810470924698132,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=55|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=55,0
PhysionetMI,15,0.08935193191071146,0.09664007199525672,0.09673724719638398,9.717520112725864e-05,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=15|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=15,0
PhysionetMI,50,0.0893915778145915,0.09664007199525672,0.09673671858433225,9.664658907553025e-05,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=50|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=50,0
PhysionetMI,35,0.10292761328813946,0.09664007199525672,0.09655623811135161,-8.383388390510726e-05,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=35|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=35,0
