dataset,subject,seed,src_subject,cls_a,cls_b,weight,excess_risk,l_hold,l_ref
BNCI2014_001,4,2,4,1,3,3.415264704573817,0.3966603832236962,0.7072959564807226,0.31063557325702645
BNCI2014_001,4,2,4,2,3,2.877680398987488,0.3304959738951256,0.6292322965262378,0.2987363226311122
BNCI2014_001,4,2,5,0,1,0.4886920870121163,0.05612533180847268,0.40330516278733486,0.3471798309788622
BNCI2014_001,4,2,5,0,2,0.32903284285146095,0.03778877942107017,0.3909974217244598,0.3532086423033896
BNCI2014_001,4,2,5,0,3,1.5472283176493569,0.17769615064256628,0.6379702069664922,0.46027405632392593
BNCI2014_001,4,2,5,1,2,0.5815067767653552,0.06678491766538841,0.4503876957014603,0.3836027780360719
BNCI2014_001,4,2,5,1,3,0.0,0.0,0.28637448440634816,0.371264040130569
BNCI2014_001,4,2,5,2,3,0.0,0.0,0.24797905739388298,0.3533607431772108
BNCI2014_001,4,2,6,0,1,0.0,0.0,0.2860125815427485,0.35789392132135717
BNCI2014_001,4,2,6,0,2,0.0,0.0,0.24320988574798214,0.3669182990445611
BNCI2014_001,4,2,6,0,3,0.0,0.0,0.3633336829684305,0.4943157236234651
BNCI2014_001,4,2,6,1,2,0.0,0.0,0.13193657787590438,0.4270285425888774
BNCI2014_001,4,2,6,1,3,0.0,0.0,0.25885005109812087,0.3693846722020205
BNCI2014_001,4,2,6,2,3,0.09855185398513763,0.011318487964628865,0.3466189120381346,0.33530042407350574
BNCI2014_001,4,2,7,0,1,0.0,0.0,0.13703697913884347,0.3779234887384012
BNCI2014_001,4,2,7,0,2,1.1774279559529623,0.13522530129855231,0.47390499317764395,0.33867969187909164
BNCI2014_001,4,2,7,0,3,0.0,0.0,0.4560562603623977,0.4825217062030224
BNCI2014_001,4,2,7,1,2,0.7292550466156497,0.08375351791462865,0.47582455431427206,0.3920710363996434
BNCI2014_001,4,2,7,1,3,0.0,0.0,0.23273004817270385,0.37464763218915836
BNCI2014_001,4,2,7,2,3,1.3451009080384824,0.15448221239085863,0.4779768391008349,0.32349462670997625
BNCI2014_001,5,0,0,0,1,0.0,0.0,0.12176528474464374,0.35973637027223637
BNCI2014_001,5,0,0,0,2,0.0,0.0,0.10484973269679969,0.366745256343272
BNCI2014_001,5,0,0,0,3,0.052093587540032356,0.005702914715254692,0.47004659602521326,0.46434368130995857
BNCI2014_001,5,0,0,1,2,0.0,0.0,0.29448410829946114,0.40957288055154845
BNCI2014_001,5,0,0,1,3,0.0,0.0,0.1668695924232671,0.327854376414847
BNCI2014_001,5,0,0,2,3,0.0,0.0,0.021527269810123352,0.3694436747797339
BNCI2014_001,5,0,1,0,1,2.9897331909578373,0.3272992745277191,0.6219069668558632,0.2946076923281441
BNCI2014_001,5,0,1,0,2,3.136271948690852,0.34334151844475674,0.6391238944022659,0.29578237595750917
BNCI2014_001,5,0,1,0,3,1.591423642647537,0.17422016294969933,0.6228631764951528,0.44864301354545344
BNCI2014_001,5,0,1,1,2,3.1525267414640954,0.3463073248353133,0.6972754274532422,0.35096810261792893
BNCI2014_001,5,0,1,1,3,3.1525267414640954,0.45030583425333826,0.7011883944593892,0.25088256020605093
BNCI2014_001,5,0,1,2,3,3.1525267414640954,0.3778626340839925,0.6612441987741439,0.28338156469015136
BNCI2014_001,5,0,2,0,1,0.0,0.0,0.16375583659510584,0.35329029092917236
BNCI2014_001,5,0,2,0,2,0.0,0.0,0.17236904362500727,0.3574445777427823
BNCI2014_001,5,0,2,0,3,0.0,0.0,0.43520252814931404,0.4677289725563797
BNCI2014_001,5,0,2,1,2,0.0,0.0,0.17226902682968984,0.4237207209895971
BNCI2014_001,5,0,2,1,3,0.0,0.0,0.2058749270632969,0.3210782161300722
BNCI2014_001,5,0,2,2,3,0.0,0.0,0.18782297050978902,0.34649206448079395
BNCI2014_001,5,0,3,0,1,2.533236159436318,0.27732453173363625,0.5788766983898648,0.3015521666562285
BNCI2014_001,5,0,3,0,2,1.0781704285418992,0.1180320706029116,0.43853813488733395,0.32050606428442235
BNCI2014_001,5,0,3,0,3,2.7950625322850278,0.30598781919513446,0.734268613299209,0.42828079410407455
BNCI2014_001,5,0,3,1,2,1.0975661776714625,0.12015540877844755,0.49920762413371167,0.3790522153552641
BNCI2014_001,5,0,3,1,3,2.037779100602781,0.2230846629699954,0.5018011772660925,0.2787165142960971
BNCI2014_001,5,0,3,2,3,1.4256345202757013,0.156070496738346,0.4648414684279395,0.3087709716895935
BNCI2014_001,5,0,4,0,1,2.5848960579471214,0.2829799685986712,0.5822541079973627,0.29927413939869146
BNCI2014_001,5,0,4,0,2,3.023376114989936,0.33098231375744025,0.627759722971569,0.29677740921412876
BNCI2014_001,5,0,4,0,3,0.6019637369885792,0.06589962442275177,0.5211113445503033,0.4552117201275515
BNCI2014_001,5,0,4,1,2,2.765238907692521,0.302722895514842,0.6619862706551376,0.3592633751402956
BNCI2014_001,5,0,4,1,3,1.8151929767028472,0.1987171785761639,0.4822389332968565,0.28352175472069263
BNCI2014_001,5,0,4,2,3,2.2003886587540453,0.24088624826702015,0.5400469560395966,0.2991607077725765
BNCI2014_001,5,0,5,0,1,0.687040321438687,0.07521333323597718,0.40157291685209273,0.32635958361611556
BNCI2014_001,5,0,5,0,2,0.0,0.0,0.3246369063709627,0.3367725002783452
BNCI2014_001,5,0,5,0,3,1.1902654870139393,0.13030361089520331,0.5858571981922346,0.45555358729703127
BNCI2014_001,5,0,5,1,2,1.322382423335037,0.14476703443463512,0.519818190636328,0.3750511562016928
BNCI2014_001,5,0,5,1,3,0.0,0.0,0.2884576297615388,0.3146727875203052
BNCI2014_001,5,0,5,2,3,0.0,0.0,0.2853862960444002,0.33578392530272516
BNCI2014_001,5,0,6,0,1,0.0,0.0,0.3007322306819766,0.33463091299097286
BNCI2014_001,5,0,6,0,2,0.0,0.0,0.2513891516063469,0.34617844198924036
BNCI2014_001,5,0,6,0,3,0.0,0.0,0.37544296387382387,0.47554292181508456
BNCI2014_001,5,0,6,1,2,0.0,0.0,0.15335550226043468,0.42669691906969465
BNCI2014_001,5,0,6,1,3,0.0,0.0,0.23009403381710816,0.3179157153730268
BNCI2014_001,5,0,6,2,3,0.3177070346205659,0.03478078989060218,0.3637481853559578,0.32896739546535564
BNCI2014_001,5,0,7,0,1,0.0,0.0,0.13764534852713706,0.3569269408948325
BNCI2014_001,5,0,7,0,2,0.755828295355278,0.08274385603554474,0.415223770384746,0.33247991434920127
BNCI2014_001,5,0,7,0,3,0.0,0.0,0.40242986579240614,0.47442330315359216
BNCI2014_001,5,0,7,1,2,0.0,0.0,0.3983298070466461,0.4016259340127695
BNCI2014_001,5,0,7,1,3,0.0,0.0,0.20259701174986688,0.3288206546000302
BNCI2014_001,5,0,7,2,3,2.541168033661076,0.27819286897766193,0.5945507886531506,0.31635791967548865
BNCI2014_001,5,1,0,0,1,0.0,0.0,0.15806641821183814,0.3514717412906227
BNCI2014_001,5,1,0,0,2,0.0,0.0,0.1111516077611315,0.3836304910842357
BNCI2014_001,5,1,0,0,3,0.3513818755587491,0.03911777169968422,0.51002638576875,0.4709086140690658
BNCI2014_001,5,1,0,1,2,0.0,0.0,0.2881477535519572,0.4492353239536949
BNCI2014_001,5,1,0,1,3,0.0,0.0,0.12692503904510705,0.320631743524448
BNCI2014_001,5,1,0,2,3,0.0,0.0,0.04405624056361294,0.3333224364489225
BNCI2014_001,5,1,1,0,1,2.705405506744788,0.30118068781899093,0.5971090764886503,0.29592838866965937
BNCI2014_001,5,1,1,0,2,2.1415428503605844,0.23840838168527012,0.5616018163348389,0.32319343464956873
BNCI2014_001,5,1,1,0,3,2.265635573746868,0.2522230692393671,0.7021363854191087,0.4499133161797416
BNCI2014_001,5,1,1,1,2,3.1851648696331085,0.3635470686382443,0.7516347045985323,0.388087635960288
BNCI2014_001,5,1,1,1,3,3.1851648696331085,0.49959601407797083,0.7347729558542013,0.23517694177623052
BNCI2014_001,5,1,1,2,3,3.1851648696331085,0.49614407047925135,0.7403718356553803,0.24422776517612896
BNCI2014_001,5,1,2,0,1,0.0,0.0,0.17878303961470254,0.3491924428672564
BNCI2014_001,5,1,2,0,2,0.0,0.0,0.177291718521863,0.37469349457657364
BNCI2014_001,5,1,2,0,3,0.0,0.0,0.4654231289332881,0.47155778389147845
BNCI2014_001,5,1,2,1,2,0.0,0.0,0.24442138987625878,0.4561190785117068
BNCI2014_001,5,1,2,1,3,0.0,0.0,0.18994900964968037,0.31023576919293
BNCI2014_001,5,1,2,2,3,0.0,0.0,0.15788154424660444,0.3164344825086419
BNCI2014_001,5,1,3,0,1,1.3680326639917662,0.15229695425424244,0.4623090519210249,0.31001209766678245
BNCI2014_001,5,1,3,0,2,1.1538450541477656,0.12845240618398263,0.46582588402880465,0.337373477844822
BNCI2014_001,5,1,3,0,3,1.526608452659589,0.1699504871473132,0.6231729846758461,0.45322249752853294
BNCI2014_001,5,1,3,1,2,0.5755087208672544,0.06406881037408135,0.4858041601949043,0.42173534982082295
BNCI2014_001,5,1,3,1,3,1.1414178896129417,0.12706894557044174,0.4067300970355662,0.27966115146512444
BNCI2014_001,5,1,3,2,3,1.0669314001138765,0.11877669803689417,0.40169085371834945,0.2829141556814553
BNCI2014_001,5,1,4,0,1,2.738515324639481,0.304866655671952,0.5978915027110232,0.2930248470390712
BNCI2014_001,5,1,4,0,2,2.7480257926717155,0.30592541351667724,0.6217961814056783,0.31587076788900104
BNCI2014_001,5,1,4,0,3,1.2656505341194089,0.14089920991667293,0.592630768206832,0.4517315582901591
BNCI2014_001,5,1,4,1,2,3.150683297347918,0.3507514715370054,0.7432041144253031,0.3924526428882977
BNCI2014_001,5,1,4,1,3,2.780045188355377,0.30948998954474816,0.5718574014288851,0.2623674118841369
BNCI2014_001,5,1,4,2,3,2.884579604774199,0.32112733831161,0.5831813882115869,0.26205404989997694
BNCI2014_001,5,1,5,0,1,1.002847899155339,0.11164256866204697,0.4321272862060387,0.3204847175439917
BNCI2014_001,5,1,5,0,2,1.5934026315523393,0.17738638416573416,0.5144842450058996,0.33709786084016546
BNCI2014_001,5,1,5,0,3,1.4917605444380762,0.16607102547657948,0.621734688785561,0.45566366330898156
BNCI2014_001,5,1,5,1,2,1.4092381021095628,0.1568841712770736,0.5690772152447441,0.4121930439676705
BNCI2014_001,5,1,5,1,3,0.0,0.0,0.27297318734911696,0.3076720184762233
BNCI2014_001,5,1,5,2,3,0.0,0.0,0.21400015659081495,0.3114139736223616
BNCI2014_001,5,1,6,0,1,0.06431491305397292,0.007159891447815203,0.3375896462077548,0.3304297547599396
BNCI2014_001,5,1,6,0,2,0.0,0.0,0.21955606073876355,0.3672824449141495
BNCI2014_001,5,1,6,0,3,0.0,0.0,0.315954231032394,0.4890594975515644
BNCI2014_001,5,1,6,1,2,0.0,0.0,0.1740547753247903,0.4655963634182929
BNCI2014_001,5,1,6,1,3,0.0,0.0,0.2150196969994818,0.308081441446234
BNCI2014_001,5,1,6,2,3,0.0,0.0,0.19092519333496127,0.31318645507348375
BNCI2014_001,5,1,7,0,1,0.0,0.0,0.1570326309138615,0.35349365174611513
BNCI2014_001,5,1,7,0,2,1.3462947568030548,0.14987697032853547,0.4861870436463591,0.33631007331782364
BNCI2014_001,5,1,7,0,3,0.3146819929906817,0.03503213801291527,0.5020092024821531,0.4669770644692378
BNCI2014_001,5,1,7,1,2,1.0893407958624253,0.12127143577891819,0.5482289002960357,0.42695746451711747
BNCI2014_001,5,1,7,1,3,0.0,0.0,0.12663922984145157,0.3186053990752625
BNCI2014_001,5,1,7,2,3,0.2688135942549716,0.02992581445220105,0.3288717108015179,0.29894589634931684
BNCI2014_001,5,2,0,0,1,0.0,0.0,0.16699167299090525,0.3743476406209596
BNCI2014_001,5,2,0,0,2,0.0,0.0,0.125237063505419,0.38762329017049074
BNCI2014_001,5,2,0,0,3,0.0,0.0,0.4712849381256193,0.4816067962059592
BNCI2014_001,5,2,0,1,2,0.0,0.0,0.3283915049853833,0.4130222869536509
BNCI2014_001,5,2,0,1,3,0.0,0.0,0.11723557063614098,0.33952458198384383
BNCI2014_001,5,2,0,2,3,0.0,0.0,0.03158049784790067,0.3377090593958102
BNCI2014_001,5,2,1,0,1,3.708411038920009,0.46098687746625916,0.7609087971443689,0.2999219196781097
BNCI2014_001,5,2,1,0,2,3.2040275335987345,0.3604892838758789,0.671785170047019,0.31129588617114007
BNCI2014_001,5,2,1,0,3,3.708411038920009,0.4173932525416894,0.8554633322784937,0.4380700797368043
BNCI2014_001,5,2,1,1,2,2.7798818314946074,0.31276810207978717,0.6790087714782471,0.36624066939845995
BNCI2014_001,5,2,1,1,3,3.708411038920009,0.5009990060215372,0.7549981729687055,0.25399916694716834
BNCI2014_001,5,2,1,2,3,3.5279312612707616,0.39693211141365253,0.6541796989006343,0.2572475874869818
BNCI2014_001,5,2,2,0,1,0.0,0.0,0.16200946213273618,0.37497694500672424
BNCI2014_001,5,2,2,0,2,0.0,0.0,0.15707117013334204,0.3837115508279254
BNCI2014_001,5,2,2,0,3,0.0,0.0,0.36206875910508446,0.4959882812283155
BNCI2014_001,5,2,2,1,2,0.0,0.0,0.2403683715767318,0.42760660409366896
BNCI2014_001,5,2,2,1,3,0.0,0.0,0.18146671791145905,0.3306795145661428
BNCI2014_001,5,2,2,2,3,0.0,0.0,0.18435956931135672,0.3165648817166629
BNCI2014_001,5,2,3,0,1,2.3221325209481525,0.26126613481416044,0.581770257544197,0.32050412273003653
BNCI2014_001,5,2,3,0,2,1.5204258903914012,0.1710650843870633,0.5084149974382937,0.33734991305123035
BNCI2014_001,5,2,3,0,3,1.8347171234349575,0.2064263977154424,0.6611816563801076,0.4547552586646652
BNCI2014_001,5,2,3,1,2,0.5708751408982201,0.06422990082541347,0.4590059995426623,0.39477609871724884
BNCI2014_001,5,2,3,1,3,1.2407765387291696,0.13960137396013006,0.43543910080274645,0.2958377268426164
BNCI2014_001,5,2,3,2,3,0.9655883899612634,0.10863959924371613,0.3961877537373931,0.287548154493677
BNCI2014_001,5,2,4,0,1,2.4017174653978137,0.27022033989857686,0.5893685903757733,0.3191482504771964
BNCI2014_001,5,2,4,0,2,2.844453631370652,0.3200331588409402,0.6393771176371004,0.3193439587961602
BNCI2014_001,5,2,4,0,3,1.6267497041584709,0.18302771425897107,0.6408374816028337,0.45780976734386264
BNCI2014_001,5,2,4,1,2,3.387983883340444,0.38118645082822594,0.7420503334950429,0.36086388266681696
BNCI2014_001,5,2,4,1,3,3.1146376855199636,0.35043191639642535,0.6268101548685869,0.2763782384721616
BNCI2014_001,5,2,4,2,3,3.696002060628263,0.41584197453607724,0.669893968542547,0.2540519940064698
BNCI2014_001,5,2,5,0,1,0.010367958959289863,0.0011665124788396986,0.35343931610781437,0.3522728036289747
BNCI2014_001,5,2,5,0,2,0.0,0.0,0.3290647578082221,0.3610798371712617
BNCI2014_001,5,2,5,0,3,0.0,0.0,0.42485552193681414,0.4864761328228404
BNCI2014_001,5,2,5,1,2,0.6904910264389263,0.07768803889275899,0.47149534220027317,0.3938073033075142
BNCI2014_001,5,2,5,1,3,0.0,0.0,0.19783306348996238,0.33055248844711427
BNCI2014_001,5,2,5,2,3,0.0,0.0,0.21086452686045531,0.3137046982922175
BNCI2014_001,5,2,6,0,1,0.0,0.0,0.34026338103487813,0.3533742556807341
BNCI2014_001,5,2,6,0,2,0.0,0.0,0.2657460117342579,0.36820609619210937
BNCI2014_001,5,2,6,0,3,0.0,0.0,0.3355581372759354,0.5013767294046478
BNCI2014_001,5,2,6,1,2,0.0,0.0,0.1169009493622141,0.4439310564370499
BNCI2014_001,5,2,6,1,3,0.0,0.0,0.2320418213485217,0.3247711185938393
BNCI2014_001,5,2,6,2,3,0.0,0.0,0.24073726458851508,0.3112334109079827
BNCI2014_001,5,2,7,0,1,0.0,0.0,0.14247579180442269,0.3764590969558137
BNCI2014_001,5,2,7,0,2,0.5632172060991867,0.06336829667166544,0.41378816055778667,0.35041986388612123
BNCI2014_001,5,2,7,0,3,0.0,0.0,0.4072427805163544,0.48963201969429443
BNCI2014_001,5,2,7,1,2,0.0,0.0,0.3853714190747244,0.40954625811741685
BNCI2014_001,5,2,7,1,3,0.0,0.0,0.15795940432030448,0.3362907289696405
BNCI2014_001,5,2,7,2,3,0.5727896039758582,0.06444529954362904,0.3620920312601992,0.29764673171657013
BNCI2014_001,6,0,0,0,1,0.0,0.0,0.14107051805842155,0.37251241244761246
BNCI2014_001,6,0,0,0,2,0.0,0.0,0.09321700548235219,0.3739987180502812
BNCI2014_001,6,0,0,0,3,0.0,0.0,0.4251571405105429,0.47739505144992866
BNCI2014_001,6,0,0,1,2,0.0,0.0,0.22880343021018473,0.37191315376517364
BNCI2014_001,6,0,0,1,3,0.0,0.0,0.1451503654316792,0.33898750939641736
BNCI2014_001,6,0,0,2,3,0.0,0.0,0.030267585666758648,0.3312585871661346
BNCI2014_001,6,0,1,0,1,3.980091339776776,0.5133070740946929,0.7973034409910322,0.28399636689633934
BNCI2014_001,6,0,1,0,2,3.657140977738632,0.38141396307114134,0.6752703468276647,0.2938563837565234
BNCI2014_001,6,0,1,0,3,2.023570038065477,0.21104405667397108,0.6592774882918762,0.4482334316179051
BNCI2014_001,6,0,1,1,2,3.980091339776776,0.43754969779307445,0.7415582544679418,0.3040085566748673
BNCI2014_001,6,0,1,1,3,3.980091339776776,0.4723494862262989,0.7308214800101598,0.2584719937838609
BNCI2014_001,6,0,1,2,3,3.5307870937328274,0.36823614577029307,0.6175874144696445,0.24935126869935145
BNCI2014_001,6,0,2,0,1,0.0,0.0,0.1734752930485049,0.3630574776774957
BNCI2014_001,6,0,2,0,2,0.0,0.0,0.16480036518535698,0.36370952254897604
BNCI2014_001,6,0,2,0,3,0.0,0.0,0.3751481785435603,0.48307141587919444
BNCI2014_001,6,0,2,1,2,0.0,0.0,0.16488718398973246,0.3816336225240301
BNCI2014_001,6,0,2,1,3,0.0,0.0,0.27574250781751,0.32871448461343633
BNCI2014_001,6,0,2,2,3,0.0,0.0,0.18867821685966701,0.3122699408342235
BNCI2014_001,6,0,3,0,1,2.933045314478445,0.3058959017637348,0.6204646628133723,0.3145687610496375
BNCI2014_001,6,0,3,0,2,2.2691977408208,0.23666129049630463,0.5501390740051744,0.31347778350886973
BNCI2014_001,6,0,3,0,3,1.88904678666748,0.1970142320778594,0.6446961404674543,0.4476819083895949
BNCI2014_001,6,0,3,1,2,1.570292233892288,0.1637703845037547,0.4999366370791749,0.3361662525754202
BNCI2014_001,6,0,3,1,3,2.0008266409307076,0.20867208105485313,0.499483556893461,0.2908114758386079
BNCI2014_001,6,0,3,2,3,2.0133574144879374,0.20997895219597207,0.47911671482026275,0.2691377626242907
BNCI2014_001,6,0,4,0,1,1.6641214451542585,0.17355610825274637,0.495832661564182,0.3222765533114356
BNCI2014_001,6,0,4,0,2,1.6181861589668214,0.16876538247646222,0.48699812921948715,0.31823274674302493
BNCI2014_001,6,0,4,0,3,1.830501855693039,0.19090840944848525,0.63739387099847,0.44648546154998475
BNCI2014_001,6,0,4,1,2,0.3339148519496565,0.03482495965719756,0.38497729124290386,0.3501523315857063
BNCI2014_001,6,0,4,1,3,2.308184905083593,0.2407273762504208,0.5294022280801607,0.2886748518297399
BNCI2014_001,6,0,4,2,3,1.426373559986513,0.14876068372697815,0.4270132323250242,0.27825254859804605
BNCI2014_001,6,0,5,0,1,0.7223868802785635,0.07533984731647292,0.413036429633842,0.3376965823173691
BNCI2014_001,6,0,5,0,2,0.0,0.0,0.33413884246616893,0.34110539957184766
BNCI2014_001,6,0,5,0,3,0.49195712249839296,0.05130765176824342,0.5159674638874364,0.464659812119193
BNCI2014_001,6,0,5,1,2,1.4122309075844426,0.14728570501167942,0.483664315477326,0.3363786104656466
BNCI2014_001,6,0,5,1,3,0.0,0.0,0.2957712581296029,0.32717415390152776
BNCI2014_001,6,0,5,2,3,0.0,0.0,0.17400528945534022,0.3127644234677893
BNCI2014_001,6,0,6,0,1,0.0,0.0,0.291325496446383,0.349892218426764
BNCI2014_001,6,0,6,0,2,0.0,0.0,0.2589716469244888,0.34847068700448525
BNCI2014_001,6,0,6,0,3,0.0,0.0,0.3370703474680221,0.4909647101771234
BNCI2014_001,6,0,6,1,2,0.0,0.0,0.153786292384759,0.3821961374842636
BNCI2014_001,6,0,6,1,3,0.0,0.0,0.2282006703665394,0.32760478255461345
BNCI2014_001,6,0,6,2,3,0.23834276895046907,0.024857466700930864,0.3190514518281403,0.29419398512720946
BNCI2014_001,6,0,7,0,1,0.0,0.0,0.14104576782530412,0.3692905049252754
BNCI2014_001,6,0,7,0,2,1.093773555352385,0.11407285335424128,0.44646021787083734,0.33238736451659606
BNCI2014_001,6,0,7,0,3,0.0,0.0,0.3638592507553126,0.48851554164411937
BNCI2014_001,6,0,7,1,2,0.12550407163055408,0.013089187874779029,0.3718650761890129,0.35877588831423385
BNCI2014_001,6,0,7,1,3,0.0,0.0,0.20229976408929287,0.33596017544761203
BNCI2014_001,6,0,7,2,3,0.906983196484287,0.09459193876193167,0.3874959979819667,0.29290405922003504
BNCI2014_001,6,1,0,0,1,0.0,0.0,0.1606198135486011,0.3585901755546169
BNCI2014_001,6,1,0,0,2,0.0,0.0,0.11383934512461097,0.35258063409285584
BNCI2014_001,6,1,0,0,3,0.0,0.0,0.466450730734588,0.5100270077182331
BNCI2014_001,6,1,0,1,2,0.0,0.0,0.28205432011735654,0.3940473026190944
BNCI2014_001,6,1,0,1,3,0.0,0.0,0.16240648948737962,0.35152772059193316
BNCI2014_001,6,1,0,2,3,0.0,0.0,0.029176095322739154,0.3332390730350016
BNCI2014_001,6,1,1,0,1,4.0,0.4395108212693667,0.719433936176751,0.2799231149073843
BNCI2014_001,6,1,1,0,2,3.1818711538428506,0.32679312329523796,0.608965230879555,0.28217210758431704
BNCI2014_001,6,1,1,0,3,2.095374318263775,0.21520479140428084,0.695655856448572,0.48045106504429114
BNCI2014_001,6,1,1,1,2,3.580668836774866,0.3677515198069447,0.7041567252385927,0.33640520543164804
BNCI2014_001,6,1,1,1,3,4.0,0.45723579107037365,0.7313078879987776,0.2740720969284039
BNCI2014_001,6,1,1,2,3,4.0,0.4558833741921582,0.6982921393954105,0.2424087652032523
BNCI2014_001,6,1,2,0,1,0.0,0.0,0.14319792179706267,0.3618610313833305
BNCI2014_001,6,1,2,0,2,0.0,0.0,0.11861504798368441,0.35213819023818055
BNCI2014_001,6,1,2,0,3,0.0,0.0,0.42508955436116347,0.5170791632569378
BNCI2014_001,6,1,2,1,2,0.0,0.0,0.1659936471332915,0.41066303686855843
BNCI2014_001,6,1,2,1,3,0.0,0.0,0.1791938327313162,0.34837845687274555
BNCI2014_001,6,1,2,2,3,0.0,0.0,0.1211135965148081,0.32129718303333615
BNCI2014_001,6,1,3,0,1,2.621157442656349,0.2692051896255169,0.5713465578157644,0.30214136819024745
BNCI2014_001,6,1,3,0,2,2.777091087126907,0.2852203078498357,0.5769689738893837,0.291748666039548
BNCI2014_001,6,1,3,0,3,2.524101997753061,0.2592371392428204,0.7346088692375514,0.47537172999473104
BNCI2014_001,6,1,3,1,2,1.0027682314182542,0.1029890106928566,0.4713394043391533,0.3683503936462967
BNCI2014_001,6,1,3,1,3,1.938000269481596,0.1990417368868051,0.5041452800432864,0.3051035431564813
BNCI2014_001,6,1,3,2,3,2.0883557629405285,0.21448395278316507,0.4850196366773479,0.2705356838941828
BNCI2014_001,6,1,4,0,1,1.8309576620636976,0.18804795797105184,0.498130617061997,0.3100826590909452
BNCI2014_001,6,1,4,0,2,2.1302638504846527,0.21878811035514417,0.5147165888838074,0.2959284785286633
BNCI2014_001,6,1,4,0,3,1.4175213997592115,0.14558611055186338,0.6331320552684808,0.48754594471661744
BNCI2014_001,6,1,4,1,2,1.4244925000310185,0.14630207531614264,0.5090380880423848,0.3627360127262422
BNCI2014_001,6,1,4,1,3,1.9133004756599843,0.196504951964523,0.5003709785286111,0.3038660265640881
BNCI2014_001,6,1,4,2,3,1.7858083173048953,0.18341090804819654,0.4604418881359549,0.27703098008775834
BNCI2014_001,6,1,5,0,1,0.027013925383769857,0.0027744571108622162,0.3424655673154963,0.3396911102046341
BNCI2014_001,6,1,5,0,2,0.0,0.0,0.29632038722954784,0.3316284966721064
BNCI2014_001,6,1,5,0,3,0.2749312856724925,0.028236735302112903,0.5294411002624324,0.5012043649603195
BNCI2014_001,6,1,5,1,2,0.8544665847948704,0.08775773452023383,0.4573518620937636,0.3695941275735298
BNCI2014_001,6,1,5,1,3,0.0,0.0,0.23898506841413017,0.3421741712923076
BNCI2014_001,6,1,5,2,3,0.0,0.0,0.1774109205355176,0.3126465066502573
BNCI2014_001,6,1,6,0,1,0.0,0.0,0.30783517659964565,0.339211850552651
BNCI2014_001,6,1,6,0,2,0.0,0.0,0.21923299107869956,0.33646999489651425
BNCI2014_001,6,1,6,0,3,0.0,0.0,0.3507917930758122,0.5276025137217475
BNCI2014_001,6,1,6,1,2,0.0,0.0,0.1289675135796764,0.4151167819973248
BNCI2014_001,6,1,6,1,3,0.0,0.0,0.2771645295335792,0.3349393330751992
BNCI2014_001,6,1,6,2,3,0.0,0.0,0.27530569510606195,0.3011923988999548
BNCI2014_001,6,1,7,0,1,0.0,0.0,0.1751715794032571,0.3587781051587455
BNCI2014_001,6,1,7,0,2,0.3888107415320431,0.039932690688162686,0.35954873245865704,0.31961604177049435
BNCI2014_001,6,1,7,0,3,0.0,0.0,0.4424884349967656,0.5143482371516515
BNCI2014_001,6,1,7,1,2,1.3366354642368912,0.1372787447843739,0.5092231573452647,0.3719444125608908
BNCI2014_001,6,1,7,1,3,0.0,0.0,0.2927332140427672,0.3438201611082131
BNCI2014_001,6,1,7,2,3,0.5971413793423066,0.06132922641082428,0.3581580719817653,0.296828845570941
BNCI2014_001,6,2,0,0,1,0.0,0.0,0.16632210940873376,0.36093578716493907
BNCI2014_001,6,2,0,0,2,0.0,0.0,0.09284075195728465,0.3590129897153376
BNCI2014_001,6,2,0,0,3,0.028197187152951917,0.00319568968769135,0.5071461818502769,0.5039504921625856
BNCI2014_001,6,2,0,1,2,0.0,0.0,0.28043772127182054,0.38734074277338176
BNCI2014_001,6,2,0,1,3,0.0,0.0,0.134130099740924,0.36144845156168215
BNCI2014_001,6,2,0,2,3,0.0,0.0,0.01213893911377319,0.3348490766065479
BNCI2014_001,6,2,1,0,1,3.7909168595671487,0.5589887002223473,0.8325346604917934,0.27354596026944616
BNCI2014_001,6,2,1,0,2,3.0607878302559315,0.34689020760484157,0.6293384245440983,0.2824482169392567
BNCI2014_001,6,2,1,0,3,2.7683557678430812,0.3137478192831318,0.7817074406145569,0.4679596213314251
BNCI2014_001,6,2,1,1,2,3.6746064328254833,0.41645650043058813,0.7423099285408136,0.32585342811022544
BNCI2014_001,6,2,1,1,3,3.7909168595671487,0.6040031593162308,0.8690713242609314,0.26506816494470054
BNCI2014_001,6,2,1,2,3,3.7909168595671487,0.43842630598206184,0.6859166806054475,0.2474903746233857
BNCI2014_001,6,2,2,0,1,0.0,0.0,0.12845317879401594,0.3643606545455808
BNCI2014_001,6,2,2,0,2,0.0,0.0,0.15408704203159213,0.34909620442435274
BNCI2014_001,6,2,2,0,3,0.0,0.0,0.4231220886588739,0.5135147959538874
BNCI2014_001,6,2,2,1,2,0.0,0.0,0.14854692455773266,0.40605825430453046
BNCI2014_001,6,2,2,1,3,0.0,0.0,0.15928370524056487,0.35920591950241215
BNCI2014_001,6,2,2,2,3,0.0,0.0,0.16400125016668965,0.3171803653669774
BNCI2014_001,6,2,3,0,1,3.456906382794457,0.3917837626457765,0.6928089903925668,0.3010252277467903
BNCI2014_001,6,2,3,0,2,2.4792495759413296,0.28098236395254844,0.5792285010245241,0.2982461370719756
