unit_id,target_id,W_shape,b_shape,external_path,sha256,size_bytes,stored_once_per_unit
c74u_3f515ff48d3a9865,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_3f515ff48d3a9865/checkpoint_Wb_sha256_c8c3caac4b3e5847.npz,c8c3caac4b3e58477728e51ba3e637c69dc6428bea090b08b3c0cd0cdc338c4c,13266,1
c74u_e3b12f892647ca71,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-007/units/c74u_e3b12f892647ca71/checkpoint_Wb_sha256_bf793572666d5469.npz,bf793572666d5469075deffbc064d7ebe6789b6d5980fb62676a61bbc67d2aa3,13266,1
c74u_09da87961f3a61da,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-007/units/c74u_09da87961f3a61da/checkpoint_Wb_sha256_aac936091052faa5.npz,aac936091052faa5397809e5321de73d7301211893bdb75e63f33e5be49acccf,13266,1
c74u_6a7cd5158143d54f,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_6a7cd5158143d54f/checkpoint_Wb_sha256_5fa27d278ddef2f8.npz,5fa27d278ddef2f82c4bb118c7884f66f646b31dc5606698d611d8f5fb5f5ce3,13266,1
c74u_cb519e00bfb7c39c,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_cb519e00bfb7c39c/checkpoint_Wb_sha256_b23f747f364f5cd9.npz,b23f747f364f5cd94b835a965ad06a1302e76429d3cef4d1177a6b67c41798b7,13266,1
c74u_246f46de60a2540b,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_246f46de60a2540b/checkpoint_Wb_sha256_fec7b08531ea39d5.npz,fec7b08531ea39d535e4a1b95e7b362380cf7acfc1d5964d1c8e7c531cc54e22,13266,1
c74u_9d6654bddd2ff87a,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-007/units/c74u_9d6654bddd2ff87a/checkpoint_Wb_sha256_68633df3473e169d.npz,68633df3473e169d74b05c4640ccfc8ac9a7d01aa8b879bf61a0fd6c45ed04ec,13266,1
c74u_8c02f1e2d12b107e,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_8c02f1e2d12b107e/checkpoint_Wb_sha256_4ee156ce2fd4ba09.npz,4ee156ce2fd4ba09008111bf4b47a18d12fccf84aa6bf989078326ec402cc961,13266,1
c74u_204c0ab1eef62223,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_204c0ab1eef62223/checkpoint_Wb_sha256_f05adf7d619552bd.npz,f05adf7d619552bd2c59b05399e416cd0bf7f44b93b94bd515991e127d311f84,13266,1
c74u_e17fa4547a0980d5,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_e17fa4547a0980d5/checkpoint_Wb_sha256_dfb054d07888f739.npz,dfb054d07888f739b25690d7db1ea29e18c7a2e8eac570b2b0e6fdcbd355bff4,13266,1
c74u_faf2a43acb7fb616,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_faf2a43acb7fb616/checkpoint_Wb_sha256_9ea9801b3d97ac23.npz,9ea9801b3d97ac23ff484e9068070f342fb0c81a00c57716571a68e5a2d0847c,13266,1
c74u_5e0a3a1f9a38daa7,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_5e0a3a1f9a38daa7/checkpoint_Wb_sha256_16a1a35dc6802065.npz,16a1a35dc6802065309f364b1fa7e6191e39e4d2d617c5b9ee17e57187f0c88a,13266,1
c74u_e26c84eaf1128d2a,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-007/units/c74u_e26c84eaf1128d2a/checkpoint_Wb_sha256_556f3b59e8554bcc.npz,556f3b59e8554bcc26847a44ee5e8cafeaafc95ca21fe6431b1fdb0263a565f0,13266,1
c74u_94aaa26e1daa8491,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_94aaa26e1daa8491/checkpoint_Wb_sha256_783881714823d883.npz,783881714823d883fe884cebf668466a77689dac7ee6be1de5be84b871f53a95,13266,1
c74u_6b20f8e56af60e3d,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_6b20f8e56af60e3d/checkpoint_Wb_sha256_5cd194f9c455727d.npz,5cd194f9c455727d9cdb38389ebd4f69b4787e52a8b272aee3e66de61adeb6b1,13266,1
c74u_d5a9103562e1fd2b,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-007/units/c74u_d5a9103562e1fd2b/checkpoint_Wb_sha256_4c76e2a68e273c17.npz,4c76e2a68e273c17e7dab9dd67f79ab5e007c33fbb1bb53e8e211356655ab32e,13266,1
c74u_64592ad87b5e63fb,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_64592ad87b5e63fb/checkpoint_Wb_sha256_64df853901f5b5cc.npz,64df853901f5b5ccb6cc7070debc3b0f4bd201c457650e3c3a460fec610ac752,13266,1
c74u_bb03ef244313f277,7,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-007/units/c74u_bb03ef244313f277/checkpoint_Wb_sha256_a1a0ad2129648a0e.npz,a1a0ad2129648a0e10e427fb4fe9764a3a08fff94b1ae0eb23d62cbf2f4146c2,13266,1
c74u_108d7aa8cb49e528,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-008/units/c74u_108d7aa8cb49e528/checkpoint_Wb_sha256_6c9e224047e5ebe4.npz,6c9e224047e5ebe479791e4898f6c78939712f60f5ba4239432c783bea8f8ba9,13266,1
c74u_ec44737a87c8d315,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_ec44737a87c8d315/checkpoint_Wb_sha256_62dd31f3179f6910.npz,62dd31f3179f6910a80e95fef692f2ebd0c985f9cebec86605f3f180c6a41767,13266,1
c74u_a8f284d0b6e33799,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_a8f284d0b6e33799/checkpoint_Wb_sha256_85dd94579f85b401.npz,85dd94579f85b4012a7084776673dc940c15176a11d96a84651443e6cfa1f695,13266,1
c74u_8e7f5e2f6657fe24,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_8e7f5e2f6657fe24/checkpoint_Wb_sha256_f207ad2512b9968c.npz,f207ad2512b9968c671f7acef766726c4f7e070b9e92465fa2861a4a5dd1c916,13266,1
c74u_f4971500d49cc0fa,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_f4971500d49cc0fa/checkpoint_Wb_sha256_4c4a13163ab46eed.npz,4c4a13163ab46eeddb87f4a84dae87131cc6b559ee32cdc7c0217927c84ce13e,13266,1
c74u_7df3b3691b900d24,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-008/units/c74u_7df3b3691b900d24/checkpoint_Wb_sha256_257da71127e6962e.npz,257da71127e6962ea1be4a79fc0300411b53932ebac003b6c8cfd71bccb05507,13266,1
c74u_bddd0d32d8f67786,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_bddd0d32d8f67786/checkpoint_Wb_sha256_603554517d1a06af.npz,603554517d1a06afda7ed0af9dd156def0cfa2c8aec03a57b5448a1003a5b707,13266,1
c74u_b30de3a09809cc87,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_b30de3a09809cc87/checkpoint_Wb_sha256_8afd78a29003cac5.npz,8afd78a29003cac5b3310ed6c57ad126a6ac7ebf3d56bf901fd5501b8119f073,13266,1
c74u_f15b54c18a7bb59d,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_f15b54c18a7bb59d/checkpoint_Wb_sha256_dd6f28bcaeff7f8d.npz,dd6f28bcaeff7f8d3fd49e0ca8db099c8f9cd866a11b54868524c4bb8d4b0c34,13266,1
c74u_550b9dbf35a66258,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_550b9dbf35a66258/checkpoint_Wb_sha256_4b33c703905929ff.npz,4b33c703905929ff94c9677656eabf2e26bcd962bdc150e01a5ccc7810584cbc,13266,1
c74u_b7fe83e8a764519d,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-008/units/c74u_b7fe83e8a764519d/checkpoint_Wb_sha256_34f830291c35f19e.npz,34f830291c35f19ea2e780266b5a33ef327bd3483ad66fab0d07ff25f7c122c9,13266,1
c74u_409e08b4b1b8c707,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_409e08b4b1b8c707/checkpoint_Wb_sha256_09c7d6470b7ec4dc.npz,09c7d6470b7ec4dc55d400e6778c023ad768c6f7758791bbc7c8c6828f5efc78,13266,1
c74u_40f44599027bfff5,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_40f44599027bfff5/checkpoint_Wb_sha256_ce8900bdea0aec53.npz,ce8900bdea0aec5359643cd6f18bc0189959aa275f59cbdc47139f4957e6a269,13266,1
c74u_fb36bf4f722e6867,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_fb36bf4f722e6867/checkpoint_Wb_sha256_8bf6e6b83630e1c1.npz,8bf6e6b83630e1c1035153653ae78407af3ae487cdd2ec8aa9b5cf4e1df348f2,13266,1
c74u_cdc8b4e32a214b10,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-008/units/c74u_cdc8b4e32a214b10/checkpoint_Wb_sha256_e0b86fa646810991.npz,e0b86fa646810991657b8aa0909b2a235a7aac5ee7a62228dcff070a04e3898d,13266,1
c74u_d194314a3b3ef4f5,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_d194314a3b3ef4f5/checkpoint_Wb_sha256_8db1b159f0ce2eee.npz,8db1b159f0ce2eee3e701becd348c446c847c4d35110f79e8c8e1fab9fb2d2c8,13266,1
c74u_b316798823148585,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_b316798823148585/checkpoint_Wb_sha256_07066f56a6af7808.npz,07066f56a6af7808e4ab154326d6c6af1014b02735b1749d4eaee2be8ef784d7,13266,1
c74u_2b99f188692d635e,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_2b99f188692d635e/checkpoint_Wb_sha256_af1a0db18974f9c4.npz,af1a0db18974f9c44df531e86e2fdd1d10ea91c2d7079398c19f7adec807e3ff,13266,1
c74u_d77e77f0bc112d9b,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_d77e77f0bc112d9b/checkpoint_Wb_sha256_c14596d975816663.npz,c14596d975816663624759e2d0dc943cb5a8d847f42d6e86144102854a13b38d,13266,1
c74u_f5c279b77fd0a09b,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-008/units/c74u_f5c279b77fd0a09b/checkpoint_Wb_sha256_89e51ec37634d0e4.npz,89e51ec37634d0e41537388a39a48123d01e4fdf7167133eed87a7c57c598cf0,13266,1
c74u_4b97fa713037a7fc,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-008/units/c74u_4b97fa713037a7fc/checkpoint_Wb_sha256_a4df5c2abf90e78b.npz,a4df5c2abf90e78b78eba6e867c694a2443945ddd9f1a032a61f7d1424812a3e,13266,1
c74u_2d89790b14c9fdf1,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_2d89790b14c9fdf1/checkpoint_Wb_sha256_67bf5ed7ee7b25ef.npz,67bf5ed7ee7b25ef34cfe81cb7e915eb33b4535bf2bdea4f8ce8b2f9d63eadab,13266,1
c74u_2afbfc67de582e7f,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_2afbfc67de582e7f/checkpoint_Wb_sha256_62c455e8f9c88117.npz,62c455e8f9c88117ae8e8005db8b18fa10da47333965475cd58c3ac6652f563a,13266,1
c74u_dab7b67a7f7f6560,8,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-008/units/c74u_dab7b67a7f7f6560/checkpoint_Wb_sha256_e06f99ff9b1e084d.npz,e06f99ff9b1e084d84fd41ceb9047d46405ee85cdaa9b1822284376978209c0c,13266,1
c74u_2221c30be33eb056,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-009/units/c74u_2221c30be33eb056/checkpoint_Wb_sha256_f88e660e51ed19ae.npz,f88e660e51ed19ae6a79f8e6141369b188ba903120225e39810624ac62c31f9b,13266,1
c74u_fae2f87c03a98472,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_fae2f87c03a98472/checkpoint_Wb_sha256_3b5c347613b42c85.npz,3b5c347613b42c85443b32259cf85e677b489b602143a93249d39ce62c9f86f0,13266,1
c74u_7bbccc44c79875f7,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_7bbccc44c79875f7/checkpoint_Wb_sha256_3bf602680e2fcf21.npz,3bf602680e2fcf21164e6643c6d4b6816790c2a244e711940e509089010074e0,13266,1
c74u_0318eee6adc7adcf,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_0318eee6adc7adcf/checkpoint_Wb_sha256_33a42cb79c70d9a6.npz,33a42cb79c70d9a6c7f33e7384a93fdd93b7aa09f7ef2962676dc76c8e8b8e70,13266,1
c74u_eb91a8f6f92d67f3,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_eb91a8f6f92d67f3/checkpoint_Wb_sha256_725e071f8b53faeb.npz,725e071f8b53faeb5aa17cca8c4bcb14966b0156f99e0d7eefbf7ea370597544,13266,1
c74u_43bd8ede9bcd24a7,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_43bd8ede9bcd24a7/checkpoint_Wb_sha256_1d8e7241704f1148.npz,1d8e7241704f114816db5db43f492df85e04ef610e5e07b6e6c74e0bca50665c,13266,1
c74u_959fb2eef5a321e9,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_959fb2eef5a321e9/checkpoint_Wb_sha256_afd2042eef9e13e8.npz,afd2042eef9e13e8228ac1f9d861337d75aae1454d7b15ec60fc4094c68c5573,13266,1
c74u_0ee0e54063877397,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-009/units/c74u_0ee0e54063877397/checkpoint_Wb_sha256_a90e404c77bddf8d.npz,a90e404c77bddf8d098e213b524fb058bbde927257e3887734dab7c64333349f,13266,1
c74u_b026fd260764040b,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_b026fd260764040b/checkpoint_Wb_sha256_85198f9b340c327a.npz,85198f9b340c327a7db0780f2503e861053817cd017f68535e20f7ba5a07ca0b,13266,1
c74u_853ee99f0a9d41bd,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_853ee99f0a9d41bd/checkpoint_Wb_sha256_622319cbbd6319f3.npz,622319cbbd6319f3b399a967954fe336d31612bce07ac66b5ff89c0b0dfaf9c2,13266,1
c74u_ccd73cf6b909719d,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-009/units/c74u_ccd73cf6b909719d/checkpoint_Wb_sha256_6b97bde947761d34.npz,6b97bde947761d344b2dbce8a6e45fad2467e755fe235e241a2ffa71bac678af,13266,1
c74u_84d920b691eb0fff,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_84d920b691eb0fff/checkpoint_Wb_sha256_6bde7c3c4dffddb8.npz,6bde7c3c4dffddb8d65644b9d2e1c01dd803007e3c4e5e541512b40c7997b627,13266,1
c74u_ba011adb3b6d81b0,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-009/units/c74u_ba011adb3b6d81b0/checkpoint_Wb_sha256_990c557ad57ea087.npz,990c557ad57ea087e994c00acc8efb6fe5a8f8a3bf5f47499828df35990ac9f3,13266,1
c74u_21310f835514b746,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_21310f835514b746/checkpoint_Wb_sha256_7f7cad1b9dbfc97c.npz,7f7cad1b9dbfc97cfdc4f31096f34ca69ccf60533d7e6002f2196ec2bf646bc8,13266,1
c74u_24c18afd3094fed8,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_24c18afd3094fed8/checkpoint_Wb_sha256_aa773410961b6005.npz,aa773410961b60053a9ca055e80c1012cacbe0c46b98e70c825e52f591537e2c,13266,1
c74u_a6f21ca908418e63,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_a6f21ca908418e63/checkpoint_Wb_sha256_66d62841a071abad.npz,66d62841a071abad3dd63e7a448b5e118a3c4cf20baf0402cee87b811cbbb5af,13266,1
c74u_6e4a4a0061fd1a6c,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-009/units/c74u_6e4a4a0061fd1a6c/checkpoint_Wb_sha256_5291d37133cf595e.npz,5291d37133cf595edbaa2ba743586e6988528dc95193f964ff2ad577633deca0,13266,1
c74u_47d3f0126011ebf7,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_47d3f0126011ebf7/checkpoint_Wb_sha256_44e69db756bb1dc1.npz,44e69db756bb1dc13972524ee89ef7708d1ed3da39db0e06bf0fc43dfc852467,13266,1
c74u_57a2844c0838741f,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_57a2844c0838741f/checkpoint_Wb_sha256_21c0aec46121fcb0.npz,21c0aec46121fcb0c50ef2bcc7b9fd7bf45fe011ecad4ff7d1ef01d22daf8f98,13266,1
c74u_69fddd535308197b,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_69fddd535308197b/checkpoint_Wb_sha256_b555a2da8c3c15c6.npz,b555a2da8c3c15c68a53cca2bf435d3290986d4d9915a53e26dd0a7694a54285,13266,1
c74u_54a0d2cb79d5cb97,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-009/units/c74u_54a0d2cb79d5cb97/checkpoint_Wb_sha256_dd7c0904a966061b.npz,dd7c0904a966061b51c7fbc999d1e2e58ea7db8e7183fc880c4b46e64cfb010e,13266,1
c74u_3302b41e38f65c21,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_3302b41e38f65c21/checkpoint_Wb_sha256_0931d0edf449b505.npz,0931d0edf449b505802c1b3e8f3243dcdb5c9a244909a23773b3b7f5fafa4d7f,13266,1
c74u_af64aece1e3d9126,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_af64aece1e3d9126/checkpoint_Wb_sha256_1e7f56fa9780ed66.npz,1e7f56fa9780ed669ecd2c2ffa928c884dd8e4864cc68232d22b2080abeb89f8,13266,1
c74u_76bbbdafa75474ea,9,"[4, 800]",[4],/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-009/units/c74u_76bbbdafa75474ea/checkpoint_Wb_sha256_aabbf1af8233e2bd.npz,aabbf1af8233e2bd1bb781fcc5848a6128833c58794c648ee81c3ea3200b27be,13266,1
