scope,seed,target,level,regime,candidate_order,neighbor_seed,neighbor_target,neighbor_level,neighbor_regime,neighbor_order,neighbor_relation,same_target,same_trajectory,source_distance,source_distance_primary,source_distance_rank_l1,source_distance_family_block,target_utility_gap,joint_good_disagreement,pareto_good_disagreement,preference_robust_disagreement,target_gauge_gap,endpoint_vector_gap_raw,endpoint_vector_gap_z,target_divergent,source_equivalent_q01,source_equivalent_q02,source_equivalent_q05,source_equivalent_q10,target_labels_diagnostic_only
cross_target,1,8,0,S0_full_support,11,0,9,0,S2_rare_cells,17,nearest_source,0,0,1.6038860719481,1.6038860719481,0.11607765635898629,0.2770740567589643,1.097201902478002,0,0,0,0.046874999999999944,0.17131239067345086,1.708398762147318,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,11,1,8,0,S0_full_support,15,nearest_source,1,1,1.5102264889649248,1.5102264889649248,0.19518716577540107,0.35586729242152615,0.20318553749592594,0,0,0,0.008680555555555525,0.012446562812686655,0.2205891217500322,0,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,12,1,8,0,S0_full_support,5,nearest_source,1,1,2.2386054926918333,2.238605492691833,0.16978609625668448,0.5018980092403934,0.07140210775804065,0,0,0,0.020833333333333315,0.02843639866535215,0.4941390875808528,1,0,0,0,0,1
within_target,1,8,0,S0_full_support,12,1,8,0,S3_nonestimable_cells,12,nearest_source,1,0,0.6604183474122475,0.6604183474122474,0.010695187165775404,0.09626667293325736,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S0_full_support,12,2,2,0,S3_nonestimable_cells,14,nearest_source,0,0,1.822953187574437,1.822953187574437,0.18935828877005345,0.3796342359094514,0.9524933669470448,1,0,0,0.06658285546781056,0.3140043129329223,2.504155601196787,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,12,2,4,0,S0_full_support,16,nearest_source,0,0,1.8292397242544918,1.8292397242544916,0.1798573975044563,0.4329987745473787,0.5646952721640701,0,1,0,0.001736111111111105,0.26689847614225104,1.0403710765249452,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,13,1,8,0,S0_full_support,6,nearest_source,1,1,2.310842301441083,2.310842301441083,0.2540106951871658,0.5051542090555956,0.30213551156994956,0,0,0,0.0,0.08083126069540254,0.3026541000818271,0,0,0,0,0,1
within_target,1,8,0,S0_full_support,13,1,8,0,S3_nonestimable_cells,13,nearest_source,1,0,0.47189304805727855,0.4718930480572785,0.013368983957219261,0.07620452246904123,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S0_full_support,13,2,5,0,S2_rare_cells,3,nearest_source,0,0,1.6981610941634224,1.6981610941634222,0.09205500381970971,0.32114606304060955,4.246899714094091,1,0,0,0.36844042659824805,1.1516365165237323,6.9705402443685385,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,13,2,5,0,S0_full_support,3,nearest_source,0,0,1.7402427051345086,1.7402427051345086,0.10045836516424753,0.35310186826312784,4.246899714094091,1,0,0,0.36844042659824805,1.1516365165237323,6.9705402443685385,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,14,1,8,0,S0_full_support,16,nearest_source,1,1,2.304527354933005,2.3045273549330045,0.2098930481283422,0.48948986282488693,1.4600684187468287,1,0,1,0.06597222222222221,0.0767634692156359,1.6047962498720505,1,0,0,0,0,1
within_target,1,8,0,S0_full_support,14,1,8,0,S3_nonestimable_cells,14,nearest_source,1,0,0.10251038504987373,0.10251038504987373,0.008021390374331553,0.009584717966728907,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,1,8,0,S0_full_support,14,1,2,0,S2_rare_cells,21,nearest_source,0,0,1.6449826148133124,1.6449826148133124,0.0788770053475936,0.36679271098380406,0.8580931389211708,1,0,1,0.05133109012474915,0.2882120827626866,2.3209594958020574,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,14,1,2,0,S0_full_support,21,nearest_source,0,0,1.733554419760255,1.733554419760255,0.089572192513369,0.4040029146178023,0.8580931389211708,1,0,1,0.05133109012474915,0.2882120827626866,2.3209594958020574,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,15,1,8,0,S0_full_support,11,nearest_source,1,1,1.5102264889649248,1.5102264889649248,0.19518716577540107,0.35586729242152615,0.20318553749592594,0,0,0,0.008680555555555525,0.012446562812686655,0.2205891217500322,0,0,0,0,0,1
within_target,1,8,0,S0_full_support,15,1,8,0,S2_rare_cells,15,nearest_source,1,0,0.846835713388911,0.846835713388911,0.029411764705882346,0.12578780350185695,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S0_full_support,15,2,5,0,S0_full_support,18,nearest_source,0,0,1.4983018314997367,1.4983018314997367,0.11261777438248026,0.2942006006905492,1.7521023379202523,0,0,0,0.21020411270825565,0.796586579849277,5.107220247267403,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,15,2,5,0,S0_full_support,18,nearest_source,0,0,1.4983018314997367,1.4983018314997367,0.11261777438248026,0.2942006006905492,1.7521023379202523,0,0,0,0.21020411270825565,0.796586579849277,5.107220247267403,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,16,1,8,0,S0_full_support,15,nearest_source,1,1,2.153806758010191,2.153806758010191,0.17245989304812834,0.484013043598544,0.406371074991853,0,0,0,0.017361111111111105,0.06366649031478659,0.46838857965644254,0,0,0,0,0,1
within_target,1,8,0,S0_full_support,16,1,8,0,S3_nonestimable_cells,16,nearest_source,1,0,0.07818933413079698,0.078189334130797,0.002673796791443848,0.012555522475931216,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,1,8,0,S0_full_support,16,1,2,0,S0_full_support,21,nearest_source,0,0,1.9456907826789351,1.945690782678935,0.18983957219251332,0.38223430883659326,0.601975279825658,0,0,0,0.014641132097473059,0.27419328593882386,1.9961309542947367,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,16,0,8,1,S0_full_support,19,nearest_source,1,0,1.8505341105646198,1.85053411056462,0.11927458730527783,0.415579448696817,1.3911860822097382,1,0,0,0.10069444444444453,0.10568701861449675,2.3668937876505742,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,17,1,8,0,S0_full_support,18,nearest_source,1,1,2.0959921826465524,2.0959921826465524,0.21657754010695185,0.49013847397323473,0.038996133092242674,0,0,0,0.010416666666666685,0.02091916001465608,0.2993092860612997,0,0,0,0,0,1
within_target,1,8,0,S0_full_support,17,1,8,0,S2_rare_cells,17,nearest_source,1,0,0.17163964379835073,0.17163964379835073,0.002673796791443848,0.027610160367171267,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1
cross_target,1,8,0,S0_full_support,17,0,4,0,S3_nonestimable_cells,3,nearest_source,0,0,1.709100366447253,1.709100366447253,0.14502441292722623,0.40105066256304533,0.1536283997185071,0,0,0,0.012152777777777735,0.30717520308660595,1.236882427953344,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,17,0,4,0,S0_full_support,3,nearest_source,0,0,1.8713059218248924,1.8713059218248922,0.16292722622645894,0.4353793591742674,0.1536283997185071,0,0,0,0.012152777777777735,0.30717520308660595,1.236882427953344,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,18,1,8,0,S0_full_support,19,nearest_source,1,1,2.0244288812605706,2.0244288812605706,0.20721925133689842,0.4218084772368907,1.1077629071631816,1,0,0,0.057291666666666685,0.11291573590941945,1.5497264545818428,1,0,0,0,0,1
within_target,1,8,0,S0_full_support,18,1,8,0,S2_rare_cells,18,nearest_source,1,0,0.11265811693193536,0.11265811693193536,0.0,0.01884351022420491,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,1,8,0,S0_full_support,18,1,2,0,S3_nonestimable_cells,5,nearest_source,0,0,1.517425577140008,1.517425577140008,0.15240641711229946,0.38057726099316364,0.9185755887701453,1,0,0,0.03834046778643027,0.29650716681089256,2.1269437595632605,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,18,2,8,0,S0_full_support,5,nearest_source,1,0,1.304325165239553,1.3043251652395533,0.10695187165775402,0.3085789763051017,2.042416379644442,1,0,0,0.09722222222222215,0.2307576590780518,2.876781064278144,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,19,1,8,0,S0_full_support,18,nearest_source,1,1,2.0244288812605706,2.0244288812605706,0.20721925133689842,0.4218084772368907,1.1077629071631816,1,0,0,0.057291666666666685,0.11291573590941945,1.5497264545818428,1,0,0,0,0,1
within_target,1,8,0,S0_full_support,19,1,8,0,S2_rare_cells,19,nearest_source,1,0,0.6008123828246098,0.6008123828246098,0.021390374331550797,0.09427928492348234,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S0_full_support,19,1,9,1,S0_full_support,3,nearest_source,0,0,1.5047057055714257,1.5047057055714257,0.12355755699408952,0.3327587803671939,1.5442100849690423,1,0,0,0.06597222222222227,0.21434738868202066,1.7223496272543808,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,19,1,9,1,S0_full_support,3,nearest_source,0,0,1.5047057055714257,1.5047057055714257,0.12355755699408952,0.3327587803671939,1.5442100849690423,1,0,0,0.06597222222222227,0.21434738868202066,1.7223496272543808,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,20,1,8,0,S0_full_support,21,nearest_source,1,1,2.8519903387608427,2.8519903387608427,0.29679144385026734,0.6002662778446828,1.455233724661443,1,0,0,0.10416666666666669,0.13296953261858027,2.477371100157088,1,0,0,0,0,1
within_target,1,8,0,S0_full_support,20,1,8,0,S3_nonestimable_cells,20,nearest_source,1,0,1.0296647962559624,1.0296647962559624,0.01604278074866309,0.15590747997688478,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S0_full_support,20,1,7,1,S0_full_support,12,nearest_source,0,0,1.501941601209858,1.501941601209858,0.12446524064171124,0.31999470452601264,0.04063710749918514,0,0,0,0.001736111111111105,0.1368855563788456,1.3970961296075624,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,20,1,7,1,S0_full_support,12,nearest_source,0,0,1.501941601209858,1.501941601209858,0.12446524064171124,0.31999470452601264,0.04063710749918514,0,0,0,0.001736111111111105,0.1368855563788456,1.3970961296075624,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,21,1,8,0,S0_full_support,22,nearest_source,1,1,1.8555512813296449,1.8555512813296449,0.12834224598930483,0.40810026370566943,0.157197822360985,0,1,0,0.048611111111111105,0.0662013966201267,1.1627833825500302,1,0,0,0,0,1
within_target,1,8,0,S0_full_support,21,1,8,0,S2_rare_cells,21,nearest_source,1,0,0.1955799356782416,0.1955799356782416,0.0267379679144385,0.0283317734588358,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1
cross_target,1,8,0,S0_full_support,21,2,7,1,S2_rare_cells,14,nearest_source,0,0,2.136369398054384,2.136369398054384,0.1336898395721925,0.46666397638565016,0.43455956666034445,0,0,0,0.05034722222222221,0.16240433419624875,1.7086074802897218,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,21,1,8,0,S0_full_support,22,nearest_source,1,1,1.8555512813296449,1.8555512813296449,0.12834224598930483,0.40810026370566943,0.157197822360985,0,1,0,0.048611111111111105,0.0662013966201267,1.1627833825500302,1,0,0,0,0,1
within_trajectory,1,8,0,S0_full_support,22,1,8,0,S0_full_support,21,nearest_source,1,1,1.8555512813296449,1.8555512813296449,0.12834224598930483,0.40810026370566943,0.157197822360985,0,1,0,0.048611111111111105,0.0662013966201267,1.1627833825500302,1,0,0,0,0,1
within_target,1,8,0,S0_full_support,22,1,8,0,S3_nonestimable_cells,22,nearest_source,1,0,0.3574204211428832,0.3574204211428832,0.005347593582887709,0.05764086067400637,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S0_full_support,22,1,9,1,S0_full_support,17,nearest_source,0,0,2.528473128031032,2.528473128031032,0.19448353504081056,0.5107738805341694,0.2002354057141118,0,1,0,0.06770833333333331,0.09093481043618323,1.6302878381107222,1,0,0,0,0,1
same_regime,1,8,0,S0_full_support,22,1,8,0,S0_full_support,21,nearest_source,1,1,1.8555512813296449,1.8555512813296449,0.12834224598930483,0.40810026370566943,0.157197822360985,0,1,0,0.048611111111111105,0.0662013966201267,1.1627833825500302,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,0,1,8,0,S2_rare_cells,2,nearest_source,1,1,4.271044361971755,4.271044361971755,0.13636363636363638,0.8014270542937956,0.0934982173734824,0,1,0,5.551115123125783e-17,0.04436858091478951,0.42802257262626886,1,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,0,1,8,0,S3_nonestimable_cells,0,nearest_source,1,0,0.7277128597784235,0.7277128597784235,0.005347593582887709,0.10299870490051657,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S2_rare_cells,0,2,6,1,S3_nonestimable_cells,2,nearest_source,0,0,2.7060107761471754,2.7060107761471754,0.12792006754855054,0.5054501044748629,1.0272716353731761,0,0,0,0.050347222222222154,0.2969149908672536,1.9387319911556111,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,0,0,8,1,S2_rare_cells,0,nearest_source,1,0,2.6266053191257632,2.6266053191257632,0.11694954661706579,0.4678581108955486,0.3804612958551896,0,0,0,0.01041666666666663,0.10302053486754406,0.4727003170827422,0,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,1,1,8,0,S2_rare_cells,8,nearest_source,1,1,2.0659740812140583,2.0659740812140583,0.17513368983957217,0.43284378988221095,0.1625484299967408,0,0,0,0.00694444444444442,0.043994496160105076,0.4360151464065655,0,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,1,1,8,0,S3_nonestimable_cells,1,nearest_source,1,0,0.25735330598355394,0.25735330598355394,0.0213903743315508,0.03653803488131346,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1
cross_target,1,8,0,S2_rare_cells,1,1,7,0,S0_full_support,7,nearest_source,0,0,1.9046403395214258,1.9046403395214258,0.14909090909090908,0.46140539627853483,0.744379682154833,0,0,0,0.01981810607681342,0.19232945679847957,2.6758017571481134,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,1,1,7,0,S2_rare_cells,7,nearest_source,0,0,2.032631274067378,2.0326312740673775,0.16534759358288767,0.513226481753018,0.744379682154833,0,0,0,0.01981810607681342,0.19232945679847957,2.6758017571481134,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,2,1,8,0,S2_rare_cells,6,nearest_source,1,1,3.597057552981366,3.597057552981366,0.286096256684492,0.844089056473047,0.16765114954027138,0,1,0,0.041666666666666685,0.06388237713356064,1.0112694455305158,1,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,2,1,8,0,S3_nonestimable_cells,2,nearest_source,1,0,0.316903447901183,0.316903447901183,0.005347593582887709,0.04529960574092738,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1
cross_target,1,8,0,S2_rare_cells,2,2,9,0,S0_full_support,2,nearest_source,0,0,1.92506916777197,1.92506916777197,0.08974657056498486,0.4651424647739731,0.3564671700268086,0,0,0,0.013888888888888895,0.09781068286956941,0.5190958299743775,0,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,2,2,9,0,S2_rare_cells,2,nearest_source,0,0,2.1373752850271446,2.1373752850271446,0.09393164380376655,0.5434216799849934,0.3564671700268086,0,0,0,0.013888888888888895,0.09781068286956941,0.5190958299743775,0,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,3,1,8,0,S2_rare_cells,4,nearest_source,1,1,3.1534934628011717,3.1534934628011717,0.10962566844919784,0.6543030043084883,0.10215190290124443,0,1,0,0.039930555555555525,0.04964625820455513,0.9487256179974306,1,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,3,1,8,0,S3_nonestimable_cells,3,nearest_source,1,0,0.011331768368461045,0.011331768368461045,0.005347593582887696,0.0017242293924730784,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,1,8,0,S2_rare_cells,3,2,7,1,S2_rare_cells,2,nearest_source,0,0,2.705796408537117,2.705796408537117,0.0855614973262032,0.4448871642845337,0.6086701955448356,0,0,0,0.02934196224795682,0.189524760829075,1.3438950221448256,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,3,2,7,1,S2_rare_cells,2,nearest_source,0,0,2.705796408537117,2.705796408537117,0.0855614973262032,0.4448871642845337,0.6086701955448356,0,0,0,0.02934196224795682,0.189524760829075,1.3438950221448256,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,4,1,8,0,S2_rare_cells,3,nearest_source,1,1,3.1534934628011717,3.1534934628011717,0.10962566844919784,0.6543030043084883,0.10215190290124443,0,1,0,0.039930555555555525,0.04964625820455513,0.9487256179974306,1,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,4,1,8,0,S3_nonestimable_cells,4,nearest_source,1,0,0.37214881558700313,0.37214881558700313,0.010695187165775404,0.052721808258078415,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S2_rare_cells,4,1,7,1,S0_full_support,8,nearest_source,0,0,3.9965881066671445,3.9965881066671445,0.12139037433155082,0.7722097792323377,0.6945752335806017,0,1,0,0.07804015636575803,0.2310946987987681,2.31838994533176,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,4,1,8,0,S2_rare_cells,3,nearest_source,1,1,3.1534934628011717,3.1534934628011717,0.10962566844919784,0.6543030043084883,0.10215190290124443,0,1,0,0.039930555555555525,0.04964625820455513,0.9487256179974306,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,5,1,8,0,S2_rare_cells,12,nearest_source,1,1,3.765429027421283,3.765429027421283,0.23663101604278078,0.8782056304757984,0.07140210775804065,0,0,0,0.020833333333333315,0.02843639866535215,0.4941390875808528,1,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,5,1,8,0,S3_nonestimable_cells,5,nearest_source,1,0,0.9379003543538653,0.9379003543538653,0.0106951871657754,0.13270898472173265,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S2_rare_cells,5,0,6,1,S2_rare_cells,13,nearest_source,0,0,2.1606661626508585,2.1606661626508585,0.1355614973262032,0.5114190135483287,0.5423787375542615,1,0,0,0.027777777777777735,0.14180857966682214,1.6352396999602827,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,5,0,6,1,S2_rare_cells,13,nearest_source,0,0,2.1606661626508585,2.1606661626508585,0.1355614973262032,0.5114190135483287,0.5423787375542615,1,0,0,0.027777777777777735,0.14180857966682214,1.6352396999602827,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,6,1,8,0,S2_rare_cells,13,nearest_source,1,1,2.4129694215990445,2.4129694215990445,0.25401069518716574,0.5805617370354642,0.30213551156994956,0,0,0,0.0,0.08083126069540254,0.3026541000818271,0,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,6,1,8,0,S0_full_support,6,nearest_source,1,0,0.05144443304454828,0.05144443304454828,0.013368983957219253,0.00858643308321744,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,1,8,0,S2_rare_cells,6,1,9,0,S0_full_support,16,nearest_source,0,0,1.5507761731929068,1.5507761731929068,0.1265597147950089,0.3545960102445204,0.6041423069463182,0,0,0,0.060763888888888895,0.19827899783228287,1.6381816885567881,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,6,1,9,0,S2_rare_cells,16,nearest_source,0,0,1.6294220957993375,1.6294220957993375,0.15329768270944744,0.3951909277241927,0.6041423069463182,0,0,0,0.060763888888888895,0.19827899783228287,1.6381816885567881,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,7,1,8,0,S2_rare_cells,8,nearest_source,1,1,2.0486468156536732,2.0486468156536732,0.1978609625668449,0.43121605139115465,1.2191132249755585,0,1,0,0.052083333333333315,0.1234550702439641,1.5622529708097692,1,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,7,1,8,0,S3_nonestimable_cells,7,nearest_source,1,0,0.06486892293077837,0.06486892293077837,0.005347593582887702,0.00928444672266758,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,1,8,0,S2_rare_cells,7,2,1,0,S0_full_support,15,nearest_source,0,0,1.442038764762842,1.442038764762842,0.16296791443850267,0.2505795919510989,0.24615088213564024,1,1,0,0.038194444444444475,0.163344487219719,1.7568251074013965,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,7,2,1,0,S2_rare_cells,15,nearest_source,0,0,1.747744888084454,1.747744888084454,0.19237967914438503,0.37205080937890295,0.24615088213564024,1,1,0,0.038194444444444475,0.163344487219719,1.7568251074013965,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,8,1,8,0,S2_rare_cells,9,nearest_source,1,1,1.3666714348278979,1.3666714348278977,0.13770053475935828,0.29140955608844366,0.08127421499837029,0,0,0,0.00347222222222221,0.0575674972164944,0.598718536634421,0,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,8,1,8,0,S0_full_support,8,nearest_source,1,0,0.18893617278388977,0.18893617278388974,0.010695187165775402,0.030074193736907045,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1
cross_target,1,8,0,S2_rare_cells,8,1,7,0,S2_rare_cells,7,nearest_source,0,0,1.7189529208653176,1.7189529208653176,0.11855614973262033,0.3950758706063972,0.5818312521580922,0,0,0,0.012873661632368999,0.1745266380693344,2.311719173900747,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,8,1,8,0,S2_rare_cells,9,nearest_source,1,1,1.3666714348278979,1.3666714348278977,0.13770053475935828,0.29140955608844366,0.08127421499837029,0,0,0,0.00347222222222221,0.0575674972164944,0.598718536634421,0,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,9,1,8,0,S2_rare_cells,8,nearest_source,1,1,1.3666714348278979,1.3666714348278977,0.13770053475935828,0.29140955608844366,0.08127421499837029,0,0,0,0.00347222222222221,0.0575674972164944,0.598718536634421,0,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,9,1,8,0,S3_nonestimable_cells,9,nearest_source,1,0,0.25034178340999547,0.25034178340999547,0.021390374331550804,0.03547405354615966,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,1
cross_target,1,8,0,S2_rare_cells,9,2,5,0,S2_rare_cells,20,nearest_source,0,0,1.4389700434631068,1.4389700434631068,0.10058568882098294,0.26264917478147226,1.1848099297523396,0,0,0,0.13847545919416507,0.5090281977118873,3.9860548453433275,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,9,1,8,0,S2_rare_cells,8,nearest_source,1,1,1.3666714348278979,1.3666714348278977,0.13770053475935828,0.29140955608844366,0.08127421499837029,0,0,0,0.00347222222222221,0.0575674972164944,0.598718536634421,0,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,10,1,8,0,S2_rare_cells,11,nearest_source,1,1,2.344920914131997,2.344920914131997,0.16176470588235298,0.5597821122262399,0.12191132249755543,0,0,0,0.005208333333333315,0.026701264034022593,0.22678787464822706,0,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,10,1,8,0,S3_nonestimable_cells,10,nearest_source,1,0,0.4473099393030151,0.4473099393030151,0.0,0.06353770136064162,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S2_rare_cells,10,0,6,1,S2_rare_cells,4,nearest_source,0,0,1.6170286400943477,1.6170286400943479,0.12727272727272726,0.3060442923056127,1.1378390099771885,0,0,0,0.048611111111111105,0.1267717609288915,1.3997582852202997,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,10,0,8,1,S2_rare_cells,17,nearest_source,1,0,1.4966560707383925,1.4966560707383925,0.16345036038130667,0.2731822504169692,1.9280140851713041,1,0,0,0.10590277777777779,0.13351401131030238,2.5576092317382915,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,11,1,8,0,S2_rare_cells,15,nearest_source,1,1,1.8884867963578953,1.8884867963578953,0.22727272727272727,0.46241640907724013,0.20318553749592594,0,0,0,0.008680555555555525,0.012446562812686655,0.2205891217500322,0,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,11,1,8,0,S3_nonestimable_cells,11,nearest_source,1,0,0.485818214348056,0.485818214348056,0.0160427807486631,0.06896737798597566,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,1
cross_target,1,8,0,S2_rare_cells,11,1,7,1,S3_nonestimable_cells,18,nearest_source,0,0,1.569198688656581,1.569198688656581,0.15053475935828878,0.3126859114888301,1.4075332341752764,0,0,0,0.05788028223559816,0.16241075751420422,2.2217808310021203,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,11,1,7,1,S2_rare_cells,18,nearest_source,0,0,1.5970559123905688,1.5970559123905688,0.13877005347593582,0.3333128265936293,1.4075332341752764,0,0,0,0.05788028223559816,0.16241075751420422,2.2217808310021203,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,12,1,8,0,S2_rare_cells,18,nearest_source,1,1,2.3433441804883137,2.3433441804883137,0.21390374331550802,0.4554948393581616,0.07493744313771641,0,0,0,0.015625,0.025429677335648705,0.37346165852996743,0,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,12,1,8,0,S3_nonestimable_cells,12,nearest_source,1,0,0.10858373008111283,0.10858373008111283,0.010695187165775404,0.015555853860303703,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,1,8,0,S2_rare_cells,12,0,6,1,S3_nonestimable_cells,5,nearest_source,0,0,1.7116550666450225,1.7116550666450225,0.14224598930481286,0.3291153727591241,1.5484343177935644,1,0,0,0.08854166666666663,0.40879495031137286,3.2492256236951365,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,12,0,6,1,S2_rare_cells,5,nearest_source,0,0,1.7190530013449932,1.7190530013449932,0.14224598930481286,0.34571668172033637,1.5484343177935644,1,0,0,0.08854166666666663,0.40879495031137286,3.2492256236951365,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,13,1,8,0,S2_rare_cells,6,nearest_source,1,1,2.4129694215990445,2.4129694215990445,0.25401069518716574,0.5805617370354642,0.30213551156994956,0,0,0,0.0,0.08083126069540254,0.3026541000818271,0,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,13,1,8,0,S3_nonestimable_cells,13,nearest_source,1,0,0.11417886915977295,0.11417886915977295,0.0160427807486631,0.01635371665223996,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,1,8,0,S2_rare_cells,13,0,6,1,S0_full_support,2,nearest_source,0,0,1.8184173071903968,1.8184173071903968,0.12272727272727275,0.3315288283236586,1.0492233222672165,1,0,0,0.07024629175509711,0.3016677413155804,2.7703273207457713,1,0,0,0,0,1
same_regime,1,8,0,S2_rare_cells,13,2,8,1,S2_rare_cells,3,nearest_source,1,0,1.7671367662768316,1.7671367662768316,0.17898710286253539,0.2926452157496264,1.6994170422541817,1,0,0,0.09027777777777779,0.30121758266005383,3.167408325190889,1,0,0,0,0,1
within_trajectory,1,8,0,S2_rare_cells,14,1,8,0,S2_rare_cells,12,nearest_source,1,1,2.485776738115484,2.485776738115484,0.2994652406417112,0.5811491095802948,0.1290030065459221,0,0,1,0.02430555555555558,0.04282926016271954,0.5892228304331254,1,0,0,0,0,1
within_target,1,8,0,S2_rare_cells,14,1,8,0,S3_nonestimable_cells,14,nearest_source,1,0,1.6324368762824597,1.6324368762824597,0.0320855614973262,0.2309519781143909,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1
