seed,target,level,regime,candidate_order,neighbor_order,source_equivalent_radius_q10,source_distance,source_distance_primary,source_distance_rank_l1,source_distance_family_block,target_utility_gap,joint_good_disagreement,pareto_good_disagreement,preference_robust_disagreement,target_gauge_gap,endpoint_vector_gap_raw,endpoint_vector_gap_z,target_divergent,target_labels_diagnostic_only
2,4,0,S3_nonestimable_cells,22,29,1.269009511962666,0.40917726651524733,0.40917726651524733,0.19705882352941173,0.06615888524393006,0.0,0,1,0,0.0,0.0005212224655695475,0.005901055043369169,1,1
2,4,0,S3_nonestimable_cells,20,29,1.269009511962666,0.40951061160713037,0.40951061160713037,0.2333333333333333,0.07965533638692474,0.0,0,1,0,0.0,0.0011649115168855372,0.01285597975017563,1,1
2,4,0,S0_full_support,22,29,1.269009511962666,0.4099723755872388,0.4099723755872388,0.1970588235294118,0.06711267310342021,0.0,0,1,0,0.0,0.0005212224655695475,0.005901055043369169,1,1
2,4,0,S2_rare_cells,22,30,1.269009511962666,0.4119258604663304,0.4119258604663304,0.21470588235294116,0.06624563350753594,0.0,0,1,0,0.0,0.0005230590074212826,0.005945517864479066,1,1
2,4,0,S3_nonestimable_cells,22,30,1.269009511962666,0.4120333767107863,0.4120333767107863,0.2068627450980392,0.06649962524240363,0.0,0,1,0,0.0,0.0005230590074212826,0.005945517864479066,1,1
1,2,1,S2_rare_cells,14,18,1.269009511962666,0.412392135917758,0.412392135917758,0.18382352941176472,0.05333066366015854,0.007013588963098671,0,1,0,0.002134302302730262,0.00332998224953963,0.04787758355869475,1,1
2,4,0,S0_full_support,20,29,1.269009511962666,0.4124417393971191,0.4124417393971191,0.23333333333333334,0.0813170542528423,0.0,0,1,0,0.0,0.0011649115168855372,0.01285597975017563,1,1
2,4,0,S2_rare_cells,21,29,1.269009511962666,0.412476571881498,0.412476571881498,0.22156862745098038,0.0709846215268273,0.0812742149983704,0,0,1,0.00347222222222221,0.004398967373468002,0.08688458375833381,1,1
1,2,1,S3_nonestimable_cells,14,18,1.269009511962666,0.4126077512562303,0.4126077512562303,0.17962184873949577,0.05363048823293196,0.007013588963098671,0,1,0,0.002134302302730262,0.00332998224953963,0.04787758355869475,1,1
2,4,0,S0_full_support,22,30,1.269009511962666,0.4126519419446796,0.4126519419446796,0.21274509803921568,0.06731622882669329,0.0,0,1,0,0.0,0.0005230590074212826,0.005945517864479066,1,1
2,4,0,S2_rare_cells,20,30,1.269009511962666,0.41289601803316994,0.41289601803316994,0.24313725490196075,0.07886111703620462,0.0,0,1,0,0.0,0.0011630476473940502,0.012895691735357982,1,1
2,4,0,S3_nonestimable_cells,21,29,1.269009511962666,0.4129334851824699,0.4129334851824699,0.22156862745098038,0.07167822746049873,0.0812742149983704,0,0,1,0.00347222222222221,0.004398967373468002,0.08688458375833381,1,1
1,2,1,S2_rare_cells,14,19,1.269009511962666,0.41332268023485785,0.41332268023485785,0.19642857142857142,0.053178801635743844,0.007960135984045658,0,1,0,0.002200210367926614,0.0035197341076644508,0.048410167384739,1,1
2,4,0,S3_nonestimable_cells,20,30,1.269009511962666,0.413806875806465,0.413806875806465,0.23529411764705882,0.07971787263862808,0.0,0,1,0,0.0,0.0011630476473940502,0.012895691735357982,1,1
1,2,1,S3_nonestimable_cells,14,19,1.269009511962666,0.41384109358103544,0.41384109358103544,0.19642857142857142,0.05403071815670207,0.007960135984045658,0,1,0,0.002200210367926614,0.0035197341076644508,0.048410167384739,1,1
2,9,1,S3_nonestimable_cells,16,23,1.269009511962666,0.41404229957445843,0.41404229957445843,0.23935091277890463,0.0881176772293207,0.029496944786572124,0,0,1,0.0,0.011042816830812761,0.049807870966375345,1,1
2,4,0,S0_full_support,21,29,1.269009511962666,0.414303651823474,0.414303651823474,0.2176470588235294,0.07289524365319279,0.0812742149983704,0,0,1,0.00347222222222221,0.004398967373468002,0.08688458375833381,1,1
1,2,1,S0_full_support,14,18,1.269009511962666,0.4152956959309615,0.4152956959309615,0.19012605042016806,0.05673011535260554,0.007013588963098671,0,1,0,0.002134302302730262,0.00332998224953963,0.04787758355869475,1,1
1,2,1,S3_nonestimable_cells,14,20,1.269009511962666,0.4160096108229935,0.4160096108229935,0.21533613445378147,0.05405253378323301,0.008838306823209852,0,1,0,0.002256087489376557,0.0037004047682883444,0.04889417569657548,1,1
2,4,0,S2_rare_cells,21,30,1.269009511962666,0.4160856894040693,0.4160856894040693,0.22745098039215683,0.07141965403573983,0.0812742149983704,0,0,1,0.00347222222222221,0.00439550024953283,0.08686721795547976,1,1
2,4,0,S3_nonestimable_cells,21,30,1.269009511962666,0.41626845774810006,0.41626845774810006,0.2196078431372549,0.071702539976692,0.0812742149983704,0,0,1,0.00347222222222221,0.00439550024953283,0.08686721795547976,1,1
1,2,1,S2_rare_cells,14,20,1.269009511962666,0.41637734634092005,0.41637734634092005,0.2237394957983193,0.05461481791273222,0.008838306823209852,0,1,0,0.002256087489376557,0.0037004047682883444,0.04889417569657548,1,1
2,4,0,S0_full_support,20,30,1.269009511962666,0.4163956553272358,0.4163956553272358,0.2333333333333333,0.08126401807504444,0.0,0,1,0,0.0,0.0011630476473940502,0.012895691735357982,1,1
1,2,1,S0_full_support,14,19,1.269009511962666,0.41640866484833783,0.41640866484833783,0.20273109243697476,0.05707651572130097,0.007960135984045658,0,1,0,0.002200210367926614,0.0035197341076644508,0.048410167384739,1,1
1,2,1,S2_rare_cells,14,21,1.269009511962666,0.4169197025902772,0.4169197025902772,0.22163865546218486,0.053291403535615164,0.009371095494415616,0,1,0,0.0022875494652287998,0.00381183478433513,0.04918242294344208,1,1
1,2,1,S3_nonestimable_cells,14,21,1.269009511962666,0.417341119038487,0.417341119038487,0.23004201680672265,0.053928199357535886,0.009371095494415616,0,1,0,0.0022875494652287998,0.00381183478433513,0.04918242294344208,1,1
2,4,0,S0_full_support,21,30,1.269009511962666,0.4174108012872084,0.4174108012872084,0.21764705882352942,0.07279306031458269,0.0812742149983704,0,0,1,0.00347222222222221,0.00439550024953283,0.08686721795547976,1,1
1,2,1,S0_full_support,14,20,1.269009511962666,0.41868674815256374,0.41868674815256374,0.21743697478991592,0.05710831100544915,0.008838306823209852,0,1,0,0.002256087489376557,0.0037004047682883444,0.04889417569657548,1,1
1,2,1,S3_nonestimable_cells,14,25,1.269009511962666,0.4200066733079453,0.4200066733079453,0.3172268907563025,0.05450794383354859,0.011188563980476074,0,1,0,0.0024011779519722554,0.004211453490083112,0.05025416547933358,1,1
1,2,1,S0_full_support,14,21,1.269009511962666,0.42025128973659215,0.42025128973659215,0.2405462184873949,0.05720151086206464,0.009371095494415616,0,1,0,0.0022875494652287998,0.00381183478433513,0.04918242294344208,1,1
1,2,1,S2_rare_cells,14,25,1.269009511962666,0.42038061752076666,0.42038061752076666,0.3214285714285714,0.055057000115428266,0.011188563980476074,0,1,0,0.0024011779519722554,0.004211453490083112,0.05025416547933358,1,1
1,2,1,S2_rare_cells,13,18,1.269009511962666,0.4211274017451923,0.4211274017451923,0.21113445378151258,0.06162307363144707,0.011918720698566476,0,1,0,0.0006188008433272163,0.0047542602298096814,0.08244569199583804,1,1
1,2,1,S2_rare_cells,13,19,1.269009511962666,0.4217539943804553,0.4217539943804553,0.23214285714285715,0.061578541859397526,0.012865267719513462,0,1,0,0.000684708908523568,0.004936329673875218,0.08265537336758029,1,1
1,2,1,S2_rare_cells,14,23,1.269009511962666,0.42242402432025805,0.42242402432025805,0.3119747899159664,0.05698245113065734,0.010422959431291567,0,1,0,0.00235305970388916,0.004040267077268524,0.04979176684126026,1,1
1,2,1,S3_nonestimable_cells,14,22,1.269009511962666,0.4224421920461944,0.4224421920461944,0.33088235294117646,0.05798565134728084,0.009908385065689584,0,1,0,0.0023196135622234326,0.003926696542335178,0.049481894507357384,1,1
1,2,1,S2_rare_cells,14,22,1.269009511962666,0.4228194390449022,0.4228194390449022,0.33088235294117646,0.05846684410476548,0.009908385065689584,0,1,0,0.0023196135622234326,0.003926696542335178,0.049481894507357384,1,1
1,2,1,S0_full_support,14,25,1.269009511962666,0.42287096632191606,0.42287096632191606,0.3214285714285714,0.05768298294398446,0.011188563980476074,0,1,0,0.0024011779519722554,0.004211453490083112,0.05025416547933358,1,1
1,2,1,S3_nonestimable_cells,14,23,1.269009511962666,0.42327860670887735,0.42327860670887735,0.34138655462184875,0.05806555632935699,0.010422959431291567,0,1,0,0.00235305970388916,0.004040267077268524,0.04979176684126026,1,1
1,2,1,S0_full_support,13,18,1.269009511962666,0.42371681754760215,0.42371681754760215,0.22163865546218486,0.06370764211532706,0.011918720698566476,0,1,0,0.0006188008433272163,0.0047542602298096814,0.08244569199583804,1,1
1,2,1,S3_nonestimable_cells,13,18,1.269009511962666,0.42391829468171727,0.42391829468171727,0.20693277310924368,0.06407755764775197,0.011918720698566476,0,1,0,0.0006188008433272163,0.0047542602298096814,0.08244569199583804,1,1
1,2,1,S3_nonestimable_cells,14,24,1.269009511962666,0.42411571242239593,0.42411571242239593,0.38340336134453784,0.05868452281729898,0.010806171821878152,0,1,0,0.0023773705406203716,0.004125629279745071,0.05002292661241063,1,1
1,2,1,S3_nonestimable_cells,14,26,1.269009511962666,0.42442235133597794,0.42442235133597794,0.40231092436974797,0.058119778727322415,0.011514472386097374,0,1,0,0.0024223073867816747,0.004285749184774719,0.05045907954121873,1,1
1,2,1,S2_rare_cells,14,26,1.269009511962666,0.42446059823941,0.42446059823941,0.40231092436974797,0.05820344701729695,0.011514472386097374,0,1,0,0.0024223073867816747,0.004285749184774719,0.05045907954121873,1,1
1,2,1,S2_rare_cells,14,24,1.269009511962666,0.4246145409006691,0.4246145409006691,0.38340336134453784,0.05930115914770282,0.010806171821878152,0,1,0,0.0023773705406203716,0.004125629279745071,0.05002292661241063,1,1
1,2,1,S3_nonestimable_cells,14,27,1.269009511962666,0.4247497934517882,0.4247497934517882,0.42121848739495804,0.05814606514332431,0.011690052838689513,0,1,0,0.0024328269670138014,0.004325531569142687,0.050565078462103744,1,1
1,2,1,S0_full_support,13,19,1.269009511962666,0.4247575363545205,0.4247575363545205,0.2426470588235294,0.06416029337448383,0.012865267719513462,0,1,0,0.000684708908523568,0.004936329673875218,0.08265537336758029,1,1
1,2,1,S3_nonestimable_cells,13,19,1.269009511962666,0.424989842662932,0.424989842662932,0.23214285714285715,0.06458500119288643,0.012865267719513462,0,1,0,0.000684708908523568,0.004936329673875218,0.08265537336758029,1,1
1,2,1,S3_nonestimable_cells,14,28,1.269009511962666,0.42501914206737884,0.42501914206737884,0.4506302521008403,0.05830274549630783,0.011848126536843973,0,1,0,0.002442856602092869,0.004361804256008736,0.05066458234466893,1,1
1,2,1,S2_rare_cells,14,28,1.269009511962666,0.4250637554629315,0.4250637554629315,0.4464285714285714,0.05839363828527613,0.011848126536843973,0,1,0,0.002442856602092869,0.004361804256008736,0.05066458234466893,1,1
1,2,1,S2_rare_cells,14,27,1.269009511962666,0.4251016866360283,0.4251016866360283,0.4296218487394958,0.05860323851742033,0.011690052838689513,0,1,0,0.0024328269670138014,0.004325531569142687,0.050565078462103744,1,1
1,2,1,S2_rare_cells,13,20,1.269009511962666,0.42567473876716483,0.42567473876716483,0.28886554621848737,0.06383811750160251,0.013743438558677656,0,1,0,0.0007405860299735112,0.0051106596825369836,0.0828590529425194,1,1
1,2,1,S2_rare_cells,13,21,1.269009511962666,0.425835636388052,0.425835636388052,0.2699579831932773,0.06215703311885836,0.01427622722988342,0,1,0,0.000772048005825754,0.0052186717127251335,0.082986341757136,1,1
1,2,1,S0_full_support,14,22,1.269009511962666,0.4258454963171058,0.4258454963171058,0.328781512605042,0.06120227535652094,0.009908385065689584,0,1,0,0.0023196135622234326,0.003926696542335178,0.049481894507357384,1,1
1,2,1,S0_full_support,14,23,1.269009511962666,0.4267163096145041,0.4267163096145041,0.3392857142857143,0.061314443862079016,0.010422959431291567,0,1,0,0.00235305970388916,0.004040267077268524,0.04979176684126026,1,1
1,2,1,S0_full_support,13,20,1.269009511962666,0.42736057555317547,0.42736057555317547,0.2867647058823529,0.06501374526804163,0.013743438558677656,0,1,0,0.0007405860299735112,0.0051106596825369836,0.0828590529425194,1,1
1,2,1,S3_nonestimable_cells,13,20,1.269009511962666,0.42757177948649394,0.42757177948649394,0.2804621848739496,0.06543031274001582,0.013743438558677656,0,1,0,0.0007405860299735112,0.0051106596825369836,0.0828590529425194,1,1
1,2,1,S0_full_support,14,24,1.269009511962666,0.42760390002524423,0.42760390002524423,0.38130252100840334,0.06194968574388253,0.010806171821878152,0,1,0,0.0023773705406203716,0.004125629279745071,0.05002292661241063,1,1
1,2,1,S0_full_support,14,26,1.269009511962666,0.4277546061220987,0.4277546061220987,0.40231092436974797,0.0613149174340835,0.011514472386097374,0,1,0,0.0024223073867816747,0.004285749184774719,0.05045907954121873,1,1
1,2,1,S0_full_support,14,27,1.269009511962666,0.42807222886568386,0.42807222886568386,0.42121848739495793,0.06131989623933741,0.011690052838689513,0,1,0,0.0024328269670138014,0.004325531569142687,0.050565078462103744,1,1
1,2,1,S0_full_support,14,28,1.269009511962666,0.4283896936129283,0.4283896936129283,0.4506302521008403,0.06151323584624526,0.011848126536843973,0,1,0,0.002442856602092869,0.004361804256008736,0.05066458234466893,1,1
0,2,0,S0_full_support,17,21,1.269009511962666,0.42885230850517636,0.42885230850517636,0.18778280542986425,0.10203988570881202,0.030122780859108522,1,0,0,0.0018127300449620187,0.008439253860032785,0.054640516619900194,1,1
1,2,1,S3_nonestimable_cells,13,21,1.269009511962666,0.4289462895300866,0.4289462895300866,0.27836134453781514,0.06494829107758794,0.01427622722988342,0,1,0,0.000772048005825754,0.0052186717127251335,0.082986341757136,1,1
1,2,1,S0_full_support,13,21,1.269009511962666,0.429011325681638,0.429011325681638,0.2930672268907563,0.06474799606921246,0.01427622722988342,0,1,0,0.000772048005825754,0.0052186717127251335,0.082986341757136,1,1
1,2,1,S2_rare_cells,13,25,1.269009511962666,0.429634458863498,0.429634458863498,0.35714285714285715,0.0631978857319847,0.01609369571594388,0,1,0,0.0008856764925692096,0.005601076999751696,0.08346494293183321,1,1
1,2,1,S0_full_support,13,25,1.269009511962666,0.4314954870891345,0.4314954870891345,0.3613445378151261,0.06449158768285508,0.01609369571594388,0,1,0,0.0008856764925692096,0.005601076999751696,0.08346494293183321,1,1
1,2,1,S3_nonestimable_cells,13,25,1.269009511962666,0.4315575857113299,0.4315575857113299,0.35294117647058826,0.06480346033836373,0.01609369571594388,0,1,0,0.0008856764925692096,0.005601076999751696,0.08346494293183321,1,1
1,2,1,S2_rare_cells,13,23,1.269009511962666,0.43289703770822036,0.43289703770822036,0.3560924369747899,0.06556745548879112,0.015328091166759372,0,1,0,0.000837558244486114,0.005437641929637814,0.08325604704890906,1,1
1,2,1,S2_rare_cells,13,22,1.269009511962666,0.43381390854502216,0.43381390854502216,0.3792016806722689,0.06717683730809412,0.01481351680115739,0,1,0,0.0008041121028203868,0.005329477740789836,0.0831199562363193,1,1
1,2,1,S2_rare_cells,13,26,1.269009511962666,0.43514544131347,0.43514544131347,0.40861344537815125,0.06572128037094274,0.01641960412156518,0,1,0,0.0009068059273786289,0.0056716911848674985,0.08355784027144092,1,1
1,2,1,S2_rare_cells,13,24,1.269009511962666,0.4357542079140314,0.4357542079140314,0.4233193277310925,0.06789410790692899,0.015711303557345957,0,1,0,0.0008618690812173257,0.005519085001257429,0.08335964579242086,1,1
1,2,1,S2_rare_cells,13,28,1.269009511962666,0.4358250453789198,0.4358250453789198,0.4653361344537816,0.0666016151066418,0.016753258272311777,0,1,0,0.000927355142689823,0.005744360568366169,0.08365331257040298,1,1
1,2,1,S2_rare_cells,13,27,1.269009511962666,0.4359658674555906,0.4359658674555906,0.4527310924369748,0.06666564883418322,0.016595184574157318,0,1,0,0.0009173255076107556,0.00570981726818644,0.08360742769828566,1,1
1,2,1,S3_nonestimable_cells,13,22,1.269009511962666,0.4360556356068335,0.4360556356068335,0.3792016806722689,0.06885020962294727,0.01481351680115739,0,1,0,0.0008041121028203868,0.005329477740789836,0.0831199562363193,1,1
1,2,1,S0_full_support,13,22,1.269009511962666,0.43608109500572145,0.43608109500572145,0.3813025210084034,0.06859762725244127,0.01481351680115739,0,1,0,0.0008041121028203868,0.005329477740789836,0.0831199562363193,1,1
1,2,1,S3_nonestimable_cells,13,23,1.269009511962666,0.4368953453360352,0.4368953453360352,0.3855042016806723,0.06880509274870591,0.015328091166759372,0,1,0,0.000837558244486114,0.005437641929637814,0.08325604704890906,1,1
1,2,1,S0_full_support,13,23,1.269009511962666,0.4369828269912884,0.4369828269912884,0.3876050420168068,0.06858390032566034,0.015328091166759372,0,1,0,0.000837558244486114,0.005437641929637814,0.08325604704890906,1,1
1,2,1,S3_nonestimable_cells,13,26,1.269009511962666,0.4378131559005739,0.4378131559005739,0.40861344537815125,0.06779209298319852,0.01641960412156518,0,1,0,0.0009068059273786289,0.0056716911848674985,0.08355784027144092,1,1
1,2,1,S3_nonestimable_cells,13,24,1.269009511962666,0.437830522007817,0.437830522007817,0.4233193277310925,0.0694319870006739,0.015711303557345957,0,1,0,0.0008618690812173257,0.005519085001257429,0.08335964579242086,1,1
1,2,1,S0_full_support,13,26,1.269009511962666,0.4378424394823822,0.4378424394823822,0.4128151260504202,0.06751268235311575,0.01641960412156518,0,1,0,0.0009068059273786289,0.0056716911848674985,0.08355784027144092,1,1
1,2,1,S0_full_support,13,24,1.269009511962666,0.43795039015126036,0.43795039015126036,0.4254201680672269,0.06922650040317899,0.015711303557345957,0,1,0,0.0008618690812173257,0.005519085001257429,0.08335964579242086,1,1
1,2,1,S3_nonestimable_cells,13,27,1.269009511962666,0.4381987309862608,0.4381987309862608,0.444327731092437,0.06836295828891623,0.016595184574157318,0,1,0,0.0009173255076107556,0.00570981726818644,0.08360742769828566,1,1
1,2,1,S0_full_support,13,27,1.269009511962666,0.4382052390256256,0.4382052390256256,0.4485294117647059,0.06806179183624213,0.016595184574157318,0,1,0,0.0009173255076107556,0.00570981726818644,0.08360742769828566,1,1
1,2,1,S3_nonestimable_cells,13,28,1.269009511962666,0.438490655474363,0.438490655474363,0.4695378151260505,0.0686652057262247,0.016753258272311777,0,1,0,0.000927355142689823,0.005744360568366169,0.08365331257040298,1,1
1,2,1,S0_full_support,13,28,1.269009511962666,0.43854984704780786,0.43854984704780786,0.47373949579831937,0.06840011511486412,0.016753258272311777,0,1,0,0.000927355142689823,0.005744360568366169,0.08365331257040298,1,1
0,2,1,S0_full_support,13,15,1.269009511962666,0.44357069444411296,0.44357069444411296,0.13071895424836602,0.07335195940067311,0.0812742149983716,1,0,0,0.0034722222222222654,0.03170009006375609,0.19347003001791369,1,1
2,9,1,S2_rare_cells,16,23,1.269009511962666,0.4455057049729482,0.4455057049729482,0.27180527383367137,0.10634369267944987,0.029496944786572124,0,0,1,0.0,0.011042816830812761,0.049807870966375345,1,1
0,2,0,S3_nonestimable_cells,17,21,1.269009511962666,0.44618041529486663,0.44618041529486663,0.18552036199095023,0.10689007915429749,0.030122780859108522,1,0,0,0.0018127300449620187,0.008439253860032785,0.054640516619900194,1,1
0,2,1,S2_rare_cells,13,15,1.269009511962666,0.44630298490979353,0.44630298490979353,0.08496732026143793,0.07163350803539342,0.0812742149983716,1,0,0,0.0034722222222222654,0.03170009006375609,0.19347003001791369,1,1
0,2,1,S3_nonestimable_cells,13,15,1.269009511962666,0.4489730706934507,0.4489730706934507,0.08714596949891067,0.0779342930875634,0.0812742149983716,1,0,0,0.0034722222222222654,0.03170009006375609,0.19347003001791369,1,1
2,9,1,S0_full_support,16,23,1.269009511962666,0.46123476033466654,0.46123476033466654,0.26774847870182555,0.10996816810082835,0.029496944786572124,0,0,1,0.0,0.011042816830812761,0.049807870966375345,1,1
0,2,0,S2_rare_cells,17,21,1.269009511962666,0.46430579596806343,0.46430579596806343,0.18099547511312217,0.11153352754976087,0.030122780859108522,1,0,0,0.0018127300449620187,0.008439253860032785,0.054640516619900194,1,1
0,2,0,S0_full_support,17,22,1.269009511962666,0.46590961300846345,0.46590961300846345,0.22850678733031676,0.11319909524978881,0.03222778171776047,1,0,0,0.002028252293563515,0.009024372107223753,0.05678346877720708,1,1
0,3,0,S3_nonestimable_cells,15,17,1.269009511962666,0.47271022040876975,0.47271022040876975,0.15641711229946526,0.05093939134660906,0.004450491948517654,0,1,0,0.0017361111111110494,0.001789277286292636,0.04088605896644013,1,1
0,3,0,S0_full_support,15,17,1.269009511962666,0.47279063356848555,0.47279063356848555,0.14304812834224598,0.05091722479441052,0.004450491948517654,0,1,0,0.0017361111111110494,0.001789277286292636,0.04088605896644013,1,1
0,3,0,S2_rare_cells,15,17,1.269009511962666,0.473121783424937,0.473121783424937,0.15641711229946526,0.05279444582779894,0.004450491948517654,0,1,0,0.0017361111111110494,0.001789277286292636,0.04088605896644013,1,1
0,2,0,S3_nonestimable_cells,17,22,1.269009511962666,0.4772709329984907,0.4772709329984907,0.23076923076923078,0.11633587861952868,0.03222778171776047,1,0,0,0.002028252293563515,0.009024372107223753,0.05678346877720708,1,1
0,2,0,S0_full_support,16,18,1.269009511962666,0.483881700879781,0.483881700879781,0.09954751131221719,0.10461871399352578,0.02493236266060389,1,0,0,0.0029252140826010464,0.007486422860519096,0.05817630269610923,1,1
0,2,0,S3_nonestimable_cells,16,18,1.269009511962666,0.48583294964262486,0.48583294964262486,0.09954751131221719,0.1051589913899141,0.02493236266060389,1,0,0,0.0029252140826010464,0.007486422860519096,0.05817630269610923,1,1
2,4,0,S0_full_support,17,18,1.269009511962666,0.4913239096215815,0.4913239096215815,0.07745098039215687,0.08724087841510403,0.0812742149983704,0,1,0,0.00347222222222221,0.004193472434320035,0.08447897499801624,1,1
2,4,0,S0_full_support,19,24,1.269009511962666,0.4939741977064068,0.4939741977064068,0.20980392156862743,0.10374691785207413,0.0,0,1,0,0.0,0.0016032425136712262,0.01653395408435272,1,1
2,4,0,S2_rare_cells,19,24,1.269009511962666,0.49440865945261125,0.49440865945261125,0.20196078431372547,0.10345927673238808,0.0,0,1,0,0.0,0.0016032425136712262,0.01653395408435272,1,1
2,4,0,S2_rare_cells,17,18,1.269009511962666,0.4949482487194646,0.4949482487194646,0.07745098039215687,0.089177759903548,0.0812742149983704,0,1,0,0.00347222222222221,0.004193472434320035,0.08447897499801624,1,1
2,4,0,S3_nonestimable_cells,19,24,1.269009511962666,0.49792446242077637,0.49792446242077637,0.20196078431372547,0.10531235446099003,0.0,0,1,0,0.0,0.0016032425136712262,0.01653395408435272,1,1
2,4,0,S3_nonestimable_cells,17,18,1.269009511962666,0.49818405585190445,0.49818405585190445,0.07745098039215687,0.09115284523794173,0.0812742149983704,0,1,0,0.00347222222222221,0.004193472434320035,0.08447897499801624,1,1
0,2,0,S2_rare_cells,17,22,1.269009511962666,0.4984080312742358,0.4984080312742358,0.2262443438914027,0.12178543977972875,0.03222778171776047,1,0,0,0.002028252293563515,0.009024372107223753,0.05678346877720708,1,1
0,2,0,S2_rare_cells,16,18,1.269009511962666,0.5070557106934613,0.5070557106934613,0.09502262443438914,0.11078523256392862,0.02493236266060389,1,0,0,0.0029252140826010464,0.007486422860519096,0.05817630269610923,1,1
0,2,0,S0_full_support,17,23,1.269009511962666,0.5171486072207374,0.5171486072207374,0.24773755656108593,0.12596729927514388,0.0361733792503241,1,0,0,0.00237090461936057,0.010112179146089825,0.06074574231226252,1,1
0,2,0,S3_nonestimable_cells,17,23,1.269009511962666,0.5243424834211109,0.5243424834211109,0.24999999999999994,0.12787425944233313,0.0361733792503241,1,0,0,0.00237090461936057,0.010112179146089825,0.06074574231226252,1,1
2,4,0,S2_rare_cells,19,28,1.269009511962666,0.5277441905739512,0.5277441905739512,0.27156862745098037,0.1095658677708291,0.0,0,1,0,0.0,0.0017176417869581673,0.018153800224921527,1,1
2,4,0,S3_nonestimable_cells,19,28,1.269009511962666,0.5290555289394606,0.5290555289394606,0.27156862745098037,0.1103542736816994,0.0,0,1,0,0.0,0.0017176417869581673,0.018153800224921527,1,1
2,4,0,S0_full_support,19,28,1.269009511962666,0.5292507234151975,0.5292507234151975,0.2676470588235294,0.11022644473692682,0.0,0,1,0,0.0,0.0017176417869581673,0.018153800224921527,1,1
0,2,0,S0_full_support,17,24,1.269009511962666,0.5362846934756782,0.5362846934756782,0.2771493212669683,0.12965844842218865,0.03804869630147867,1,0,0,0.002534943194969108,0.01063106816502714,0.06271974899276851,1,1
0,2,0,S0_full_support,16,19,1.269009511962666,0.5386128653089564,0.5386128653089564,0.13348416289592757,0.12162927825556609,0.03269676336856431,1,0,0,0.0035929559867348138,0.00961318503353023,0.06631209998857929,1,1
2,4,0,S2_rare_cells,19,25,1.269009511962666,0.5401105739221922,0.5401105739221922,0.2215686274509804,0.10894727931293986,0.04063710749918392,0,1,0,0.0017361111111110494,0.001909243684191364,0.04081553837073321,1,1
2,4,0,S0_full_support,19,25,1.269009511962666,0.5406723070772398,0.5406723070772398,0.23333333333333336,0.10933739030648534,0.04063710749918392,0,1,0,0.0017361111111110494,0.001909243684191364,0.04081553837073321,1,1
0,2,0,S3_nonestimable_cells,17,24,1.269009511962666,0.5407218891832811,0.5407218891832811,0.2771493212669683,0.13081952293909424,0.03804869630147867,1,0,0,0.002534943194969108,0.01063106816502714,0.06271974899276851,1,1
2,4,0,S3_nonestimable_cells,19,25,1.269009511962666,0.5417180751785491,0.5417180751785491,0.22549019607843138,0.10994402858287175,0.04063710749918392,0,1,0,0.0017361111111110494,0.001909243684191364,0.04081553837073321,1,1
2,4,0,S2_rare_cells,19,26,1.269009511962666,0.5503348905166151,0.5503348905166151,0.24607843137254903,0.1101667856137473,0.04063710749918392,0,1,0,0.0017361111111110494,0.0018918448657581925,0.04078007535355529,1,1
2,4,0,S3_nonestimable_cells,19,26,1.269009511962666,0.5519011718560208,0.5519011718560208,0.24607843137254903,0.11125266673842757,0.04063710749918392,0,1,0,0.0017361111111110494,0.0018918448657581925,0.04078007535355529,1,1
0,2,0,S2_rare_cells,17,23,1.269009511962666,0.5523167447391066,0.5523167447391066,0.2454751131221719,0.1348875949443337,0.0361733792503241,1,0,0,0.00237090461936057,0.010112179146089825,0.06074574231226252,1,1
2,4,0,S0_full_support,19,26,1.269009511962666,0.55276461339143,0.55276461339143,0.2539215686274509,0.11164188880418788,0.04063710749918392,0,1,0,0.0017361111111110494,0.0018918448657581925,0.04078007535355529,1,1
0,2,0,S3_nonestimable_cells,16,19,1.269009511962666,0.5543189520788225,0.5543189520788225,0.13348416289592763,0.12567425029785442,0.03269676336856431,1,0,0,0.0035929559867348138,0.00961318503353023,0.06631209998857929,1,1
0,2,0,S0_full_support,17,25,1.269009511962666,0.5568963691412112,0.5568963691412112,0.30882352941176466,0.13558323918143939,0.03906661913820142,1,0,0,0.004371841241287644,0.011847582553468879,0.10302600470563013,1,1
0,2,0,S3_nonestimable_cells,17,25,1.269009511962666,0.5606104911624868,0.5606104911624868,0.30656108597285064,0.1365319439995889,0.03906661913820142,1,0,0,0.004371841241287644,0.011847582553468879,0.10302600470563013,1,1
2,4,0,S2_rare_cells,19,29,1.269009511962666,0.5640569020330342,0.5640569020330342,0.2803921568627451,0.11418442476331636,0.0,0,1,0,0.0,0.0017223048842855263,0.018290102097387566,1,1
2,9,1,S3_nonestimable_cells,18,23,1.269009511962666,0.5643197697639856,0.5643197697639856,0.19168356997971603,0.07949616821930341,0.03503654173452275,0,0,1,0.0,0.005738964148087906,0.039443703128983786,1,1
2,4,0,S3_nonestimable_cells,19,29,1.269009511962666,0.5648930695938601,0.5648930695938601,0.2803921568627451,0.11474563902291982,0.0,0,1,0,0.0,0.0017223048842855263,0.018290102097387566,1,1
