unit_id,dataset,panel,training_seed,level,level_intervention_id,regime,epoch,trajectory_order,checkpoint_path,checkpoint_sha256,optimizer_path,optimizer_sha256,sidecar_path,sidecar_sha256,source_audit_path,source_audit_sha256,canary_target_path,canary_target_sha256,model_state_hash,parent_ERM_model_state_hash,previous_trajectory_model_state_hash,reuse_source,model_state_source_audit_reusable,canary_target_slice_only,complete_target_artifact_reusable,byte_hash_manifest_replay_pass,failed_artifact_reused
c84l1_b35453d8eeef08d822e6cd060d4dff19,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,119,24,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_b35453d8eeef08d822e6cd060d4dff19.pt,fa41dbd953ec35b98d496c2df25be9784d37a7365e17454707551736aa9bb534,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_24_2e35c4fc5a057d90.pt,1f3d76fe5bfae8e0b80e3c370875b66668705728b7fcb9c896987e3b34a3d2c4,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_b35453d8eeef08d822e6cd060d4dff19.json,5a6a34f0654a2d88c90a934ba1e5bff28941fdb2b2f1488c15561f921b09e821,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_b35453d8eeef08d822e6cd060d4dff19.npz,9d8ed032b73aa6540091000987d889acfea87cd54059804c00ad499d79027ad5,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_b35453d8eeef08d822e6cd060d4dff19.npz,b3542a8129d0111ebb7151a1be7a1e28a5e8af9e111b482cef1fccac327d14b8,f13214eaa65b6ef9efee1e5aa8028368d7b4746e679ba1e545a098ff695107ae,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,ec8f392a959c0be3a8912cae2fd341bc59b6cababe532a6d0696e2ad0b14efeb,C84L1C,1,1,0,1,0
c84l1_fa74e1b438e8f701db3735d379b7c7b2,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,124,25,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_fa74e1b438e8f701db3735d379b7c7b2.pt,0692db7de2775e3c8e7ab7b322c70bfeea2a3fecb9c4eb04b6d15bd7b7e03826,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_25_644e307e6996b279.pt,d27f66677ba996da2ee43993a661b1b8893233858495163c39c7b8c3d27220ee,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_fa74e1b438e8f701db3735d379b7c7b2.json,9841c5f49794a2ddf5e7f3327f217cadbf7e353634c06f72984558ab40254137,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_fa74e1b438e8f701db3735d379b7c7b2.npz,2f7d2a03fbf13516b628dce94c6b4123a5fd772bbe01c0ac76e718f6480e343a,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_fa74e1b438e8f701db3735d379b7c7b2.npz,b0274dd02a8e481e3c539ed1ab1526e180fbee40efe6a552ac83030dd882ff75,b143b1331df944d3cb339bc6f06824e44594a15fe26bc9c05aac321e917956df,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,f13214eaa65b6ef9efee1e5aa8028368d7b4746e679ba1e545a098ff695107ae,C84L1C,1,1,0,1,0
c84l1_e101aa63f441da84e083b3bc53cbf142,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,129,26,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_e101aa63f441da84e083b3bc53cbf142.pt,d456e8e76439ecb1cba6f964fc4475efd9da57ebc6ae630dd95fe02e3167557f,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_26_7005c05ef4617d32.pt,7710ea4a2f438a321937c15a0aa35f5d053ef5b46f54729125bca3895d0395e9,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_e101aa63f441da84e083b3bc53cbf142.json,99b2ab247a986ced7fa017ce165785b501faf575e228244c081da9010d72fced,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_e101aa63f441da84e083b3bc53cbf142.npz,95d47ad15cfd3cc4be876225fac8211b30534307a6d303349b9aad257b7d5e0d,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_e101aa63f441da84e083b3bc53cbf142.npz,c69a804de21f150f89c0499bb6c53ec551892963a103a33127739894f539e79c,22228f88781d1f7356c7773d5dc5c0f1cbb470df6a90e61a3ad87059a4c97a67,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,b143b1331df944d3cb339bc6f06824e44594a15fe26bc9c05aac321e917956df,C84L1C,1,1,0,1,0
c84l1_06b1331672a7a2962e0d055f98ecca2e,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,134,27,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_06b1331672a7a2962e0d055f98ecca2e.pt,2e73f82b02c3853b774943613fe8bed1ce7c23341836a2159eedf16cd0c7500d,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_27_a643ef61f35a48f4.pt,78824c30b5663ff076c45888434d5ad7f2a2fecffb595257f5c2c0fa53ab5f8f,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_06b1331672a7a2962e0d055f98ecca2e.json,721035f66dc79f0c36a16ab6bb7757833fc3fdc1b742c7a6286cf1c3d01140ca,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_06b1331672a7a2962e0d055f98ecca2e.npz,66147f88ebe6af0863658b5214025784f54c0bc8656278cab735ee9ae9ff325b,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_06b1331672a7a2962e0d055f98ecca2e.npz,521fce884f5e2e83ec3cbcc5e3fd99a12daa09f280c37db132d48742c2c72b0c,1117c685647704547bd31bb4a4a9cf9cec1ee0388caa9abdf73e718747ff8cd1,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,22228f88781d1f7356c7773d5dc5c0f1cbb470df6a90e61a3ad87059a4c97a67,C84L1C,1,1,0,1,0
c84l1_cf1558b0e5b939be208a093cf61e680c,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,139,28,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_cf1558b0e5b939be208a093cf61e680c.pt,8f7fe2b4755e795db2d28d75e2200dcee8f0645c27b1b7ef20444f018d852e0e,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_28_7b4b74a110a5d6e5.pt,903ecf91f86061e1b79cf5fc2006bd8e5d064647d0487a5456345fb738ccc198,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_cf1558b0e5b939be208a093cf61e680c.json,38e1c178463261968a07dc8ee33b51fc3635b2628d392cf772c969694be6a134,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_cf1558b0e5b939be208a093cf61e680c.npz,a90acc9066519f27def41cc17099e9d28dfbe2e982caf7634ec0fb7c787fb6ba,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_cf1558b0e5b939be208a093cf61e680c.npz,f0217f470ad6ba0fc43103d1ecccacb0e13bcde23d3a7b58c97dea2851249684,ba89d96f12bf41e9c97965c1bf0ffb52a5cf214f1de3a1c4b232ac135162994c,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,1117c685647704547bd31bb4a4a9cf9cec1ee0388caa9abdf73e718747ff8cd1,C84L1C,1,1,0,1,0
c84l1_aa292a9516f55e93d1f18c6a44415022,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,144,29,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_aa292a9516f55e93d1f18c6a44415022.pt,ceb2e415bbbcdf1f2b08a5a03c22f95768cffc598365ab119b1a7c02368d112c,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_29_c807b4771a146099.pt,9f9ccef892a6ab3ab0c1e0e2d6caf2cdcff0105d117298a6cfc34f0262c48a3e,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_aa292a9516f55e93d1f18c6a44415022.json,bc6c1fdb63f1f125cee28a1abee6eee70269265b5d15002b86364920ee989c4d,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_aa292a9516f55e93d1f18c6a44415022.npz,8441fb3896ce4ddaabd7684b8254d5cee5eaa84fce79232b0e8d45fc1985ca4b,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_aa292a9516f55e93d1f18c6a44415022.npz,b778278cc3bd5b65fd10ee4be21e7d119d36dae85a6be26b6439e1c784a7fb59,c6cc5a7a4d8d8465261bc5732d354fd45b9c45b2937f85be7c21d64f69fab1df,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,ba89d96f12bf41e9c97965c1bf0ffb52a5cf214f1de3a1c4b232ac135162994c,C84L1C,1,1,0,1,0
c84l1_846bae886ee1fafc7f5edebd92e8c122,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,149,30,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_846bae886ee1fafc7f5edebd92e8c122.pt,f487f3be93d9aa96da6a2112c7dd1f8a52bf9cbba88ab1aa44a9537545723178,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_30_3773ba4b534f54f5.pt,8bd017ab9eebe617870a44167160614006407b06a09530956a8c58d6086315d9,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_846bae886ee1fafc7f5edebd92e8c122.json,e18e9ee57185c3809b5aea023260a4da5bda73cee4d359c14cef4a7a56622880,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_846bae886ee1fafc7f5edebd92e8c122.npz,fe68f11db18e53ed86a3f3af32a2676b99843e6912bad925f4e9fb9e66e5d0b2,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_846bae886ee1fafc7f5edebd92e8c122.npz,e3fbb261be75198dda7c405573e0f4580c45424a5280d1ed0a26dcb5c081ebf3,51dfd3333d5230ed34ba9f401c05438b87671ed5f2ead3e825599f5b9c018faa,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,c6cc5a7a4d8d8465261bc5732d354fd45b9c45b2937f85be7c21d64f69fab1df,C84L1C,1,1,0,1,0
c84l1_9495159235c4b9e39d3b2d34e748c0bd,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,154,31,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_9495159235c4b9e39d3b2d34e748c0bd.pt,a6d47be8a053b76849c53ff59a7a9bf7cd10033892eb48bcb29e37cca6c1a0e3,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_31_8d19195b5216edd8.pt,7e4b7f7f1a670c676619bd2680ae000bf1b698a0d9fdd0d345293639cd5c6958,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_9495159235c4b9e39d3b2d34e748c0bd.json,cd5a39dd18b9656e40b2df58e1316642dd2456536962041673fb847f9bc68511,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_9495159235c4b9e39d3b2d34e748c0bd.npz,ffa9bf2085b15f5abdad8f335a7eb7b0187e323581116d8d3ea2e53466bde78c,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_9495159235c4b9e39d3b2d34e748c0bd.npz,f09195230779619b260fafb29621925399e2e0eb109f83ff889a943068854f82,4b769150a9bbe8ffac793e6704c7cb4ef19e5508de8dbde0124cc40fe1ddd70a,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,51dfd3333d5230ed34ba9f401c05438b87671ed5f2ead3e825599f5b9c018faa,C84L1C,1,1,0,1,0
c84l1_682915b752a71b71b741ad6361abd3ef,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,159,32,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_682915b752a71b71b741ad6361abd3ef.pt,6e02b5f7a44b800a47a4cdbd1482a35e5f8c8a0cd62a7ab4cde5d56c8d37311e,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_32_ec675fca549bcb27.pt,bd4bb4c411faf809cb8bb8241d4d5f4ce8f4a13f5e2b5234c0101dcefa4bda1f,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_682915b752a71b71b741ad6361abd3ef.json,2cb98e06deb8031f2d4ad6d51bd0856d7035d33812b5602d8ecd3b82cbd6b758,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_682915b752a71b71b741ad6361abd3ef.npz,f001b33d2d6303eb9feb3fe9684ea2a94c01bb48294881bb4c4112f80993c7ac,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_682915b752a71b71b741ad6361abd3ef.npz,69d15e16d520d4ccac18713ed59e6130e795d683632cfb9608530ebeea4d962b,8137d03169925fecbd144b164ff5526afd95d2a873b39d026c0fa9c933b95816,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,4b769150a9bbe8ffac793e6704c7cb4ef19e5508de8dbde0124cc40fe1ddd70a,C84L1C,1,1,0,1,0
c84l1_137c47ce948448e2c78b12ac5567402d,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,164,33,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_137c47ce948448e2c78b12ac5567402d.pt,f3679083ee56f265a91880556ab422ababde083980a7c7dc7abeba777ddd06d6,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_33_319bc8eeccbbeba1.pt,e7fa2dc5356fdfc95707afefeca48ae778f742a8c9f07b843b489a72eaea6a5f,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_137c47ce948448e2c78b12ac5567402d.json,acb46a9f185156f935f6794b43c5416eaa51a7a44e157501e8ee1ebcc357c06f,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_137c47ce948448e2c78b12ac5567402d.npz,b665fae0c6c5c15833da1a5d0b0cc823252517e59a548a8df50d09bc33f6342a,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_137c47ce948448e2c78b12ac5567402d.npz,b7aa902dea31d67aa429706a5f6ceb85e772f17b7e39b4c6e7fd264aa3390f78,7548b0598b1addec35b1dc8c7ed19d350c0a689f394017c35fbe66da9268d613,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,8137d03169925fecbd144b164ff5526afd95d2a873b39d026c0fa9c933b95816,C84L1C,1,1,0,1,0
c84l1_289d6dca17d4684a83db3f21dae9a6c3,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,169,34,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_289d6dca17d4684a83db3f21dae9a6c3.pt,91ee37b12b24214191bf23b711b174cfa076b7d508ce8e542749277d12e69745,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_34_9fa7b56d8ba2d32c.pt,f3acb852f16407148c3407a649b943b1c44a6da404749ab20049dc2fb92a279b,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_289d6dca17d4684a83db3f21dae9a6c3.json,34accdf10afff455dcfa2e917a7ed0fd6a5af2cf8b1f872ff6abf4764e29e82d,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_289d6dca17d4684a83db3f21dae9a6c3.npz,d08c741c3022c947a98099a0c695b0caad105eed4357a1909641d37439ecdce0,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_289d6dca17d4684a83db3f21dae9a6c3.npz,b22633d5a90a93e99f04f05313cd186a7a935d343e741f420a79a2556f585557,5fe25bd2707b7ada3069b45368d9b033bfb5364a020f380192e55ee1190ce04b,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,7548b0598b1addec35b1dc8c7ed19d350c0a689f394017c35fbe66da9268d613,C84L1C,1,1,0,1,0
c84l1_3ef80f1d03bca32ad972b9668f4eec0e,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,174,35,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_3ef80f1d03bca32ad972b9668f4eec0e.pt,e3deabb35c4301f5a5a45dbf578afc9f4326f7c6a7102be0141ceb49cce23ee0,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_35_b993b2cf96545e2d.pt,1fedfb91ebb46a647c06f609c54ebc4132662f4903846da848d426d429898cf9,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_3ef80f1d03bca32ad972b9668f4eec0e.json,cdd5568df6af67e46f28fe3988514ecbcc26715ab0d02a1e9232f71fa8da2e75,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_3ef80f1d03bca32ad972b9668f4eec0e.npz,eaa3f09045edd224a701723eca73ed8d54baede31c30971e90fa46aa3a779dd2,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_3ef80f1d03bca32ad972b9668f4eec0e.npz,69d6cb8a7ed33a95545663f3c340505927518c04a5a0c66560d0ef4c37770583,3f019628730f9d2e88ce07067424effab7bbd1a1db85517048d358de357f90d8,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,5fe25bd2707b7ada3069b45368d9b033bfb5364a020f380192e55ee1190ce04b,C84L1C,1,1,0,1,0
c84l1_a6443296ce42db70cf624050f2e6f17c,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,179,36,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_a6443296ce42db70cf624050f2e6f17c.pt,1e26e2117f23d4af413ed4617d8ca591eee85522bb2dbd023a03576bbf244bfb,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_36_d58d5c1b092eafb7.pt,33c516254b6f0bba2966115944274742d6a78f27cf4806b93a6c13073d90aa12,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_a6443296ce42db70cf624050f2e6f17c.json,0e784b0e1cca6b12924575c893c6177775f9aff361dfe3de43deca111b51d3ed,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_a6443296ce42db70cf624050f2e6f17c.npz,e52dd9fdea5b669af3bea94726c77341d2d69e68497f4e98fa03b8e9b59bc835,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_a6443296ce42db70cf624050f2e6f17c.npz,c3116034343f7254f7d094d56165dd7ec15349ad3b2f3b72f99e83732d245e30,4c7d5b57dc8222e85add854f111995c0abe08d86b742bd806d979afc3d3ab0cc,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,3f019628730f9d2e88ce07067424effab7bbd1a1db85517048d358de357f90d8,C84L1C,1,1,0,1,0
c84l1_25a6cffb595c1573789221fb68a30f64,PhysionetMI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,OACI,184,37,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/checkpoints/c84l1_25a6cffb595c1573789221fb68a30f64.pt,f41174aed871890beed51ac44a88b7feb2e39166880aa1b86cacf1b671b4e724,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/optimizer_states/oaci_37_0ac7af46fecc0392.pt,d6417af24dd5e693d774f24be788a769379661233424f5909d7a31e9f228d7df,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/sidecars/c84l1_25a6cffb595c1573789221fb68a30f64.json,a2b38ab97763642248a269bde7d96dda1d25b6cce1e1f96d4c431a2316cd9b35,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/source_audit/c84l1_25a6cffb595c1573789221fb68a30f64.npz,d7672411632654b54e07919b02b9ff3c3bdcae0f636ceddb38764640d37f47d2,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/PhysionetMI/target_unlabeled/c84l1_25a6cffb595c1573789221fb68a30f64.npz,081e3b5c5b232697abbb843ef888b63110ea927ec54d8d3105305fb53d3abfad,4269c2a9bf6a15719442e736298071caaa48b7d6fa040e4e7bba74ece5a5f05d,c1f873a6cf664ead2ce970a1361186cc3b12536acaa66b27cb72dcef09c6270f,4c7d5b57dc8222e85add854f111995c0abe08d86b742bd806d979afc3d3ab0cc,C84L1C,1,1,0,1,0
