dataset,panel,training_seed,level,regime,epoch,trajectory_order,unit_id,historical_planned_unit_id,identity_status,level_intervention_id,deleted_source_subject,deleted_class,level_intervention_registry_sha256,C84C_reusable,C84L1C_canary,reuse_source,wave,wave_order,train_in_C84F,target_subject_contexts,complete_target_artifact_required
Cho2017,B,5,1,ERM,199,0,c84l1_6d07fb1c03225f22ccab8eccb16e4777,c84v2_9fa89b42539451a8e32077b5310ce380,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,4,1,c84l1_76abe5996d8f1e01ccb0af29ffd053ad,c84v2_c94dcf9c17447d3262cbcbc0742abd7a,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,9,2,c84l1_269db9ae531f044802fb7b3ecebc3a40,c84v2_55c08f47efa9f16ecb684232a8fcfaa1,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,14,3,c84l1_33dde69278b48e35591e0010fad75330,c84v2_6c341c9459ff37e62f52875a085997e9,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,19,4,c84l1_49102fddf69ad30b5d5a5035c5ed5862,c84v2_0e6bb9c87352a09367ea3a6ce3c8e033,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,24,5,c84l1_2e84f5e24f2fa25044f0bc5fc7ab4dee,c84v2_3b94fcd48f862c5dd7bff9f4d7fbdb0d,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,29,6,c84l1_22fea1fe2e4a23a99eb0e022dc9a4348,c84v2_241b6d8bf8b769a8a076a71873b78477,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,34,7,c84l1_339b3cfceac185eefeeda8789226263f,c84v2_7ad44386dc5b37e6b214c625efdc4ce3,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,39,8,c84l1_c821857427b14a912116f8dc7e47cbfb,c84v2_6d5c2685b84ec9f20edac761fc30c156,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,44,9,c84l1_774ac4a2ab384a53a6032c98500df9ff,c84v2_0ce345608132365d18da2ccccdba7962,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,49,10,c84l1_7f92b064e8e25501dbf2f308fce3c399,c84v2_96554af6c7cc1257a18f353ccdb59043,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,54,11,c84l1_657ddcb9b66180b653451ec5a568c08f,c84v2_322dda0910e5926336dd960fbb72cd4d,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,59,12,c84l1_7f508eb89a1ce1da83eaa0f70dc4700f,c84v2_46b4b9bbd30e569887e13a16f6e0df5e,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,64,13,c84l1_2ab696c478cc24d3ffaad0dd4cb2bea8,c84v2_fa50cb434909856a115c4beea5e79b7c,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,69,14,c84l1_c0e2a4b67415ccf5a0fb4e5edfd97822,c84v2_f59a190e7f7de77cf943ce01a5c77137,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,74,15,c84l1_05b13ce974b9570f437446962b948ad2,c84v2_50363d43a99ea27d46b0469e2b63a317,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,79,16,c84l1_e2546042a0bc001f64b604ac7a45179a,c84v2_780b8c2d0113c81e2a132fb4975e698f,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,84,17,c84l1_02e3ce8cd2e2f90e2373996787c8c662,c84v2_80f860fdbe3105290331c5026ccd032d,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,89,18,c84l1_84b93adc2027aa15cce594320b578bc4,c84v2_fc7bc2201773bd156ac830a1e8f91600,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,94,19,c84l1_b3a158e9b1112d7b17c45b98f6ac7a66,c84v2_95548d658959919b274d632d48c8f860,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,99,20,c84l1_105c61c3e0b5812a449c0fa1d151cd0d,c84v2_276a5d80f09c961437984da1ac274910,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,104,21,c84l1_a21c17f126496e120d795486859fa5c3,c84v2_4226acc8337adf4fd4b04ff36cddb1ec,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,109,22,c84l1_04f42ac2aa85f33b903acd3153b80a18,c84v2_14d1b33bfc0811875ecee4132b2084bb,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,114,23,c84l1_f75e4987d8423314041f2d0abd7e5b5b,c84v2_eb21641d5cf93aac0409df6f8984abea,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,119,24,c84l1_000d62b62a7bf8f26b4627e0c5504d0f,c84v2_af617700ada587f3298a76ac08a19a43,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,124,25,c84l1_3334f3d2c0d44e38dd762f90df8be223,c84v2_2aeebd27e23d5c9da9e4a91e48ecc2a9,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,129,26,c84l1_7a27c8cc37f42ae3cb3cc7ce62545c46,c84v2_2320ff9c5440c2b0ec4fb667330aa138,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,134,27,c84l1_95d1d9d5b1b3ea61a6517976fd992415,c84v2_d8b775c62a8d1081738f8b20230ef0a6,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,139,28,c84l1_c48fd57d92bce2c04f57672406084dfb,c84v2_ebe85419ade4c442bce6ecd76db9d728,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,144,29,c84l1_978fba219abeada3d7187821a525decd,c84v2_4d6fe74fc8a1087e3134d007d3573bf1,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,149,30,c84l1_52aadd41b711b2c85143aa47ace4989a,c84v2_68144e73cd9249e6169950e5daf2f6ff,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,154,31,c84l1_e90646a00cb94b3bdddea15139a1cdda,c84v2_5adf6ad88862fe2a934c87dce632b615,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,159,32,c84l1_7e7eafa7ca51ad7fbaafc36401baed48,c84v2_0da0a6eec960dd2424d36b358ab4f3c7,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,164,33,c84l1_7bf7fe4d6980205ab0a8afa2e9afc6a3,c84v2_8f1a8b16f7ab73f14a731110b630b6e3,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,169,34,c84l1_3d6a97f8a1e59e38032f821e9cac0484,c84v2_098936c304bd600900a0664f11d4fc00,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,174,35,c84l1_b09187ba25f58e2dc7d91517e5ec4705,c84v2_b1c9a4ca109da0b4a5e239cc4c9a9355,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,179,36,c84l1_4bfb333f125540d521f50b864b030266,c84v2_4fa6eecd36779130a85ed089035d6e3a,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,184,37,c84l1_f5f63bb98089c46914b64e8ff313c1fb,c84v2_21a02ff882209cb4f7d06cdb59b55c7a,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,189,38,c84l1_b5fbac868fa1341b0a8ed5eba9938cfc,c84v2_76bbc0d003be3f4b5951f5d7a31c7c11,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,194,39,c84l1_b746fa61b4d36739ab0d3468493494ec,c84v2_db63e61f2c72d401212db7341f276fab,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,OACI,199,40,c84l1_2c6f9493ff08c886f04b6fb2467444fc,c84v2_b6097c3e4a3d819cfb7b90d603268d38,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,4,1,c84l1_93aa6434186fe95b20544b759ec3767f,c84v2_66a53b6efac24a5da79bdb16c9dc257f,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,9,2,c84l1_3307086e88f7dd136453d2f1eff05fae,c84v2_529e171d2781e250a97a66ce9b92cc1c,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,14,3,c84l1_107df3180924284b6328c073829c6318,c84v2_8f9243c23ddb8356984c77ce1b2209e7,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,19,4,c84l1_b246e73b615ab4465787a7aa3f9e4789,c84v2_7024f302dde09bee3f7d9bf2d3e11835,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,24,5,c84l1_8e05ae4debdfaa4b5eba841e165bb47a,c84v2_ec592a4ffb76bab35862a0445bb370b6,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,29,6,c84l1_063bf912eaf29f9c8390b6b9f89ffd05,c84v2_ebbeb9e1bf12a68630355e8cf21f14d6,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,34,7,c84l1_03437a3e2c06b40de5e3f31dc4b09e14,c84v2_e6b0681c61d6b1aa7d9efb3af6477bb6,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,39,8,c84l1_478c69e0cdf8d59eb0159a7c12000752,c84v2_73755d2c90b5f4705d6ee628515b1ec4,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,44,9,c84l1_e95f8b079351b94ca5c5a08f72a31173,c84v2_06437c193e844c7c54d61b5a690fc0b6,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,49,10,c84l1_5aac5d6cfb3c0bd4ec330c28608cad24,c84v2_c06dd7fce1f48d4c1c9200c8e47bcb60,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,54,11,c84l1_1076489796448a6cb5664fedd1c3de49,c84v2_76a59da5745de2e68ad046a6caa69496,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,59,12,c84l1_8a43f50595cfad0150aa90ca91d283c6,c84v2_7561a240cb93ad2fdf65ed8d6c4d37bb,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,64,13,c84l1_758d956b5003662cf4bb6debf8a86af0,c84v2_1a56db1c98f02f9da2e74ea5ea1fa3dd,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,69,14,c84l1_01da71600b6a73373343eccb9205e4aa,c84v2_a25b7030630506f7d8d92e3af355e3fe,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,74,15,c84l1_32e7f7677619607c64bdff9f4d73821c,c84v2_37ad5323a526c93352aa11dd317b1109,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,79,16,c84l1_e937057f8e43df20bedc9515e07e95d4,c84v2_1725cd3c69a861acd6be63298b8c8e73,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,84,17,c84l1_f3709feb800ec396433a1ae0dd96ad1a,c84v2_7bba05ff71904d08fc5d285aac8e3a50,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,89,18,c84l1_3be52fceecd3c82956bc4afed003ba92,c84v2_d5266be5b7bcfc9b7781e92d9ac915a6,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,94,19,c84l1_b2053b65425ed41e389798ae1279860c,c84v2_8f6507fd1723cf5f98a812b09a8ef596,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,99,20,c84l1_3e7217d978d7286cea156466f446a556,c84v2_65a21d3aafe398278db442591ed49b02,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,104,21,c84l1_afdeffda5668ad270a4a93a82c52ae32,c84v2_d1bfdf1ff550e56b9533edd56e6308b8,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,109,22,c84l1_ead4a86510d704cbc25309efd4b47bb6,c84v2_e492e608f7fe29144ce3692e93557512,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,114,23,c84l1_3126b18dff9840adc47e59354a4511ce,c84v2_0083676313b797ac88b8235103009840,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,119,24,c84l1_eedcacad671673f23c3acfc62230fbcc,c84v2_adc0e98224933b98b80cd1fbc6566548,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,124,25,c84l1_8234d2a05a8743a880c2ca9912092c85,c84v2_089a2f10c4d7ac0109b7bbc4a031bb85,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,129,26,c84l1_e68c263b4565b2216239539168f042eb,c84v2_c39a36ea6b4e07f560637977e9d58d63,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
Cho2017,B,5,1,SRC,134,27,c84l1_08bc8e00c9509085e58bbb424ce435b2,c84v2_8aa39f02c5a4741a9037d31e91213d8f,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,20,1
