stage,field_level,target_id,trajectory,candidate_count,k_definition,k,observed_hit,random_hit,enrichment,continuous_regret,regret_to_utility_range
T3-HO,trajectory_cell,7,2|7|0|S0_full_support,17,top1,1,0.0,0.058823529411764705,0.0,0.016335236412729492,0.18379223554960067
T3-HO,trajectory_cell,7,2|7|0|S0_full_support,17,top3,3,1.0,0.17647058823529413,5.666666666666666,0.016335236412729492,0.18379223554960067
T3-HO,trajectory_cell,7,2|7|0|S0_full_support,17,top5,5,1.0,0.29411764705882354,3.4,0.016335236412729492,0.18379223554960067
T3-HO,trajectory_cell,7,2|7|0|S0_full_support,17,top10pct,2,1.0,0.11764705882352941,8.5,0.016335236412729492,0.18379223554960067
T3-HO,trajectory_cell,7,2|7|1|S0_full_support,19,top1,1,0.0,0.05263157894736842,0.0,0.070894720478973,0.8704583142363502
T3-HO,trajectory_cell,7,2|7|1|S0_full_support,19,top3,3,0.0,0.15789473684210525,0.0,0.070894720478973,0.8704583142363502
T3-HO,trajectory_cell,7,2|7|1|S0_full_support,19,top5,5,0.0,0.2631578947368421,0.0,0.070894720478973,0.8704583142363502
T3-HO,trajectory_cell,7,2|7|1|S0_full_support,19,top10pct,2,0.0,0.10526315789473684,0.0,0.070894720478973,0.8704583142363502
T3-HO,target_universe,8,ALL_TARGET_CANDIDATES,106,top1,1,0.0,0.009433962264150943,0.0,0.07548316096261976,0.27227901207489824
T3-HO,target_universe,8,ALL_TARGET_CANDIDATES,106,top3,3,0.0,0.02830188679245283,0.0,0.07548316096261976,0.27227901207489824
T3-HO,target_universe,8,ALL_TARGET_CANDIDATES,106,top5,5,0.0,0.04716981132075472,0.0,0.07548316096261976,0.27227901207489824
T3-HO,target_universe,8,ALL_TARGET_CANDIDATES,106,top10pct,11,0.0,0.10377358490566038,0.0,0.07548316096261976,0.27227901207489824
T3-HO,trajectory_cell,8,0|8|0|S0_full_support,16,top1,1,0.0,0.0625,0.0,0.010949047499275832,0.05193088448109639
T3-HO,trajectory_cell,8,0|8|0|S0_full_support,16,top3,3,1.0,0.1875,5.333333333333333,0.010949047499275832,0.05193088448109639
T3-HO,trajectory_cell,8,0|8|0|S0_full_support,16,top5,5,1.0,0.3125,3.2,0.010949047499275832,0.05193088448109639
T3-HO,trajectory_cell,8,0|8|0|S0_full_support,16,top10pct,2,0.0,0.125,0.0,0.010949047499275832,0.05193088448109639
T3-HO,trajectory_cell,8,0|8|1|S0_full_support,20,top1,1,0.0,0.05,0.0,0.024288426051594203,0.18384549772860104
T3-HO,trajectory_cell,8,0|8|1|S0_full_support,20,top3,3,0.0,0.15,0.0,0.024288426051594203,0.18384549772860104
T3-HO,trajectory_cell,8,0|8|1|S0_full_support,20,top5,5,1.0,0.25,4.0,0.024288426051594203,0.18384549772860104
T3-HO,trajectory_cell,8,0|8|1|S0_full_support,20,top10pct,2,0.0,0.1,0.0,0.024288426051594203,0.18384549772860104
T3-HO,trajectory_cell,8,1|8|0|S0_full_support,19,top1,1,1.0,0.05263157894736842,19.0,0.0,0.0
T3-HO,trajectory_cell,8,1|8|0|S0_full_support,19,top3,3,1.0,0.15789473684210525,6.333333333333334,0.0,0.0
T3-HO,trajectory_cell,8,1|8|0|S0_full_support,19,top5,5,1.0,0.2631578947368421,3.8000000000000003,0.0,0.0
T3-HO,trajectory_cell,8,1|8|0|S0_full_support,19,top10pct,2,1.0,0.10526315789473684,9.5,0.0,0.0
T3-HO,trajectory_cell,8,1|8|1|S0_full_support,18,top1,1,0.0,0.05555555555555555,0.0,0.07548316096261976,0.35546659024315075
T3-HO,trajectory_cell,8,1|8|1|S0_full_support,18,top3,3,0.0,0.16666666666666666,0.0,0.07548316096261976,0.35546659024315075
T3-HO,trajectory_cell,8,1|8|1|S0_full_support,18,top5,5,0.0,0.2777777777777778,0.0,0.07548316096261976,0.35546659024315075
T3-HO,trajectory_cell,8,1|8|1|S0_full_support,18,top10pct,2,0.0,0.1111111111111111,0.0,0.07548316096261976,0.35546659024315075
T3-HO,trajectory_cell,8,2|8|0|S0_full_support,19,top1,1,0.0,0.05263157894736842,0.0,0.014948842879093038,0.12645902869669903
T3-HO,trajectory_cell,8,2|8|0|S0_full_support,19,top3,3,0.0,0.15789473684210525,0.0,0.014948842879093038,0.12645902869669903
T3-HO,trajectory_cell,8,2|8|0|S0_full_support,19,top5,5,0.0,0.2631578947368421,0.0,0.014948842879093038,0.12645902869669903
T3-HO,trajectory_cell,8,2|8|0|S0_full_support,19,top10pct,2,0.0,0.10526315789473684,0.0,0.014948842879093038,0.12645902869669903
T3-HO,trajectory_cell,8,2|8|1|S0_full_support,14,top1,1,0.0,0.07142857142857142,0.0,0.012443438914027216,0.09497173743033403
T3-HO,trajectory_cell,8,2|8|1|S0_full_support,14,top3,3,1.0,0.21428571428571427,4.666666666666667,0.012443438914027216,0.09497173743033403
T3-HO,trajectory_cell,8,2|8|1|S0_full_support,14,top5,5,1.0,0.35714285714285715,2.8,0.012443438914027216,0.09497173743033403
T3-HO,trajectory_cell,8,2|8|1|S0_full_support,14,top10pct,2,1.0,0.14285714285714285,7.0,0.012443438914027216,0.09497173743033403
T3-HO,target_universe,9,ALL_TARGET_CANDIDATES,115,top1,1,0.0,0.008695652173913044,0.0,0.029505696172362872,0.13527097902097912
T3-HO,target_universe,9,ALL_TARGET_CANDIDATES,115,top3,3,0.0,0.02608695652173913,0.0,0.029505696172362872,0.13527097902097912
T3-HO,target_universe,9,ALL_TARGET_CANDIDATES,115,top5,5,1.0,0.043478260869565216,23.0,0.029505696172362872,0.13527097902097912
T3-HO,target_universe,9,ALL_TARGET_CANDIDATES,115,top10pct,12,1.0,0.10434782608695652,9.583333333333334,0.029505696172362872,0.13527097902097912
T3-HO,trajectory_cell,9,0|9|0|S0_full_support,20,top1,1,0.0,0.05,0.0,0.029505696172362872,0.19433325484655847
T3-HO,trajectory_cell,9,0|9|0|S0_full_support,20,top3,3,1.0,0.15,6.666666666666667,0.029505696172362872,0.19433325484655847
T3-HO,trajectory_cell,9,0|9|0|S0_full_support,20,top5,5,1.0,0.25,4.0,0.029505696172362872,0.19433325484655847
T3-HO,trajectory_cell,9,0|9|0|S0_full_support,20,top10pct,2,1.0,0.1,10.0,0.029505696172362872,0.19433325484655847
T3-HO,trajectory_cell,9,0|9|1|S0_full_support,15,top1,1,1.0,0.06666666666666667,15.0,0.0,0.0
T3-HO,trajectory_cell,9,0|9|1|S0_full_support,15,top3,3,1.0,0.2,5.0,0.0,0.0
T3-HO,trajectory_cell,9,0|9|1|S0_full_support,15,top5,5,1.0,0.3333333333333333,3.0,0.0,0.0
T3-HO,trajectory_cell,9,0|9|1|S0_full_support,15,top10pct,2,1.0,0.13333333333333333,7.5,0.0,0.0
T3-HO,trajectory_cell,9,1|9|0|S0_full_support,18,top1,1,0.0,0.05555555555555555,0.0,0.051885218551885215,0.3765295974402215
T3-HO,trajectory_cell,9,1|9|0|S0_full_support,18,top3,3,1.0,0.16666666666666666,6.0,0.051885218551885215,0.3765295974402215
T3-HO,trajectory_cell,9,1|9|0|S0_full_support,18,top5,5,1.0,0.2777777777777778,3.5999999999999996,0.051885218551885215,0.3765295974402215
T3-HO,trajectory_cell,9,1|9|0|S0_full_support,18,top10pct,2,1.0,0.1111111111111111,9.0,0.051885218551885215,0.3765295974402215
T3-HO,trajectory_cell,9,1|9|1|S0_full_support,16,top1,1,1.0,0.0625,16.0,0.0,0.0
T3-HO,trajectory_cell,9,1|9|1|S0_full_support,16,top3,3,1.0,0.1875,5.333333333333333,0.0,0.0
T3-HO,trajectory_cell,9,1|9|1|S0_full_support,16,top5,5,1.0,0.3125,3.2,0.0,0.0
T3-HO,trajectory_cell,9,1|9|1|S0_full_support,16,top10pct,2,1.0,0.125,8.0,0.0,0.0
T3-HO,trajectory_cell,9,2|9|0|S0_full_support,20,top1,1,0.0,0.05,0.0,0.0036643786643786314,0.01792010256709095
T3-HO,trajectory_cell,9,2|9|0|S0_full_support,20,top3,3,0.0,0.15,0.0,0.0036643786643786314,0.01792010256709095
T3-HO,trajectory_cell,9,2|9|0|S0_full_support,20,top5,5,1.0,0.25,4.0,0.0036643786643786314,0.01792010256709095
T3-HO,trajectory_cell,9,2|9|0|S0_full_support,20,top10pct,2,0.0,0.1,0.0,0.0036643786643786314,0.01792010256709095
T3-HO,trajectory_cell,9,2|9|1|S0_full_support,26,top1,1,0.0,0.038461538461538464,0.0,0.02084227084227075,0.1933665008291867
T3-HO,trajectory_cell,9,2|9|1|S0_full_support,26,top3,3,1.0,0.11538461538461539,8.666666666666666,0.02084227084227075,0.1933665008291867
T3-HO,trajectory_cell,9,2|9|1|S0_full_support,26,top5,5,1.0,0.19230769230769232,5.199999999999999,0.02084227084227075,0.1933665008291867
T3-HO,trajectory_cell,9,2|9|1|S0_full_support,26,top10pct,3,1.0,0.11538461538461539,8.666666666666666,0.02084227084227075,0.1933665008291867
