stage,field_level,target_id,trajectory,candidate_count,epsilon,epsilon_source,epsilon_optimal_count,epsilon_optimal_fraction,effective_candidate_multiplicity
T3-HO,trajectory_cell,5,0|5|0|S0_full_support,16,0.02,T2_locked_rule,14,0.875,11.995208446071826
T3-HO,trajectory_cell,5,0|5|0|S0_full_support,16,0.025454384114,T2_locked_rule,14,0.875,11.995208446071826
T3-HO,trajectory_cell,5,0|5|1|S0_full_support,18,0.0,T2_locked_rule,1,0.05555555555555555,12.240879939051132
T3-HO,trajectory_cell,5,0|5|1|S0_full_support,18,0.012149053816,T2_locked_rule,3,0.16666666666666666,12.240879939051132
T3-HO,trajectory_cell,5,0|5|1|S0_full_support,18,0.015601977635,T2_locked_rule,6,0.3333333333333333,12.240879939051132
T3-HO,trajectory_cell,5,0|5|1|S0_full_support,18,0.02,T2_locked_rule,10,0.5555555555555556,12.240879939051132
T3-HO,trajectory_cell,5,0|5|1|S0_full_support,18,0.025454384114,T2_locked_rule,12,0.6666666666666666,12.240879939051132
T3-HO,trajectory_cell,5,1|5|0|S0_full_support,14,0.0,T2_locked_rule,1,0.07142857142857142,9.178730108699419
T3-HO,trajectory_cell,5,1|5|0|S0_full_support,14,0.012149053816,T2_locked_rule,4,0.2857142857142857,9.178730108699419
T3-HO,trajectory_cell,5,1|5|0|S0_full_support,14,0.015601977635,T2_locked_rule,6,0.42857142857142855,9.178730108699419
T3-HO,trajectory_cell,5,1|5|0|S0_full_support,14,0.02,T2_locked_rule,7,0.5,9.178730108699419
T3-HO,trajectory_cell,5,1|5|0|S0_full_support,14,0.025454384114,T2_locked_rule,9,0.6428571428571429,9.178730108699419
T3-HO,trajectory_cell,5,1|5|1|S0_full_support,15,0.0,T2_locked_rule,1,0.06666666666666667,3.632926017546067
T3-HO,trajectory_cell,5,1|5|1|S0_full_support,15,0.012149053816,T2_locked_rule,1,0.06666666666666667,3.632926017546067
T3-HO,trajectory_cell,5,1|5|1|S0_full_support,15,0.015601977635,T2_locked_rule,1,0.06666666666666667,3.632926017546067
T3-HO,trajectory_cell,5,1|5|1|S0_full_support,15,0.02,T2_locked_rule,1,0.06666666666666667,3.632926017546067
T3-HO,trajectory_cell,5,1|5|1|S0_full_support,15,0.025454384114,T2_locked_rule,1,0.06666666666666667,3.632926017546067
T3-HO,trajectory_cell,5,2|5|0|S0_full_support,18,0.0,T2_locked_rule,1,0.05555555555555555,8.211331379403372
T3-HO,trajectory_cell,5,2|5|0|S0_full_support,18,0.012149053816,T2_locked_rule,1,0.05555555555555555,8.211331379403372
T3-HO,trajectory_cell,5,2|5|0|S0_full_support,18,0.015601977635,T2_locked_rule,1,0.05555555555555555,8.211331379403372
T3-HO,trajectory_cell,5,2|5|0|S0_full_support,18,0.02,T2_locked_rule,1,0.05555555555555555,8.211331379403372
T3-HO,trajectory_cell,5,2|5|0|S0_full_support,18,0.025454384114,T2_locked_rule,4,0.2222222222222222,8.211331379403372
T3-HO,trajectory_cell,5,2|5|1|S0_full_support,21,0.0,T2_locked_rule,1,0.047619047619047616,10.895976715905768
T3-HO,trajectory_cell,5,2|5|1|S0_full_support,21,0.012149053816,T2_locked_rule,2,0.09523809523809523,10.895976715905768
T3-HO,trajectory_cell,5,2|5|1|S0_full_support,21,0.015601977635,T2_locked_rule,3,0.14285714285714285,10.895976715905768
T3-HO,trajectory_cell,5,2|5|1|S0_full_support,21,0.02,T2_locked_rule,4,0.19047619047619047,10.895976715905768
T3-HO,trajectory_cell,5,2|5|1|S0_full_support,21,0.025454384114,T2_locked_rule,6,0.2857142857142857,10.895976715905768
T3-HO,target_universe,6,ALL_TARGET_CANDIDATES,108,0.0,T2_locked_rule,1,0.009259259259259259,29.245657837956887
T3-HO,target_universe,6,ALL_TARGET_CANDIDATES,108,0.012149053816,T2_locked_rule,2,0.018518518518518517,29.245657837956887
T3-HO,target_universe,6,ALL_TARGET_CANDIDATES,108,0.015601977635,T2_locked_rule,7,0.06481481481481481,29.245657837956887
T3-HO,target_universe,6,ALL_TARGET_CANDIDATES,108,0.02,T2_locked_rule,10,0.09259259259259259,29.245657837956887
T3-HO,target_universe,6,ALL_TARGET_CANDIDATES,108,0.025454384114,T2_locked_rule,14,0.12962962962962962,29.245657837956887
T3-HO,trajectory_cell,6,0|6|0|S0_full_support,18,0.0,T2_locked_rule,1,0.05555555555555555,4.468452759258496
T3-HO,trajectory_cell,6,0|6|0|S0_full_support,18,0.012149053816,T2_locked_rule,1,0.05555555555555555,4.468452759258496
T3-HO,trajectory_cell,6,0|6|0|S0_full_support,18,0.015601977635,T2_locked_rule,1,0.05555555555555555,4.468452759258496
T3-HO,trajectory_cell,6,0|6|0|S0_full_support,18,0.02,T2_locked_rule,1,0.05555555555555555,4.468452759258496
T3-HO,trajectory_cell,6,0|6|0|S0_full_support,18,0.025454384114,T2_locked_rule,2,0.1111111111111111,4.468452759258496
T3-HO,trajectory_cell,6,0|6|1|S0_full_support,17,0.0,T2_locked_rule,1,0.058823529411764705,7.608293516242908
T3-HO,trajectory_cell,6,0|6|1|S0_full_support,17,0.012149053816,T2_locked_rule,4,0.23529411764705882,7.608293516242908
T3-HO,trajectory_cell,6,0|6|1|S0_full_support,17,0.015601977635,T2_locked_rule,4,0.23529411764705882,7.608293516242908
T3-HO,trajectory_cell,6,0|6|1|S0_full_support,17,0.02,T2_locked_rule,4,0.23529411764705882,7.608293516242908
T3-HO,trajectory_cell,6,0|6|1|S0_full_support,17,0.025454384114,T2_locked_rule,6,0.35294117647058826,7.608293516242908
T3-HO,trajectory_cell,6,1|6|0|S0_full_support,17,0.0,T2_locked_rule,1,0.058823529411764705,3.4259029911584005
T3-HO,trajectory_cell,6,1|6|0|S0_full_support,17,0.012149053816,T2_locked_rule,1,0.058823529411764705,3.4259029911584005
T3-HO,trajectory_cell,6,1|6|0|S0_full_support,17,0.015601977635,T2_locked_rule,1,0.058823529411764705,3.4259029911584005
T3-HO,trajectory_cell,6,1|6|0|S0_full_support,17,0.02,T2_locked_rule,1,0.058823529411764705,3.4259029911584005
T3-HO,trajectory_cell,6,1|6|0|S0_full_support,17,0.025454384114,T2_locked_rule,1,0.058823529411764705,3.4259029911584005
T3-HO,trajectory_cell,6,1|6|1|S0_full_support,21,0.0,T2_locked_rule,1,0.047619047619047616,13.43456002466046
T3-HO,trajectory_cell,6,1|6|1|S0_full_support,21,0.012149053816,T2_locked_rule,2,0.09523809523809523,13.43456002466046
T3-HO,trajectory_cell,6,1|6|1|S0_full_support,21,0.015601977635,T2_locked_rule,4,0.19047619047619047,13.43456002466046
T3-HO,trajectory_cell,6,1|6|1|S0_full_support,21,0.02,T2_locked_rule,5,0.23809523809523808,13.43456002466046
T3-HO,trajectory_cell,6,1|6|1|S0_full_support,21,0.025454384114,T2_locked_rule,16,0.7619047619047619,13.43456002466046
T3-HO,trajectory_cell,6,2|6|0|S0_full_support,19,0.0,T2_locked_rule,1,0.05263157894736842,4.945707987084175
T3-HO,trajectory_cell,6,2|6|0|S0_full_support,19,0.012149053816,T2_locked_rule,1,0.05263157894736842,4.945707987084175
T3-HO,trajectory_cell,6,2|6|0|S0_full_support,19,0.015601977635,T2_locked_rule,2,0.10526315789473684,4.945707987084175
T3-HO,trajectory_cell,6,2|6|0|S0_full_support,19,0.02,T2_locked_rule,2,0.10526315789473684,4.945707987084175
T3-HO,trajectory_cell,6,2|6|0|S0_full_support,19,0.025454384114,T2_locked_rule,3,0.15789473684210525,4.945707987084175
T3-HO,trajectory_cell,6,2|6|1|S0_full_support,16,0.0,T2_locked_rule,1,0.0625,5.420616700001264
T3-HO,trajectory_cell,6,2|6|1|S0_full_support,16,0.012149053816,T2_locked_rule,1,0.0625,5.420616700001264
T3-HO,trajectory_cell,6,2|6|1|S0_full_support,16,0.015601977635,T2_locked_rule,3,0.1875,5.420616700001264
T3-HO,trajectory_cell,6,2|6|1|S0_full_support,16,0.02,T2_locked_rule,4,0.25,5.420616700001264
T3-HO,trajectory_cell,6,2|6|1|S0_full_support,16,0.025454384114,T2_locked_rule,6,0.375,5.420616700001264
T3-HO,target_universe,7,ALL_TARGET_CANDIDATES,112,0.0,T2_locked_rule,1,0.008928571428571428,25.386036144838844
T3-HO,target_universe,7,ALL_TARGET_CANDIDATES,112,0.012149053816,T2_locked_rule,3,0.026785714285714284,25.386036144838844
T3-HO,target_universe,7,ALL_TARGET_CANDIDATES,112,0.015601977635,T2_locked_rule,4,0.03571428571428571,25.386036144838844
T3-HO,target_universe,7,ALL_TARGET_CANDIDATES,112,0.02,T2_locked_rule,7,0.0625,25.386036144838844
T3-HO,target_universe,7,ALL_TARGET_CANDIDATES,112,0.025454384114,T2_locked_rule,12,0.10714285714285714,25.386036144838844
T3-HO,trajectory_cell,7,0|7|0|S0_full_support,17,0.0,T2_locked_rule,1,0.058823529411764705,10.203768249009835
T3-HO,trajectory_cell,7,0|7|0|S0_full_support,17,0.012149053816,T2_locked_rule,3,0.17647058823529413,10.203768249009835
T3-HO,trajectory_cell,7,0|7|0|S0_full_support,17,0.015601977635,T2_locked_rule,7,0.4117647058823529,10.203768249009835
T3-HO,trajectory_cell,7,0|7|0|S0_full_support,17,0.02,T2_locked_rule,8,0.47058823529411764,10.203768249009835
T3-HO,trajectory_cell,7,0|7|0|S0_full_support,17,0.025454384114,T2_locked_rule,9,0.5294117647058824,10.203768249009835
T3-HO,trajectory_cell,7,0|7|1|S0_full_support,20,0.0,T2_locked_rule,1,0.05,6.812593558182123
T3-HO,trajectory_cell,7,0|7|1|S0_full_support,20,0.012149053816,T2_locked_rule,3,0.15,6.812593558182123
T3-HO,trajectory_cell,7,0|7|1|S0_full_support,20,0.015601977635,T2_locked_rule,3,0.15,6.812593558182123
T3-HO,trajectory_cell,7,0|7|1|S0_full_support,20,0.02,T2_locked_rule,3,0.15,6.812593558182123
T3-HO,trajectory_cell,7,0|7|1|S0_full_support,20,0.025454384114,T2_locked_rule,3,0.15,6.812593558182123
T3-HO,trajectory_cell,7,1|7|0|S0_full_support,22,0.0,T2_locked_rule,1,0.045454545454545456,5.249172923515265
T3-HO,trajectory_cell,7,1|7|0|S0_full_support,22,0.012149053816,T2_locked_rule,2,0.09090909090909091,5.249172923515265
T3-HO,trajectory_cell,7,1|7|0|S0_full_support,22,0.015601977635,T2_locked_rule,2,0.09090909090909091,5.249172923515265
T3-HO,trajectory_cell,7,1|7|0|S0_full_support,22,0.02,T2_locked_rule,3,0.13636363636363635,5.249172923515265
T3-HO,trajectory_cell,7,1|7|0|S0_full_support,22,0.025454384114,T2_locked_rule,5,0.22727272727272727,5.249172923515265
T3-HO,trajectory_cell,7,1|7|1|S0_full_support,17,0.0,T2_locked_rule,1,0.058823529411764705,6.103695976403933
T3-HO,trajectory_cell,7,1|7|1|S0_full_support,17,0.012149053816,T2_locked_rule,2,0.11764705882352941,6.103695976403933
T3-HO,trajectory_cell,7,1|7|1|S0_full_support,17,0.015601977635,T2_locked_rule,4,0.23529411764705882,6.103695976403933
T3-HO,trajectory_cell,7,1|7|1|S0_full_support,17,0.02,T2_locked_rule,4,0.23529411764705882,6.103695976403933
T3-HO,trajectory_cell,7,1|7|1|S0_full_support,17,0.025454384114,T2_locked_rule,5,0.29411764705882354,6.103695976403933
T3-HO,trajectory_cell,7,2|7|0|S0_full_support,17,0.0,T2_locked_rule,1,0.058823529411764705,8.023966021028006
T3-HO,trajectory_cell,7,2|7|0|S0_full_support,17,0.012149053816,T2_locked_rule,5,0.29411764705882354,8.023966021028006
T3-HO,trajectory_cell,7,2|7|0|S0_full_support,17,0.015601977635,T2_locked_rule,5,0.29411764705882354,8.023966021028006
T3-HO,trajectory_cell,7,2|7|0|S0_full_support,17,0.02,T2_locked_rule,7,0.4117647058823529,8.023966021028006
T3-HO,trajectory_cell,7,2|7|0|S0_full_support,17,0.025454384114,T2_locked_rule,7,0.4117647058823529,8.023966021028006
T3-HO,trajectory_cell,7,2|7|1|S0_full_support,19,0.0,T2_locked_rule,1,0.05263157894736842,4.543047740419734
T3-HO,trajectory_cell,7,2|7|1|S0_full_support,19,0.012149053816,T2_locked_rule,1,0.05263157894736842,4.543047740419734
T3-HO,trajectory_cell,7,2|7|1|S0_full_support,19,0.015601977635,T2_locked_rule,1,0.05263157894736842,4.543047740419734
T3-HO,trajectory_cell,7,2|7|1|S0_full_support,19,0.02,T2_locked_rule,3,0.15789473684210525,4.543047740419734
T3-HO,trajectory_cell,7,2|7|1|S0_full_support,19,0.025454384114,T2_locked_rule,3,0.15789473684210525,4.543047740419734
T3-HO,target_universe,8,ALL_TARGET_CANDIDATES,106,0.0,T2_locked_rule,1,0.009433962264150943,3.368513061746718
T3-HO,target_universe,8,ALL_TARGET_CANDIDATES,106,0.012149053816,T2_locked_rule,1,0.009433962264150943,3.368513061746718
T3-HO,target_universe,8,ALL_TARGET_CANDIDATES,106,0.015601977635,T2_locked_rule,1,0.009433962264150943,3.368513061746718
T3-HO,target_universe,8,ALL_TARGET_CANDIDATES,106,0.02,T2_locked_rule,1,0.009433962264150943,3.368513061746718
T3-HO,target_universe,8,ALL_TARGET_CANDIDATES,106,0.025454384114,T2_locked_rule,1,0.009433962264150943,3.368513061746718
T3-HO,trajectory_cell,8,0|8|0|S0_full_support,16,0.0,T2_locked_rule,1,0.0625,3.9799350276533967
T3-HO,trajectory_cell,8,0|8|0|S0_full_support,16,0.012149053816,T2_locked_rule,3,0.1875,3.9799350276533967
T3-HO,trajectory_cell,8,0|8|0|S0_full_support,16,0.015601977635,T2_locked_rule,3,0.1875,3.9799350276533967
T3-HO,trajectory_cell,8,0|8|0|S0_full_support,16,0.02,T2_locked_rule,3,0.1875,3.9799350276533967
T3-HO,trajectory_cell,8,0|8|0|S0_full_support,16,0.025454384114,T2_locked_rule,4,0.25,3.9799350276533967
T3-HO,trajectory_cell,8,0|8|1|S0_full_support,20,0.0,T2_locked_rule,1,0.05,4.361753192166957
T3-HO,trajectory_cell,8,0|8|1|S0_full_support,20,0.012149053816,T2_locked_rule,1,0.05,4.361753192166957
T3-HO,trajectory_cell,8,0|8|1|S0_full_support,20,0.015601977635,T2_locked_rule,2,0.1,4.361753192166957
T3-HO,trajectory_cell,8,0|8|1|S0_full_support,20,0.02,T2_locked_rule,2,0.1,4.361753192166957
T3-HO,trajectory_cell,8,0|8|1|S0_full_support,20,0.025454384114,T2_locked_rule,3,0.15,4.361753192166957
T3-HO,trajectory_cell,8,1|8|0|S0_full_support,19,0.0,T2_locked_rule,1,0.05263157894736842,1.8238276584585291
T3-HO,trajectory_cell,8,1|8|0|S0_full_support,19,0.012149053816,T2_locked_rule,1,0.05263157894736842,1.8238276584585291
T3-HO,trajectory_cell,8,1|8|0|S0_full_support,19,0.015601977635,T2_locked_rule,1,0.05263157894736842,1.8238276584585291
T3-HO,trajectory_cell,8,1|8|0|S0_full_support,19,0.02,T2_locked_rule,1,0.05263157894736842,1.8238276584585291
T3-HO,trajectory_cell,8,1|8|0|S0_full_support,19,0.025454384114,T2_locked_rule,1,0.05263157894736842,1.8238276584585291
T3-HO,trajectory_cell,8,1|8|1|S0_full_support,18,0.0,T2_locked_rule,1,0.05555555555555555,1.2209174359694979
T3-HO,trajectory_cell,8,1|8|1|S0_full_support,18,0.012149053816,T2_locked_rule,1,0.05555555555555555,1.2209174359694979
T3-HO,trajectory_cell,8,1|8|1|S0_full_support,18,0.015601977635,T2_locked_rule,1,0.05555555555555555,1.2209174359694979
T3-HO,trajectory_cell,8,1|8|1|S0_full_support,18,0.02,T2_locked_rule,1,0.05555555555555555,1.2209174359694979
T3-HO,trajectory_cell,8,1|8|1|S0_full_support,18,0.025454384114,T2_locked_rule,1,0.05555555555555555,1.2209174359694979
T3-HO,trajectory_cell,8,2|8|0|S0_full_support,19,0.0,T2_locked_rule,1,0.05263157894736842,3.021415574490984
T3-HO,trajectory_cell,8,2|8|0|S0_full_support,19,0.012149053816,T2_locked_rule,1,0.05263157894736842,3.021415574490984
T3-HO,trajectory_cell,8,2|8|0|S0_full_support,19,0.015601977635,T2_locked_rule,2,0.10526315789473684,3.021415574490984
T3-HO,trajectory_cell,8,2|8|0|S0_full_support,19,0.02,T2_locked_rule,2,0.10526315789473684,3.021415574490984
T3-HO,trajectory_cell,8,2|8|0|S0_full_support,19,0.025454384114,T2_locked_rule,3,0.15789473684210525,3.021415574490984
T3-HO,trajectory_cell,8,2|8|1|S0_full_support,14,0.0,T2_locked_rule,1,0.07142857142857142,4.212648657053882
T3-HO,trajectory_cell,8,2|8|1|S0_full_support,14,0.012149053816,T2_locked_rule,2,0.14285714285714285,4.212648657053882
T3-HO,trajectory_cell,8,2|8|1|S0_full_support,14,0.015601977635,T2_locked_rule,3,0.21428571428571427,4.212648657053882
T3-HO,trajectory_cell,8,2|8|1|S0_full_support,14,0.02,T2_locked_rule,3,0.21428571428571427,4.212648657053882
T3-HO,trajectory_cell,8,2|8|1|S0_full_support,14,0.025454384114,T2_locked_rule,4,0.2857142857142857,4.212648657053882
T3-HO,target_universe,9,ALL_TARGET_CANDIDATES,115,0.0,T2_locked_rule,1,0.008695652173913044,8.477638609449604
T3-HO,target_universe,9,ALL_TARGET_CANDIDATES,115,0.012149053816,T2_locked_rule,1,0.008695652173913044,8.477638609449604
T3-HO,target_universe,9,ALL_TARGET_CANDIDATES,115,0.015601977635,T2_locked_rule,2,0.017391304347826087,8.477638609449604
T3-HO,target_universe,9,ALL_TARGET_CANDIDATES,115,0.02,T2_locked_rule,3,0.02608695652173913,8.477638609449604
T3-HO,target_universe,9,ALL_TARGET_CANDIDATES,115,0.025454384114,T2_locked_rule,6,0.05217391304347826,8.477638609449604
T3-HO,trajectory_cell,9,0|9|0|S0_full_support,20,0.0,T2_locked_rule,1,0.05,2.5423392011587844
T3-HO,trajectory_cell,9,0|9|0|S0_full_support,20,0.012149053816,T2_locked_rule,1,0.05,2.5423392011587844
T3-HO,trajectory_cell,9,0|9|0|S0_full_support,20,0.015601977635,T2_locked_rule,1,0.05,2.5423392011587844
T3-HO,trajectory_cell,9,0|9|0|S0_full_support,20,0.02,T2_locked_rule,1,0.05,2.5423392011587844
T3-HO,trajectory_cell,9,0|9|0|S0_full_support,20,0.025454384114,T2_locked_rule,2,0.1,2.5423392011587844
T3-HO,trajectory_cell,9,0|9|1|S0_full_support,15,0.0,T2_locked_rule,1,0.06666666666666667,1.8409943130447035
T3-HO,trajectory_cell,9,0|9|1|S0_full_support,15,0.012149053816,T2_locked_rule,1,0.06666666666666667,1.8409943130447035
T3-HO,trajectory_cell,9,0|9|1|S0_full_support,15,0.015601977635,T2_locked_rule,1,0.06666666666666667,1.8409943130447035
T3-HO,trajectory_cell,9,0|9|1|S0_full_support,15,0.02,T2_locked_rule,1,0.06666666666666667,1.8409943130447035
T3-HO,trajectory_cell,9,0|9|1|S0_full_support,15,0.025454384114,T2_locked_rule,1,0.06666666666666667,1.8409943130447035
T3-HO,trajectory_cell,9,1|9|0|S0_full_support,18,0.0,T2_locked_rule,1,0.05555555555555555,4.559799405862927
T3-HO,trajectory_cell,9,1|9|0|S0_full_support,18,0.012149053816,T2_locked_rule,2,0.1111111111111111,4.559799405862927
T3-HO,trajectory_cell,9,1|9|0|S0_full_support,18,0.015601977635,T2_locked_rule,3,0.16666666666666666,4.559799405862927
T3-HO,trajectory_cell,9,1|9|0|S0_full_support,18,0.02,T2_locked_rule,3,0.16666666666666666,4.559799405862927
T3-HO,trajectory_cell,9,1|9|0|S0_full_support,18,0.025454384114,T2_locked_rule,4,0.2222222222222222,4.559799405862927
T3-HO,trajectory_cell,9,1|9|1|S0_full_support,16,0.0,T2_locked_rule,1,0.0625,6.455445912929339
T3-HO,trajectory_cell,9,1|9|1|S0_full_support,16,0.012149053816,T2_locked_rule,3,0.1875,6.455445912929339
T3-HO,trajectory_cell,9,1|9|1|S0_full_support,16,0.015601977635,T2_locked_rule,4,0.25,6.455445912929339
T3-HO,trajectory_cell,9,1|9|1|S0_full_support,16,0.02,T2_locked_rule,6,0.375,6.455445912929339
T3-HO,trajectory_cell,9,1|9|1|S0_full_support,16,0.025454384114,T2_locked_rule,6,0.375,6.455445912929339
T3-HO,trajectory_cell,9,2|9|0|S0_full_support,20,0.0,T2_locked_rule,1,0.05,3.605326912594233
T3-HO,trajectory_cell,9,2|9|0|S0_full_support,20,0.012149053816,T2_locked_rule,3,0.15,3.605326912594233
T3-HO,trajectory_cell,9,2|9|0|S0_full_support,20,0.015601977635,T2_locked_rule,3,0.15,3.605326912594233
T3-HO,trajectory_cell,9,2|9|0|S0_full_support,20,0.02,T2_locked_rule,4,0.2,3.605326912594233
T3-HO,trajectory_cell,9,2|9|0|S0_full_support,20,0.025454384114,T2_locked_rule,4,0.2,3.605326912594233
T3-HO,trajectory_cell,9,2|9|1|S0_full_support,26,0.0,T2_locked_rule,1,0.038461538461538464,9.863546760013538
T3-HO,trajectory_cell,9,2|9|1|S0_full_support,26,0.012149053816,T2_locked_rule,2,0.07692307692307693,9.863546760013538
T3-HO,trajectory_cell,9,2|9|1|S0_full_support,26,0.015601977635,T2_locked_rule,2,0.07692307692307693,9.863546760013538
T3-HO,trajectory_cell,9,2|9|1|S0_full_support,26,0.02,T2_locked_rule,2,0.07692307692307693,9.863546760013538
T3-HO,trajectory_cell,9,2|9|1|S0_full_support,26,0.025454384114,T2_locked_rule,3,0.11538461538461539,9.863546760013538
