candidate_count,requested_near_tie_count,gauge_tail,candidate_dependence,label_budget,replicates,mean_spearman,mean_pairwise_accuracy,mean_top1,mean_top3,mean_regret,mean_effective_M,mean_realized_near_tie_M,common_offset_rank_flip_rate,candidate_specific_rank_flip_rate,high_reliability_poor_top1,raw_draws_persisted
128,32,skewed,0.9,64,256,0.9746439552551618,0.9379382997047244,0.01171875,0.08203125,0.005865174060747433,29.61171886188133,32.0,0.0,1.0,1,0
128,32,skewed,0.9,256,256,0.9754871144178608,0.9400067667322834,0.02734375,0.12890625,0.00578832744197361,29.67554164107315,32.0,0.0,1.0,1,0
128,32,heteroskedastic,0.0,8,256,0.9675884208406773,0.9249762587659941,0.0390625,0.109375,0.005736044975165361,29.655764802887223,32.0,0.0,1.0,1,0
128,32,heteroskedastic,0.0,64,256,0.9743245740749749,0.9364960437684547,0.02734375,0.0859375,0.0056561449199459,29.620471619031626,32.0,0.0,1.0,1,0
128,32,heteroskedastic,0.0,256,256,0.9752817564319723,0.9384510911355808,0.03125,0.09375,0.005981787555455683,29.662538936063875,32.0,0.0,1.0,1,0
128,32,heteroskedastic,0.5,8,256,0.9675537958793032,0.9249935600701279,0.04296875,0.109375,0.005661590955301379,29.664940001947095,32.0,0.0,1.0,1,0
128,32,heteroskedastic,0.5,64,256,0.9746162597566839,0.9371712752214567,0.01953125,0.0859375,0.005598479179490366,29.66514813761449,32.0,0.0,1.0,1,0
128,32,heteroskedastic,0.5,256,256,0.9754032902699254,0.9386933093934547,0.01953125,0.08203125,0.0054013696624228315,29.629667106858257,32.0,0.0,1.0,1,0
128,32,heteroskedastic,0.9,8,256,0.9668075374316176,0.9240554449126477,0.03515625,0.10546875,0.0058058951596280895,29.650606524416816,32.0,0.0,1.0,1,0
128,32,heteroskedastic,0.9,64,256,0.9744077946890453,0.9364599993848425,0.01953125,0.0859375,0.0056287271916119425,29.677988929975157,32.0,0.0,1.0,1,0
128,32,heteroskedastic,0.9,256,256,0.9755294064946325,0.9385553795521654,0.0234375,0.11328125,0.005791599114116798,29.65441965814405,32.0,0.0,1.0,1,0
