scalarization_id,grid_family,selection_rule,label,n_trajectories,mean_pairwise_auc_vs_target_utility,mean_hit_rate,mean_random_baseline,mean_enrichment_ratio,mean_regret_vs_target_oracle,mean_target_utility_delta_vs_oaci,hindsight_diagnostic_only
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5824108025795047,0.012345679012345678,0.03019713146878921,0.3508771929824561,0.6741522020031238,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5824108025795047,0.5411522633744855,0.4297233780360411,1.585367149983667,0.35721312688203916,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top3,pareto_good,162,0.5824108025795047,0.20987654320987653,0.1377191744332418,1.5266117969821673,0.35721312688203916,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5824108025795047,0.020576131687242795,0.03019713146878921,0.7280701754385963,0.35721312688203916,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5824108025795047,0.5370370370370371,0.4297233780360411,1.572335164959938,0.23743006859965557,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top5,pareto_good,162,0.5824108025795047,0.2148148148148148,0.1377191744332418,1.5897736625514405,0.23743006859965557,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5824108025795047,0.014814814814814817,0.03019713146878921,0.5087719298245614,0.23743006859965557,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5824108025795047,0.5447530864197531,0.4297233780360411,1.5798512062324295,0.37505052238543474,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5824108025795047,0.19907407407407407,0.1377191744332418,1.3278463648834018,0.37505052238543474,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.6__risk_0.3,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5824108025795047,0.022119341563786005,0.03019713146878921,0.743421052631579,0.37505052238543474,0.14982141707441787,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5860691920136141,0.4691358024691358,0.4297233780360411,0.9985439819427487,0.6654888797303302,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top1,pareto_good,162,0.5860691920136141,0.16666666666666666,0.1377191744332418,0.9322530864197531,0.6654888797303302,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5860691920136141,0.012345679012345678,0.03019713146878921,0.3508771929824561,0.6654888797303302,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5860691920136141,0.5411522633744855,0.4297233780360411,1.4080034098748289,0.33184223538855573,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top3,pareto_good,162,0.5860691920136141,0.20987654320987653,0.1377191744332418,1.559670781893004,0.33184223538855573,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5860691920136141,0.018518518518518517,0.03019713146878921,0.6432748538011694,0.33184223538855573,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5860691920136141,0.5345679012345679,0.4297233780360411,1.6025718563731,0.20679440882011763,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top5,pareto_good,162,0.5860691920136141,0.2148148148148148,0.1377191744332418,1.6406481481481483,0.20679440882011763,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5860691920136141,0.019753086419753086,0.03019713146878921,0.6754385964912281,0.20679440882011763,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5860691920136141,0.5504115226337448,0.4297233780360411,1.631493209835217,0.36321624596522006,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5860691920136141,0.2052469135802469,0.1377191744332418,1.4397805212620027,0.36321624596522006,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.7__risk_0.2,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5860691920136141,0.019032921810699585,0.03019713146878921,0.6673976608187134,0.36321624596522006,0.1584847393472113,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5898686845752871,0.49382716049382713,0.4297233780360411,1.10143564365794,0.647585707352005,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top1,pareto_good,162,0.5898686845752871,0.2037037037037037,0.1377191744332418,1.2316872427983538,0.647585707352005,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5898686845752871,0.018518518518518517,0.03019713146878921,0.5526315789473685,0.647585707352005,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5898686845752871,0.5288065843621399,0.4297233780360411,1.2240248611903979,0.3194177595443336,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top3,pareto_good,162,0.5898686845752871,0.21810699588477364,0.1377191744332418,1.5850480109739369,0.3194177595443336,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5898686845752871,0.01440329218106996,0.03019713146878921,0.4502923976608187,0.3194177595443336,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5898686845752871,0.5308641975308642,0.4297233780360411,1.5647094573342304,0.1873979485023768,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top5,pareto_good,162,0.5898686845752871,0.20740740740740743,0.1377191744332418,1.7254732510288069,0.1873979485023768,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5898686845752871,0.019753086419753086,0.03019713146878921,0.6561403508771931,0.1873979485023768,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5898686845752871,0.544238683127572,0.4297233780360411,1.5863540352842778,0.32945012701400567,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5898686845752871,0.21810699588477364,0.1377191744332418,1.6887517146776407,0.32945012701400567,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.8__risk_0.1,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5898686845752871,0.019032921810699585,0.03019713146878921,0.6673976608187134,0.32945012701400567,0.17638791172553647,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5934919305628602,0.5,0.4297233780360411,1.1263149038313178,0.6413844480819604,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top1,pareto_good,162,0.5934919305628602,0.21604938271604937,0.1377191744332418,1.4003600823045268,0.6413844480819604,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5934919305628602,0.012345679012345678,0.03019713146878921,0.37719298245614036,0.6413844480819604,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5934919305628602,0.5246913580246914,0.4297233780360411,1.2049619342843338,0.2905975664572255,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top3,pareto_good,162,0.5934919305628602,0.22016460905349794,0.1377191744332418,1.7322359396433469,0.2905975664572255,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5934919305628602,0.020576131687242795,0.03019713146878921,0.6403508771929824,0.2905975664572255,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5934919305628602,0.5296296296296297,0.4297233780360411,1.5663465207706018,0.17760011026600758,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top5,pareto_good,162,0.5934919305628602,0.2037037037037037,0.1377191744332418,1.6793004115226338,0.17760011026600758,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5934919305628602,0.02345679012345679,0.03019713146878921,0.7736842105263159,0.17760011026600758,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5934919305628602,0.5370370370370371,0.4297233780360411,1.5426921778969303,0.3074067650665682,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5934919305628602,0.2191358024691358,0.1377191744332418,1.7764746227709192,0.3074067650665682,0.18258917099558114,1
leakage_rank_risk__leakage_0.1__rank_0.9__risk_0.0,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5934919305628602,0.018004115226337446,0.03019713146878921,0.6527777777777777,0.3074067650665682,0.18258917099558114,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5557645526715388,0.48148148148148145,0.4297233780360411,0.8961809854621052,0.7578484159286604,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top1,pareto_good,162,0.5557645526715388,0.12962962962962962,0.1377191744332418,0.736574074074074,0.7578484159286604,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5557645526715388,0.037037037037037035,0.03019713146878921,1.131578947368421,0.7578484159286604,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5557645526715388,0.5246913580246914,0.4297233780360411,1.6032190975704377,0.3714172797434525,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top3,pareto_good,162,0.5557645526715388,0.21604938271604937,0.1377191744332418,1.4768004115226339,0.3714172797434525,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5557645526715388,0.024691358024691357,0.03019713146878921,0.9122807017543858,0.3714172797434525,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5557645526715388,0.5185185185185185,0.4297233780360411,1.4379772669896467,0.2648539714635392,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top5,pareto_good,162,0.5557645526715388,0.18888888888888888,0.1377191744332418,1.2469491927825263,0.2648539714635392,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5557645526715388,0.018518518518518517,0.03019713146878921,0.6578947368421054,0.2648539714635392,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5557645526715388,0.5308641975308642,0.4297233780360411,1.6042721113685496,0.39810438476041904,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5557645526715388,0.21604938271604937,0.1377191744332418,1.4645892687559354,0.39810438476041904,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.0__risk_0.8,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5557645526715388,0.026234567901234566,0.03019713146878921,0.9276315789473685,0.39810438476041904,0.06612520314888128,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5651686652353702,0.4691358024691358,0.4297233780360411,0.8720482554470224,0.7583748947877256,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top1,pareto_good,162,0.5651686652353702,0.12962962962962962,0.1377191744332418,0.736574074074074,0.7583748947877256,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5651686652353702,0.037037037037037035,0.03019713146878921,1.131578947368421,0.7583748947877256,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5651686652353702,0.5432098765432098,0.4297233780360411,1.6469973173929882,0.36882999219943075,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top3,pareto_good,162,0.5651686652353702,0.21604938271604937,0.1377191744332418,1.4768004115226339,0.36882999219943075,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5651686652353702,0.024691358024691357,0.03019713146878921,0.9122807017543858,0.36882999219943075,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5651686652353702,0.5234567901234568,0.4297233780360411,1.426101705723383,0.27562882517459925,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top5,pareto_good,162,0.5651686652353702,0.19012345679012346,0.1377191744332418,1.2622784108895222,0.27562882517459925,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5651686652353702,0.018518518518518517,0.03019713146878921,0.6578947368421054,0.27562882517459925,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5651686652353702,0.5308641975308642,0.4297233780360411,1.4806574481119426,0.40068673818743955,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5651686652353702,0.20987654320987653,0.1377191744332418,1.4337250712250713,0.40068673818743955,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.1__risk_0.7,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5651686652353702,0.026234567901234566,0.03019713146878921,0.9276315789473685,0.40068673818743955,0.06559872428981614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5718457254641417,0.4567901234567901,0.4297233780360411,0.836452478674775,0.7647796211262055,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top1,pareto_good,162,0.5718457254641417,0.12962962962962962,0.1377191744332418,0.7334876543209876,0.7647796211262055,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5718457254641417,0.037037037037037035,0.03019713146878921,1.131578947368421,0.7647796211262055,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5718457254641417,0.5349794238683128,0.4297233780360411,1.6065585297921778,0.3718563285051082,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top3,pareto_good,162,0.5718457254641417,0.2078189300411523,0.1377191744332418,1.467283950617284,0.3718563285051082,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5718457254641417,0.026748971193415638,0.03019713146878921,0.9327485380116958,0.3718563285051082,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5718457254641417,0.5296296296296296,0.4297233780360411,1.4438076598999252,0.2950759259676625,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top5,pareto_good,162,0.5718457254641417,0.19629629629629627,0.1377191744332418,1.3290993985438433,0.2950759259676625,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5718457254641417,0.017283950617283952,0.03019713146878921,0.6087719298245614,0.2950759259676625,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5718457254641417,0.5195473251028806,0.4297233780360411,1.3748591833869492,0.38811839903282913,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5718457254641417,0.19547325102880658,0.1377191744332418,1.3501345362456474,0.38811839903282913,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.2__risk_0.6,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5718457254641417,0.028292181069958847,0.03019713146878921,0.9480994152046784,0.38811839903282913,0.05919399795133614,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5785048188056715,0.4506172839506173,0.4297233780360411,0.8129230669100691,0.7083166340031708,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top1,pareto_good,162,0.5785048188056715,0.16049382716049382,0.1377191744332418,0.9137345679012346,0.7083166340031708,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5785048188056715,0.037037037037037035,0.03019713146878921,1.131578947368421,0.7083166340031708,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5785048188056715,0.5329218106995884,0.4297233780360411,1.608379951118243,0.37617327702245656,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top3,pareto_good,162,0.5785048188056715,0.20987654320987653,0.1377191744332418,1.4907750342935526,0.37617327702245656,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5785048188056715,0.022633744855967076,0.03019713146878921,0.7894736842105262,0.37617327702245656,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5785048188056715,0.5160493827160494,0.4297233780360411,1.4225068691873701,0.2920593529323097,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top5,pareto_good,162,0.5785048188056715,0.1962962962962963,0.1377191744332418,1.3294903450459008,0.2920593529323097,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5785048188056715,0.016049382716049387,0.03019713146878921,0.5596491228070176,0.2920593529323097,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5785048188056715,0.5205761316872428,0.4297233780360411,1.3913864870659556,0.3893256938636233,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5785048188056715,0.19444444444444445,0.1377191744332418,1.2674527804157434,0.3893256938636233,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.3__risk_0.5,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5785048188056715,0.024176954732510286,0.03019713146878921,0.8048245614035088,0.3893256938636233,0.11565698507437067,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5809368438756795,0.4567901234567901,0.4297233780360411,1.1052977945789144,0.6807119373254409,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top1,pareto_good,162,0.5809368438756795,0.16666666666666666,0.1377191744332418,1.092746913580247,0.6807119373254409,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5809368438756795,0.043209876543209874,0.03019713146878921,1.4210526315789473,0.6807119373254409,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5809368438756795,0.5370370370370371,0.4297233780360411,1.5781325163300446,0.3710670629286737,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top3,pareto_good,162,0.5809368438756795,0.20781893004115226,0.1377191744332418,1.4950617283950616,0.3710670629286737,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5809368438756795,0.022633744855967076,0.03019713146878921,0.7894736842105262,0.3710670629286737,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5809368438756795,0.5209876543209877,0.4297233780360411,1.4304288665417717,0.25894516560215636,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top5,pareto_good,162,0.5809368438756795,0.2037037037037037,0.1377191744332418,1.4197372586261476,0.25894516560215636,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5809368438756795,0.017283950617283952,0.03019713146878921,0.580701754385965,0.25894516560215636,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5809368438756795,0.5288065843621399,0.4297233780360411,1.4214480243514351,0.37825321911485404,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5809368438756795,0.19907407407407407,0.1377191744332418,1.3005698005698005,0.37825321911485404,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.4__risk_0.4,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5809368438756795,0.024176954732510286,0.03019713146878921,0.8048245614035088,0.37825321911485404,0.1432616817521006,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5848986458079751,0.47530864197530864,0.4297233780360411,1.4092193632063654,0.6600342994162465,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top1,pareto_good,162,0.5848986458079751,0.1728395061728395,0.1377191744332418,1.2964506172839505,0.6600342994162465,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5848986458079751,0.043209876543209874,0.03019713146878921,1.5350877192982457,0.6600342994162465,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5848986458079751,0.522633744855967,0.4297233780360411,1.4564967466034597,0.36355913204069673,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top3,pareto_good,162,0.5848986458079751,0.2037037037037037,0.1377191744332418,1.4949245541838132,0.36355913204069673,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5848986458079751,0.022633744855967076,0.03019713146878921,0.8011695906432746,0.36355913204069673,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5848986458079751,0.5296296296296297,0.4297233780360411,1.4480395477231442,0.2378998359886232,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top5,pareto_good,162,0.5848986458079751,0.20740740740740737,0.1377191744332418,1.5587052864830646,0.2378998359886232,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5848986458079751,0.018518518518518517,0.03019713146878921,0.6421052631578948,0.2378998359886232,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5848986458079751,0.5174897119341563,0.4297233780360411,1.3873543421669379,0.37554024111723006,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5848986458079751,0.19547325102880658,0.1377191744332418,1.2977814709296192,0.37554024111723006,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.5__risk_0.3,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5848986458079751,0.024176954732510286,0.03019713146878921,0.8165204678362573,0.37554024111723006,0.16393931966129505,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5876730905420995,0.4691358024691358,0.4297233780360411,1.1848184917466704,0.6647863082395475,0.15918731083799406,1
