dataset,method,seed,fold,conditioning,k,task_drop,subject_leak_drop,removal_mode,firewall_passed
BNCI2014_001,cigl_graph_node,1,8,marginal_domain,8,0.03472222222222221,0.3133299079929789,head_replay,True
BNCI2014_001,cigl_graph_node,1,8,random_subspace,1,0.012152777777777735,-0.009734505690388029,head_replay,True
BNCI2014_001,cigl_graph_node,1,8,random_subspace,2,0.00694444444444442,-0.01784434860697437,head_replay,True
BNCI2014_001,cigl_graph_node,1,8,random_subspace,4,-0.015625,-0.011191598944356174,head_replay,True
BNCI2014_001,cigl_graph_node,1,8,random_subspace,8,-0.02604166666666674,-0.004372794119794854,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,label_conditional,1,-0.00868055555555558,0.04747036307238517,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,label_conditional,2,0.02256944444444442,0.09017002264269103,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,label_conditional,4,0.07118055555555558,0.1821026162466276,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,label_conditional,8,0.08680555555555558,0.3496499336415649,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,marginal_domain,1,-0.01388888888888895,0.04723362064814285,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,marginal_domain,2,0.0034722222222222654,0.10205287206665892,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,marginal_domain,4,0.041666666666666685,0.22605177558617,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,marginal_domain,8,0.045138888888888895,0.30744207713296345,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,random_subspace,1,0.0,0.00684232026143794,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,random_subspace,2,-0.010416666666666685,-0.00025738150738141563,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,random_subspace,4,-0.029513888888888895,-0.00483214701964696,head_replay,True
BNCI2014_001,cigl_graph_node,2,0,random_subspace,8,-0.01041666666666663,-0.020001465038229638,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,label_conditional,1,-0.00868055555555558,0.03413692162240922,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,label_conditional,2,-0.005208333333333315,0.10839557450311132,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,label_conditional,4,0.015624999999999944,0.1815412477636743,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,label_conditional,8,0.024305555555555525,0.3988664927156607,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,marginal_domain,1,-0.0034722222222222654,0.03867510776010197,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,marginal_domain,2,-0.0017361111111111605,0.08174323378827053,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,marginal_domain,4,0.00347222222222221,0.23727376814039935,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,marginal_domain,8,0.02604166666666663,0.34779208592942146,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,random_subspace,1,0.005208333333333315,-0.002626713564213623,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,random_subspace,2,-0.00347222222222221,0.00261023698523688,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,random_subspace,4,-0.00520833333333337,-0.009268162393162416,head_replay,True
BNCI2014_001,cigl_graph_node,2,1,random_subspace,8,-5.551115123125783e-17,2.292115778956827e-05,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,label_conditional,1,0.03645833333333337,0.05793042795268033,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,label_conditional,2,0.04340277777777779,0.09686230830895115,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,label_conditional,4,0.13541666666666669,0.20351758557060418,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,label_conditional,8,0.13368055555555558,0.28085348348869055,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,marginal_domain,1,0.00520833333333337,0.0442819415330542,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,marginal_domain,2,0.00868055555555558,0.09701753502667781,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,marginal_domain,4,0.036458333333333315,0.18113428633092915,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,marginal_domain,8,0.02083333333333337,0.23030195571434936,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,random_subspace,1,0.00347222222222221,0.006402489973262093,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,random_subspace,2,0.0017361111111111605,0.008388109031491453,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,random_subspace,4,0.00347222222222221,0.007135034593674372,head_replay,True
BNCI2014_001,cigl_graph_node,2,2,random_subspace,8,-0.020833333333333315,0.009795233039234685,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,label_conditional,1,-0.00347222222222221,0.06897067567902504,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,label_conditional,2,0.010416666666666685,0.13325392290780247,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,label_conditional,4,0.017361111111111105,0.21221206580871815,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,label_conditional,8,0.026041666666666685,0.38962892421798173,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,marginal_domain,1,0.0017361111111111605,0.06708929454188728,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,marginal_domain,2,0.0017361111111111605,0.14142936996676347,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,marginal_domain,4,0.029513888888888895,0.22881934604675502,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,marginal_domain,8,0.026041666666666685,0.3506923176851098,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,random_subspace,1,0.0,0.00993072169058995,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,random_subspace,2,0.0,0.01492204113503448,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,random_subspace,4,0.01736111111111116,0.010921381706743505,head_replay,True
BNCI2014_001,cigl_graph_node,2,3,random_subspace,8,-0.00347222222222221,0.027794916158403016,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,label_conditional,1,0.001736111111111105,0.027018472073377264,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,label_conditional,2,0.00694444444444442,0.08284223288214199,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,label_conditional,4,0.03819444444444445,0.19610118405953358,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,label_conditional,8,-0.00347222222222221,0.3630397607262449,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,marginal_domain,1,-0.005208333333333315,0.041730147405698914,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,marginal_domain,2,0.0017361111111111605,0.09497496451347076,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,marginal_domain,4,-0.00347222222222221,0.23002245513129804,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,marginal_domain,8,0.005208333333333315,0.3087404914272175,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,random_subspace,1,0.00520833333333337,-0.009365862573099348,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,random_subspace,2,-0.001736111111111105,-0.0026551253936122343,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,random_subspace,4,0.001736111111111105,0.0075954861111111605,head_replay,True
BNCI2014_001,cigl_graph_node,2,4,random_subspace,8,-0.010416666666666685,-0.019838581557331536,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,label_conditional,1,0.006944444444444475,0.04900435485889243,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,label_conditional,2,0.013888888888888895,0.10121732627537583,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,label_conditional,4,0.010416666666666685,0.19827276709895714,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,label_conditional,8,-0.01736111111111105,0.39247949467328336,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,marginal_domain,1,-0.005208333333333315,0.04963227454520025,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,marginal_domain,2,0.010416666666666685,0.10763611173827892,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,marginal_domain,4,0.00347222222222221,0.24146218781111395,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,marginal_domain,8,-0.015624999999999944,0.32067186702079314,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,random_subspace,1,-0.00694444444444442,-0.004126299048174076,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,random_subspace,2,-0.017361111111111105,-0.003560688188445571,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,random_subspace,4,-0.0017361111111110494,-0.005428382381507335,head_replay,True
BNCI2014_001,cigl_graph_node,2,5,random_subspace,8,0.0,0.013041235080708757,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,label_conditional,1,-0.00347222222222221,0.06921530830925182,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,label_conditional,2,-0.005208333333333315,0.09078879322324562,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,label_conditional,4,0.00868055555555558,0.16401461509336895,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,label_conditional,8,0.017361111111111105,0.3704310476030677,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,marginal_domain,1,0.001736111111111105,0.06129147595503048,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,marginal_domain,2,-0.0034722222222222376,0.1252979600164198,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,marginal_domain,4,0.0,0.24437146396560094,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,marginal_domain,8,-0.015625,0.33823833545195775,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,random_subspace,1,0.0034722222222222376,-0.008877840909090828,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,random_subspace,2,0.00694444444444442,-0.009572037949795331,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,random_subspace,4,0.00347222222222221,0.0006443082040508141,head_replay,True
BNCI2014_001,cigl_graph_node,2,6,random_subspace,8,-0.0069444444444444475,0.009711453111946544,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,label_conditional,1,-0.013888888888888895,0.05223837694812927,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,label_conditional,2,0.031249999999999944,0.09905717159732252,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,label_conditional,4,0.0763888888888889,0.16084226150741243,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,label_conditional,8,0.078125,0.35711773391726953,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,marginal_domain,1,-0.015625,0.0457424970969863,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,marginal_domain,2,-0.013888888888888895,0.10313133665010599,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,marginal_domain,4,0.00694444444444442,0.19999952599967113,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,marginal_domain,8,0.039930555555555525,0.286637071460746,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,random_subspace,1,-0.01215277777777779,0.003234816653934325,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,random_subspace,2,-0.01388888888888895,0.005747609051595215,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,random_subspace,4,0.00868055555555558,0.006245232343336071,head_replay,True
BNCI2014_001,cigl_graph_node,2,7,random_subspace,8,-0.00347222222222221,0.011945187514798672,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,label_conditional,1,-0.01215277777777779,0.04627954819518293,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,label_conditional,2,0.02083333333333337,0.08104922790487812,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,label_conditional,4,0.05555555555555558,0.12855442698104275,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,label_conditional,8,0.09027777777777779,0.30431634311036404,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,marginal_domain,1,0.0,0.030007470089465138,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,marginal_domain,2,0.01041666666666663,0.06953715681463357,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,marginal_domain,4,-0.00347222222222221,0.19700554540918325,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,marginal_domain,8,-0.01388888888888884,0.26074717296055344,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,random_subspace,1,0.0034722222222222654,0.0003806089743589869,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,random_subspace,2,-0.02256944444444442,-0.005364371127238643,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,random_subspace,4,-0.005208333333333315,0.0004548836580087201,head_replay,True
BNCI2014_001,cigl_graph_node,2,8,random_subspace,8,0.0034722222222222654,0.01134276262952727,head_replay,True
BNCI2015_001,erm,0,0,label_conditional,1,0.020000000000000018,0.026388302575403144,head_replay,True
BNCI2015_001,erm,0,0,label_conditional,2,0.020000000000000018,0.06831359805579285,head_replay,True
BNCI2015_001,erm,0,0,label_conditional,4,-0.04249999999999998,0.14251962544613883,head_replay,True
BNCI2015_001,erm,0,0,label_conditional,8,-0.020000000000000018,0.45365981016207557,head_replay,True
BNCI2015_001,erm,0,0,marginal_domain,1,0.010000000000000009,0.01314527635129037,head_replay,True
BNCI2015_001,erm,0,0,marginal_domain,2,0.01749999999999996,0.08551731350642766,head_replay,True
BNCI2015_001,erm,0,0,marginal_domain,4,0.03249999999999997,0.18020975969322606,head_replay,True
BNCI2015_001,erm,0,0,marginal_domain,8,0.05499999999999994,0.43038518921130126,head_replay,True
BNCI2015_001,erm,0,0,random_subspace,1,0.0,0.0006975122064636352,head_replay,True
BNCI2015_001,erm,0,0,random_subspace,2,-0.012500000000000067,-0.0028198038108523393,head_replay,True
BNCI2015_001,erm,0,0,random_subspace,4,0.020000000000000018,-0.001283037138300247,head_replay,True
BNCI2015_001,erm,0,0,random_subspace,8,0.01749999999999996,0.009879166485891933,head_replay,True
BNCI2015_001,erm,0,10,label_conditional,1,-0.013333333333333364,0.013349604843734153,head_replay,True
BNCI2015_001,erm,0,10,label_conditional,2,-0.0050000000000000044,0.03217036541645968,head_replay,True
BNCI2015_001,erm,0,10,label_conditional,4,-0.021666666666666667,0.10716409154769568,head_replay,True
BNCI2015_001,erm,0,10,label_conditional,8,-0.05499999999999999,0.3234559190589834,head_replay,True
BNCI2015_001,erm,0,10,marginal_domain,1,-0.004999999999999949,0.020196223719714856,head_replay,True
BNCI2015_001,erm,0,10,marginal_domain,2,0.0016666666666666496,0.04581189687224174,head_replay,True
BNCI2015_001,erm,0,10,marginal_domain,4,-0.016666666666666663,0.1128032142433647,head_replay,True
BNCI2015_001,erm,0,10,marginal_domain,8,-0.0050000000000000044,0.3500840117572871,head_replay,True
BNCI2015_001,erm,0,10,random_subspace,1,0.0016666666666667052,0.003610550731630302,head_replay,True
BNCI2015_001,erm,0,10,random_subspace,2,0.010000000000000009,0.01728596951574468,head_replay,True
BNCI2015_001,erm,0,10,random_subspace,4,0.018333333333333368,0.0204930980089143,head_replay,True
BNCI2015_001,erm,0,10,random_subspace,8,0.00666666666666671,0.006790093873635272,head_replay,True
BNCI2015_001,erm,0,11,label_conditional,1,0.007499999999999951,-0.009346754932127554,head_replay,True
BNCI2015_001,erm,0,11,label_conditional,2,0.0025000000000000577,0.0140294006177617,head_replay,True
BNCI2015_001,erm,0,11,label_conditional,4,0.022499999999999964,0.1410706236365371,head_replay,True
BNCI2015_001,erm,0,11,label_conditional,8,-0.01749999999999996,0.37859368044242536,head_replay,True
BNCI2015_001,erm,0,11,marginal_domain,1,0.0,0.02030036908535926,head_replay,True
BNCI2015_001,erm,0,11,marginal_domain,2,-0.0025000000000000577,0.028229917972789065,head_replay,True
BNCI2015_001,erm,0,11,marginal_domain,4,0.012500000000000067,0.12590633646311367,head_replay,True
BNCI2015_001,erm,0,11,marginal_domain,8,0.0024999999999999467,0.35231617917097224,head_replay,True
BNCI2015_001,erm,0,11,random_subspace,1,-0.0025000000000000577,-0.0006118669106783825,head_replay,True
BNCI2015_001,erm,0,11,random_subspace,2,0.015000000000000013,0.0010247677794952281,head_replay,True
BNCI2015_001,erm,0,11,random_subspace,4,0.015000000000000013,0.006422765123953567,head_replay,True
BNCI2015_001,erm,0,11,random_subspace,8,0.0050000000000000044,0.014355310170290347,head_replay,True
BNCI2015_001,erm,0,1,label_conditional,1,0.01750000000000007,0.0016272271371892133,head_replay,True
BNCI2015_001,erm,0,1,label_conditional,2,-0.010000000000000009,0.05093935183401843,head_replay,True
BNCI2015_001,erm,0,1,label_conditional,4,0.19500000000000006,0.1843750392440915,head_replay,True
BNCI2015_001,erm,0,1,label_conditional,8,0.24250000000000005,0.4135338975770463,head_replay,True
BNCI2015_001,erm,0,1,marginal_domain,1,-0.0024999999999999467,0.015833045953015046,head_replay,True
BNCI2015_001,erm,0,1,marginal_domain,2,-0.04249999999999998,0.06420159468454645,head_replay,True
BNCI2015_001,erm,0,1,marginal_domain,4,0.015000000000000124,0.1536059055681196,head_replay,True
BNCI2015_001,erm,0,1,marginal_domain,8,0.07000000000000006,0.417797130071615,head_replay,True
BNCI2015_001,erm,0,1,random_subspace,1,-0.0024999999999999467,0.002054638634747641,head_replay,True
BNCI2015_001,erm,0,1,random_subspace,2,-0.03249999999999997,0.004539041486797513,head_replay,True
BNCI2015_001,erm,0,1,random_subspace,4,-0.0024999999999999467,0.0017785305838717846,head_replay,True
BNCI2015_001,erm,0,1,random_subspace,8,-0.010000000000000009,0.0007276537583769116,head_replay,True
BNCI2015_001,erm,0,2,label_conditional,1,-0.012500000000000067,0.006077003722394281,head_replay,True
BNCI2015_001,erm,0,2,label_conditional,2,0.04749999999999999,0.060998653780597545,head_replay,True
BNCI2015_001,erm,0,2,label_conditional,4,0.24750000000000005,0.19278417891251398,head_replay,True
BNCI2015_001,erm,0,2,label_conditional,8,0.23750000000000004,0.4423111656034637,head_replay,True
BNCI2015_001,erm,0,2,marginal_domain,1,-0.012500000000000067,0.01187843912909281,head_replay,True
BNCI2015_001,erm,0,2,marginal_domain,2,-0.0025000000000000577,0.05653145172202967,head_replay,True
BNCI2015_001,erm,0,2,marginal_domain,4,0.0050000000000000044,0.21105771594220202,head_replay,True
BNCI2015_001,erm,0,2,marginal_domain,8,0.12,0.4006820322560335,head_replay,True
BNCI2015_001,erm,0,2,random_subspace,1,-0.007499999999999951,0.0033766233766234777,head_replay,True
BNCI2015_001,erm,0,2,random_subspace,2,-0.04749999999999999,0.0017648505747347443,head_replay,True
BNCI2015_001,erm,0,2,random_subspace,4,-0.057499999999999996,0.001748184611087833,head_replay,True
BNCI2015_001,erm,0,2,random_subspace,8,-0.05499999999999994,0.010692989805893172,head_replay,True
BNCI2015_001,erm,0,3,label_conditional,1,0.0625,0.04049546428540507,head_replay,True
BNCI2015_001,erm,0,3,label_conditional,2,0.09999999999999998,0.0589553270842067,head_replay,True
BNCI2015_001,erm,0,3,label_conditional,4,0.125,0.18142285247398893,head_replay,True
BNCI2015_001,erm,0,3,label_conditional,8,0.17249999999999988,0.42109760184858264,head_replay,True
BNCI2015_001,erm,0,3,marginal_domain,1,0.010000000000000009,0.03473293007508027,head_replay,True
BNCI2015_001,erm,0,3,marginal_domain,2,0.02499999999999991,0.06775710871574536,head_replay,True
BNCI2015_001,erm,0,3,marginal_domain,4,0.06999999999999995,0.1718191775509117,head_replay,True
BNCI2015_001,erm,0,3,marginal_domain,8,0.12,0.3931893361585311,head_replay,True
BNCI2015_001,erm,0,3,random_subspace,1,0.0,-0.0005092946269417142,head_replay,True
BNCI2015_001,erm,0,3,random_subspace,2,0.012499999999999956,0.0037055335968378955,head_replay,True
BNCI2015_001,erm,0,3,random_subspace,4,0.012499999999999956,0.0029322638146167535,head_replay,True
BNCI2015_001,erm,0,3,random_subspace,8,0.004999999999999893,0.020881814264167242,head_replay,True
BNCI2015_001,erm,0,4,label_conditional,1,-0.007500000000000062,0.021782637209052713,head_replay,True
BNCI2015_001,erm,0,4,label_conditional,2,-0.015000000000000124,0.056035539428265224,head_replay,True
BNCI2015_001,erm,0,4,label_conditional,4,0.04999999999999993,0.21295950526467788,head_replay,True
BNCI2015_001,erm,0,4,label_conditional,8,0.10249999999999992,0.44866303278176334,head_replay,True
BNCI2015_001,erm,0,4,marginal_domain,1,-1.1102230246251565e-16,0.03460895095525751,head_replay,True
BNCI2015_001,erm,0,4,marginal_domain,2,-0.015000000000000124,0.05997534961807549,head_replay,True
BNCI2015_001,erm,0,4,marginal_domain,4,0.012499999999999956,0.21640979980754482,head_replay,True
BNCI2015_001,erm,0,4,marginal_domain,8,0.06999999999999995,0.4169878541457208,head_replay,True
BNCI2015_001,erm,0,4,random_subspace,1,0.0024999999999999467,0.0022997835497834407,head_replay,True
BNCI2015_001,erm,0,4,random_subspace,2,-0.0050000000000000044,0.0010461176641164416,head_replay,True
BNCI2015_001,erm,0,4,random_subspace,4,0.019999999999999907,0.0026826019032398785,head_replay,True
BNCI2015_001,erm,0,4,random_subspace,8,0.009999999999999898,0.005796850801946363,head_replay,True
BNCI2015_001,erm,0,5,label_conditional,1,0.040000000000000036,0.029516308711154293,head_replay,True
BNCI2015_001,erm,0,5,label_conditional,2,0.04500000000000004,0.06507736696857047,head_replay,True
BNCI2015_001,erm,0,5,label_conditional,4,0.10999999999999999,0.1732257069909432,head_replay,True
BNCI2015_001,erm,0,5,label_conditional,8,0.10750000000000004,0.40476422482820396,head_replay,True
BNCI2015_001,erm,0,5,marginal_domain,1,0.01750000000000007,0.03869891110266477,head_replay,True
BNCI2015_001,erm,0,5,marginal_domain,2,0.015000000000000013,0.0529017995258394,head_replay,True
BNCI2015_001,erm,0,5,marginal_domain,4,0.05500000000000005,0.15412329268577818,head_replay,True
BNCI2015_001,erm,0,5,marginal_domain,8,0.0675,0.4052027852293964,head_replay,True
BNCI2015_001,erm,0,5,random_subspace,1,0.0,-0.007944308496552588,head_replay,True
BNCI2015_001,erm,0,5,random_subspace,2,0.007499999999999951,-0.009138866227151543,head_replay,True
BNCI2015_001,erm,0,5,random_subspace,4,0.01750000000000007,0.0017999605171661326,head_replay,True
BNCI2015_001,erm,0,5,random_subspace,8,0.010000000000000009,-0.008888818531971765,head_replay,True
BNCI2015_001,erm,0,6,label_conditional,1,-0.012500000000000067,0.0008828651374592766,head_replay,True
BNCI2015_001,erm,0,6,label_conditional,2,-0.012500000000000067,0.005907021017230174,head_replay,True
BNCI2015_001,erm,0,6,label_conditional,4,0.007499999999999951,0.17704432068346732,head_replay,True
BNCI2015_001,erm,0,6,label_conditional,8,0.012499999999999956,0.40004564242422236,head_replay,True
BNCI2015_001,erm,0,6,marginal_domain,1,-0.010000000000000009,-0.003834533291927844,head_replay,True
BNCI2015_001,erm,0,6,marginal_domain,2,-0.015000000000000013,0.006908771748877496,head_replay,True
BNCI2015_001,erm,0,6,marginal_domain,4,-0.0025000000000000577,0.17238460660850086,head_replay,True
BNCI2015_001,erm,0,6,marginal_domain,8,-0.012500000000000067,0.3959170482296497,head_replay,True
BNCI2015_001,erm,0,6,random_subspace,1,-0.0050000000000000044,0.0008544087491456631,head_replay,True
BNCI2015_001,erm,0,6,random_subspace,2,0.019999999999999907,-0.00029238234883388614,head_replay,True
BNCI2015_001,erm,0,6,random_subspace,4,0.014999999999999902,-0.0020693287956714546,head_replay,True
BNCI2015_001,erm,0,6,random_subspace,8,0.02499999999999991,-0.006120583989426054,head_replay,True
BNCI2015_001,erm,0,7,label_conditional,1,0.021666666666666612,0.01553253051289305,head_replay,True
BNCI2015_001,erm,0,7,label_conditional,2,0.011666666666666603,0.06307069552843947,head_replay,True
BNCI2015_001,erm,0,7,label_conditional,4,0.018333333333333313,0.14428200800289448,head_replay,True
BNCI2015_001,erm,0,7,label_conditional,8,-0.00666666666666671,0.3889898232352695,head_replay,True
BNCI2015_001,erm,0,7,marginal_domain,1,0.006666666666666599,0.03331885432055204,head_replay,True
BNCI2015_001,erm,0,7,marginal_domain,2,0.013333333333333308,0.04927689748112951,head_replay,True
BNCI2015_001,erm,0,7,marginal_domain,4,0.011666666666666603,0.1271488548917854,head_replay,True
BNCI2015_001,erm,0,7,marginal_domain,8,0.004999999999999893,0.3939317602510367,head_replay,True
BNCI2015_001,erm,0,7,random_subspace,1,-0.0050000000000001155,-0.001544322074337634,head_replay,True
BNCI2015_001,erm,0,7,random_subspace,2,0.013333333333333308,0.0011967247576182283,head_replay,True
BNCI2015_001,erm,0,7,random_subspace,4,0.011666666666666603,-0.00905970472989781,head_replay,True
BNCI2015_001,erm,0,7,random_subspace,8,0.011666666666666603,-0.013528447705627111,head_replay,True
BNCI2015_001,erm,0,8,label_conditional,1,0.04166666666666674,-0.004477732378173838,head_replay,True
BNCI2015_001,erm,0,8,label_conditional,2,0.046666666666666745,0.047289284241814666,head_replay,True
BNCI2015_001,erm,0,8,label_conditional,4,0.048333333333333395,0.18642199742212162,head_replay,True
BNCI2015_001,erm,0,8,label_conditional,8,0.03500000000000009,0.34637686114009725,head_replay,True
BNCI2015_001,erm,0,8,marginal_domain,1,0.023333333333333428,-0.00300839698435329,head_replay,True
BNCI2015_001,erm,0,8,marginal_domain,2,0.01333333333333342,0.05756084881562318,head_replay,True
BNCI2015_001,erm,0,8,marginal_domain,4,0.03166666666666673,0.16111403468485852,head_replay,True
BNCI2015_001,erm,0,8,marginal_domain,8,0.018333333333333424,0.34169575419722953,head_replay,True
BNCI2015_001,erm,0,8,random_subspace,1,1.1102230246251565e-16,0.0,head_replay,True
BNCI2015_001,erm,0,8,random_subspace,2,-0.03166666666666662,0.0008880154932786599,head_replay,True
BNCI2015_001,erm,0,8,random_subspace,4,-0.04999999999999993,-0.010005046070449164,head_replay,True
BNCI2015_001,erm,0,8,random_subspace,8,-0.04499999999999993,-0.010839843268685811,head_replay,True
BNCI2015_001,erm,0,9,label_conditional,1,0.01666666666666672,0.022631471409601422,head_replay,True
BNCI2015_001,erm,0,9,label_conditional,2,0.013333333333333308,0.020673434262457935,head_replay,True
BNCI2015_001,erm,0,9,label_conditional,4,-0.010000000000000009,0.14507500596486,head_replay,True
BNCI2015_001,erm,0,9,label_conditional,8,0.0050000000000000044,0.39510277507906644,head_replay,True
BNCI2015_001,erm,0,9,marginal_domain,1,-0.0050000000000000044,0.008058853042915315,head_replay,True
BNCI2015_001,erm,0,9,marginal_domain,2,-0.006666666666666599,0.028659371905977005,head_replay,True
BNCI2015_001,erm,0,9,marginal_domain,4,0.01333333333333342,0.14750413057040523,head_replay,True
BNCI2015_001,erm,0,9,marginal_domain,8,0.03500000000000003,0.36931975295811703,head_replay,True
BNCI2015_001,erm,0,9,random_subspace,1,0.008333333333333304,0.0048303012916363075,head_replay,True
BNCI2015_001,erm,0,9,random_subspace,2,0.008333333333333304,-0.00443277217578586,head_replay,True
BNCI2015_001,erm,0,9,random_subspace,4,0.026666666666666616,0.013566761478476241,head_replay,True
BNCI2015_001,erm,0,9,random_subspace,8,-0.0016666666666665941,0.010519019053783607,head_replay,True
BNCI2015_001,erm,1,0,label_conditional,1,0.05999999999999994,0.018345150363439644,head_replay,True
BNCI2015_001,erm,1,0,label_conditional,2,0.06499999999999995,0.07307222821947257,head_replay,True
BNCI2015_001,erm,1,0,label_conditional,4,-0.012500000000000067,0.1574207747857418,head_replay,True
BNCI2015_001,erm,1,0,label_conditional,8,0.14999999999999997,0.42375984450869897,head_replay,True
BNCI2015_001,erm,1,0,marginal_domain,1,0.03249999999999997,0.018457405946333272,head_replay,True
BNCI2015_001,erm,1,0,marginal_domain,2,0.0625,0.07842238312997962,head_replay,True
BNCI2015_001,erm,1,0,marginal_domain,4,0.02499999999999991,0.16498902049555897,head_replay,True
BNCI2015_001,erm,1,0,marginal_domain,8,0.11499999999999999,0.3990349306106612,head_replay,True
BNCI2015_001,erm,1,0,random_subspace,1,-0.022500000000000075,0.00471302890657721,head_replay,True
BNCI2015_001,erm,1,0,random_subspace,2,0.022499999999999964,0.004314660618488397,head_replay,True
