dataset,method,seed,fold,target_subject,representation,total_subject_energy,effective_rank,top1_energy_fraction,top2_energy_fraction,top4_energy_fraction,top8_energy_fraction
BNCI2015_001,cdan,2,2,3,graph_z,2153575.874445397,7.220889272305575,0.7106002723986699,0.9227672932905058,0.9733118942628032,0.9952963773706826
BNCI2015_001,cdan,2,2,3,node_z,780778.2875324597,13.132116166544197,0.42851091423126797,0.6221530372529293,0.8311992419212968,0.9473452042954017
BNCI2015_001,cdan,2,3,4,graph_z,2621132.762106777,5.7125162853215885,0.9143244100943613,0.952354454145235,0.984615831654875,0.9980729675048446
BNCI2015_001,cdan,2,3,4,node_z,717294.4377126745,12.468456794172967,0.34275148997835164,0.5934308298535838,0.8656100681673352,0.9573109915712975
BNCI2015_001,cdan,2,4,5,graph_z,616357.6432097055,8.554371004889841,0.7402533142332848,0.8777057977042723,0.9524027573232134,0.9915925330516301
BNCI2015_001,cdan,2,4,5,node_z,321055.8179802919,13.774266892006207,0.4142237554390216,0.6165377962714255,0.8058268949059993,0.932061212516777
BNCI2015_001,cdan,2,5,6,graph_z,638870.638386436,8.583337424317808,0.5958738225208343,0.8497654720433097,0.967373331123679,0.9895560682542553
BNCI2015_001,cdan,2,5,6,node_z,255760.84603221028,13.855784808080626,0.3528577523529326,0.6048299123652279,0.8035738389157964,0.9356786835316839
BNCI2015_001,cdan,2,6,7,graph_z,1762453.1824826752,6.197779914512039,0.8518096244011453,0.9576492386077521,0.9848360664944243,0.9968543807290071
BNCI2015_001,cdan,2,6,7,node_z,330729.26910709403,12.902138890971283,0.4693687228578289,0.6529487680938536,0.8592397284943709,0.9502015453017686
BNCI2015_001,cdan,2,7,8,graph_z,844973.4185056194,8.45625443615461,0.7697687722137757,0.8947842986882484,0.9575851920232777,0.990663894188816
BNCI2015_001,cdan,2,7,8,node_z,327675.56484129705,14.062517837546837,0.4096276945345275,0.6226851904012729,0.7853234228132357,0.9246335640287063
BNCI2015_001,cdan,2,8,9,graph_z,577802.0473002094,9.293257070179797,0.7303214069438589,0.8787560260745456,0.9468121013586605,0.9858811613280528
BNCI2015_001,cdan,2,8,9,node_z,305018.56242010667,13.962548375323081,0.39403591418044176,0.5953491444232208,0.789348637413008,0.9361624157292041
BNCI2015_001,cdan,2,9,10,graph_z,5223831.398583309,2.325673611821667,0.9945312612805641,0.9977300301019942,0.9990155073374163,0.9998286991527038
BNCI2015_001,cdan,2,9,10,node_z,919021.3622376629,11.727004647338907,0.5140473869167888,0.7108755856196391,0.8706912415361804,0.9684935454240914
