dataset,target_subject,source_seed,q,method,checkpoint_hash,adaptation_manifest_hash,n_adapt,class_counts_adapt,n_eval,class_counts_eval,acc,bacc,macro_f1,prediction_hash,logits_hash,status,failure_reason,result_origin,target_labels_passed_to_adaptation,q_passed_to_method,target_performance_selection
Lee2019_MI,30,1,0.9,FP-GEM,0f7c4f4a0f50167e7c80f8dbdd1df430b7de25d76b49ea249f8f6d36ea3d0b93,b398c6453cf5d6dea5abdb1c1f5abafe110b902a81543a3b6d22d0050fe6f8c5,50,"[45,5]",50,"[25,25]",0.82,0.8200000000000001,0.8193496587715776,beb682f559f477804356c25af972e979aa4e14af8ba8e17778949f90cf0a82d7,210f9135f1dc92179b2f2f1d3cc1fc05509d9b754d1e927f79b34038e99e2ebb,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.1,source_only_tsmnet,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,6d62ca59586c6bcf4c64a6cd77232fe0b01162a7616144c31f4f96d2a65c85da,50,"[5,45]",50,"[25,25]",0.58,0.58,0.4900437105390966,38d55e276d6620fae17d33a909940fad8e6ee51825673afadc436b8e34ce43f0,130d2cfd75723141d7cb964d45b615b8e49310b65f3ef5e1dbaceba6dc40d776,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,30,2,0.1,rct,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,6d62ca59586c6bcf4c64a6cd77232fe0b01162a7616144c31f4f96d2a65c85da,50,"[5,45]",50,"[25,25]",0.76,0.76,0.7536945812807883,e2995dd717d812126916da4e05db1da05026bc6477e9e98d56bd134d6952d8d5,f8ca4e495fc738f4e51a2501d0fad6cccdaa42ba2752a1934df227157dd02c4c,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.1,spdim_geodesic,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,6d62ca59586c6bcf4c64a6cd77232fe0b01162a7616144c31f4f96d2a65c85da,50,"[5,45]",50,"[25,25]",0.76,0.76,0.7536945812807883,e2995dd717d812126916da4e05db1da05026bc6477e9e98d56bd134d6952d8d5,1e705457b819b232a114e323c349cb313d9c13b619d7b2bb2e12cc22eb9f7cf0,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.1,spdim_bias,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,6d62ca59586c6bcf4c64a6cd77232fe0b01162a7616144c31f4f96d2a65c85da,50,"[5,45]",50,"[25,25]",0.76,0.76,0.7584541062801933,60480686d7d5e050ed54ce82c8fafd43e67e57d62a7d1878385555cfe31368c2,1480579ced3c113a8f65d9a42351429dc3db3664fd881a27479cc724e5bd5d55,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.1,Joint-GEM,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,6d62ca59586c6bcf4c64a6cd77232fe0b01162a7616144c31f4f96d2a65c85da,50,"[5,45]",50,"[25,25]",0.68,0.6799999999999999,0.64349376114082,4639f223a6e574e6f50d5e446a19008486eb74bc87ed5c1e9ed0e496de840cbf,5a42f77e623647c2c9d3b37b84da28f24d8c0bfed65ebf516e4e91df798be439,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.1,FP-GEM,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,6d62ca59586c6bcf4c64a6cd77232fe0b01162a7616144c31f4f96d2a65c85da,50,"[5,45]",50,"[25,25]",0.68,0.6799999999999999,0.64349376114082,4639f223a6e574e6f50d5e446a19008486eb74bc87ed5c1e9ed0e496de840cbf,66e0542c5f743664aec1f8c32ab116786acf0a07be2741149bc2c1567e47a8c7,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.5,source_only_tsmnet,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,cd8b972fc8788d00f23cf6e80f5b9da16f6b1925be17d6ab9d63e72162e9891a,50,"[25,25]",50,"[25,25]",0.58,0.58,0.4900437105390966,38d55e276d6620fae17d33a909940fad8e6ee51825673afadc436b8e34ce43f0,130d2cfd75723141d7cb964d45b615b8e49310b65f3ef5e1dbaceba6dc40d776,ok,,P12_q05_reused,False,False,False
Lee2019_MI,30,2,0.5,rct,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,cd8b972fc8788d00f23cf6e80f5b9da16f6b1925be17d6ab9d63e72162e9891a,50,"[25,25]",50,"[25,25]",0.76,0.76,0.7584541062801933,60480686d7d5e050ed54ce82c8fafd43e67e57d62a7d1878385555cfe31368c2,ca5664372b46f939f7c725d744c1b71c6e065524fd7fbdc695d8a63c311a86af,ok,,P12_q05_reused,False,False,False
Lee2019_MI,30,2,0.5,spdim_geodesic,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,cd8b972fc8788d00f23cf6e80f5b9da16f6b1925be17d6ab9d63e72162e9891a,50,"[25,25]",50,"[25,25]",0.76,0.76,0.7584541062801933,60480686d7d5e050ed54ce82c8fafd43e67e57d62a7d1878385555cfe31368c2,696d94605608f28668bf5c0d0c0353edd70e3afd9c986b735cc77e87f160988d,ok,,P12_q05_reused,False,False,False
Lee2019_MI,30,2,0.5,spdim_bias,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,cd8b972fc8788d00f23cf6e80f5b9da16f6b1925be17d6ab9d63e72162e9891a,50,"[25,25]",50,"[25,25]",0.78,0.78,0.779205138498595,8105253ff1d6bfc5763dae32ae353001fba2303771e10bb74f1c9f1f6c4e1e4a,4223a36432abaf1e8c8bbff75867c54adeaf9f053f421571755e2d014bd35bbd,ok,,P12_q05_reused,False,False,False
Lee2019_MI,30,2,0.5,Joint-GEM,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,cd8b972fc8788d00f23cf6e80f5b9da16f6b1925be17d6ab9d63e72162e9891a,50,"[25,25]",50,"[25,25]",0.76,0.76,0.7453310696095077,a0b6403f4502508fa28f0593e07506f99f48b2b646fc4d8606a572a7caf63724,06099b1b601350410c4ca4c869e49036439e3bd3190b5a21e2ed04c901e2cd94,ok,,P12_q05_reused,False,False,False
Lee2019_MI,30,2,0.5,FP-GEM,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,cd8b972fc8788d00f23cf6e80f5b9da16f6b1925be17d6ab9d63e72162e9891a,50,"[25,25]",50,"[25,25]",0.76,0.76,0.7453310696095077,a0b6403f4502508fa28f0593e07506f99f48b2b646fc4d8606a572a7caf63724,0ea1ed17764113b8b4cf0a5ae89238e54dcab88baca7ec6b710bda4acf36b008,ok,,P12_q05_reused,False,False,False
Lee2019_MI,30,2,0.9,source_only_tsmnet,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,b398c6453cf5d6dea5abdb1c1f5abafe110b902a81543a3b6d22d0050fe6f8c5,50,"[45,5]",50,"[25,25]",0.58,0.58,0.4900437105390966,38d55e276d6620fae17d33a909940fad8e6ee51825673afadc436b8e34ce43f0,130d2cfd75723141d7cb964d45b615b8e49310b65f3ef5e1dbaceba6dc40d776,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,30,2,0.9,rct,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,b398c6453cf5d6dea5abdb1c1f5abafe110b902a81543a3b6d22d0050fe6f8c5,50,"[45,5]",50,"[25,25]",0.78,0.78,0.7799119647859143,e0426689ed9d6a93903fb02c6a884b0d6237a388d50990b21f59a2462a0f2234,4995363876518b4064c1812e4800f2a1e92d9a3b2f3f4aaff7ee4feb3a80d857,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.9,spdim_geodesic,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,b398c6453cf5d6dea5abdb1c1f5abafe110b902a81543a3b6d22d0050fe6f8c5,50,"[45,5]",50,"[25,25]",0.78,0.78,0.7799119647859143,7ebfa38f652a052ff9b53058e5bd23daf8f3672b9637b3f8e9c79c43ca4e50f7,90364c1666082e5d1d43826808ca4080398dd028da8e146242b168021d38ef44,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.9,spdim_bias,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,b398c6453cf5d6dea5abdb1c1f5abafe110b902a81543a3b6d22d0050fe6f8c5,50,"[45,5]",50,"[25,25]",0.76,0.76,0.7584541062801933,60480686d7d5e050ed54ce82c8fafd43e67e57d62a7d1878385555cfe31368c2,a605a49b2f2868036e77892e4be5407c512b25a553b7c22b1e38a1c39c1b4818,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.9,Joint-GEM,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,b398c6453cf5d6dea5abdb1c1f5abafe110b902a81543a3b6d22d0050fe6f8c5,50,"[45,5]",50,"[25,25]",0.78,0.78,0.7688104245481295,6f3b5375462ea23bc439091ee7851a1ccb0375d2b84f69ee916d5ce78208d424,b9dba302355e2de253fc129390560b1dcdb7abb8bb01b2fad2605d9e417b56c6,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,30,2,0.9,FP-GEM,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,b398c6453cf5d6dea5abdb1c1f5abafe110b902a81543a3b6d22d0050fe6f8c5,50,"[45,5]",50,"[25,25]",0.78,0.78,0.7726333195535345,e06e1f6a923d065d658dd5f04d385b4f3448e932221d962dd68d81b18fa8fd6f,56cec490c2dc96e4644d176a12181ee005522397d21828d9c995d0bb8ea334c1,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.1,source_only_tsmnet,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,2f6bd4f2cf58c92d90ce48dd851f05fb23df66ed1ce2ec0c7baf0729ff73946b,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,31,0,0.1,rct,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.72,0.72,0.7159090909090908,8949857e58646d5840534680411c47cd76e3c355f7d0ffcd7c0a9f774017fc03,af849f7b24bcfd1c108827241b877da6c6fb9b3612790999b5d5c7fa0b8da9fd,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.1,spdim_geodesic,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.66,0.66,0.6598639455782312,c69201cf4cb0a42f8f531a1e8396ce499f5532b98a2949bf6c3cbdfb7f8e166f,466240d80f2842dc98a9526ae6ad9b694d1dd49f50dbcc6c22f941db215371cc,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.1,spdim_bias,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.68,0.6799999999999999,0.677938808373591,3037aa4342371c036f8ed9397b0ba96c32b9945adc2048d0a477d7a968cf6144,55c09981df1e98f7df86c20c2ac2a131308fe4f51c697d1ebce3b804c6e44642,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.1,Joint-GEM,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.68,0.68,0.6753246753246753,43c5addc9e17a9ffadb8f3b46b66d98024817a6821dbc01d5baf097253656122,e2d4997c1eceeac025e4ee1ba9c53575933fc42e7d98a8dee62bf4baff202fe9,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.1,FP-GEM,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.7,0.7,0.696969696969697,1f7572f3996356d5455c507be0747088d19a651b3eb0b98827681ecceb96f518,567eed8a92257605ad52c77c2cfb436263e938093fe9156caaabc927c9c0506e,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.5,source_only_tsmnet,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,2f6bd4f2cf58c92d90ce48dd851f05fb23df66ed1ce2ec0c7baf0729ff73946b,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,0,0.5,rct,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.64,0.64,0.6394230769230769,8d3b49c3cf57cbba8cba3dca5cc5a0e47654cf3143615b472d0378df05512260,3b900f065b0db5db154ab90012d94b896c4fe6140551f5d6be977eba447a12f5,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,0,0.5,spdim_geodesic,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.62,0.62,0.6161616161616161,6aadbc490ca6f865941ce09a276fb7a92af8768618e978ce21ec91d0011d4195,6b2f3b76171918c620a7bc8676e40dab1f39cd56a2167bf490af386831907897,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,0,0.5,spdim_bias,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.6,0.6,0.5755517826825127,a5fde1da66eb282ccd3c6202ac109ae87629820e6388538e8a230a560ac30016,e068f2684a43a847f522b03ef2e145d11a47c84552536f96d4a29af7bf559157,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,0,0.5,Joint-GEM,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.6,0.6,0.5894909688013137,1f7b2d7ab78731de73100db3330bc6a9ea6e554333adebc37c9b8b3a51185772,889c94a8a1eea266a12552a9868c652b13d356537ccf9d08ce673cafd889aaa8,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,0,0.5,FP-GEM,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.62,0.6200000000000001,0.6186270574066639,3b73d46cf96fa1c1b345fa928529f48d3b975c31176358b36c1403a5dc9bdde5,89900b40027731b229fd989642bac6a0143b4c9b760b198821dd9ba0810bfc62,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,0,0.9,source_only_tsmnet,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,2f6bd4f2cf58c92d90ce48dd851f05fb23df66ed1ce2ec0c7baf0729ff73946b,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,31,0,0.9,rct,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.64,0.64,0.6305418719211823,2ede4c8fc3fe7e6fbe0815da1d32c416036fc8332b4d18abae6377957190a8ee,76b0dcc755e3bcfd96b90ae013fada0a17b394db87b274df68c4a0580bfe8651,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.9,spdim_geodesic,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.64,0.64,0.6305418719211823,2ede4c8fc3fe7e6fbe0815da1d32c416036fc8332b4d18abae6377957190a8ee,0be53b6987db47d5507ee93dd611e35543cdfbed3090221e72dabc6c12dcb04d,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.9,spdim_bias,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.62,0.62,0.6072757337742869,d16c77a1edee09dc9df111ab4db05aa23da8e70e2a8987a980d7d051653d4ccc,f9c9a347ff2224822e1d81f7b17c158919bf5ca6fd2d0d6c09334b59e05057c0,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.9,Joint-GEM,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.58,0.58,0.5495495495495495,afbad184b489c5a1cce379b10d12b9306d8cdb2929012b24a32456867299a118,10015c8b1d346fd39e45a776a8c979941580d66a49325665f790e57c1b6b2775,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,0,0.9,FP-GEM,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.58,0.58,0.5495495495495495,afbad184b489c5a1cce379b10d12b9306d8cdb2929012b24a32456867299a118,019061c32a8be67551d5fa5f0b1ecc4255ed3b2f2272a2d2ca1d75ebf15b41a6,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,1,0.1,source_only_tsmnet,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,085449f35a45cb471522bddc1c536a1a693299294d1d47d93b8e2af134b9e4e9,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,31,1,0.1,rct,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.66,0.6599999999999999,0.6587715776796468,1071ed7030335fc9548eed6f19302c789bdf06f64b19639cc0c9a05ba3ee6390,43b3a7e08036b68b7619fda0c08c7a8def61428650cf1e157599f72bff8a3623,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,1,0.1,spdim_geodesic,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.66,0.6599999999999999,0.6587715776796468,1071ed7030335fc9548eed6f19302c789bdf06f64b19639cc0c9a05ba3ee6390,6205c99ff3b222644e313e699bf721b410fd1b92e0b87eb58dddedb989446345,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,1,0.1,spdim_bias,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.7,0.7,0.6940024479804161,98f7e1a3987d343b7e5bce4752e8c0236f7c623ea22b92c3dc58690ac225fa14,2898f40e29531df4e537717e09d3fa8eeda1373bab9958d7fe67807469ee2d7e,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,1,0.1,Joint-GEM,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.6,0.6000000000000001,0.554367201426025,de6716b90d633e884a8fb07fddd6dca58a50bfb00c80abed688a5bd4efbcab8c,943666e0f96739d6b70554ca53e6c2c490b5769ff64f31e1eefd0e34dc44b336,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,1,0.1,FP-GEM,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,6d210ec011e5c363b76805ddc1bf330654a67d677912179ec0830de2150ad1c9,50,"[5,45]",50,"[25,25]",0.64,0.64,0.609375,2e9b90774e7f58eebda21c89841ad044496a160a7fc962545bbbee82b982c605,677afe5b0264f29bccf3758cb03bf921d5624e7f32c2941ba46b91f444cd94a2,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,1,0.5,source_only_tsmnet,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,085449f35a45cb471522bddc1c536a1a693299294d1d47d93b8e2af134b9e4e9,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,1,0.5,rct,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.64,0.64,0.6347402597402598,1629ab9621f48773ac65fc942cb1c6c278bd71258790e2de8d9e21dc7e7c298d,c676b1507e8484b5f312db9d7b272d223e3196a12b81ea45041f5e0cc7967882,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,1,0.5,spdim_geodesic,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.66,0.66,0.6532027743778049,46d0fb97220b93211d35d2e8206e0a9a53db4646ecee087f65974dec892e56f0,bfc5d7776eab2b02ab9196d3998e134e5056dc48b136be77db9676cd41388776,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,1,0.5,spdim_bias,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.66,0.66,0.6532027743778049,46d0fb97220b93211d35d2e8206e0a9a53db4646ecee087f65974dec892e56f0,1e1be56818b619e3831e0d6ba20750acbca3a439e4f94c507313d40dba947b68,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,1,0.5,Joint-GEM,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.66,0.66,0.6427070197562001,170ed613ca207d6be9fb7fbbac582c77a3cd7e513fbcf458a29c4afca5933339,2bb8ac95303b9ed4da1a37874d53ecd5aa42ca6201c1c9d253a87930c3094342,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,1,0.5,FP-GEM,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38f1df7a671c0f1c68b179c8dfc0445ac5fd79415fe29173063074e59d24e77d,50,"[25,25]",50,"[25,25]",0.68,0.6799999999999999,0.6666666666666666,e4b4c5e7cba86e2266524b9ae6c4ca0c00d31fcf938045b7604acaea6aa625e7,ee91cef5486457e03960d3385805e30537629a9420173c81502c3cc8a9b80269,ok,,P12_q05_reused,False,False,False
Lee2019_MI,31,1,0.9,source_only_tsmnet,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,085449f35a45cb471522bddc1c536a1a693299294d1d47d93b8e2af134b9e4e9,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,31,1,0.9,rct,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.58,0.5800000000000001,0.5586380832282472,aa5cb69c7c709b80b14e0336bddcc06cd670ff43ac729110279a6dbbdaff6b5a,21538267375d18214d0cc44bd29120569a1cc8b9c1d083aed246581e435d0f6a,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,1,0.9,spdim_geodesic,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.56,0.56,0.5225694444444444,08c4cf29cb6ff98ddf8d277a512cc3e074c61fbda5302a966f55b4f0f4c445c7,532251dcd55761e0779bc6737bdf6eeadf2072e115e34abed8a89343a0aca512,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,1,0.9,spdim_bias,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.6,0.6,0.5755517826825127,40c1ee4ca2fddd343b7d05e77dfa77e135726fd1684a6855ec57fa011eb8dfbe,4168aabb05c847ceaf805333c572bcf387dada540caa12a7b9466177ba118a4f,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,31,1,0.9,Joint-GEM,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,38ee4e53679588ecb63dacc05e94c8a2ce03d973b826d89fda3ffe5065a5537e,50,"[45,5]",50,"[25,25]",0.68,0.68,0.6753246753246753,ac9f224f2eeedd4a992553d0b5f8321a50dd612b0442feed2720950d0070adc5,01e9975c37f0ad94d74abd5ba7d8537d2bbd8e50ecf5d2a46b681a73415ab96e,ok,,P13_new_prevalence_adaptation,False,False,False
