dataset,target_subject,source_seed,hardware_group,slurm_array_job_id,slurm_array_task_id,raw_path,raw_sha256,stdout_path,stdout_sha256,stdout_status,stderr_path,stderr_sha256,stderr_status,scheduler_handoff_verified,launch_commit,runner_sha256,checkpoint_sha256,status
Lee2019_MI,22,1,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target22_seed1.json,913160c0f7f897de0334e7916526f3a21d26c9cc1382266ea301fd8cf5d781a5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,4635ceaae582170cc23b9fb2371ff70121a7da74241c39d415975887789ed336,pass
Lee2019_MI,22,2,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target22_seed2.json,b2e0cb25785811baab3b9cd9afb3bab4560bbcb61467b4258da7d8dfd402395b,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,5b0fcf09cd3629c2ef1eb9c6320df29f6217478b7c5447a9ec866d2145f069ae,pass
Lee2019_MI,23,0,V100,894921,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target23_seed0.json,293586834921a817271cb66deb1dca6f12422e3f1f0a89aa3c6cb9274e4eeb21,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.out,819e17b17038a81269de6ec3bd0c5de18ab98844772db73d3f2418d898f93c06,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,00b8959d23da1a4dd225353229f6e133eca448787aa089611eb6f9f876c489fc,pass
Lee2019_MI,23,1,V100,894784,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target23_seed1.json,1d228036293f1356253d11cae37df9f1745fea41ddad4a4e1208c156b85274f7,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.out,34f6614e8bdcf00208cff7fd44395f29d71a87b76388e3399765d65fc70ffaae,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,f6c42a9557b6436e8c72bb8e98f4f6a72edad1154b989e4ceeb2e7deb19b7b88,pass
Lee2019_MI,23,2,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target23_seed2.json,e544aa04ea95c57cbc0a9b745d96096a42a666fe5b95a208b15d063aa508ead7,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,d54e2e863c3ffa33b3305f6354a3c68c76f1ca82095cf132f3f4c869f5a4459b,pass
Lee2019_MI,24,0,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target24_seed0.json,f63e219c6de56f0379e3e2f4e9c652b7aefe92659048f288d56f7bf52bd3a005,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,c72ef3359013a0a9841bad6545d354de5b670a86b738636c0dcab878870ba651,pass
Lee2019_MI,24,1,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target24_seed1.json,f26e630e554433a9d6304df9184b65995f5f7907f0686dc01e26bd05d03056be,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,28de2e6a8593b2851fecd934634eca230d03b6f45045b07d19817a0a07f2e782,pass
Lee2019_MI,24,2,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target24_seed2.json,ef7b5dbf48a35328bf49155a0ee9ebee3076b2b1acc370ce3ba29853c37b3154,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,fd678c89dbe57fcbd617535c9a1da07e49e68d6d288cf22a47a98b18cd4f94d4,pass
Lee2019_MI,25,0,V100,894921,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target25_seed0.json,5c59806ff804f77f6f4a50c404e51dafdeb0d04cf20091fe3f070c00659911ae,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.out,819e17b17038a81269de6ec3bd0c5de18ab98844772db73d3f2418d898f93c06,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,61376789dc3a31815370bfa657154da8afb5ab94212826aa86188d3a082095d3,pass
Lee2019_MI,25,1,V100,894784,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target25_seed1.json,35892203a6e99fb42aaf8f8a89075044b9721487a06584016b3b1f5be8afa298,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.out,34f6614e8bdcf00208cff7fd44395f29d71a87b76388e3399765d65fc70ffaae,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,1477ecde21fd2fe68ad0a017fd6dce2d130dc014facc3ed59454da2c5b21051b,pass
Lee2019_MI,25,2,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target25_seed2.json,b66ce7913fdcd77110acfac422a62f561e6d32c6f0d3958e7fd0e966c4511670,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,80f670f54651073fcfd5e358d1d84554630a17e0c440481a920c3485796e1b6a,pass
Lee2019_MI,26,0,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target26_seed0.json,1f3f21f47179fc1a552159c054e711f6ef56a4f952d8c9e8788d0b9d2d80f920,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,da8f95372c31e40ee1760ffc3f9a5bf2356167074de6cfcf602ebd68692143a1,pass
Lee2019_MI,26,1,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target26_seed1.json,adcd6939978270aa640d83ac4f8d59f15b3e29bf1e041e67794c294b0bbab19c,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,3b37ff790fb585719598f4818fbad49a026410c10c445c4296575f72c47a64cc,pass
Lee2019_MI,26,2,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target26_seed2.json,6fc4bb086c9ccdc32ea1f2bd80be2a83098a6aec1559abfb20f4a2acdbab99c3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,4be57f6a23d9a0a7827b6ba3e1e5f76cc2360b658ed3980dbb0f1ac5dda43b49,pass
Lee2019_MI,27,0,V100,894921,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target27_seed0.json,1cf6a87a1711ff9a7a100999f1a3cd446aaaf55d7f3c07f90f0651e90046e66c,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.out,819e17b17038a81269de6ec3bd0c5de18ab98844772db73d3f2418d898f93c06,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,b1d8de882b04c951929f75dfad065dff3432128503beb7b87f63dfc781013519,pass
Lee2019_MI,27,1,V100,894784,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target27_seed1.json,f6352440319f93684b1b19a7c85dbc325df2f31b9eaf1d7cdcf8092fe2868f3c,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.out,34f6614e8bdcf00208cff7fd44395f29d71a87b76388e3399765d65fc70ffaae,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,c6eb857724c6268c229eb3c6933fac63f1909e767c4acf82358cee63dc68a9a4,pass
Lee2019_MI,27,2,A100,894790,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target27_seed2.json,a60b534d99e106f13feee8cbd4cea1fc7bb5b35f0b206cd4571db2e566d302a6,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_0.out,0b2711f98989ff5edab5a15164a1c488947d6f504db0106f4e709445f461e3cb,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,cb51386744cd786cabe2cafeb7f0069c0ef817d33aaa6b3ebb7c85dfdb66e7a8,pass
Lee2019_MI,28,0,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target28_seed0.json,eb6b69254f1bd3dc821331b986bc07bad48a505e42661406da418fc78327af7b,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,3de804ca20776fe57e8a84b4e0e0efd54e60d4f764daaf56c5d344e857577732,pass
Lee2019_MI,28,1,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target28_seed1.json,b82215c080765267bd078cde2e03fa404cc27ccfd761e0078bba5d53213cdfee,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,0f1cd536a91c8ad1658ddd00433ee4651f7d8219e955c63b692abee58ee7964f,pass
Lee2019_MI,28,2,A100,894790,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target28_seed2.json,d79f3fd4f59c0c73a0f56c3bb2afbe1b6fef74955d8aad308ace6cc8f724f560,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_1.out,b3a7915d6b276f6df9b24728a5229af51a5259d2cb157c85e52838b06f55aba7,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,dc344c0cf5d01cd0d1b3639c76ea38ffa090c96c7c5f20da8a76a47ebbd92bc8,pass
Lee2019_MI,29,0,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target29_seed0.json,81db0bb49be78f6ef2d0c6a4c7962481da17075219630df310b2901f05c09cad,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,6b76aebbafb9a3e595466854ccda16feee7603af72ada7d15fc35a3aa62fef4f,pass
Lee2019_MI,29,1,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target29_seed1.json,1bfb186bb61ceca58d0b2c0c332e6b7e26a9eef132c8b18fd55ca858da49dbf9,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,1842a74b7f679b86bd936fd887ce434cf3e646bb73e60279111ecfb7ee17131a,pass
Lee2019_MI,29,2,A100,894790,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target29_seed2.json,ed25a1b91442a29751ffd39567aa718b2aa4b78f8328b4664547c31f514c766e,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_0.out,0b2711f98989ff5edab5a15164a1c488947d6f504db0106f4e709445f461e3cb,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,a52ab95c7f53ec56fa05643ca152a4bffe052679c8aca280ec3673cefec5b83d,pass
Lee2019_MI,30,0,V100,894921,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target30_seed0.json,8e9b7eb06fd0e8c01499db44f755399fe0a294525eab5756a16a91957660e733,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.out,819e17b17038a81269de6ec3bd0c5de18ab98844772db73d3f2418d898f93c06,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,fa99e24f8112f6487a6ee34341308b9b6fcb18fef775a02c07daef8e6a406a91,pass
Lee2019_MI,30,1,V100,894784,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target30_seed1.json,2b8c772355729a0143fe2d6359f9651f30867a882446f39a996a82c9b7b16bf7,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.out,34f6614e8bdcf00208cff7fd44395f29d71a87b76388e3399765d65fc70ffaae,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,0f7c4f4a0f50167e7c80f8dbdd1df430b7de25d76b49ea249f8f6d36ea3d0b93,pass
Lee2019_MI,30,2,A100,894790,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target30_seed2.json,331881d8f1173bd8d6d0a20ea69cdbf15c9096a29bbe5e66188bdb54d6caf904,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_1.out,b3a7915d6b276f6df9b24728a5229af51a5259d2cb157c85e52838b06f55aba7,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,fefffaf9fa6df7750d105ba69e933bd3279a992f1e218b7f2aa38ad469f97c32,pass
Lee2019_MI,31,0,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target31_seed0.json,2edd90def3efd06d37c21d632e2a966ef77c3083487cfb3ca8fe51130d981683,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,4e21963f4773b8ff0c11fa3e8608ae1727cf3e39608762c0c3b43830b05934f2,pass
Lee2019_MI,31,1,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target31_seed1.json,4ec1b30e546c9e40a15caa33f382daa3c55629d5145cc42115592a8c19721e90,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,15877f7a6ce2ca809a6912ff3cbfbe3f123fbade1b430da8544d867c2f2b55c6,pass
Lee2019_MI,31,2,A100,894790,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target31_seed2.json,309235f045b10eefd276e53d5832f1e2c7f836151c54985c051776afff646f7d,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_0.out,0b2711f98989ff5edab5a15164a1c488947d6f504db0106f4e709445f461e3cb,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,eb580775c2ac9b159767dc8d5dccb242434595385293ea8c29fa75d5a3d142ee,pass
Lee2019_MI,32,0,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target32_seed0.json,90b0244d8a3cc51be27a1df409df38897a7237e4182c2dc5ba3793353c53822e,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,f865ca4dd6f8880620ecd542f8217b90db82f784b6c99c4cbdfa73cdf360fac3,pass
Lee2019_MI,32,1,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target32_seed1.json,dc73dcbb2f16ed9fac031515b23a5de30938b42248dc2e2b58bff1eff59afcc9,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,fdc2dcdce8f4531e6fc49732373a4333b2f78b7f43cef52cf32de27645c43060,pass
Lee2019_MI,32,2,A100,894790,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target32_seed2.json,d1c7aba5624c952a073be77f7af25716ca745b15b22f72c78d51cf1b5f2f2922,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_1.out,b3a7915d6b276f6df9b24728a5229af51a5259d2cb157c85e52838b06f55aba7,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894790_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,092ae431c2faa7d3487cee28e0febeebdfce696bcb7823bbdee82d88b21b43b3,pass
