subject,sequence,chronological_epoch_start,chronological_epoch_end,shape,label_shape,classes_present,sequence_path,label_path,sequence_contract_pass
6,10,200,219,20;6;6000,20,2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-10.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-10.npy,True
6,11,220,239,20;6;6000,20,1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-11.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-11.npy,True
6,12,240,259,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-12.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-12.npy,True
6,13,260,279,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-13.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-13.npy,True
6,14,280,299,20;6;6000,20,0;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-14.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-14.npy,True
6,15,300,319,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-15.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-15.npy,True
6,16,320,339,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-16.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-16.npy,True
6,17,340,359,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-17.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-17.npy,True
6,18,360,379,20;6;6000,20,0;1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-18.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-18.npy,True
6,19,380,399,20;6;6000,20,1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-19.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-19.npy,True
6,20,400,419,20;6;6000,20,0;1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-20.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-20.npy,True
6,21,420,439,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-21.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-21.npy,True
6,22,440,459,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-22.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-22.npy,True
6,23,460,479,20;6;6000,20,1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-23.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-23.npy,True
6,24,480,499,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-24.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-24.npy,True
6,25,500,519,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-25.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-25.npy,True
6,26,520,539,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-26.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-26.npy,True
6,27,540,559,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-27.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-27.npy,True
6,28,560,579,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-28.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-28.npy,True
6,29,580,599,20;6;6000,20,0;1;2;3;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-29.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-29.npy,True
6,30,600,619,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-30.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-30.npy,True
6,31,620,639,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-31.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-31.npy,True
6,32,640,659,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-32.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-32.npy,True
6,33,660,679,20;6;6000,20,1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-33.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-33.npy,True
6,34,680,699,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-34.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-34.npy,True
6,35,700,719,20;6;6000,20,1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-35.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-35.npy,True
6,36,720,739,20;6;6000,20,1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-36.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-36.npy,True
6,37,740,759,20;6;6000,20,1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-37.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-37.npy,True
6,38,760,779,20;6;6000,20,1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-38.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-38.npy,True
6,39,780,799,20;6;6000,20,1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-39.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-39.npy,True
6,40,800,819,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-6/ISRUC-group3-6-40.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-6/ISRUC-group3-6-40.npy,True
7,0,0,19,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-0.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-0.npy,True
7,1,20,39,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-1.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-1.npy,True
7,2,40,59,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-2.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-2.npy,True
7,3,60,79,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-3.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-3.npy,True
7,4,80,99,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-4.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-4.npy,True
7,5,100,119,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-5.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-5.npy,True
7,6,120,139,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-6.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-6.npy,True
7,7,140,159,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-7.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-7.npy,True
7,8,160,179,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-8.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-8.npy,True
7,9,180,199,20;6;6000,20,1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-9.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-9.npy,True
7,10,200,219,20;6;6000,20,0;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-10.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-10.npy,True
7,11,220,239,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-11.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-11.npy,True
7,12,240,259,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-12.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-12.npy,True
7,13,260,279,20;6;6000,20,0;1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-13.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-13.npy,True
7,14,280,299,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-14.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-14.npy,True
7,15,300,319,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-15.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-15.npy,True
7,16,320,339,20;6;6000,20,0;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-16.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-16.npy,True
7,17,340,359,20;6;6000,20,0;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-17.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-17.npy,True
7,18,360,379,20;6;6000,20,0;2;3;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-18.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-18.npy,True
7,19,380,399,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-19.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-19.npy,True
7,20,400,419,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-20.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-20.npy,True
7,21,420,439,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-21.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-21.npy,True
7,22,440,459,20;6;6000,20,0;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-22.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-22.npy,True
7,23,460,479,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-23.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-23.npy,True
7,24,480,499,20;6;6000,20,1;2;3;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-24.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-24.npy,True
7,25,500,519,20;6;6000,20,0;1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-25.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-25.npy,True
7,26,520,539,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-26.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-26.npy,True
7,27,540,559,20;6;6000,20,4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-27.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-27.npy,True
7,28,560,579,20;6;6000,20,4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-28.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-28.npy,True
7,29,580,599,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-29.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-29.npy,True
7,30,600,619,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-30.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-30.npy,True
7,31,620,639,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-31.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-31.npy,True
7,32,640,659,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-32.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-32.npy,True
7,33,660,679,20;6;6000,20,0;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-33.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-33.npy,True
7,34,680,699,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-34.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-34.npy,True
7,35,700,719,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-35.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-35.npy,True
7,36,720,739,20;6;6000,20,0;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-36.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-36.npy,True
7,37,740,759,20;6;6000,20,1;2;3;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-37.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-37.npy,True
7,38,760,779,20;6;6000,20,1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-7/ISRUC-group3-7-38.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-7/ISRUC-group3-7-38.npy,True
8,0,0,19,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-0.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-0.npy,True
8,1,20,39,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-1.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-1.npy,True
8,2,40,59,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-2.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-2.npy,True
8,3,60,79,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-3.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-3.npy,True
8,4,80,99,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-4.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-4.npy,True
8,5,100,119,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-5.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-5.npy,True
8,6,120,139,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-6.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-6.npy,True
8,7,140,159,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-7.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-7.npy,True
8,8,160,179,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-8.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-8.npy,True
8,9,180,199,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-9.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-9.npy,True
8,10,200,219,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-10.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-10.npy,True
8,11,220,239,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-11.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-11.npy,True
8,12,240,259,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-12.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-12.npy,True
8,13,260,279,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-13.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-13.npy,True
8,14,280,299,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-14.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-14.npy,True
8,15,300,319,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-15.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-15.npy,True
8,16,320,339,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-16.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-16.npy,True
8,17,340,359,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-17.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-17.npy,True
8,18,360,379,20;6;6000,20,0;1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-18.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-18.npy,True
8,19,380,399,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-19.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-19.npy,True
8,20,400,419,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-20.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-20.npy,True
8,21,420,439,20;6;6000,20,1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-21.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-21.npy,True
8,22,440,459,20;6;6000,20,2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-22.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-22.npy,True
8,23,460,479,20;6;6000,20,4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-23.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-23.npy,True
8,24,480,499,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-24.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-24.npy,True
8,25,500,519,20;6;6000,20,2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-25.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-25.npy,True
8,26,520,539,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-26.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-26.npy,True
8,27,540,559,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-27.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-27.npy,True
8,28,560,579,20;6;6000,20,0;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-28.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-28.npy,True
8,29,580,599,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-29.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-29.npy,True
8,30,600,619,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-30.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-30.npy,True
8,31,620,639,20;6;6000,20,1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-31.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-31.npy,True
8,32,640,659,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-32.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-32.npy,True
8,33,660,679,20;6;6000,20,1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-33.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-33.npy,True
8,34,680,699,20;6;6000,20,4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-34.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-34.npy,True
8,35,700,719,20;6;6000,20,4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-35.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-35.npy,True
8,36,720,739,20;6;6000,20,0;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-36.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-36.npy,True
8,37,740,759,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-37.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-37.npy,True
8,38,760,779,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-38.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-38.npy,True
8,39,780,799,20;6;6000,20,2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-39.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-39.npy,True
8,40,800,819,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-40.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-40.npy,True
8,41,820,839,20;6;6000,20,1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-41.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-41.npy,True
