dataset,panel,training_seed,level,regime,epoch,trajectory_order,unit_id,historical_planned_unit_id,level_intervention_id,deleted_source_subject,deleted_class,level_intervention_registry_sha256,identity_json_sha256,C84L1C_canary
Cho2017,A,6,1,SRC,129,26,c84l1_407251563a97be866cb7244de21c5a1e,c84v2_731c54f04ced76a96a3b887d597a34a1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,407251563a97be866cb7244de21c5a1e30dbd52fcfe23a15bf57c5ab2e5786b8,0
Cho2017,A,6,1,SRC,134,27,c84l1_893ea3d28bb9f1260820bbdd37ccf635,c84v2_358a5ef45f43119f8f1c27dbaa988004,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,893ea3d28bb9f1260820bbdd37ccf6352ddf4aaa7e4316b0be3ca31ace4b642b,0
Cho2017,A,6,1,SRC,139,28,c84l1_b35504d4b059812fe30d1c544fbb3aee,c84v2_c7e8fc893d5070066ab160ef00ae3cb0,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,b35504d4b059812fe30d1c544fbb3aee42e4eb7c222e50da3ada9179584d81d5,0
Cho2017,A,6,1,SRC,144,29,c84l1_2ae7ff0acb5739dd1bdf7c5e647098d8,c84v2_7c40d2f0ecb8d2d12230018095b62c49,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,2ae7ff0acb5739dd1bdf7c5e647098d80a064fa5b6257cae7279bafbb9795a78,0
Cho2017,A,6,1,SRC,149,30,c84l1_cffb13fab8e67a71f28ccc14e1229b65,c84v2_00f5d7010a2f09298db1fd6462b89924,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,cffb13fab8e67a71f28ccc14e1229b6580952596fc3594a10988af01663dc1ec,0
Cho2017,A,6,1,SRC,154,31,c84l1_c2d26aba69be6ce336568acaff489e9f,c84v2_0aceb73405cf9fd35a109141505c7968,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,c2d26aba69be6ce336568acaff489e9ff5e0c4b6f0769a6608ab92630f14b7bf,0
Cho2017,A,6,1,SRC,159,32,c84l1_d81ba72926dafb84e22245af75082915,c84v2_91cbd99aabf40ffdc9b6c61d1b6cbb3d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,d81ba72926dafb84e22245af750829158713c0c1b18d4949b91c50de4c959620,0
Cho2017,A,6,1,SRC,164,33,c84l1_e92bb2f803dc3ed2e9a4dbe8b8066a0f,c84v2_cc2df6521de48c3f5c5ad2dd8521d0bf,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,e92bb2f803dc3ed2e9a4dbe8b8066a0fb30b78cf25e9f14c7ff1b3133a3b6011,0
Cho2017,A,6,1,SRC,169,34,c84l1_d6d2a26b86bbecc751629005e0472f1d,c84v2_7ba389473d4f8a4a4b44ea29966d2e7d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,d6d2a26b86bbecc751629005e0472f1d1b8692afb06b83a18fe1d0e603432ca4,0
Cho2017,A,6,1,SRC,174,35,c84l1_1bd997793702c395afa56f6b5586b132,c84v2_927994e58b5b1bdbe576b246c7f4af56,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,1bd997793702c395afa56f6b5586b1328e17712833e911aebd341a21ca6e5a52,0
Cho2017,A,6,1,SRC,179,36,c84l1_d8e14d01028ab1314e3d24a549edb040,c84v2_7d3ee74f40f4fee1fdd8193f3b173d99,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,d8e14d01028ab1314e3d24a549edb04091120cd939526d380ac359a4f328f225,0
Cho2017,A,6,1,SRC,184,37,c84l1_c87f883f5abc73032a11e8e8bbee7e3a,c84v2_e12153d28aae3ed0a23de7a8af95d773,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,c87f883f5abc73032a11e8e8bbee7e3a71412fbffe097aab2c7909e961bd0369,0
Cho2017,A,6,1,SRC,189,38,c84l1_91c1cdc939701b2ca9d5f2fc4856b7d6,c84v2_54215469295900073d6a0229d9e5c50b,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,91c1cdc939701b2ca9d5f2fc4856b7d6cddd92f80ae11107b7000d532bbbbb2c,0
Cho2017,A,6,1,SRC,194,39,c84l1_0ce94194e6d7200c908d2a6bc0cdc333,c84v2_9a173d417a6d81decca911fd4bb4aff5,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0ce94194e6d7200c908d2a6bc0cdc333d32eb9a3842448099ede4f65b97892af,0
Cho2017,A,6,1,SRC,199,40,c84l1_29eaf86008b39dea5a6ad8e1a4a6b9c4,c84v2_4a600239fedc654c229ae77c4dcd5715,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,17,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,29eaf86008b39dea5a6ad8e1a4a6b9c4fe303b44465047618e2f95d0a27e290d,0
Cho2017,B,5,1,ERM,199,0,c84l1_6d07fb1c03225f22ccab8eccb16e4777,c84v2_9fa89b42539451a8e32077b5310ce380,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,6d07fb1c03225f22ccab8eccb16e47779117e5f971b9ca6c2b7046ce44135c29,0
Cho2017,B,5,1,OACI,4,1,c84l1_76abe5996d8f1e01ccb0af29ffd053ad,c84v2_c94dcf9c17447d3262cbcbc0742abd7a,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,76abe5996d8f1e01ccb0af29ffd053ad42028583b01d8f65b6f3cc94ec2e3262,0
Cho2017,B,5,1,OACI,9,2,c84l1_269db9ae531f044802fb7b3ecebc3a40,c84v2_55c08f47efa9f16ecb684232a8fcfaa1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,269db9ae531f044802fb7b3ecebc3a403ebd78686f077458e9e9ec8dcabfbf5d,0
Cho2017,B,5,1,OACI,14,3,c84l1_33dde69278b48e35591e0010fad75330,c84v2_6c341c9459ff37e62f52875a085997e9,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,33dde69278b48e35591e0010fad753301de11e0fe2995b94d0259944d16fedc0,0
Cho2017,B,5,1,OACI,19,4,c84l1_49102fddf69ad30b5d5a5035c5ed5862,c84v2_0e6bb9c87352a09367ea3a6ce3c8e033,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,49102fddf69ad30b5d5a5035c5ed586224bc3c1801fe6a21d2e9c45dae666817,0
Cho2017,B,5,1,OACI,24,5,c84l1_2e84f5e24f2fa25044f0bc5fc7ab4dee,c84v2_3b94fcd48f862c5dd7bff9f4d7fbdb0d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,2e84f5e24f2fa25044f0bc5fc7ab4dee92a3d304ed0efc2acc35fbce8bfef896,0
Cho2017,B,5,1,OACI,29,6,c84l1_22fea1fe2e4a23a99eb0e022dc9a4348,c84v2_241b6d8bf8b769a8a076a71873b78477,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,22fea1fe2e4a23a99eb0e022dc9a43481256a78b6153eb384677eafb43849f04,0
Cho2017,B,5,1,OACI,34,7,c84l1_339b3cfceac185eefeeda8789226263f,c84v2_7ad44386dc5b37e6b214c625efdc4ce3,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,339b3cfceac185eefeeda8789226263f9286d20a78c966b0612fdba64e512f8c,0
Cho2017,B,5,1,OACI,39,8,c84l1_c821857427b14a912116f8dc7e47cbfb,c84v2_6d5c2685b84ec9f20edac761fc30c156,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,c821857427b14a912116f8dc7e47cbfb0e5c47632d52277fa3e26a771e36187f,0
Cho2017,B,5,1,OACI,44,9,c84l1_774ac4a2ab384a53a6032c98500df9ff,c84v2_0ce345608132365d18da2ccccdba7962,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,774ac4a2ab384a53a6032c98500df9ffe53e239d90ea3d98c627cbb15b6bbbc2,0
Cho2017,B,5,1,OACI,49,10,c84l1_7f92b064e8e25501dbf2f308fce3c399,c84v2_96554af6c7cc1257a18f353ccdb59043,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,7f92b064e8e25501dbf2f308fce3c39985cd35843f995cdde9f0803f7b434e79,0
Cho2017,B,5,1,OACI,54,11,c84l1_657ddcb9b66180b653451ec5a568c08f,c84v2_322dda0910e5926336dd960fbb72cd4d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,657ddcb9b66180b653451ec5a568c08f776745995615772fcb80adc55908422b,0
Cho2017,B,5,1,OACI,59,12,c84l1_7f508eb89a1ce1da83eaa0f70dc4700f,c84v2_46b4b9bbd30e569887e13a16f6e0df5e,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,7f508eb89a1ce1da83eaa0f70dc4700f56acc322354c542c0d30c4ce388bc3c7,0
Cho2017,B,5,1,OACI,64,13,c84l1_2ab696c478cc24d3ffaad0dd4cb2bea8,c84v2_fa50cb434909856a115c4beea5e79b7c,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,2ab696c478cc24d3ffaad0dd4cb2bea8ffd9d87615c582837f8ad19025df39d9,0
Cho2017,B,5,1,OACI,69,14,c84l1_c0e2a4b67415ccf5a0fb4e5edfd97822,c84v2_f59a190e7f7de77cf943ce01a5c77137,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,c0e2a4b67415ccf5a0fb4e5edfd9782295f0d48868a94ce9a6b9ab3f2185216f,0
Cho2017,B,5,1,OACI,74,15,c84l1_05b13ce974b9570f437446962b948ad2,c84v2_50363d43a99ea27d46b0469e2b63a317,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,05b13ce974b9570f437446962b948ad2fb46afd4dba7411661c0e17f5e679546,0
Cho2017,B,5,1,OACI,79,16,c84l1_e2546042a0bc001f64b604ac7a45179a,c84v2_780b8c2d0113c81e2a132fb4975e698f,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,e2546042a0bc001f64b604ac7a45179a04a2e1c445d22605faef57a5f8a9c293,0
Cho2017,B,5,1,OACI,84,17,c84l1_02e3ce8cd2e2f90e2373996787c8c662,c84v2_80f860fdbe3105290331c5026ccd032d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,02e3ce8cd2e2f90e2373996787c8c662140aa65b1e22df662b4bf2b3e683cec2,0
Cho2017,B,5,1,OACI,89,18,c84l1_84b93adc2027aa15cce594320b578bc4,c84v2_fc7bc2201773bd156ac830a1e8f91600,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,84b93adc2027aa15cce594320b578bc42dd72447b98fd372dd6606063e1accfd,0
Cho2017,B,5,1,OACI,94,19,c84l1_b3a158e9b1112d7b17c45b98f6ac7a66,c84v2_95548d658959919b274d632d48c8f860,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,b3a158e9b1112d7b17c45b98f6ac7a665e5385be007df0293e1a2ab94dfd32e4,0
Cho2017,B,5,1,OACI,99,20,c84l1_105c61c3e0b5812a449c0fa1d151cd0d,c84v2_276a5d80f09c961437984da1ac274910,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,105c61c3e0b5812a449c0fa1d151cd0de71898b34d14b7ee6618182057f13ea1,0
Cho2017,B,5,1,OACI,104,21,c84l1_a21c17f126496e120d795486859fa5c3,c84v2_4226acc8337adf4fd4b04ff36cddb1ec,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,a21c17f126496e120d795486859fa5c390fc4edd60e9b9d616697fa45201a4fa,0
Cho2017,B,5,1,OACI,109,22,c84l1_04f42ac2aa85f33b903acd3153b80a18,c84v2_14d1b33bfc0811875ecee4132b2084bb,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,04f42ac2aa85f33b903acd3153b80a1897204ecbb76488b4f3932cc64b407e1b,0
Cho2017,B,5,1,OACI,114,23,c84l1_f75e4987d8423314041f2d0abd7e5b5b,c84v2_eb21641d5cf93aac0409df6f8984abea,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,f75e4987d8423314041f2d0abd7e5b5b755338890ec3a64fa32d19568ac20260,0
Cho2017,B,5,1,OACI,119,24,c84l1_000d62b62a7bf8f26b4627e0c5504d0f,c84v2_af617700ada587f3298a76ac08a19a43,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,000d62b62a7bf8f26b4627e0c5504d0f46e9db1feef300d7b0d30301e6fc6edd,0
Cho2017,B,5,1,OACI,124,25,c84l1_3334f3d2c0d44e38dd762f90df8be223,c84v2_2aeebd27e23d5c9da9e4a91e48ecc2a9,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,3334f3d2c0d44e38dd762f90df8be2230a30220cf21e90569ed3fe7e9a70ad9e,0
Cho2017,B,5,1,OACI,129,26,c84l1_7a27c8cc37f42ae3cb3cc7ce62545c46,c84v2_2320ff9c5440c2b0ec4fb667330aa138,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,7a27c8cc37f42ae3cb3cc7ce62545c46a1a4b8c13084bd19062156aea7f74d1c,0
Cho2017,B,5,1,OACI,134,27,c84l1_95d1d9d5b1b3ea61a6517976fd992415,c84v2_d8b775c62a8d1081738f8b20230ef0a6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,95d1d9d5b1b3ea61a6517976fd992415647d15fec62d05c977bd6ba5d05e27ed,0
Cho2017,B,5,1,OACI,139,28,c84l1_c48fd57d92bce2c04f57672406084dfb,c84v2_ebe85419ade4c442bce6ecd76db9d728,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,c48fd57d92bce2c04f57672406084dfbc3c928ca06eb778708798000b47087e8,0
Cho2017,B,5,1,OACI,144,29,c84l1_978fba219abeada3d7187821a525decd,c84v2_4d6fe74fc8a1087e3134d007d3573bf1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,978fba219abeada3d7187821a525decda17f26359508aca8160d7b40f832aaf8,0
Cho2017,B,5,1,OACI,149,30,c84l1_52aadd41b711b2c85143aa47ace4989a,c84v2_68144e73cd9249e6169950e5daf2f6ff,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,52aadd41b711b2c85143aa47ace4989aff313b91249f4b71dc4151f92baf00c6,0
Cho2017,B,5,1,OACI,154,31,c84l1_e90646a00cb94b3bdddea15139a1cdda,c84v2_5adf6ad88862fe2a934c87dce632b615,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,e90646a00cb94b3bdddea15139a1cdda319560d3b2af67d85a6970f1f919926b,0
Cho2017,B,5,1,OACI,159,32,c84l1_7e7eafa7ca51ad7fbaafc36401baed48,c84v2_0da0a6eec960dd2424d36b358ab4f3c7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,7e7eafa7ca51ad7fbaafc36401baed48dccebd4341937e6772c3b24d427b2b75,0
Cho2017,B,5,1,OACI,164,33,c84l1_7bf7fe4d6980205ab0a8afa2e9afc6a3,c84v2_8f1a8b16f7ab73f14a731110b630b6e3,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,7bf7fe4d6980205ab0a8afa2e9afc6a3566b876efae9748448a0ca0f896b9bf2,0
Cho2017,B,5,1,OACI,169,34,c84l1_3d6a97f8a1e59e38032f821e9cac0484,c84v2_098936c304bd600900a0664f11d4fc00,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,3d6a97f8a1e59e38032f821e9cac0484742fe75ec5d1679fa4ec22f37615fe8c,0
Cho2017,B,5,1,OACI,174,35,c84l1_b09187ba25f58e2dc7d91517e5ec4705,c84v2_b1c9a4ca109da0b4a5e239cc4c9a9355,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,b09187ba25f58e2dc7d91517e5ec470526059656a73586cd5ea9193fff0e813a,0
Cho2017,B,5,1,OACI,179,36,c84l1_4bfb333f125540d521f50b864b030266,c84v2_4fa6eecd36779130a85ed089035d6e3a,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,4bfb333f125540d521f50b864b03026674f74ef37b44962e9122e2214d8f7dcc,0
Cho2017,B,5,1,OACI,184,37,c84l1_f5f63bb98089c46914b64e8ff313c1fb,c84v2_21a02ff882209cb4f7d06cdb59b55c7a,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,f5f63bb98089c46914b64e8ff313c1fbd907909596f6445b2c2c4e89c339e8a6,0
Cho2017,B,5,1,OACI,189,38,c84l1_b5fbac868fa1341b0a8ed5eba9938cfc,c84v2_76bbc0d003be3f4b5951f5d7a31c7c11,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,b5fbac868fa1341b0a8ed5eba9938cfc179ffdbc86f8cb93134dd14830551f85,0
Cho2017,B,5,1,OACI,194,39,c84l1_b746fa61b4d36739ab0d3468493494ec,c84v2_db63e61f2c72d401212db7341f276fab,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,b746fa61b4d36739ab0d3468493494ecc27a875a4a44770a3f2237444c8686c3,0
Cho2017,B,5,1,OACI,199,40,c84l1_2c6f9493ff08c886f04b6fb2467444fc,c84v2_b6097c3e4a3d819cfb7b90d603268d38,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,2c6f9493ff08c886f04b6fb2467444fc14ef37d0e33ad945a734abb3f9664bc0,0
Cho2017,B,5,1,SRC,4,1,c84l1_93aa6434186fe95b20544b759ec3767f,c84v2_66a53b6efac24a5da79bdb16c9dc257f,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,93aa6434186fe95b20544b759ec3767f03e5a8560031a2f6bb3be01ab8219862,0
Cho2017,B,5,1,SRC,9,2,c84l1_3307086e88f7dd136453d2f1eff05fae,c84v2_529e171d2781e250a97a66ce9b92cc1c,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,3307086e88f7dd136453d2f1eff05faecff6c9548276db79bbe9444bfed82785,0
Cho2017,B,5,1,SRC,14,3,c84l1_107df3180924284b6328c073829c6318,c84v2_8f9243c23ddb8356984c77ce1b2209e7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,107df3180924284b6328c073829c63188479bf02c8a4b422f01a5d7ef6471e50,0
Cho2017,B,5,1,SRC,19,4,c84l1_b246e73b615ab4465787a7aa3f9e4789,c84v2_7024f302dde09bee3f7d9bf2d3e11835,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,b246e73b615ab4465787a7aa3f9e4789f89540b0314ec1304ecf62c167462c86,0
Cho2017,B,5,1,SRC,24,5,c84l1_8e05ae4debdfaa4b5eba841e165bb47a,c84v2_ec592a4ffb76bab35862a0445bb370b6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,8e05ae4debdfaa4b5eba841e165bb47a6893e896eeada4cc783de08441c4d7e9,0
Cho2017,B,5,1,SRC,29,6,c84l1_063bf912eaf29f9c8390b6b9f89ffd05,c84v2_ebbeb9e1bf12a68630355e8cf21f14d6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,063bf912eaf29f9c8390b6b9f89ffd058b5364624b35870e703df97bd49a3d80,0
Cho2017,B,5,1,SRC,34,7,c84l1_03437a3e2c06b40de5e3f31dc4b09e14,c84v2_e6b0681c61d6b1aa7d9efb3af6477bb6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,03437a3e2c06b40de5e3f31dc4b09e14b7322400228022c8ae1649b71ba36bb0,0
Cho2017,B,5,1,SRC,39,8,c84l1_478c69e0cdf8d59eb0159a7c12000752,c84v2_73755d2c90b5f4705d6ee628515b1ec4,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,478c69e0cdf8d59eb0159a7c12000752a2d3bb56495c7d55b4b5e07eb9a83844,0
Cho2017,B,5,1,SRC,44,9,c84l1_e95f8b079351b94ca5c5a08f72a31173,c84v2_06437c193e844c7c54d61b5a690fc0b6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,37,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,e95f8b079351b94ca5c5a08f72a3117314b4c35f2de61e42c2b039b4aee1267f,0
