dataset,panel,training_seed,level,regime,epoch,trajectory_order,historical_planned_level1_unit_id,operative_level1_unit_id,historical_identity_preserved,historical_identity_operative,new_identity_operative,reason
Lee2019_MI,B,6,1,OACI,119,24,c84v2_65aa0709b799d7934655a63da41fb822,c84l1_1fabd9765ef54c4a42360f2d03ecdb81,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,124,25,c84v2_bd9599ac990bdb78af945789b9afb3e6,c84l1_4e5e5b25f1f4275c7b9077509fdaf90b,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,129,26,c84v2_ae84449b5fbef09100405e48d5f00b18,c84l1_9ac7bb4d34e8706b5acf3ca15f1c7127,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,134,27,c84v2_1f795f109223213ac98ca2d33cc56e4d,c84l1_9d1209149ce9910ca5fe9ecce2b69f2b,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,139,28,c84v2_88a3f4021a35b546c1bfe22a1af7fd16,c84l1_b0952f44136ea20ace7f8fccf02bee0b,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,144,29,c84v2_f1399a2710b0b4409ac63901c8174ece,c84l1_8238082ed335c4edd507034314ed37f9,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,149,30,c84v2_5916d42c0486409ff25ae002f4e3b887,c84l1_08f3b531e44ab314f3d91114bd0c3b4a,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,154,31,c84v2_d8a5046f4715ecc39b2ff6d59807a1de,c84l1_46006e3b353b97644746170f1914068e,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,159,32,c84v2_8bc216f3106276cc6c3b8062f2cf6ab5,c84l1_0754f005e9806bad51f9f8d9b4037085,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,164,33,c84v2_f5d926f8189bae93549db826f96b2ff3,c84l1_a122d50a817fadf1e80f01fc9740c660,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,169,34,c84v2_e599f181cff6d915b479926f6478fce1,c84l1_e2457b096d6d7b5720a4aeedfc4b2f5b,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,174,35,c84v2_898ac74850f7d431e52a39fd9c5d0875,c84l1_a553a78309736efd41ae8b83abb108f5,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,179,36,c84v2_b0afc625df16edda1c301b445400757d,c84l1_b0b1138a59fc7d6c7124dee174f3c8ea,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,184,37,c84v2_f1e916446a4cbc0b4c1062296c3e9475,c84l1_49b7cb3c9c5d334f0caedae464acda78,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,189,38,c84v2_08058a38965b0adc15d9730a6d381bf1,c84l1_5e4f06ef5931aa4498728a4c7653dcc0,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,194,39,c84v2_4f8e5cd65b025948deb9b360377be2ff,c84l1_01998cde253a2272515e77a46601ab0e,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,OACI,199,40,c84v2_39eecf152493993130c2b79ef80a4960,c84l1_ba11d2a928c9f4e4e9e21d3786483600,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,4,1,c84v2_acc3aada7ca25f008301a2c78ee337e5,c84l1_93783450a5611c3f7a47bdba9f090890,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,9,2,c84v2_f8804051e546b994c3775f1f7ce163e4,c84l1_55086f1c5f3c0c5638f3e02e650b6a0e,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,14,3,c84v2_a090b6eb3279b7da55c226f79498f96e,c84l1_e2517ee16141dd3041a7e7be2e25ae9f,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,19,4,c84v2_7b3f2dabab7dcb7773b65d7475e1b654,c84l1_dc3a675b8794be5dd15d2544fdf8991c,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,24,5,c84v2_54a05e50357f1bd426e16c9cf77fc801,c84l1_41cafc9d41209d3b36f4938e0d027852,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,29,6,c84v2_b57b05bc0238ff5eb4b950558a8eb945,c84l1_83e1808c7b03a424365465a253d6e895,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,34,7,c84v2_7f66db6a003e5d5cda7c5667363325ce,c84l1_6c60137f183ab74adc8d489eb5f561ea,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,39,8,c84v2_9ab14e8b20be2f3efa9cb6c73b9ff8dd,c84l1_eda37e2cd53fbfaae611b9c3f4dde899,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,44,9,c84v2_d576a5efe3ff95f1b5f0f2e234307b30,c84l1_89d4109a5cf9f823c70cea046e433cb2,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,49,10,c84v2_30011a31a5cf391cd9c4318a7dd1d7e8,c84l1_4bbe5d250065ba7105c76fef4f801d49,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,54,11,c84v2_59d6490960fb219681e85ef9111230e7,c84l1_d019d2c5dbe129416dc7681ee6f2da83,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,59,12,c84v2_8c636f4e8d2a31f602633c4857b92e8b,c84l1_142db76f9252abb098f2b0c17674cc08,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,64,13,c84v2_fb95153bd9dc29f26b8d034d420dc832,c84l1_9a7cf6d6d417c4956b1f1b9dd3026696,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,69,14,c84v2_f9ed91faa511232c30a58e1d8dfc0cee,c84l1_4b5b8ad005bcb70008c770fa0b914c21,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,74,15,c84v2_d9d42607a71cb3b9d053bb2513ea9daa,c84l1_517afc37174b4320f5aa08e75c3c99ab,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,79,16,c84v2_e1ce53eabeff648f2eefc786c3c4c83d,c84l1_a67c5d1bbb90d8608f9c1ee6a7d02d51,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,84,17,c84v2_de6f624c4f4b5dd6dbd455045189a2f5,c84l1_3d871a9953f38121de4b28928753f46d,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,89,18,c84v2_48befe0f33de0d72668bafe37ed95bb4,c84l1_6de12af06b451d7dd446867d1ccd9edf,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,94,19,c84v2_2941286e97fdbc26c787a1ba8009e4e1,c84l1_746bfac7d97f4a61be9dad288f65606a,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,99,20,c84v2_c4db75f1cf61182f2906db6437a366ed,c84l1_da05f8aef3d37dbd2f7bd4cf415dc51e,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,104,21,c84v2_8dd19cc7c7c74c74ccc56f9ed63d0920,c84l1_77e3a4a944b6b780cd66f16fe6b39528,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,109,22,c84v2_6b65d4f7c90cf87205cfca2ec741814e,c84l1_ce4c8693f6c0ef2c13da94e5b6f08561,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,114,23,c84v2_eee08e19e721d3e04eda1b78b122dfd5,c84l1_7e46c8412ef7ed6e50595ac1d6d4aefe,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,119,24,c84v2_0c796bb20e33824a10194d58ee89b997,c84l1_c64aa300f35d64c8a12abb70ccd593fa,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,124,25,c84v2_98b37cb54ae153f9e0aaaf0056d09f41,c84l1_3009670e06fd8c5fa14f1f0428f79f3d,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,129,26,c84v2_a0187422587edb902a72721ee8e0a681,c84l1_b639292b1b76720d63ae3e4d87f7f339,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,134,27,c84v2_d3a69e94cc7dc66b9664ea8fab8fb619,c84l1_f071ddd4f3e533c7fda3ec0671d1d4c8,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,139,28,c84v2_3b3c92bae6b0b2746b9aa9fe42479dfd,c84l1_27e1a702779c26cc401fc34e3de9902e,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,144,29,c84v2_7d374cd55452c7a05ec52ea090458f6e,c84l1_432f95d72bb153fbfcec7239df758fbd,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,149,30,c84v2_0f1a8ae17901134f0d0801effcf4b5f9,c84l1_f0bbabec91bec4edca0b9c8bfa724466,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,154,31,c84v2_c16512be4b127392343c79cd90c23b6e,c84l1_95628c76095539c9a08d588294c49381,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,159,32,c84v2_0121f5120c0eda3fdb4af4b607fbc534,c84l1_e53020474a8bf7a17307ddeaef3519f4,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,164,33,c84v2_b8f4a8b49070ee27da9b475b0cded108,c84l1_3701165f2f7fb5f04ea189e316565895,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,169,34,c84v2_e860d70bb4daf4ff03a505a9dac04e2f,c84l1_6fb1be21fe3e57d44acdb2dedc55d61c,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,174,35,c84v2_93ea9eebd9ac221b305b801d4620ecf1,c84l1_cbab886b35534bc9f4172f364abb1ecf,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,179,36,c84v2_11459b7c4ae3350a0e7f3c713f205898,c84l1_b4ab2d5aa5882cbfb1573205259546e3,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,184,37,c84v2_d15780186c73fb458da34d0fb0a4334d,c84l1_9092d1879cea7591e94ca03f7eb0a013,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,189,38,c84v2_729d0f2ff42c3fa190ee9ff5d5f8fe17,c84l1_0923ae82b2ba6f90bbd62ded55f07a27,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,194,39,c84v2_fb0174676ba299ab6f7f8a97bf8e1d11,c84l1_23935d760bba3dd0136e1ea3cec08dcb,1,0,1,historical_ID_predated_scientific_level1_intervention
Lee2019_MI,B,6,1,SRC,199,40,c84v2_6c00ee6191adcb862c725f26de197a09,c84l1_0858cc937961aed3bcf62261145ba547,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,ERM,199,0,c84v2_f3966d6274cfc57dee29404ca96e8591,c84l1_c82350b6a4507f9bf1b99c4798493b11,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,4,1,c84v2_10d156a5f456c7bfc20f97d5de6f979e,c84l1_e30eb11364015753813560b6afccb427,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,9,2,c84v2_4d4a5a70c619629cf1eae27186bbb419,c84l1_5275948d84953fb8326da3743d2736a0,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,14,3,c84v2_d084fde24535178c78b9e57455071b4a,c84l1_41a107b1fc838612d93477e2483d91db,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,19,4,c84v2_470b31ccea095c1ca14b1d099d3496ec,c84l1_65353644814c91adea79463f9c4c129f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,24,5,c84v2_c290ebf8d278912e9d6eeadf2bf7b4ec,c84l1_470cc248d035d414432fac1189e5b4da,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,29,6,c84v2_8a7ef44147be371722eda07e04893f7e,c84l1_017484469b67c502df30c6e010d6fb00,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,34,7,c84v2_56b114675d2eed40823d0481cc706674,c84l1_e35e6b1eaaac6092b0da32be8dee1f3c,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,39,8,c84v2_701cb9fbac7cadafb960b9c7fb5c14c2,c84l1_c4b0256e92ae95124ac491a90d871717,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,44,9,c84v2_a1fad904800d2d74c1e1d4c9babf4935,c84l1_9874e039d289006da6100e8c0ee42c81,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,49,10,c84v2_d974bf5ba0ed9a0e16d19a458544cd74,c84l1_8f63c7b943f2d1f340b95175a69a74b1,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,54,11,c84v2_309ee851af5b1012c1f481e09cdb6686,c84l1_c1c8bf4a1d38f3f0bdd9f63d9f71a0b2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,59,12,c84v2_c269e8fe8160448e99cfe98ecf4a494c,c84l1_2e2a002d50f5e4980fbe1c643f689a95,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,64,13,c84v2_2be09985cd4175fa4937e2fe7330b113,c84l1_3eca7c38497df16a3335de8d3b3498b3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,69,14,c84v2_a66ce82b8db7c1e62a3c67950baa4193,c84l1_1af81c80fdb49936e659032fc3c372e1,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,74,15,c84v2_83efd839f0a41947621e1875ee3bdece,c84l1_ac53b4fb6db8be2e71556fb4f9b96d88,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,79,16,c84v2_f6850c3aaf2b6982703bc239f32086ec,c84l1_ff56b23b05c85ff607ce6c2793071042,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,84,17,c84v2_32905f102547be0ac6f075025e859c9c,c84l1_3c7b6cc23bfb84c5ceca71a2d45c7838,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,89,18,c84v2_cddb08a4aa60671a1fb6fb04f428678d,c84l1_4ca710116d4163856af0728acdb6295c,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,94,19,c84v2_047a7dc4c91652045126b5f157bd85f0,c84l1_df1e15cc0b459281f491215d65cf5a34,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,99,20,c84v2_55b537cbdfe5c481559392d469db420b,c84l1_5d003391038073ae8e26b1f5e8ffad38,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,104,21,c84v2_66798bf51e0d11e8a3a9bfffac931924,c84l1_f11b2445e826f5b840992a07930702b5,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,109,22,c84v2_64e7ac5a379f59190f9eeeca636e0981,c84l1_23148faab332c36faf9945ab0bc27499,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,114,23,c84v2_706d381567e47fd23247b2ea45c5f995,c84l1_bcbcb648b0a0689aa05597de0a5f2e19,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,119,24,c84v2_e50ac87b2b93186133d570ac381102c6,c84l1_6fa2d3db103ee5192ba2d6c4b443b0f6,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,124,25,c84v2_0d3e99fac0fe78f55cf19d2f83ededfa,c84l1_412e52c2886f04fb729a3e2f926161a3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,129,26,c84v2_1a3e36a75b9d1da38ef1b7462e149fd7,c84l1_d47ea2a4115ae0044729b23b52b6045d,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,134,27,c84v2_7137615d1588e23b270f7c72d8770cec,c84l1_e63b930d24bd9feeb05805d0cb09b09f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,139,28,c84v2_acc321f1cc7b55d996c00eec754f71fb,c84l1_0709b12f70bb9372be917d4533a93313,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,144,29,c84v2_15fc7773ef1ff846ae12545efc7dede7,c84l1_12c78e295b4675ceadb5da6f14fe817b,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,149,30,c84v2_0fd9a07ff8d1d7a4cc5ca8766594285a,c84l1_7bf563b054ac7a42cce932f5625bfca6,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,154,31,c84v2_c11acc00c704eb0d39cdec5e504aa1a0,c84l1_431a59259dce168fe7337234797d012a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,159,32,c84v2_9273489262f547bf667bc19ab017b04c,c84l1_f4c59993e31bcbe3e55f46534ee12ff2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,164,33,c84v2_b3e0329909c730ed9f4c8ae40012c2c2,c84l1_a85505d3885360fbdd818371c587364a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,169,34,c84v2_0883853715eb5312c7f38c1179f5333a,c84l1_cb60561dd7d4f9cf54ea588fc8e48bac,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,174,35,c84v2_347741ff774a5c82f9bd167c9e17560c,c84l1_b39bd1a7f1b6847c958dec0f8446aa08,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,179,36,c84v2_8787aee72f9c35c0e75ca0accfdbb36a,c84l1_0a1eb6f54a8470f2c74f4ae31f2e6567,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,184,37,c84v2_08047be0e46167c34bc49397b64ae48d,c84l1_38e347ae49b0cc142b255e05d73380ed,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,189,38,c84v2_d86749f11b1a1c8f6f9fb3603acdce08,c84l1_df6560530593182a92abd2665bde7d56,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,194,39,c84v2_30a1b8d8abae463e0658771034bb1aaf,c84l1_5b9418d66e98e376e08b2c9ea6fa4a63,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,OACI,199,40,c84v2_f7360177369e378804f03319d91cac68,c84l1_3c3043e8c06456b5edbb39401c047e47,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,4,1,c84v2_fa318bb327b56f905fac3ad6a7d5a1b3,c84l1_68381c2e4d6813d3f327fb1c4f0600b5,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,9,2,c84v2_05765dc64297180a73779ba6566fcbca,c84l1_d8545b798d12ac1a7d6e4e77099a8e3f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,14,3,c84v2_36f2e2681532b692a40f74485818d300,c84l1_275f1aa0af1a3c78151b6091fb5e8d4a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,19,4,c84v2_b0b8ed37d277bd553bb7b02d52ee07ff,c84l1_d95069a4c1fa419b904450ccdfa1fa02,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,24,5,c84v2_b8907a357c7a37acef9d731414a94cef,c84l1_503796f1c18566bacd1c42bc396c59ff,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,29,6,c84v2_7e8b2d01347135b4d5928073fe020e1f,c84l1_deaaaf166f52110e28e98ebc3480343e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,34,7,c84v2_c69debcc452dba6d78733e54ddae0629,c84l1_df3ade607bfaef137be9ed0370ec1684,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,39,8,c84v2_eb1121d25399a5d97b93b3949a76fea0,c84l1_0acd832b91566629fa75cdbb8050fc00,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,44,9,c84v2_6c0002d958b90307f78456d192f42d03,c84l1_e9673d22ee278d138a32e1f312e18d43,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,49,10,c84v2_fa570a5fddfa99075f856463ab12b94b,c84l1_e65491a33c2ef16849b6d92f354d84d8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,54,11,c84v2_4d9c4d573d1a1594c6541f1610b8d34f,c84l1_63d6852844d89494160c6117b47f5282,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,59,12,c84v2_4b6649f7d0688978a120f491692d7f43,c84l1_6bb27da4e3e247a552722e30fbd71f67,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,64,13,c84v2_2fd40b5a4005c38a5528acd9f0ed39ac,c84l1_34543d382135ccd11a456908a2fdaf80,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,69,14,c84v2_0cf84366c0cc35a7f1f99da06ccf1df1,c84l1_919a499e52560a97e505e2f13889e534,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,74,15,c84v2_f4caeda5278bd3a7746116dfb1de159c,c84l1_2697eb2eb68ebcc14a2f2a7b76f1887f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,79,16,c84v2_cf75664ca1c2744cbcc58fd6a9486247,c84l1_a9c17b9c9a0eaa9fa05fcaf8e9c9cfe2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,84,17,c84v2_20acef98c39b95a738a2d1fa540d3438,c84l1_934f70d689c8dba3f0dcdd15d3522f9a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,89,18,c84v2_f4b713286248f323cab28213420fdd26,c84l1_d916fc9a90b19e08fd56dc0eb76a2404,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,94,19,c84v2_3d84364d0bde0e3b1c372c3c2df432b1,c84l1_628e294bab0238be1cda70893dc1ee3f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,99,20,c84v2_d9c423a62f4d374f238fd3c3cdcdb58e,c84l1_1c23258f2ad93e79ffeb13eeddf03f65,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,104,21,c84v2_c0873f01e5405641691ca60c627e83e2,c84l1_6c33113c1e26f467ac915e8a1ece1983,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,109,22,c84v2_5867e619a2913d614ae6f6f76624749b,c84l1_ec21214117a9e258a4ede6c3a4915f9e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,114,23,c84v2_41a23933eadfe340f7bd5930c91ab9a9,c84l1_13e822d895b2cadcbab6d7b6109bd2d6,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,119,24,c84v2_d84add7823c5b6b57f8c2b538d9f80b4,c84l1_f118970a923289b9d15053748730cfd6,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,124,25,c84v2_02189a572ea67c9843328deb9ddcb10d,c84l1_544c7931d8e258b69c696f4cdf5ba18e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,129,26,c84v2_f68fc85c8221c1b7c560cf36f01e528a,c84l1_31780a3f4481a302a86e1c1164a5e736,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,134,27,c84v2_1184811e758b7f389cd0efcd4786e7aa,c84l1_66be51ff56c613c5dae10b747b806584,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,139,28,c84v2_6b619f28b445c3672dd00828c52bd91c,c84l1_317339d98edef82bf1a073b40630f31f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,144,29,c84v2_4725bd2e561ae339836cff778ee311eb,c84l1_516f9b74d7a65c83b56697387b27b6a0,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,149,30,c84v2_801e08c4e4c8474a89bad6f4ae24f47b,c84l1_dba61875d443e6aea2ccceb0bb48acc8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,154,31,c84v2_f492532755a7e5119dfc37c1a275a518,c84l1_9d730e5f5efc65629f5f2324e283f38f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,159,32,c84v2_87d3fad36df6f010da94d78ad604c4b1,c84l1_b0f27364fc587b804f92f068e088d02b,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,164,33,c84v2_99a9c02fa001992440fd47b46ad6d69c,c84l1_11a6fb77194cf4e01c5bc86d8a4a69b2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,169,34,c84v2_952c2b86062e8a22c0d27589cb55e11d,c84l1_8cbdfa31bdf3a3f3a6db7f4e1c4be456,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,174,35,c84v2_fa0e802b429b3834ab3df01d992178c9,c84l1_0c30e1c2be7495fb98f79060617952f0,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,179,36,c84v2_d6c8f855fd70572319cdd8b915fb4c04,c84l1_317b961981d587a22956b5e5419117ad,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,184,37,c84v2_a311d1dd2a286907c69ccfd338038e16,c84l1_77977cb4a2bfbe5410c6194591367cce,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,189,38,c84v2_667fb0cc07674c0d506758de8c5800f8,c84l1_74a371d97681759d5836decf4372d986,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,5,1,SRC,194,39,c84v2_7000a1c275276374122df67b65fcda19,c84l1_8b2373be136b6c1efcda87e737f19bcb,1,0,1,historical_ID_predated_scientific_level1_intervention
