seed,target,level,model_hash,target_bacc_good,target_joint_good,target_oracle_rank,diagnostic_only_non_deployable
2,8,1,d73bbfd53e8e,True,True,2,True
2,8,1,7d24a5906a11,True,False,4,True
2,8,1,04f5ddff8620,False,False,8,True
2,8,1,5cace32d1fea,False,False,12,True
2,8,1,0a652a47ecfb,True,True,7,True
2,9,0,8211e4c83c64,False,False,18,True
2,9,0,b4a4ee1f6bcb,False,False,17,True
2,9,0,574777731726,True,True,1,True
2,9,0,9119506e85e1,True,True,6,True
2,9,0,f5c90575bab8,False,False,13,True
2,9,0,3be98c855962,False,False,24,True
2,9,0,844965381ec6,False,False,10,True
2,9,0,9748cac48773,False,False,22,True
2,9,0,7968cdac36b0,False,False,14,True
2,9,0,189018082b3b,False,False,23,True
2,9,0,e26fa11b84a7,False,False,15,True
2,9,0,486b522eb9cc,False,False,19,True
2,9,0,5f25eb284750,False,False,20,True
2,9,0,05e243b2ecda,True,True,5,True
2,9,0,b129b90323bd,True,True,2,True
2,9,0,418fc021e06d,True,True,3,True
2,9,0,9d0d7f0062ef,True,True,4,True
2,9,0,23366cc108ad,True,True,7,True
2,9,0,58c6d6e80127,False,False,16,True
2,9,0,a6dcc12c0440,True,True,9,True
2,9,0,84a990cc027c,False,False,11,True
2,9,0,c59eb4b0582f,True,True,8,True
2,9,0,200c9de36457,False,False,12,True
2,9,0,d83ec39e00e2,False,False,21,True
2,9,1,b0bd78429151,True,True,6,True
2,9,1,903611af9876,False,False,29,True
2,9,1,409afa6077f0,False,False,28,True
2,9,1,fe720a4b5c90,True,False,27,True
2,9,1,0d9cc611b58e,True,True,9,True
2,9,1,e326e95cadec,False,False,30,True
2,9,1,75ba3e06c2a0,True,True,7,True
2,9,1,333722bad3d0,True,True,3,True
2,9,1,d98cd2c507e5,True,True,25,True
2,9,1,a91f9bf6583d,True,True,26,True
2,9,1,03d437fa1db6,True,True,4,True
2,9,1,b1b4953fc70f,True,True,1,True
2,9,1,5683aef33a1c,True,True,2,True
2,9,1,8041aabc1c38,True,True,5,True
2,9,1,588985c465aa,True,True,8,True
2,9,1,261cc908be44,True,True,10,True
2,9,1,fe250d8f2f39,True,True,16,True
2,9,1,5dd2f61c83ca,True,True,11,True
2,9,1,f14d0d53ca6f,True,True,14,True
2,9,1,c4e20d81a73e,True,True,20,True
2,9,1,bbc79a3f9331,True,True,18,True
2,9,1,80cfe8752c7f,True,True,13,True
2,9,1,78fea701f17b,True,True,12,True
2,9,1,fcb374f44d1f,True,True,15,True
2,9,1,506d7035cb93,True,True,17,True
2,9,1,c19a88bd1082,True,True,19,True
2,9,1,4de7cd15855a,True,True,23,True
2,9,1,0325e66b22ae,True,True,21,True
2,9,1,4b7cd934cebe,True,True,22,True
2,9,1,73509f4712bb,True,True,24,True
