dataset,target_subject,token_seed,rho,subj_decode_bacc,chance,subj_decodable,py_match_max,n_rows_kept_frac,kish_eff_n_frac,n_subj_diversity,l4_head_subj_align,l5_heldin_reliance,l5_minus_H0,cd_pred_rate,cd_pred_rate_minus_H0,reweight_task_bacc,reweight_task_drop,poscontrol_corrupt_task_bacc,poscontrol_corrupt_task_drop,poscontrol_corrupt_cd_minus_H0
BNCI2015_001,1,20260722,0.5,0.8434,0.0909,True,0.0,1.0,1.0,8,0.0693,0.0707,0.0,0.5114,0.0,0.6129,0.0,0.645,-0.0321,0.1093
BNCI2015_001,1,20260722,0.8,0.8434,0.0909,True,0.0,1.0,0.7353,8,0.1294,0.0664,-0.0043,0.6136,0.1021,0.6536,-0.0407,0.6314,-0.0186,0.14
BNCI2015_001,1,20260723,0.0,0.8434,0.0909,True,0.0,1.0,1.0,8,0.0869,0.0879,0.0,0.5843,0.0,0.6214,0.0,0.6214,0.0,0.0
BNCI2015_001,1,20260723,0.5,0.8434,0.0909,True,0.0,1.0,1.0,8,0.0869,0.0879,0.0,0.5843,0.0,0.6214,0.0,0.5243,0.0971,0.1657
BNCI2015_001,1,20260723,0.8,0.8434,0.0909,True,0.0,1.0,0.7346,8,0.1527,0.0907,0.0029,0.7379,0.1536,0.5636,0.0579,0.465,0.1564,0.1136
BNCI2015_001,1,20260724,0.0,0.8434,0.0909,True,0.0,1.0,1.0,8,0.0428,0.1071,0.0,0.4786,0.0,0.6743,0.0,0.6743,0.0,0.0
BNCI2015_001,1,20260724,0.5,0.8434,0.0909,True,0.0,1.0,1.0,8,0.0428,0.1071,0.0,0.4786,0.0,0.6743,0.0,0.6136,0.0607,-0.1021
BNCI2015_001,1,20260724,0.8,0.8434,0.0909,True,0.0,1.0,0.7368,8,0.1341,0.0993,-0.0079,0.6164,0.1379,0.6836,-0.0093,0.565,0.1093,-0.0864
BNCI2015_001,1,20260725,0.0,0.8434,0.0909,True,0.0,1.0,1.0,8,0.0682,0.0721,0.0,0.5843,0.0,0.5914,0.0,0.5914,0.0,0.0
BNCI2015_001,1,20260725,0.5,0.8434,0.0909,True,0.0,1.0,1.0,8,0.0682,0.0721,0.0,0.5843,0.0,0.5914,0.0,0.5586,0.0329,0.1186
BNCI2015_001,1,20260725,0.8,0.8434,0.0909,True,0.0,1.0,0.7346,8,0.1144,0.0521,-0.02,0.71,0.1257,0.5629,0.0286,0.5129,0.0786,0.0814
BNCI2015_001,1,20260726,0.0,0.8434,0.0909,True,0.0,1.0,1.0,8,0.1657,0.0179,0.0,0.7164,0.0,0.5221,0.0,0.5221,0.0,0.0
BNCI2015_001,1,20260726,0.5,0.8434,0.0909,True,0.0,1.0,1.0,8,0.1657,0.0179,0.0,0.7164,0.0,0.5221,0.0,0.545,-0.0229,-0.0029
BNCI2015_001,1,20260726,0.8,0.8434,0.0909,True,0.0,1.0,0.7353,8,0.1621,0.0021,-0.0157,0.7221,0.0057,0.5221,0.0,0.4964,0.0257,-0.1686
BNCI2015_001,1,20260727,0.0,0.8434,0.0909,True,0.0,1.0,1.0,8,0.0599,0.0607,0.0,0.5321,0.0,0.5921,0.0,0.5921,0.0,0.0
BNCI2015_001,1,20260727,0.5,0.8434,0.0909,True,0.0,1.0,1.0,8,0.0599,0.0607,0.0,0.5321,0.0,0.5921,0.0,0.6021,-0.01,0.1443
BNCI2015_001,1,20260727,0.8,0.8434,0.0909,True,0.0,1.0,0.7346,8,0.1347,0.0836,0.0229,0.6729,0.1407,0.6143,-0.0221,0.5714,0.0207,0.1364
BNCI2015_001,1,20260728,0.0,0.8434,0.0909,True,0.0,1.0,1.0,8,0.1557,0.04,0.0,0.9137,0.0,0.5425,0.0,0.5425,0.0,0.0
BNCI2015_001,1,20260728,0.5,0.8434,0.0909,True,0.0,1.0,1.0,8,0.1557,0.04,0.0,0.9137,0.0,0.5425,0.0,0.5338,0.0087,-0.03
BNCI2015_001,1,20260728,0.8,0.8434,0.0909,True,0.0,1.0,0.7353,8,0.1278,0.015,-0.025,0.94,0.0262,0.5325,0.01,0.4863,0.0562,-0.25
BNCI2015_001,2,20260721,0.0,0.822,0.0909,True,0.0,1.0,1.0,8,0.1396,0.1231,0.0,0.2956,0.0,0.6319,0.0,0.6319,0.0,0.0
BNCI2015_001,2,20260721,0.5,0.822,0.0909,True,0.0,1.0,1.0,8,0.1396,0.1231,0.0,0.2956,0.0,0.6319,0.0,0.5881,0.0437,-0.1738
BNCI2015_001,2,20260721,0.8,0.822,0.0909,True,0.0,1.0,0.7347,8,0.2455,0.1269,0.0038,0.2406,-0.055,0.6281,0.0037,0.5444,0.0875,-0.2013
BNCI2015_001,2,20260722,0.0,0.822,0.0909,True,0.0,1.0,1.0,8,0.1342,0.1279,0.0,0.6457,0.0,0.6329,0.0,0.6329,0.0,0.0
BNCI2015_001,2,20260722,0.5,0.822,0.0909,True,0.0,1.0,1.0,8,0.1342,0.1279,0.0,0.6457,0.0,0.6329,0.0,0.63,0.0029,-0.0386
BNCI2015_001,2,20260722,0.8,0.822,0.0909,True,0.0,1.0,0.7353,8,0.1485,0.0979,-0.03,0.6157,-0.03,0.6186,0.0143,0.5679,0.065,-0.0907
BNCI2015_001,2,20260723,0.0,0.822,0.0909,True,0.0,1.0,1.0,8,0.1272,0.1486,0.0,0.6007,0.0,0.6493,0.0,0.6493,0.0,0.0
BNCI2015_001,2,20260723,0.5,0.822,0.0909,True,0.0,1.0,1.0,8,0.1272,0.1486,0.0,0.6007,0.0,0.6493,0.0,0.5843,0.065,0.0336
BNCI2015_001,2,20260723,0.8,0.822,0.0909,True,0.0,1.0,0.7353,8,0.127,0.1007,-0.0479,0.6429,0.0421,0.5986,0.0507,0.5343,0.115,0.0607
BNCI2015_001,2,20260724,0.0,0.822,0.0909,True,0.0,1.0,1.0,8,0.1591,0.1088,0.0,0.5744,0.0,0.6119,0.0,0.6119,0.0,0.0
BNCI2015_001,2,20260724,0.5,0.822,0.0909,True,0.0,1.0,1.0,8,0.1591,0.1088,0.0,0.5744,0.0,0.6119,0.0,0.5794,0.0325,-0.2187
BNCI2015_001,2,20260724,0.8,0.822,0.0909,True,0.0,1.0,0.7347,8,0.1752,0.095,-0.0138,0.5469,-0.0275,0.5981,0.0138,0.5325,0.0794,-0.2394
BNCI2015_001,2,20260725,0.0,0.822,0.0909,True,0.0,1.0,1.0,8,0.1603,0.1136,0.0,0.5893,0.0,0.6136,0.0,0.6136,0.0,0.0
BNCI2015_001,2,20260725,0.5,0.822,0.0909,True,0.0,1.0,1.0,8,0.1603,0.1136,0.0,0.5893,0.0,0.6136,0.0,0.5907,0.0229,-0.0671
BNCI2015_001,2,20260725,0.8,0.822,0.0909,True,0.0,1.0,0.7353,8,0.2079,0.1107,-0.0029,0.5507,-0.0386,0.6107,0.0029,0.5707,0.0429,-0.0843
BNCI2015_001,2,20260726,0.0,0.822,0.0909,True,0.0,1.0,1.0,8,0.1992,0.085,0.0,0.8021,0.0,0.585,0.0,0.585,0.0,0.0
BNCI2015_001,2,20260726,0.5,0.822,0.0909,True,0.0,1.0,1.0,8,0.1992,0.085,0.0,0.8021,0.0,0.585,0.0,0.5779,0.0071,-0.0743
BNCI2015_001,2,20260726,0.8,0.822,0.0909,True,0.0,1.0,0.7353,8,0.1062,0.0429,-0.0421,0.775,-0.0271,0.5779,0.0071,0.5264,0.0586,-0.2471
BNCI2015_001,2,20260727,0.0,0.822,0.0909,True,0.0,1.0,1.0,8,0.1085,0.1694,0.0,0.3681,0.0,0.6794,0.0,0.6794,0.0,0.0
BNCI2015_001,2,20260727,0.5,0.822,0.0909,True,0.0,1.0,1.0,8,0.1085,0.1694,0.0,0.3681,0.0,0.6794,0.0,0.6181,0.0613,-0.145
BNCI2015_001,2,20260727,0.8,0.822,0.0909,True,0.0,1.0,0.7347,8,0.1222,0.1206,-0.0487,0.3819,0.0138,0.6781,0.0012,0.54,0.1394,-0.1631
BNCI2015_001,2,20260728,0.0,0.822,0.0909,True,0.0,1.0,1.0,8,0.0837,0.1593,0.0,0.4429,0.0,0.6786,0.0,0.6786,0.0,0.0
BNCI2015_001,2,20260728,0.5,0.822,0.0909,True,0.0,1.0,1.0,8,0.0837,0.1593,0.0,0.4429,0.0,0.6786,0.0,0.5786,0.1,-0.3071
BNCI2015_001,2,20260728,0.8,0.822,0.0909,True,0.0,1.0,0.7346,8,0.1974,0.1343,-0.025,0.2671,-0.1757,0.6357,0.0429,0.5229,0.1557,-0.3571
BNCI2015_001,3,20260721,0.0,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1387,0.1507,0.0,0.5893,0.0,0.7807,0.0,0.7807,0.0,0.0
BNCI2015_001,3,20260721,0.5,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1387,0.1507,0.0,0.5893,0.0,0.7807,0.0,0.7229,0.0579,-0.0279
BNCI2015_001,3,20260721,0.8,0.8252,0.0909,True,0.0,1.0,0.7346,8,0.1078,0.09,-0.0607,0.6229,0.0336,0.7614,0.0193,0.5129,0.2679,-0.135
BNCI2015_001,3,20260722,0.0,0.8252,0.0909,True,0.0,1.0,1.0,8,0.2449,0.0521,0.0,0.6079,0.0,0.645,0.0,0.645,0.0,0.0
BNCI2015_001,3,20260722,0.5,0.8252,0.0909,True,0.0,1.0,1.0,8,0.2449,0.0521,0.0,0.6079,0.0,0.645,0.0,0.6079,0.0371,-0.0271
BNCI2015_001,3,20260722,0.8,0.8252,0.0909,True,0.0,1.0,0.7346,8,0.2355,0.0257,-0.0264,0.6586,0.0507,0.6243,0.0207,0.5336,0.1114,-0.0371
BNCI2015_001,3,20260723,0.0,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1369,0.1279,0.0,0.4207,0.0,0.7707,0.0,0.7707,0.0,0.0
BNCI2015_001,3,20260723,0.5,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1369,0.1279,0.0,0.4207,0.0,0.7707,0.0,0.6414,0.1293,-0.2093
BNCI2015_001,3,20260723,0.8,0.8252,0.0909,True,0.0,1.0,0.7346,8,0.1409,0.1121,-0.0157,0.3414,-0.0793,0.7229,0.0479,0.5557,0.215,-0.2679
BNCI2015_001,3,20260724,0.0,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1742,0.0128,0.0,0.3667,0.0,0.66,0.0,0.66,0.0,0.0
BNCI2015_001,3,20260724,0.5,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1742,0.0128,0.0,0.3667,0.0,0.66,0.0,0.6217,0.0383,0.0694
BNCI2015_001,3,20260724,0.8,0.8252,0.0909,True,0.0,1.0,0.7352,8,0.2334,0.0139,0.0011,0.3917,0.025,0.6528,0.0072,0.5394,0.1206,0.1406
BNCI2015_001,3,20260725,0.0,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1729,0.1742,0.0,0.5342,0.0,0.8158,0.0,0.8158,0.0,0.0
BNCI2015_001,3,20260725,0.5,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1729,0.1742,0.0,0.5342,0.0,0.8158,0.0,0.775,0.0408,-0.1258
BNCI2015_001,3,20260725,0.8,0.8252,0.0909,True,0.0,1.0,0.7348,8,0.1628,0.1233,-0.0508,0.4792,-0.055,0.8225,-0.0067,0.6675,0.1483,-0.17
BNCI2015_001,3,20260726,0.0,0.8252,0.0909,True,0.0,1.0,1.0,8,0.15,0.1206,0.0,0.5381,0.0,0.7456,0.0,0.7456,0.0,0.0
BNCI2015_001,3,20260726,0.5,0.8252,0.0909,True,0.0,1.0,1.0,8,0.15,0.1206,0.0,0.5381,0.0,0.7456,0.0,0.6394,0.1062,-0.0025
BNCI2015_001,3,20260726,0.8,0.8252,0.0909,True,0.0,1.0,0.7347,8,0.119,0.1062,-0.0144,0.5637,0.0256,0.72,0.0256,0.5094,0.2362,0.015
BNCI2015_001,3,20260727,0.0,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1385,0.1543,0.0,0.4536,0.0,0.7836,0.0,0.7836,0.0,0.0
BNCI2015_001,3,20260727,0.5,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1385,0.1543,0.0,0.4536,0.0,0.7836,0.0,0.6729,0.1107,0.0936
BNCI2015_001,3,20260727,0.8,0.8252,0.0909,True,0.0,1.0,0.7353,8,0.1184,0.1471,-0.0071,0.4764,0.0229,0.7593,0.0243,0.5664,0.2171,0.1357
BNCI2015_001,3,20260728,0.0,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1526,0.1031,0.0,0.5637,0.0,0.7375,0.0,0.7375,0.0,0.0
BNCI2015_001,3,20260728,0.5,0.8252,0.0909,True,0.0,1.0,1.0,8,0.1526,0.1031,0.0,0.5637,0.0,0.7375,0.0,0.6975,0.04,-0.0175
BNCI2015_001,3,20260728,0.8,0.8252,0.0909,True,0.0,1.0,0.7353,8,0.1303,0.0894,-0.0138,0.5469,-0.0169,0.7206,0.0169,0.58,0.1575,-0.0525
BNCI2015_001,4,20260721,0.0,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1426,0.0088,0.0,0.1812,0.0,0.6075,0.0,0.6075,0.0,0.0
BNCI2015_001,4,20260721,0.5,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1426,0.0088,0.0,0.1812,0.0,0.6075,0.0,0.5869,0.0206,0.0769
BNCI2015_001,4,20260721,0.8,0.8164,0.0909,True,0.0,1.0,0.7347,8,0.1119,0.03,0.0212,0.1881,0.0069,0.6131,-0.0056,0.5537,0.0538,0.1563
BNCI2015_001,4,20260722,0.0,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1031,-0.03,0.0,0.4514,0.0,0.5571,0.0,0.5571,0.0,0.0
BNCI2015_001,4,20260722,0.5,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1031,-0.03,0.0,0.4514,0.0,0.5571,0.0,0.5607,-0.0036,0.0064
BNCI2015_001,4,20260722,0.8,0.8164,0.0909,True,0.0,1.0,0.735,8,0.1392,0.0029,0.0329,0.4879,0.0364,0.5521,0.005,0.53,0.0271,0.0243
BNCI2015_001,4,20260723,0.0,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1459,-0.0294,0.0,0.595,0.0,0.5188,0.0,0.5188,0.0,0.0
BNCI2015_001,4,20260723,0.5,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1459,-0.0294,0.0,0.595,0.0,0.5188,0.0,0.5613,-0.0425,-0.1037
BNCI2015_001,4,20260723,0.8,0.8164,0.0909,True,0.0,1.0,0.7347,8,0.1298,-0.0181,0.0112,0.6038,0.0088,0.5175,0.0013,0.54,-0.0212,-0.16
BNCI2015_001,4,20260724,0.0,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1794,0.1007,0.0,0.4771,0.0,0.7014,0.0,0.7014,0.0,0.0
BNCI2015_001,4,20260724,0.5,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1794,0.1007,0.0,0.4771,0.0,0.7014,0.0,0.6643,0.0371,-0.1086
BNCI2015_001,4,20260724,0.8,0.8164,0.0909,True,0.0,1.0,0.7346,8,0.0939,0.0729,-0.0279,0.4893,0.0121,0.705,-0.0036,0.6107,0.0907,-0.1293
BNCI2015_001,4,20260725,0.0,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1845,0.0483,0.0,0.4975,0.0,0.6525,0.0,0.6525,0.0,0.0
BNCI2015_001,4,20260725,0.5,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1845,0.0483,0.0,0.4975,0.0,0.6525,0.0,0.5933,0.0592,-0.0675
BNCI2015_001,4,20260725,0.8,0.8164,0.0909,True,0.0,1.0,0.7348,8,0.1157,0.0542,0.0058,0.4675,-0.03,0.6225,0.03,0.5408,0.1117,-0.1483
BNCI2015_001,4,20260726,0.0,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1405,0.0375,0.0,0.4481,0.0,0.6381,0.0,0.6381,0.0,0.0
BNCI2015_001,4,20260726,0.5,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1405,0.0375,0.0,0.4481,0.0,0.6381,0.0,0.5894,0.0487,0.0175
BNCI2015_001,4,20260726,0.8,0.8164,0.0909,True,0.0,1.0,0.7353,8,0.0658,0.0219,-0.0156,0.4044,-0.0438,0.6081,0.03,0.5025,0.1356,0.0756
BNCI2015_001,4,20260727,0.0,0.8164,0.0909,True,0.0,1.0,1.0,8,0.084,0.1329,0.0,0.5236,0.0,0.7607,0.0,0.7607,0.0,0.0
BNCI2015_001,4,20260727,0.5,0.8164,0.0909,True,0.0,1.0,1.0,8,0.084,0.1329,0.0,0.5236,0.0,0.7607,0.0,0.705,0.0557,0.0986
BNCI2015_001,4,20260727,0.8,0.8164,0.0909,True,0.0,1.0,0.7346,8,0.0399,0.0421,-0.0907,0.6679,0.1443,0.7064,0.0543,0.5729,0.1879,0.0193
BNCI2015_001,4,20260728,0.0,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1615,0.0793,0.0,0.4179,0.0,0.6807,0.0,0.6807,0.0,0.0
BNCI2015_001,4,20260728,0.5,0.8164,0.0909,True,0.0,1.0,1.0,8,0.1615,0.0793,0.0,0.4179,0.0,0.6807,0.0,0.6371,0.0436,-0.0536
BNCI2015_001,4,20260728,0.8,0.8164,0.0909,True,0.0,1.0,0.7346,8,0.1459,0.075,-0.0043,0.4243,0.0064,0.6714,0.0093,0.5707,0.11,-0.1029
BNCI2015_001,5,20260721,0.0,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1253,0.0279,0.0,0.53,0.0,0.6814,0.0,0.6814,0.0,0.0
BNCI2015_001,5,20260721,0.5,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1253,0.0279,0.0,0.53,0.0,0.6814,0.0,0.6764,0.005,0.0007
BNCI2015_001,5,20260721,0.8,0.8108,0.0909,True,0.0,1.0,0.7353,8,0.0902,0.0657,0.0379,0.5486,0.0186,0.7014,-0.02,0.6021,0.0793,-0.0164
BNCI2015_001,5,20260722,0.0,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1513,-0.0269,0.0,0.26,0.0,0.6025,0.0,0.6025,0.0,0.0
BNCI2015_001,5,20260722,0.5,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1513,-0.0269,0.0,0.26,0.0,0.6025,0.0,0.5819,0.0206,0.0431
BNCI2015_001,5,20260722,0.8,0.8108,0.0909,True,0.0,1.0,0.7353,8,0.1605,-0.0075,0.0194,0.2881,0.0281,0.5869,0.0156,0.5494,0.0531,0.2069
BNCI2015_001,5,20260723,0.0,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1221,-0.03,0.0,0.5267,0.0,0.5933,0.0,0.5933,0.0,0.0
BNCI2015_001,5,20260723,0.5,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1221,-0.03,0.0,0.5267,0.0,0.5933,0.0,0.57,0.0233,0.0778
BNCI2015_001,5,20260723,0.8,0.8108,0.0909,True,0.0,1.0,0.7352,8,0.0705,-0.0328,-0.0028,0.57,0.0433,0.57,0.0233,0.5094,0.0839,0.1361
BNCI2015_001,5,20260724,0.0,0.8108,0.0909,True,0.0,1.0,1.0,8,0.163,-0.0607,0.0,0.3879,0.0,0.5879,0.0,0.5879,0.0,0.0
BNCI2015_001,5,20260724,0.5,0.8108,0.0909,True,0.0,1.0,1.0,8,0.163,-0.0607,0.0,0.3879,0.0,0.5879,0.0,0.59,-0.0021,0.0393
BNCI2015_001,5,20260724,0.8,0.8108,0.0909,True,0.0,1.0,0.735,8,0.0931,-0.0386,0.0221,0.4379,0.05,0.5721,0.0157,0.5093,0.0786,0.12
BNCI2015_001,5,20260725,0.0,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1103,0.0467,0.0,0.535,0.0,0.7067,0.0,0.7067,0.0,0.0
BNCI2015_001,5,20260725,0.5,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1103,0.0467,0.0,0.535,0.0,0.7067,0.0,0.5842,0.1225,0.0392
BNCI2015_001,5,20260725,0.8,0.8108,0.0909,True,0.0,1.0,0.7348,8,0.0487,0.0133,-0.0333,0.6183,0.0833,0.6617,0.045,0.4925,0.2142,0.0308
BNCI2015_001,5,20260726,0.0,0.8108,0.0909,True,0.0,1.0,1.0,8,0.134,-0.0119,0.0,0.3269,0.0,0.6419,0.0,0.6419,0.0,0.0
BNCI2015_001,5,20260726,0.5,0.8108,0.0909,True,0.0,1.0,1.0,8,0.134,-0.0119,0.0,0.3269,0.0,0.6419,0.0,0.6206,0.0212,0.0512
BNCI2015_001,5,20260726,0.8,0.8108,0.0909,True,0.0,1.0,0.7353,8,0.145,0.0019,0.0138,0.33,0.0031,0.6238,0.0181,0.5537,0.0881,0.1356
BNCI2015_001,5,20260727,0.0,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1686,-0.0463,0.0,0.4006,0.0,0.5819,0.0,0.5819,0.0,0.0
BNCI2015_001,5,20260727,0.5,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1686,-0.0463,0.0,0.4006,0.0,0.5819,0.0,0.5756,0.0062,0.04
BNCI2015_001,5,20260727,0.8,0.8108,0.0909,True,0.0,1.0,0.7347,8,0.1373,-0.0294,0.0169,0.4619,0.0612,0.5619,0.02,0.5462,0.0356,0.0969
BNCI2015_001,5,20260728,0.0,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1429,-0.0407,0.0,0.2386,0.0,0.6029,0.0,0.6029,0.0,0.0
BNCI2015_001,5,20260728,0.5,0.8108,0.0909,True,0.0,1.0,1.0,8,0.1429,-0.0407,0.0,0.2386,0.0,0.6029,0.0,0.6107,-0.0079,0.155
BNCI2015_001,5,20260728,0.8,0.8108,0.0909,True,0.0,1.0,0.7353,8,0.1216,-0.0236,0.0171,0.2771,0.0386,0.5929,0.01,0.5543,0.0486,0.3286
BNCI2015_001,6,20260721,0.0,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0862,-0.0267,0.0,0.5,0.0,0.79,0.0,0.79,0.0,0.0
BNCI2015_001,6,20260721,0.5,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0862,-0.0267,0.0,0.5,0.0,0.79,0.0,0.7233,0.0667,0.005
BNCI2015_001,6,20260721,0.8,0.8362,0.0909,True,0.0,1.0,0.7353,8,0.0835,-0.0317,-0.005,0.5,0.0,0.77,0.02,0.6517,0.1383,0.0417
BNCI2015_001,6,20260722,0.0,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0987,-0.0042,0.0,0.5033,0.0,0.7633,0.0,0.7633,0.0,0.0
BNCI2015_001,6,20260722,0.5,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0987,-0.0042,0.0,0.5033,0.0,0.7633,0.0,0.69,0.0733,0.0117
BNCI2015_001,6,20260722,0.8,0.8362,0.0909,True,0.0,1.0,0.7353,8,0.0794,-0.0225,-0.0183,0.5033,0.0,0.7383,0.025,0.6308,0.1325,0.0342
BNCI2015_001,6,20260723,0.0,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0617,0.0129,0.0,0.5071,0.0,0.7957,0.0,0.7957,0.0,0.0
BNCI2015_001,6,20260723,0.5,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0617,0.0129,0.0,0.5071,0.0,0.7957,0.0,0.7486,0.0471,-0.0343
BNCI2015_001,6,20260723,0.8,0.8362,0.0909,True,0.0,1.0,0.7346,8,0.0277,0.0129,0.0,0.5207,0.0136,0.7793,0.0164,0.5964,0.1993,-0.0621
BNCI2015_001,6,20260724,0.0,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0725,-0.0021,0.0,0.6164,0.0,0.685,0.0,0.685,0.0,0.0
BNCI2015_001,6,20260724,0.5,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0725,-0.0021,0.0,0.6164,0.0,0.685,0.0,0.5893,0.0957,-0.3243
BNCI2015_001,6,20260724,0.8,0.8362,0.0909,True,0.0,1.0,0.7368,8,0.0784,0.005,0.0071,0.5879,-0.0286,0.6721,0.0129,0.5236,0.1614,-0.47
BNCI2015_001,6,20260725,0.0,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0434,0.0264,0.0,0.5064,0.0,0.7764,0.0,0.7764,0.0,0.0
BNCI2015_001,6,20260725,0.5,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0434,0.0264,0.0,0.5064,0.0,0.7764,0.0,0.6793,0.0971,0.02
BNCI2015_001,6,20260725,0.8,0.8362,0.0909,True,0.0,1.0,0.7353,8,0.0354,0.0071,-0.0193,0.555,0.0486,0.7393,0.0371,0.525,0.2514,0.1086
BNCI2015_001,6,20260726,0.0,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0472,-0.0044,0.0,0.5344,0.0,0.7281,0.0,0.7281,0.0,0.0
BNCI2015_001,6,20260726,0.5,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0472,-0.0044,0.0,0.5344,0.0,0.7281,0.0,0.585,0.1431,-0.3531
BNCI2015_001,6,20260726,0.8,0.8362,0.0909,True,0.0,1.0,0.7407,8,0.0592,-0.0194,-0.015,0.5519,0.0175,0.7019,0.0262,0.4944,0.2337,-0.4463
BNCI2015_001,6,20260727,0.0,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0612,-0.03,0.0,0.4007,0.0,0.7521,0.0,0.7521,0.0,0.0
BNCI2015_001,6,20260727,0.5,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0612,-0.03,0.0,0.4007,0.0,0.7521,0.0,0.7314,0.0207,0.025
BNCI2015_001,6,20260727,0.8,0.8362,0.0909,True,0.0,1.0,0.7353,8,0.108,-0.0336,-0.0036,0.3514,-0.0493,0.7329,0.0193,0.6364,0.1157,0.0471
BNCI2015_001,6,20260728,0.0,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0478,-0.0136,0.0,0.4179,0.0,0.6664,0.0,0.6664,0.0,0.0
BNCI2015_001,6,20260728,0.5,0.8362,0.0909,True,0.0,1.0,1.0,8,0.0478,-0.0136,0.0,0.4179,0.0,0.6664,0.0,0.6543,0.0121,0.045
BNCI2015_001,6,20260728,0.8,0.8362,0.0909,True,0.0,1.0,0.735,8,0.0987,-0.02,-0.0064,0.4186,0.0007,0.6457,0.0207,0.58,0.0864,0.0364
BNCI2015_001,7,20260721,0.0,0.8372,0.0909,True,0.0,1.0,1.0,8,0.0893,0.1271,0.0,0.5157,0.0,0.8214,0.0,0.8214,0.0,0.0
BNCI2015_001,7,20260721,0.5,0.8372,0.0909,True,0.0,1.0,1.0,8,0.0893,0.1271,0.0,0.5157,0.0,0.8214,0.0,0.7179,0.1036,0.0593
BNCI2015_001,7,20260721,0.8,0.8372,0.0909,True,0.0,1.0,0.7353,8,0.063,0.0757,-0.0514,0.5679,0.0521,0.7836,0.0379,0.5957,0.2257,0.1129
BNCI2015_001,7,20260722,0.0,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1414,0.1021,0.0,0.5393,0.0,0.7636,0.0,0.7636,0.0,0.0
BNCI2015_001,7,20260722,0.5,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1414,0.1021,0.0,0.5393,0.0,0.7636,0.0,0.6707,0.0929,0.0671
BNCI2015_001,7,20260722,0.8,0.8372,0.0909,True,0.0,1.0,0.7353,8,0.0874,0.09,-0.0121,0.5671,0.0279,0.74,0.0236,0.5629,0.2007,0.0579
BNCI2015_001,7,20260723,0.0,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1813,0.035,0.0,0.4971,0.0,0.6629,0.0,0.6629,0.0,0.0
BNCI2015_001,7,20260723,0.5,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1813,0.035,0.0,0.4971,0.0,0.6629,0.0,0.5664,0.0964,-0.0536
BNCI2015_001,7,20260723,0.8,0.8372,0.0909,True,0.0,1.0,0.7346,8,0.1383,0.0107,-0.0243,0.5243,0.0271,0.6386,0.0243,0.5207,0.1421,-0.0893
